,meme_id,plantilla,texto_no_tilde,text_1,text_2
18190,008,Matias Prats,Y en otras noticias Ringo 360 va para SFV,None,None
18192,005,Disaster Girl,cuando tus amig@s van de graciosos,None,None
18193,008,Matias Prats,Este domingo!! Oralneo vs Carlos... La molleja match,None,None
18202,001,Ancient Aliens,Perros,None,None
18206,006,Filosoraptor,Si me como una empanada... seria canibalismo(?),None,None
18218,006,Filosoraptor,Sera mejor Dark que Recibirk? :'v,None,None
18219,004,Bad Luck Brian,Recomienda vestir de colores pastel Esta vestida de colores frios,None,None
18222,007,Futurama Fry,Por que No podes mañana?,None,None
18224,008,Matias Prats,We que mo in ni,None,None
18236,008,Matias Prats,"me informan por interno QUE MACAYA NI EN EL DIA DE LO INOCENTES, DEJA DE SER TAN weon",None,None
18238,006,Filosoraptor,si esta vieja es precidente quien sera la primera dama,None,None
18239,008,Matias Prats,"me informan por interno QUE MACAYA, NI EN EL DIA DE LOs INOCENTES, DEJA DE SER TAN weon",None,None
18243,005,Disaster Girl,no hice nada SELFIE!,None,None
18244,006,Filosoraptor,Era gorda y adelgazo Contara como tero?,None,None
18247,009,No me digas,se que a veces me pongo medio loco...,None,None
18249,006,Filosoraptor,Si tengo 500$ y beso a una Cuantos besos me sobran?,None,None
18250,005,Disaster Girl,¿Ahi no vivia Libsen? Vivia...,None,None
18254,012,Willy Wonka,Todo el mundo consternado porque murio Carrie Fisher y yo ni se quien coño era,None,None
18255,012,Willy Wonka,Todo el mundo consternado porque murio Carrie Fisher y yo ni se quien coño era,None,None
18257,004,Bad Luck Brian,Hace un console.log() cierra el navegador,None,None
18260,006,Filosoraptor,sera el dia de los inocentes?,None,None
18267,003,Ay Si,no se preocupen estoy mejor tengo mi manos limpias,None,None
18270,003,Ay Si,"ayy sii ELLA NO SE ANIMA A IR SOLA AL AEROPARQUE, tiene que ir con la amiga ayy sii",None,None
18277,004,Bad Luck Brian,GORDO HP NO VA A DURAR NI 10 MIN JUGANDO JUEGA SOLO 10 SEG TOCA EL BALON 1 VEZ Y SE PARTE LA MANO,None,None
18280,004,Bad Luck Brian,trolo,None,None
18287,006,Filosoraptor,Por q se llama abrelatas si lo que abre son botellas?,None,None
18290,009,No me digas,Jajaja,None,None
18293,006,Filosoraptor,Y QUE HAY DE MALO EN CHOF CHOF?,None,None
18295,008,Matias Prats,wally no ha ido a trabajar hoy no se encontraba bien,None,None
18296,006,Filosoraptor,No se si preocuparme o asustarme Que me aconsejas,None,None
18299,006,Filosoraptor,No se si preocuparme o alegrarme Que me aconsejas,None,None
18302,005,Disaster Girl,Esto es lo que pasara contigo Si molestas a tu hermano fausto,None,None
18305,005,Disaster Girl,Hola Fausto solo queria decirte Que jamas molestes a tu hermano o te pasara esto,None,None
18308,007,Futurama Fry,Yo cuando Teban dice que me va bien la conexion Sabes lo q es sufrir?,None,None
18310,003,Ay Si,ja no se me a olvidado FELIZ DÍA DE LOS INOCENTES,None,None
18315,007,Futurama Fry,Que es esa Wea!!,None,None
18321,009,No me digas,Cuando te dicen que Marinette es Ladybug,None,None
18325,005,Disaster Girl,buen viaje mami casa esta en orden,None,None
18328,006,Filosoraptor,SI LOS ZOMBIES LLEGAN A LA IGLESIA SON,None,None
18330,003,Ay Si,Cuando los el grupo de los bueñuelos son todos groseros menos yo,None,None
18331,007,Futurama Fry,ender despues de escuchar los pensamientos de yeli.,None,None
18335,007,Futurama Fry,despues de oir las palabras de yeli,None,None
18339,008,Matias Prats,NOTICIA DE VLTIMO MINVTO LA SANDY REGRESO CON ZETA,None,None
18341,010,Prepare Yourself,Preparense Comienzan las bromitas de dia de los inocentes,None,None
18342,007,Futurama Fry,Pues no lo hace mal.. Pero que nada mal...,None,None
18350,009,No me digas,ayer vi la pelicula de el fin de el mundo y de que trataba? de un unicornio que queria ser cantante pero su mama no lo dejaba,None,None
18355,012,Willy Wonka,son bromas... ya caeras,None,None
18361,002,Annoying Gamer Kid,Soy el Cristobal,None,None
18369,002,Annoying Gamer Kid,agarrense dos gamer en accion,None,None
18370,006,Filosoraptor,ayyy martha se lo amaaannnn,None,None
18371,012,Willy Wonka,asi que quieres publicar tu nueva relacion en facebook Dime que siente aver publicado otras relaciones en el año?,None,None
18373,006,Filosoraptor,A e i o u la baca eres tu y Y el burro save mas que tu,None,None
18375,005,Disaster Girl,jajajajajaja el wii iso corto!,None,None
18376,008,Matias Prats,NOTICIA DE ULTIMA HORA lo reyes magos no vendran a colombia... la reforma tributaria les cobraria impuesto...,None,None
18378,008,Matias Prats,Se esta informado Que Benja quiere con mohira,None,None
18381,002,Annoying Gamer Kid,ninnntendooooo,None,None
18385,007,Futurama Fry,Los Klos Sin Respeto,None,None
18387,009,No me digas,Asi... y buena en que sentido,None,None
18389,003,Ay Si,AY SI QUIERO EMPEZAR EL 2017 CON TIGO,None,None
18396,001,Ancient Aliens,Ayyy ayyy me enamoro del gordito Pero soy casada y tengo 3 hijos,None,None
18400,009,No me digas,noooo denserio,None,None
18401,009,No me digas,Asi... y por q...,None,None
18406,001,Ancient Aliens,Ay si,None,None
18407,008,Matias Prats,Wanchope le pide la revancha al panameño!!!,None,None
18408,012,Willy Wonka,Yuuuu Hjkk,None,None
18412,012,Willy Wonka,Que no tienes vida propia Que te preocupas de la mia,None,None
18426,001,Ancient Aliens,No sigas Porfavor,None,None
18428,001,Ancient Aliens,dARIUS HACE UN PENTAKILL EN 5 MINUTOS DARIUS ALIEN,None,None
18430,012,Willy Wonka,Q ago me rio deste O le contesto jordan,None,None
18431,005,Disaster Girl,tenian un mac con windows 10,None,None
18438,011,Problems,Nos prometieron bono Y nos dieron  vacantes,None,None
18439,004,Bad Luck Brian,que bien juega san Lorenzo decian peleara los tres torneos decian,None,None
18440,004,Bad Luck Brian,Se enoja porq 100 pre me llama hasta la picha Y 100 pre la dejo mamando,None,None
18441,001,Ancient Aliens,llego yo o llamamos a licenciado mendoza,None,None
18444,009,No me digas,sisisi la alfombra esta lista,None,None
18447,001,Ancient Aliens,gta 5 para pc aliens,None,None
18448,009,No me digas,Cuando te enteras Que edson jugo dota 2,None,None
18450,007,Futurama Fry,Creo que fue una buena inocentada! Aunque esa panza de marrana me hace dudar.,None,None
18451,005,Disaster Girl,"""La ultima en el luna9"" JJ porras",None,None
18461,004,Bad Luck Brian,Se cree el men de los estudios ( porque estudia en la una ) estudia antropologia!,None,None
18462,005,Disaster Girl,"""La ultima"" B",None,None
18464,007,Futurama Fry,NO SE SI ES BROMA DE LOS INOCENTES O ESTA HABLANDO EN SERIO,None,None
18469,010,Prepare Yourself,Language exchange is coming,None,None
18475,009,No me digas,"tu solo hablas pendejadas,axel y todos lo saben...",None,None
18477,001,Ancient Aliens,como lo tendras ese huequito,None,None
18482,009,No me digas,Y yo que pense que era el mas duro Aparece hilario y toma 5g en 30hs!,None,None
18484,009,No me digas,"""Ni que fuera el brayan"" ¡No me digas!",None,None
18492,008,Matias Prats,ULTIMO MINUTO LO QUE DIJO LUIS ACOSTA ERA UNA BROMA,None,None
18493,004,Bad Luck Brian,VOTA A MACRI QUEDA SIN LABURO,None,None
18495,009,No me digas,"""si no soy yael"" ¡No me digas!",None,None
18501,008,Matias Prats,Semato Un niño,None,None
18508,008,Matias Prats,noticias del mundo k no existe: han reportado un perro borracho en una mesa,None,None
18513,011,Problems,como cuando maickol empieza a hablar,None,None
18515,013,Yao Wonka,dani me acuerdo lo ke asiamos te acuerdas,None,None
18518,006,Filosoraptor,Otro heroe que mate a roshan antes del minuto 15 aparte de ursa y troll,None,None
18521,005,Disaster Girl,"Al de la comida le encanta La gasolina, le di gasolina",None,None
18522,009,No me digas,"Paz, sin mar A bñarse en piscina",None,None
18525,008,Matias Prats,señoras y señores la biciclete ah sido golpeada,None,None
18527,006,Filosoraptor,Siendo las 14:43 del 28/12 todavia no mencionaron el alcohol Esto se esta poniendo raro,None,None
18528,008,Matias Prats,Ultimas noticias: detienen a matias prats,None,None
18529,005,Disaster Girl,ME ENCANTA LA DESTRUCCION EN JUEGOS DE MATANSA. PERO CUANDO ES EN EL MUNDO REAL NOOOOOOOOOOOOOOOOO.,None,None
18530,006,Filosoraptor,"Siendo las 14:43 del 28/12 Tamy, Maru y Agus no mencionaron el alcohol Esto se esta poniendo raro",None,None
18531,005,Disaster Girl,parece que fue mas que una quemada,None,None
18541,012,Willy Wonka,Rodrigo Castro asi que pagas con la tarjeta de tu mama Dime que siente no ser independiente  MAMON,None,None
18542,012,Willy Wonka,buenos dias señora irma beltran,None,None
18544,006,Filosoraptor,ese momento incomodo cuando no entendiste una indirecta,None,None
18553,008,Matias Prats,"Noticia de ultimo minuto percival ha asaltado Blue mall, sambil, megacentro, agora, galeria etc...",None,None
18566,011,Problems,Nos han abandonado,None,None
18569,007,Futurama Fry,Cuando te despiertas Y ves que no hay nadie en casa,None,None
18570,005,Disaster Girl,No le dio intercambio A mi hijo,None,None
18582,008,Matias Prats,informe de novedades,None,None
18593,012,Willy Wonka,Entao isso vai mudar a imagen do Brasil Me diz mais. . .,None,None
18604,005,Disaster Girl,le dije que no me joda en el colegio no me escucho parece,None,None
18606,003,Ay Si,¿Y los billetes nuevos?,None,None
18612,013,Yao Wonka,Ya van a empezar el cerotal a compartir El meteorito para asustar a la gente,None,None
18618,009,No me digas,Jejejejejejejeje Wtf?,None,None
18627,011,Problems,porque mi jefe es tan malo??,None,None
18628,013,Yao Wonka,Quiere que la tomen enserio Anda probando de poronga en poronga,None,None
18631,011,Problems,Me voy a matar  no aguanto la depresion Porque me bloqueo,None,None
18632,007,Futurama Fry,cuando no te sabes el examen,None,None
18633,006,Filosoraptor,¿Y ahora que murio leia? ¿han solo solo?,None,None
18635,008,Matias Prats,Quiero imformarles Que de despues de los dias 28 29 30 siguen los dias 31 1   2,None,None
18636,008,Matias Prats,Quiero imformarles Que de despues de los dias 28 29 30 siguen los dias 31  1   2,None,None
18637,001,Ancient Aliens,es en esos momentos en el cual vi !!!!un penpi asiiiii¡¡¡,None,None
18638,013,Yao Wonka,Pasa la droga dice Otro dia te invito al chongo,None,None
18643,012,Willy Wonka,Diganme que sienten Que las eliminaran del facebook,None,None
18644,009,No me digas,No me DIGAS,None,None
18652,012,Willy Wonka,Asi que eres amigo del Jorge Que se siente tener un amigo emperrado y cachudo....!,None,None
18654,008,Matias Prats,prueba,None,None
18655,003,Ay Si,Ay si Ay si Soy tan canuto,None,None
18658,006,Filosoraptor,COMO ESTA ESO DE QUE COMPONES CANCION QUE YA EXISTEN,None,None
18660,012,Willy Wonka,Y si supieras que tu la llevas a cenar y el otro la invita a comer papa fritas y es mas feliz que una lombriz jajajajaja..,None,None
18661,013,Yao Wonka,Se cree cachero de las pampas Lo tienen agarrado de los cocos,None,None
18662,007,Futurama Fry,Mi cara cuando se nota Que mi novia no quiere hablar conmigo,None,None
18664,012,Willy Wonka,Tu eres amigo del Jorge Que se siente tener un amigo mandado...!,None,None
18667,003,Ay Si,cuidado chicos se va a la guild inquisidores,None,None
18668,008,Matias Prats,Dicen que dos cerebros piensan mejor Comienzo a sospechar que ahi no hay ni uno solo,None,None
18672,005,Disaster Girl,No se preocupen por la tardanza Aqui los espero con gusto,None,None
18675,007,Futurama Fry,cuando valeria se desafina,None,None
18676,006,Filosoraptor,me cobras las aceitunas o ke ase,None,None
18681,012,Willy Wonka,Que se siente que Tu laInvitas a cenar a un lugar elegante Y el otro la invita a comer papa en la carrera de la esquina y es mas feliz que una lombriz..!,None,None
18686,006,Filosoraptor,si un juez se vuelve loco pierde el juicio,None,None
18693,006,Filosoraptor,cenobita gargol!,None,None
18708,008,Matias Prats,ultimo momento el staff de over,None,None
18709,005,Disaster Girl,Mis vecinos eran podemitas Eran...,None,None
18717,005,Disaster Girl,Como cuando Hola,None,None
18720,006,Filosoraptor,Jxbbgbvu Fghjjkk,None,None
18723,003,Ay Si,Ándate a la xuxa,None,None
18726,003,Ay Si,Ay Si Ay Si Hoy Todas Estan Embarazadas Ay si pongamos una foto de una ecografia y digamos que estoy embarazada pufff pendejas.. .,None,None
18727,001,Ancient Aliens,Yutuu,None,None
18728,003,Ay Si,"AY SI,AY SI INOCENTE MARIPOSA",None,None
18731,012,Willy Wonka,que se siente que la lleves a cenar en Navidad Y el otro la invite a comer papas fritas y este mas feliz que una lombris ja,None,None
18733,006,Filosoraptor,si tanto les gusta la gasolina porque no se la beben Y MUERAN ya!!!,None,None
18746,001,Ancient Aliens,pegaba de lejos y volaba alien,None,None
18751,001,Ancient Aliens,pegaba de lejos y volaba lucianoyt,None,None
18757,008,Matias Prats,pereira es tremenda bestia lo raro es que solo habla de negros,None,None
18760,008,Matias Prats,le informamos: llenen su tanque de gasolina antes del 1° de Ene,None,None
18768,003,Ay Si,Uy un oficial malote Cuidado chicos,None,None
18781,006,Filosoraptor,PIEDAD CORDOBA AMA VENEZUELA POR QUE NO SE QUEDA ALLA,None,None
18786,012,Willy Wonka,mmm que rikolino,None,None
18791,009,No me digas,¿en serio que estamos de vacaciones?,None,None
18802,003,Ay Si,Dice ayudar al asado... Se quema una uña y se va...,None,None
18803,008,Matias Prats,"En otras noticias Hoy es el dia de los inocentes, imposible que el chino se raje",None,None
18804,008,Matias Prats,y en otras noticias thiago velez esta agregando,None,None
18807,008,Matias Prats,EN ULTIMAS NOTICIAS ENCUENTRAN A JHONNY CON 5 NEGR,None,None
18810,008,Matias Prats,EN ULTIMAS NOTICIAS ENCUENTRAN A JHONNY CON 5 NEGROS EN LA CAMA,None,None
18812,009,No me digas,Neta?,None,None
18817,008,Matias Prats,TOMALO POR INOCENTE,None,None
18828,003,Ay Si,ME SALI DE RESIFLEX PORQUE NOME GUSTA PASAR INFORMES DE MI TRABAJO,None,None
18830,009,No me digas,no sabia que los gatos volaban si y tambien los perros,None,None
18837,004,Bad Luck Brian,Esta es mi cara despues de esto,None,None
18840,004,Bad Luck Brian,se cree gamer solo ha jugado c.s 1.6,None,None
18846,008,Matias Prats,Me has dejado... Rayado.,None,None
18853,012,Willy Wonka,¿te burlas de mu juego? ¿Que se siente no haber podido hacerlo?,None,None
18865,001,Ancient Aliens,Lo que hay q hacer para quiten tanto impuesto es eliminar a la mita de los politos corrutos y la otra mita tambien,None,None
18870,004,Bad Luck Brian,lo premian por su puntualidad durante un año llega borracho a trabajar al siguiente dia,None,None
18878,009,No me digas,CUALES COMISIONES???,None,None
18888,004,Bad Luck Brian,cuando soy mongolo,None,None
18893,004,Bad Luck Brian,juego pokemon solo salen digimons,None,None
18905,004,Bad Luck Brian,va trabajar a fusion y dura un mes,None,None
18909,008,Matias Prats,Hola Sou yo,None,None
18912,009,No me digas,sol.... traete la chocolatada,None,None
18918,009,No me digas,rianse de las babosadas de palcidito,None,None
18919,008,Matias Prats,31 de diciembre... y si nos casamos en un año y un dia?,None,None
18920,009,No me digas,rianse de las babosadas de placidito,None,None
18923,009,No me digas,Cuando mandan a Laura Donde la abuela,None,None
18928,006,Filosoraptor,Fo me digas y que fas?,None,None
18935,008,Matias Prats,"ultimo minuto: chameza, es territorio de paz.",None,None
18936,003,Ay Si,Hdggf Gwrhjj,None,None
18940,004,Bad Luck Brian,DESPRECIA A LOS NEGROS TRABAJA PARA LOS NEGROS,None,None
18941,009,No me digas,Que emocion!! La critica de la ortografia ha hablado!!,None,None
18947,005,Disaster Girl,Que no me dan el 30 y 31 by Yenica,None,None
18948,004,Bad Luck Brian,dice que lo cojan todos los del server lo malpiensan :u,None,None
18951,004,Bad Luck Brian,se compra la wii y sale la wii u,None,None
18952,004,Bad Luck Brian,Va por primera vez al chongo deja la cedula en prenda,None,None
18953,006,Filosoraptor,SI ELIJO DE APELLIDO CLIMB CONFIRMO QUE SOY UN TREPADOR,None,None
18954,012,Willy Wonka,orale que chica,None,None
18960,006,Filosoraptor,Sera que me afecta estar sin edna O solo pienso en edna borracho y con el jean roto,None,None
18973,006,Filosoraptor,Sera que me calmo mauro O  Me tomo otra,None,None
18974,006,Filosoraptor,Si H no hablado con ivan Entonces no daran el 2 ?,None,None
18976,006,Filosoraptor,SI ABRAZARSE ES RODEARSE CON LOS BRAZOS... QUE ES APOYARSE?,None,None
18982,004,Bad Luck Brian,Se busca mono xido mata,None,None
19007,004,Bad Luck Brian,Mi mama dice Que soy hermoso,None,None
19011,003,Ay Si,"ay si...! como ahora hay escasez me echan la culpa a mi,  ay si...!",None,None
19012,003,Ay Si,Ay si que Lindo,None,None
19017,004,Bad Luck Brian,pENE pAL miGUEL,None,None
19019,009,No me digas,aSI ? NO ME DIGAS???,None,None
19020,009,No me digas,Soriele A la vida,None,None
19025,004,Bad Luck Brian,SE COMPRO LA WINDOWS 7 SALE LA WINDOWS 8,None,None
19034,008,Matias Prats,Despues de tantas celebraciones El gobierno impide celebrar a Vito mas cumples,None,None
19037,008,Matias Prats,Despues de un dia intenso trabajando Por fin finalizo el cumple de la TORINA,None,None
19041,011,Problems,Mi cara cuando me digan Debes 20 horas ji ji,None,None
19044,009,No me digas,"""Ah pelotuda"" me di ce el Adicto a los #lechitashakes",None,None
19049,001,Ancient Aliens,perez se comio una asi de grande,None,None
19056,008,Matias Prats,Dice k se lo pedira a juan antonio o pedro,None,None
19057,004,Bad Luck Brian,NOO MOANA¿,None,None
19063,009,No me digas,¡si puuuueees! cerveceria nacional,None,None
19067,004,Bad Luck Brian,Ahorita salgo,None,None
19068,001,Ancient Aliens,El Superhombre,None,None
19070,003,Ay Si,uy pues perdon por molestarte con mis ofertas,None,None
19071,006,Filosoraptor,Si el killy es un peine porque se esta quedando sin cabello ?,None,None
19080,001,Ancient Aliens,Los alienigenas ancestrales Dicen casa Diego,None,None
19083,012,Willy Wonka,Lizeth Y su cara de morbosa jajajajaja,None,None
19084,009,No me digas,No me digas Cuentame mas,None,None
19091,004,Bad Luck Brian,Se exime de tribu 4 Va a examen de sistemas,None,None
19092,001,Ancient Aliens,Lizeth Nalgas...,None,None
19106,010,Prepare Yourself,Maten a Lizeth antes de que deje crias,None,None
19112,009,No me digas,su nivel de atorrante es sorpredente,None,None
19130,001,Ancient Aliens,todo por eso conete mi trozo gordo,None,None
19131,003,Ay Si,UY si el discord es mas lindo,None,None
19142,006,Filosoraptor,mE PREGUNTO QUE ESTARA ASIENDO EN LA DUCHA,None,None
19145,010,Prepare Yourself,PAISA EN BOGOTA,None,None
19153,004,Bad Luck Brian,Ya tengo mi bachiller Estoy emocionado por una chamba que me ha dado mi flaca para que limpie su casa,None,None
19154,012,Willy Wonka,hola con quien platicas irma,None,None
19161,012,Willy Wonka,Asi que estas utilizando la pua de john petrucci,None,None
19163,004,Bad Luck Brian,el duoc tiene gratuidad no rellena el fuas,None,None
19164,011,Problems,Se formo tres horas pero no le tocaba la verificacion Me odias dios?,None,None
19167,012,Willy Wonka,Que se siente Luis ser Gay y lesbiena al mismo tiempo,None,None
19168,011,Problems,Cuando tenes que entregar el cargador,None,None
19172,008,Matias Prats,En otras noticias .. Cruz Azul celebra sus bodas de plata..!!,None,None
19191,001,Ancient Aliens,te invito a comer un pancho asi de grande,None,None
19192,009,No me digas,quieres o no charly san,None,None
19196,004,Bad Luck Brian,Gustavo vas a ascender a casco azul Feliz dia de los inocentes,None,None
19198,009,No me digas,No mediga ya mataron uno de plaza lama y aquien fue A jhonn percilvar,None,None
19200,009,No me digas,jajaj no sabia,None,None
19202,012,Willy Wonka,Que tal.si.me dejas ver una pick como tu.duermes naomy,None,None
19203,011,Problems,Ahi mi Dios Se Comieron Toda la Ensalada mixta,None,None
19215,009,No me digas,SHEREEEE,None,None
19229,004,Bad Luck Brian,ENTRA A SMITE DESPUES DE MESES SE CAE EL SERVER :v,None,None
19231,006,Filosoraptor,el le dice mandame una fotito de como estas vestida y la muy boba cree que es un romantico ;),None,None
19233,003,Ay Si,Hoy se caera de la cama xD,None,None
19234,006,Filosoraptor,"el le dice :mandame una fotito, de como estas vestida y!! la muy boba cree que es un romantico ;)",None,None
19235,011,Problems,Construyes 8 mechas En la primera mision no puedes usar ni una,None,None
19237,002,Annoying Gamer Kid,el hermano de puddi jugando minecraft,None,None
19243,009,No me digas,En serio?? No me digas,None,None
19257,012,Willy Wonka,YA TE VI TU ME TRAES GANAS,None,None
19283,013,Yao Wonka,andrea con novio? deja que me ria un poco,None,None
19287,012,Willy Wonka,Sigues tu Lady gomitas,None,None
19290,012,Willy Wonka,Que si te extrañamos... Obvi,None,None
19296,003,Ay Si,ay si  ay si no  soy  eduardo soy Edy,None,None
19297,003,Ay Si,Cuando le robas El buff a alguien y dices que no lo tienes,None,None
19300,006,Filosoraptor,Si tanto odiais a Chus Por que no lo matais y que no sufra mas,None,None
19304,013,Yao Wonka,¿Eres adolescente? un niño de escuela elemental responde a la orientacion mas rapido que tu,None,None
19305,007,Futurama Fry,Cuando vez ala persona que te cae mal en facebook pero luego corres a darle likes me encantan y me divierte,None,None
19307,012,Willy Wonka,Piensan que solo con Cedeño ganarian,None,None
19309,008,Matias Prats,Semana 31 Y lo sabes,None,None
19313,006,Filosoraptor,En vez de hacerle tanto bullying a chus matadlo y que no sufra,None,None
19314,003,Ay Si,Me tome una foto con mi celular nuevo,None,None
19317,004,Bad Luck Brian,Le dan incapacidad Son vacaciones M.S.,None,None
19320,006,Filosoraptor,en lugar de tanto bullying matadlo y que no sufra,None,None
19321,012,Willy Wonka,"SI FUISTE A LA CAPITAL Y NO TE ATRACARON,NO VUELVAS",None,None
19324,012,Willy Wonka,asi que vas a mitikos en fin de año buena opcion!!!,None,None
19327,007,Futurama Fry,Como Cuando sospechas q te quitan a la elfa:V,None,None
19330,003,Ay Si,"Ay si, Ay si... Muy ""Pro""",None,None
19335,011,Problems,Me dijo q era de rancho Y solo una gallina tiene,None,None
19337,002,Annoying Gamer Kid,La Nedhe Jugando nintendo,None,None
19339,012,Willy Wonka,ahh no sabia a mi me importa un carajo...,None,None
19340,004,Bad Luck Brian,tengo muchos amigos todos me putean,None,None
19341,012,Willy Wonka,Ya va llegando La hora del inventario!!!!!,None,None
19342,013,Yao Wonka,Cuando climer dice qe es hombre,None,None
19344,013,Yao Wonka,Cuando climer fice que es hombre,None,None
19346,013,Yao Wonka,Cuando climer dice que es hombre,None,None
19347,007,Futurama Fry,"Cuando alguien hace una critca,opinion,llamandolo asi para ocultar la  doble moralidad sobre una persona a todo el mundo pero luego corre a comentarle darle likes me encantan y me divierte",None,None
19349,012,Willy Wonka,valla valla mira quien habla la que le gusta mirar a los perros cagar,None,None
19350,013,Yao Wonka,Uwe Caiste,None,None
19358,006,Filosoraptor,Si no juego con fuego Fuego se queda sin amigos?,None,None
19371,007,Futurama Fry,"cada individuo es un proceso, el desarrollo es un proceso, entonces... la vida es un proceso?",None,None
19375,003,Ay Si,ay si! ay si! hoy todas ESTÁN embarazadas,None,None
19378,007,Futurama Fry,"EL DESARROLLO es un proceso,lA VIDA es un proceso, entonces... ¿yo soy un proceso?",None,None
19379,007,Futurama Fry,"Cuando alguien hace una critica,llamandola asi para ocultar su doble y putre moral y luego diciendole a todo el mundo pero luego corre a comentarle darle likes me encantan y me divierte",None,None
19380,008,Matias Prats,ULTIMAS NOTICIAS: DEVARGAS Y LORD TIENEN 0 COPAS,None,None
19381,004,Bad Luck Brian,Soy yeison Alias tontin,None,None
19385,007,Futurama Fry,"Cuando alguien hace una critica, (llamandola asi para ocultar su mugre doble moral) sobre una persona y se vive diciendole a todo el mundo Pero luego corre a comentarle darle likes me encantan y me divierte",None,None
19392,001,Ancient Aliens,JAVASCRIPT,None,None
19394,011,Problems,otra vez no me nominaron,None,None
19397,001,Ancient Aliens,XADES BES JAVASCRIPT,None,None
19400,010,Prepare Yourself,se avecina una lluvia de fotos,None,None
19401,012,Willy Wonka,Mira que interesante Cuentame mas pilar,None,None
19407,003,Ay Si,Llega el chama Y deja la caga en face por 50 lucas,None,None
19414,003,Ay Si,AY SI AY SI YO MUERO POR VERTE SIEMPRE,None,None
19417,001,Ancient Aliens,Campillo,None,None
19423,012,Willy Wonka,Todo Porque A Julito Le Gusta Fumar En Lapicero,None,None
19424,012,Willy Wonka,Todo Porque A Julito Le Gusta Fumar En Lapicero Con Tinta China Jaajaj xD,None,None
19425,012,Willy Wonka,Que se siente No saber prender la cocina,None,None
19427,012,Willy Wonka,Gian.. Llevas las piernas?,None,None
19428,002,Annoying Gamer Kid,que mrd estan hablando,None,None
19439,009,No me digas,a mira vos hablo el tierno el mas vivo de la p,None,None
19441,003,Ay Si,"Ay si, por ser el dia De los inocentes, todos dicen ""vamo a casarno""",None,None
19445,007,Futurama Fry,28 de diciembre.... 3 dias para saber si te espero...,None,None
19449,011,Problems,cuando el recalentado surtio efecto....,None,None
19456,013,Yao Wonka,pinso en cundo me aga rico jajaja que  que chistae dea gratis,None,None
19459,003,Ay Si,UY ZI FANTI ES VIRGEN,None,None
19469,011,Problems,No queria decirlo pero El pitufo es el mas encachao de todos,None,None
19472,004,Bad Luck Brian,se compra la ds sale la 3ds,None,None
19492,011,Problems,No aguanto esta gastritis,None,None
19496,009,No me digas,dijeron que el decreto y el memo estaban malos,None,None
19497,009,No me digas,cuatro!!,None,None
19504,012,Willy Wonka,ternura y modales en face... y en realidad. son saca mano y no quieren a nadie,None,None
19506,010,Prepare Yourself,saludos al grupo cbtis,None,None
19507,003,Ay Si,Me gusta el jamon Y que,None,None
19508,007,Futurama Fry,EL JOSHUA ES LINDO O FEO SI O NO,None,None
19509,011,Problems,ABRÍ mas piernas que regalos en navidad,None,None
19512,013,Yao Wonka,la sonrisa favorese,None,None
19513,012,Willy Wonka,ME ELIMINARON EL FACE PORQUE TENGO ALTO PENE ME ACUSARON POR TENER ALTO PENE QUE LLEGA  12.70 CM EL PENE,None,None
19520,001,Ancient Aliens,Wachi te falta Un chicote asi,None,None
19521,011,Problems,Juaaaaaaaaaaaaaaa Nnnnnnnnnn,None,None
19523,001,Ancient Aliens,Asi se te va a hinchar Ari,None,None
19526,006,Filosoraptor,por que deluxe paga 2 cc y sabor latino 6 cc,None,None
19528,003,Ay Si,Asi ahora todos a Mandar fotos,None,None
19530,012,Willy Wonka,que se siente cuando te pagan 2cc,None,None
19533,007,Futurama Fry,Mirando que kubano me como hoy,None,None
19535,011,Problems,Un ciego me dijo emprestame $50 pesos Cuando te vea te los pago,None,None
19537,012,Willy Wonka,Que se siente cuando deluxe te paga 2cc,None,None
19540,009,No me digas,En serio No me digas,None,None
19544,009,No me digas,Enserio cuentame mas xd,None,None
19547,006,Filosoraptor,si matas un enemigo con el smite lo smiteaste y si lo matas con la hydra lo hydrataste,None,None
19548,008,Matias Prats,Noticia de ultimo minuto Va a ver cancion,None,None
19549,007,Futurama Fry,Como que te emperra? Si sos un mono raza nasalis larvatus,None,None
19552,008,Matias Prats,Y lo va a cantar!! Cuiden sus timpanos pliss,None,None
19558,001,Ancient Aliens,Segun el teorema de eliane Quete es una frase,None,None
19559,007,Futurama Fry,cuando se hace a la santa y ni ella se la cre,None,None
19564,001,Ancient Aliens,Krauser,None,None
19565,011,Problems,No lo abortes decian Te saldra inteligente decian,None,None
19568,011,Problems,Dijeron que hablaria de bf3 Nombraron a Krauser,None,None
19569,011,Problems,Dijeron que hablarian de bf3 Nombraron a Krauser,None,None
19570,011,Problems,YA WILSON PARAA ATT:ALANIS,None,None
19571,007,Futurama Fry,Te PAGO MIL DOLARES SI DEJAS DE SER TAN PENDEJO,None,None
19572,007,Futurama Fry,Ya se durmio... Y esta soñando Jose,None,None
19574,003,Ay Si,Te la lauramamaste,None,None
19577,003,Ay Si,puedo ser novia de tu novio nose tu que crees,None,None
19578,011,Problems,Se nos cebo El centenario,None,None
19581,001,Ancient Aliens,Desde aqui veo la peda Mamalona en casa de juanvi,None,None
19582,005,Disaster Girl,El primer dia de clases Tal vez el ultimo para otros,None,None
