,meme_id,plantilla,texto_no_tilde,text_1,text_2
32229,011,Problems,Cuando no quiero trabajar mas pero tengo que seguir para ser una mujer independiente y empoderarlas,Cuando no quiero trabajar mas pero tengo que seguir para ser una mujer independiente, y empoderarlas
32286,004,Bad Luck Brian,cuando un gobierno es capitalista o de derecha los socialistas si comen los mismos alimentos que nosotros y necesitan mas pero cuando un gobieno es de izquierda o socialista comen historias de vida de sus diriguentes y se conforman con poco,cuando un gobierno es capitalista o de derecha los socialistas si comen los mismos alimentos que nosotros y necesitan mas pero cuando un gobieno es de izquierda o socialista comen historias de vida de sus diriguentes y, se conforman con poco
32346,003,Ay Si,ay si ya cominedo buñuelo y no ha terminado el semestre,ay si, ya cominedo buñuelo y no ha terminado el semestre
32347,003,Ay Si,ay si ya comiendo buñuelo y no ha terminado el semestre,ay si, ya comiendo buñuelo y no ha terminado el semestre
32519,003,Ay Si,ay si ay si ME TOCA kadosh,ay si ay si, ME TOCA kadosh
32568,012,Willy Wonka,Cuando vez que tu hermano vive aisla to de la sociedad Y dime que se siente que te revisen todo y tener toque de queda,Cuando vez que tu hermano vive aisla to de la sociedad Y ,dime que se siente que te revisen todo y tener toque de queda
32569,012,Willy Wonka,Cuando vez que tu hermano vive aislado de la sociedad Y dime que se siente que te revisen todo y tener toque de queda,Cuando vez que tu hermano vive aislado de la sociedad Y ,dime que se siente que te revisen todo y tener toque de queda
32677,007,Futurama Fry,sera bonita o soy yo el idiota que la ve haci,sera bonita, o soy yo el idiota que la ve haci
32704,013,Yao Wonka,dime que se siente que chile se acabe y que tu titulo no llegara,,dime que se siente que chile se acabe y que tu titulo no llegara
32712,011,Problems,Cuando querias salvar el semestre y se acaba chile,Cuando querias salvar el semestre, y se acaba chile
32717,006,Filosoraptor,si este es mi ultimo año y no hay epes ¿quiere decir que ya tengo mi titulo?,si este es mi ultimo año y no hay epes ,¿quiere decir que ya tengo mi titulo?
33005,004,Bad Luck Brian,Compra 70.000 millas en oferta con aerolineas argentinas se va a vivir a colombia,Compra 70.000 millas en oferta con aerolineas argentinas, se va a vivir a colombia
33011,012,Willy Wonka,Y dime TOMATE Los de las protestas te dejaron salir de la casa a abrir tu local.cuetame como te fue?,Y ,dime TOMATE Los de las protestas te dejaron salir de la casa a abrir tu local.cuetame como te fue?
33082,004,Bad Luck Brian,la dejan salir temprano le toca pagar las horas,la dejan salir temprano, le toca pagar las horas
33103,011,Problems,"Me vio el auto .... Termine desayunando,almorzando y tomando once con el",Me vio el auto .... Termine desayunandoalmorzando, y tomando once con el
33111,007,Futurama Fry,¿me vas a querer o no? por que solo falta un mes para navidad y tengo que decirle a mi mama que te separe presa jajajaj,¿me vas a querer, o no? por que solo falta un mes para navidad y tengo que decirle a mi mama que te separe presa jajajaj
33166,004,Bad Luck Brian,Invita a la wacha a la pileta Hace frio y no se meten,Invita a la wacha a la pileta Hace frio y no, se meten
33181,003,Ay Si,Ay si ay si Experta en chistes ahora,Ay si ay si, Experta en chistes ahora
33341,007,Futurama Fry,"abres las piernas para cualquier hombre irresponsable, o solo por caprichos ""a mi no me vengas a molestar si no eliges bien, yo no voy a pagar por la IRRESPONSABILIDAD tuya y de otro""",abres las piernas para cualquier hombre irresponsable," o solo por caprichos ""a mi no me vengas a molestar si no eliges bien yo no voy a pagar por la IRRESPONSABILIDAD tuya y de otro"""
33464,004,Bad Luck Brian,Le da gripa y lo incapacitan 2 dias Se declara paro nacional y no hay jornada laboral por 2 dias,Le da gripa y, lo incapacitan 2 dias Se declara paro nacional y no hay jornada laboral por 2 dias
33603,007,Futurama Fry,amanecio nublado o es la contaminacion,amanecio nublado, o es la contaminacion
33628,006,Filosoraptor,si tenemos  que cuidar el medio ambiente ¿donde quedo la otra mitad?,si tenemos  que cuidar el medio ambiente ,¿donde quedo la otra mitad?
33667,003,Ay Si,Ay si ay si hoy es viernes,Ay si ay si, hoy es viernes
33671,004,Bad Luck Brian,Adopta un perro negro le pone cholo,Adopta un perro negro, le pone cholo
33871,006,Filosoraptor,Un TERAPEUTA... ¿Son 1024 gigapeutas?,Un TERAPEUTA... ,¿Son 1024 gigapeutas?
33876,004,Bad Luck Brian,Si falla el sistema llamame no olvides que yo lo desarrolle,Si falla el sistema llamame no olvides que yo, lo desarrolle
33908,004,Bad Luck Brian,pide el 1/2 dia de votacion La empresa le da 1/2 dia libre a todos,pide el 1/2 dia de votacion La empresa, le da 1/2 dia libre a todos
33909,003,Ay Si,Hay si Todos subiendo fotos con granizo en la mano,Hay si, Todos subiendo fotos con granizo en la mano
34038,004,Bad Luck Brian,Sus papas lo inscriben en la flipped school la unica profesora el maria fernanda cabal,Sus papas, lo inscriben en la flipped school la unica profesora el maria fernanda cabal
34040,004,Bad Luck Brian,sus papas lo inscriben en la flipped school la unica profesora es maria fernanda cabal,sus papas, lo inscriben en la flipped school la unica profesora es maria fernanda cabal
34087,007,Futurama Fry,Sera Vecino o Vandalo? Mejor sigo derecho...,Sera Vecino, o Vandalo? Mejor sigo derecho...
34093,004,Bad Luck Brian,Consigue un taxi en medio del toque de queda El vuelo lo corren 3 horas,Consigue un taxi en medio del toque de queda El vuelo, lo corren 3 horas
34196,004,Bad Luck Brian,Tiene un gato Lo pierde o se muere,Tiene un gato Lo pierde o, se muere
34208,003,Ay Si,Hay si soy michel de los santos y soy gey,Hay si, soy michel de los santos y soy gey
34220,004,Bad Luck Brian,Andres viaja a Niza Llueve como nuca y se inunda,Andres viaja a Niza Llueve como nuca y, se inunda
34221,004,Bad Luck Brian,Andres viaja a Niza Llueve como nunca y se inunda,Andres viaja a Niza Llueve como nunca y, se inunda
34236,005,Disaster Girl,Quedaste libre decia... Libre... decia???,Quedaste libre decia... Libre... ,decia???
34305,003,Ay Si,ay si tu,ay si, tu
34358,004,Bad Luck Brian,por pendejo que lo despidieron ahhhh,por pendejo que, lo despidieron ahhhh
34370,011,Problems,"Cuando el amor, las miradas y la complicidad se acaban de un dia a otro!!!",Cuando el amor las miradas, y la complicidad se acaban de un dia a otro!!!
34400,004,Bad Luck Brian,Termina la licenciatura... Se le olvida que debe las practicas !,Termina la licenciatura... Se, le olvida que debe las practicas !
34433,011,Problems,America latina esta condenada A la pobreza y el subdesarrollo,America latina esta condenada A la pobreza, y el subdesarrollo
34503,007,Futurama Fry,"¿que pasa river plate cuando no podes abandonar, tener penales o LANZAR piedras? ""te dan vuelta en menos de 5 minutos"",  ""los de la (b) no tiene dignidad""",¿que pasa river plate cuando no podes abandonar tener penales," o LANZAR piedras? ""te dan vuelta en menos de 5 minutos""  ""los de la (b) no tiene dignidad"""
34581,006,Filosoraptor,las rebajas de sueldos a funcionarios publicos ¿incluye tambien a los alcaldes?,las rebajas de sueldos a funcionarios publicos ,¿incluye tambien a los alcaldes?
34673,004,Bad Luck Brian,Todo el clausura puntero lo pierde al final,Todo el clausura puntero, lo pierde al final
34726,004,Bad Luck Brian,Gana su ultimo partido.. No le alcanza para campeonar ...,Gana su ultimo partido.. No, le alcanza para campeonar ...
34732,004,Bad Luck Brian,Es el unico pais de Latinoamerica que no se hunde Pide un cambio,Es el unico pais de Latinoamerica que no, se hunde Pide un cambio
34782,003,Ay Si,Ay si ay si Ya se para que sirve la terapia,Ay si ay si, Ya se para que sirve la terapia
34802,012,Willy Wonka,asi que tienes una pc lenta cuentame por que no la actualizas,asi que tienes una pc lenta ,cuentame por que no la actualizas
34814,012,Willy Wonka,asi que nunca hablamos pero no te pierdes una sola de mis historias dime que se siente ser stalker?,asi que nunca hablamos pero no te pierdes una sola de mis historias ,dime que se siente ser stalker?
34837,004,Bad Luck Brian,obtiene 3 barras de vida extra le tiran pocion de veneno,obtiene 3 barras de vida extra, le tiran pocion de veneno
35024,003,Ay Si,Hay si como no... Dique yo ahora toy dolio Pero porque tu eres asi,Hay si, como no... Dique yo ahora toy dolio Pero porque tu eres asi
35025,006,Filosoraptor,"SI EL 67% APRUEBA LAS MOVILIZACIONES EN CHILE ¿SOY SAQUEADOR, DESTRUCTOR, TERRORISTA?",SI EL 67% APRUEBA LAS MOVILIZACIONES EN CHILE ,¿SOY SAQUEADOR DESTRUCTOR TERRORISTA?
35034,004,Bad Luck Brian,hacen un focus group lo hacen en hora pico,hacen un focus group, lo hacen en hora pico
35198,011,Problems,me dijo que me iba a poner diez y me puso bajo la raya,me dijo que me iba a poner diez, y me puso bajo la raya
35199,004,Bad Luck Brian,Lo eligen presidente no sabe como se escribe colombia,Lo eligen presidente no sabe como, se escribe colombia
35204,006,Filosoraptor,¿porque la palabra diablo no esta en el antiguo testamento?,,¿porque la palabra diablo no esta en el antiguo testamento?
35260,003,Ay Si,Ay si ay si Me creo cool por mandar stickers,Ay si ay si, Me creo cool por mandar stickers
35273,003,Ay Si,uy si que miedo nos veremos la proxima carrera,uy si, que miedo nos veremos la proxima carrera
35309,003,Ay Si,Hay si hay dices que te gusta mucho el ska Y no pasas de los rude boys,Hay si, hay dices que te gusta mucho el ska Y no pasas de los rude boys
35332,006,Filosoraptor,¿Por que?,,¿Por que?
35350,004,Bad Luck Brian,se quedo viendo el futbol le subieron las cuotas,se quedo viendo el futbol, le subieron las cuotas
35434,004,Bad Luck Brian,Hacen un sticker con su foto Lo utiliza y le cobran derechos de autor,Hacen un sticker con su foto Lo utiliza y, le cobran derechos de autor
35476,011,Problems,Cuando dices que estas bien y llegas a tu casa,Cuando dices que estas bien, y llegas a tu casa
35541,003,Ay Si,Ay si ay si la Edith ta de cumple! HB2YOU Amiga!,Ay si ay si, la Edith ta de cumple! HB2YOU Amiga!
35545,003,Ay Si,Ay si ay si la Edith ta de cumple! HB2YOU PERRUCHITA!,Ay si ay si, la Edith ta de cumple! HB2YOU PERRUCHITA!
35611,007,Futurama Fry,esos son Reebok o son Nike?,esos son Reebok, o son Nike?
35630,004,Bad Luck Brian,VAN A RECIBIR 3500 GASTENLOS al otro dia... se los descontaremos del suEldo,VAN A RECIBIR 3500 GASTENLOS al otro dia..., se los descontaremos del suEldo
35695,004,Bad Luck Brian,Davila cuando se exita,Davila cuando, se exita
35704,007,Futurama Fry,sI se cae el jabon al piso se ensucia el jabon o se limpia el piso,sI se cae el jabon al piso se ensucia el jabon, o se limpia el piso
35707,003,Ay Si,"Uy si, uy si, me creo inteligente y creo que las serpientes y las burras hablan",Uy si uy si, me creo inteligente y creo que las serpientes y las burras hablan
35717,003,Ay Si,"uy si, uy si,     me creo inteligente y creo que unos pinguinos se fueron caminando desde la antartida hasta el medio oriente para subirse al arca",uy si uy si,     me creo inteligente y creo que unos pinguinos se fueron caminando desde la antartida hasta el medio oriente para subirse al arca
35740,003,Ay Si,"uy si, uy si    me creo inteligente y creo que adan y eva engendraron a toda la humanidad, blancos, negros, asiaticos",uy si uy si,    me creo inteligente y creo que adan y eva engendraron a toda la humanidad blancos negros asiaticos
35743,003,Ay Si,Uy si uy si me creo todo lo que aparece en internet,Uy si uy si, me creo todo lo que aparece en internet
35744,003,Ay Si,"Ay si, ay si quitemos el IVA por 3 dias Que ellos con eso tienen.",Ay si ay si, quitemos el IVA por 3 dias Que ellos con eso tienen.
35758,004,Bad Luck Brian,Piñera Invita a observar a Human Rights Wa Human Right Watchs lo hace bolsa,Piñera Invita a observar a Human Rights Wa Human Right Watchs, lo hace bolsa
35759,004,Bad Luck Brian,Piñera Invita a Human Rights Wa Human Right Watchs lo hace bolsa,Piñera Invita a Human Rights Wa Human Right Watchs, lo hace bolsa
35761,004,Bad Luck Brian,Invita a Human Rights Wa Human Right Watchs lo hace bolsa,Invita a Human Rights Wa Human Right Watchs, lo hace bolsa
35762,004,Bad Luck Brian,llama a Human Rights Wa Human Right Watchs lo hace bolsa,llama a Human Rights Wa Human Right Watchs, lo hace bolsa
35881,004,Bad Luck Brian,"Ama la oscuridad y el metal El hijo le sale un ""Angelito""",Ama la oscuridad y el metal El hijo," le sale un ""Angelito"""
35910,004,Bad Luck Brian,ursula le da su oro lo quema,ursula le da su oro, lo quema
35915,011,Problems,"Mientras tu haces llorar a tu madre Unos quisieran tener una, y otros poder abrazarla pero no pueden porque estan muertas. Valora muchisimo a tu madre",Mientras tu haces llorar a tu madre Unos quisieran tener una, y otros poder abrazarla pero no pueden porque estan muertas. Valora muchisimo a tu madre
35946,007,Futurama Fry,no se si son tus besos ricos o tu sonrisita la que me tienen loquito bb,no se si son tus besos ricos, o tu sonrisita la que me tienen loquito bb
35981,012,Willy Wonka,Jhon dime que se siente Que tu tio te ponga en 4 siempre,Jhon ,dime que se siente Que tu tio te ponga en 4 siempre
36052,007,Futurama Fry,no se si esta enojada o esta esperando q le hable,no se si esta enojada, o esta esperando q le hable
36061,012,Willy Wonka,Sin beber y sin consumir? Mejor cuentame como estas viviendo,Sin beber y sin consumir? Mejor ,cuentame como estas viviendo
36062,012,Willy Wonka,Sin beber y sin consumir? Mejor dime como estas viviendo ahora!,Sin beber y sin consumir? Mejor ,dime como estas viviendo ahora!
36067,004,Bad Luck Brian,se la mete el negro del wasap grita y se muera la vecina y lo meten a la carcel,se la mete el negro del wasap grita y se muera la vecina y, lo meten a la carcel
36130,008,Matias Prats,ultima hora a mikel no le crece,ultima hora, a mikel no le crece
36149,011,Problems,Camino al trabajo y veo los buñuelos calientitos... Que la fuerza de voluntad me acompañe,Camino al trabajo, y veo los buñuelos calientitos... Que la fuerza de voluntad me acompañe
36157,003,Ay Si,Ay si ay si Ahora me qued%C3%A9 muda,Ay si ay si, Ahora me qued%C3%A9 muda
36160,003,Ay Si,Ay si ay si Ahora me quede muda,Ay si ay si, Ahora me quede muda
36177,003,Ay Si,Ay si ay si Ahora muy religiosa,Ay si ay si, Ahora muy religiosa
36217,003,Ay Si,te amo ay si como no,te amo ay si, como no
36249,011,Problems,desestructurar la muni y vos tipo,desestructurar la muni, y vos tipo
36299,012,Willy Wonka,"asi que hay una sql para facturacion ... que inteligente, cuentame mas...",asi que hay una sql para facturacion ... que inteligente ,cuentame mas...
36316,006,Filosoraptor,¿Por que Internet?,,¿Por que Internet?
36438,004,Bad Luck Brian,"Ella:   destilando amor en facebook por el. El: ignora los comentarios, no le da ni me gusta",Ella:   destilando amor en facebook por el. El: ignora los comentarios no, le da ni me gusta
36537,003,Ay Si,ay si beamos videos de vegeta no ya no lo vamos aver,ay si, beamos videos de vegeta no ya no lo vamos aver
36588,004,Bad Luck Brian,"cuando la IZQUIERDA moleste con su socialismo debes regalarle tu empresa para que el y los empleados que lo apoyan la administren, CUANDO LA ARRUINEN y te busquen para que hagas otra empresa diles que si, pero esta ves contrata a personas inteligentes y ellos que le RECLAMAN al socialista",cuando la IZQUIERDA moleste con su socialismo debes regalarle tu empresa para que el y los empleados que, lo apoyan la administren CUANDO LA ARRUINEN y te busquen para que hagas otra empresa diles que si pero esta ves contrata a personas inteligentes y ellos que le RECLAMAN al socialista
36632,012,Willy Wonka,y dime ¿CUAL ES TU EXCUSA AHORA?,y ,dime ¿CUAL ES TU EXCUSA AHORA?
36633,012,Willy Wonka,aja dime cual es tu excusa ahora,aja ,dime cual es tu excusa ahora
36654,003,Ay Si,Hay si se hace la inocente Y bien q le gusta to%C3%B1o,Hay si, se hace la inocente Y bien q le gusta to%C3%B1o
36659,003,Ay Si,Hay si se hace la inocente Pero bien que le gusta montoya,Hay si, se hace la inocente Pero bien que le gusta montoya
36667,004,Bad Luck Brian,Sales a trabajar y lo dejas con tu mujer Y todavia dices que el perro es el,Sales a trabajar y, lo dejas con tu mujer Y todavia dices que el perro es el
36712,012,Willy Wonka,alberto ¿compartiste cama con Rem? dime que se siente ser tan vrgs,alberto ¿compartiste cama con Rem? ,dime que se siente ser tan vrgs
36856,004,Bad Luck Brian,"Pide wot classic Pero como no juega, no se entera que ya salio",Pide wot classic Pero como no juega no, se entera que ya salio
36902,012,Willy Wonka,"Asi que te gusta publicar tus problemas sentimentales y emocionales? Y dime,que se siente que a nadie le importe...",Asi que te gusta publicar tus problemas sentimentales y emocionales? Y ,dimeque se siente que a nadie le importe...
37040,004,Bad Luck Brian,Hace un tutorial no le pone link,Hace un tutorial no, le pone link
37097,004,Bad Luck Brian,Se va de luna de miel Y lo encierran en una cafeteria,Se va de luna de miel Y, lo encierran en una cafeteria
37100,004,Bad Luck Brian,Vuelve de luna de miel endeudado Y lo despiden,Vuelve de luna de miel endeudado Y, lo despiden
37158,007,Futurama Fry,No se si es su nariz o le pico una abeja,No se si es su nariz, o le pico una abeja
37229,003,Ay Si,ay si que miedo,ay si, que miedo
37233,003,Ay Si,"Ay si, ay si soy el cordinador y me como todo",Ay si ay si, soy el cordinador y me como todo
37241,012,Willy Wonka,asi que siempre estas un paso  delante de lo previsto dime que se siente ser tan proactivo,asi que siempre estas un paso  delante de lo previsto ,dime que se siente ser tan proactivo
37242,012,Willy Wonka,dime que se siente estar en el mejor laboratorio del ipn lo se mi rey,,dime que se siente estar en el mejor laboratorio del ipn lo se mi rey
37285,011,Problems,me dijo : hoy cenamos afuera y saco la mesa al patio el culiau,me dijo : hoy cenamos afuera, y saco la mesa al patio el culiau
37296,003,Ay Si,Ay si ay si En Torreon remontamos,Ay si ay si, En Torreon remontamos
37307,011,Problems,"Tu cara al final del semestre con trabajos finales DE KLAUS, FELIX y dos seminarios",Tu cara al final del semestre con trabajos finales DE KLAUS FELIX, y dos seminarios
37310,012,Willy Wonka,asi que tu esposa le va al america dime que se siente que tu amor le valla aun equipo chingon,asi que tu esposa le va al america ,dime que se siente que tu amor le valla aun equipo chingon
37312,012,Willy Wonka,asi que tu esposa le va al america dime que se siente tener la mujer perfecta,asi que tu esposa le va al america ,dime que se siente tener la mujer perfecta
37342,004,Bad Luck Brian,Nunca lo llama la novia Y cuando lo llama se queda dormida,Nunca lo llama la novia Y cuando lo llama, se queda dormida
37343,012,Willy Wonka,"Y dime, feminista asquerosa ¿Que tal sentiste ese c",Y ,dime feminista asquerosa ¿Que tal sentiste ese c
37352,003,Ay Si,Ay si ay si... Hagamos reunion grupal decian,Ay si ay si,... Hagamos reunion grupal decian
37408,004,Bad Luck Brian,"Su segundo gol en todo el campeonato,el de la clasificacion Le convierten un penal y lo eliminan",Su segundo gol en todo el campeonatoel de la clasificacion Le convierten un penal y, lo eliminan
37528,007,Futurama Fry,no se si soy muy bueno o ellos muy malos,no se si soy muy bueno, o ellos muy malos
37667,004,Bad Luck Brian,se va antes de la oficina se larga a llover,se va antes de la oficina, se larga a llover
37763,006,Filosoraptor,"CUANDO DEJA DE LLOVER PARA,ASI QUE... ¿CUANDO LLUEVE DEJA DE PARAR?",CUANDO DEJA DE LLOVER PARAASI QUE... ,¿CUANDO LLUEVE DEJA DE PARAR?
37823,003,Ay Si,uy si uy si soy experto en soluciones digitales,uy si uy si, soy experto en soluciones digitales
37847,006,Filosoraptor,¿como se vera LEti Rapada?,,¿como se vera LEti Rapada?
37864,012,Willy Wonka,Y dime Fer Te dejo ciego Toto,Y ,dime Fer Te dejo ciego Toto
37994,008,Matias Prats,Noticia de ultima hora Donomar esta tilted,Noticia de ultima hora, Donomar esta tilted
38064,007,Futurama Fry,No se si incluirlo o dejar que pierda el año,No se si incluirlo, o dejar que pierda el año
38105,004,Bad Luck Brian,"socialismo, si el punto es que el otro no tenga mas que tu, eso se llama envidia ""todos queremos ahorrando el fruto de nuestro trabajo honesto, para tener mas disfrutar y descansar porque lo ganamos""","socialismo si el punto es que el otro no tenga mas que tu eso se llama envidia ""todos queremos ahorrando el fruto de nuestro trabajo honesto para tener mas disfrutar y descansar porque"," lo ganamos"""
38177,004,Bad Luck Brian,Tiene internet de nuevo No se conecta ni responde,Tiene internet de nuevo No, se conecta ni responde
38339,011,Problems,Cuando eres la amante y Descubres q no eres la unica,Cuando eres la amante, y Descubres q no eres la unica
38462,011,Problems,17 te dice que ya te denuncio y que tiene una orden de restriccion,17 te dice que ya te denuncio, y que tiene una orden de restriccion
38533,008,Matias Prats,"Noticia de ultima hora: Mi hijo me pidio para reyes, un presidente del gobierno",Noticia de ultima hora,: Mi hijo me pidio para reyes un presidente del gobierno
38557,006,Filosoraptor,¿Iphone nuevo? Mejor te hubieras arreglado los dientes...,,¿Iphone nuevo? Mejor te hubieras arreglado los dientes...
38873,004,Bad Luck Brian,Aprende hablar ingles Se le olvida el espa%C3%B1ol,Aprende hablar ingles Se, le olvida el espa%C3%B1ol
38922,008,Matias Prats,ultimas noticias: cuando te dicen que revises el signo... ¡es que hay signo!,ultimas noticias,: cuando te dicen que revises el signo... ¡es que hay signo!
38998,003,Ay Si,ay si yandel tiene nueva novia,ay si, yandel tiene nueva novia
39004,004,Bad Luck Brian,lo webea en la casa la señora lo webea en la pega el jefe,lo webea en la casa la señora, lo webea en la pega el jefe
39058,007,Futurama Fry,"las feministas y los jovenes luchan por la ecologia tantas veces como krillin muere y fines del mundo han avido ""pero nunca piensan en trabajar sin cobrar para que otros tengan cosas gratis o donar su sueldo a otros""","las feministas y los jovenes luchan por la ecologia tantas veces como krillin muere y fines del mundo han avido ""pero nunca piensan en trabajar sin cobrar para que otros tengan cosas gratis"," o donar su sueldo a otros"""
39137,003,Ay Si,Ay si ay si ahora a todos nos llego,Ay si ay si, ahora a todos nos llego
39185,004,Bad Luck Brian,"Estudia ingenieria porque odia lenguaje lo hacen redactar informes, trabajos y la tesis",Estudia ingenieria porque odia lenguaje, lo hacen redactar informes trabajos y la tesis
39187,004,Bad Luck Brian,"Estudia ingenieria porque odia lenguaje le hacen redactar informes, trabajos y la tesis",Estudia ingenieria porque odia lenguaje, le hacen redactar informes trabajos y la tesis
39205,004,Bad Luck Brian,"Estudia ingenieria porque odia lenguaje le hacen LEER LIBROS COMPLICADOS, redactar informes, trabajos y la tesis",Estudia ingenieria porque odia lenguaje, le hacen LEER LIBROS COMPLICADOS redactar informes trabajos y la tesis
39258,006,Filosoraptor,Si tanto odian a los comunistas ¿Porque se preocupan tanto?,Si tanto odian a los comunistas ,¿Porque se preocupan tanto?
39287,007,Futurama Fry,no c si la licen se equivoco o yo no le entendi,no c si la licen se equivoco, o yo no le entendi
39379,006,Filosoraptor,Si cambiaron los proceres de los billetes por animales ¿Por que no cambiaron los nombres de los trenes?,Si cambiaron los proceres de los billetes por animales ,¿Por que no cambiaron los nombres de los trenes?
39410,006,Filosoraptor,me compre el  far cry 5 y es buenisimo ¿seran todos asi de buenos?,me compre el  far cry 5 y es buenisimo ,¿seran todos asi de buenos?
39449,012,Willy Wonka,asi que disfrutas el descanso dime que se siente dejar tus residuos sin depositarlos como corresponde,asi que disfrutas el descanso ,dime que se siente dejar tus residuos sin depositarlos como corresponde
39523,012,Willy Wonka,"Cuando alguien te miente, Y tu ya sabes la verdad, dime algo que no se!",Cuando alguien te miente Y tu ya sabes la verdad ,dime algo que no se!
39668,003,Ay Si,uy si ya me creo mucho porque ya me voy de palacio,uy si, ya me creo mucho porque ya me voy de palacio
39702,004,Bad Luck Brian,"""si tu sacas un pes del agua MORIRÁ y no quita el echo que tu lo mataste al sacarlo del ambiente en que se desarrolla"" el aborto es lo mismo, le niegas el ambiente de oxigeno y alimento ""en la calle o en un frasco muere de HAMBRE pero en uno de asfixia""","""si tu sacas un pes del agua MORIRÁ y no quita el echo que tu lo mataste al sacarlo del ambiente en que se desarrolla"" el aborto es lo mismo"," le niegas el ambiente de oxigeno y alimento ""en la calle o en un frasco muere de HAMBRE pero en uno de asfixia"""
39703,004,Bad Luck Brian,"""si tu sacas un pes del agua MORIRÁ y no quita el echo que tu lo mataste al sacarlo del ambiente en que se desarrolla"" el aborto es lo mismo, le niegas el laso y ambiente de oxigeno y alimento ""en la calle o en un frasco muere de HAMBRE pero en uno de asfixia""","""si tu sacas un pes del agua MORIRÁ y no quita el echo que tu lo mataste al sacarlo del ambiente en que se desarrolla"" el aborto es lo mismo"," le niegas el laso y ambiente de oxigeno y alimento ""en la calle o en un frasco muere de HAMBRE pero en uno de asfixia"""
39709,007,Futurama Fry,"""si tu sacas un pes del agua MORIRÁ y no quita el echo que tu lo mataste al sacarlo del ambiente en que se desarrolla"" el aborto es lo mismo, le niegas el laso y ambiente de oxigeno y alimento ""en la calle o en un frasco muere de HAMBRE pero en uno solo de asfixia""","""si tu sacas un pes del agua MORIRÁ y no quita el echo que tu lo mataste al sacarlo del ambiente en que se desarrolla"" el aborto es lo mismo le niegas el laso y ambiente de oxigeno y alimento ""en la calle"," o en un frasco muere de HAMBRE pero en uno solo de asfixia"""
39733,012,Willy Wonka,Asi que te gusta coca cola y pepsi dime que se siente saber que te estas envenenando,Asi que te gusta coca cola y pepsi ,dime que se siente saber que te estas envenenando
39792,004,Bad Luck Brian,"quedate con el socialista y abortista ""si se cree las mentiras de los numero que dan, se CREERÁ cualquier mentira que le digas""","quedate con el socialista y abortista ""si se cree las mentiras de los numero que dan se CREERÁ cualquier mentira que"," le digas"""
40111,004,Bad Luck Brian,Esteban enamorado Y no le dan ni la hora,Esteban enamorado Y no, le dan ni la hora
40154,011,Problems,Me Prometieron. Algo mehor y se olvidaron depues que me faje tanto,Me Prometieron. Algo mehor, y se olvidaron depues que me faje tanto
40158,011,Problems,Me Prometieron. Algo mejoror y se olvidaron depues que me faje tanto,Me Prometieron. Algo mejoror, y se olvidaron depues que me faje tanto
40159,011,Problems,Me Prometieron. Algo mejor y se olvidaron depues que me faje tanto,Me Prometieron. Algo mejor, y se olvidaron depues que me faje tanto
40334,004,Bad Luck Brian,Quiero viajar a Peru Tranquilas no se asusten estoy bromeando,Quiero viajar a Peru Tranquilas no, se asusten estoy bromeando
40342,003,Ay Si,"ay si, ay si ya soy profe de artes visuales.",ay si ay si, ya soy profe de artes visuales.
40355,006,Filosoraptor,cada persona debe traer un cojin o puff ¿PARA SENTARSE EN EL PASTO?,cada persona debe traer un cojin o puff ,¿PARA SENTARSE EN EL PASTO?
40448,006,Filosoraptor,si la fecha de hoy es 04/12... ¿entonces hoy es el dia del digitel?,si la fecha de hoy es 04/12... ,¿entonces hoy es el dia del digitel?
40537,007,Futurama Fry,En la cena de navidad Wiskisito o Coca Cola,En la cena de navidad Wiskisito, o Coca Cola
40639,004,Bad Luck Brian,Se creen unicos por tener estadio No tienen hinchada y se llena con puro aire,Se creen unicos por tener estadio No tienen hinchada y, se llena con puro aire
40642,004,Bad Luck Brian,Se creen unicos por tener estadio No tienen hinchada y lo q tienen es el propio zancudero,Se creen unicos por tener estadio No tienen hinchada y, lo q tienen es el propio zancudero
40645,006,Filosoraptor,Si acostumbro beber agua de horchata con una paja ¿Me gusta el arroz con popote?,Si acostumbro beber agua de horchata con una paja ,¿Me gusta el arroz con popote?
40653,006,Filosoraptor,"Abuelita, se fue la luz ¿La alcanzo?",Abuelita se fue la luz ,¿La alcanzo?
40707,006,Filosoraptor,si el diablo es malo y castiga a personas malas ¿sigue siendo malo?,si el diablo es malo y castiga a personas malas ,¿sigue siendo malo?
40779,006,Filosoraptor,"¿Si China ocupo el primer lugar en las pruebas pisa, colombia se tiene que volver como china?",,¿Si China ocupo el primer lugar en las pruebas pisa colombia se tiene que volver como china?
40851,011,Problems,Y el padre me dijo arrodillate mija y diga sus pegado,Y el padre me dijo arrodillate mija, y diga sus pegado
40866,006,Filosoraptor,¿Y si el Jefe de Estado se identifica como mujer Es un matriarcado?,,¿Y si el Jefe de Estado se identifica como mujer Es un matriarcado?
40952,004,Bad Luck Brian,"¡¿y si le robamos un ritmo a ""rafaela carra"" y hacemos un tema feminista una unas remas repetitivas?! a CIERTO, ya lo hicieron... ""que gran intelectualidad..."" jajajaja....","¡¿y si le robamos un ritmo a ""rafaela carra"" y hacemos un tema feminista una unas remas repetitivas?! a CIERTO ya"," lo hicieron... ""que gran intelectualidad..."" jajajaja...."
