,meme_id,plantilla,texto_no_tilde,text_1,text_2
17854,010,Prepare Yourself,desde. hoy se llamaran!   free bikers!!,None,None
17855,008,Matias Prats,cadena humana  15/03/2014 plaza italia 6pm,None,None
17856,003,Ay Si,Ay si ahora todos son fanaticos de corazon serrano,None,None
17857,003,Ay Si,ahi si... el tomas es el mino mas interesante que he tenido,None,None
17862,003,Ay Si,Ay si!!! Dejen dormIr Amigos del whatsapp!!!,None,None
17865,004,Bad Luck Brian,entra al staff de unplayer cierran el server al otro dia,None,None
17869,010,Prepare Yourself,alejandro eres jhon nieve y lo sabes,None,None
17871,013,Yao Wonka,Asi que te burlas del indio del chucho que se siente que te dejen como Benzema,None,None
17873,005,Disaster Girl,No me entregaron la tarjeta de debito no se la van a entregar a nadie,None,None
17875,013,Yao Wonka,si claro tkm,None,None
17879,013,Yao Wonka,Dime que se siente no poder Bloquear el internet de mi celular? imbesil...,None,None
17882,003,Ay Si,Les paso links boludos no garpo galletitas,None,None
17884,013,Yao Wonka,callate infeliz,None,None
17887,003,Ay Si,Uy SI Ahora BAJAMOS LAS 30,None,None
17891,003,Ay Si,Ay si como no YO MIRO LA NUEVA VERSION DE COSMOS,None,None
17895,007,Futurama Fry,No SE SI LO RARO ES LA FOTO O LOS COMENTARIOS,None,None
17896,003,Ay Si,Ay si ahora todos se bañaron,None,None
17897,012,Willy Wonka,¿ASI QUE HAY PARO DE BONDIS? ¿QUE SE SIENTE NO SABER COMO CARAJO VAS A LLEGAR A TU CASA?,None,None
17915,008,Matias Prats,"btotes VERDEs en el empleo confirmado, fernando naranjo Proximo ayudante De cocina en Atamoil.....",None,None
17926,001,Ancient Aliens,jesus jesus,None,None
17932,012,Willy Wonka,Me pasas mi foto o ke ase,None,None
17935,002,Annoying Gamer Kid,a mi no me gustan los videojuegos solo pruebo si funcionan,None,None
17943,005,Disaster Girl,cague en tu casa,None,None
17944,004,Bad Luck Brian,USA TWITTER Y QUIERE JUGAR CANDY CRUSH,None,None
17946,013,Yao Wonka,pena de amor jumm pena de cagar en baño ajeno,None,None
17948,009,No me digas,hablando con usted,None,None
17960,012,Willy Wonka,hola cara de nalga,None,None
17976,003,Ay Si,"UY SI, UY SI EL GORDO ES FLACO",None,None
17977,002,Annoying Gamer Kid,va perdiendo esta malo el control cordero,None,None
17978,012,Willy Wonka,QUE SE SINETE SABER QUE LAS CEJAS DE CORREA SON MAS GRNDES QUE TU,None,None
17981,012,Willy Wonka,con que tu eres baduel que se siente que le dejen hacer el examen en la casa,None,None
17996,004,Bad Luck Brian,camila y villa  ha eso me suena,None,None
17997,008,Matias Prats,en otras noticas boston es un pais,None,None
18010,006,Filosoraptor,SERA POR QUE!!! TU MADRE TE ABORTO A TI!!!,None,None
18014,005,Disaster Girl,ASI QUE VAN A LAGUNA... SERIA UNA LASTIMA QUE SE CORTE EL TRANSITO,None,None
18020,009,No me digas,ahh no mames!! saca la mona!!!!,None,None
18033,001,Ancient Aliens,TODO LO photoshopean graphic designers,None,None
18035,001,Ancient Aliens,a alvaro uribe le robaron las elecciones  yo digo : ovnis,None,None
18039,001,Ancient Aliens,. seba,None,None
18043,010,Prepare Yourself,preparnse  vuelve mastrobronce,None,None
18044,003,Ay Si,Cuidado me quede sin memes,None,None
18046,001,Ancient Aliens,"... excelente historia, deberia ser plasmada en alguna cancion de corazon serrano o algo asi",None,None
18048,011,Problems,queria hacer gluhwein el te esta en aleman,None,None
18052,011,Problems,tengo hambre y sed!  y no traigo ni pa un dulce!!,None,None
18056,001,Ancient Aliens,"es tan, pero tan perfecta la imagen!",None,None
18062,013,Yao Wonka,TODO EL MUNDO QUIERE COINS NADIE COMPRA,None,None
18065,009,No me digas,de verdad no te creo,None,None
18082,005,Disaster Girl,"ASI QUEDARÁ TU BARCITO, JAVIER SI SEGUIS CON LAS BROMAS",None,None
18092,001,Ancient Aliens,. Morados,None,None
18096,009,No me digas,jorge ibañez conducia la aventura del hombre... no me digas,None,None
18098,001,Ancient Aliens,. morados,None,None
18099,012,Willy Wonka,Asi que eres LA MORGUE HUMANA   DIME QUE SE SIENTE QUE TE CAIGAS DE CARA  XD,None,None
18101,009,No me digas,lo importante son los procesos y no las fechas... no me digas,None,None
18102,001,Ancient Aliens,solo hay una explicacion para esto chupamedias,None,None
18110,001,Ancient Aliens,tu pendejada fue  haci de grande,None,None
18111,009,No me digas,Asi que te llamas  jose raul dime que se siente ser el humano con la nariz mas grande del mundo,None,None
18112,003,Ay Si,todos se quejan pero igual llenan el estanque,None,None
18114,001,Ancient Aliens,ja siges querindo ser faruko,None,None
18117,009,No me digas,asi no me digas  belen,None,None
18119,001,Ancient Aliens,gg tenemos a polibio,None,None
18142,005,Disaster Girl,Me dijo que calibre 50 apestaba No lo volvera a decir,None,None
18147,003,Ay Si,Ay si el comenta con imagenes,None,None
18161,010,Prepare Yourself,Embrace yourself pms is coming,None,None
18162,004,Bad Luck Brian,SLARK USA ULTI EL USA POLVO :/,None,None
18166,007,Futurama Fry,tE RETO A MANTENER LA MISMA  CANTIDAD DE LIKES Y COMENTARIOS,None,None
18168,002,Annoying Gamer Kid,berdadero gamer que se repeta   jugo circus,None,None
18173,004,Bad Luck Brian,SLARK USA ULTI EL utiliza POLVO :/,None,None
18183,011,Problems,POR FAVOR DIOSITO DISCULPA A MI AMIGA LA PECADORA,None,None
18186,013,Yao Wonka,Va cAminando muy fashion Y se le sale la Chancla,None,None
18192,008,Matias Prats,en otras noticias euclides me lo chupa,None,None
18214,002,Annoying Gamer Kid,Feliz cumpleaños... santiagoooooooooooooooo!!,None,None
18215,009,No me digas,asiiiiii no me digas..!!,None,None
18217,002,Annoying Gamer Kid,dice que pokemon es mejor que halo,None,None
18224,005,Disaster Girl,"a mis vecinos les gustaba justin bieber, les ""gustaba""...",None,None
18227,013,Yao Wonka,no estare el resto de la tarde quedan con scarlet cecor,None,None
18230,013,Yao Wonka,neeee como uno quiera su facebook jajajajja,None,None
18233,001,Ancient Aliens,SOLO EXISTE UNA EXPLICACION PARA ESTO WILMER CALVO!,None,None
18238,009,No me digas,En serio???? Me lo dice quien juega en 10 equipos de tocho bandera...,None,None
18243,003,Ay Si,AY SI AY  LA GATITA DEL BARBON,None,None
18254,003,Ay Si,ay si..ay si..tengo novia y es gerente de exportaciones,None,None
18255,013,Yao Wonka,Riosuceño que se respete  Ve Aconteseres riosuceños y queda en las mismas,None,None
18264,002,Annoying Gamer Kid,TUMBRE UN SERVER SAMP QUE MALOTE SOY,None,None
18265,002,Annoying Gamer Kid,TUMBE UN SERVER SAMP QUE MALOTE SOY,None,None
18269,006,Filosoraptor,le decimos burro alpresidente pero en realidad somos mas burros por reelejirlos,None,None
18270,006,Filosoraptor,le decimos burro alpresidente pero en realidad somos mas burros por reelejirlo,None,None
18281,010,Prepare Yourself,brace yourselves aqui vienen los memes de consa y sinsa,None,None
18283,009,No me digas,No me digas! X'D,None,None
18311,006,Filosoraptor,Si Nacional es el green giant por empatar cali es el green God por ganar?,None,None
18316,006,Filosoraptor,se dice perro o perrruoo?,None,None
18321,013,Yao Wonka,con que mañana es el dia de los amigos !! tomemos nectar para que poker quede mamando,None,None
18329,008,Matias Prats,ultima horaa ultima hora milena pao pao y mayerly tan lokas y no cogen oficio...repito no cogen oficio,None,None
18356,003,Ay Si,ay si como no tengo batidora no puedo hacer galletas con klau ay si!,None,None
18357,003,Ay Si,aY SII Q PEDOOO  LA ANINI Y SUS 3,None,None
18359,009,No me digas,¿y que hago mmg? te doy un oscar?,None,None
18364,002,Annoying Gamer Kid,NUNCA ME DETENDRE..AJAJAJAJ,None,None
18365,009,No me digas,Deja de robar PIPO,None,None
18371,009,No me digas,Siiiii  si si si si si si si si,None,None
18385,006,Filosoraptor,¿si el diablo castiga a los malos? ¿entonces es bueno?,None,None
18399,008,Matias Prats,y un nuevo asesinato se levo acabo este sabado en las cercanias de la sabana el oij esta investigando ...,None,None
18411,004,Bad Luck Brian,DEBUTA EN CHILANGA MASK CONTRA BENJI MAVERICK,None,None
18414,008,Matias Prats,Noticia de ultimo momento HOMBRE ASESINADO DE 5 DISPAROS LA BALA EN LAS CERCANIAS DEL LAGO LA SABANA,None,None
18423,008,Matias Prats,HOMBRE ASESINADO DE 5 DISPAROS EN LAS CERCANIAS DEL LAGO LA SABANA AL PARECER UNA VENGANZA PARA QUE DEJARA DE CREAR SPAM,None,None
18425,006,Filosoraptor,Los amigos de celiz ... serian celi,None,None
18430,006,Filosoraptor,Si no podia hablar con extraños entonces como tengo amigos,None,None
18436,009,No me digas,"te burlas de peru!! ellos tienen a fujimori en el carcel , no en el congreso",None,None
18438,008,Matias Prats,MUERE HOMBRE DE FUERTE GOLPIZA POR 5 HOMBRES  EN LAS CERCANIAS DEL LAGO LA SABANA ...,None,None
18440,003,Ay Si,tengo derecho  a un jueguito,None,None
18443,011,Problems,xq lo icnoraba ahora lo amo,None,None
18445,009,No me digas,"te burlas de peru!! ellos tienen a fujimori en la carcel , no en el congreso",None,None
18448,004,Bad Luck Brian,"se creee popular, tiene brackets",None,None
18449,013,Yao Wonka,coco a mi no me engañas ... tu estas jugando play en tu casa,None,None
18452,001,Ancient Aliens,Quiero una Gringa asi! de los trompos!,None,None
18454,001,Ancient Aliens,Erika no existe son los padres,None,None
18460,009,No me digas,hola adriel,None,None
18461,004,Bad Luck Brian,jajajaj negro,None,None
18476,001,Ancient Aliens,monta una imagen y escribe todo mal  piquios,None,None
18484,009,No me digas,o no  sabia,None,None
18485,009,No me digas,Ay sii Claro Pincha Wey no me digas,None,None
18486,005,Disaster Girl,LES INVITO A MI CUMPLE ¡POBRE DE LOS QUE NO VAYAN!,None,None
18489,008,Matias Prats,el negro que toce.. se esta garchando a todos!,None,None
18493,006,Filosoraptor,¡¡¡ sIIII !!! como no,None,None
18497,003,Ay Si,no te digo nada,None,None
18502,006,Filosoraptor,y eso q ba a cambiar,None,None
18504,011,Problems,Empeze el partido pensando en paliza Y me ha ganado lloron,None,None
18508,005,Disaster Girl,me dijeron que llevara limones JAJAJA,None,None
18511,006,Filosoraptor,si los tombos son cerdos los hijos son lechonas??,None,None
18512,006,Filosoraptor,si el sebastian es gay porque esta en facebbok como hombre,None,None
18513,006,Filosoraptor,si el sebastian es gay porque esta en facebobok como hombre,None,None
18514,006,Filosoraptor,si el sebastian es gay porque esta en facebook como hombre,None,None
18528,005,Disaster Girl,algo me dice que aca estuvo el quezada,None,None
18532,009,No me digas,y si mejor keyla tevas alavar tus curtidos y dejas de hablar pendejadas,None,None
18538,003,Ay Si,"hay si, hay si  hoy descanso; apoyare al corre",None,None
18548,009,No me digas,encerio no me dijas amiga,None,None
18550,008,Matias Prats,Noticia De ultimo Minuto  jhonatan esta aperrado,None,None
18551,009,No me digas,SE NOTA QUE TE VIGILO,None,None
18552,006,Filosoraptor,Si es aguada es cagada  si sale dura es criatura?,None,None
18554,004,Bad Luck Brian,Siente que nada podra superar el concierto de metallica viene Paul McCartney,None,None
18555,004,Bad Luck Brian,tiene un amor verdadero es lesviana,None,None
18556,004,Bad Luck Brian,"trata de olvidar a su prima la ve en vacaciones, juega con ella, le compra cosas, ella le lee los mensajes y sabe que el la quiere",None,None
18557,006,Filosoraptor,si esta aguada es cagada  si esta dura es criatura?,None,None
18559,003,Ay Si,AY SI NI QUE FUERA MARCELO QUE TIENE VAGINA,None,None
18561,006,Filosoraptor,"mmm, han visto a chipo? su zig zag me mareo",None,None
18562,010,Prepare Yourself,eso es obra de un ignorante,None,None
18566,004,Bad Luck Brian,esta enamorado de una persona la quiere olvidar la ve todos los dias,None,None
18571,009,No me digas,NO ME DIGAS ¿¿ NETA ??,None,None
18572,006,Filosoraptor,sabias q estar solo es peor que drogar se y beber,None,None
18576,006,Filosoraptor,POR QUE HABRÁ GENTE PENDEJA,None,None
18580,012,Willy Wonka,Dice tatitos: voy a subir a plata y esta cara se nos queda  :),None,None
18584,007,Futurama Fry,dice que no le intereso esta loca por mi,None,None
18587,005,Disaster Girl,mis vecinos eran maduristas eran....,None,None
18591,005,Disaster Girl,dice poker: esto esta ganado y esta cara se nos queda :(,None,None
18593,012,Willy Wonka,si el blosodi no es importante.. ¿por que todos los dias estas pendiente de ellos?,None,None
18598,003,Ay Si,ahi si ahi si solo por escuhar asking alexandria te crees hardcore,None,None
18602,012,Willy Wonka,rhsxngzdf zhfdhhfz,None,None
18618,003,Ay Si,UY SENTI EL TEMBLOR YA LO VOY A PUBLICAR,None,None
18621,005,Disaster Girl,dijo que solo repite una  vez miren como quedo su chozita,None,None
18624,013,Yao Wonka,asi k me mojastes espera tu parte!!,None,None
18625,001,Ancient Aliens,te imaginas tu y yo solitos en mi casa,None,None
18632,004,Bad Luck Brian,Termina de llenar el pdt 684 sunAt publica una nueva actualizacion del pdt 684,None,None
18635,004,Bad Luck Brian,Gana entrada dobles por primera vez en su vida tiene que ir solo,None,None
18640,004,Bad Luck Brian,LE SALE XVIDEOS piensa que son videos,None,None
18642,004,Bad Luck Brian,por primera vez en su vida gana entradas dobles  nadie puede acompañarlo,None,None
18646,001,Ancient Aliens,. fujoshis,None,None
18648,001,Ancient Aliens,¿que te kickearon por error de ip? staff,None,None
18650,011,Problems,yo estaba roleando tranquilo cuando me llega un whisper de yon diciendo que me sancionara por IOOC,None,None
18655,005,Disaster Girl,Ami vesina le gustaba daddy yanke y le di gasolina,None,None
18656,011,Problems,tiene una OBSESION con  la puntualidad,None,None
18659,005,Disaster Girl,Y jose decia Que los bomberos no servian de nada,None,None
18664,004,Bad Luck Brian,"le roban 1 infernus, 1 turismo y un bullet no tiene ss",None,None
18670,012,Willy Wonka,que se siente que uno que tiene menor nivel que tu rolee mejor que tu?,None,None
18678,004,Bad Luck Brian,encuentra a su prima calata ........,None,None
18679,003,Ay Si,Favor  Corrijan...,None,None
18695,003,Ay Si,"Ay si, Ay si Ahora traen de moda la foto ""selfie""",None,None
18696,004,Bad Luck Brian,olvidado creo,None,None
18698,005,Disaster Girl,esa sera tu ksa  si sigues en descolandome,None,None
18700,005,Disaster Girl,sigueme molestando  asi quedara tu casa :D,None,None
18705,001,Ancient Aliens,excelente historia le falto densidad pero excelente historia,None,None
18724,003,Ay Si,ay  si  no son fara solo se creen mucho,None,None
18725,013,Yao Wonka,¿Que se siente que te den menos vacaciones que otros colegios?,None,None
18728,011,Problems,esq yo le quiero a chichico   pero el me tiene miedo,None,None
18732,013,Yao Wonka,no hemos organizado nada de lo planeado para el dia de la mujer? pues sera mañana!,None,None
18733,003,Ay Si,ay si! escucha un poco de las ideas filosoficas  y ya es un filosofo.. ay si!,None,None
18739,010,Prepare Yourself,brace yourselves payment day is coming,None,None
18740,001,Ancient Aliens,SIN DUDAS LEUCA ES  UN ALIENIGENA,None,None
18753,013,Yao Wonka,mayra q se siente q keyla y david dañen tu lindo estado y lo conbierta en bobadas jajajja,None,None
18758,005,Disaster Girl,me bajo 2 puntos por manchar la lamina miren como quedo su chozita,None,None
18761,003,Ay Si,aysi aysi mi sobrina aixa es la reyna de la primavera  y ya por eso me creo mucho aysi aysi,None,None
18770,010,Prepare Yourself,eMBRACE OURSELVES Dumbass shiats are comming,None,None
18776,013,Yao Wonka,QUE QUE TAL ESTA LA COMIDA EN LA MICHOA Peus el tamAl de lluvia Esta rico,None,None
18780,012,Willy Wonka,asi que te consideras un animal,None,None
18782,003,Ay Si,ME DAN MIEDO LAS PELICULAS DE TERROR QUIERO AL KORA QUE ME CUIDE DEL KOKO,None,None
18783,003,Ay Si,Ay si         Ay si  Aceptelo,None,None
18786,003,Ay Si,PUES PUES  NOFUI,None,None
18788,003,Ay Si,EU  SI TU ][:,None,None
18804,003,Ay Si,LOS DE NU ALLIANCE FEST JODEN MUCHO ESTAN ARDIDOS Y DESESPERADOS,None,None
18805,003,Ay Si,hay si hay si no viajo en bus  y alla lo vieron en el caballo a todo galope,None,None
18806,003,Ay Si,HAY NOSE  USTED SABRÁ :3,None,None
18815,004,Bad Luck Brian,Aparece Mi Papa ¿?,None,None
18832,004,Bad Luck Brian,va  al colegio es feriado,None,None
18833,012,Willy Wonka,Esta chica  esta sentimental,None,None
18836,008,Matias Prats,ultima noticia creo que me enamore,None,None
18838,012,Willy Wonka,CITURRI NO les has hablado a tus amiguitos de mi?,None,None
18839,006,Filosoraptor,SE ME HACE A MI O TE HACES LA MENSA,None,None
18854,010,Prepare Yourself,TSSSS tas fumada no chibola puplin!! xd,None,None
18864,012,Willy Wonka,no orlando ya la cagaste,None,None
18869,012,Willy Wonka,asi que andas con mi ex novia que se siente besar los labios de la que me la mamaron,None,None
18876,001,Ancient Aliens,rusos,None,None
18877,001,Ancient Aliens,poreso los  aliens dominar la tierra xd,None,None
18884,009,No me digas,oye y cuanto te costo tu amarre con agarre,None,None
18890,013,Yao Wonka,mas vale aqui copio que aqui reprobo,None,None
18891,004,Bad Luck Brian,Compra pisco barato para quedar para quedar bien intoxica a sus patas porque era adulterado,None,None
18901,005,Disaster Girl,fuck yea el pro ya bino :$,None,None
18910,003,Ay Si,sipo yo  yoyoyoy sipo yo,None,None
18913,004,Bad Luck Brian,en la secundaria todos ban asta el,None,None
18921,009,No me digas,la dani y el mati se aman no me digas,None,None
18925,013,Yao Wonka,MERA Lampara,None,None
18943,011,Problems,ho pz yoro,None,None
18952,012,Willy Wonka,Si no me lo dishe no sabrah mi regalo;),None,None
18958,013,Yao Wonka,Es Enserio 13 y no sabes leer?,None,None
18966,003,Ay Si,cuidado estamos ante un chico malo,None,None
18968,013,Yao Wonka,oye ricardo te dolio el fiero en la cancha en el cementerio ajajaj,None,None
18974,005,Disaster Girl,sin importar que pase cualquier momento es bueno para una foto de face,None,None
18989,007,Futurama Fry,amiga eres tu,None,None
19000,003,Ay Si,Ay si Ahora todo mundo sintio el temblor,None,None
19002,002,Annoying Gamer Kid,veni  para jugar,None,None
19017,006,Filosoraptor,VENDRA MI TIO HOY PARA JUGAR EN SU COMPU?  O TENDRE QUE JUGAR EN MI TABLET,None,None
19020,006,Filosoraptor,BOLICHEITO NO HIZO CASO... HAY QUE DARLE UN BUEN WAMAZO??,None,None
19021,006,Filosoraptor,NO SE SI ES VIERNES O ANDO GOLOSO,None,None
19022,006,Filosoraptor,NO SE SI ES UN MEME O UNA SELFIE,None,None
19028,006,Filosoraptor,mauricio es gui o  DUMBO,None,None
19030,011,Problems,me mandaron a  pagar la compu,None,None
19032,011,Problems,SOLO 300 VOTOS  NO PIDO MAS,None,None
19033,006,Filosoraptor,tan picada y pide likes,None,None
19035,011,Problems,Ya dejen a justin... es un ser humano.,None,None
19039,004,Bad Luck Brian,Yo Soy Estacio,None,None
19046,006,Filosoraptor,"ME CAYO UNA LANA, LE PAGO A ELECTRICA VALDEZ? O.. ME LA GASTO EN UN EXPERIMENTO BALAZO CON ENRIKE??",None,None
19048,013,Yao Wonka,"le dise gracias dona  ""ildita"" para  sepillarle  el trabajo",None,None
19056,006,Filosoraptor,si comes pollo cagas kakita entonces si comes kakita cagaras un pollo,None,None
19058,002,Annoying Gamer Kid,esta pegao estupido,None,None
19060,011,Problems,Me dijo 'vayamos a un lugar tranquilo' me llevo al escobardo,None,None
19061,011,Problems,300 votos en el reconteo  no pido mas,None,None
19066,012,Willy Wonka,¿Asi que invitaste a tus amigos a tu casa? ¿que se siente que te hackeen el face que dejaste abierto?,None,None
19071,003,Ay Si,hay si hay si !!!! soy Nicki Minaj y soy una Sangre sucia inmunda,None,None
19084,013,Yao Wonka,Me llegas al. PINCHO ALESSITO .,None,None
19086,007,Futurama Fry,Los chinos no miran ellos sospechan,None,None
19088,013,Yao Wonka,Dime que se siente que publiques memes y te respondan con ellos,None,None
19093,013,Yao Wonka,eeeehhhh  que cultura la tuya!!,None,None
19096,009,No me digas,y si mejor te corto un coco?,None,None
19101,007,Futurama Fry,nO SE SI ESTA WEVIANDO O LE DIO LA PALIDA,None,None
19104,013,Yao Wonka,que se siente ser estudiante,None,None
19118,013,Yao Wonka,tu nivel de estupidez es sorprendente !!!!,None,None
19120,007,Futurama Fry,me parece  que llego la hora de la boludes,None,None
19121,006,Filosoraptor,mmm x q  te amare   loca mente,None,None
19126,012,Willy Wonka,que se siente que gomez ya esta que jode con sus lecturas antes de que comiencen las clases,None,None
19134,012,Willy Wonka,vvveeeerrrrrgggggaaaaa  el baroncito ta cuadrando,None,None
19142,007,Futurama Fry,chaquiñaqui cheketekle,None,None
19148,013,Yao Wonka,yobas aceptemolo tu eres gay,None,None
19149,006,Filosoraptor,NO ENTIENDO,None,None
19150,006,Filosoraptor,no se si eres sonso o naciste asi,None,None
19161,004,Bad Luck Brian,llevan tenis para jugar micro  no hay canchas,None,None
19166,002,Annoying Gamer Kid,melissa cuando ve un pobre,None,None
19169,003,Ay Si,camilo  encontro la pagina,None,None
19180,003,Ay Si,"aY SI, ay SI Me cambiaron el vuelo",None,None
19181,004,Bad Luck Brian,se compra celular para utilizar whatsapp y no gastar facebook compra whatsapp y quiere cobrar,None,None
19185,003,Ay Si,AY SI AY SI ESTOY CON LOS QUESOS Y YA NI BROMEO POR TELEFONO,None,None
19192,004,Bad Luck Brian,se compra celular para utilizar whatsapp y no gastar facebook comprar whatsapp y va a cobrar,None,None
19194,003,Ay Si,camilo se actualizo y mira facebook,None,None
19211,006,Filosoraptor,sabes tanto de eso? sigueme contando!!!,None,None
19212,006,Filosoraptor,ummmm que sera lo que esta en crisis el movimiento sonidero  o sera que los barateros son los que estan en crisis,None,None
19229,006,Filosoraptor,si un rey se tira un pedo es un pedo noble,None,None
19238,006,Filosoraptor,eSTE POLLO ES PURA CUENTA PRESTADA.. O se Le gusta mucho el cash q LVL LAS DEMAS CUENTA...,None,None
19241,004,Bad Luck Brian,quiere ver el mundial en persona compra pasajes para sudafrica,None,None
19253,004,Bad Luck Brian,quiere que boleten una foto la boletean a ella,None,None
19256,005,Disaster Girl,Criss Queria bailar! Y yo le di su manzanita,None,None
19260,003,Ay Si,Uy que malote,None,None
19265,002,Annoying Gamer Kid,te digimos  karla,None,None
19270,009,No me digas,y que ago te aplaudo,None,None
19272,004,Bad Luck Brian,Sube todos los dias  fotos al face NINGUN LAKE LE DAN,None,None
19282,005,Disaster Girl,conchetumare queme el colegio,None,None
19284,003,Ay Si,AY SI AY SI.  SE COME UN TRAVESTI Y SE DA MORAL DICIENDO QUE ES IGUAL A UNA MUJER,None,None
19285,004,Bad Luck Brian,SI A LA REVOCATORIA DEL ALCALDE JA JA JA JA GRRR,None,None
19295,005,Disaster Girl,mis vesinos escuchaban regueton escuchaban,None,None
19303,006,Filosoraptor,Chrisitan es boludo o super boludo,None,None
19304,005,Disaster Girl,mi vecino decia q todos  son iguales y exploto su casa,None,None
19306,006,Filosoraptor,azu Jairito que  inteligente eres,None,None
19308,008,Matias Prats,Noticia de ultimo minuto la u sigue en el estadio monumental intentando meter gol y todavia no mete gol y todavia sin arquero,None,None
19312,005,Disaster Girl,decian que las matematicas eran lo mejor Decian.........,None,None
19313,005,Disaster Girl,mis vecinos heran hinchas de millos  eran,None,None
19315,005,Disaster Girl,mis vecinos eran hinchas de millos  eran,None,None
19316,011,Problems,LA COLIS TARDA EN RESPONDER SE REINICIO SU PC,None,None
19323,011,Problems,Dijanle que No dija mamadas,None,None
19329,009,No me digas,shiiii  be   karala saavedra se te prende,None,None
19336,007,Futurama Fry,ve vos me llegas ah despertar y de la sola patada que TE pegue  en la boca te pongo ah escupir hasta las cordales por hp,None,None
19343,013,Yao Wonka,JAJAJA jHONNY Porque se retiro!  Resulta que era para ahorrarle plata al pais,None,None
19353,011,Problems,yo solo queria se skater me quieren matar por moda,None,None
19356,005,Disaster Girl,Con Flor aguinaga no se jode,None,None
19363,004,Bad Luck Brian,soy bien malote que no estudie,None,None
19364,013,Yao Wonka,el otro ciclo te tocara el mismo profesor,None,None
19366,002,Annoying Gamer Kid,me mando un beso  me ama!!!,None,None
19374,012,Willy Wonka,okey pastrulo comensemos,None,None
19389,005,Disaster Girl,a mis vecinos no les gustaba jb antes de morir,None,None
19394,005,Disaster Girl,no querian arreglar los hacks yo arregle axeso5,None,None
19396,002,Annoying Gamer Kid,jajaja pierde en cod le hecha la culpa al juego xd,None,None
19399,012,Willy Wonka,que pasa .?? estamos nervioso,None,None
19400,006,Filosoraptor,si dormir es gratis por que cuesta tanto levantarnos?,None,None
19402,001,Ancient Aliens,NO ESTA MAL PERO FALTAN TUBOS,None,None
19404,005,Disaster Girl,mis vecinos escuchaban reggaeton escuchaban...,None,None
19406,008,Matias Prats,noticias del ultimo momento se pelean todos los del salon,None,None
19408,001,Ancient Aliens,. Hablame sucubo,None,None
19415,006,Filosoraptor,si mañana es lunes? El otro lunes es martes?,None,None
19422,006,Filosoraptor,pero tambien lo recordara  cuando tiene diarrea ?,None,None
19430,003,Ay Si,AY SI AY SI! MI CUARTO DE SIGLO,None,None
19443,009,No me digas,te dolio  la caida,None,None
19446,009,No me digas,ya encerio marquita <3,None,None
19459,001,Ancient Aliens,NO TE HARE  CASO,None,None
19460,006,Filosoraptor,uy si bn grande es el  de la maria jaja,None,None
19461,004,Bad Luck Brian,gana una key de battlefield 4 no cumplio los requisitos del sorteo,None,None
19467,002,Annoying Gamer Kid,esta perdiendo en un juego de carrera  empieza a escojer otro juego que jugar,None,None
19470,001,Ancient Aliens,...y asi de grande es tu panza,None,None
19478,007,Futurama Fry,q ases con mi paleta,None,None
19480,011,Problems,No me hables Estoy enojado contigo malDito,None,None
19482,012,Willy Wonka,ASI QUE QUIERES SALIR A WELTIAR Y PLATAS ????,None,None
19492,004,Bad Luck Brian,es hijo unico no es el preferido,None,None
19500,006,Filosoraptor,se la comen vien ala maria se la tiran en el poso,None,None
19507,007,Futurama Fry,dayhenara simplemente eres preciosa,None,None
19515,004,Bad Luck Brian,"Soy pablo souza Soy hacker, policia, del FBi y hijo de goku",None,None
19522,006,Filosoraptor,filosoniko celeryyyy,None,None
19526,004,Bad Luck Brian,que lidosoi ajjajajajajjaj,None,None
19527,006,Filosoraptor,Parece que el alex... Guatio!!!,None,None
19530,003,Ay Si,uy! que malota  me cagaste .,None,None
19532,006,Filosoraptor,dime por quien votas y te dire quien eres,None,None
19536,003,Ay Si,Claro  ando con la tefi,None,None
19587,006,Filosoraptor,si no le atinan ni a la porteria de 7.32 mtrs.  como le haran para atinarle los miados a la tasa del baño?,None,None
19594,009,No me digas,me vengare.. maldita Jajaj,None,None
19611,006,Filosoraptor,Si no hay cartabo... entonces no hay anticartabo?,None,None
19616,005,Disaster Girl,Mis vecinas escuchaBan violeta escuchaban...,None,None
19622,006,Filosoraptor,sabias que  lo antiguo es lo de hoy,None,None
19623,012,Willy Wonka,asi que llegaste primero en pedro y quieres encontrar sitio seria una lastima que alguien tenga el ultimo asiento reservado... y no sea para ti,None,None
19650,006,Filosoraptor,si nacimos en el mismo año con jose luis castro porque el sigue vivo y nosotros no??..ahh es gato cierto!!,None,None
19651,010,Prepare Yourself,Creo que lo tengo claro... ...bran cree que es peter pan,None,None
19654,006,Filosoraptor,no tienes otras cosas  ke aser feo de mrda,None,None
19656,001,Ancient Aliens,Sergio Mariano Lopez,None,None
19665,012,Willy Wonka,y pensar que el alex esta leyendo todo esto y se hace el weon...,None,None
19668,003,Ay Si,sabe  yo no se nada,None,None
19671,002,Annoying Gamer Kid,gato aprende a usar paint descripcion grafica,None,None
19681,010,Prepare Yourself,Brace yourself... ...chava is coming..,None,None
19682,006,Filosoraptor,para q siven los toques en el facebook ???,None,None
19708,003,Ay Si,"uy si,uy si ellas hablan por el chat",None,None
19723,004,Bad Luck Brian,le dice fea a la nicole y cuando se rie se chupa las orejas,None,None
19734,003,Ay Si,"AY SI, AY SI TODOS SE FIRMAN LA BIO...",None,None
