,meme_id,plantilla,texto_no_tilde,text_1,text_2
56577,001,Ancient Aliens,Mira amor!!! Lo ke te vas a comer!!!,None,None
56580,001,Ancient Aliens,Mira amor mira!!! Lo ke te vas a comer!!!,None,None
56584,012,Willy Wonka,que se siente ser tarado que tus palabras no tengan sentido de lo comun,None,None
56589,006,Filosoraptor,Te trapearon los pies ? Que se siente esa emocion,None,None
56591,011,Problems,DEJEN EN VISTO  NI PEDO QUE NOS CAMBIEN AL B,None,None
56598,001,Ancient Aliens,PRACTICAS ...,None,None
56609,007,Futurama Fry,¿que hicieron hoy en la escuela?,None,None
56613,013,Yao Wonka,que bolas tiene brasil,None,None
56619,004,Bad Luck Brian,y yo les dije que no seria capas,None,None
56623,001,Ancient Aliens,solo hay una explicacion para esto: Puenal xD,None,None
56624,007,Futurama Fry,si laura quiere salir algo oscuro planea,None,None
56627,007,Futurama Fry,ke te digo fumona,None,None
56628,007,Futurama Fry,Mmmmm......... Que misteriosos!!!,None,None
56631,001,Ancient Aliens,hay solo una explicacion Meli,None,None
56632,007,Futurama Fry,aderly de que planeta provienes del planeta de lo mamañema seguro,None,None
56635,008,Matias Prats,Entre noticias seguimos chiros,None,None
56641,013,Yao Wonka,uno con hambre  y el de guevon comprando peluches,None,None
56647,012,Willy Wonka,"que se siente ser un alnafabeta sin saber escribir bien lo que escribe se escribe ""hembra"" no henbre idiota",None,None
56650,004,Bad Luck Brian,recibe llamada a las 5:57 pm en gprs   capacita en comision TA al promotor,None,None
56658,004,Bad Luck Brian,se hace dos dobles decisivas y remonta el partido es un amistoso 2v2,None,None
56665,013,Yao Wonka,CORROSIVO LA CHUPA DuRO,None,None
56668,013,Yao Wonka,Eres tan feo  q cuando el diablo te ve se echa la bendicion,None,None
56675,013,Yao Wonka,Eres tan feo  que cuando el diablo te ve se echa la bendicion,None,None
56682,012,Willy Wonka,ASI QUE HICISTE EL ICE CHALLENGE DIME QUE SE SIENTE SER UN PENDEJO?,None,None
56688,008,Matias Prats,ULTIMAS NOTICIAS   EL DEKAOZ ESTA PENSANDO,None,None
56693,012,Willy Wonka,gatito ¿que se siente hablar solo en what app?,None,None
56697,012,Willy Wonka,asi que la carrera de OBSERVACIon es el 4 de octubre,None,None
56709,012,Willy Wonka,paula asi m pongo cuando t conectas,None,None
56716,004,Bad Luck Brian,LA BOKea que tiene comu y no tiene ni sv propio,None,None
56718,007,Futurama Fry,uuuuhh el combo que le llega el profe si no nos pone el 7 y un 6.9 plr (pata en la r...,None,None
56730,009,No me digas,Que Dijo?????,None,None
56761,003,Ay Si,"AY SY AY SI  AMO A NATALIA Y ME VOY A CASAR CON ELLA, GRAN COSA",None,None
56762,001,Ancient Aliens,chinus ratas es el lider!!!,None,None
56763,009,No me digas,It is incredible  is magnific,None,None
56764,006,Filosoraptor,revancha mmmmm  ok pero se que ganare a ese putho de jhon,None,None
56767,008,Matias Prats,gracias por su atencion me conformo con un 5,None,None
56776,003,Ay Si,hay si hay si se cree mucho por q se mete photo shop,None,None
56777,006,Filosoraptor,sI Me robo el wi,None,None
56783,003,Ay Si,ay yo no ENtiendo por que  cada  vez que voy los domingos  al gym esta CERRAdo a las 11 de la noche,None,None
56789,008,Matias Prats,Que la cleptomana  de 2ºa devuelva las cosas. atte sus compañeros,None,None
56799,007,Futurama Fry,No se si es marcelo O francisco,None,None
56806,003,Ay Si,ni se me quejen a mi mientras me den mis sobres de yorgel que el flaco haga lo que quiera en el salon,None,None
56807,003,Ay Si,¡ay que lindo! ¿y ahora que digo?,None,None
56811,013,Yao Wonka,disque mulero.. pobre hp..  esteban galteross,None,None
56814,011,Problems,PERO COMO? SON DEMASIADOS OLL Y PLL PARA APRENDERLOS TODOS,None,None
56825,008,Matias Prats,y luego porque  salen en las noticias,None,None
56828,012,Willy Wonka,Asi quete llamas gustavo aleman Dime que se siente teNer un nivel avanzado de estupidez,None,None
56838,003,Ay Si,Ayyyy siiiii SUELE SUCEDER!,None,None
56840,008,Matias Prats,guerra de imageneS!!!,None,None
56845,003,Ay Si,Yo no se........ Aqui se cena a las 9 y se hace el amor 9:30,None,None
56846,003,Ay Si,Bueno bueno  no se peleen,None,None
56852,009,No me digas,tu: acuanto esta la palta? vendedora: a 4800 el kilito,None,None
56853,011,Problems,se fue a ensayar con descalibrados  volvio muy ebrio,None,None
56855,008,Matias Prats,Ines y pilar buscando en internet  para ayudar a ...... me muero jah,None,None
56859,008,Matias Prats,INES Y SANDRA BUSCANDO EN INTERNET PARA AYUDAR AH ....... MEM UERO AH KAKAKAKA,None,None
56863,008,Matias Prats,INES Y SANDRA BUSCANDO EN INTERNET PARA AYUDAR A ......... ME MUERO AH KAKAKAKA,None,None
56872,005,Disaster Girl,yo la queme!!,None,None
56878,008,Matias Prats,guerra de imagenes!!!,None,None
56885,001,Ancient Aliens,Los aliens secuestraron a berenguera,None,None
56892,003,Ay Si,una pregunta para ustedes dos que desamor es k ustedes dos tienen,None,None
56894,005,Disaster Girl,fui yo y nadie se dio cuenta,None,None
56896,003,Ay Si,una pregunta a ustedes dos  que desamor es k ustedes dos tienen,None,None
56902,013,Yao Wonka,hey i'm moving soon like tomorrow do you have any boxes?,None,None
56904,010,Prepare Yourself,Preparense ya Vienen las pruebas,None,None
56905,009,No me digas,tranquilito qucberian mis papis  ja,None,None
56911,003,Ay Si,No es mi culpa de estar tan buena,None,None
56915,003,Ay Si,AY SI¡ AY SI¡ YO TAMBIEN ME SUMO AL RETO DEL CUBETAZO DE HIELO¡¡,None,None
56918,001,Ancient Aliens,Todo es culpa del lobby gay,None,None
56932,004,Bad Luck Brian,Va por mas  Regresa con menoa,None,None
56933,004,Bad Luck Brian,Va por mas  Regresa con menoS,None,None
56938,012,Willy Wonka,asi que es tu cumpleaños  pues muchas felicidades bibiana tqm,None,None
56943,003,Ay Si,aY SI AY SI MIRA ESTO ES GUERRA Y YA SE CREE EL BACAN,None,None
56944,004,Bad Luck Brian,TU PUBLICACION  HIZO A MATEO UNA PERSONA BUENA TAPA,None,None
56949,005,Disaster Girl,mi amiga escuchaba musica de santiago cruz escuchaba....,None,None
56951,004,Bad Luck Brian,le pegas todo el cargador no muere te pega 2 balas y ya te mato ._.,None,None
56954,009,No me digas,Hola  que me miras,None,None
56962,012,Willy Wonka,y digame cree que me importa  lo que te diga el bobo de tu ex,None,None
56963,005,Disaster Girl,el profe de ingles me  dejo mucha tarea y aqui casual frente a su casa,None,None
56968,005,Disaster Girl,eso les pasa ami vesino por no darme leche,None,None
56970,008,Matias Prats,NOTICIAS DE ULTIMO MOMENTO NAAA QUE NOTICIAS NI QUE NOTICIAS YO ME VOY AL FACEBOOK A CHUSMEAR LAS PUBLICACIONES DE LOS DEMAS >.<,None,None
56974,004,Bad Luck Brian,"junior hace gol con alianza pufft  no sabe aquien dedicarcelo ahora ""soltero""",None,None
56979,006,Filosoraptor,Sera un video  De felicitacion?,None,None
56984,001,Ancient Aliens,pa mi que kieres pinga  pero no me lo dices,None,None
56985,006,Filosoraptor,si la 88 dona sus riñones  podra optar por tu amistad??,None,None
56986,006,Filosoraptor,abismal el filosofo,None,None
56989,001,Ancient Aliens,micabyq .,None,None
56994,009,No me digas,No Me Digas  Encerio ?,None,None
56996,001,Ancient Aliens,coñooooo me lo meteieron asi de grande,None,None
56998,001,Ancient Aliens,las tiene asi de grAndes ke zukulemtho,None,None
56999,009,No me digas,no  apoco,None,None
57000,009,No me digas,no mames me lo juras,None,None
57001,011,Problems,:( no ahy internet  que voy aser,None,None
57009,001,Ancient Aliens,me importa un alien lo que me digan soy un pervertido alien y siempre lo sere,None,None
57013,008,Matias Prats,noticias de ultimo mo0mento hoy toca jonny otra vez jajajaja,None,None
57021,011,Problems,me  llamaste bobo,None,None
57022,011,Problems,"TErcerito es facil, decian Todos sacan 10 decian",None,None
57023,011,Problems,me  llamaste tonto,None,None
57024,005,Disaster Girl,SOLO DIJE  UNA COPA MAS xd,None,None
57037,001,Ancient Aliens,¿quien creo gta v? ¡rockstar games!,None,None
57039,001,Ancient Aliens,todo bien pero hizo falta mustang,None,None
57041,001,Ancient Aliens,"because ""Architects""",None,None
57048,003,Ay Si,hay si  hay si!!!,None,None
57050,001,Ancient Aliens,. yucas,None,None
57056,001,Ancient Aliens,es un aliens moderno,None,None
57060,001,Ancient Aliens,Solo hay una explicacion para esto rito,None,None
57062,010,Prepare Yourself,Se acercan los cambios en las guias de la sep,None,None
57068,010,Prepare Yourself,Perderemos a muchos en este  regreso  a clases,None,None
57073,001,Ancient Aliens,solo hay una explicacion para esto... se aman,None,None
57074,012,Willy Wonka,ni yo seria tu amigo aramburu,None,None
57076,001,Ancient Aliens,Camilos locas :D,None,None
57082,013,Yao Wonka,"daniel  estas solo, pero bien solo",None,None
57084,001,Ancient Aliens,... ALiEns...,None,None
57096,013,Yao Wonka,Es por esto que ... borraron el grafiti de los zetas,None,None
57102,012,Willy Wonka,DIME  que   se siente   ser niño Simbolo DEL MCDONALD,None,None
57110,005,Disaster Girl,esta era la casa del guardia que renuncio,None,None
57116,012,Willy Wonka,saca el tamal mañana en el receso monse x3,None,None
57117,005,Disaster Girl,vuelve a decirme que no hay postre haber si te conviene,None,None
57121,003,Ay Si,"Ay Si Ay si, i'm taking the bucket challenge pues ni un dollar aportas...Mexican.",None,None
57131,010,Prepare Yourself,conquistarte   es mas dificil que alcanzar un imperio,None,None
57133,010,Prepare Yourself,Brace yourself progesterona is coming,None,None
57138,003,Ay Si,BORRA EL COMENTARIO Y YA NOS OLVIDAMOS TODO,None,None
57140,011,Problems,"me dijo que se iba a ""tomar mate"" con un amigo",None,None
57162,005,Disaster Girl,esta era la casa nueva del guardia que renuncio a guard security,None,None
57171,013,Yao Wonka,ajajajajaj note sale mmgv conmigo,None,None
57173,001,Ancient Aliens,de hecho nosotros podriamos ser marcianos,None,None
57190,001,Ancient Aliens,.,None,None
57195,012,Willy Wonka,Con Que eres gay que se siente ser jhorman,None,None
57197,004,Bad Luck Brian,LE PREGUNTAN POR UN GESTOR  DE BASE DE DATOS RESPONDE NetBeans,None,None
57203,001,Ancient Aliens,che como que  estamos al pedo francis,None,None
57204,013,Yao Wonka,ella creia que el sergio le era fiel jajajajaj,None,None
57217,009,No me digas,que te pasa cuerponnn,None,None
57218,009,No me digas,NUMEROS  1234567.....,None,None
57230,009,No me digas,Si  Si te digo ¡¡¡,None,None
57237,001,Ancient Aliens,por ....... casi me meten un gol,None,None
57238,001,Ancient Aliens,Área 2,None,None
57240,001,Ancient Aliens,ehhhhh angela olaya me tienes muerto,None,None
57248,003,Ay Si,Ay Si Me Odias mas tarde me amas,None,None
57250,004,Bad Luck Brian,tiene su primera enamorada tiene pene,None,None
57254,009,No me digas,ese chino que se llama julian murrillo es mi hermano o es cosa mia?,None,None
57257,001,Ancient Aliens,quiero una bolsa de este tamaño,None,None
57260,009,No me digas,Santi  chupemela :3,None,None
57261,011,Problems,por que me fui de  guard security ahora kmo pago mi casa nueva,None,None
57272,001,Ancient Aliens,llamarte ricardo  y ser  feo pobre desgracia,None,None
57282,012,Willy Wonka,Asi que te buRlaS de la trica de los demas Dime qUe se Siente estar 15 años en la universidad,None,None
57293,009,No me digas,"carlos  ,  abimael  mauricio nos invito a comer sorbete aceptemos sii es a metro hay trato oh no hat trato mauricio",None,None
57298,011,Problems,I told him to give me wherever !,None,None
57300,003,Ay Si,tipico que rompes algo y dices Yonofui!!!,None,None
57309,009,No me digas,Ok now wE have tO bla bla blA Miss que dijo????,None,None
57312,012,Willy Wonka,Y... DIME QUE SE SIENTE ESTAR EN LA FRIENDZONE?,None,None
57314,003,Ay Si,AY AY AY AY,None,None
57316,003,Ay Si,AY si sI Ahora todos corren maratONes,None,None
57332,001,Ancient Aliens,uy  no  yo  la  fui  es  feo      no  se  los                                 ! ¡ recomiendo              !,None,None
57335,001,Ancient Aliens,La nariz del Ivo... es indescriptible.,None,None
57336,009,No me digas,enserio??? no me digas,None,None
57345,001,Ancient Aliens,Solo hay una explicacion para esto Psichomantis,None,None
57354,006,Filosoraptor,si llevaste tu novia al estadio ella pago la entrada?,None,None
57359,006,Filosoraptor,que hariamos  sin facebook y youtoube,None,None
57360,006,Filosoraptor,que hariamos  sin facebook,None,None
57366,004,Bad Luck Brian,Sale a tomar pierde un zapato,None,None
57371,004,Bad Luck Brian,Empieza a ver netflix Cierra el servicio por mAntenimiento,None,None
57381,001,Ancient Aliens,veras veronica tu situacion compleja es culpa de los aliens,None,None
57383,004,Bad Luck Brian,basila pq miguel no llega a 1 miguel acelera y llega a home,None,None
57385,004,Bad Luck Brian,LEs imponen 120 cupos No les dan mas profesores,None,None
57386,003,Ay Si,utima  ora  se esta bediendo  un masahado para  ace masage  a5000peso,None,None
57387,006,Filosoraptor,jajjajaj maira  mirate,None,None
57388,009,No me digas,ademas de metiche imbecil,None,None
57393,012,Willy Wonka,ASI QUE VISTE A BATMAN EN LA ZONA 1 DIME QUE SE SIENTE SER FARMACODEPENDIENTE,None,None
57395,012,Willy Wonka,Asi Que querian Frappe? Dime que se siente quedarse con las ganas?,None,None
57397,004,Bad Luck Brian,"Esta de cumpleaños se rompe el tobillo, los metatarsos, se le cae un diente, se fractura el radio y el cubito, y se le rompe su tabla de shurf favorita",None,None
57399,011,Problems,Nos DIJERON QUE VENDRÍA INGO ELLOS SE VISTEN DE VALET PARKING,None,None
57403,003,Ay Si,HAY SI HAY SI ESE MARIKA DE FERNANDO PEREZ SE CREE HOMBRE,None,None
57408,010,Prepare Yourself,"de Hoy y para siempre seras  ""Enchufin""",None,None
57411,003,Ay Si,hay si hay si ahora el profe  tambien crea memes !,None,None
57415,004,Bad Luck Brian,Learn spanish forget's how to speak english,None,None
57416,008,Matias Prats,ultimo minuto de noticia  acaba de pasar un   accidente  un niño llamado emerson fue violado por un perro  jijij,None,None
57419,004,Bad Luck Brian,creates de ice bucket challenge die after jump in the water,None,None
57420,004,Bad Luck Brian,creates  the ice bucket challenge die after jump in the water,None,None
57427,003,Ay Si,"hay tipica cholada, no se dejan mojar en carnaval  y ahora quieren que les tiren un balde de agua fria",None,None
57431,004,Bad Luck Brian,creates  the ice bucket challenge die after jump to the water,None,None
57432,012,Willy Wonka,La maria terESa aragay tambien te pego Por no sentarte caLlado en la sala?,None,None
57433,008,Matias Prats,NOTICIA DE ULTIMO MOMENTO Las pulpinas atacaaaaaaaaa¡,None,None
57437,008,Matias Prats,Lanzan bomba en un cementerio 22 muertos resultaron heridos,None,None
57442,001,Ancient Aliens,kn estos colectiveros  no sako a un ciego a mear,None,None
57444,008,Matias Prats,noticia  neymar hizo el reto de la cubeta con hielo y se leciono,None,None
57459,004,Bad Luck Brian,dale like o seras violado brutalmente por el diablo esta noche,None,None
57460,008,Matias Prats,FLAHS INFORMATIVO LA CERVEZA YA ES DE TODO,None,None
57462,006,Filosoraptor,sdsdsdsd eaeease,None,None
57465,004,Bad Luck Brian,"Se cambia de grupo para no dejar a su amiga sola Su amiga, la abandona en los pasillos",None,None
57467,006,Filosoraptor,martes pisteador y toma coca de 2 litros,None,None
57472,005,Disaster Girl,querian nueva normativa les quite semana de pruebas y les di examenes obligatorios,None,None
57473,012,Willy Wonka,DIME QUE SE SIENTE SER FEA  MARISOL VILLANUEVA,None,None
57476,012,Willy Wonka,ni yo seria tu amigo !leo!,None,None
57480,012,Willy Wonka,asi que quieres mi whats de seguro es para pasar fotos desnudas,None,None
57482,006,Filosoraptor,con doris mmmm. anja,None,None
57488,012,Willy Wonka,tan trankilita  carleny y no duerme  sera bruja,None,None
57493,008,Matias Prats,noticias de ultimo minuto onur se casa con fatmagul,None,None
57497,012,Willy Wonka,Asi que dices tener uno de 28cm que se siente ser un pichu de mono,None,None
57510,001,Ancient Aliens,PEliculas chingonas Kinotecnia,None,None
57515,012,Willy Wonka,Tenias novia? Dime que se siente que te deje por otra mujer.... Y lo sepas.,None,None
57517,007,Futurama Fry,te esta vijilando con buen ojo mariam,None,None
57521,002,Annoying Gamer Kid,porque no contestas mmmm,None,None
57526,008,Matias Prats,y en otras noticias che juan descubre  su verdadera cara,None,None
57529,001,Ancient Aliens,aLIMENTOS  TRANSEGENICOS,None,None
57544,008,Matias Prats,el domingo me dijeron q super polvo jajaja de lo mejorcito cierto princesa,None,None
57550,007,Futurama Fry,PARA QUE  PIDES PERDON YA CUANDO LO HACES...!!,None,None
57553,001,Ancient Aliens,un seviche de aliens asi de grande,None,None
57559,001,Ancient Aliens,probo 81 le encanto,None,None
57562,005,Disaster Girl,una amiga me dijo daniel chatito le deje sin casita,None,None
57567,009,No me digas,NO ME DIGAS  X MECO OTRO LE PUEDE HACER ESO ATU BELEN,None,None
57569,001,Ancient Aliens,Solo hay un explicacion para esto wasi bien preparado,None,None
57578,001,Ancient Aliens,. puñetas,None,None
57580,001,Ancient Aliens,esos pinzonianos si son la cagada...,None,None
57589,006,Filosoraptor,no se si eres tonto  o todavia eres primate,None,None
57601,003,Ay Si,AY SI SE CORTA LAS VENAS  SE CREE EMO,None,None
57606,005,Disaster Girl,AHÍ VIVÍA MI PROFE DE LABORAL VIVÍA,None,None
57610,007,Futurama Fry,Como si  ni tienes,None,None
57612,003,Ay Si,que me aga dar en la geta por usted ni que estubiese ta buena jajajaaja,None,None
57613,005,Disaster Girl,PROFE UN PUNTICO NO LE COSTABA NADA,None,None
57619,007,Futurama Fry,que me habra querido decir..,None,None
57623,006,Filosoraptor,si  una empleada del inegi tropieza y tre muchas graficas las estadisticas de accidentes suben o las estadisticas de seguridad bajan,None,None
57625,003,Ay Si,Ay sii se enoja con el diego se enoja con todo el mundo,None,None
57633,003,Ay Si,AY SI AY SI AHORA TODOS MOJANDOSE CON CUBETAS DE AGUA HELADA #icebucketchallengE,None,None
57634,003,Ay Si,"AY SI, AY SI, QUIERO IR A VER AL BEBETO PERO SIN PAGAR",None,None
57636,001,Ancient Aliens,quien carajos  te pregunto,None,None
57639,007,Futurama Fry,ME parece..... pero creo que estan cagando a geologia,None,None
57640,012,Willy Wonka,hola papi mellamo  chile mota pero me disen wiki llamame,None,None
57643,004,Bad Luck Brian,va a un bar... solo toma agua,None,None
57647,002,Annoying Gamer Kid,... Te gane en Smash,None,None
57652,001,Ancient Aliens,. FACULTAD DE COMUNICACIONES,None,None
57655,001,Ancient Aliens,y asi  ERA DE GRANDE,None,None
57670,003,Ay Si,uuy zi ahora todos se tiran agua con hielo,None,None
57678,001,Ancient Aliens,A la Camila coro ! A ella pedileeeee,None,None
57684,004,Bad Luck Brian,99.9% posibilidades de pasar de año... reprueba educacion fisica,None,None
57689,011,Problems,y entonces me callo la cubeta en la cabeza,None,None
57690,011,Problems,no le encuentro sentido a baldor en mi vida,None,None
57692,001,Ancient Aliens,MAsahi Kishimoto,None,None
57697,012,Willy Wonka,jajaja ana no eres tu la q se mete en poblemas tontita?,None,None
57700,005,Disaster Girl,ven esa casa? ahi vivia un tal rigo sosa,None,None
57702,002,Annoying Gamer Kid,CUANDO SEA GRANDE  ME CASO CON EL PLAY,None,None
57704,004,Bad Luck Brian,vA SOLO AL COLEGIO  LO VIOLAN 5 NEGROS,None,None
57717,006,Filosoraptor,los buenos amigos no  lanzan dardos  desde lejos,None,None
57720,007,Futurama Fry,"Si no es mi culpa, ¿entonces deberia devolverla?",None,None
57721,007,Futurama Fry,Nahuel vos sos la mente maestra,None,None
57748,006,Filosoraptor,¿Si un troll se vuelve loco? ¿te trolea?,None,None
57752,008,Matias Prats,noticia de ultimo minuto  le gano el chorrillo al cruz azul y eso no es broma,None,None
57753,001,Ancient Aliens,", Peruanos",None,None
57755,006,Filosoraptor,si la felicidad es el fin? el placer es el camino?,None,None
57756,002,Annoying Gamer Kid,me llego  la actualizacion 8.1,None,None
57760,006,Filosoraptor,¿si la felicidad es el fin? ¿el placer es el camino?,None,None
57771,004,Bad Luck Brian,Hace 2 examenes en la oficial no pasa XD,None,None
57781,007,Futurama Fry,AHH! lo trae el Pinshi gato!,None,None
57782,005,Disaster Girl,juga conmigo se donde vives,None,None
57791,008,Matias Prats,ULTIMAS NOTICIAS   BRYAN SI NO TE VAS A DORMIR AHORA TU MAMA TE AGARRAR A CHANCLETAZOS,None,None
57797,007,Futurama Fry,NO SE SI SOS... O TE HACES...,None,None
57798,004,Bad Luck Brian,DICE QUE LA CHABELA CORRE COMO EL VIENTO NISIQUIERA LO HA COMPROBADO,None,None
57800,004,Bad Luck Brian,SE HACE SUPERVISOR EN LA TEMPORADA MÁS DIFICIL PARA EL TELEMARKETING,None,None
57801,012,Willy Wonka,CONTAME... CUANTO SALE LA ENTRADA?,None,None
57805,009,No me digas,Eres Fea Por eso me sorprendi! :3 jijij,None,None
57810,006,Filosoraptor,Que fue primero el huevo o la gallina,None,None
57814,001,Ancient Aliens,patear el asado  nivel experto,None,None
57820,009,No me digas,hee hee !!!  ajajaja no me digas .. !! jjajaja,None,None
57828,007,Futurama Fry,¿entonces? ¿habia ensayo?,None,None
57831,007,Futurama Fry,mientras tanto el cebolla ¿habia ensayo?,None,None
57834,004,Bad Luck Brian,Vive en cuatro cienegas no es guapo,None,None
57841,008,Matias Prats,"mientras tanto en tics ""bale berga la bida""",None,None
57842,002,Annoying Gamer Kid,mientras tanto.... me levanto temprano a estudiar,None,None
57848,004,Bad Luck Brian,Pide ayuda para un trabajo de la u lo tratan de imbecil y lo masacran frente a sus amigos,None,None
57849,004,Bad Luck Brian,PUEDE ANOTARSE EN CUALQUIER SEMINARIO SE ANOTA EN EL 5,None,None
57853,009,No me digas,No creo que sea asi lo lei en wikipedia!,None,None
57856,007,Futurama Fry,me... lo juras ?,None,None
57857,004,Bad Luck Brian,hace un meme para hacer reir a aris ella cree que es hacker,None,None
57858,004,Bad Luck Brian,SE COMPRA UN BAJO NO LO USA,None,None
57863,004,Bad Luck Brian,Meet a girl online dude.,None,None
57866,003,Ay Si,Pos  Tu di ..!,None,None
57875,007,Futurama Fry,creo que me pase jajaja lo siento mosha,None,None
57878,004,Bad Luck Brian,quiere una ford familiar compro un ford gt,None,None
57882,006,Filosoraptor,es pendeja o solo se ase?,None,None
57884,005,Disaster Girl,Alfredo mustas mucho pero me pones nerviosa al escuchar tu voz,None,None
57886,006,Filosoraptor,estos de exn me tienen verde,None,None
57890,003,Ay Si,UY CUIDADO TENEMOS UN PENDEJO,None,None
57895,001,Ancient Aliens,las mujeres piensan que todos los hombres son iguales sexismo,None,None
57898,001,Ancient Aliens,Solo una persona puede escribir mal pablo ¡Rigoberto !,None,None
57899,008,Matias Prats,En Otras noticias Coyote es un weon,None,None
57909,007,Futurama Fry,¿Por que puso la foto de un niño?,None,None
57915,001,Ancient Aliens,alumnos asados lazo dejo a la secre que haga los horarios,None,None
57917,001,Ancient Aliens,Dice que no esta en la escuela  Es moStacilla y con 13 añItos,None,None
57934,007,Futurama Fry,dia 2  y aun nadie descubre el spoiler vamos por buen camino,None,None
57938,007,Futurama Fry,Sera que no sabe diferenCiar Entre futbol Y boxeo,None,None
57941,009,No me digas,NO  ME DIGAS,None,None
57943,007,Futurama Fry,si eres arbol... yo soy piedra,None,None
57947,013,Yao Wonka,ahora el dolor . . .  ajeno es la cura para todos los males!!!,None,None
57965,013,Yao Wonka,A VER VICKY... QUE SE SIENTE SER MASAJEADA??,None,None
57966,009,No me digas,fumar dijiste fumar?,None,None
57972,011,Problems,chicas se cuidan,None,None
57974,008,Matias Prats,viraliza el Ice bucket challenge hasta que el agua le llego hasta el cuello,None,None
57976,001,Ancient Aliens,linda historia pero le falto aliens,None,None
57979,008,Matias Prats,pobre de esmeralda,None,None
57983,001,Ancient Aliens,lindo poema pero le falto aliens,None,None
57987,008,Matias Prats,Y de repente amadeo se convirtio en el mejor abuelo,None,None
57988,001,Ancient Aliens,linda foto pero le falto aliens,None,None
57990,005,Disaster Girl,Me encanta la casa de la abuelita rosa,None,None
57991,001,Ancient Aliens,linda publicacion pero le falto aliens,None,None
57992,001,Ancient Aliens,como les estaba diciendo.. asi era la tuca que saco kevin,None,None
57993,001,Ancient Aliens,lindo pensamiento pero le falto aliens,None,None
57995,004,Bad Luck Brian,jente que dropea recursos para que sirven las kk??,None,None
57996,001,Ancient Aliens,linda reflexion pero le falto aliens,None,None
58010,001,Ancient Aliens,para mi que tu debes ser un alien,None,None
58021,004,Bad Luck Brian,estajente pensando en chichis,None,None
58022,013,Yao Wonka,seguro salio  a sus papitos,None,None
58025,003,Ay Si,"AY SI, AY SI AHORA RESULTA QUE CUIDO EL AGUA",None,None
58026,004,Bad Luck Brian,estos2 pensando en chichis de :Lu,None,None
58027,002,Annoying Gamer Kid,todavia no hay examenes asi que seguire jugando,None,None
58033,005,Disaster Girl,nO hay nada que me cause mas placer que esto por lo tanto esto es bueno,None,None
58039,012,Willy Wonka,ahora resulta que la triki  se llama vicente guerrero,None,None
58042,001,Ancient Aliens,Solo hay un explicacion por ese dislike victor,None,None
58043,009,No me digas,asi quedas despues del... #icebucketchallenge,None,None
58045,005,Disaster Girl,esto me hace muy feliz entonces es algo bueno,None,None
58055,011,Problems,tu indiferencia  me mata !!,None,None
58056,011,Problems,que triste   deveras  :(,None,None
58059,011,Problems,SABE QUE LAS ASPIRINAS SON PARA EL DOLOR DE CABEZA PERO LE GUSTA TOMAR METRONIDAZOL,None,None
58062,013,Yao Wonka,ser feliz  no cuesta  nada !!,None,None
58064,003,Ay Si,hay si hay si  estoy aburrida pero  sigo en el face  !!,None,None
58084,003,Ay Si,AY SI AY SI eres gordo como isai y ya te cres mucho,None,None
58095,012,Willy Wonka,asi que quieres ir al villar seria una lastima que todos te ignoraran,None,None
58097,011,Problems,dijo que me llamaria! lito!!!,None,None
58099,001,Ancient Aliens,si tan solo..... pudiera hablar.,None,None
58103,009,No me digas,Cerveza que es eso???,None,None
58109,003,Ay Si,de lejitos  a los viciosos,None,None
58114,012,Willy Wonka,Asi que le contaste a flor que fuiste con marce A casa de Edna?  Dime que se siente estar sin poder dormir y con los pelos de punta por el temor a la ira de marce?,None,None
58117,005,Disaster Girl,Me mando brian  a quemar la escuela,None,None
58118,012,Willy Wonka,Asi que le contaste a flor que fuiste con marce A casa de Edna?  Dime que se siente estar sin poder dormir y con los pelos de punta por el temor a la ira de marce y que te mande a la chingada?,None,None
58119,012,Willy Wonka,ASÍ QUE TE HAS QUEDADO SIN VIDAS EN EL CANDY CRUSH QUE SE SIENTE AL TENER QUE MENDIGARLAS EN EL GRUPO,None,None
58123,001,Ancient Aliens,que conseguiste trabajo en irapuato?? eso solo significa una cosa... tacos,None,None
58124,001,Ancient Aliens,quiero que me compres una torta asi de grande,None,None
58126,011,Problems,lo deje ir a las retas el pendejo no aprovecho,None,None
58127,011,Problems,lo deje ir a las retas el PENDEJO se quedo conmigo de mandilon,None,None
58135,007,Futurama Fry,m m m m m m m... Ta raro est asunto,None,None
58137,012,Willy Wonka,Asi que criticas ice bucket challenge Dime que se siente durar 1 hr bañandote,None,None
58147,003,Ay Si,MARACA  NO ME TOQUES,None,None
58160,012,Willy Wonka,ASÍ QUE EL ARENAS HIZO UN MEME DE SÍ MISMO ¿QUE SENTIRÁ AL VER QUE OTROS HACEN LO MISMO?,None,None
58169,011,Problems,hace la tarea de c2 un dia antes decian en 4 horas salen decian,None,None
58172,001,Ancient Aliens,el neil tiene el ano asi de grande  por gaay,None,None
58173,003,Ay Si,Cuidado chicos estamos frente a un chico malo  que se cree muy malote,None,None
58178,006,Filosoraptor,Hola me amas?,None,None
58180,004,Bad Luck Brian,crea un desafio con agua helada muere ahogado,None,None
58182,001,Ancient Aliens,solo hay una explicacion para esa web cuantos cabrones,None,None
58185,001,Ancient Aliens,Bichos... Bichos del espacio,None,None
58187,001,Ancient Aliens,bichos  del espacio,None,None
