,meme_id,plantilla,texto_no_tilde,text_1,text_2
43282,004,Bad Luck Brian,Yo quedo que ay un hay entre nosotros? Y ese alguien es el que dise jajaja,None,None
43283,008,Matias Prats,vamos venezolanos si se puede,None,None
43296,013,Yao Wonka,puneño h..d..p..!!,None,None
43302,006,Filosoraptor,leer da alzheimer? no me acuerdo,None,None
43309,004,Bad Luck Brian,Le lavan la lata Mete la pata,None,None
43321,012,Willy Wonka,¿COMO VA EL DESCANSO EL FIN DE SEMANA? EL LUNES HAY QUE ENTREGAR MODULOS,None,None
43322,006,Filosoraptor,Ya no se donde trabaja Felix Si en el billar o en Enlace,None,None
43324,012,Willy Wonka,Willy Pudrete,None,None
43328,012,Willy Wonka,ASÍ QUE TE GUSTA LA chela? Cuentame que se siente ser un toba,None,None
43336,013,Yao Wonka,When your teacher said Create and send me a meme,None,None
43342,013,Yao Wonka,"Mi cara al ver todos tus intentos de patadas de ahogado Se ve que estas ardida, pero no entiendo si nunca te amo",None,None
43349,003,Ay Si,lE AYUDO PERO LE TOCA  A USTED,None,None
43361,006,Filosoraptor,SI CUANDO NACI TENIA UN RE PEDAZO IMAGÍNENSE AHORA,None,None
43372,012,Willy Wonka,quieres q te la chupe?,None,None
43382,012,Willy Wonka,DIME ERLING.... QUE SE SIENTE SER EL MAS LINDO DEL MUDO,None,None
43392,003,Ay Si,when you have a nokia 1100 and she has an iphone,None,None
43393,003,Ay Si,Ay si Yo nunca me quede sin internet,None,None
43396,007,Futurama Fry,Prepara pescado en leche de coco... pero no invita,None,None
43397,011,Problems,Que le esta pasando a las cochinadas...,None,None
43400,012,Willy Wonka,que se siente q gracias a tu fanatismo solo once weones ganen millones? Y a ti nadie te mea!!?,None,None
43403,006,Filosoraptor,que cosas no,None,None
43409,012,Willy Wonka,"A si q el futbol es tu pasion? Dime q se siente, que otros ganen millones gracias a tu ""pasion""",None,None
43411,013,Yao Wonka,jajaja no se que te metiste pero bueno,None,None
43416,009,No me digas,¿QUE EL TOTO YA CAMINA?,None,None
43417,012,Willy Wonka,Tu diles que eres hermana de Mp  ayde jajajaj y listo,None,None
43426,003,Ay Si,Han joido al madrid Yo no he sido a sido el atletico,None,None
43428,012,Willy Wonka,Ogue crilin porque no estas salvando el mundo con goku? Asierto ni tienes la pelada!,None,None
43429,003,Ay Si,Han jodido al madrid Yo no he sido a sido el atletico,None,None
43439,006,Filosoraptor,Raquel y Samantha Madrugaron No se para que,None,None
43445,006,Filosoraptor,Para toda la humanidad el via crucis es el viernes santo Para otros inicia hoy,None,None
43450,004,Bad Luck Brian,en este gurpo hablan mas momda que uso carruso,None,None
43453,012,Willy Wonka,en realidad crees que tu dios esta leyendo todas estas pendejadas,None,None
43466,005,Disaster Girl,asi que .... piensan armar un ratamp,None,None
43471,005,Disaster Girl,Cuando vas hacer una Travesura,None,None
43472,005,Disaster Girl,Veeee hay es' que echale gasolina a esa perra Pa' que no siga haciendo mas fechorias la vibora esa!!,None,None
43473,005,Disaster Girl,"Veeee hay es' que echale gasolina a esa perra Pa' que no siga haciendo mas fechorias, la vibora esa!!",None,None
43474,013,Yao Wonka,Cual es el oso mas grande que has hecho? Y que todavia te acuerdas y te da verguenza,None,None
43481,009,No me digas,pagaaaa!!!,None,None
43500,006,Filosoraptor,si envia foto envio,None,None
43504,005,Disaster Girl,Me dijo en un rato te ayudo Aqui las consecuencias,None,None
43515,003,Ay Si,sale el nuevo moto g5 plus y ya mañana quieren los accesorios y se colocan enojados por que se les dice que esta reciente,None,None
43520,006,Filosoraptor,si suspuestamente jesus es un  dios de amor entonces por que destruira lo que el creo y quienes vallan al infierno e quemaran por la eternidad y los que suspuestamente vayan al celo tendran alabarle por los siglos de los siglos?,None,None
43524,003,Ay Si,Ay si Ay si Ahora todos tienen el concepto rever,None,None
43535,006,Filosoraptor,Si pideron reconteo de 4000 y solo sera de 39 sera que no quieren ser parte de un teatro,None,None
43539,009,No me digas,vivo cerca a falan tolima y usted,None,None
43542,006,Filosoraptor,"PIDIERON RECONTEO DE 4000, EL CNE SOLO QUIERE RECONTAR 39 SERÁ QUE LOS CREO SABEN SUMAR Y NO QUIEREN UN TEATRO, SINO UN VERDADERO RECONTEO",None,None
43546,009,No me digas,"ClaRO , MoLaCho...",None,None
43547,009,No me digas,"Mairon Es gayyy""""",None,None
43552,009,No me digas,"Mairon Es ""gayyy""",None,None
43555,006,Filosoraptor,"la verdad es que solo les interesa sexo casual y nada mas, olvidando que la amistad es lo mas hermoso de una persona.",None,None
43556,012,Willy Wonka,Dime... como se siente aver roto el record de adele,None,None
43560,012,Willy Wonka,Dime... como se siente aver rompido el record de adele,None,None
43565,003,Ay Si,que ise arestado,None,None
43566,012,Willy Wonka,VIVEN PELEANDO POR UN 4 % y se pasan el año de VAcACIONES,None,None
43569,009,No me digas,"me gusta caminar, escuchar musica, ver pelis etc, y a usted..",None,None
43570,012,Willy Wonka,Dime... como se siente aver rompido el record de adele Y causado tanta euforia en el mund,None,None
43571,012,Willy Wonka,Dime... como se siente aver rompido el record de adele Y causado tanta euforia en el mundo,None,None
43585,012,Willy Wonka,veo que hoy vas seguido ahi por el billar picaron...,None,None
43589,005,Disaster Girl,Nosotros Deceando el futuro del cole,None,None
43592,006,Filosoraptor,cuantos años abra cumplido...,None,None
43595,009,No me digas,"queres dormir, quere????? Y te llama osvalde !!!!!!",None,None
43596,003,Ay Si,UY SI    UY SI YA ME VOY A ATENANGO,None,None
43602,006,Filosoraptor,pregunto grupo si el sol esta caliente quemamas?,None,None
43606,005,Disaster Girl,cuando te acuerdas que dejaste el tlf desbloquiado y esta tu novio en casa,None,None
43617,001,Ancient Aliens,necesito una candidata para averiguar cuando empieza lo de «quedarse pegado»,None,None
43618,004,Bad Luck Brian,2 años de cacho Le organiza caravana,None,None
43619,012,Willy Wonka,Veo que te gusta lavarte las manos que se siente ser un vende patria?,None,None
43620,005,Disaster Girl,tocame ah mi bffo y eso le va ah pasar ah tu casa maldita pera,None,None
43625,004,Bad Luck Brian,entra a preguntar un celular termina y dice voy a dar una vueltica y regreso,None,None
43631,006,Filosoraptor,chatear y escuchar musica y usted..,None,None
43638,004,Bad Luck Brian,Preguntarle a Lilia Que va haber de comer,None,None
43640,009,No me digas,NO ME DIGAS QUE CREISTE.. QUE HOY COJIA...,None,None
43642,004,Bad Luck Brian,Quiere cagar a Vitrol Se caga solo.,None,None
43650,003,Ay Si,Ay si! Ay si! No sales del cuentico ese... Que la que se quiera ir que se vaya que bastante profesional hay varado,None,None
43663,006,Filosoraptor,Si el hielo es para rendir el refresco Entonces la batata es como el hielo de las habichuelas con dulce,None,None
43664,012,Willy Wonka,Tu cara cuando alguien duda de tu edad,None,None
43669,012,Willy Wonka,Como cuando te llamas petra Y te pones jess para ocultar tus traumas,None,None
43672,012,Willy Wonka,Que se siente Tener novio L34?,None,None
43675,012,Willy Wonka,"Vos tb choca, no te hagas Estas esperando el desmadre",None,None
43680,012,Willy Wonka,¿Que no tienes vida propia? Aunque sea dedicate a cuidar animalitos,None,None
43681,012,Willy Wonka,Ustedes creen q es Verdad?? Si es una mentira y les mienten de frente,None,None
43697,012,Willy Wonka,Dime que se siente Ganarle al maestro de ajedrez,None,None
43699,003,Ay Si,Ay!! Si si ahora Todos quieren ser encuestados,None,None
43701,011,Problems,Kuanto malfoll@..jartista Denuncian xq no follan...,None,None
43702,012,Willy Wonka,ME SUENA A MARYFLORO,None,None
43709,012,Willy Wonka,Dime cuantas caguamas Te tomaras hoy,None,None
43713,007,Futurama Fry,Guillermo la cagaste,None,None
43717,007,Futurama Fry,Hay franco??? Piczani donde esta???,None,None
43719,001,Ancient Aliens,Te dan por la jupa GORDAS,None,None
43724,006,Filosoraptor,"Entonces despues de este pleito de verduleras, Ya no habra fiesta?",None,None
43725,012,Willy Wonka,ASÍ QUE PRACTICAS LA AMABILIDAD DIME QUE SE SIENTE SER PARTE DEL TRÍO DEL SERVICIO,None,None
43728,001,Ancient Aliens,la respuesta es ... ALIENS!!!!!!!,None,None
43733,003,Ay Si,PARECE QUE ADI QUIERE OTRA VEZ SER MAMÁ,None,None
43735,003,Ay Si,ADICITA QUIERE OTRA VEZ SER MAMÁ,None,None
43738,012,Willy Wonka,Ya deja de fumar Dices que eres cristiano,None,None
43746,009,No me digas,No ma digas . . .,None,None
43757,003,Ay Si,"Ay si Ay si, andamos como perros detras de cualquier perra y nis hacemos los ofendidos?",None,None
43764,007,Futurama Fry,No se si quiero abrazarte O comerte salvajemente,None,None
43772,005,Disaster Girl,Today i feel like Behave bad,None,None
43773,003,Ay Si,"Ay si,  Ay si,  te la pasas como los perro detras de cualquier perra y conmigo te haces el digno, el ofendido. No me crea tan pendeja!",None,None
43774,012,Willy Wonka,Que se siente ser el meor arquero de santa clara alexis,None,None
43777,003,Ay Si,"Ay si,  Ay si,  andas como perro detras de cualquier perra y conmigo te haces el digno, el ofendido. No me crea tan pendeja!",None,None
43779,001,Ancient Aliens,Barbarito Viendo eso,None,None
43781,003,Ay Si,Ay si muchos dicen eso escrito esta Pero pocos  se disponen a cambiar estar prepared.,None,None
43782,003,Ay Si,"Ay si,  Ay si,  andas como perro detras de cualquier perra y conmigo te haces el digno,  el ofendido. No me crea tan pendeja!",None,None
43784,003,Ay Si,"Ay si,  Ay si,  andas como  perro detras de cualquier perra y conmigo te haces el digno,  el ofendido. No me crea tan pendeja!",None,None
43786,003,Ay Si,"Ay si,  Ay si,  andas como  perro  detras de cualquier perra y conmigo te haces el digno,  el ofendido. No me crea tan pendeja!",None,None
43787,003,Ay Si,"Ay si,  Ay si,  andas como  perro  detras de cualquier perra  y  conmigo  te  haces  el  digno,  el  ofendido.  No me crea tan pendeja!",None,None
43790,003,Ay Si,"Ay si,  Ay si,  andas como  perro  detras de cualquier perra  y  con ella  te  haces  el  digno,  el  ofendido.  No me crea tan pendeja!",None,None
43793,003,Ay Si,"Ay si,  Ay si,  andas como  perro  detras  de  cualquier  perra   y  con ella  te  haces  el  digno,  el  ofendido.  No te pases!",None,None
43795,003,Ay Si,"Ay si,  Ay si,  andas como  perro  detras de cualquier perra  y  con ella  te  haces  el  digno,  el  ofendido.  No te pases!",None,None
43799,003,Ay Si,"Ay  si,  Ay  si,  andas como  perro  detras  de  cualquier  perra y  con ella  te  haces  el  digno,  el  ofendido.  No te pases!",None,None
43802,003,Ay Si,"Ay  si,  Ay  si,  andas como  perro  detras  de las  perras y  con ella  te  haces  el  digno,  el  ofendido.  No te pases!",None,None
43803,003,Ay Si,"Ay  si,  Ay  si,  andas como  perro  detras  de  las  perras y  con ella  te  haces  el  digno,  el  ofendido.  No te pases!",None,None
43806,003,Ay Si,"Ay  si,  Ay  si,  andas como  perro  detras  de  las  perras y  con ella  que es  sana  te  haces  el  digno,  el  ofendido.  No te pases!",None,None
43808,003,Ay Si,"Ay  si,  Ay  si,  andas como  perro  detras  de  las  perras y  con ella  que es  sana  te  haces  el  digno,  el  ofendido.  No seas. cabron!!",None,None
43809,003,Ay Si,"Ay  si,  Ay  si,  andas como  perro  detras  de  las  perras y  con ella  que es  sana  te  haces  el  digno,  el  ofendido.  No  sea  cabron!!",None,None
43810,003,Ay Si,"Ay  si,  Ay  si,  andas como  perro  detras  de  las  perras  y  con ella  que es  sana  te  haces  el  digno,  el  ofendido.  No  sea  cabron!",None,None
43812,003,Ay Si,"Ay  si,   Ay  si,  andas como  perro  detras  de  las  perras  y  con ella  que es  sana  te  haces  el  digno,  el  ofendido.  No  sea  cabron!",None,None
43813,003,Ay Si,"Ay  si,   Ay  si,   andas como  perro  detras  de  las  perras  y  con ella  que es  sana  te  haces  el  digno,  el  ofendido.  No  sea  cabron!",None,None
43815,003,Ay Si,"Ay  si,   Ay  si,   andas como  perro  detras  de  las  perras  y  con ella  que es  sana  te  haces  el  digno,  el  ofendido.  No  seas  tan   cabron!",None,None
43816,003,Ay Si,"Ay  si,   Ay  si,   andas de  perro  detras  de  cualquier  perras  y  con ella  que es  sana  te  haces  el  digno,  el  ofendido.  No  seas  tan   cabron!",None,None
43817,003,Ay Si,"Ay  si,   Ay  si,   andas de  perro  detras  de  cualquier  perras  y  con ella  que  es  sana  te  haces  el  digno,  el  ofendido.  No  seas  tan   cabron!",None,None
43818,003,Ay Si,"Ay  si,   Ay  si,   andas de  perro  detras  de  cualquier  perras  y  con ella  que  es  una  mujer  sana  te  haces  el  digno,  el  ofendido.  No  seas  tan   cabron!",None,None
43819,012,Willy Wonka,Hola choco..Si tu no te hagas El morenito...Elvis,None,None
43820,003,Ay Si,"Ay  si,   Ay  si,   andas como  perro  detras  de  cualquier  perras  y  con ella  que  es  una  mujer  sana  te  haces  el  digno,  el  ofendido.  No  seas  tan   cabron!",None,None
43821,012,Willy Wonka,Ohooo si Todavia quedan megas,None,None
43822,003,Ay Si,"Ay  si,   Ay  si,   andas  como  perro  detras  de  cualquier  perras  y  con ella  que  es  una  mujer  sana  te  haces  el  digno,  el  ofendido.  No  seas  tan   cabron!",None,None
43824,001,Ancient Aliens,locos,None,None
43827,008,Matias Prats,AVISO IMPORTANTE HOY NO SE PODRÁ TOMAR EN CASA DE DON LUZ,None,None
43829,003,Ay Si,te sientes bien no solo estoy bailando como gusano,None,None
43830,003,Ay Si,"Ay  si,   Ay  si,   andas  como  perro  detras  de  cualquier  perras  y  con  ella  que  es  una  mujer  sana  te  haces  el  digno,  el  ofendido.  No  seas  tan   cabron!",None,None
43831,003,Ay Si,AY SI ..AHORA TODOS TIENEN Megas,None,None
43838,004,Bad Luck Brian,Squibs: Les hacen un evento Muere alguien,None,None
43840,006,Filosoraptor,si estamos de vacaciones que haces hablando de ruta y agendas,None,None
43842,004,Bad Luck Brian,Les hacen un evento Muere alguien,None,None
43846,008,Matias Prats,Le marcan un gol al Farsa y no lo anulan!!,None,None
43853,006,Filosoraptor,estemmm...,None,None
43860,009,No me digas,Como cuando te dicen que no la das no me digas!,None,None
43882,003,Ay Si,Ay si...que se vayan los corruptos Aqui no se puede doblar...nadie nos ve...todo el mundo lo hace,None,None
43889,005,Disaster Girl,como que la muni me siga mandando personal a mi dimao algo les pasara........,None,None
43891,006,Filosoraptor,Soy de cipo pero...si quiero que el ruso se vaya... que deberia pasar mañana?,None,None
43895,012,Willy Wonka,Asi que buscando Osos maduros eh?,None,None
43904,011,Problems,les dije: estoy bien con la jefatura... me pasaron a 20 empleados mas a cargo,None,None
43906,005,Disaster Girl,como que la muni siga pasandome personal a cargo y ya van a ver...,None,None
43909,005,Disaster Girl,como que la muni siga pasandome personal a cargo y ya van a ver.............,None,None
43919,003,Ay Si,ay si ay si como ahora tienes el carnet de la patria. ay si ay si,None,None
43924,003,Ay Si,hay bueno,None,None
43930,003,Ay Si,Ay si. El Mario se cree mucho por su Sandra,None,None
43932,003,Ay Si,Ay si por leer mi menu Me dara alzeimer,None,None
43941,005,Disaster Girl,que vuelvan las grescas...,None,None
43947,011,Problems,Pareja,None,None
43950,012,Willy Wonka,Dime que se siente reclamar algo de lo que no estas seguro mientras tu conciencia la tienes podrida.,None,None
43957,002,Annoying Gamer Kid,Cuando eres muy visio en los videojuegos,None,None
43961,012,Willy Wonka,Dime que se siente reclamarle algo de lo que no estas seguro mientras tu conciencia la tienes podrida.,None,None
43962,005,Disaster Girl,CUANDO TE HARTAS DEL INSTITUTO,None,None
43977,003,Ay Si,"Ay si. Ay si.. Andas como perro detras de cualquier perra y con ella te las das de digno, de santo, hasta de ofendido. No  me creas tan cabron!",None,None
43979,003,Ay Si,"Ay si.  Ay si..  Andas como perro detras de cualquier perra y con ella te las das de digno, de santo, hasta de ofendido. No  me creas tan cabron!",None,None
43980,011,Problems,Ella piensa en ella solamente que pena,None,None
43984,011,Problems,Que sue ño tiena Ines,None,None
43993,003,Ay Si,"Ay si.  Ay si..  Andas  como  perro  detras  de  cualquier  perra  y  con  ella  te  las  das  de  digno,  de  santo,  hasta  de  ofendido.  No  me  creas  tan  cabron!",None,None
43995,003,Ay Si,"Ay si.   Ay si..  Andas  como  perro  detras  de  cualquier  perra  y  con  ella  te  las  das  de  digno,  de  santo,  hasta  de  ofendido.  No  me  creas  tan  cabron!",None,None
44003,006,Filosoraptor,hIJO DEBO REVELARTE QUE TU PADRE ES... ... UN MALDITO DJ DE REGEATOON.,None,None
44009,006,Filosoraptor,hIJO DEBO REVELARTE QUE TU PADRE ES... ... UN MALDITO DJ DE REGGEATON.,None,None
44010,005,Disaster Girl,cuando a pula ya la canso la dieta,None,None
44011,001,Ancient Aliens,asi son las nalgas de clever,None,None
44016,009,No me digas,"Enserio mickey ya no tomas? No medigas""? Estaba con el pendiente",None,None
44017,009,No me digas,asi no me digas,None,None
44021,012,Willy Wonka,Dime que se siente que sea sabado y estes trabajando,None,None
44024,013,Yao Wonka,Luis Mario y,None,None
44026,013,Yao Wonka,"que ,mas ya casi ni saluda por facebook se olvido de uno",None,None
44028,003,Ay Si,le hago fuchi a los rojos al rato arremango parejo,None,None
44033,003,Ay Si,TE VAS A COMER UNA PALOMA Y LO SABES,None,None
44039,011,Problems,el es mi objeto lirico,None,None
44040,008,Matias Prats,Perdona que insista pero ..... yo lo se Y lo sabes !!!,None,None
44045,005,Disaster Girl,NO me compraron la barbie mariposa,None,None
44049,011,Problems,por que tus lagrimas han salido por mi,None,None
44050,004,Bad Luck Brian,"tiene buen CF, quiere porta sin restricciones, es Amdocs",None,None
44055,012,Willy Wonka,supongamos que el barca gano digo supongamos por que perdio,None,None
44060,006,Filosoraptor,"yo, tu, el actitudes liricas",None,None
44066,001,Ancient Aliens,Chom a tun Kinwil in,None,None
44068,004,Bad Luck Brian,Se burla del madrid porque empata pierde el barcelona,None,None
44073,004,Bad Luck Brian,te sacrificas por alguien esa persona muere,None,None
44075,004,Bad Luck Brian,SE BURLA DEL EMPATE DEL REAL MADRID CON EL ATLETICO MADRID. SE HA BURLADO TO,None,None
44077,001,Ancient Aliens,glasses,None,None
44078,006,Filosoraptor,que ams tu beffa por ala que ahora no le e visto casi na de publicaciones,None,None
44080,008,Matias Prats,Notinochis Erick ya no es chido,None,None
44081,006,Filosoraptor,que pasaria con que no me escribe despues de la caminata,None,None
44087,012,Willy Wonka,Asi que tienes un Samsung j7 Dime que se siente al tener un Samsung Galaxy mas inteligente que tu,None,None
44096,006,Filosoraptor,Si tanto aman a maluma Porque ponen Maluma contra j balvin,None,None
44097,005,Disaster Girl,No me explico como llegar Ya no volvere a perderme,None,None
44098,011,Problems,A veces quisiera meter a Blad y Agph a guerra Luego recuerdo que no atacan y se me,None,None
44100,004,Bad Luck Brian,ahora me creo hacker porque aprendi a ver conversaciones privadas,None,None
44102,003,Ay Si,No me hablas Pero bien que vez mi estado ...put@ chismos@,None,None
44112,011,Problems,Porque me dejaste Wilkin,None,None
44130,003,Ay Si,no se na yo el duerme todos los dias con ella,None,None
44132,013,Yao Wonka,pichilinwis se enojo jajajja,None,None
44134,013,Yao Wonka,Pichilingue se enojo jajajja,None,None
44143,001,Ancient Aliens,Queños...,None,None
44146,002,Annoying Gamer Kid,Esto es lo que pasa cuando... Empiezas a jugar al MINECRAF,None,None
44148,008,Matias Prats,Tengo cinco llamadas perdidas de mi oftalmologo El de ver me llama,None,None
44149,005,Disaster Girl,la casa de mi profesor luego de decirme que raspe frutales,None,None
44154,004,Bad Luck Brian,paso algo en la casa,None,None
44159,012,Willy Wonka,ASÍ QUE CREES QUE VIVES EN EL MEJOR PAÍS DEL MUNDO DIME QUE SENTIRIAS EN UNA GUERRA SI A ESE PAÍS ES AL PRIMERO QUE ATACAN,None,None
44162,008,Matias Prats,Que bella eres Greddy milagro peña rosales,None,None
44167,012,Willy Wonka,Asi que tu eres musico! Que se siente tener  una chaparra que lo vuelve loco?,None,None
44168,012,Willy Wonka,Asi que tu eres musico! Que se siente tener  una chaparra que te vuelva loco?,None,None
44185,010,Prepare Yourself,Se acerca el invierno Quedate en casa siguiendo 98.3,None,None
44187,005,Disaster Girl,Gracias por su atencion no hagan preguntas por que sabemos donde viven,None,None
44188,001,Ancient Aliens,sigue las indicaciones,None,None
44201,012,Willy Wonka,Dale like Si no te gusta el colegio,None,None
44205,001,Ancient Aliens,Uuyy maira Todo eso es mio que rico,None,None
44206,006,Filosoraptor,Si el sida tiene cura ? El cura tiene sida ?,None,None
44210,004,Bad Luck Brian,Cuando escuchas decir a tus papas que no te quieren Y es verdad,None,None
44213,004,Bad Luck Brian,Me llamo Cristian Solo nenas lindas igual k yo cero feas,None,None
44217,011,Problems,Lo tuve que Sacar de google,None,None
44220,010,Prepare Yourself,Y la leyenda,None,None
44225,010,Prepare Yourself,Y la leyenda dice que en este grupo antes tenian cerebro,None,None
44232,001,Ancient Aliens,Penes,None,None
44245,012,Willy Wonka,Asi que ahora sales a todos lados? Dime que se siente estar soltero?,None,None
44247,005,Disaster Girl,cuando tu hija mira mucho destino final,None,None
44248,005,Disaster Girl,cuando tu hermana ve voku no piko,None,None
44253,002,Annoying Gamer Kid,cuando tienes la nitendos witch,None,None
44256,009,No me digas,Te vas al boca? Juralo ctm,None,None
44259,001,Ancient Aliens,EXCELENTE historia falto lolis pero EXCELENTE historia,None,None
44269,009,No me digas,cuando alguien que eres blanco no me digas,None,None
44271,013,Yao Wonka,jajajaja ni el se lo cree,None,None
44274,004,Bad Luck Brian,quiere ser musico termina poniendo musica en ramirez,None,None
44275,009,No me digas,cuando alguien te dise que eres blanco no me digas,None,None
44280,009,No me digas,que paso compadrito te kedastes calladito porquer te dije la verdad,None,None
44284,012,Willy Wonka,Cristi te estoy esperabdo,None,None
44292,008,Matias Prats,Atencion  los del Real empataron Con el atletic quedaron 1,None,None
44293,012,Willy Wonka,Cristi te estoy esperando,None,None
44300,002,Annoying Gamer Kid,jijijiji... le tome una foto a dannia quitandose el calzon...,None,None
44306,009,No me digas,Si si sigue contando,None,None
44314,004,Bad Luck Brian,postula a un colegio apoyado por la ley de inclusion no hay cupo,None,None
44320,006,Filosoraptor,si la eta española entrega armas por que a las far ep se le entrega el pais,None,None
44323,008,Matias Prats,no hay nadie mas soberbio que lucifer ecepto eduardo huamani,None,None
44324,004,Bad Luck Brian,VOY A PLANIFICAR MI TEXTO,None,None
44329,008,Matias Prats,se ha acado de crear una nueva junta de vecinos para los criticones que lleva como nombre ´´juvencru´´ se trata de los/as que se reunen a criticar,None,None
44356,004,Bad Luck Brian,QUIERE DEJAR DE TOMAR Y HACER VIDA SANA Y GITANA HACE BLACK SATURDAY,None,None
44358,012,Willy Wonka,que se siente pedir de descanso el fin de semana y que te dejen sin descansar,None,None
44360,004,Bad Luck Brian,BARCELONA Lloran,None,None
44364,004,Bad Luck Brian,Imagenes de los barcelonistas llorando la perdida ante el malaga,None,None
44366,013,Yao Wonka,LOS FRANCOS DEFENDIERON A ROMA Y LOS MENTIROSOS?,None,None
44369,002,Annoying Gamer Kid,cuadno jeanpiero juega mucho mine,None,None
44374,003,Ay Si,Como cuando te culpan en algo que no isistes,None,None
44377,006,Filosoraptor,Pensadolo bien con el gordo perderiamos,None,None
44381,003,Ay Si,Como cuando te culpan en algo que no hicistes,None,None
44383,011,Problems,Cuando te enteras que eSteve jueves no hay encuentro de jovenes Jovenes AMS,None,None
44389,012,Willy Wonka,Si dejame en visto zero,None,None
44393,011,Problems,Cuando te enteras que este jueves No hay encuentro de jovenes,None,None
44406,006,Filosoraptor,Los calbos Hasta donde se laban la cara?,None,None
44415,009,No me digas,Que sandra es novia de mario,None,None
44418,003,Ay Si,Hay si hay si ya soy lider y no me junto con los cajeruchos,None,None
44424,009,No me digas,cunado dicen SUBIR PARA ARRIBA y bajar para abajo,None,None
44430,006,Filosoraptor,si minecraft es plano porque existe el dia y la noche,None,None
44437,008,Matias Prats,Casi se me olvida Felicidades Lolita,None,None
44440,006,Filosoraptor,si steven universe tiene 14 años porque mide como 125 centimetros,None,None
44453,010,Prepare Yourself,Y antes la leyenda decia que en este grupo hablaban,None,None
44454,011,Problems,Est: de ingenieria el que no tiene Derecho a vacaciones en semana santa,None,None
44459,012,Willy Wonka,Ya voy en camino Aunque no me invito el Grillo,None,None
44465,001,Ancient Aliens,si fue una historia de como marco se suicido,None,None
44470,009,No me digas,LA FALOPA HACE MAL,None,None
44473,006,Filosoraptor,si en cars no hay humanos porque los carros tiene puerta y manija,None,None
44474,002,Annoying Gamer Kid,cuando marco es muy vicio,None,None
44475,012,Willy Wonka,Y que festejamos Grillo ????,None,None
44485,005,Disaster Girl,cuando marco juega mucho undertale,None,None
44495,005,Disaster Girl,mis vecinos no dejaban de cantar el reggeton,None,None
44498,002,Annoying Gamer Kid,como cuando te compran play nuevo,None,None
44499,006,Filosoraptor,porque tio grampa dice que buenos dias a toda hora,None,None
44501,006,Filosoraptor,si bob esponja vive debajo del mar donde vive gaby jabon,None,None
44517,013,Yao Wonka,Pala madre mami Pides demaciado,None,None
44523,013,Yao Wonka,Quillo tu tienes sangre de emilio no niegues a tu tiopedro,None,None
44526,006,Filosoraptor,porque no sacan una temporada 4 de la familia pluche,None,None
44528,012,Willy Wonka,Alexis pide embolamiento la verdad es que quiere que lo cojan,None,None
44530,009,No me digas,maicraaa yiiiiiiiiii,None,None
44535,009,No me digas,En serio no me digas,None,None
44536,007,Futurama Fry,cuando vienen los  gnostigos y ofenden a las mujeres,None,None
44537,013,Yao Wonka,Borquez  tu eres gay sale del closet no temas el guille se pego la vuelta y te hizo de el,None,None
44551,013,Yao Wonka,kerian revancha del 0,None,None
44552,004,Bad Luck Brian,PELON IDIOTA,None,None
44553,006,Filosoraptor,Nada es lo que aparentas A quieres engañar,None,None
44560,008,Matias Prats,Y en otras noticias La maria me encantaaaa!!!,None,None
44562,008,Matias Prats,Y en otras noticias La girasol me encantaaaa!!!,None,None
44563,009,No me digas,SOY UN MONSTRUO NO ME DIGAS,None,None
44564,004,Bad Luck Brian,MAS FALSO QUE BOLIVIANO SURISTA,None,None
44565,008,Matias Prats,Y en otras noticias Un girasol trae loco a un florecita,None,None
44567,008,Matias Prats,Y en otras noticias Una girasol trae loco a un florecita,None,None
44568,006,Filosoraptor,Humm si tus padres tanto te joden Hasle caso quisas tengan razon,None,None
44576,006,Filosoraptor,Nada es lo que aparentas A quien quieres engañar,None,None
44578,012,Willy Wonka,ayy de niña ayy de gayy,None,None
44580,012,Willy Wonka,uuuuuu que rico culito,None,None
44581,006,Filosoraptor,Hummm si tus padres te joden y joden Hasle caso quizas tengan razon,None,None
44583,003,Ay Si,Si no la loca dominadora Que quiere saber todo de Guille,None,None
44584,007,Futurama Fry,como cuando tu novia te dite es solo un amogo,None,None
44586,007,Futurama Fry,como cuando tu novia te dice es solo un amigo,None,None
44590,006,Filosoraptor,Cuando invitas a un amigo a tu casa Pero no va por miedo a tu mama,None,None
44592,009,No me digas,QUE BERNI INVITA? NO LO PUEDO CREER,None,None
44603,009,No me digas,aaaaa,None,None
44604,006,Filosoraptor,Si un angel no vuela si no que camina No es lo mismo que un avestruz,None,None
44606,004,Bad Luck Brian,¿Entonces voy yo? Em lugar del gordo LeoBardus,None,None
44610,006,Filosoraptor,"Si un angel no vuela, si no que camina No es lo mismo que un avestruz?",None,None
44617,012,Willy Wonka,SI SOFIA ESTABA AYER ENFERMA Y NO FUE A ESTUDIAR HOY PORQUE ESTA EN LA VALLE?,None,None
44621,012,Willy Wonka,SI SOFIA ESTABA AYER ENFERMA Y NO FUE A ESTUDIAR HOY PORQUE ESTA EN LA CALLE,None,None
44624,004,Bad Luck Brian,ADMITELO TU MEJOR AMIGA SIEMPRE TE GUSTO,None,None
44633,012,Willy Wonka,"ASi QUE DICES QUE LOS CRISTIANOS TRADICIONALES NO SON CREATIVOS ¿DIME, A QUE LLM",None,None
44634,004,Bad Luck Brian,¿Entonces voy yo? En lugar del gordo LeoBardus,None,None
