,meme_id,plantilla,texto_no_tilde,text_1,text_2
4128,008,Matias Prats,LOS MOVIMIENTOS SOCIALES ESTAN INFILTRADOS POR LA GUERRILLA,None,None
4139,003,Ay Si,Hay si hay si Mi suegra cocina especialmente para mi,None,None
4140,011,Problems,Cuando te piden prestado..asi son pero cuando cobras...te manda yasabes adonde..Soraya si debes paga cabrona porque acuerdate si no pagas tq llegara el karma por mala paga,None,None
4141,011,Problems,Cuando te piden prestado..asi son pero cuando cobras...te manda ya sabes adonde..SORAYA si debes paga cabrona porque acuerdate si no pagas te llegara el karma por mala paga,None,None
4142,011,Problems,Cuando te piden prestadoasi son pero cuando cobras...te manda ya sabes adonde..SORAYA si debes paga cabrona porque acuerdate si no pagas te llegara el karma por mala paga SORAYA SI DEBES PAGA..NO SEAS SINVERGUENZA NI MALA PAGA ACUERDATE QUE EL KARMA EXISTW,None,None
4144,009,No me digas,GELIPE.SI DEBES  PAGA NO SEAS CABRON .PORQUE ACUERDATE Q EL CARMA EXISTE.ASI Q PASA A PAGAR A LOS QUE LES DEBES,None,None
4146,005,Disaster Girl,personas creyendo que no tengo trabajo yo como trabajadora social llena de trabajo,None,None
4147,003,Ay Si,"Tu crees que estas bueno! Pero tu crees que eres la ultima mujer, pero tienes una olla",None,None
4148,012,Willy Wonka,"Con que no crees en el sistema democratico costarricense... Sabes que la democracia no es el silencio, es la claridad con que se exponen los problemas y la existencia de medios para resolverlos.",None,None
4163,012,Willy Wonka,Tu que me vez Lo estupido que eres,None,None
4166,012,Willy Wonka,Y tu me robaste mi novia y mi familia a ahora que quieres Tu carro pendejo luego tus hijos,None,None
4167,004,Bad Luck Brian,El nerd:Callense soy el mas inteligente de la clase Si claro cara mas fea y apestosa que tenes ya me imagino como eres con la tarea,None,None
4169,008,Matias Prats,"encuentros, visitas, salidas, reuniones y otras mas sin tapabocas pero insiten que no salen para nada ni a la esquina por la pandemia",None,None
4172,008,Matias Prats,"encuentros, visitas, besos, salidas, reuniones y otras mas sin tapabocas pero insisten que no salen para nada ni a la esquina por la pandemia",None,None
4174,013,Yao Wonka,cuando el guille dice me la saco pero todos se dan cuenta que no tiene,None,None
4186,008,Matias Prats,"Un grupo de facebook en una orgia mientras hacian punto de cruz. Tenia, su puntito.",None,None
4188,008,Matias Prats,La de hoy es una noticia fantastica!! Laura celebra su onomastica!!,None,None
4192,007,Futurama Fry,Cuando te piden que vayas a comprar un emperador y llegas a casa con guillermo II,None,None
4196,003,Ay Si,tranquilo viejo,None,None
4198,008,Matias Prats,Gasoleos energeticos del sur El primero seras tu,None,None
4200,006,Filosoraptor,"NUESTRAS VIDAS SON LOS RIOS, QUE VAN A DAR EN LA MAR QUE ES EL MORIR",None,None
4201,012,Willy Wonka,A QUIEN DAS TU SECRETO DAS TU LIBERTAD,None,None
4206,006,Filosoraptor,SIempre que juega uno termina en cuatro mejor juega parchis,None,None
4212,004,Bad Luck Brian,cUANDO SUBES LA TAREA A TEAMS,None,None
4216,003,Ay Si,mi meme no es malo solo que tu no lo entiendes,None,None
4218,006,Filosoraptor,"Hijo chico, problema chico Hijo grande, problema grande",None,None
4223,004,Bad Luck Brian,when eres impostor but te descubren despues,None,None
4229,005,Disaster Girl,tu de impostor viendo como destrosaste toda la nave y mataste a todos los compas jajajajajaja,None,None
4231,006,Filosoraptor,"when ves a tu compa saliendo de la alcantarilla muuy bien,veamos solo los impostores pueden entrar a ll asi que mejor me voi pitando XD",None,None
4247,005,Disaster Girl,yo haciendo tareas en among us mientras se queda sin oxigeno la nave,None,None
4250,006,Filosoraptor,"Los perros abren los ojos a los 8 dias,  coahuila e  hidalgo ...!",None,None
4253,003,Ay Si,MOTINES ALISTARSE..,None,None
4254,003,Ay Si,AY SI AHORA TODOS SON DEL MAS.,None,None
4257,004,Bad Luck Brian,Compra shampoo para el pelo Es acondicionador,None,None
4258,010,Prepare Yourself,when im saying my speech of my 'determined life',None,None
4263,005,Disaster Girl,creme la casa porque mi hermana era sexi,None,None
4264,008,Matias Prats,Nunca mejor dicho Le van a dar calabazas,None,None
4266,001,Ancient Aliens,osea eres gay,None,None
4267,001,Ancient Aliens,cuando descubro que se desnutren las proteinas. yo automaticamente: genius,None,None
4268,006,Filosoraptor,when i'm determined to do something but i forget what i was going to do,None,None
4280,004,Bad Luck Brian,Despliegan 40.000 efectivos Les queman la iglesia,None,None
4303,005,Disaster Girl,i burn the house now my father is busy and i can play videogames,None,None
4306,011,Problems,Le dije que me iva a ronda con el Y lo deje tirado ...,None,None
4315,005,Disaster Girl,miren amigitos del youtube se esta quemando mi casa soy famosa mama jeje,None,None
4321,012,Willy Wonka,Te fias de alguien que habla mal de todo el mundo Ya veras tu cara cuando descubras lo que dice de ti,None,None
4324,009,No me digas,LOS ESCLAVOS VIENDO QUE TIENEN QUE HACER MAS TAREAS,None,None
4327,006,Filosoraptor,el filosaurio nos dice todo we pero nosotros decimos OMG mier..,None,None
4333,012,Willy Wonka,asi que tu eres mondongo,None,None
4336,003,Ay Si,wen te dicen quien se comio las galletas,None,None
4338,007,Futurama Fry,sanitaria? que es eso?,None,None
4341,003,Ay Si,Cuando te ven salir de la alcantarilla,None,None
4344,003,Ay Si,"cuando dicen todos a cuidar el medio ambiente todo ser humano, conmigo no cuenten",None,None
4353,008,Matias Prats,Esta noche repasamos,None,None
4365,001,Ancient Aliens,es tasbien si pendego,None,None
4366,012,Willy Wonka,ASi que no instalas antivirus llamame cuando seas hackeado,None,None
4374,012,Willy Wonka,cUANDO MANDAS LA TAREA,None,None
4383,005,Disaster Girl,when someone burn my things,None,None
4384,005,Disaster Girl,Everytime my sister kill me in among us she know i will burn the world,None,None
4386,005,Disaster Girl,Everytime my sister kill me in among us she knows i will burn the world,None,None
4401,010,Prepare Yourself,Preparense una horda de Chairos chillones ardidos y resentidos se aproxima,None,None
4402,010,Prepare Yourself,Preparense una horda de Chairos ardidos y resentidos se aproxima,None,None
4405,012,Willy Wonka,Como cuando te invitan a una reunion Y solo te la pasas mensajeandote con el de a lado,None,None
4411,008,Matias Prats,una situacion embarazosa,None,None
4420,007,Futurama Fry,SONALY? QUE MRDA ES ESO,None,None
4425,005,Disaster Girl,EL ARTE DE LA GUERRA SE BASA...,None,None
4426,007,Futurama Fry,cuando estas ocupado jugando y tu mama te dice que saques la basura,None,None
4431,007,Futurama Fry,when are you playing and your mom tells you to take out the trash,None,None
4432,005,Disaster Girl,you when yours fathers dont buy the ps4,None,None
4439,005,Disaster Girl,when you say i cook the house,None,None
4443,001,Ancient Aliens,Blindea una business policy DOMINICANOS,None,None
4445,001,Ancient Aliens,"ESTamos en la punta de la chota de la tormenta... nooo comunicador, eso no se puede decir. entonces pone ""estamos en el prepucio de la lluvia""",None,None
4451,004,Bad Luck Brian,sale a caminar para terminar con la inseguridad lo agarran tres brayan dos Kevin y una luchona y lo dejan sin aliento,None,None
4457,009,No me digas,Persona x: eres horrrible Acabas de descubrir algo que todos sabiamos,None,None
4458,009,No me digas,Persona x: eres horrrible Yo: Crees que no tengo un espejo?,None,None
4462,003,Ay Si,Hay si hay si mi primito El brandito. Jajajajajjajajajajaja,None,None
4463,005,Disaster Girl,Burn a forest is burn the life and for that there is no appeal,None,None
4465,007,Futurama Fry,Mama:hijo ya horganisaste la cama? Yo:*corro y la organizo*,None,None
4466,005,Disaster Girl,Profesor:que quieren Aser hoy Yo:,None,None
4467,013,Yao Wonka,Cuando escucho  a alguien mencionar que el VIH se contagia por besos,None,None
4473,003,Ay Si,cochinos,None,None
4483,009,No me digas,no me digas,None,None
4484,006,Filosoraptor,si LOS DINOSAURIOS SE EXTIGUIERON POR QUE EXISTE BARNY???,None,None
4487,009,No me digas,locos,None,None
4489,013,Yao Wonka,"we ya te esforzaste pero te gano con un ""ez!""",None,None
4496,002,Annoying Gamer Kid,"El profe:No,miren el salon de al lado ,no pueden ni hablar sin pegarse Yo y mis amigos",None,None
4500,008,Matias Prats,Encuentran a doctor por abuso sexual Era el mejor veterinario que ha existido,None,None
4508,004,Bad Luck Brian,Va al supermercado con la lista en el movil pero no tiene bateria,None,None
4519,002,Annoying Gamer Kid,yo cuando juego roblox: callate estoy jugando no ves?,None,None
4522,006,Filosoraptor,LA PRIMERA PERSONA QUE LEYO COMO SUPO QUE LEEIO BIEN,None,None
4525,013,Yao Wonka,Es mas probable que Honduras gane un mundial A que Honduras no sea corrupto,None,None
4530,004,Bad Luck Brian,cuando ves laque tegusta y te ve,None,None
4533,005,Disaster Girl,cuarentena dia 126,None,None
4534,005,Disaster Girl,dia 130 cuarentena,None,None
4536,005,Disaster Girl,dia 130 de cuarentena,None,None
4547,005,Disaster Girl,en el grupo de clases,None,None
4553,005,Disaster Girl,cuando me ponen menos de cinco,None,None
4563,006,Filosoraptor,cuando tu mama te dise q agas algo y no sabes,None,None
4564,003,Ay Si,estas haciendo trampa noo,None,None
4568,001,Ancient Aliens,Microsoft TEAMS,None,None
4572,013,Yao Wonka,milanesa noo,None,None
4576,009,No me digas,soy joseph busco alejandro quiero que me de pene,None,None
4580,006,Filosoraptor,porque si entro aqui i ay un mejor meme porque unas semanas despues es el mismo,None,None
4582,005,Disaster Girl,CUANDO TE REGALAN UNA BOMBA UN RESPLANDOR Y HACE BOOOM,None,None
4587,009,No me digas,When you are busy and your boss asks you to work overtime elvis has left the building,None,None
4592,012,Willy Wonka,Que bellos R E C U E R D O S,None,None
4593,012,Willy Wonka,Que bellos Recuerdos,None,None
4607,006,Filosoraptor,Si una vaca se cOncentra Sale leche coNcentrada,None,None
4609,003,Ay Si,El profesor me pregunta algo Yo:yo no se nada,None,None
4619,005,Disaster Girl,when you are busy taking care of the house but your sister wanted to burn it,None,None
4634,001,Ancient Aliens,Hardlines,None,None
4636,006,Filosoraptor,a que edad te enteraste EXISTE UN COMPARADOR DE IPHONE,None,None
4640,005,Disaster Girl,ALFONSO VIENDO AL CID DESTERRADO,None,None
4655,003,Ay Si,huy  si    huy  si no me tomo  ni una cerveza,None,None
4663,003,Ay Si,when I ask people if I am determined they:(,None,None
4664,001,Ancient Aliens,paisas,None,None
4667,010,Prepare Yourself,when you are determined to win th exam and and you are appeal for that,None,None
4676,007,Futurama Fry,cuando entraste a psicologia porque no hay numeros y ves estadistica 1 y 2 en la malla curricular,None,None
4683,004,Bad Luck Brian,Se gasta los 500$ en Remdesivir OMS: El Remdesivir no tiene efectividad contra covid,None,None
4684,012,Willy Wonka,Hace tiempo que te templaste de malpartida Olvidalo lisbeth,None,None
4686,012,Willy Wonka,Dos dias para el Miercoles,None,None
4688,008,Matias Prats,Comunicado Les comunicamos k la loca de la danii esta soltera  jijiji,None,None
4690,003,Ay Si,when you borrow a pencil and it is not to be daring but only without wanting to take it to your house,None,None
4695,013,Yao Wonka,I see how a judge laughs at the appeal of a man who made a borrow  to a cat,None,None
4701,007,Futurama Fry,piden vikingo despues se kejan,None,None
4704,012,Willy Wonka,"Hola, el genio no es de mi mano Y me ayudas en mi",None,None
4707,003,Ay Si,when you borrow a pencil It is not to be daring but you take it home without wanting to,None,None
4709,004,Bad Luck Brian,"Tu super pide que envies mas encuestas But, bajas el indicador :u",None,None
4711,003,Ay Si,Si no soy yo Ya son 3am de la noche,None,None
4714,004,Bad Luck Brian,CORONAVIRUZ EL ASESINO NO USA BARBIJOS WEA,None,None
4715,004,Bad Luck Brian,UWU QUE HACEN?,None,None
4717,003,Ay Si,AY SI AY SI TAPABOCAS Y CON EL PITO AL AIRE,None,None
4724,007,Futurama Fry,sospechoso el ian por que re lento en roblox?,None,None
4725,007,Futurama Fry,sospechoso el ian por que va  re lento en roblox?,None,None
4727,013,Yao Wonka,No a las drogas Si al porno xddddddd,None,None
4733,005,Disaster Girl,segura que no merecemos 5 en la wiki de humanismo esperamos que ames el calor,None,None
4741,007,Futurama Fry,NO MALTRATES NO ENTRES EN MALAS AMISTADES,None,None
4742,007,Futurama Fry,NO MALTRATRS NO ENTRES EN MALAS AMISTADES,None,None
4743,004,Bad Luck Brian,pide ser admin es baneado,None,None
4744,005,Disaster Girl,a mi amiga no le gusto mi wiki ya no dice nada,None,None
4751,007,Futurama Fry,estudie psicologia para no ver matematicas y me salen con que dan estadistica.,None,None
4753,012,Willy Wonka,y usted en donde estudia en lo mejor de lo mejor la funlam,None,None
4764,009,No me digas,Sabias que  H20 + C0 + CO Es agua de coco,None,None
4769,006,Filosoraptor,Cuando llaman alista y dicen Buenas noches a los que llegaron tarde,None,None
4791,004,Bad Luck Brian,HOLA soy timmi y,None,None
4792,002,Annoying Gamer Kid,dracula killing deaglan and stealing his wife,None,None
4793,005,Disaster Girl,mis vecinos escuchaban a faraon love shaidy Ya no :),None,None
4798,005,Disaster Girl,El plan estrategico de mi organizacion la evaluacion postergada,None,None
4801,005,Disaster Girl,el plan estrategico de mi organizacion quienes no creen en la evaluacion estrategica,None,None
4804,001,Ancient Aliens,Solo hay una explicacion obradoristas,None,None
4809,005,Disaster Girl,I can't burn from here,None,None
4816,003,Ay Si,"Ay si, fabio Se parece a ti.",None,None
4831,011,Problems,otra vez no,None,None
4838,004,Bad Luck Brian,"QUISE TENER 1000 SEGUIDORES SE QUEDARON EN 99, COMPRADOS",None,None
4840,011,Problems,compre 10k seguidores ninguno participo,None,None
4841,004,Bad Luck Brian,10 k 0 engangement,None,None
4856,011,Problems,Me dijo que el 25 Nos ibamos a correr,None,None
4861,007,Futurama Fry,Cuando te dicen que la tarea era de ayer y la hiciste hoy creo que esta bien...,None,None
4865,006,Filosoraptor,"si los dinosaurios de jueguete son de plastico y el pllastico viene del petroleo, y el petroleo de los dinosaurios, los dinosaurios de juguete estan echos de dinosaurios de verdad???",None,None
4895,005,Disaster Girl,mientras todos corren del incendio tu como un tonto:,None,None
4897,007,Futurama Fry,when ves a un cuerpo tirado en la nave tu: sopechoso,None,None
4902,005,Disaster Girl,Cuando tu mama te pregunta que hiciste tu: fue mi hermano,None,None
4914,008,Matias Prats,"CON NOSOTROS se van a HACER DE ""ORO""",None,None
4918,011,Problems,No te enfades conmigo Perdona,None,None
4920,007,Futurama Fry,mama enserio existe santa claus,None,None
4926,013,Yao Wonka,cUANDO EL NECIO NO PUEDE SOLO BUSCA A OTRO PARA SU REVANCHA,None,None
4937,012,Willy Wonka,taller.PER manente omoLINGUISTICA2002 venezolanos rompemos  EFECTO   golem,None,None
4946,001,Ancient Aliens,Solo hay una explicacion para esto windows,None,None
4957,006,Filosoraptor,when you find out that even water has bacteria,None,None
4969,005,Disaster Girl,La extension de la comunicacion Perdida de la identidad nacional,None,None
4970,008,Matias Prats,noticia de ultimo minuto feliz dia al mejor chef del peru y  del mundo: jose rey parraguez,None,None
4973,008,Matias Prats,noticia de ultimo minuto feliz dia  al mejor chef del peru y  del mundo: jose rey parraguez,None,None
4976,009,No me digas,Son 3 vocales continuas que se pronuncia en 1 sola silaba Asi  que eso es 1 triptongo,None,None
4982,008,Matias Prats,En el servicio tecnico no podran decir... Que el caso huele mal,None,None
4983,008,Matias Prats,Al menos no podran decir... Que el caso huele mal,None,None
4988,004,Bad Luck Brian,tengo un canal de youtube pero no subo videos,None,None
4992,003,Ay Si,IF YOU WASH YOUR HANDS YOUR FOOD WILL TASTE BETTERAND YOUR HYGIENE IMPROVES,None,None
4993,011,Problems,me dijo que habia puesto un taller no me dio ni agua,None,None
4994,003,Ay Si,Uii uii la esdrujula es Cuando la silaba tonica es antepenultima ejemplo nu,None,None
5001,012,Willy Wonka,"ah, que no tiene wi",None,None
5003,001,Ancient Aliens,Le endique paso a paso Que  es el diptongo es la combinacion de dos vocales en una silaba dentro de una palabra.,None,None
5007,007,Futurama Fry,me parece que es una mentira creo que no quieres venir por pena,None,None
5009,010,Prepare Yourself,Hoy me voy a combertir en tu mama,None,None
5013,010,Prepare Yourself,Segunda ola Ahi viene el COVID19,None,None
5017,008,Matias Prats,PARECE QUE BOTIN TIENE PRISA POR COBRAR,None,None
5018,001,Ancient Aliens,OPENS BOARD GAME AIR,None,None
5021,007,Futurama Fry,You're in an exam and they put but and you think it's a meme,None,None
5034,007,Futurama Fry,When they put but on an English test and you think it's a meme,None,None
5041,004,Bad Luck Brian,El primiparo comprando ropa para el 2020,None,None
5044,007,Futurama Fry,"When they write a ""but"" in an English test and you think it's a meme.",None,None
5058,004,Bad Luck Brian,sacan su pelicula favorita llega la cuarentena y cieran los cines,None,None
5062,007,Futurama Fry,Los memes de esta pagina son tan divertidos No puedo parar de reir,None,None
5065,007,Futurama Fry,Yo viendo al profe colocar 2 tareas Yo sabiendo que tengo 14 sin hacer,None,None
5066,003,Ay Si,"no nos morimos de casualidad ""un rayo nos cayo en una fiesta electronica en la cuidad""",None,None
5068,003,Ay Si,El regueton es la musica mas educativa Uy si,None,None
5069,009,No me digas,Si no me lo dices no me doy ni cuenta,None,None
5088,003,Ay Si,cuando te coges a tu prima,None,None
5096,005,Disaster Girl,When te tomas tus pastillas para la esquizofrenia,None,None
5101,004,Bad Luck Brian,Gana la presidencia sigue mandando uribe,None,None
5104,012,Willy Wonka,Asi que le toca ver clases en diciembre Dime que se siente ver clases en vacaciones,None,None
5106,004,Bad Luck Brian,.,None,None
5109,008,Matias Prats,ahora las macaras subieron de precio ahora son mas carillas,None,None
5110,004,Bad Luck Brian,Ahorra toda su vida para el nuevo xbox sale gratis,None,None
5117,007,Futurama Fry,Asi quede Nahomi cuando dijiste que ata la noche la tarea,None,None
5118,009,No me digas,"Hay una gallina pelada, pelada que se casa con un gallo pelado, peludo, pelado, y tienen pollitos pelados, peludos y pelados. Yo: No me digas",None,None
5121,009,No me digas,Mi hermano: Mi mama me mima YO: No me digas,None,None
5123,003,Ay Si,huy si    huy si me  saque un diez     festejare con una cervecita,None,None
5142,006,Filosoraptor,after three doritos,None,None
5146,005,Disaster Girl,me when a person did something bad to me and then it happens to her.,None,None
5147,005,Disaster Girl,me when a person did something bad to me and then it happens to her. UPSS,None,None
5149,007,Futurama Fry,No es aburrido quien no tiene tus mismos gustos Quiza seas tu el aburrido,None,None
5170,006,Filosoraptor,Si se esta calentando el planeta Voy a extinguirme como no lo hice en el Cretacico :'v?,None,None
5172,005,Disaster Girl,jeje i burn this,None,None
5191,012,Willy Wonka,Asi que castigar te funciona Cuentame mas,None,None
5194,006,Filosoraptor,si pvz2 es el juego del momento con miles de seguidores porque pone dlc,None,None
5196,004,Bad Luck Brian,Va a ver a su crush despues de 7 meses Ponen semaforo rojo un dia antes,None,None
5201,013,Yao Wonka,What language does a turtle speak to your child? in turtles,None,None
5209,007,Futurama Fry,no se si es un after u otro encuentro de metricas,None,None
5215,008,Matias Prats,CUANDO...,None,None
5219,005,Disaster Girl,Cuando me dicen que por ser psicologo/a debo dar ejemplo,None,None
5228,005,Disaster Girl,cuando te dicen que por ser psicologo/a te dicen que debes dar ejemplo,None,None
5230,005,Disaster Girl,cuando te dicen que por ser psicologo/a debes dar ejemplo,None,None
5235,001,Ancient Aliens,la protesta social,None,None
5240,008,Matias Prats,parece que lo pillaron con las manos en la masa,None,None
5246,004,Bad Luck Brian,Gana mas un vendedor de aguacates Que un conductor de Monto Ya,None,None
5254,011,Problems,when you're in english class and you don't understan nothing,None,None
5267,006,Filosoraptor,Debe Estar Pensando Que le voy hacer si pasa algo,None,None
5269,003,Ay Si,Yeri Cuando Le Preguntan Que Le Daran De Cumple No Mames Wey,None,None
5273,011,Problems,when you're in english class and you don't Understand nothing,None,None
5275,001,Ancient Aliens,POSTRES RICOS? SUGAR QUEEN,None,None
5279,004,Bad Luck Brian,Se hace policia para Eliminar delincuentes Va preso!,None,None
5280,011,Problems,CUANDO TU HERMANA CUANDO TU HERMANA HACE SOPA PERO NO TE DEJA COMERLA POR QUE ES PARA LAS PERSONAS SIN HOGAR,None,None
5295,013,Yao Wonka,estudia construccion civil me decian... solo supervisaras decian...,None,None
5298,005,Disaster Girl,o sistema cardiovascular Quando uma pessoa hipertensa Ingere sal em excesso,None,None
5302,008,Matias Prats,Ultimo momento segun vanezita soy maldad pura,None,None
5311,006,Filosoraptor,"Si dios es omnipresente y esta en todas partes... Tambien esta en el infierno y en el ""corazon"" de los no creyentes?...",None,None
5315,003,Ay Si,Cuando la maestra me pregunta El significado de las palabras en ingles,None,None
5317,006,Filosoraptor,Si un abogado se vuelve loca Loco pierde el juicio?,None,None
5320,002,Annoying Gamer Kid,hijo otravez en el juego llevas  mucho tiempo mama solo llevo 12 horas jugando no es mucho,None,None
5326,007,Futurama Fry,Porque  mira mi historia de instagram  Si nunca  le da me gusta a mi foto solo tal vez  mira mi historia  a ver con quien estoy No entiendo,None,None
5346,011,Problems,me dijo que el examen estaria facil pero de reprobar,None,None
5361,002,Annoying Gamer Kid,foto??? sonrie,None,None
5363,012,Willy Wonka,"Que se siente, darle paja ala gente y el pueblo ya no te cree ..Colombo.",None,None
5373,011,Problems,Pa que me invitan al curso si ya saben como me pongo,None,None
5382,007,Futurama Fry,No se si ya cambio otra vez de opinion O alguien le soplo la velita de la torta,None,None
5383,007,Futurama Fry,No se si ya cambio otra vez de opinion O le soplaron la velita de la torta,None,None
5388,011,Problems,QUERIA UNA TORTUGA NINJA... ME REGALARON A SPLINTER,None,None
5389,003,Ay Si,Ayyy nooo Se enojo don dignidades!!!,None,None
5390,004,Bad Luck Brian,asd asd,None,None
5391,001,Ancient Aliens,Es inexplicable Rimbumberto... Con todo y no canas de dejar de sorprenderme provecto,None,None
5392,001,Ancient Aliens,Es inexplicable Provecto... Con todo y no dejas de sorprenderme ...,None,None
5394,004,Bad Luck Brian,as asd,None,None
5399,008,Matias Prats,Yo aqui reportando  mentiras y haciendo cara de que me gusta,None,None
5404,004,Bad Luck Brian,qwe asd,None,None
5412,002,Annoying Gamer Kid,Yo quiero ser gamer Como mi papa,None,None
5413,004,Bad Luck Brian,Intenta hacer un meme No tiene gracia,None,None
5415,004,Bad Luck Brian,qwe ads,None,None
5417,003,Ay Si,YO NO LIBRE LOS LADRONES ! SON NOTICIAS FALSAS !,None,None
5420,004,Bad Luck Brian,qwe qwe,None,None
5436,011,Problems,otra vez me ha mandado carlos a la 54..,None,None
5445,012,Willy Wonka,Cuentame mas Gugliermo,None,None
5447,005,Disaster Girl,Yo cuando el que llevo balon no lo presta,None,None
5448,003,Ay Si,Piso 34,None,None
5452,008,Matias Prats,Noticia importante Manuel se la come toda.,None,None
5453,006,Filosoraptor,Sera que en verano iremos a la playa con barbijos y para entrar al mar nos pondremos alcohol en gel???,None,None
5457,001,Ancient Aliens,El Feminismo No Es lo mismo que el hembrismo,None,None
5470,012,Willy Wonka,China Mirando a Estados Unidos y preguntandose como llego a estar con ellos,None,None
5474,003,Ay Si,Cuando decapitas a alguien Y aparte te hechan la culpa,None,None
5484,009,No me digas,AHH! Que faltaba una I,None,None
5487,007,Futurama Fry,porque los ovnis se dicen Objeto volador no identificado cuando Ya esta identificado como... Un Objeto volador no identificado?,None,None
5493,002,Annoying Gamer Kid,creo que aglutine la silla  de tanto  jugar memes de samu,None,None
5494,012,Willy Wonka,Las profes viendote como revisas todo lo que compartiste sin permiso,None,None
5499,007,Futurama Fry,futurama,None,None
5508,003,Ay Si,Ay si AY si yo lo tome de la buena forma,None,None
5526,003,Ay Si,UY SI UY SI EL PROFE HACE MEMES,None,None
5531,013,Yao Wonka,whEN EL MR TE PREGUNTA SI ENTENDISTE BUT NO SABES NI DE QHABLA,None,None
5536,003,Ay Si,si margacaca no hago nada,None,None
5539,012,Willy Wonka,Asi que andas otra vez haciendo te la victima Contando tu falsa version para dar lastima,None,None
5540,012,Willy Wonka,Asi que andas otra vez haciendote la victima contando a todos tu falsa version para dar lastima,None,None
5543,009,No me digas,ni li diguis quisis a mirim,None,None
5552,012,Willy Wonka,Why he is shouting What does he want,None,None
5553,011,Problems,Cuando pienso que puedo pensar pero solo se me viene a la cabeza la bellesa de el,None,None
5555,002,Annoying Gamer Kid,YO JUGANDO OLVIDANDOME DE TODAS LAS TAREAS QUE TENIA QUE HACER EN CREA,None,None
5564,005,Disaster Girl,Cuando me quitan El celular,None,None
5568,009,No me digas,No me digas,None,None
5570,005,Disaster Girl,como te encanta el chisme..........,None,None
5571,011,Problems,Cuando se me cae el internet,None,None
5576,005,Disaster Girl,My mom said if you play videogames I will burn your console So I burned the house,None,None
5577,009,No me digas,"Estado de un maquinista Afectado por el fichaje, cuando antes finalizaba media hora antes",None,None
5580,005,Disaster Girl,La venganza de una Hija de un M.T.E. al S.C.M.M. Porque ya no ve a su padre antes de dormir,None,None
5583,004,Bad Luck Brian,when te compras el samsung s7 but explota lapila,None,None
5600,006,Filosoraptor,dicen que apoyan a las bandas porque solo asisten a los eventos gratuitos,None,None
5604,008,Matias Prats,Belen eres de la Barriada Y lo sabes,None,None
5605,001,Ancient Aliens,gigapower,None,None
5616,003,Ay Si,Maduro Arestandolo,None,None
5622,012,Willy Wonka,Gaby esta muy callado no?,None,None
5627,004,Bad Luck Brian,Tipico bot del gobierno,None,None
5631,005,Disaster Girl,mi profe me iso aprobar me iso,None,None
5634,005,Disaster Girl,Leopards y Hornets tirandose beef Skulls sabiendo que van a ganar otro university,None,None
5635,012,Willy Wonka,El cafe del Capitolio es con premio?,None,None
5644,001,Ancient Aliens,adolescentes...,None,None
5648,012,Willy Wonka,Viva los tempos De la conversacion,None,None
5649,003,Ay Si,ASK A TRIAL QUESTIONS THAT can ASNWER,None,None
5656,005,Disaster Girl,Me dijo que era profesional pero usaba  doble contabilidad,None,None
5657,012,Willy Wonka,MAMIII y entonces eliana tenia un cuerpazo?,None,None
5661,007,Futurama Fry,cuando vero que mi jefe desvia fondos a su cuenta privada,None,None
5662,007,Futurama Fry,cuando veo que mi jefe desvia fondos a su cuenta privada,None,None
5667,011,Problems,yo cuando guille no me deja chupar su pitito,None,None
5671,009,No me digas,la profe de ciencias explicando 5 temas en un dia y dice que va a ver evluacion de los 4 periodos,None,None
5686,008,Matias Prats,"En otras noticias, Alexandra pineda, estudiante de comunicacion social Al fin consiguio trabajo en lo que le gusta",None,None
5689,003,Ay Si,Hay Mejor Ni me meto,None,None
5700,004,Bad Luck Brian,TODOS SABREMOS QUE LARA ES UNA QUEBRADA DE LA 40 QUE NO SE BANCA EL FREZEE,None,None
5705,012,Willy Wonka,estados unidos negiando con panama sobre un canal interoceanico,None,None
5711,004,Bad Luck Brian,Alexmar Se busca,None,None
5716,004,Bad Luck Brian,asd qwe,None,None
5722,001,Ancient Aliens,solo hay una explicacion para esto miyoz,None,None
5723,012,Willy Wonka,Y si quedamos a medio camino... tranquilamente???,None,None
5726,004,Bad Luck Brian,Se quiere deshacer de la llamada pasandola blind Le cae a Lau Matamoros,None,None
5739,004,Bad Luck Brian,cuando hay escrito de historia pero es sobre la revolucion industrial,None,None
5748,001,Ancient Aliens,"I only have one mention about this topic the fatman of pasankallas is also known as ""el gordo tutuca"", specially in argentina.",None,None
5756,004,Bad Luck Brian,quiere hacer un speerun para su canal de yt muere primero en la mision,None,None
5758,009,No me digas,en serio no medigas,None,None
5763,005,Disaster Girl,Tendre q posponer mi venganza.. Por ahora..,None,None
5765,006,Filosoraptor,brindis full C vs Broly Viernes 23/oct 12:00pm,None,None
5786,011,Problems,"Hija, por que lloras? Es que me da penaaaa..",None,None
5793,006,Filosoraptor,your boss asking about the food safety training I just gave,None,None
5800,011,Problems,someone might think in food safety,None,None
5807,003,Ay Si,no se tu? pero yo no he leido eso en la biblia,None,None
5808,007,Futurama Fry,"Cuando te preguntan si quedaste llena Y tu dices que si, pero no es verdad",None,None
5831,001,Ancient Aliens,Latinoamerica,None,None
5835,013,Yao Wonka,Cuando te intentan imitar pero NO TIENEN EL FLOUSSS QUE YO ME MANDO ANDOO...,None,None
