,meme_id,plantilla,texto_no_tilde,text_1,text_2
29139,003,Ay Si,Ay si ay si Como le se poner letritas a las imagenes ya soy inge en imagen,Ay si ay si, Como le se poner letritas a las imagenes ya soy inge en imagen
29148,003,Ay Si,Ay si ay si Me siento el alma del grupo!,Ay si ay si, Me siento el alma del grupo!
29202,003,Ay Si,Q solo acostados ay si Y tu con tu escoba,Q solo acostados ay si, Y tu con tu escoba
29203,004,Bad Luck Brian,A veces pienso que soy demasiado inquieto luego recuerdo que soy bien contreras desde chiquito y se me pasa,A veces pienso que soy demasiado inquieto luego recuerdo que soy bien contreras desde chiquito y, se me pasa
29259,006,Filosoraptor,¿UN VIERNES SIN LOS CHISTES DEL CHINO... ...ES VIERNES REALMENTE?,,¿UN VIERNES SIN LOS CHISTES DEL CHINO... ...ES VIERNES REALMENTE?
29260,007,Futurama Fry,no se si es profesor o tallerista,no se si es profesor, o tallerista
29291,003,Ay Si,hay si yo claro... kien tiene la boca abierta aaaa...,hay si, yo claro... kien tiene la boca abierta aaaa...
29344,007,Futurama Fry,No se si el efecto es por Sall2 ... o por el superenhancer,No se si el efecto es por Sall2 ..., o por el superenhancer
29359,006,Filosoraptor,Si todos estamos hartos... ¿Porque no votar por el Cambio?,Si todos estamos hartos... ,¿Porque no votar por el Cambio?
29365,003,Ay Si,ay si ay si solo porque la cague quiero que me tiren paro,ay si ay si, solo porque la cague quiero que me tiren paro
29373,003,Ay Si,Ay si ay si No he hecho nada,Ay si ay si, No he hecho nada
29377,003,Ay Si,Ay si ay si soy Jesus el de los selflies varoniles,Ay si ay si, soy Jesus el de los selflies varoniles
29383,003,Ay Si,hay si como si yo no te hubiera perdonado unas cuantas,hay si, como si yo no te hubiera perdonado unas cuantas
29386,003,Ay Si,Ay si ay si soy Jesus tengo un bmw y soy mejor que todos,Ay si ay si, soy Jesus tengo un bmw y soy mejor que todos
29392,003,Ay Si,Ay si ay si soy Jesus el miamero,Ay si ay si, soy Jesus el miamero
29396,003,Ay Si,Ay si ay si Soy Jesus y tengo los pies planos,Ay si ay si, Soy Jesus y tengo los pies planos
29399,003,Ay Si,Ay si ay si me culpan de errores ortograficos cuando yo solo hago copiar y pegar,Ay si ay si, me culpan de errores ortograficos cuando yo solo hago copiar y pegar
29401,004,Bad Luck Brian,Primera vez que copia lo pillan,Primera vez que copia, lo pillan
29417,011,Problems,Todavia ni empezamos a vender y ya es un desmadre,Todavia ni empezamos a vender, y ya es un desmadre
29432,003,Ay Si,los del conalep tomando new mix ay si muy malotes...,los del conalep tomando new mix ay si, muy malotes...
29447,003,Ay Si,Ay si! ay si! Es viernes pero igual hago push!,Ay si! ay si,! Es viernes pero igual hago push!
29465,011,Problems,hoy es viernes y el cuerpo lo sabe :'( a pucha no tengo dni :'(,hoy es viernes, y el cuerpo lo sabe :'( a pucha no tengo dni :'(
29494,003,Ay Si,Ay si ay si Soy Jesus El galan de telenovelas de venezolana de television,Ay si ay si, Soy Jesus El galan de telenovelas de venezolana de television
29509,003,Ay Si,Ay si ay si Soy Jesus el galan de telenovelas de vtv,Ay si ay si, Soy Jesus el galan de telenovelas de vtv
29525,012,Willy Wonka,dime que se siente ir a clases el lunes?,,dime que se siente ir a clases el lunes?
29528,003,Ay Si,ay si ay si ahora estoy soltero y molesto a mis amigos q se casan,ay si ay si, ahora estoy soltero y molesto a mis amigos q se casan
29544,004,Bad Luck Brian,Le ayudan a mejorar su caracter en el curso le dan bochornos,Le ayudan a mejorar su caracter en el curso, le dan bochornos
29591,006,Filosoraptor,Si la cuncuna amarilla debajo de un hongo vivia ¿Porque debajo de una rama tenia escondida su cama?,Si la cuncuna amarilla debajo de un hongo vivia ,¿Porque debajo de una rama tenia escondida su cama?
29617,003,Ay Si,Ay si ay si Eres el campeon de america,Ay si ay si, Eres el campeon de america
29620,003,Ay Si,ay si ay si ottico dice que tiene un harem y no se a visto en persona con ninguna,ay si ay si, ottico dice que tiene un harem y no se a visto en persona con ninguna
29643,012,Willy Wonka,dime fernei delgado.. que siente saber que tu negro violador te mande saludos en tu cumpleaños.!,,dime fernei delgado.. que siente saber que tu negro violador te mande saludos en tu cumpleaños.!
29689,012,Willy Wonka,dime que se siente tener que publicar cada segundo de tu vida en facebook,,dime que se siente tener que publicar cada segundo de tu vida en facebook
29696,003,Ay Si,ay si ay si charo la trabajadora,ay si ay si, charo la trabajadora
29718,003,Ay Si,"ay si, ay si soy dr. chikunguña",ay si ay si, soy dr. chikunguña
29736,004,Bad Luck Brian,Pasa la semana estudiando para un examen se duerme el dia del examen,Pasa la semana estudiando para un examen, se duerme el dia del examen
29778,003,Ay Si,ay si tengo que elaborar un escrito!!,ay si, tengo que elaborar un escrito!!
29805,004,Bad Luck Brian,asiste a una clinica le ponen de profesor,asiste a una clinica, le ponen de profesor
29865,012,Willy Wonka,asi que ya tienes tu entrada dime que se siente bailar mi chilala,asi que ya tienes tu entrada ,dime que se siente bailar mi chilala
29920,004,Bad Luck Brian,consigue novia virtual le ponen los cachos por skipe,consigue novia virtual, le ponen los cachos por skipe
29922,004,Bad Luck Brian,consigue novia virtual le ponen los cuernos por skipe,consigue novia virtual, le ponen los cuernos por skipe
29968,007,Futurama Fry,no se si es un rata o es un peruano que busca palomas,no se si es un rata, o es un peruano que busca palomas
29970,012,Willy Wonka,Asi que estas de cumple Sandra Ziehe Y dime que se siente estar como el vino,Asi que estas de cumple Sandra Ziehe Y ,dime que se siente estar como el vino
29996,003,Ay Si,Ay si Diana sube un video Y todos celebran que ganaron ay si ay si,Ay si Diana sube un video Y todos celebran que ganaron ay si ay si,
30022,012,Willy Wonka,Asique te gusta el diego dime que se siente que se jotee a la pia,Asique te gusta el diego ,dime que se siente que se jotee a la pia
30053,003,Ay Si,ay si no son mias,ay si, no son mias
30109,003,Ay Si,Ay ay si Defiendo a mi novio por que lo amo,Ay ay si, Defiendo a mi novio por que lo amo
30112,003,Ay Si,Ay ay si Defiendo a mi novio,Ay ay si, Defiendo a mi novio
30126,012,Willy Wonka,Asi q no aguantaste en la gn dime q se siente ser un lava carro toda tu vida,Asi q no aguantaste en la gn ,dime q se siente ser un lava carro toda tu vida
30143,003,Ay Si,"ay si, ay si quiero aprender a hacer memes como tonathiu",ay si ay si, quiero aprender a hacer memes como tonathiu
30157,003,Ay Si,ay si ay si se pondra negra la niña,ay si ay si, se pondra negra la niña
30190,003,Ay Si,ay si si quiero aprender a hacer memes como tu,ay si, si quiero aprender a hacer memes como tu
30257,003,Ay Si,ay si como no,ay si, como no
30271,004,Bad Luck Brian,manda una foto de la macho se le ve el huevo,manda una foto de la macho, se le ve el huevo
30289,004,Bad Luck Brian,le toma una foto a los perris lo muerden,le toma una foto a los perris, lo muerden
30296,003,Ay Si,ay si sacando mis fichas!!,ay si, sacando mis fichas!!
30304,003,Ay Si,uy si uy si Davis el parrillero,uy si uy si, Davis el parrillero
30306,003,Ay Si,ay si voy a estudiar,ay si, voy a estudiar
30328,003,Ay Si,Huy Si Huy si El chuy ya tiene Whatsapp,Huy Si Huy si, El chuy ya tiene Whatsapp
30329,003,Ay Si,uy si uy si es tan fea que ni retrica lo arregla,uy si uy si, es tan fea que ni retrica lo arregla
30336,007,Futurama Fry,no se si odio los lunes o los lunes me odian a mi,no se si odio los lunes, o los lunes me odian a mi
30344,012,Willy Wonka,asi que imitas mi pose dime que se siente no ser original,asi que imitas mi pose ,dime que se siente no ser original
30364,003,Ay Si,ay si no soy ni borracho ni cochoso,ay si, no soy ni borracho ni cochoso
30369,003,Ay Si,uy si uy si  el mister min no habla y te deja en visto,uy si uy si,  el mister min no habla y te deja en visto
30417,006,Filosoraptor,si tengo facebook ¿porque no se usarlo?,si tengo facebook ,¿porque no se usarlo?
30431,004,Bad Luck Brian,Dice que lo quiere le da un collar de plastico,Dice que, lo quiere le da un collar de plastico
30435,012,Willy Wonka,robas wifi?? dime que se siente ser cholo y jodido??,robas wifi?? ,dime que se siente ser cholo y jodido??
30585,004,Bad Luck Brian,un testigo de jehova me mordio te kiero contar sobre un amigo se llama Jesucristo,un testigo de jehova me mordio te kiero contar sobre un amigo, se llama Jesucristo
30589,003,Ay Si,Ay si ay si Trabajo en atlas y ya no les hablo,Ay si ay si, Trabajo en atlas y ya no les hablo
30596,008,Matias Prats,Noticia de ultima hora Se suicido por llamarse francia,Noticia de ultima hora, Se suicido por llamarse francia
30698,003,Ay Si,"Ay si,ay si Defiendo a mi manita",Ay siay si, Defiendo a mi manita
30706,003,Ay Si,"Ay si,ay si Me creo mucho porque soy soltero",Ay siay si, Me creo mucho porque soy soltero
30875,004,Bad Luck Brian,le enseña a hacer un meme le satura el celular con boludeces,le enseña a hacer un meme, le satura el celular con boludeces
30953,007,Futurama Fry,No se si esta en cx o se quedo dormido antes del turno,No se si esta en cx, o se quedo dormido antes del turno
30964,004,Bad Luck Brian,pega un pescado en la parte trasera de su auto tilda de fanaticos religiosos a los que se oponen a halloween,pega un pescado en la parte trasera de su auto tilda de fanaticos religiosos a los que, se oponen a halloween
31011,013,Yao Wonka,asi que eres la mujer de la oficina dime que se siente!,asi que eres la mujer de la oficina ,dime que se siente!
31018,003,Ay Si,ay si ay si si no pagan el equipo no les doy,ay si ay si, si no pagan el equipo no les doy
31024,003,Ay Si,ay si no pagan no les doy los equipos,ay si, no pagan no les doy los equipos
31034,007,Futurama Fry,no se si es un spy o se esta haciendo pendejo,no se si es un spy, o se esta haciendo pendejo
31047,004,Bad Luck Brian,juega como spy lo mata una sentry,juega como spy, lo mata una sentry
31055,011,Problems,"me dijo coti, voy a arreglar un bus y vuelvo altiro llega como a las 6:00 todo curao",me dijo coti voy a arreglar un bus, y vuelvo altiro llega como a las 6:00 todo curao
31064,004,Bad Luck Brian,Por fin Breiner le empresta la moto... al mes breiner se va a vivir a cali.,Por fin Breiner, le empresta la moto... al mes breiner se va a vivir a cali.
31072,012,Willy Wonka,¿dime que se siente? ser sobrino de papa fili,¿,dime que se siente? ser sobrino de papa fili
31090,004,Bad Luck Brian,Tiene 1000 pruebas y no puede faltar mas a filosofia le da sarampion,Tiene 1000 pruebas y no puede faltar mas a filosofia, le da sarampion
31303,013,Yao Wonka,asi que el alcalde era matron cuentame mas,asi que el alcalde era matron ,cuentame mas
31310,006,Filosoraptor,"si el cliente siempre tiene la razon, y es un religioso ¿eso significa que dios si existe?",si el cliente siempre tiene la razon y es un religioso ,¿eso significa que dios si existe?
31329,012,Willy Wonka,A si que tu eres Vicente Tello Y dime ¿que se siente ser tan cool ?,A si que tu eres Vicente Tello Y ,dime ¿que se siente ser tan cool ?
31405,003,Ay Si,Ay si ay si Espero a que  me roben un beso,Ay si ay si, Espero a que  me roben un beso
31409,007,Futurama Fry,lorena sera que asi de idiota o se cayo de bebe,lorena sera que asi de idiota, o se cayo de bebe
31413,007,Futurama Fry,lorena sera que es asi de idiota o se cayo de bebe,lorena sera que es asi de idiota, o se cayo de bebe
31552,007,Futurama Fry,No se si Jhosi amara hoy o hoy y mañana,No se si Jhosi amara hoy, o hoy y mañana
31593,008,Matias Prats,ultimas noticias ray leonardo muere por atque de epilepsia de nine circles violeta,ultimas noticias, ray leonardo muere por atque de epilepsia de nine circles violeta
31608,007,Futurama Fry,no se si lucio es manco o es un troll,no se si lucio es manco, o es un troll
31729,011,Problems,me dijo que no era extrema y me dio con la botella en el ojo,me dijo que no era extrema, y me dio con la botella en el ojo
31748,003,Ay Si,ay si que miedo tengo,ay si, que miedo tengo
31765,003,Ay Si,ay si ellos se acrilatan,ay si, ellos se acrilatan
31774,003,Ay Si,hay si y a mi no me digas averth  tu sabes tomar,hay si, y a mi no me digas averth  tu sabes tomar
31778,013,Yao Wonka,asi que trabajas sabado y domingo? y dime que se siente que te pagen y faltes 2 veces a la semana,asi que trabajas sabado y domingo? y ,dime que se siente que te pagen y faltes 2 veces a la semana
31782,003,Ay Si,¡ay si¡ ¡Ay si¡ mirennme soy killercreeper 55,¡ay si,¡ ¡Ay si¡ mirennme soy killercreeper 55
31851,003,Ay Si,Ay si ay si Aca en China,Ay si ay si, Aca en China
31908,003,Ay Si,Ay si ay si,Ay si ay si,
31960,012,Willy Wonka,INTERESANTE cuentame mas Valentin,INTERESANTE ,cuentame mas Valentin
31988,012,Willy Wonka,asi que esperas tus vacaciones dime que se siente que solo te dure una semana,asi que esperas tus vacaciones ,dime que se siente que solo te dure una semana
32041,003,Ay Si,ay si ; aysi que malote jajajaja,ay si, ; aysi que malote jajajaja
32049,011,Problems,nos dijeron que en semana de receso no llegarian trabajos y asi no fue..,nos dijeron que en semana de receso no llegarian trabajos, y asi no fue..
32063,004,Bad Luck Brian,se compra una muñeca inflable le sale lesbiana,se compra una muñeca inflable, le sale lesbiana
32109,004,Bad Luck Brian,la cagan como nunca en su vida y jura no dormir nunca mas... Al dia siguiente se la encuentran medio muerta a las 11 de la mañana.,la cagan como nunca en su vida y jura no dormir nunca mas... Al dia siguiente, se la encuentran medio muerta a las 11 de la mañana.
32139,007,Futurama Fry,no se si entendio que fue un chiste o es un pendejo,no se si entendio que fue un chiste, o es un pendejo
32147,004,Bad Luck Brian,ankama activa boster lo activa en elbor,ankama activa boster, lo activa en elbor
32165,004,Bad Luck Brian,mira a los dos lados para cruzar la callle le cae un avion encima,mira a los dos lados para cruzar la callle, le cae un avion encima
32170,003,Ay Si,ay si ay si piosh,ay si ay si, piosh
32173,004,Bad Luck Brian,Le dicen que es alma victima Toda la vida se lo creyo,Le dicen que es alma victima Toda la vida, se lo creyo
32174,012,Willy Wonka,"asi que cumples años dime, que se siente ser un año mas viejo",asi que cumples años ,dime que se siente ser un año mas viejo
32182,004,Bad Luck Brian,anda con dientitos se mata a galindo.,anda con dientitos, se mata a galindo.
32187,011,Problems,ME DIJO QUE ME AMABA y se va para MEXICALI,ME DIJO QUE ME AMABA, y se va para MEXICALI
32194,003,Ay Si,ay si ay si cumplis 16 y miras anime.,ay si ay si, cumplis 16 y miras anime.
32199,012,Willy Wonka,y dime que se siente tener orejas de campana,y ,dime que se siente tener orejas de campana
32203,004,Bad Luck Brian,Sabe dibujar Luks le pide un OC :v,Sabe dibujar Luks, le pide un OC :v
32213,012,Willy Wonka,Y dime que se siente Cuando tu hijo te da la espalda!,Y ,dime que se siente Cuando tu hijo te da la espalda!
32240,003,Ay Si,Ay si ay si las quiero un ch......,Ay si ay si, las quiero un ch......
32254,008,Matias Prats,y en las ultimas noticias yi se hace otra pentakill,y en las ultimas noticias, yi se hace otra pentakill
32271,010,Prepare Yourself,"preparense las viñetas sobre ""volver al futuro"" se acercan",preparense," las viñetas sobre ""volver al futuro"" se acercan"
32305,008,Matias Prats,Noticia de ultima hora Mayro Ceballo _Alcalde invita al cierre de campaña este domingo a partir de la 3 pm a en el corregimiento de mingueo,Noticia de ultima hora, Mayro Ceballo _Alcalde invita al cierre de campaña este domingo a partir de la 3 pm a en el corregimiento de mingueo
32310,007,Futurama Fry,Sera Ke Pastor? Esta herniado o culio Parado?,Sera Ke Pastor? Esta herniado, o culio Parado?
32311,008,Matias Prats,"Noticia de ultima hora! Mayro Ceballos_alcalde, te invita al cierre de campaña este domingo a partir de las 3 pm en Mingueo..",Noticia de ultima hora,! Mayro Ceballos_alcalde te invita al cierre de campaña este domingo a partir de las 3 pm en Mingueo..
32353,004,Bad Luck Brian,A veces pienso que llegare al 100 Luego veo mi cuota y se me pasa,A veces pienso que llegare al 100 Luego veo mi cuota y, se me pasa
32372,004,Bad Luck Brian,no ocupa tubo de laboratorio en el ensayo lo rompe,no ocupa tubo de laboratorio en el ensayo, lo rompe
32380,003,Ay Si,"Ay si,  ay si, le quitas la orilla al pan... Y en tu casa comes tortilla tostada",Ay si  ay si, le quitas la orilla al pan... Y en tu casa comes tortilla tostada
32404,003,Ay Si,Ay si ay si como hoy esta cumpliendo años Todos quieren con Dairo,Ay si ay si, como hoy esta cumpliendo años Todos quieren con Dairo
32411,004,Bad Luck Brian,primera leccion de salvamento acuatico le toca salvar al profesor que mide y mesa el triple que ella,primera leccion de salvamento acuatico, le toca salvar al profesor que mide y mesa el triple que ella
32417,003,Ay Si,Ay si ay si Enamorame te doi permiso,Ay si ay si, Enamorame te doi permiso
32430,008,Matias Prats,"y en las ultimas noticias jose se saco una selfie en el baño, dice que es la foto a la hora",y en las ultimas noticias, jose se saco una selfie en el baño dice que es la foto a la hora
32447,003,Ay Si,Ay si ay si Hoy a todos les gusta el 7th churches,Ay si ay si, Hoy a todos les gusta el 7th churches
32479,010,Prepare Yourself,preparense fallout 4 se acerca,preparense, fallout 4 se acerca
32501,003,Ay Si,"ay si, ay si!! amen, no se vaya a enojar ""yisus""",ay si ay si,"!! amen no se vaya a enojar ""yisus"""
32516,004,Bad Luck Brian,Pide matrimonio a su pareja le dice que si,Pide matrimonio a su pareja, le dice que si
32531,006,Filosoraptor,Si los latinos ven monos japonenes ¿los japoneses ven programas latinos?,Si los latinos ven monos japonenes ,¿los japoneses ven programas latinos?
32597,003,Ay Si,ay si que miedo meda mi ra como tiemblo se me puso la piel de gallina,ay si, que miedo meda mi ra como tiemblo se me puso la piel de gallina
32776,008,Matias Prats,y en ultimas noticias hoy rompen a aranxa,y en ultimas noticias, hoy rompen a aranxa
32789,006,Filosoraptor,si nosotros contamos ovejas ¿que contaran las ovejas?,si nosotros contamos ovejas ,¿que contaran las ovejas?
32833,003,Ay Si,ay si ay si muy machote,ay si ay si, muy machote
32854,011,Problems,ay dios que mi compadre no se baya con sus amigotes y llegue temprano,ay dios que mi compadre no se baya con sus amigotes, y llegue temprano
32868,003,Ay Si,"ay si, ay si soy perfecta",ay si ay si, soy perfecta
32871,006,Filosoraptor,Si Bob Esponja es el protagonista.... ¿Por que Patricio es la ESTRELLA?,Si Bob Esponja es el protagonista.... ,¿Por que Patricio es la ESTRELLA?
32875,003,Ay Si,Uy si uy si Nos va a arrestar,Uy si uy si, Nos va a arrestar
32883,004,Bad Luck Brian,La sube al a lo bloquea,La sube al a, lo bloquea
32903,006,Filosoraptor,si no puedo festejar hallowen por que es yanki ¿por que tu festejas navidad?,si no puedo festejar hallowen por que es yanki ,¿por que tu festejas navidad?
32906,004,Bad Luck Brian,Mata a nemesis Se lo comen los zombies,Mata a nemesis Se, lo comen los zombies
32907,006,Filosoraptor,"si no puedo festejar hallowen por que es yanki ¿por que tu festejas navidad, pascuas, san valentin,etc?",si no puedo festejar hallowen por que es yanki ,¿por que tu festejas navidad pascuas san valentinetc?
32918,006,Filosoraptor,Si Uribe dejo un pais mas seguro ¿Por que anda con mas de 300 escoltas?,Si Uribe dejo un pais mas seguro ,¿Por que anda con mas de 300 escoltas?
32956,004,Bad Luck Brian,Tibamosca intenta hacer bullying Y le terminan haciendo Bullying a el,Tibamosca intenta hacer bullying Y, le terminan haciendo Bullying a el
32968,004,Bad Luck Brian,"sale a bailar con una mujer linda va al colegio, le dice profesor y es de insuco",sale a bailar con una mujer linda va al colegio, le dice profesor y es de insuco
32981,012,Willy Wonka,¿A si? cuentame mas,¿A si? ,cuentame mas
32983,012,Willy Wonka,asi que quieres disfrutar con mujeres de 30 años dime que se siente bailar siempre con niñas de insuco,asi que quieres disfrutar con mujeres de 30 años ,dime que se siente bailar siempre con niñas de insuco
33001,012,Willy Wonka,Asi que tus agremiados por fin se fueron cuenta de la clase de alimaña que eres? Y dime: que se siente ser un sindicato sin trabajadores?,Asi que tus agremiados por fin se fueron cuenta de la clase de alimaña que eres? Y ,dime: que se siente ser un sindicato sin trabajadores?
33009,012,Willy Wonka,¿Asi que por fin tus forzados agremiados se dieron cuenta de la clase de alimaña que eres? Y dime: ¿que se siente ser un sindicato sin trabajadores?,¿Asi que por fin tus forzados agremiados se dieron cuenta de la clase de alimaña que eres? Y ,dime: ¿que se siente ser un sindicato sin trabajadores?
33040,006,Filosoraptor,¿LE CARGO EL BONO AL CORTE INGLES... ....O A QUIEN ME DE LA GANA?,,¿LE CARGO EL BONO AL CORTE INGLES... ....O A QUIEN ME DE LA GANA?
33041,012,Willy Wonka,Asi que eres centro americano? dime que se siente que mexico sea tu padre?,Asi que eres centro americano? ,dime que se siente que mexico sea tu padre?
33048,003,Ay Si,hay si me duele mi pie y no puedo ir  a   la agencia con teresita,hay si, me duele mi pie y no puedo ir  a   la agencia con teresita
33075,006,Filosoraptor,Si hay que ser muy valiente para admitir que tienes miedo ¿son valientes los alumnos que me temen y me lo dicen?,Si hay que ser muy valiente para admitir que tienes miedo ,¿son valientes los alumnos que me temen y me lo dicen?
33113,004,Bad Luck Brian,le dice que tiene novio le dice que no y sigue insistiendo,le dice que tiene novio, le dice que no y sigue insistiendo
33144,004,Bad Luck Brian,ya iba por el 9 le salta error,ya iba por el 9, le salta error
33155,003,Ay Si,"Ay si, ay si estoy bien sangronsota",Ay si ay si, estoy bien sangronsota
33172,004,Bad Luck Brian,hace un pagina con contenido propio lo tratan de copio y resentido,hace un pagina con contenido propio, lo tratan de copio y resentido
33174,004,Bad Luck Brian,hace un pagina con contenido propio lo tratan de copion y resentido,hace un pagina con contenido propio, lo tratan de copion y resentido
33176,004,Bad Luck Brian,hace un pagina con contenido propio e inteligente lo tratan de copion y resentido,hace un pagina con contenido propio e inteligente, lo tratan de copion y resentido
33217,006,Filosoraptor,¿si aaron es novia de anggie explotara el universo?,,¿si aaron es novia de anggie explotara el universo?
33226,007,Futurama Fry,Silva o se volvio hombre O esta enojado porque nadie lo quiere,Silva, o se volvio hombre O esta enojado porque nadie lo quiere
33230,004,Bad Luck Brian,Saca 100 de 100 no le dan el item,Saca 100 de 100 no, le dan el item
33271,004,Bad Luck Brian,crean secta cebolla se llena de gays y pendejos que saludan,crean secta cebolla, se llena de gays y pendejos que saludan
33284,006,Filosoraptor,si las palbras tienen sinonimo ¿cual es el sinonimo del sinonimo?,si las palbras tienen sinonimo ,¿cual es el sinonimo del sinonimo?
33302,004,Bad Luck Brian,"HACE DEDO Se va subiendo, la camioneta arranca y lo bota",HACE DEDO Se va subiendo la camioneta arranca y, lo bota
33337,004,Bad Luck Brian,jerez me dice bobo y no se mira,jerez me dice bobo y no, se mira
33340,004,Bad Luck Brian,estudia para un prueba le hacen test a la prostata,estudia para un prueba, le hacen test a la prostata
33352,003,Ay Si,ay si me aplico el visto,ay si, me aplico el visto
33356,012,Willy Wonka,asi que no quieres suspensiones menor al 85%? dime que se siente cobrar el 80% trabajando por que no te pagan las voces,asi que no quieres suspensiones menor al 85%? ,dime que se siente cobrar el 80% trabajando por que no te pagan las voces
33371,011,Problems,dijo que que trabajba como administrador de redes solo en facebook y watsap se mantiene el serote,dijo que que trabajba como administrador de redes solo en facebook, y watsap se mantiene el serote
33394,004,Bad Luck Brian,Jerson me dice bobo Y no se mira,Jerson me dice bobo Y no, se mira
33407,003,Ay Si,Ay si ay si Ahora todas lo pensaron,Ay si ay si, Ahora todas lo pensaron
33410,004,Bad Luck Brian,viene a comer pie... le dan parrillada :(,viene a comer pie..., le dan parrillada :(
33447,004,Bad Luck Brian,juega a fnaf y se caga,juega a fnaf y, se caga
33465,004,Bad Luck Brian,tienes que presentar un caso clinico tu paciente le dan de alta,tienes que presentar un caso clinico tu paciente, le dan de alta
33469,003,Ay Si,Ay si ay si! No mandes audio que estoy en la iglesia,Ay si ay si,! No mandes audio que estoy en la iglesia
33477,004,Bad Luck Brian,tienes que presentar el caso CLÍNICO mañana a tu paciente le dan de alta,tienes que presentar el caso CLÍNICO mañana a tu paciente, le dan de alta
33483,003,Ay Si,Ay si ay si no tengo manos,Ay si ay si, no tengo manos
33512,003,Ay Si,ay si mucho iphone nuevo y de calzones como andamos,ay si, mucho iphone nuevo y de calzones como andamos
33533,011,Problems,"Quisiera un marido como el primo carlo, el si lava ropa y trastes!!",Quisiera un marido como el primo carlo el si lava ropa, y trastes!!
33562,012,Willy Wonka,y bien señorita lina dime que se siente ser tan hermosa casi como un angelito,y bien señorita lina ,dime que se siente ser tan hermosa casi como un angelito
33572,004,Bad Luck Brian,"Ella le dice soy virgen corre tras el sacerdote ,este despues de media hora solas dice, ya no lo es",Ella le dice soy virgen corre tras el sacerdote este despues de media hora solas dice ya no, lo es
33591,004,Bad Luck Brian,"La lleva a su casa y ella le dice soy virgen corre tras el sacerdote ,este despues de media hora a solas sale  y le dice ya no lo es",La lleva a su casa y ella le dice soy virgen corre tras el sacerdote este despues de media hora a solas sale  y le dice ya no, lo es
33596,003,Ay Si,"erick: ay si, ay si... ya no juego porque otro usara al madrid",erick: ay si ay si,... ya no juego porque otro usara al madrid
33624,012,Willy Wonka,ferney ¿no tienes dientes? dime que se siente estar chimuelo,ferney ¿no tienes dientes? ,dime que se siente estar chimuelo
33625,006,Filosoraptor,???¿pienso  mi sicologo necesita psiquiatra ?,???,¿pienso  mi sicologo necesita psiquiatra ?
33655,003,Ay Si,ay si eso ya lo vi antes,ay si, eso ya lo vi antes
33699,010,Prepare Yourself,"preparense a la austeirdad, no hay venta de chelas despues de las 12",preparense, a la austeirdad no hay venta de chelas despues de las 12
33706,003,Ay Si,"ay si, quiere sushi y no llama a maravillaguer!",ay si, quiere sushi y no llama a maravillaguer!
33771,003,Ay Si,"Ay si, ay si Tengo mis invitaciones de mi boda",Ay si ay si, Tengo mis invitaciones de mi boda
33785,003,Ay Si,"Hay si, no soy tonta y ni un libro has leido",Hay si, no soy tonta y ni un libro has leido
33796,012,Willy Wonka,"asi que copiaste dime, te pusieron da?",asi que copiaste ,dime te pusieron da?
33842,004,Bad Luck Brian,viene su jerma x demoron lo deja,viene su jerma x demoron, lo deja
33861,008,Matias Prats,NOticia de ultima hora la bebe de tefa no quiere salir,NOticia de ultima hora, la bebe de tefa no quiere salir
33883,012,Willy Wonka,asi que lleban 4 meses sin pagarte en el hospital dime que se siente que se gasten tu sueldito en campaña politica,asi que lleban 4 meses sin pagarte en el hospital ,dime que se siente que se gasten tu sueldito en campaña politica
33890,007,Futurama Fry,no se si ese cancion es una romantica o una alabaza,no se si ese cancion es una romantica, o una alabaza
33900,007,Futurama Fry,no se si esa cancion es una romantica o una alabanza,no se si esa cancion es una romantica, o una alabanza
33920,012,Willy Wonka,Asi que compraste tu smartphone a cuotas dime que se siente ser tan imbecil,Asi que compraste tu smartphone a cuotas ,dime que se siente ser tan imbecil
33926,008,Matias Prats,ultimas noticias tu vida es una mierada,ultimas noticias, tu vida es una mierada
33944,012,Willy Wonka,asi que insultas por fb ¿dime que se siente que tus padres te golpeen?,asi que insultas por fb ¿,dime que se siente que tus padres te golpeen?
33965,004,Bad Luck Brian,Se PREPARA Para la batalla de ligas cross server se daña el servidor,Se PREPARA Para la batalla de ligas cross server, se daña el servidor
34053,012,Willy Wonka,asi que tienes nuevo telefono dime ¿que se siente que sea mas inteligente que tu?,asi que tienes nuevo telefono ,dime ¿que se siente que sea mas inteligente que tu?
34056,003,Ay Si,ay si me creo por que tengo novia,ay si, me creo por que tengo novia
34074,011,Problems,ya es martes y no tengo ninguna referencia,ya es martes, y no tengo ninguna referencia
34109,004,Bad Luck Brian,se va a tomar fotos al puente se tira,se va a tomar fotos al puente, se tira
34110,004,Bad Luck Brian,se va a tomar fotos al puente se tira del puente,se va a tomar fotos al puente, se tira del puente
34114,004,Bad Luck Brian,lo mandan a un albergue se corta las venas,lo mandan a un albergue, se corta las venas
34167,003,Ay Si,ay si solo voy miro los artista... y me devuelvo,ay si, solo voy miro los artista... y me devuelvo
34185,004,Bad Luck Brian,por fin tiene a la chica que tanto quiere se muere al dia sgte,por fin tiene a la chica que tanto quiere, se muere al dia sgte
34317,004,Bad Luck Brian,Al fin logra un combo se termina la cancion,Al fin logra un combo, se termina la cancion
34349,004,Bad Luck Brian,Va a Cancun Llueve y le baja Lycet briones,Va a Cancun Llueve y, le baja Lycet briones
