,meme_id,plantilla,texto_no_tilde,text_1,text_2
2641,010,Prepare Yourself,Prepare Yourself Chuchas are coming,None,None
2646,012,Willy Wonka,tu no me engañas tu escuchas reggae :3,None,None
2649,009,No me digas,no me digas  ...,None,None
2651,004,Bad Luck Brian,al fin Es nivel 40 en drakensang aumentan 5 niveles mas,None,None
2655,006,Filosoraptor,flavia  en  que colegio estudias?,None,None
2658,005,Disaster Girl,llamen al bombero  mojon,None,None
2665,009,No me digas,hola bailas?,None,None
2668,011,Problems,sheylita no llores por idiotas,None,None
2670,009,No me digas,ASI  NO ME DIGAS,None,None
2672,006,Filosoraptor,¿los mejores de la historia del universo? ¿Y si en algun planeta a 20 millones de años luz hicieron un manga diez veces mejor que todos estos juntos?,None,None
2683,011,Problems,me fui al norte a tomar un poco de sol el cielo esta nublado,None,None
2685,012,Willy Wonka,Dime que se siente ser el fotografo de tus amigo,None,None
2686,012,Willy Wonka,Asi que crees en Dios? Saludame al conejo de pascua y santa clous,None,None
2687,003,Ay Si,AY SI SOY CHILANGO A MUCHA HONRRA  Y SUS APAS SON DE WAXACA,None,None
2690,009,No me digas,y te comistes todos los Completos :c,None,None
2694,001,Ancient Aliens,me acuerdo que tenia asi una callampa,None,None
2695,003,Ay Si,UY UY SOY BURGES VIVO EN LA DEL VALLE Y SUS AMIGOS SON  DE LA PORTALES,None,None
2702,004,Bad Luck Brian,estudia para el concurso de oratoria imprime un video,None,None
2706,009,No me digas,Ramal se la vio a duarte no me digas,None,None
2712,012,Willy Wonka,K sigues clavada con lo de ayer? superalo Jenny k oso meloso,None,None
2713,004,Bad Luck Brian,"su primer dia de clases  la suspenden,reprueba 3 materias ,2 nuevos enemigos,la expulsan",None,None
2730,007,Futurama Fry,k hay!! chino?,None,None
2734,006,Filosoraptor,si mesclamos un conejo y un chino saldria un conechillo de india?,None,None
2738,006,Filosoraptor,SI LA GENTE QUE VIVE EN POLANCO ES RICA  LOS QUE VIVIMOS EN LOMAS COUNTRY CLUB SOMOS MULTIMILLONARIOS,None,None
2740,004,Bad Luck Brian,tiene el disco duro malo usa pendrive para poder jugar,None,None
2745,001,Ancient Aliens,miedo a la lali? no aliens,None,None
2747,012,Willy Wonka,ASI QUE YA VAS PARA LOS 40 Y SIGUES CON ESA MENTALIDAD DIME QUE SE SIENTE SER LA CHAVARUCA OFICIAL?,None,None
2750,012,Willy Wonka,que se siente que te mande memes y no sepas como crearlos?,None,None
2751,006,Filosoraptor,IF POLANCO IS BETTER ? SANTA FE IS THE BEST ?,None,None
2755,006,Filosoraptor,IF SANTA FE IS THE BEST ? LOMAS COUNTRY CLUB IS THE HEAVEN?,None,None
2756,012,Willy Wonka,a ke estas comiendo sin dejar de estar en facebook,None,None
2757,009,No me digas,Hola  carlos soto,None,None
2762,012,Willy Wonka,ASI QUE YA VAS PARA LOS 40 Y TE SIGUES COMPORTANDO COMO DE  17 DIME QUE SE SIENTE SER LA CHAVARUCA OFICIAL?,None,None
2764,012,Willy Wonka,Hola  daniel ya COMPRASTEs la vaselina,None,None
2777,006,Filosoraptor,nadie sabe lo que tiene hasta que arregla su cuarto,None,None
2780,012,Willy Wonka,ASI QUE YA VAS PARA LOS 40 Y TE SIGUES COMPORTANDO COMO DE 17 DIME QUE SE SIENTE SER OFICIALMENTE LA CHAVA,None,None
2785,003,Ay Si,hay si hay si espero mi cantante como si existiera para el,None,None
2804,003,Ay Si,ay pues perdon,None,None
2811,008,Matias Prats,noticias de ultimo momento  el aburrimiento esta  al 100%,None,None
2813,010,Prepare Yourself,PREPARENSE MUCHACHOS AQUI VIENE ROBERTO,None,None
2819,010,Prepare Yourself,Prepare yourself Jotes Are Coming D:,None,None
2822,013,Yao Wonka,este es asi de webon o lo parieron verde,None,None
2824,006,Filosoraptor,no renuncies a tus sueños sigue durmiendo,None,None
2830,003,Ay Si,hay hay se lleno de pepitass.. sacudec mijo ;),None,None
2839,012,Willy Wonka,y ya viniste tu a  criticarme,None,None
2840,011,Problems,Jean pierre me hicistes llorar con tu estado,None,None
2845,002,Annoying Gamer Kid,noo  mioo,None,None
2856,001,Ancient Aliens,tiene unas  nalgotas,None,None
2857,012,Willy Wonka,ASI QUE ERES EL NUEVO MAESTRO DE GUITARRA DIME QUE SE SIENTE SER EL MEJOR,None,None
2859,008,Matias Prats,este 2014 no se preocupen por el trabajo porque no hay,None,None
2863,009,No me digas,"que novedad, claudia llano no se despidio...",None,None
2870,013,Yao Wonka,ire con la misma ropa pero siempre mas elegante que tu,None,None
2877,001,Ancient Aliens,. Ni los aliens lo hubieran explicado mejor,None,None
2882,005,Disaster Girl,tuve que asesinarla antes que dejara crias,None,None
2892,004,Bad Luck Brian,"hace el mejor trabajo de su vida 6,9",None,None
2893,012,Willy Wonka,Escribe @F  el primero que te salga te debe $1000,None,None
2903,006,Filosoraptor,el secreto de la felicidad es tener mala memoria,None,None
2916,012,Willy Wonka,Y DIME QUE SE SIENTE TENER UN YARIS Y UN HILUX  Y QUE LA GENTE TE DIGA ¡¡¡NARCO!!!,None,None
2921,001,Ancient Aliens,y asi de grande te va a dejar el hoyo si no lo contentas antes de dormir,None,None
2928,003,Ay Si,hay si hay si no voy a trabajar  porque fui a dejar a mis hijos a la escuela,None,None
2929,004,Bad Luck Brian,perronas we,None,None
2934,004,Bad Luck Brian,alexis  te gustan los negros de 2 metros,None,None
2937,011,Problems,Porque suben esto al face,None,None
2948,003,Ay Si,sebastian valenzuELA yo no me comi ese completo.,None,None
2955,004,Bad Luck Brian,Es cuencano es hincha del barcelona,None,None
2957,004,Bad Luck Brian,Ecuador va al mundial tapa banguera,None,None
2963,004,Bad Luck Brian,VA A ECUADOR TIENE TALENTO LO CRITICA SPOTTORNO,None,None
2964,011,Problems,Tu Comentario me hizo llorar,None,None
2966,011,Problems,porque  use condon,None,None
2981,005,Disaster Girl,no le quisieron dar un completo exploto el doggis,None,None
2990,012,Willy Wonka,a mi se me hace q es gay,None,None
2991,004,Bad Luck Brian,LE REGALAN UNA CAMISETA ORIGINAL DEL BARCELONA ES LA CAMISETA DEL BARCELONA DE GUAYAQUIL,None,None
2995,013,Yao Wonka,PUTITAS PAJERAS JAJAJAJA,None,None
2999,004,Bad Luck Brian,Logra por fin subir  a oro reinician las divisiones,None,None
3007,009,No me digas,no me digas  te enamoraste,None,None
3010,009,No me digas,no me digas que te cortaste el cabello,None,None
3011,013,Yao Wonka,tranquilas chicas.......... no se ateren............!!,None,None
3013,004,Bad Luck Brian,LE QUEDa una promo para estar en platino reinician los rankeds,None,None
3024,008,Matias Prats,en otras noticias  no se aquehora jugamos el sabado,None,None
3027,005,Disaster Girl,fue lindo hacer eso y no ayudar,None,None
3028,012,Willy Wonka,con que te llamas Diana?  Dime que se siente tener el nombre mas lindo del mundi?,None,None
3030,003,Ay Si,Ya salio  el testigo de jehova,None,None
3034,004,Bad Luck Brian,Dicen que tienen al mejor arquero de ecuador es banguera,None,None
3042,009,No me digas,juank y entonces q muy arrechito jejjeje,None,None
3043,004,Bad Luck Brian,ES HINCHA DEL BARCELONA SE METE A PAGINAS DEL CUENCA,None,None
3045,011,Problems,Entre a mi whats  Y no Vi a la guapa De mi tia luli,None,None
3049,006,Filosoraptor,si a ronaldo le dan el balon de oro... a uribe le dan la motosierra de oro?,None,None
3051,003,Ay Si,UIIIYYY NO PUEDO COMENTAR  SI NO ME GUSTA,None,None
3052,011,Problems,Entre a mi whats  Y no vi a la guapa de mi tia luli,None,None
3063,006,Filosoraptor,si tu me amas y yo te amo por que no nos casamos,None,None
3064,011,Problems,ya deja de poner las mismas imagenes,None,None
3068,006,Filosoraptor,si tu me amas y yo te amo por que no nos casamos?,None,None
3069,005,Disaster Girl,DIJERON FAIRY TAIL ES ESTUPIDO DIJERON,None,None
3080,003,Ay Si,va un dia al gym y ya se cree instructor,None,None
3082,012,Willy Wonka,asi que eres johnny99 DIME...QUE SE SIENTE PONER phoenix,None,None
3094,012,Willy Wonka,asi q ella t gusta no guillo  q s siente,None,None
3096,012,Willy Wonka,que se siente que yo voy a ir a Alex Kenji & Vlada Asanin @ Foro Reforma y tu no?,None,None
3104,012,Willy Wonka,asi q eres luz  q se siente ser tan hermosa,None,None
3105,009,No me digas,con que creaste una pagina y no trata de lo que dices,None,None
3112,003,Ay Si,perdon  perdon,None,None
3121,004,Bad Luck Brian,el nini coyotea a talo pierde el doble contra el melendez,None,None
3126,004,Bad Luck Brian,de tanto insistir INGRESA A LA UNSCH  al dia siguiente pierde la vista en un accidente.,None,None
3127,001,Ancient Aliens,BOCA SE ESTA GARCHANDO A TODOS,None,None
3128,009,No me digas,piensalo lol epic y minecraft xd alianza de likes,None,None
3132,001,Ancient Aliens,y diego  lo tiene asi de grande,None,None
3152,013,Yao Wonka,Que vas en la lazaro y te llamas fidel? que se siente ser un loser?,None,None
3153,010,Prepare Yourself,mirada al  horizonte its coming,None,None
3159,001,Ancient Aliens,creo que para que ayas ganado mejor te faltaron aliens loool,None,None
3162,003,Ay Si,Ay si Ay si Soy de guerrero y nose aCer enchiladas,None,None
3178,011,Problems,me dijo patas de pajaro urraca,None,None
3194,001,Ancient Aliens,Como se ve de hermosa boxeando debe ser extraterrestre,None,None
3196,005,Disaster Girl,me entere que Justin  es niña,None,None
3201,009,No me digas,la dura naaaaaah!,None,None
3202,002,Annoying Gamer Kid,se da cuenta que va perdiendo dice que no esta jugando enserio,None,None
3205,004,Bad Luck Brian,Tratan de pordebajear y nos hacen populares,None,None
3210,009,No me digas,no me digas cuentame mas,None,None
3215,006,Filosoraptor,si la manta raya el tiburon borra?,None,None
3217,003,Ay Si,. yo no fui,None,None
3224,001,Ancient Aliens,Como lo rompio? hack,None,None
3225,003,Ay Si,"hay si, hay si... ya aparecio el mas joto de todos",None,None
3245,006,Filosoraptor,eres de obregon y estudiastes en ures y en las dos partes hay lagunas eres doblemente joto!!!,None,None
3247,012,Willy Wonka,"YOu take Xanax, morphine, norco, soma, Percocet, dIlaudid  and  still function properly",None,None
3250,004,Bad Luck Brian,busca sanacion PARA SU CUERPO ENTRA A la iglesia de MARIA LUISA PIRAQUIVE,None,None
3251,007,Futurama Fry,crees que soy  facil alexis,None,None
3256,003,Ay Si,Uyuy Me ofendi,None,None
3268,013,Yao Wonka,Tengo ban de ip mi ip es dinamica,None,None
3278,003,Ay Si,no me toquen no me toquen tengo el pelo negro,None,None
3279,008,Matias Prats,Ultimas noticias  lo pendejo viene de familia,None,None
3285,011,Problems,No ahi leche Y kiero fRuitloops,None,None
3297,008,Matias Prats,noticia de ultimo momento  todos nos vamos a Alex Kenji & Vlada Asanin @ Foro Reforma,None,None
3306,011,Problems,veo al abel por television,None,None
3307,004,Bad Luck Brian,Le presentas una amiga los bloquea a los 2 de face,None,None
3308,005,Disaster Girl,"Mi vecino no tenia lecHe ""Tenia""",None,None
3312,009,No me digas,.  .  . no,None,None
3314,011,Problems,y me dijo nelly  yo te lo pinto,None,None
3317,006,Filosoraptor,la mujer hasta el momento representa en realidad un deposito de los deseos y las decepciones de los hombres. karen horney,None,None
3318,011,Problems,se le daño el cel tragedia mundial,None,None
3320,003,Ay Si,bueno pues no se pero: me parece que detras de estos estadon hay deseos de relaciones sexuaes,None,None
3326,001,Ancient Aliens,interesante  historia  pero no tienen alines,None,None
3328,012,Willy Wonka,la niña conto,None,None
3331,012,Willy Wonka,asi k tienes celular k se siente verte un inutil  alado  del  telefono,None,None
3338,002,Annoying Gamer Kid,salio  viciada,None,None
3340,011,Problems,ay estas bien pendeja,None,None
3341,005,Disaster Girl,MI VECINA ODIABA A ABRAHAM MATEO lO ODIABA,None,None
3348,001,Ancient Aliens,´ FOCOS,None,None
3351,013,Yao Wonka,ja ja ja nada que ver,None,None
3361,001,Ancient Aliens,que se siente comerte una asi,None,None
3374,001,Ancient Aliens,todo esto es obra del cocolan,None,None
3377,004,Bad Luck Brian,oaaaaaa so re vo,None,None
3384,011,Problems,el nico dijo que solo ibamos a jugar lol me saco la primera sangre,None,None
3386,001,Ancient Aliens,AL FAYEN LE METI ASI UNA WEA ...,None,None
3388,001,Ancient Aliens,belleza ambulante! <3,None,None
3389,005,Disaster Girl,"a mis vecinos no les gustan los gatos perdon, no les gustaban.. mua ha ha ha",None,None
3390,010,Prepare Yourself,Preparense Las risas de Goofy se aproximan,None,None
3401,004,Bad Luck Brian,Va Malph jungla Triple kill del blue,None,None
3402,009,No me digas,no me digaaass ????,None,None
3411,001,Ancient Aliens,cuando se le para asi de grande la tiene el nico,None,None
3420,004,Bad Luck Brian,ARMA RAID PARA INVACION SORPRESA AVIZA Y LO PUBLICA EN UN GRUPO DE HORDAS,None,None
3423,004,Bad Luck Brian,le suben la cuenta a oro resetean las rankeds,None,None
3424,003,Ay Si,Ay si Ay si Se cree mucho porq esta bien guapo,None,None
3427,002,Annoying Gamer Kid,SOY PLATA 1 TODAS QUERRAN TENER SEXO CONMIGO,None,None
3428,003,Ay Si,Ay si Ay si YA SABE QUE LO AMO,None,None
3432,005,Disaster Girl,te dije que no me robarai el farm magia ql noob,None,None
3434,009,No me digas,eh tu  estas mal,None,None
3437,012,Willy Wonka,apoco  estas llorando,None,None
3442,004,Bad Luck Brian,Quiere guerre de imagenes siempre usa las mismas,None,None
3445,006,Filosoraptor,que hermosos que sos mi amor :3,None,None
3448,001,Ancient Aliens,SOlo hay una explicacion para esto lucero,None,None
3451,003,Ay Si,Ay zi ay zi dice que me calle ay zi,None,None
3455,003,Ay Si,Hay pegame sII qeres! MALOTA!,None,None
3459,001,Ancient Aliens,y es que eres tan tan.... tan pendejo de verdad,None,None
3465,011,Problems,pobre hombre me duele verlo asi me duele.mas que cuando me la metieron,None,None
3482,008,Matias Prats,y entonces el fallen me la agarro asi y toque el cielo ctm,None,None
3484,005,Disaster Girl,me dijo mala pal lol le queme la casa al fallen qliao,None,None
3488,013,Yao Wonka,novatos y  agrandados XD,None,None
3491,004,Bad Luck Brian,el idiota que nunca falta!!!,None,None
3496,004,Bad Luck Brian,pide que lo califiq el magia no lo pesca,None,None
3499,011,Problems,pobre hombre me duele verlo asi me duele mas que cuando me la metieron,None,None
3507,004,Bad Luck Brian,Quiere guerre de imagenes usa las mismas,None,None
3508,004,Bad Luck Brian,"En su barrio lo llama ""El bache"" Por que todos lo intentan esquibar",None,None
3512,004,Bad Luck Brian,Quiere guerra de imagenes usa las mismas,None,None
3514,009,No me digas,Encerio.....  no sabia que estabas pendeja! ..... jajajaj,None,None
3519,009,No me digas,ahhhh neta chuy? No me digas,None,None
3526,001,Ancient Aliens,... berni,None,None
3529,004,Bad Luck Brian,Es badillo es badillo,None,None
3530,008,Matias Prats,Y EN OTRAS NOTICIAS LUCERO... SIGUE SOLA,None,None
3531,012,Willy Wonka,nico que se siente que  se joteen a la dulsa frente a tus ojos,None,None
3532,001,Ancient Aliens,solo hay una explicacion para esto beliebers,None,None
3533,012,Willy Wonka,asi que eres Menonita... y a como das el queso?,None,None
3537,003,Ay Si,SOY  UN MALOTE CON MI YBR BRASIL,None,None
3538,003,Ay Si,SOY UN MALOTE TENGO UN TITAN,None,None
3540,012,Willy Wonka,mmmm asi q estas en ballet folklorico y no sabes las canciones de tu pais,None,None
3541,008,Matias Prats,UNA MUJER SE INTENTA SUICIDAR Y MUERE EN EL INTENTO,None,None
3545,001,Ancient Aliens,tattoos... de aliens,None,None
3546,013,Yao Wonka,te estaba escuchando pero ae me ha olvidado,None,None
3549,004,Bad Luck Brian,Se pasa a clases en la tarde para estar con su mejor amigo quedan en difrente seccion,None,None
3550,004,Bad Luck Brian,Se pasa a clases en la tarde para estar con su mejor amigo quedan en difrentes secciones,None,None
3556,003,Ay Si,Hola soy OLI MI MAMA ME DICE QUE ME ACUESTE PERO NO LO AGO PORQUE SOY MALOSA,None,None
3564,008,Matias Prats,ULTIMAS NOTICIAS ABRAHAM ESTA ENAMORADO DE LA ABRAHAMER QUE ESTA LEYENDO ESTO,None,None
3566,003,Ay Si,hay si hay si  se creen magots por escuchar psychosocial,None,None
3567,004,Bad Luck Brian,quiere saber donde editar para enseñarnos su nivel de estupidez,None,None
3570,003,Ay Si,huy perdon,None,None
3572,006,Filosoraptor,con que dedos escribira esta vaca?,None,None
3573,006,Filosoraptor,por que le dije donde editar? solo dice muuu,None,None
3576,005,Disaster Girl,habia mucha gente fea en mi perfil ya no publicara mas fotos,None,None
3577,004,Bad Luck Brian,va a una fiesta ponen banda,None,None
3580,013,Yao Wonka,tan bonita y sin novio ¡¡¡¡ asi seras de enfadosa y caprichuda,None,None
3581,012,Willy Wonka,ASI QUE TU ERES BURROBERTO  DIME QUE SE SIENTE QUE TE APESTEN LA PATAS?,None,None
3582,013,Yao Wonka,tan bonita y sin novio ¡¡¡ asi seras de caprichuda y celosa,None,None
3584,009,No me digas,"tu,puteador? no mames neta?",None,None
3585,004,Bad Luck Brian,QUIERE BURLARSE DE ALGUIEN eS MEJICANO,None,None
3586,012,Willy Wonka,ASI QUE TE CRES QUE CON TODAS PUEDES DIME QUE SE SIENTES QUE NO TE PELARA LA SANDRA,None,None
3591,008,Matias Prats,"LeandRO, Tu novio y cada dia el de mas gente",None,None
3595,003,Ay Si,"AY SÍ, AY SÍ, ¡GRAN VAINA! PASASTE EL CONCURSO DOCENTE PAGANDO UNA MILLONADA",None,None
3597,010,Prepare Yourself,Cuatri segunda semana,None,None
3601,004,Bad Luck Brian,Tenia permisos de supermoderador un white user tiene mas permisos que el,None,None
3608,001,Ancient Aliens,"En 2013 no pudieron dar un concierto, y lo pone para 2012 RAUL",None,None
3623,003,Ay Si,NO ME TOKES SUDAKA,None,None
3624,006,Filosoraptor,entonces si el es burro...  laha tambien es burro por haber publicado lo mismo hace unos dias?,None,None
3628,012,Willy Wonka,Me la dieron  con guacamole,None,None
3633,011,Problems,por que me habre quitado el collar...,None,None
3634,004,Bad Luck Brian,le dicen coco nace en costa rica,None,None
3636,004,Bad Luck Brian,se cree over ordeña vacas,None,None
3647,001,Ancient Aliens,la cosa es que axes es   el mejor clan de argentina,None,None
3649,005,Disaster Girl,odia el anime ASÍ que lo queme,None,None
3662,007,Futurama Fry,La cara que haces cuanDo miras A alguieN con doble cara,None,None
3663,008,Matias Prats,FARREROS NOTICIA  HOY HABRA XPLOSION,None,None
3664,012,Willy Wonka,SO YOU ARE THE AUTHOR OF THIS ARTWORK? must have cost much effort,None,None
3666,001,Ancient Aliens,. . . Osuan,None,None
3672,001,Ancient Aliens,yo creo que son Esteroides,None,None
3674,003,Ay Si,ufff aja!,None,None
3677,001,Ancient Aliens,¿segunda cuenta? .......no..... was aliens,None,None
3678,001,Ancient Aliens,lo que tengo en el pelo es asi de grande ._.,None,None
3680,006,Filosoraptor,PODRIA SER  C SUS 4?,None,None
3684,008,Matias Prats,Los gnomos visitaron BANANARAMA se lo bailaron hasta abajo...,None,None
3686,009,No me digas,si silvia como digas  ella tiene la razon,None,None
3688,011,Problems,escala menor harmonica...,None,None
3690,002,Annoying Gamer Kid,comentare este estado con imagenes para que sepan que soy gracioso e hilarante,None,None
3693,008,Matias Prats,ultima noticia por fin guiller tiene patillas,None,None
3694,012,Willy Wonka,"¿se te jodio el pen , guetta? con un diskette 3.5 eso no pasa",None,None
3696,009,No me digas,esta es mi cara cuando  me dicen tienes que doblar,None,None
3701,013,Yao Wonka,soy tan sexy que  le gusto a tu mama,None,None
3702,004,Bad Luck Brian,va a spining no lleva short,None,None
3704,013,Yao Wonka,"tu novia pelio con la mia  por mi, y me compre ropa",None,None
3713,004,Bad Luck Brian,jorge aznar  se tira al agua en minecraft. se muere........,None,None
3722,009,No me digas,NOMBE DANNY  DE VERAS LOCO,None,None
3725,011,Problems,empezar a jugar al zombicide  morir al segundo turno con una sarten en la mano,None,None
3727,001,Ancient Aliens,. ...una cocreta...asi..,None,None
3728,011,Problems,empezar a jugar al zombicide con toda la ilusion del mundo morir al segundo turno con una sarten en la mano,None,None
3746,005,Disaster Girl,No quisieron arreglar en wassa como pedi?? encontre su casa,None,None
3759,009,No me digas,.Damee... Mi furbyy,None,None
3767,008,Matias Prats,EN OTRAS NOTICIAS  Jose LUIS LA HIZO OTRA VEZ,None,None
3772,005,Disaster Girl,justin bieber  vivia alli,None,None
3776,004,Bad Luck Brian,Juega contra Systep Pierde 13,None,None
3779,011,Problems,Me dijo que jugaramos a la pelota mas parecio una violacion,None,None
3780,004,Bad Luck Brian,sacan un parche para repara bf4 no puedes desplegarte en el juego,None,None
3782,010,Prepare Yourself,PREPÁRENSE  adicion de materias en condor,None,None
3783,010,Prepare Yourself,PREPÁRENSE  adicion de materias en condor,None,None
3787,013,Yao Wonka,te estaba escuchando pero se me ha olvidado,None,None
3806,012,Willy Wonka,sadfsdfsda asdfd,None,None
3807,009,No me digas,"nO ME digas que por que el magallanes alla perdido ayer es el peor equipo, barbaro actualizate chico leones no sirvee con eso te digo todo",None,None
3811,009,No me digas,asi que me terminASTE NO ME DIGAS,None,None
3812,004,Bad Luck Brian,gasta 1500 dolares en pc no puede stremear porque tiene muchos monitores,None,None
3814,004,Bad Luck Brian,gasta 2000 dolares en hardware no puede stremear porque tiene muchos monitores,None,None
3816,011,Problems,me gano con una  q de diamantes en el river,None,None
3820,004,Bad Luck Brian,Quien? No entender,None,None
3823,001,Ancient Aliens,hegemonia,None,None
3825,006,Filosoraptor,esto era para poner me gusta?  o para ir?,None,None
3842,001,Ancient Aliens,Striders STRIDERS STRIDERS STRIDERS Striders STRIDERS STRIDERS STRIDERS,None,None
3846,003,Ay Si,AY SI AY SI ASI QUE TE GUSTA LLEGAR TARDE QUE SE SIENTE QE TE PONGAN RETARDO?,None,None
3853,002,Annoying Gamer Kid,me llamo kevin  llevo5 horas jugando,None,None
3856,002,Annoying Gamer Kid,me llamo kevin  llevo 5 horas jugando,None,None
3860,011,Problems,yo solo veia la gran  yeyeconda,None,None
3862,010,Prepare Yourself,"hijo, cuando vuelva hablaremos de tu madre pero ponte una revequita que va a refrescar",None,None
3863,003,Ay Si,Ay Si ay Si Me quede DOrmida Y extraño a mi pk gapa,None,None
3867,012,Willy Wonka,noriega no se si es tu cumpleaños... o si es que solo te gusta soplar la vela,None,None
3875,007,Futurama Fry,no se si roberto ESTABA MAS GORDO  AHORA O ANTES,None,None
3884,012,Willy Wonka,CONQUE MANCILLA  LES VA A METER DOS GOLECILLOS HOY EHHH???,None,None
3891,003,Ay Si,ay si. ay si se cree el rey del mundo,None,None
3892,012,Willy Wonka,"Triste cosa es no tener amigos, pero mas triste debe ser no tener enemigos, porque quien enemigos no tenga, señal de que no tiene:  ni talento que haga sombra, ni valor que le teman, ni honra que le murmuren, ni bienes que le codicien, ni cosa buena que le envidien.",None,None
3901,003,Ay Si,"AY SI, AY SI QUEMA UNA IMAGEN DE JUSTIN Y SE CRE IMPORTANTE",None,None
3907,005,Disaster Girl,mis vecinos les gustaba el reggeton y bueno  yo les di gasolina,None,None
3909,008,Matias Prats,en otras noticias  varios obreros trabajan dia y noche para encotrar el chiste,None,None
3912,006,Filosoraptor,Si me robo la señal del garra EStoy recibiendo la turi señal??,None,None
3918,009,No me digas,Asi que!!! Estas cm loca x kitoz,None,None
3920,013,Yao Wonka,ESTE JERSON  LE HACIERA CASO A LA ANDRE,None,None
3934,006,Filosoraptor,Y los electronicos que??,None,None
3936,001,Ancient Aliens,<3 Shomo,None,None
3940,003,Ay Si,AY SI !! CORRO RAPIDO Y YA ME CREO UN AVESTRUZ,None,None
3943,012,Willy Wonka,K SE SIENTE SABER K ERES LICEISTA  Y ESTAS CALLADO CON EL PAMPER LLENO,None,None
3944,006,Filosoraptor,Comienzo a pensar que el caso Piraquive  es una cortina de humo para ocultar los verdaderos problemas del pais,None,None
3952,001,Ancient Aliens,la tengo asi de grande,None,None
3954,012,Willy Wonka,Mad.... El problema no es cadivi el problema es el desague,None,None
3960,013,Yao Wonka,Y creen que con el caso piraquive van a logra detener al movimiento mira,None,None
3962,007,Futurama Fry,CREO QUE MIRA esta siendo objeto de los enemigos de la buena politica y por lo visto estan  dandole publicidad y asi lo estan fortaleciendo,None,None
3964,009,No me digas,si mou?? no me digas,None,None
3990,003,Ay Si,uy que malote,None,None
3991,007,Futurama Fry,si me echo un  pedo olera,None,None
3997,011,Problems,gracias :(,None,None
3999,012,Willy Wonka,asi que te dicen kike? y que se siente que te digan ese apodo tan asqueroso?,None,None
4000,001,Ancient Aliens,se cayo gmail?? definitivamente fueron... Alienigenas,None,None
4002,001,Ancient Aliens,Encontraron  su counter,None,None
4005,011,Problems,vivino mi novio qañios,None,None
4012,010,Prepare Yourself,Tu eres un trolaso :P,None,None
4014,001,Ancient Aliens,Como te explico melina deja De Chismear y ponte a trabajAr,None,None
4023,001,Ancient Aliens,que piernotas.!!,None,None
4027,011,Problems,no puede ser PIERO ME LO DICES AMI ¡,None,None
4045,005,Disaster Girl,mi vesino insulto a justin bieber ya no,None,None
4046,005,Disaster Girl,dijo que cooperaria para mi pastel y no lo hizo,None,None
4048,009,No me digas,y ke ago! te aplaudo,None,None
4053,002,Annoying Gamer Kid,marcelo  friki,None,None
4057,003,Ay Si,Ay SI SE CREE LO MEJOR Y TIENE MAS CUENTOS QUE LOS HERMANOS GRIMM,None,None
4060,012,Willy Wonka,y si te dijera que... tu ano!,None,None
4061,012,Willy Wonka,asi que estas usando el sifc seria una lastima que alguien entre con tu sesion,None,None
4063,006,Filosoraptor,si los otakus ven anime los animes nos miran a nosotros???,None,None
4066,011,Problems,ME DIJO QUE EL EXAMEN SOLO SERIA DE  VOCES CULTAS Y NOS INCLUYO LOCUCIONES Y RAICES,None,None
4086,006,Filosoraptor,si jhon cena  batista desayuna,None,None
4088,003,Ay Si,ay ay ahora si me toco  me toco a perdon si soy ortega,None,None
4089,003,Ay Si,jefe no me mire a mi yo si pienso multiproducto,None,None
4092,003,Ay Si,aii sii asii asii  ustedes con  esas curvas y yo sin frenos,None,None
4106,004,Bad Luck Brian,Compra un skin sale gratis por un evento,None,None
4111,007,Futurama Fry,mmm... fome tu wuea,None,None
4112,003,Ay Si,ay si!! ay si!! Dicen que me parezco al inge ortega,None,None
4117,004,Bad Luck Brian,Va a un curso de hacking deja su face abierto,None,None
4118,012,Willy Wonka,¿Que se siente Viendome aqui como meme y tu no?,None,None
4124,004,Bad Luck Brian,le empresto el celular con buena gana y ya le a roto y nunca vas le va a prestar a menos que me compre otro protector,None,None
4128,009,No me digas,NO ENTIENDES  NO JODAS !!!,None,None
4130,011,Problems,vestidito en la rua Gon te mete 20 Euros,None,None
4133,007,Futurama Fry,No se si estoy en D4 O en un bar gay por las canciones viejas de mi patron,None,None
4134,008,Matias Prats,gente que ODIA la hemoterapia estaria ejerciendola sole y proximamemte paula,None,None
4141,003,Ay Si,AY SI AY SI QUE IMPORTANTE LO QUE HACE MAYRA,None,None
4144,010,Prepare Yourself,las paces  is coming,None,None
4147,005,Disaster Girl,Eso hare con tu casa  si vuelves a repetir eso,None,None
4148,004,Bad Luck Brian,"se cree papi porque administra sqsr gilea a un monton de germas no puede  levantarse ninguna, las acosa peor que alamo  y no limpia su cuarto",None,None
4155,004,Bad Luck Brian,TENGO MUCHO TRABAJO SE METE AL FB,None,None
4157,008,Matias Prats,Denuncian a telecinco por emitir programas no aptos para su emision en su zona horaria Menudo circo han montado,None,None
4165,004,Bad Luck Brian,Voy a echar mi curriculum en esradio Ahora que Todavia tengo pelo,None,None
4167,002,Annoying Gamer Kid,PAL ... FAIS...,None,None
4169,009,No me digas,son unos  manotas,None,None
4172,003,Ay Si,Donde deje las comillas,None,None
4173,011,Problems,hoy aprendi... que dios no esta en un partido politico si no en mi corazon,None,None
4174,004,Bad Luck Brian,No veo ni cantar Pero las fotos me las hago sin gafas,None,None
4175,007,Futurama Fry,QUE ME ABRA QUERIDO  DECIR...,None,None
