,meme_id,plantilla,texto_no_tilde,text_1,text_2
36776,011,Problems,"Este niño no puede ser Mas  Mas Imbesil  """"dios pork no te lo llebas""""""",None,None
36790,011,Problems,me dijo la puntita la metio hasta la garganta,None,None
36798,012,Willy Wonka,Como se antOja  Un chaMpurrado,None,None
36799,001,Ancient Aliens,QUIENES DESTRUIMOS AL MUNDO? HUMANS,None,None
36800,003,Ay Si,Uy si Uy si mAchillo Piensa Que la Liga Juega igual q leon de mexico,None,None
36803,012,Willy Wonka,y Dime que se siente que ya no este plablo escobar para que te compre la copa libertadores,None,None
36805,011,Problems,si solo etc.tv!!!! me diera un entrada,None,None
36813,008,Matias Prats,En otras noticias me chupa 3 huevos lo que digas,None,None
36815,012,Willy Wonka,a mi no me engañas tu chinchon tiene poderes,None,None
36819,009,No me digas,ohh me entiendes :3 llorare :'c,None,None
36836,004,Bad Luck Brian,Webean a otro  pero todos terminan weandolo a el  ( xunxo),None,None
36840,011,Problems,no se besar  q hago !??,None,None
36841,009,No me digas,No jodas ¿Enserio?,None,None
36842,011,Problems,SOY JENNY  Y DAVID DIJO QUE SOLO ERA LA PUNTICA,None,None
36845,006,Filosoraptor,no entiendo el ingles  si car es carro y men es hombre entonces mi tia carmen es un transformer,None,None
36852,003,Ay Si,"Ay si ay sI Tranquilo, yo te hablo",None,None
36866,011,Problems,ME DIJO ESTA NOCHE TE DIVERTIRAS EN LA CAMA SE BAJO EL PANTALON Y NO LO ENCONTRABA,None,None
36873,004,Bad Luck Brian,complAINS ABOUT A PAGE  PAGE GET MORE LIKES,None,None
36876,011,Problems,BRUNO ME DIJO ESTA NOCHE TE DIVERTIRAS SE BAJO LOS PANTALONES Y NO LO ENCONTRABA,None,None
36882,003,Ay Si,si yeimis  es muy bonita  que quiro tar con ella,None,None
36892,013,Yao Wonka,asi que eres guadas que se siente tener un hijo tan guapo,None,None
36894,001,Ancient Aliens,... Vampiros,None,None
36898,004,Bad Luck Brian,huyyyyy mami quien pidio pollo?,None,None
36903,001,Ancient Aliens,Sifff  uno ahi !!!!,None,None
36904,006,Filosoraptor,Si acaban de sacar a narconal entonces es pan caliente?,None,None
36905,011,Problems,compre la remera de real madrid de benzema se va ir al arsenal,None,None
36908,001,Ancient Aliens,y por esta razon  no llevare mas peliculas de terror,None,None
36915,012,Willy Wonka,CON QUE QUIERES GANAR LA LIBERTADORES  SERIA UNA LASTIMA QUE NO LA PATROCINE POSTOBON,None,None
36917,004,Bad Luck Brian,juega para el rotation nose gana nada,None,None
36918,009,No me digas,ENTONCES... soy joe darrow?,None,None
36925,004,Bad Luck Brian,TIene hipotermia... Muere de calor,None,None
36926,001,Ancient Aliens,ESTO SOLO LE PASA  A ESTE ESTUPIDO,None,None
36927,001,Ancient Aliens,"cortan y vuelven, cortan y vuelven, cortan y vuelven im",None,None
36932,004,Bad Luck Brian,su primera apuesta  el leon pierde 3 a 2,None,None
36933,001,Ancient Aliens,"cortan y vuelven, cortan y vuelven, cortan y vuelven inmadures",None,None
36934,004,Bad Luck Brian,SE COMPRA LA CAMISETA DEL NACIONAL PA LA SEMIFINAL LO ELIMINAN EN CUARTOS,None,None
36935,004,Bad Luck Brian,Espera el estreno de godzilla desde casi un año el dia del estreno tiene finales,None,None
36939,004,Bad Luck Brian,llega el carlos... la caga toda,None,None
36940,012,Willy Wonka,DEFINITIVAMENTE RONALD ES TU PAPÍ PNLE MIL LIKE,None,None
36943,009,No me digas,sos boludo  o te hases pendejo,None,None
36945,001,Ancient Aliens,. pichis,None,None
36948,001,Ancient Aliens,la isis  krica,None,None
36952,001,Ancient Aliens,la isis  que rica,None,None
36953,012,Willy Wonka,esto huele a compadres hablados...cuanto habra pagado...,None,None
36956,012,Willy Wonka,esto huele a compadres hablados...cuanto habra pagado este pendejo?,None,None
36957,011,Problems,"YA SON LAS 10PM Y AUN ME FALTA ESTUDIAR, HACER MI RESUMEN Y OIR LA CONFERENCIA DEL AGON GRIEGO",None,None
36958,006,Filosoraptor,buena pendejo  chanta,None,None
36963,012,Willy Wonka,esto huele a compadres hablados. cuanto habra pagado este pendejo?,None,None
36966,012,Willy Wonka,asi que te gusta  dejarte el candado,None,None
36968,001,Ancient Aliens,. Karma,None,None
36972,004,Bad Luck Brian,arma el partido juega a la banca,None,None
36973,006,Filosoraptor,"a si te miras linda, sonrojada como te miraras?",None,None
36974,011,Problems,estudia prevencion decian sera sencillo decian,None,None
36975,007,Futurama Fry,Este wn  es puro copy paste,None,None
36977,006,Filosoraptor,el diablo es malo? y castiga a los malos? entonces no es malo es un superheroe,None,None
36979,012,Willy Wonka,que buena patrick que disfrutes tu bono por tus 10 años en la planta,None,None
36980,011,Problems,Ay que pp,None,None
36990,006,Filosoraptor,cuando carajo es el cumple de meyer,None,None
36993,007,Futurama Fry,Mmm...espera un momento voy a atender a un cliente,None,None
37000,006,Filosoraptor,chico ROMPE  corazones,None,None
37002,006,Filosoraptor,olvidalo ...,None,None
37006,012,Willy Wonka,Asi que te paso algo Dime Que se siente saber que no me importa,None,None
37018,011,Problems,oh my god I lost my appetite because his majesty doesn't mind my comment,None,None
37022,011,Problems,oh my god I lost my appetite because his majesty doesn't mind my comment if you don't longer see me guys will be because I Committed Suicide,None,None
37025,004,Bad Luck Brian,calmala jefa,None,None
37029,007,Futurama Fry,Mmm...espera un momento llego un cliente !!,None,None
37034,008,Matias Prats,Extra extra Campeonato a la vista,None,None
37035,012,Willy Wonka,estas mas buena  que un finde largo,None,None
37036,006,Filosoraptor,si dice ser tan cristiano... ¿Entonces? ¿Por que lastimo a su mejor amigo?,None,None
37042,012,Willy Wonka,soltera todavia? que se siente q te enamore un viejo sin cualto,None,None
37043,012,Willy Wonka,es idea mia.... o estos wnes tan CURAOS..?,None,None
37048,012,Willy Wonka,es idea mia.... o el Mauro Ivan y Carlos  tan CURAOS..?,None,None
37049,008,Matias Prats,un tiburon ataca a un bañista en la entrepierna le costo un huevo salir del agua,None,None
37053,001,Ancient Aliens,"nose preocupen chicos, el pequeño pene de bruno tiene una explicacion aliens",None,None
37056,008,Matias Prats,pierde la pierna en una piscina llena de pirañas metio la pata hasta el fondo,None,None
37067,012,Willy Wonka,"PEDRO, ASI K KOMPARTISTES LA FOTO... DIME K SE SIENTE SER IMBECIL, SI LA FOTO NO ABLA Y LOS PERROS NO SABEN NADA DE FACEBOOK",None,None
37068,012,Willy Wonka,ASI QUE IRAS A CIRCUS PRIVATE ESTE 23 DE MAYO DINOS QUE SE SIENTE ESTAR A PUNTO DE VIVIR EL MEJOR EVENTO,None,None
37069,011,Problems,yoiii tocala porfavor,None,None
37075,012,Willy Wonka,"asi que sos heterosexual decime, ¿que se siente que te guste el yaoi?",None,None
37077,011,Problems,HPTAA NACIONAL SIEMPRE NOS ELIMINA SERA INVENTARME Q COMPRARON LA LIGA,None,None
37081,006,Filosoraptor,¿ que ? ¿...?,None,None
37082,008,Matias Prats,godzilla re,None,None
37084,011,Problems,DIJO QUE ME PEGABA MIL PATADAS E LA RAJA TODAVIA ESTOY LLORANDO,None,None
37095,012,Willy Wonka,Dime que se siente tomar  unas cortas vaciones porque ahiga paro,None,None
37098,003,Ay Si,hay no pues tan linda leidi holguin ....,None,None
37101,008,Matias Prats,Noticia de ultimo minuto puyen esta que declara Esperemos que no llore,None,None
37104,012,Willy Wonka,Pa fuera..  Pa la calle,None,None
37116,003,Ay Si,Ay si Ay Si angel se enamora de maryori gianella  y ella ni caso le hacee,None,None
37117,008,Matias Prats,tristes noticias  tenemos un nuevo ponky.,None,None
37122,012,Willy Wonka,ASÍ que hay intercobay el 24 de mayo...  que se siente presentar exani ii el mismo dia??,None,None
37125,004,Bad Luck Brian,tiene sexo con la unica mujer del grupo pierde todos los venecifios que ella nos brinda y todos nos enteramos que la tiene chiquita,None,None
37126,012,Willy Wonka,lo dices  por experiencia,None,None
37128,001,Ancient Aliens,asd         Pechos,None,None
37139,009,No me digas,en serio...  don andres?,None,None
37140,001,Ancient Aliens,acen alegrar al hombre diciendo cosas hermosas y al final bloma mujeres....,None,None
37148,012,Willy Wonka,Asi que te llamas yeri Si dejaste al gordO pelado,None,None
37154,001,Ancient Aliens,godzilla aplasto a tres arañas este mes: dos OTANI y spiderman,None,None
37155,006,Filosoraptor,PREGUNTENSE TENEMOS OTRO PLANETA A DONDE IR?,None,None
37160,007,Futurama Fry,me tinka q aun no me olvida,None,None
37163,012,Willy Wonka,ASI QUE YA NO KIERES SAVER NADA DE MI PERO DIME Q SE SIENTE SAVER Q ALGO DE MI TE HARA RECORDARME,None,None
37164,001,Ancient Aliens,En mis tiempos... eso no pasaba,None,None
37177,001,Ancient Aliens,octavas y quintas  justas,None,None
37184,001,Ancient Aliens,SOLO HAY UNA EXPLICACION PARA ESTO LAURA STYLE,None,None
37195,001,Ancient Aliens,Excelente fic pero le falto porno,None,None
37198,005,Disaster Girl,ai vivia mi vecina americanista like o  le vas al america: by bryan ga,None,None
37199,003,Ay Si,uY SI ME TIENES BLOQUEADO MEJOR ME BORRAS,None,None
37200,003,Ay Si,Cuidado hay un PRINSESO Mejiese Benites marin,None,None
37201,004,Bad Luck Brian,ACABA PARCIALES EL DOMINGO,None,None
37206,002,Annoying Gamer Kid,"se cree gamer  ES ""PAPO""",None,None
37213,004,Bad Luck Brian,la comunidad la invita a ver una pelicula va sola,None,None
37233,006,Filosoraptor,fdgreshyds rgrsy5ehud,None,None
37239,012,Willy Wonka,ahorita muy enamordada ya te quiero ver mas de rato,None,None
37244,009,No me digas,¿enserio? no me digas,None,None
37249,009,No me digas,r.i.j como vamos a trabajar hoy.,None,None
37252,004,Bad Luck Brian,Tiene 15 años de dj critica el virtual 13 años usando virtual dj,None,None
37257,009,No me digas,hey benito carmelo si tu  yo,None,None
37260,004,Bad Luck Brian,llega temprano a la escuela es domingo,None,None
37264,004,Bad Luck Brian,Tiene 15 años de dj critica el virtual tenia 13 años usando virtual 2 usando serato,None,None
37267,004,Bad Luck Brian,tienen todo armado para la final los eliminan,None,None
37270,004,Bad Luck Brian,Se va a titular no sabe que hacer,None,None
37272,009,No me digas,hola quien soy?,None,None
37273,001,Ancient Aliens,no hay explicacion para esto.. es un idiota!,None,None
37274,005,Disaster Girl,eso pasa cuando no me dejan ir a la nihonkara asistire,None,None
37277,001,Ancient Aliens,exelente historia pero  que tal si me lo chupas,None,None
37278,003,Ay Si,te llamas luis y te lo meten por la nariz,None,None
37279,011,Problems,entra a seminario decian  sera productivo decian,None,None
37284,006,Filosoraptor,tranquilo angel  yano fumes pedo,None,None
37286,011,Problems,Yo crei que era mi amigo el solo QUERÍA sexo salvaje,None,None
37303,009,No me digas,no enserio  yo pense otra cosa,None,None
37307,006,Filosoraptor,Ve van a ver en 2d o 3d?,None,None
37317,008,Matias Prats,"""taem"" hace sondeo todo el mundo sabe que es sinergino",None,None
37318,005,Disaster Girl,el ejercicio 6.. trae desesperacion.,None,None
37321,011,Problems,le dije: nico metelo el repondio: ya esta adentro,None,None
37326,001,Ancient Aliens,disculpa pero  eres hombre o gay,None,None
37333,013,Yao Wonka,"cuando carlos nos entegue lo del paquete de grado: ya estaremos graduados , casados,con hijos hasta con nieto.",None,None
37341,011,Problems,ESO ES  IRRELEVANTE,None,None
37343,006,Filosoraptor,overval als een politiek is een overval of een terugbetaling?,None,None
37346,006,Filosoraptor,si dj shop drift se esta robando wi,None,None
37352,004,Bad Luck Brian,le regalan boletos para armin only tiene que ir a una boda,None,None
37355,009,No me digas,"vaya,vaya hasta que se aparecio...senorita",None,None
37360,003,Ay Si,hay si hay si ya llego mi camote,None,None
37372,013,Yao Wonka,queria ser millonario se metio a jeunesse,None,None
37379,003,Ay Si,hay no el sergio se mete con los chepos jajajaj,None,None
37380,006,Filosoraptor,si tu eres orgulloso como le pides a otro que no lo sea?,None,None
37391,006,Filosoraptor,CHICO  ROMPE CORAZONES,None,None
37401,003,Ay Si,hay si hay si  la susi no quiere que le cree un meme,None,None
37413,003,Ay Si,"hay si hay si se cree gringa por que escribe en ingles,pero usa el.traductor.de google",None,None
37414,001,Ancient Aliens,eres hombre o gay..??,None,None
37423,004,Bad Luck Brian,hola joaquin,None,None
37426,013,Yao Wonka,que te vas para una finca de desquite preguntame si me importa,None,None
37434,012,Willy Wonka,asi que me amenasas que se siente saber que no haras nada,None,None
37451,013,Yao Wonka,que  obediente eee..,None,None
37455,013,Yao Wonka,y despues  q los hombres somos infieles jeje,None,None
37459,005,Disaster Girl,voy a prender  fuego el auto de la seño de ingles,None,None
37460,011,Problems,ya empezaron con sus MAMADAS.....,None,None
37462,012,Willy Wonka,chicas del pole dance raly  gym diganme  que se siente  que en tan poco tiempo ya sean  todas unas expertas para el pole ?,None,None
37466,001,Ancient Aliens,"excelente rola le hicieron falta baby, pero excelente rola",None,None
37479,001,Ancient Aliens,hurlingham con aliens,None,None
37480,008,Matias Prats,y en otras noticias  edwin t desea un feliz aniversario,None,None
37481,006,Filosoraptor,este maje me dice  pendejo sera q no se a visto al espejo,None,None
37487,011,Problems,no  puede ser el mc yimi me dedico una cancion,None,None
37493,008,Matias Prats,ULTIMA HORA Funes  kiere comprar un canal en la subasta,None,None
37495,005,Disaster Girl,ojala justin bieber  alla muerto alli,None,None
37499,009,No me digas,aunque lo dudes  crelo,None,None
37505,003,Ay Si,ayy weyy tenemos al mr.memes,None,None
37506,008,Matias Prats,y en otras noticias perrie se hizo mas plastica,None,None
37526,008,Matias Prats,Chile le da mar a bolivia  Y al hernan y al jordan aun no los pescan,None,None
37531,003,Ay Si,celoso pfff  se nota q no tenes  q aser,None,None
37535,003,Ay Si,tu que crees  eeeeee,None,None
37536,011,Problems,no me hagas llorar  priscila,None,None
37553,009,No me digas,que con Zuluaga derrotaran a las farc no me digas,None,None
37556,011,Problems,por que diablos me pasan estas cosas si yo no eligi nacer,None,None
37559,002,Annoying Gamer Kid,Va a jugar con don bibi le quiere comprar el xbox,None,None
37570,003,Ay Si,hay si hay si.... soy un chico trabajador...,None,None
37572,013,Yao Wonka,parce esta como  maluquita,None,None
37573,003,Ay Si,"AY SI, AY SI HACE COLLAGE Y YA CREE QUE ESTA CREANDO IMÁGENES",None,None
37574,013,Yao Wonka,para los que no sabian el kaje ama asu chaparrita de limon,None,None
37577,001,Ancient Aliens,"le demuestras tus sentimientos, te acepta, te pendejea y dice no ser digna de ti, consigues novia, se pone celosa mujeres",None,None
37580,001,Ancient Aliens,DIKIS CUANDO SE TE KITARA LO PENDEJO Y APRENDER QUE LOS LABIOS DE PANOCHA BE BURRA Q TIENES NO SON PA MAMAR..,None,None
37582,002,Annoying Gamer Kid,le van ganado en un juego dice que no esta jugando en serio,None,None
37588,011,Problems,ES  HERMOSA,None,None
37589,008,Matias Prats,ultimo minuto los caga estados se tomaron mi estado,None,None
37600,011,Problems,¿por que tiene que haber un pinch* japones que lo ayuda...?,None,None
37608,011,Problems,ME QUIERO CORTAR EL BIGOTE COMO HITLER PERO ME CRECE COMO A CANTINFLAS,None,None
37615,003,Ay Si,Ay si  todos comentan con imagenes de gatos,None,None
37620,001,Ancient Aliens,es ese momento en la patida que se te hace aburrido perder y ganar,None,None
37622,004,Bad Luck Brian,Starts pole dancing cerdena sees her,None,None
37625,002,Annoying Gamer Kid,mientras tanto los que le van al pachuca..... juegan fifa para recordar que se siente ganar una copa,None,None
37628,011,Problems,Me dijo que nadie me veria cerdena me vio pole dancing,None,None
37631,006,Filosoraptor,moraga es wn o se ase???,None,None
37641,003,Ay Si,"hay si, hay si ahora resulta que ya todos son maestros",None,None
37651,005,Disaster Girl,un dia antes me dijo perra y otras cosas yo solo keria asustarlo,None,None
37662,012,Willy Wonka,ASI QUE ESTAS OCUPADO CON FUNDAMENTOS SERIA UNA LASTIMA QUE DEJARAN UN TALLER DE EXCEL,None,None
37666,005,Disaster Girl,el profe me dijo debio haber estudiado mas! yo le dije debio haber llamado  a los bomberos!,None,None
37668,007,Futurama Fry,esto si hace reflexionar uhmm :/,None,None
37671,007,Futurama Fry,NO SI NO TIENES QUE HACER... O SI QUIERES HACERTE FAMOSO LUCHO.....,None,None
37679,005,Disaster Girl,le dije que dejara de publicar estupideces no me hizo caso,None,None
37684,004,Bad Luck Brian,le gusta el rock y sus amigos son de bandoleros,None,None
37688,005,Disaster Girl,AHI VIVIA JOEL VIViA....,None,None
37689,004,Bad Luck Brian,AHORRA TODA LA QUINCENA PARA LUCIR CHIC NO COMPRA EN CHIC N PRICELESS,None,None
37691,007,Futurama Fry,modo chico celos  activado,None,None
37694,005,Disaster Girl,mis vecinos odiaban frozen  odiaban,None,None
37704,008,Matias Prats,en otras noticias  los fans de frozen son sexys,None,None
37713,001,Ancient Aliens,TE DIJIERON  QUE TIENES NA ESTUPIDES INCURABLE,None,None
37719,001,Ancient Aliens,te meteria un pene de este tamaño,None,None
37723,001,Ancient Aliens,tiene un ano asi de grande,None,None
37726,007,Futurama Fry,yo querer casarme con el cris,None,None
37743,007,Futurama Fry,se me hace k ese vestido ya lo vi en otra pagina pero aqui esta mucho mas barato,None,None
37747,004,Bad Luck Brian,SE QUEJA DE LA  COLEGIATURA DE LA UAS  VA AL CONCIERTO DE PANTEON,None,None
37750,012,Willy Wonka,uhmm sospecho que miente,None,None
37752,009,No me digas,Tu si sabes!!,None,None
37753,002,Annoying Gamer Kid,Le dije a toDos que no escUcho corazon serrano  Por hacerme el pituco jejeje,None,None
37760,013,Yao Wonka,alex primo que te digo pendejo .. jaja,None,None
37768,003,Ay Si,no me importa tu vida que no te importe la mia,None,None
37769,005,Disaster Girl,No me dieron el certificado les di gasolina,None,None
37772,006,Filosoraptor,los abortistas provocaron la extincion de mi raza ??????????????,None,None
37773,005,Disaster Girl,si no sacas el personaje tus posters de los jonas ARDERÁN!!,None,None
37778,012,Willy Wonka,el sujeto de arriba  es gay,None,None
37785,005,Disaster Girl,"querian joderme  ""QUERÍAN""",None,None
37788,008,Matias Prats,y en otras noticias  otra pendeja quiere ser violada por hugo chaka fuentes,None,None
37790,012,Willy Wonka,entonces .. intentalo,None,None
37791,006,Filosoraptor,sabes k t kiero? o te lo tengo k decir??,None,None
37792,001,Ancient Aliens,Sabes? Estas super hot...,None,None
37801,007,Futurama Fry,no me combense tu escusa  .....,None,None
37804,007,Futurama Fry,VIVO LA VIDA AL LIMITE QUITO EL USB EN MODO NO SEGURO,None,None
37807,004,Bad Luck Brian,va a la casa de Valter No tiene caramelos,None,None
37808,006,Filosoraptor,hay hijo arrepientete de tus publicaciones,None,None
37812,001,Ancient Aliens,TENIA BUEN RABO COMO EL DE TU HERMANA ! Xd .....,None,None
37814,004,Bad Luck Brian,viene el fin de semana trabaja,None,None
37816,008,Matias Prats,LA MERCHE SE NOS VA: A MEXICO...ALA......,None,None
37821,013,Yao Wonka,si que lo esta pero almenos funcionas las imagenes,None,None
37825,002,Annoying Gamer Kid,I prefer lol but i like ur boobs,None,None
37830,005,Disaster Girl,esa era una clinica abortista,None,None
37847,005,Disaster Girl,yo no he hecho nada jejejeje,None,None
37851,005,Disaster Girl,yo solo encendi el mechero en las cortinas,None,None
37855,008,Matias Prats,noticias  antena 3,None,None
37873,007,Futurama Fry,"MAJE, ya habia visto ese dibujo ¡despabilese ombe!",None,None
37876,009,No me digas,Jose! que pulso??,None,None
37879,004,Bad Luck Brian,"Se queja del pesimo servicio que prestan las eps no votara por la unica candidata que promete eliminarlas, derogar la ley 100 y poner en marcha un nuevo sistema de seguridad social",None,None
37880,004,Bad Luck Brian,"Se queja del pesimo servicio que prestan las eps no votara por la unica candidata que promete eliminarlas, derogar la ley 100 y organizar un nuevo sistema de seguridad social",None,None
37885,008,Matias Prats,han detenido a los responsables del atraco a la joyeria los responsables son dos personas y un portugues,None,None
37887,004,Bad Luck Brian,"gallina,mazamorreros casi.",None,None
37888,005,Disaster Girl,mi papa trabajaba en muface no me gustaba su jefe,None,None
37893,004,Bad Luck Brian,NADIE SE DIO CUENTA Qur es bizarro y no ziZarro,None,None
37894,004,Bad Luck Brian,NADIE SE DIO CUENTA Que es bizarro y no ziZarro,None,None
37904,012,Willy Wonka,CARLITOS DIME QUE SE SIENTE CHICANIAR TODO EL SEMESTRE CON LA LIBERTADORES Y A LA FINAL NO TENER NADA..???,None,None
37907,011,Problems,Eran inseparables mis calcetines favoritos,None,None
37908,012,Willy Wonka,un cafe solo frio ...sin hielo...,None,None
37909,012,Willy Wonka,a isadora le pesa su bolso el bote de kraft va lleno!,None,None
37917,012,Willy Wonka,asi que te fuiste por largo tiempo y una de las primeras cosas que escuchas es carrete,None,None
37922,011,Problems,ruben  es versatil,None,None
37924,005,Disaster Girl,unas birras de tranqui?,None,None
37926,008,Matias Prats,las hermanas villa juntas en la feria la trailla entra en el ibex,None,None
37936,001,Ancient Aliens,Me las voy hacer... Asi de grandes!,None,None
37937,004,Bad Luck Brian,LOGRA UNA MULTIKILL MATO A SU EQUIPO,None,None
37938,012,Willy Wonka,postal al 50%,None,None
37939,012,Willy Wonka,DECIME... QUE SE SIENTE SER EL MAGO?,None,None
37940,012,Willy Wonka,SACHIN DECIME... QUE SE SIENTE SER EL MAGO?,None,None
37945,007,Futurama Fry,Martha Nussbaum.. ¿sera hermafrodita?,None,None
37947,006,Filosoraptor,Si la despedida te la organiza tu novia por que no lo llaman cumple,None,None
37948,003,Ay Si,Soy  mornin pipol,None,None
37952,003,Ay Si,jo no he  fet res,None,None
37965,005,Disaster Girl,que tamayo no corrige los examenes? le quemamos la casa,None,None
37967,004,Bad Luck Brian,va a isla galapagos declaran emergencia ambiental,None,None
37973,008,Matias Prats,no guanyaras el nacional y lo sabes,None,None
37975,012,Willy Wonka,hola yasmin y Viry que tal la hueva,None,None
37976,012,Willy Wonka,"yas y viry, diganme que tal la hueva",None,None
37987,003,Ay Si,Llama al 936 *** 58 Uyyyyy me equivoque,None,None
37991,012,Willy Wonka,asi que eres del puerto d sabanilla  que se siente ser tan chingon,None,None
37993,010,Prepare Yourself,macarra y demente,None,None
37997,006,Filosoraptor,estava pensando en to si de verdad me quieres as I Como tu dises por mensages por k no vienes en mi cara o   aves pienso si es cierto k estas en la casa cuando melodises,None,None
38001,012,Willy Wonka,"osea que si voy a mango biche con cinco amigos me dan una botella gratis, y el sabado es con orquesta",None,None
38003,006,Filosoraptor,I want to  know that but I CAN'T por k I know u   aves pienso si es cierto k estas en la casa cuando melodises,None,None
38004,006,Filosoraptor,... or you yes ?,None,None
38014,005,Disaster Girl,dECIAN QUE LA CLAVE DE WIFI ERA SECRETA dECIAN...,None,None
38025,012,Willy Wonka,asi que hoy es viernes.. que se siente no tener nada para hacer??,None,None
38026,012,Willy Wonka,no sabes si comprar brawni o cheesecake ?!! pues compra de los dos !!,None,None
38033,012,Willy Wonka,asi que estas en dark side que se siente estar en el mejor grupo de todos,None,None
38038,004,Bad Luck Brian,"Nos pasan  a compensar y nos niegAn la liquidacion Ahora nos quita  la cama, luego nos ponen minifalda?",None,None
38043,006,Filosoraptor,por que soy verde por que eres muy feo,None,None
38048,006,Filosoraptor,¿pase anatomia? ¿y ahora que hago?,None,None
38051,001,Ancient Aliens,que culisimo mary es touch?,None,None
38053,001,Ancient Aliens,. milli,None,None
38055,001,Ancient Aliens,iba caminando solo un 7 de diciembre de 1997.... cuando dos chicas me preguntaron si les queria hacer el amor....,None,None
38064,004,Bad Luck Brian,compra boleto para ver marc antony llueve en la isla,None,None
38067,011,Problems,LE DIJE QUE NO HABÍA PROBLEMA CON QUE FUERA OOC Levi termino siendo clon de ayase,None,None
38069,002,Annoying Gamer Kid,clasico estas jugando  y derebpente viene tu hermano y te apaga la consola por que no lo dejas jugar,None,None
38078,006,Filosoraptor,el dragon desperto tipo 8 pero desperto,None,None
38085,005,Disaster Girl,mi casa se quema tomare la foto para el seguro,None,None
38093,001,Ancient Aliens,MEJOR QUE EL RITZ ALIENS,None,None
38098,013,Yao Wonka,A ustedes dos los voy a llevar a alcoholicos anonimos,None,None
38100,013,Yao Wonka,TOMA . . .,None,None
38112,006,Filosoraptor,PERO PUEDES PROTEGERME  O ABRAZARME A LA VEZ?,None,None
38116,003,Ay Si,DIGO YO .,None,None
38118,006,Filosoraptor,si mi tFG va de reumatologia,None,None
38120,004,Bad Luck Brian,FALTA AL TRABAJO PARA IR A MARCHA DE LA ANR NO SALE EN LAS NOTICIAS,None,None
38127,003,Ay Si,"hay si, hay si ahora todas son perfectas",None,None
38129,006,Filosoraptor,si paco y meño son pareja  entonces el doc tambien lo es,None,None
38132,012,Willy Wonka,Que se siente TEner Que esperar ver perder un equipo en la B Si el tuyo no es capaz de ganar un torneo que no sea postobon,None,None
38133,004,Bad Luck Brian,mi primer dia de ventas! me ponen pausa baja!,None,None
38134,011,Problems,sandra yo queria que vinieras para  cheliar,None,None
38135,013,Yao Wonka,JAJAJAJ QUE HDP LOS VAGOS,None,None
38136,013,Yao Wonka,JAJAJA QUE HDP LOS VAGOS,None,None
38138,013,Yao Wonka,Exito con eso campeon!,None,None
38141,006,Filosoraptor,Y si san lorenzo tiene ayuda divina? solo por que es el equipo del papa,None,None
38142,011,Problems,quiso prescribir en 5 años le dijeron que non tenia justo titulo,None,None
38144,012,Willy Wonka,Asi que eres El prestamista de,None,None
38147,012,Willy Wonka,asi que eres el prestamista de merida,None,None
38152,004,Bad Luck Brian,hAY DIOS QUE FEO ME PARESCO A LUIS GONZALES,None,None
38163,004,Bad Luck Brian,"eRA DEL CRUZ AZUL, SE CAMBIA AL LEON PIERDE EL LEON",None,None
38171,003,Ay Si,y donde  estabas,None,None
38174,001,Ancient Aliens,Calla la boca chibolo pulpin ._.,None,None
38176,011,Problems,el marco dijo una reunion me la metio hasta el pecho,None,None
38177,012,Willy Wonka,ya se yeimis  es muy bonita,None,None
38189,006,Filosoraptor,si ya escucho porque se sigue haciendo el weon?,None,None
38190,005,Disaster Girl,que no funciona la plataforma que tal si sorprendemos al suv,None,None
38191,012,Willy Wonka,QUe se siente tener que esperar que pierda un equipo de la b si sabes que tu equipo no es capaz de ganar un torneo que no sea postobon,None,None
38192,012,Willy Wonka,que hoy es viernes a donde va,None,None
38206,012,Willy Wonka,que hoy es viernes a donde vamos?,None,None
38207,005,Disaster Girl,les fije que me paguen pero no me hiceron caso,None,None
38208,007,Futurama Fry,porque sera que ya no me quiere sera por que tiene otro?,None,None
38210,004,Bad Luck Brian,se hace una paja a mano cambada muere al primer intento,None,None
38212,005,Disaster Girl,les dije que me paguen pero no me hiceron caso,None,None
38220,001,Ancient Aliens,exelente historia pero le falto negros,None,None
38221,001,Ancient Aliens,exelente historia pero  le falto negros,None,None
38225,011,Problems,TODO SEA PARA SUDAR LA GRIPA TUNJA ALLA VOY!,None,None
38229,004,Bad Luck Brian,Need water? call gornelas,None,None
38231,006,Filosoraptor,SI DIOS CREO EL SOL AL CUARTO DIA  COMO PASARIN LOS DIAS ANTERIORES,None,None
38232,001,Ancient Aliens,exelente historia pero le falto negros y aliens,None,None
38236,006,Filosoraptor,SI DIOS CREO EL SOL AL CUARTO DIA COMO PASARON LOS DIAS ANTERIORES,None,None
38239,003,Ay Si,AY SI ESTOY BIEN MAMADO,None,None
38249,006,Filosoraptor,ME PREGUNTO SI ELISA VA AL BANO  PORQUE TRAE GANAS O A PERDER EL TIMEPO,None,None
38250,011,Problems,A falta de amor ¡Un machete! por favor,None,None
38255,011,Problems,que triste es amar sin ser amado... pero mas triste es ir al baño sin haber desayunado,None,None
38269,005,Disaster Girl,mi amigo insultaba por face y ... esto le paso,None,None
38274,012,Willy Wonka,"Cuentame, que se siente saber que recomIendas tu cocacola favOrita La que tanto te gusta y tOdos Se enteren tus gustos?",None,None
38297,013,Yao Wonka,NO HAGAS sabes que igual paras el semestre,None,None
38303,004,Bad Luck Brian,LOS INVITA A SU BODA NO LES DICE DONDE ES,None,None
