,meme_id,plantilla,texto_no_tilde,text_1,text_2
37489,004,Bad Luck Brian,Hola lorena,None,None
37495,001,Ancient Aliens,solo hay una explicacion para esto chamako,None,None
37498,009,No me digas,ESPERA ANGEL ERA HOMBRE,None,None
37505,009,No me digas,NETA WEY??,None,None
37507,009,No me digas,y quien fue la perra,None,None
37508,003,Ay Si,"Ay si Se disuelve prevencion, que miedo",None,None
37517,004,Bad Luck Brian,Conque sii ee,None,None
37519,004,Bad Luck Brian,compra un nuevo sofa a la siguiente semana empieza hot sale,None,None
37526,006,Filosoraptor,Si bloqeo a Estrella Es un eclipse?,None,None
37538,011,Problems,mi viejo no me compro los zapatos lo bueno q me chingo a mi madre,None,None
37549,012,Willy Wonka,paseooo sera que van todos,None,None
37551,009,No me digas,la cara de samantha cuendo ve el señor de los cielos,None,None
37554,011,Problems,Cuando es dia de San Patricio Y no has shupado,None,None
37567,007,Futurama Fry,mmm COMO ME COPIARE EN LA PRUEBA,None,None
37571,009,No me digas,Me sorprendes Cris eres igualito A Manuel q sales pendejadas,None,None
37573,011,Problems,Por favor senor que mi hna Mily pare de tomar Pero de tomar decisiones porque la para cagando,None,None
37578,001,Ancient Aliens,CARPETAS,None,None
37582,001,Ancient Aliens,EXPEDIENTES,None,None
37585,011,Problems,perdoname por aver creido que me queria,None,None
37590,001,Ancient Aliens,a issac se lo llevo un alien por eso no dice su pu** frace,None,None
37591,003,Ay Si,"Ay si, como no, todos en DIsney Y yo trabajando",None,None
37596,001,Ancient Aliens,Schaller,None,None
37603,007,Futurama Fry,se me hace a mi que eso te daban por las noches,None,None
37606,007,Futurama Fry,no estaba muerto andaba trabajando,None,None
37607,007,Futurama Fry,cuando dices entender enate pero no entendiste ni mader,None,None
37610,007,Futurama Fry,cuando dices entender en mate pero no entendiste ni madres,None,None
37614,001,Ancient Aliens,"Hay quien se gradua, tiene 4 titulos,  escribe un libro de 40 mil capitulos,  y al final, de acuerdo, goza de una profesion  pero no sabe lo que es: si ingeniero o ladron",None,None
37617,009,No me digas,mra vo che,None,None
37618,009,No me digas,mira vo che,None,None
37621,004,Bad Luck Brian,Hector wn Ya es hora de que tengas tu insignia,None,None
37624,001,Ancient Aliens,Quiere fusilar a cumpa le duele la rodilla :V,None,None
37634,001,Ancient Aliens,xio,None,None
37638,007,Futurama Fry,Tu cara cuando... te piden asesorias gratis,None,None
37643,007,Futurama Fry,Cuanto es 174+463+24x16+3=,None,None
37647,002,Annoying Gamer Kid,esto es lo pasa cuando juegas musho mainkra compa de felix para issac v:,None,None
37648,007,Futurama Fry,y tu que miras,None,None
37650,001,Ancient Aliens,Negras,None,None
37654,001,Ancient Aliens,MIRA TANSIQIERA NOS ENTENDEMOS LUZ,None,None
37655,008,Matias Prats,EN OTRAS NOTICIAS LIZBETH NO LE HACE CASO AL JOEL,None,None
37656,012,Willy Wonka,A q no puedes Conmigo luz q tal,None,None
37657,002,Annoying Gamer Kid,isaac listo v:,None,None
37662,008,Matias Prats,noticia de ultimo momento el pato se estaria rajando con el asao familiar,None,None
37667,005,Disaster Girl,"mujeres ""celosas"" cuando sea 12 de abril. ""Amor; tu amigaguita no volvera a visitar tu perfil""  *Nunca mas* :3",None,None
37668,001,Ancient Aliens,Cuando crees que te peinaste bien Y no es asi,None,None
37675,001,Ancient Aliens,panchos,None,None
37679,001,Ancient Aliens,sin duda las hondureña son hermosas pero con karen yolany se lucio,None,None
37683,001,Ancient Aliens,el chasi es asi de grande :D,None,None
37689,003,Ay Si,Hay si hay si Ya van a decir que van a ser campeones de nuevo hay si,None,None
37692,003,Ay Si,AY SI AY SI VIVO DE mi cara de artesania prehispanica,None,None
37695,005,Disaster Girl,PORFIN SE QUEMO SU CASA DE MIGUEL,None,None
37697,003,Ay Si,Presumo que adoro a mis hijos Pero no en la casa no los soporto,None,None
37698,003,Ay Si,Hay si hay si Ya van a comenzar con igual somos tricampeones porque perdieron,None,None
37707,006,Filosoraptor,dicen lo ateos que  los Niños nacen ateos y si  ateo apoyan  al   abortar los ateos proponen matar ateos?,None,None
37710,001,Ancient Aliens,Caracteres no imprimibles Aliens !,None,None
37711,011,Problems,cuando a liz no le quedan los zapatos,None,None
37715,004,Bad Luck Brian,Organiza un asado y pesca.. Le llueve todo el finde..,None,None
37718,003,Ay Si,Ay Si AY Si TODAS FELICITAMOS A AMANDA AER,None,None
37720,003,Ay Si,Ay Si TODAS FELICITAMOS A AMAMDA AYER,None,None
37722,003,Ay Si,Ay si TODAS FELICITAMOS A AMANDA AYER,None,None
37723,009,No me digas,En serio de berdad claudia,None,None
37724,008,Matias Prats,ULTIMAS NOTICIAS ESOS EXPEDIENTES NO ERAN!!,None,None
37730,001,Ancient Aliens,Hackers xdd,None,None
37736,011,Problems,me dijo que vivia en un lugar decente me llevo para san felitz,None,None
37740,012,Willy Wonka,¿que se siente saber que la valpo ya empezo con sus premechoneos?,None,None
37741,004,Bad Luck Brian,PIDE QUE LE CREE UNA CFG Y NO SABE COMO INTALARLA Y EJECUTARLA,None,None
37744,004,Bad Luck Brian,Cambio suegra por un pitbull,None,None
37763,003,Ay Si,"TIPICO DE LA ""KENY"" NO SOY HINCHA DE RESULTADO",None,None
37766,001,Ancient Aliens,Me estay Webeando,None,None
37768,002,Annoying Gamer Kid,VAMO A JUGAR LOL? SOY TOP,None,None
37772,012,Willy Wonka,muchos me mueren por el iPhone 6s Yo me muero por que Dani me diga te amo,None,None
37776,004,Bad Luck Brian,Dice ser hincha de Banfield No tiene copas,None,None
37779,012,Willy Wonka,Ando Gorreando viejos mal ja,None,None
37788,007,Futurama Fry,ques eso a un chinche,None,None
37800,001,Ancient Aliens,Cuando te sientes muy sabioy muy listo Pero eres un bobo,None,None
37808,002,Annoying Gamer Kid,Te dejo... Me voy a jugar.....,None,None
37810,007,Futurama Fry,Tu cara cuando No ves bien,None,None
37811,008,Matias Prats,ultimo momento se adelanta turismo un dia,None,None
37829,001,Ancient Aliens,Compuertas logicas,None,None
37830,002,Annoying Gamer Kid,JAJA LE GANE EN 1 VS 1 EN COD BO3 SOY EL MEJOR,None,None
37834,004,Bad Luck Brian,estudia pendejo,None,None
37847,012,Willy Wonka,odio cuando la bianca pone esas caritas:(,None,None
37850,011,Problems,es que me case con un boludoo ¿que te pasa?,None,None
37858,002,Annoying Gamer Kid,JUan es ratita :v,None,None
37862,001,Ancient Aliens,fiesta,None,None
37863,007,Futurama Fry,ese no es mi amigo buitre hay se le escapo ala mama de la casa volando,None,None
37865,004,Bad Luck Brian,Atacan su ciudad Matan a todos sus aldeanos primero,None,None
37868,003,Ay Si,Clasico Es clasico,None,None
37869,004,Bad Luck Brian,"Primera vez que juega aom Le mandan soldados, titan y un terremoto",None,None
37872,003,Ay Si,Hay si hay si primero te odio Y ahora coazon hay si,None,None
37873,007,Futurama Fry,sean serios weyes,None,None
37876,004,Bad Luck Brian,Esta por terminar una cancion sin fallar Falla,None,None
37878,004,Bad Luck Brian,Juega osu! Falla solo una nota,None,None
37882,004,Bad Luck Brian,Intenta subir algo con bendis Se rompe,None,None
37883,002,Annoying Gamer Kid,Cuando angelica Le chaleque a javier para recargas,None,None
37887,011,Problems,Ya no me kieres ni tantito .... Ana  luisa x KE no me saludas,None,None
37889,004,Bad Luck Brian,Le cae alma Lo saca el servidor,None,None
37893,005,Disaster Girl,Sebastian!!! No jodas....,None,None
37898,001,Ancient Aliens,Tula la tenes asi clavada En la Cola,None,None
37906,009,No me digas,yo cuando un nerd escribe en un grupo,None,None
37916,002,Annoying Gamer Kid,ya descubri al unicornio es gay,None,None
37921,012,Willy Wonka,Y si antes de dormir Nos tomamos algo chevere,None,None
37928,012,Willy Wonka,ASI QUE ME BLOQUEASTES DEL FACEBOOK Y CREES QUE ESO ME DUELE DIME QUE SE SIENTE SABER QUE ME DUELE LA PANZA PERO DE TANTO REIRME,None,None
37936,001,Ancient Aliens,A la gente misteriosa Simplemente no le importa el estado de whatsapp,None,None
37942,004,Bad Luck Brian,Pon me gusta Si sabes poner me gusta,None,None
37947,006,Filosoraptor,Te escribiria ... Feliz noche que el angel de la guarda te acompañe ... Pero me quede pensando los angelitos del cielo escapados tienen Ángel de la guarda o se cuidan entre ellos mismos ???,None,None
37952,011,Problems,Discretos secretos Mujer..si tu..mujer ke naciste mujer has sido victima de acoso inbox??? Reporta aki a tu acosador... Pa darle unos buenos suaves....jeje,None,None
37956,003,Ay Si,Hay si Hay si Entro tarde salgo tempra,None,None
37964,005,Disaster Girl,tres palabras no hay escuela!!!!!,None,None
37967,007,Futurama Fry,NO MAMES GUEY ASI NO ES,None,None
37969,005,Disaster Girl,ya entendi ese era un encendedor no una caja de decoracion para la alfombra,None,None
37971,005,Disaster Girl,dijo mañana habra examen,None,None
37974,002,Annoying Gamer Kid,Soy bien Niño rata,None,None
37989,005,Disaster Girl,logr quemar la escuela por fin a y no me equibo que es mi casa me ilusione,None,None
37997,003,Ay Si,y,None,None
38001,003,Ay Si,asi comenso la manuela,None,None
38003,001,Ancient Aliens,comprobado estos son 100% gays,None,None
38004,012,Willy Wonka,dice bruno a que hora queres que te recoga,None,None
38006,012,Willy Wonka,TENGO CARAMELOS! SUBE AL AUTO,None,None
38008,012,Willy Wonka,"A TODOS LOS PAISES QUE ODIAN A MEXICO, ASI QUE SE REIAN POR QUE ´´PATRICIA´´ HARIA MASACRE CON MEXICO DIME QUE SE SIENTE QUE LOS MEXICANOS HOY SE CAGUEN DE RISA X QUE PATRICIA SOLO LE CHUPO LA RIATA A LOS MEXICANOS",None,None
38010,011,Problems,"Gansa! Eso ya lo dijimos Mi internet esta malo, pasaron como 100 mensajes entre medio",None,None
38012,005,Disaster Girl,Ahi Vivia labaque,None,None
38019,004,Bad Luck Brian,q dijisti fenomeno,None,None
38031,011,Problems,Y a mi que me emcanta el cochino Entre mas cochino mejor,None,None
38034,007,Futurama Fry,No Es Amenaza Es Advertenzia!,None,None
38036,010,Prepare Yourself,the prom is coming choose your future,None,None
38043,010,Prepare Yourself,the prom is coming know what to study?,None,None
38046,009,No me digas,vaya vaya,None,None
38062,011,Problems,Son las 4 pm y......... Diana para aguita pa tomar cafecito hijita,None,None
38073,003,Ay Si,Que no puedo Preguntar,None,None
38076,013,Yao Wonka,Que no te guste Daan?,None,None
38077,013,Yao Wonka,Que no te guste Daan? Daanlovers,None,None
38081,011,Problems,tan tranquilito estaba el grupo sin Elton,None,None
38084,001,Ancient Aliens,¿sabes? le hace falta a arley,None,None
38087,007,Futurama Fry,NOT SURE IF SHE'S LYING OR SHES'S ACTUALLY A COLD HEARTED BITCH,None,None
38090,011,Problems,Tenia q ser el borre Che Mamon,None,None
38092,006,Filosoraptor,Cajas del 694? El diego es oro?,None,None
38093,011,Problems,Tenia q ser el Borre,None,None
38095,009,No me digas,rily nigga,None,None
38097,006,Filosoraptor,Cajas del 694? Entonses el diego es oro?,None,None
38101,009,No me digas,tal vez sea raro pero solo soy un tipo borracho xd,None,None
38110,001,Ancient Aliens,ALVA,None,None
38122,002,Annoying Gamer Kid,asi esta luna viendo que esta solo y pone mia khalifa en google,None,None
38124,003,Ay Si,Ya ni me visita Esos amigos mio,None,None
38126,004,Bad Luck Brian,CIERRAN SU EDIFICIO TIENE CLASE EN EL CAN,None,None
38132,013,Yao Wonka,Ya mismo Paga geovany,None,None
38135,002,Annoying Gamer Kid,amo tanto a los animales que me enampore de una oveja,None,None
38144,005,Disaster Girl,Cuando al leo le dicen Si quiere caja...,None,None
38149,006,Filosoraptor,creo que quiere abima,None,None
38155,007,Futurama Fry,Cuando estas platicando con el de alado Y el mestro se te queda viendo,None,None
38158,006,Filosoraptor,Si el hombre araña La mujer rasguña,None,None
38166,005,Disaster Girl,"Aqui vivia la de conta ""Vivia""",None,None
38172,013,Yao Wonka,EXCELENTE pintura es como la ultima cena que pinto picasso,None,None
38176,009,No me digas,No me digas q Jordan esta escribiendo ????,None,None
38187,008,Matias Prats,noticia de ultimo minuto la vanne tiene 5 huecos,None,None
38190,012,Willy Wonka,me da risa ese won,None,None
38192,009,No me digas,No me digas que los Coyoleros Se fueron de vacacciones....Nooooooooo,None,None
38194,007,Futurama Fry,¡hp! ¡pensar que era mi amigo!,None,None
38204,005,Disaster Girl,esto le pasara a tu casa si insultas a Rmp,None,None
38205,004,Bad Luck Brian,es ateo nace en semana santa,None,None
38212,007,Futurama Fry,Tu cara cuando la maestra prefiere a otro grado,None,None
38213,004,Bad Luck Brian,le va a las guajolotas y solo piensa en como quedo Pumas,None,None
38216,004,Bad Luck Brian,"Por fin, ya es gine... ve tele todo el dia porque no hay contrato",None,None
38218,006,Filosoraptor,si el luna es la muerte cuando se murio,None,None
38222,007,Futurama Fry,mi cara cuando dicen que daan canta feo,None,None
38225,004,Bad Luck Brian,El profesor pone 10 preguntas de falso y verdadero coloco todas falsas... todas eran verdaderas,None,None
38227,004,Bad Luck Brian,EBENEZER??? CUÁL DETERGENTE ES ESE???,None,None
38233,005,Disaster Girl,y ahi esta la cris destruyendo publicaciones,None,None
38239,012,Willy Wonka,asi que te gusta nana pancha,None,None
38244,005,Disaster Girl,"""EL MEDICO NO ME DEJABA VER MI EXPEDIENTE CLINICO"" Le dije que lo lamentaria",None,None
38246,011,Problems,me dijo que hariamos cositas no salio hasta 12 hrs despues de guardia,None,None
38249,001,Ancient Aliens,solo hay una explicacion todos son aliens,None,None
38250,007,Futurama Fry,!!!!estas conectada Y no me quiers saludar,None,None
38259,008,Matias Prats,En otras noticias El rubio es un boludo,None,None
38263,004,Bad Luck Brian,llega weando.. nonle sale el chiste..,None,None
38264,005,Disaster Girl,me dijo que haria celula con cristina les mande el fuego de dios,None,None
38268,009,No me digas,Apoko Si,None,None
38275,004,Bad Luck Brian,odia a los colombianos sangre de papi y mami colombiana pura CEPA,None,None
38276,012,Willy Wonka,Asi q quieres regalo del dia del hombre espero que si lo recibas de aquien si felicitaste abrazaste besaste,None,None
38280,009,No me digas,enserio pedazo de boludo ?,None,None
38281,004,Bad Luck Brian,ama a maduro odia a los colombianos,None,None
38285,001,Ancient Aliens,Japoneses,None,None
38290,008,Matias Prats,Y en otras noticias si habra toro mecanico para la parrillada Luis embauco a telemarketing y choferes,None,None
38294,004,Bad Luck Brian,odia a los colombianos sangre de mami y papi colombiana pura cepa,None,None
38299,001,Ancient Aliens,evelin estas como kieres,None,None
38313,001,Ancient Aliens,"Submarinos de totora, sistema antigravitacional (5 segundos) Ing. Inversa alienigena!!!",None,None
38315,008,Matias Prats,"noticia de ultimo minuto las tenemos identificadas ""mechonas""",None,None
38317,008,Matias Prats,Explota una bomba en el cementerio no hubo heridos solo muertos,None,None
38328,007,Futurama Fry,one moment,None,None
38333,009,No me digas,enserio!!! oscarsito,None,None
38341,006,Filosoraptor,Si me aparezco mañana Sera que me reciben??,None,None
38344,006,Filosoraptor,Si me aparezco mañana Sera que Elda me reciben??,None,None
38345,011,Problems,LA POSSE DANDOSE CUENTA QUE PERDIO,None,None
38346,001,Ancient Aliens,Hasta que se me hizo ir con el pelucas,None,None
38348,013,Yao Wonka,Es verdad !!! Eres de baldio,None,None
38357,008,Matias Prats,señores se acerca el cumpleaños de mi hijo miqueas,None,None
38358,012,Willy Wonka,ASIQ T GUSTA ECHAR INSECTICIDA? decim q c sient saber q a vos no t pican los moskitos,None,None
38359,007,Futurama Fry,CUANDO VEO A MI AMIGA HABLANDO CON QUIEN ME CAE MAL,None,None
38362,007,Futurama Fry,ese trebol es solo para panas,None,None
38363,008,Matias Prats,Y en otras noticias . esta noche los madridistas estan rezando para que no les toque el barca.,None,None
38364,013,Yao Wonka,A quien engaña Elda Con pateticas suplicas a Papa Dios,None,None
38366,013,Yao Wonka,A quien engaña Elda? Con pateticas suplicas a Papa Dios,None,None
38368,004,Bad Luck Brian,Ultimo dia de clases tiene examen con Chuy Montes,None,None
38373,003,Ay Si,"Ay si, Ay si! hoy cumplo años",None,None
38384,007,Futurama Fry,Pinchi Joto no me Invitaste ala bichy party,None,None
38387,007,Futurama Fry,luego por que de dicen chiquito stic,None,None
38388,005,Disaster Girl,no me hubieras dicho GORDA,None,None
38397,004,Bad Luck Brian,tiene su primera practica del ciclo mañana.... fisica II,None,None
38398,009,No me digas,"Como era,como dijo Hoy no duermo",None,None
38399,004,Bad Luck Brian,tiene su primera practica del ciclo..... fisica II,None,None
38404,001,Ancient Aliens,SE ME ANTOJA UN ELOTE DE LA PLAZUELA,None,None
38410,012,Willy Wonka,Asi que quiere reprobar alumnos seria una lastima que ya haya terminado mi trabajo,None,None
38416,002,Annoying Gamer Kid,Jajajjaja este kl es igual al kuki ajjjaj Loko por la palanca jajajja,None,None
38419,008,Matias Prats,"atencion!!!! se ha detectado niño con cara de viejo diski es profe de danza su nombre es armando ,,,",None,None
38422,005,Disaster Girl,cuando rayados descubrio el fuego,None,None
38429,002,Annoying Gamer Kid,Soy un pendejo sin vida social Y tambien soy niño rata,None,None
38431,011,Problems,por que invite a pepe naty a mis 15 años?,None,None
38432,004,Bad Luck Brian,conque tu eres el aprendyzz del brujo,None,None
38435,007,Futurama Fry,No se estoy arreglando las cosas O de plano ya la regue gacho...,None,None
38436,004,Bad Luck Brian,Se casaria en noviembre Cambiaron esquema de gratificacion,None,None
38438,004,Bad Luck Brian,mi foto de graduacion,None,None
38441,007,Futurama Fry,no encuentro la diferencia de un xbox one que el de un xbox 360,None,None
38442,013,Yao Wonka,GRILLA QUE SE RESPETA JAMÁS PIDE PLATA SE HACE LA NECESITADA... GRILLA MISMO ES,None,None
38455,007,Futurama Fry,eso no es amor es mariconada,None,None
38456,007,Futurama Fry,No se si diste las nalgas O solo te arrastraste por un puesto,None,None
38458,007,Futurama Fry,Cuando te dicen que se van A dormir y siguen conectados,None,None
38460,001,Ancient Aliens,BAES,None,None
38461,001,Ancient Aliens,BAES...,None,None
38466,003,Ay Si,Mañana si circulamos  ahuevo putitos,None,None
38469,008,Matias Prats,y en otras noticias en dos dias empieza la pascua juvenil de sjb,None,None
38476,001,Ancient Aliens,"El trabajo se hizo para el buey, los inteligentes dirigimos, No esta de mas una licenciatura ,MUESTRAME DONDE ESTA TU LICENCIATURA?.Y Te mostrare mi MAESTRÍA....aaay weey a trabajar!!",None,None
38489,003,Ay Si,Fronteamo por que podemo ay perdon delagheto,None,None
38494,001,Ancient Aliens,ito fedeer extraterrestres,None,None
38498,004,Bad Luck Brian,Como un tonto enamorado Me tienes Fernanda,None,None
38499,006,Filosoraptor,y por eso es que mujeres como ella se extinguen :D,None,None
38500,001,Ancient Aliens,YO PENSE QUE EL GEL ERA MUY BUENO NO PENSE QUE FUERAN TUS MIADOS,None,None
38503,005,Disaster Girl,"Crucita, la niña mas trasta de tapioles",None,None
38507,012,Willy Wonka,asi que eres ftp que se siente ser arenoso,None,None
38514,001,Ancient Aliens,Pirelli,None,None
38519,012,Willy Wonka,"feliz viernes cynthia se siente bien llegar al fin de semana cierto? disfrutalo, jvargas.",None,None
38522,001,Ancient Aliens,y el nix lo tenia asi de grande,None,None
38528,005,Disaster Girl,"Le gustaba darle comida a julito ""le gustaba""",None,None
38530,011,Problems,marika me friendzonearon,None,None
38536,013,Yao Wonka,ASI QUE SE MOJO BIEN RICO DIME QUE SE SIENTE SABER QUE SE MIO EN VEZ DE VENIRSE,None,None
38537,013,Yao Wonka,Mientras vos comias con 6 pesos por dia... En la Rosadita acarreaban dolares y la juntaban en pala.,None,None
38543,012,Willy Wonka,Si el jabon se cae al suelo ¿se limpia el suelo o se ensucia el jabon?,None,None
38546,003,Ay Si,AY SI AY SIBIEN FRESONA Y ME ORINO EN LA CAMA DE MIS CAMOTES,None,None
38547,007,Futurama Fry,esto no me gusta huele a tuki,None,None
38553,004,Bad Luck Brian,ES TAXISTA SIEMPRE PILLA CARAVANA CUANDO VA LIBRE,None,None
38554,009,No me digas,no mames!!,None,None
38562,013,Yao Wonka,jajaja ese mariko sigue leyendo,None,None
38566,012,Willy Wonka,Que se siente estar Solo como perro??,None,None
38575,005,Disaster Girl,"Brujo Soy , Y lo saben !",None,None
38576,008,Matias Prats,Monti alias pescuezo Levantate so vago jeeee jeeee que chevere,None,None
38578,005,Disaster Girl,"Brujo Soy! ""Ed""",None,None
38580,012,Willy Wonka,Jorge y paillacoi? Me habian dicho que venia la cosa del mall en 38,None,None
38582,012,Willy Wonka,con que idiota chocara el tren hoy?,None,None
38585,003,Ay Si,Antes de aumentar el pico y placa Terminrn las 21 megarobos,None,None
38586,003,Ay Si,Antes de aumentar el pico y placa Terminen las 21 megarobos,None,None
38591,001,Ancient Aliens,ELLA ES... Tan sumamente perfecta..,None,None
38596,009,No me digas,Estas leyendo mucho mejor ¡felicitaciones!,None,None
38601,008,Matias Prats,En otras noticias Smith me la pelas,None,None
38602,004,Bad Luck Brian,TIENE EL MEJOR EQUIPO HA PERDIDO 88 PUNTOS POR ESTAR EN ROJO,None,None
38603,009,No me digas,No me digas que lees mejor !te felicito!,None,None
38604,009,No me digas,No me digas que  estas leyendo mejor !te felicito!,None,None
38606,012,Willy Wonka,QUE OS TOMAIS UN DESCANSO DE TRAVIAN?? QUE SE SIENTE AL PLANIFICAR UN INICIO TRAS UNA SEMANA DE MONO,None,None
38610,004,Bad Luck Brian,yyyy bbbj,None,None
38611,008,Matias Prats,Perdonenme q insista Deigo cagas en el mismo retrete q tu suegro,None,None
38612,001,Ancient Aliens,NECESITO UN DESCANSO DE TRAVIAN UNA SEMANA,None,None
38614,004,Bad Luck Brian,Se rie de los demas No tiene portero para la final de copa,None,None
38616,006,Filosoraptor,A los padres siempre se los ama por que cuando no esten lo vas a lamentar Aveces uno tiene que ser autocritico y fijarse en lo que uno fue como hijo  antes de hablar pelotudeses,None,None
38617,006,Filosoraptor,A los padres siempre se los ama por que cuando no esten lo vas a lamentar Aveces uno tiene que ser autocritico y fijarse en lo que uno fue como hijo  antes de enojarse por pelotudeses,None,None
38624,009,No me digas,¿En serio? No jodas,None,None
38628,012,Willy Wonka,comenta lo mas bonito que te hayan dicho nunca,None,None
38629,001,Ancient Aliens,Esto de pedir algo que no tengo.. es como si le pido al vecino jamon y en mi casa hay chopped de lata,None,None
38631,008,Matias Prats,"permiteme que insista... corre a por tu entrada de neska rock, se estan agotando!!",None,None
38638,009,No me digas,"Que gracioso, se te cayo El cerebro!!!",None,None
38639,013,Yao Wonka,Feliz viernes nos vemos en el chat,None,None
38641,004,Bad Luck Brian,Quieren jugar futbol despues de 1 año Llueve,None,None
38642,008,Matias Prats,permite me que insista,None,None
38646,010,Prepare Yourself,NECESITO UN CAFE,None,None
38648,004,Bad Luck Brian,ERA PRO HASTA QUE ME MATARON TENIA 3 CUBOS DE TIERRA Y UN PALO DE MADERA,None,None
38652,006,Filosoraptor,el otro dia vi un lagarto y al verlo bien me di cuenta que yo en el espejo,None,None
38653,006,Filosoraptor,QUIEN ES ALEX??,None,None
38654,007,Futurama Fry,fry dime el abecedario en ingles ei.bi.ci.di.i.ef.yi.eich que viene despues,None,None
38655,009,No me digas,"PERDONA ME DIJISTE 38,40",None,None
38657,011,Problems,Carola Como le digo a Ruben que lo hago remil aka,None,None
38664,008,Matias Prats,volvemos en 5 minutos,None,None
38666,003,Ay Si,"Ay si, ahora todos son boinas rojas, verdes, paracaidistas, etc cuando se fueron al cuartel solo porque vieron a sus novia con otro, jejejeejeje",None,None
38668,007,Futurama Fry,NO SE SI LA LAVADORA HA TERMIANDO O NO HA EMPEZADO,None,None
38670,008,Matias Prats,"Exclusivo cayo detenida en un servicentro de Rancagua  la peligrosa Ladrona apodada ""la hocico de caballo""",None,None
38671,003,Ay Si,"Ay Si, ahora todos se creen paracaidistas, boinas verdes, rojas, rosadas.... cuando se fueron al cuartel solo porque vieron a sus novias con otro, jejejejejejejeje",None,None
38673,013,Yao Wonka,Los del barca dicen q son lo mejores Y lloran por la suerte del Madrid jajaja,None,None
38677,006,Filosoraptor,si una imagen es algo sencillo porque buscas en google su definicion,None,None
38682,003,Ay Si,"Ay si, ahora se creen paracaidista, hombre rana, hombre araña, boinas verdes, rojas.... solo porque se fueron al cuartel por despecho, jejejejejejeje",None,None
38685,011,Problems,Ya dejan entrar A cualquiera,None,None
38687,011,Problems,yo amaba a mi novio el solo me lo paga pegandome,None,None
38693,011,Problems,Ese triste momento que te das cuenta Que P0 esta mal,None,None
38694,011,Problems,No mAS MALTRATO,None,None
38702,010,Prepare Yourself,"Preparense Se acercan las frases de ""todo esfuerzo tiene su recompensa""  por la notas.",None,None
38709,009,No me digas,yO sOY yo,None,None
38713,008,Matias Prats,Estoy hasta el cognos,None,None
38718,008,Matias Prats,Ultima hora Hoy empieza el festival del pavo,None,None
38719,004,Bad Luck Brian,Personalidades en la escuela #La Parada,None,None
38720,008,Matias Prats,ESTOY HASTA EL PUCHE,None,None
38726,003,Ay Si,Felicitas No Fue!,None,None
38731,001,Ancient Aliens,NO DIGO QUE sea SPAM Pero FALTA REVO,None,None
38743,007,Futurama Fry,porke sera que nadie habla en este grupo,None,None
38747,001,Ancient Aliens,Se basa en esperar 10 minutos,None,None
38749,009,No me digas,Yo cuando me hablan de maduro,None,None
38765,004,Bad Luck Brian,lo lleva juan a la facu los chocan,None,None
38766,011,Problems,me pido a mi main sale mirror,None,None
38767,008,Matias Prats,Permitame que insista... Tienes los 15 puntos ? daselos al Madrid,None,None
38768,008,Matias Prats,Permitame que insista... Tienes los 15 puntos.daselos al Madrid,None,None
38774,011,Problems,Me dijo que no tenia vicios... ¡y se va a aikido todos los dias!,None,None
38781,008,Matias Prats,en instantes el tano giuliano desde un movil en vivo,None,None
38782,012,Willy Wonka,Esta viejito leandro pero ojo e!!!,None,None
38787,008,Matias Prats,reiteramos las 1 am son ha de aclarar las cosas,None,None
38788,008,Matias Prats,reiteramos las 1 am son hs de aclarar las cosas,None,None
38797,008,Matias Prats,"noticia de ultimo minuto obama luego de ser presidente de los estados unidos, busco trabajo reemplazando lamparas en rep.dom",None,None
38803,005,Disaster Girl,ese congreso ardera!! o me dejo de llamar Mariann,None,None
38813,008,Matias Prats,no para de llover en galicia xastamos fartos,None,None
38820,008,Matias Prats,"y en ultimo momento les presentamos una realidad, de la realidad, de la realidad ...que vivimos ayer",None,None
38824,005,Disaster Girl,yo no fui,None,None
38826,008,Matias Prats,aparecio el famoso cara vencida,None,None
38829,008,Matias Prats,hacer el amor no cuenta como regalo en el dia del padre no se deje tumbar  :p,None,None
38833,004,Bad Luck Brian,LE OFRECE UN TRAGO A UNA MONA BUENONA LO EMPUJAN A LA SALIDA Y LO ACUSAN DE ECHARLE ESCOPOLAMINA,None,None
38837,010,Prepare Yourself,rotations is coming,None,None
38838,007,Futurama Fry,NOSE POR QUE TUVISTE QUE CONTARLE,None,None
38839,010,Prepare Yourself,rotations is coming,None,None
38842,008,Matias Prats,Noticia de ultimo minuto Hector Yucra ya no toma wisky pero nadie sabe q ahora le gusta el tequila,None,None
38844,004,Bad Luck Brian,"su primer piropo... fue en un bar llamado ""arny""",None,None
38845,001,Ancient Aliens,Desire Asi tenes la con...,None,None
38850,003,Ay Si,Ay si el señor Torres,None,None
38851,003,Ay Si,"Claro, el Taffe lava",None,None
38853,009,No me digas,No me digas A si a poco,None,None
38857,009,No me digas,esta chida tu bufanda,None,None
38860,007,Futurama Fry,a los cuantos dias de no tomar uno muere ?,None,None
38861,003,Ay Si,antes era guapo aora no,None,None
38865,002,Annoying Gamer Kid,voy a borrarle todo el progreso a mi hermano,None,None
38867,007,Futurama Fry,Si no me guardas un trozo Lo tomare como una provocacion...,None,None
38869,003,Ay Si,"Ay si, se va a alemania 6 meses y regresa hablando alemañol",None,None
38871,007,Futurama Fry,"Si no me guardas un trozo, lo tomare como una provocacion...",None,None
38872,007,Futurama Fry,Me guardaras un trocico...,None,None
