,meme_id,plantilla,texto_no_tilde,text_1,text_2
15431,005,Disaster Girl,mi vesino escucha hiphop yo a su casa le di un hipiti hop,None,None
15434,003,Ay Si,"uyy si, uyy si.. soy el rey de puerto quetzal y no caso rapido un contenedor",None,None
15435,008,Matias Prats,Nos cometan que Fer va en tercer Lugar  A nadie le importa.,None,None
15448,009,No me digas,me vale berga y que vas a hacer?,None,None
15453,012,Willy Wonka,jajajaj gay,None,None
15475,013,Yao Wonka,"si aplaudes ,como pudres no gracias",None,None
15480,006,Filosoraptor,El que se enamora pierde  yo me enamore de mi seleccion y no perdi,None,None
15481,012,Willy Wonka,asi que colombia no pasaba  como te quedo el ojo mou ??,None,None
15500,011,Problems,¿enserio ? me deprimi con tu foto,None,None
15503,007,Futurama Fry,NO SE SI SE HACE PENDEJO EL ROGER O ASI NACIO,None,None
15511,006,Filosoraptor,no se si esta  pendejo o es mongol,None,None
15512,013,Yao Wonka,Pffff Usted mejor ?,None,None
15516,001,Ancient Aliens,"el dia que jugo MX vs Brasil muchos  se reportaron enfermos y no fueron a trabajar, eso tiene solo una explicacion EXTRATERRESTRES",None,None
15521,013,Yao Wonka,PONTE RUS ZAPATILLAS DE BALLET Y D PUNTITAS VETE A CHINGAR TU MAUSER,None,None
15525,007,Futurama Fry,que estas mirando oscar seguramente porno jajajaj,None,None
15530,004,Bad Luck Brian,Compra bandera para el partido de chile regalan bandera en la empresa para ver el partido,None,None
15539,007,Futurama Fry,MMMM ENTIENDO...,None,None
15543,004,Bad Luck Brian,tiene entradas para chile holanda chile clasifica!,None,None
15549,003,Ay Si,AY No ay no  Ahora son todo colombianos,None,None
15554,010,Prepare Yourself,PA QUE REINO SIN CAMPEONATO Y SIN CORONA,None,None
15556,007,Futurama Fry,niño rata  detectado,None,None
15570,012,Willy Wonka,due que se siente ser oro sin saber jugar lol?,None,None
15576,007,Futurama Fry,ADEMÁS DICEN QUE... EL WIL ES MALA INFLUENCIA,None,None
15577,004,Bad Luck Brian,ve por primera ves a su seleccion jugar y pierden 5,None,None
15586,012,Willy Wonka,lo que hace el ocio,None,None
15588,007,Futurama Fry,Si le doy toda la informacion seguro me lo trae mas rapido,None,None
15591,004,Bad Luck Brian,pasa Colombia a octavos de final  la eliminan en cuartos de final,None,None
15597,004,Bad Luck Brian,aylen me fui a colombia,None,None
15603,008,Matias Prats,news!!! por fin se conecto,None,None
15612,013,Yao Wonka,jajajajajaja  el weon fome,None,None
15626,009,No me digas,que te chupe  queeeee...,None,None
15627,013,Yao Wonka,el aporte?!! pos espera que lleguen los examenes  XD,None,None
15631,003,Ay Si,YO COJI AGRO,None,None
15633,004,Bad Luck Brian,sexo con malosa se resbala y se lesciona el pene,None,None
15635,001,Ancient Aliens,¿servicios escolares? aliens,None,None
15641,004,Bad Luck Brian,POR FIN TIENE POSIBILIDADES DE PASAR DE OCTAVOS Lo eliminaN por homofobico,None,None
15644,003,Ay Si,hay si hay si ahora nadie cree que estoy en brasil,None,None
15647,012,Willy Wonka,ASÍ QUE TU SOS SACO CACHO,None,None
15649,010,Prepare Yourself,si gana honduras la copa mundial comes gratis en comedor y pupuseria mary...,None,None
15651,004,Bad Luck Brian,que  lindo,None,None
15656,004,Bad Luck Brian,descubre un anime y tiene 1 temporada con 12 capitulos,None,None
15658,012,Willy Wonka,Asi que te has comprado tele nueva para ver el mundial... Que se siente que España quedara eliminada al 2° partido??,None,None
15664,004,Bad Luck Brian,¿QUE ES LO PEOR QUE LE PUEDE PASAR A UN NEGRO? QUE SE PIERDA EN EL ESPACIO,None,None
15665,004,Bad Luck Brian,el real madrid juega solo y aun asi pierde,None,None
15666,004,Bad Luck Brian,ME QUITA EL CONTROL TENGO OTRO,None,None
15671,012,Willy Wonka,cristi tanto que piensas......,None,None
15677,012,Willy Wonka,Que se siente que te coronen rey y que chile te haya cagado el momento,None,None
15679,012,Willy Wonka,"SI!! CLARO ENRIQUE... nO LO HABIA PENSADO, PERO NO ME PARECE MAL!",None,None
15681,006,Filosoraptor,sera que andaban juntos?,None,None
15682,006,Filosoraptor,si los hombres son todos iguales porque las mujeres eligen tanto?,None,None
15686,012,Willy Wonka,¿quieres diversion? pues chingale a la chamba,None,None
15688,012,Willy Wonka,la clave para ser feliz es conformarnos con lo q dios t da..,None,None
15691,012,Willy Wonka,mas pendejo que xavier davila imposible,None,None
15699,003,Ay Si,yo  no se,None,None
15701,008,Matias Prats,ultima noticia hoy marucio no duerme en su casa,None,None
15704,003,Ay Si,ai si ustedes nadamas lo sienten parado  y lo quieren dentro,None,None
15707,001,Ancient Aliens,Como te explico??? Solita Se despachava!!!!,None,None
15720,013,Yao Wonka,eso guirros de comercio si son pendojos y majaderos entre ellos se dan duros,None,None
15730,013,Yao Wonka,hola  que pasa geis,None,None
15738,010,Prepare Yourself,BRACE YOURSELVES MIGUE IS COMING,None,None
15739,013,Yao Wonka,ella es mi boysita,None,None
15742,002,Annoying Gamer Kid,JUGAndo fifa 14 hago 2 autogoles y celebro,None,None
15743,013,Yao Wonka,el me pidio que sea su enamorada y yo le dije que no,None,None
15748,013,Yao Wonka,maña es viernes pero pero no tengo clases,None,None
15752,013,Yao Wonka,mañana es viernes pero pero no tengo clases,None,None
15762,009,No me digas,y avos ¿quien te juna?,None,None
15767,013,Yao Wonka,"dedicar la misma cancion a distintas personas sos un genio, boludoo!",None,None
15768,001,Ancient Aliens,yo creo que lo mas correcto es llamarlos  ¡aliens!,None,None
15773,010,Prepare Yourself,SE VIENE EL SEROTAL DE CHAPINES APOYANDO A LOS TICOS HUECOS,None,None
15777,011,Problems,DR disculpenos Se nos perdio el expediente,None,None
15778,006,Filosoraptor,SI EL REGGAETON ES MUSICA ENTONCES CAGAR ES ARTE?,None,None
15782,006,Filosoraptor,SI TIMO SE DEMORA TAMBIEN PUEDO DECIR PA EL MUNDIAL?,None,None
15789,003,Ay Si,Ay si.. Ay si... soy tan maduro.. que soluciono mis problemas con imagenes de facebook,None,None
15790,007,Futurama Fry,si no quieres equipo a eres un gallina mcfly,None,None
15791,006,Filosoraptor,te llamas manuel o mauel??,None,None
15803,006,Filosoraptor,si marco a 1 podria gritarles mas....,None,None
15811,009,No me digas,Alba Mañana Es La Boda,None,None
15815,004,Bad Luck Brian,inventaron el futbol llevan 50 años sin ganar el Mundial,None,None
15816,004,Bad Luck Brian,juega un tutorial andres mision fallida jajaja,None,None
15836,001,Ancient Aliens,... suarez...,None,None
15837,006,Filosoraptor,Si Soy perra  entonces tu eres la reina,None,None
15839,004,Bad Luck Brian,Saves money the entire summer for a ps4 his tv doesn't have an hdmi port,None,None
15848,012,Willy Wonka,lo que se esta comiendo jose daniel,None,None
15849,006,Filosoraptor,si un testigo de jehova muere dios le abre la puerta o finge que no esta,None,None
15850,009,No me digas,por que me isistes asi dale like,None,None
15851,006,Filosoraptor,Si nos arReglan la cobertura de la tienda Tendremos que hacer llama,None,None
15856,006,Filosoraptor,si soy perro entonce tu ere la perrita  andres,None,None
15868,012,Willy Wonka,hola  !!!!yeinder¡¡¡¡¡,None,None
15871,008,Matias Prats,En otras noticias...  Encuentran Vagabundo sin vida,None,None
15872,006,Filosoraptor,SI NO TIPIFICO  ME SACO UN CRITICO?,None,None
15877,007,Futurama Fry,"Creo que son : ""Gatos""",None,None
15881,012,Willy Wonka,jke jbveb jndvjwbeif,None,None
15889,012,Willy Wonka,te dices enemigo del estado y sueñas con haber sido colonia inglesa patetico,None,None
15891,004,Bad Luck Brian,DICE QUE NO ME ESPERAN EN LA CASA VIVE EN BARRANQUILLA Y TRABAJA EN CARTAGENA,None,None
15902,004,Bad Luck Brian,se burla de las demas selecciones su seleccion no clasifica al mundial,None,None
15903,009,No me digas,por poquito  gana la copa españa,None,None
15907,006,Filosoraptor,Anita bby ud es tan linda q me esta gustando mas de la cuenta,None,None
15912,009,No me digas,CALO PARA QUE TE ALboROTAS,None,None
15914,006,Filosoraptor,si la caja de pizza es cuadrada la pizza es redonda el corte de la pizza en triangular mmm... ya nada tiene sentido,None,None
15915,005,Disaster Girl,los coris se copiaban de mi : xd ...se copiaban...,None,None
15920,006,Filosoraptor,soy el novio DE MARGARITA NO MOLESTAR,None,None
15925,009,No me digas,el arroz con leche sabe a leche no me digas,None,None
15929,004,Bad Luck Brian,Adivina el resultado de uruguay,None,None
15930,004,Bad Luck Brian,Me paresco a tu ex' jorge,None,None
15931,008,Matias Prats,"""ah floro""",None,None
15934,004,Bad Luck Brian,wants to hang out everybody has plans,None,None
15944,012,Willy Wonka,miler  a mi no me engañas  eres noob,None,None
15953,012,Willy Wonka,Asi que quieres hacerlo en un finde? que se siente al llevar 2 años sin terminarla?,None,None
15963,009,No me digas,NO ME DIGAS QUE... VAS A IR AL CURSO,None,None
15966,004,Bad Luck Brian,Llaman a yemo!!!! Contesta memo memillo el hijo de yemo,None,None
15967,007,Futurama Fry,¿a asi que te gusta one direction como se llama la paloma que ladra,None,None
15973,009,No me digas,te caiste no me digas,None,None
15982,003,Ay Si,Hay si hay si soy maestro del cona,None,None
15985,008,Matias Prats,Muere atropellado un hombre que iba al cine Al parecer no habia visto el trailer,None,None
15986,005,Disaster Girl,de dijo que fuera ardiente le di fuego,None,None
15990,013,Yao Wonka,todo esto es culpa de paulo coelho,None,None
15994,003,Ay Si,"AY SI, AY SI GANAMOS Y A TODOS NOS GUSTA EL FUTBOL",None,None
15995,001,Ancient Aliens,APENAS UNAS CHORRYZ BIEN MUERTAS...,None,None
16006,013,Yao Wonka,tu eres  ajjaja,None,None
16022,011,Problems,benites  que se siente ser maluco,None,None
16046,001,Ancient Aliens,¿nuevo juego disponible para ps2? es causa de aliens,None,None
16058,001,Ancient Aliens,Asi de grandes  son  tus cachetes,None,None
16064,001,Ancient Aliens,el  aldo,None,None
16067,012,Willy Wonka,nose Ricxi quien te metio  ajjajaj mejor mira aver si la niña esta dormida jejeje,None,None
16069,003,Ay Si,AY SI AY SI  SE ENOJO MARKOS,None,None
16071,001,Ancient Aliens,Lo que pasa es que Estas Camote de mi. Y tambbien  t amo,None,None
16072,001,Ancient Aliens,agarare tu comentatio  ricxy   y te lo empaquetare y te  lo mandera  en correo,None,None
16074,007,Futurama Fry,no se si vas a desbloquear el celu o... solo veras la hora,None,None
16087,012,Willy Wonka,Benitex A MI NO ME MIENTES  te pegaron tus padres,None,None
16094,001,Ancient Aliens,Que se siente ser un guerrero de la luz  y no poder garantizar tu subsistencia?,None,None
16095,001,Ancient Aliens,ASI DE GRANDE LO TENGO,None,None
16100,007,Futurama Fry,UE ES LO QUE TU QUIERES..... UE ES LO QUE TU QUIERES.....,None,None
16111,008,Matias Prats,en las noticias de hoy... gano colombia 2,None,None
16115,001,Ancient Aliens,Dejame decirte qe de este porte.. son los pechos de la adelaida!!,None,None
16116,009,No me digas,no me digas rocio enserio?,None,None
16117,011,Problems,olvidada que hoy es  jueves de motos!!!,None,None
16118,011,Problems,se me quedo mi iphone 5 en un colectivo...,None,None
16119,008,Matias Prats,"en otra noticia  javier no le ama a sol y ni tampoco alex, solo lo ama por el cariño",None,None
16121,009,No me digas,EN VELDÁ NO ME DIGAS,None,None
16136,007,Futurama Fry,Hoy me desperte con ganas  de  acosterme,None,None
16141,001,Ancient Aliens,Que  Ricas nalgotas!!,None,None
16151,001,Ancient Aliens,Solo te digo una cosa... ni los marcianos se la meten a Ochoa,None,None
16157,001,Ancient Aliens,SOLAMENTE AHI UNA EXPLICACION PARA ESTO EXTRATERRESTRES,None,None
16162,001,Ancient Aliens,¿quien ayudo en la expo de julio nico y aitor? aliens,None,None
16180,006,Filosoraptor,si los marcianitos de toy story son muchos tambien son minions?,None,None
16184,011,Problems,k daño contigo  oe,None,None
16186,006,Filosoraptor,SI EL LECHON REPARTE CHICHIRISKI REICIBE??,None,None
16189,006,Filosoraptor,SI EL LECHON SE PIERDE PARA REPARTIR CHICHIRISKI SE PIERDE PARA RECIBIR,None,None
16194,006,Filosoraptor,SI EL LECHON SE PIERDE PARA REPARTIR?? CHICHIRISKI SE PIERDE PARA RECIBIR??,None,None
16198,006,Filosoraptor,Si cuando sueñas con alguien es por que te extraña... 1D me extraña y sabe que existo,None,None
16201,007,Futurama Fry,hoy me desperte con ganas de acostarme,None,None
16204,011,Problems,No tengo nada... solo que taylor no vino a mexico en su red tour,None,None
16207,012,Willy Wonka,casillas por que no pides ayuda a ochoa,None,None
16208,004,Bad Luck Brian,Es español Le gusta La naranja con chile,None,None
16212,003,Ay Si,"ay si ay.. se la da de muy ""nice""  y se la pasa con sus corridos alterados ay si",None,None
16213,005,Disaster Girl,LE DIJE QUE NO ES KARATE ES TAEKWONDO,None,None
16214,004,Bad Luck Brian,deja el facebook abierto no puede borrar el post,None,None
16216,006,Filosoraptor,"es idea mia o tengo amigos ""filosofos""",None,None
16219,011,Problems,soy chukilluri no se jueguen con los apellidos que me hago niñ@,None,None
16226,008,Matias Prats,noticia de ultimo minuto guille es una finjidaza,None,None
16235,012,Willy Wonka,¿asi que eres el campeon del mundo? ¿que se siente ser humillado?,None,None
16237,011,Problems,Yo vivi  eso,None,None
16242,003,Ay Si,la verdad  no  se  si  eres hombre   o    mujer   desidete   causa,None,None
16245,009,No me digas,¿estas comiendo por la boca? noooooooooo por la nariz,None,None
16249,012,Willy Wonka,asi que denis te descubrio con tu novia que se siente que el karma cobre la cagada que hiciste frente a maira,None,None
16250,008,Matias Prats,reportando que el cielo deja caer  ÁNGELES,None,None
16252,012,Willy Wonka,admitelo  yo se mas que tu,None,None
16253,011,Problems,buta la wea de resfrio kl,None,None
16256,001,Ancient Aliens,bipolaridad  xd,None,None
16258,009,No me digas,¿si? ¡No me digas!,None,None
16261,008,Matias Prats,reportando que en el cielo ESTÁN CAYENDO  ÁNGELES,None,None
16262,012,Willy Wonka,metete el  ya en la raja katiane kla dfsdfsdf,None,None
16264,001,Ancient Aliens,Jose  tiene un potaso :3,None,None
16265,001,Ancient Aliens,Que pendeja estas  lluvia,None,None
16268,012,Willy Wonka,ASI QUE TE LLAMAS JOSE DIME QUE SE SIENTE TENER UN POTASO,None,None
16269,011,Problems,geovanny  coje duro,None,None
16271,001,Ancient Aliens,escucha bien monpi la tengo asi de grande,None,None
16272,001,Ancient Aliens,te dejo en la  FRIENDZONE!!,None,None
16275,002,Annoying Gamer Kid,habla juanito jugamos  un play mas mira que te gano jajaja,None,None
16276,001,Ancient Aliens,tienes un  potaso,None,None
16277,009,No me digas,angelo no me digas,None,None
16282,013,Yao Wonka,Organiza un prode en el laburo sale ultimo,None,None
16294,003,Ay Si,Cuidado chicos tenemos a toda una modelo Aqui,None,None
16295,007,Futurama Fry,¿que miras? cres q tengo sifilis,None,None
16300,004,Bad Luck Brian,SE HACE EL CUPIDO LOS SEPARA MAS,None,None
16301,001,Ancient Aliens,Sinceramente... increible,None,None
16302,001,Ancient Aliens,solo hay una explicasion yaccelin o nayeli,None,None
16309,004,Bad Luck Brian,se tira al ex  pide perdon por que la pillaron,None,None
16312,012,Willy Wonka,Y QUE SIENTES TOCANDO LA CORNETA Y SACANDO REBIEN LOS AGUDOS,None,None
16323,008,Matias Prats,Reportando que del cielo  estan calllendo pendejos,None,None
16324,002,Annoying Gamer Kid,jhejhejhe si estaba molesta jhejhejhe,None,None
16327,011,Problems,anda a san bartolo dijeron no pasara nada dijeron,None,None
16331,012,Willy Wonka,y entonce te crees mucho x q trabajas hasta el lunes angelica?,None,None
16332,011,Problems,lo siento gemma lloro de felicidad!!!,None,None
16339,012,Willy Wonka,Q se siente  Sel tonta,None,None
16346,005,Disaster Girl,mi primita va a quemear tu casa juli,None,None
16347,011,Problems,me dijo que estara solo hasta el domingo gracias gemma por el regalo!!!!,None,None
16350,001,Ancient Aliens,tu solo dile que los ovnis estan viniendo,None,None
16358,005,Disaster Girl,esto pasa cuando mi mama no me pone de fondo de pantalla a robert pattison,None,None
16359,012,Willy Wonka,ASI QUE ERES COLOMBIANO QUE SE SIENTE SER DEL MEJOR PAIS DEL MUNDO,None,None
16361,011,Problems,me diste muy duro,None,None
16363,012,Willy Wonka,ASI QUE JUEGAS PINGPONG DIME QUE SE SIENTE GANAR POR W.O.,None,None
16364,001,Ancient Aliens,podemos seguir con el tema de inicio???,None,None
16380,003,Ay Si,Ay si! Ay Si! Voy a buscar la mejor fiesta,None,None
16384,008,Matias Prats,Ultimas NOTICIAS ANGEL NO SE VA,None,None
16409,011,Problems,tina ni me llores xq no te voy a dar nada,None,None
16411,009,No me digas,nooo me digas,None,None
16417,004,Bad Luck Brian,SACA SU TARJETA DE ECO,None,None
16420,005,Disaster Girl,mira  si no escucho dj garro,None,None
16434,003,Ay Si,Ay si gran baina me voy a morir porque perdio japon,None,None
16435,012,Willy Wonka,asieske estas pidiendo like decime ke se siente ser un wn forever alone,None,None
16448,009,No me digas,que dijiste no me amargo,None,None
16463,009,No me digas,no me digas que gane la loteria,None,None
16466,005,Disaster Girl,MIS VECINOS LE IVAN A BRASIL EN EL PARTIDO CONTRA MEXICO LE IVAN...,None,None
16471,011,Problems,DJ GARRO  LENTOS RETRO,None,None
16478,003,Ay Si,Hay si hay si ahora todos publican sobre bajo la misma estrella Y NI SIQUIERA HAN LEIDO EL LIBRO,None,None
16482,002,Annoying Gamer Kid,me gusta modulo jiji soi mui maloteh,None,None
16485,009,No me digas,esta llegando dj garro,None,None
16487,009,No me digas,¿quintana no fue a clases? ¡no me digas!,None,None
16507,011,Problems,parece vieja el desgraciado maricon,None,None
16513,009,No me digas,NO sABIA,None,None
16516,001,Ancient Aliens,mujeres      mujeres,None,None
16521,011,Problems,queria ocupar un mac tenia windows,None,None
16524,011,Problems,queria ocupar un mac no tenia mouse,None,None
16529,003,Ay Si,mañana josue ira a  golpear a los del annie soper,None,None
16539,003,Ay Si,no me culpen!!!!!! solo mate a : 6 personas,None,None
16541,006,Filosoraptor,que pasa si la tia de la fabiana se va con el profe que creen,None,None
16563,002,Annoying Gamer Kid,yo movi a ochoa desde el  play,None,None
16564,004,Bad Luck Brian,COMPRA LA CAMISETA ORIGINAL DE COLOMBIA  La cambian el diseño para el mundial,None,None
16570,011,Problems,DIJO QUE NOS IVA HACER GANAR A TODOS QUE NO NOS ESFORSARAMOS,None,None
16577,009,No me digas,aaaah no me digas q  colombia clasifico en los octavo y q me dices de españa,None,None
16580,003,Ay Si,uy que miedoo,None,None
16589,013,Yao Wonka,De donde sacaron Este ñame,None,None
16590,007,Futurama Fry,ENSERIO  ALE?,None,None
16596,007,Futurama Fry,waaaooo romeo santos  titil,None,None
16597,013,Yao Wonka,Buena esa   Solecita,None,None
16603,004,Bad Luck Brian,va con cata no da clase,None,None
16612,003,Ay Si,se saco un 20 y ya lo publica,None,None
16614,003,Ay Si,se saco un 20 y lo publica,None,None
16629,006,Filosoraptor,si tanto odian a justin bieber por que le dedican tantos post y comentarios,None,None
16632,006,Filosoraptor,si los zombies vienen a tu casa zombienvenidos?,None,None
16653,010,Prepare Yourself,Prepare yourselfs semio is coming,None,None
16655,001,Ancient Aliens,asi de grande estaba la hamburgersa,None,None
16658,011,Problems,ME DIJO QUE ME IBA A MANDAR EL LISTADO  Y NO LE PUSO LOS SELLOS,None,None
16663,004,Bad Luck Brian,hola chao,None,None
16664,009,No me digas,y decian que el xolo no repuntaba en ventas decian,None,None
16693,011,Problems,no fui a la prepa un dia me reprovo el joaco,None,None
16695,003,Ay Si,"AY SI, AY SI  ESTOY DE CUMPLE",None,None
16696,012,Willy Wonka,estas con la trinidad ? que se siente ser dominado ?,None,None
16698,006,Filosoraptor,si la margoth parese dinosaurio? sera un margothsaurio?,None,None
16702,010,Prepare Yourself,brasilero brasilerooo  que amargado se te veee empataste cero a cero hoy no estuvo el japones...,None,None
16713,009,No me digas,no me digas benja otrabes te sacaste una foto en el baño,None,None
16714,011,Problems,me cage en pleno curso,None,None
16717,011,Problems,no pos me hiso llorar tu comentarios,None,None
16718,009,No me digas,la cara que pones cuando encuentras a alguien del que te querias deshacer,None,None
16726,011,Problems,el lautaro es virgen no me quiere cojer,None,None
16730,003,Ay Si,yo soy bonito y que?,None,None
16743,011,Problems,"que fifa sancionara al club por gritale al portero,,,, frutooo....",None,None
16745,012,Willy Wonka,asi que te crees bueno como medio campista kevin,None,None
16746,003,Ay Si,uy si  uy si creas un meme y ya te crees,None,None
16747,012,Willy Wonka,sneyder que se siente  no ir a chachipai,None,None
16751,001,Ancient Aliens,Y Yo dije: me agarras o lo mato...,None,None
16759,010,Prepare Yourself,muchachos volvio suarez ahora tiemblen,None,None
16760,001,Ancient Aliens,solo hay una explicacion para esto jhair y charly,None,None
16775,009,No me digas,¿neta? no me digas,None,None
16780,004,Bad Luck Brian,estar en la unefa desde las 7 hasta las 12 solo para sacarse una foto,None,None
16788,004,Bad Luck Brian,se cree BKN Y LE PAGA A XAXO PARA K SE LO META,None,None
16792,009,No me digas,interesante !!! cuentame mas javiera,None,None
16798,007,Futurama Fry,¿CUANTO ERA 2+2? (matias),None,None
16799,009,No me digas,enserio  no me digas,None,None
16804,009,No me digas,enserio  nomedigas,None,None
16808,009,No me digas,"Ha, Gaaaaaay.",None,None
16810,011,Problems,"Y que le diGo a mi carnal ""no, que asco"" Y...",None,None
16817,004,Bad Luck Brian,LO INVITAN A UN EVENTO ES EL MISMO DIA DEL corpus christi,None,None
16818,004,Bad Luck Brian,practica los pasos todo el fin de semana se pone nervioso y se equivoca,None,None
16826,002,Annoying Gamer Kid,thu matixito,None,None
16827,012,Willy Wonka,ya vaz a empezar con tus mamadas?,None,None
16832,004,Bad Luck Brian,Se levanta a las 4am Suspenden las clases.,None,None
16837,007,Futurama Fry,con que sufro por ti ee. jaja,None,None
16839,004,Bad Luck Brian,practica piromania con un bote pinta todo el salon,None,None
16845,009,No me digas,No me digas tu hidiotes es mas de 9000,None,None
16850,011,Problems,No... no... no tengo palabras,None,None
16860,009,No me digas,me llamo hasbleidy  y no se hacer un meme,None,None
16864,008,Matias Prats,yaya todo porque tiene una fizura en las costillas,None,None
16874,008,Matias Prats,Pillamos a jefferson cagando xd!!!,None,None
16877,008,Matias Prats,ULTIMAS NOTICIAS ESTAMOS JODIDOS!!,None,None
16886,001,Ancient Aliens,. Simios,None,None
16888,008,Matias Prats,EN OTRAS NOTICIAS... la LORETO SIGUE IGUAL DE FOME...,None,None
16897,011,Problems,Me termino solo  por q queria un dandado con clave,None,None
16898,012,Willy Wonka,el es  aguinaga,None,None
16899,007,Futurama Fry,AA Primo te tengo una rabia por  Por q Ya No Quiero q nos demos en guerra de imagnes te quiero ganar,None,None
16901,009,No me digas,era tan imbecil  juannn,None,None
16904,013,Yao Wonka,INTERESANTE continua... :3,None,None
16916,007,Futurama Fry,MIENTRAS MENOS PLATA TENEMOS MAS CAGA SE ME ANTOJAN,None,None
16922,009,No me digas,no me digas! eres homosexual! chocolate por la noticia!,None,None
16926,001,Ancient Aliens,. luis suarez,None,None
16928,010,Prepare Yourself,The summer is coming ned stark,None,None
16936,002,Annoying Gamer Kid,hackie gta v soy todo un hacker jejeje,None,None
16938,002,Annoying Gamer Kid,heckee gtav soy todo un hacke jejeje,None,None
16940,006,Filosoraptor,LA MEZCLA PERFECTA AJI + UN FLAITE =CHILE,None,None
16942,009,No me digas,ASI... O MAS CHIDA?,None,None
16944,002,Annoying Gamer Kid,hackee gta v soy todo un hacker jeje,None,None
16951,007,Futurama Fry,Y YO QUE TENGO QUE VER EN ESO  NO ME CALUMNIEN,None,None
16952,011,Problems,te amo antonyyy  gracias x todo,None,None
16956,006,Filosoraptor,si tanto odia a justin biber  por que le ponen tanpos pons y comentario,None,None
16958,011,Problems,le dije solo la punta  me la metio asta los huevos,None,None
16959,007,Futurama Fry,bonerges eres un picaron,None,None
16961,011,Problems,pobre aponte,None,None
16969,005,Disaster Girl,La miss me saco de clase me saco!!,None,None
16970,007,Futurama Fry,¿.............? YO TOME ESA FOTO PELUCHE,None,None
16973,003,Ay Si,ay si soy rubia natural solo que me late pintarme las raices de negro ay sii,None,None
16976,009,No me digas,no me  digas,None,None
16977,007,Futurama Fry,QUE.... NO TUVISTES INFANCIA  ROMERO,None,None
16983,006,Filosoraptor,Y si sucrette esconde sus senos?,None,None
16988,003,Ay Si,AY Si  AY Si HABLo LA INTELIGENTE,None,None
16989,002,Annoying Gamer Kid,ay q jugar play al estilo mati,None,None
16992,004,Bad Luck Brian,TAMBIEN YO QUIERO AL MEMO OCHOA DE PORTERO EN LA PUERTA DE MI CASA PARA QUE NO PASE NADA,None,None
16998,001,Ancient Aliens,DEJAME ADIVINAR HACKERS,None,None
17001,012,Willy Wonka,asi que eres abogado y investigador criminal que se siente ser lo mejor del planeta,None,None
17006,012,Willy Wonka,te mueres  por preguntar el precio,None,None
17007,011,Problems,ya no  publicare nada,None,None
17008,006,Filosoraptor,QUE LE PASA A LUPITA?? NO SE !!!,None,None
17013,011,Problems,me dijo simeon..... ves por un largero....y me mando hasta el portico,None,None
17016,003,Ay Si,aysi aysi aysi se cree malote,None,None
17018,003,Ay Si,nooo ttee kreeass xiimeena yaaa saabbeess qq ioo ttee reessppeettoo,None,None
17020,011,Problems,"cursa animales 2 en intersemestral,  sera facil decian...",None,None
17022,012,Willy Wonka,De que jugueteria te  Escapaste muñeca??,None,None
17026,004,Bad Luck Brian,se espanta de  los esquizofrenicos y cree en dios,None,None
17028,012,Willy Wonka,lo hice yo jime,None,None
17032,011,Problems,me dijo que esta noche tendria el mejor polvo de mi vida me trajo un miguelito,None,None
17033,011,Problems,ahi medaly si seras,None,None
17037,011,Problems,QUIZÁS no me ame Como yo lo amo a el,None,None
17038,010,Prepare Yourself,prepare yourself im going to fart,None,None
17040,002,Annoying Gamer Kid,manuel estas estudiando si.,None,None
17049,006,Filosoraptor,digamos q si  depronto si si voy,None,None
17053,006,Filosoraptor,vives tu vida o solo te conformas con existir?,None,None
17056,013,Yao Wonka,"Asi que no vas a venir? Dime, que se siente ser buleado a distancia?",None,None
17061,004,Bad Luck Brian,Initiates a new game charm table 17,None,None
17070,006,Filosoraptor,si tabto molesta a otra persona querra ser como el algun dia?,None,None
17076,004,Bad Luck Brian,juega el mundial y pierde con españa,None,None
17078,006,Filosoraptor,si tanto molesta a otra persona  querra ser como el algun dia???,None,None
17081,004,Bad Luck Brian,Hace la mejor gestion de su vida El th cuelga al transferir a ivr,None,None
17091,004,Bad Luck Brian,Dicen que FFL vuelve en un rato lleva mas de 8 horas esperando,None,None
17100,006,Filosoraptor,estas idiota o te haces?,None,None
17101,004,Bad Luck Brian,estudia derecho deja la joroba,None,None
17114,003,Ay Si,aysi aysi  daniel y sulma(viviana) dnde keda ?,None,None
17123,011,Problems,"es tan, pero tan triste :'(",None,None
17127,008,Matias Prats,"le agradecemos a la maestra por la atencion prestada y los alumnos? no, porque ellos se durmieron",None,None
17137,003,Ay Si,ayyyy mejor no  t digo na resentido,None,None
17162,013,Yao Wonka,no lo vas a crer  pero casi me meo jaja,None,None
17170,001,Ancient Aliens,"""Daniel me gusto"" Noe puteando",None,None
17174,004,Bad Luck Brian,"comenta ""donde estan las mujeres bellas de mi facebook"" y solo de la like el hermano",None,None
17184,011,Problems,adrii: soi normal..soi norrmal..soi normal...,None,None
17186,011,Problems,adrii: soi normal..soi normal..soi normal...,None,None
17200,004,Bad Luck Brian,dice que es hombre libre y tiene novia,None,None
17214,011,Problems,aposte que chile no ganaba el mundial sali para atras con el andry,None,None
17216,011,Problems,le aposte al andry que chile perdia el mundial voy a tener que usar hipoglos,None,None
17220,001,Ancient Aliens,El petroleo,None,None
17226,009,No me digas,SALES KOMPA  AMIGOS NO WE NO ME VAIGAS APONER MAMADAS CON ESTE PROGRAMA,None,None
17233,007,Futurama Fry,Niña dejeme decirle  que usted es muy linda,None,None
17235,011,Problems,tu te quisiste desaser de mi !,None,None
