,meme_id,plantilla,texto_no_tilde,text_1,text_2
42627,004,Bad Luck Brian,Cela al marido com una mujer que esta lejos Y elarido le pone cacho con la vecina,Cela al marido com una mujer que esta lejos Y elarido, le pone cacho con la vecina
42629,004,Bad Luck Brian,Cela al marido con una mujer que vive lejos Y el marido le pone cachos con la vecina,Cela al marido con una mujer que vive lejos Y el marido, le pone cachos con la vecina
42631,008,Matias Prats,Noticia de ultima hora yuli y wilmar Desubicados ALERTA!,Noticia de ultima hora, yuli y wilmar Desubicados ALERTA!
42650,008,Matias Prats,noticia de ultima hora                                     .el demo el bombillo ... el bombillo .. el bombillo naaa hoy es un dia normal,noticia de ultima hora,                                     .el demo el bombillo ... el bombillo .. el bombillo naaa hoy es un dia normal
42676,003,Ay Si,Ay si ay si Ng,Ay si ay si, Ng
42736,004,Bad Luck Brian,"se compra un ps4, se arruina el primer dia.",se compra un ps4, se arruina el primer dia.
42738,007,Futurama Fry,Veo la luz al final del tunel No se si es el final del proyecto o el de mi vida,Veo la luz al final del tunel No se si es el final del proyecto, o el de mi vida
42751,012,Willy Wonka,con que te gusta el paro dime que se siente comer natilla en la universidad,con que te gusta el paro ,dime que se siente comer natilla en la universidad
42754,004,Bad Luck Brian,viene a defender al amigo y lo terminan enterrando a el,viene a defender al amigo y, lo terminan enterrando a el
42758,004,Bad Luck Brian,quieren ser grandes y son del peru el chiste se cuenta solo,quieren ser grandes y son del peru el chiste, se cuenta solo
42772,008,Matias Prats,Atencion de ultima hora!!!! La IU.CESMAG invita a cuidar el medio ambiente,Atencion de ultima hora,!!!! La IU.CESMAG invita a cuidar el medio ambiente
42798,012,Willy Wonka,asi que peru clasifico a rusia 2018 dime que se siente que mañana tengas clases normales,asi que peru clasifico a rusia 2018 ,dime que se siente que mañana tengas clases normales
42808,008,Matias Prats,ultimas noticias Campamento Pneuma acercandose,ultimas noticias, Campamento Pneuma acercandose
42813,006,Filosoraptor,Si es un Mccombo del dia ¿me lo puedo comer en la noche?,Si es un Mccombo del dia ,¿me lo puedo comer en la noche?
42814,004,Bad Luck Brian,Gana Entrada a peru lo mandan de viaje a santiago de chile,Gana Entrada a peru, lo mandan de viaje a santiago de chile
42853,004,Bad Luck Brian,Peru Clasifica al mundial Sucede el rapto y se suspende el mundial,Peru Clasifica al mundial Sucede el rapto y, se suspende el mundial
42855,004,Bad Luck Brian,Peru clasifica a Rusia 2018 Sucede el rapto y se suspende el mundial,Peru clasifica a Rusia 2018 Sucede el rapto y, se suspende el mundial
42903,003,Ay Si,ay si ay si ¡Vani! javy esta tocandome,ay si ay si, ¡Vani! javy esta tocandome
42930,003,Ay Si,"ay si ,ay si , soy jeeklovers <3",ay si ay si,  soy jeeklovers <3
43020,012,Willy Wonka,asi que haces fanart dime ¿que se siente al no crear?,asi que haces fanart ,dime ¿que se siente al no crear?
43041,004,Bad Luck Brian,queria ser mejor que ibm y lo compra un empleado de ibm,queria ser mejor que ibm y, lo compra un empleado de ibm
43064,004,Bad Luck Brian,cuando dani se entera de que un alumno le ha sacado el rabo a un niño,cuando dani se entera de que un alumno, le ha sacado el rabo a un niño
43126,011,Problems,Cuando te faltan dos semanas para salir de clases y debes salvar diez ramos,Cuando te faltan dos semanas para salir de clases, y debes salvar diez ramos
43139,004,Bad Luck Brian,le arrestan por robar un pan y le regalan en la carcel uno todos los dias,le arrestan por robar un pan y, le regalan en la carcel uno todos los dias
43142,003,Ay Si,ay si ay si que malota,ay si ay si, que malota
43191,012,Willy Wonka,"asi que pegas a tu novia... dime, ¿Que se siente ser menos hombre que bob esponja?",asi que pegas a tu novia... ,dime ¿Que se siente ser menos hombre que bob esponja?
43290,008,Matias Prats,De  ultima hora Edwin preño su novia,De  ultima hora, Edwin preño su novia
43327,007,Futurama Fry,no se si los libros siempre han sido tantos caros o me doy cuenta ahora que prefiero intercambiarlos,no se si los libros siempre han sido tantos caros, o me doy cuenta ahora que prefiero intercambiarlos
43328,004,Bad Luck Brian,Compra un clio Se le cae un arbol encima,Compra un clio Se, le cae un arbol encima
43329,007,Futurama Fry,no se si los libros siempre han sido tan caros o me doy cuenta ahora que prefiero intercambiarlos,no se si los libros siempre han sido tan caros, o me doy cuenta ahora que prefiero intercambiarlos
43374,004,Bad Luck Brian,Al fin Tiene accion Todos en la ofi se enteran,Al fin Tiene accion Todos en la ofi, se enteran
43392,011,Problems,me dijo que no hariamos nada y me la metio seca,me dijo que no hariamos nada, y me la metio seca
43479,004,Bad Luck Brian,La cara que se te queda Cuando tu cumple cae un viernes,La cara que, se te queda Cuando tu cumple cae un viernes
43494,011,Problems,cuando te inspiras en la tarea y te saca la inspectora,cuando te inspiras en la tarea, y te saca la inspectora
43518,006,Filosoraptor,si los delfines son tan listos ¿por que no construyen barcos para no nadar?,si los delfines son tan listos ,¿por que no construyen barcos para no nadar?
43530,006,Filosoraptor,si me pongo bien caliente cuando escucho este perreo ¿ando bien inductivo o bien caliente?,si me pongo bien caliente cuando escucho este perreo ,¿ando bien inductivo o bien caliente?
43541,004,Bad Luck Brian,se cree muy avispado lo tumba un pastuso,se cree muy avispado, lo tumba un pastuso
43714,004,Bad Luck Brian,sube una foto para hacer bullyng le hacen bullyng a el,sube una foto para hacer bullyng, le hacen bullyng a el
43716,010,Prepare Yourself,preparense renuncia masiva is coming,preparense, renuncia masiva is coming
43718,004,Bad Luck Brian,sube una foto para hacer bullying le hacen bullying a el,sube una foto para hacer bullying, le hacen bullying a el
43749,004,Bad Luck Brian,Le pide al herrero de la aldea que le afile la espada la rompe en el siguiente combate,Le pide al herrero de la aldea que, le afile la espada la rompe en el siguiente combate
43763,003,Ay Si,Ay si ay si Ahora todo con Camilo y yo que,Ay si ay si, Ahora todo con Camilo y yo que
43860,008,Matias Prats,noticia de ultima hora el quider se va en la eco sport mas nada!,noticia de ultima hora, el quider se va en la eco sport mas nada!
43871,008,Matias Prats,noticia de ultima hora el quinder se va para merida en la eco sport mas nada!,noticia de ultima hora, el quinder se va para merida en la eco sport mas nada!
43875,004,Bad Luck Brian,nadie le gusta a mi,nadie, le gusta a mi
43881,003,Ay Si,ay si ay si es viernes y me voy a zongozotla,ay si ay si, es viernes y me voy a zongozotla
43945,003,Ay Si,Ay si ay si Chris is my #1,Ay si ay si, Chris is my #1
43948,003,Ay Si,Ay si ay si Chris is my #1 amiguito,Ay si ay si, Chris is my #1 amiguito
43962,011,Problems,me dicen ucu .... y shorooo como marisa,me dicen ucu ...., y shorooo como marisa
44044,006,Filosoraptor,Si la arteria aborta y la vena cava... ¿la circulacion es la historia de un asesinato?,Si la arteria aborta y la vena cava... ,¿la circulacion es la historia de un asesinato?
44080,004,Bad Luck Brian,se ofrece para jugar a la pelota los perros le hacen cagar los chuteadores,se ofrece para jugar a la pelota los perros, le hacen cagar los chuteadores
44112,012,Willy Wonka,Asi que te creer gracioso dime Italo tu mama sabe que eres gay,Asi que te creer gracioso ,dime Italo tu mama sabe que eres gay
44115,012,Willy Wonka,Asi que te crees gracioso dime Italo tu mama sabe que eres gay,Asi que te crees gracioso ,dime Italo tu mama sabe que eres gay
44149,006,Filosoraptor,"si el fuego necesita oxigeno, ¿por que el sol no se apaga?",si el fuego necesita oxigeno ,¿por que el sol no se apaga?
44163,004,Bad Luck Brian,A andrea le gusta En exceso jajajaja,A andrea, le gusta En exceso jajajaja
44169,003,Ay Si,oye quien hiso esto      fue pablo verdad ay si fue el,oye quien hiso esto      fue pablo verdad ay si, fue el
44181,004,Bad Luck Brian,lo que hacen con este chico se llama bullyng y sois mala gente,lo que hacen con este chico, se llama bullyng y sois mala gente
44207,011,Problems,medisen te regalare algo y al dia sigiente te disen que santaclos murio,medisen te regalare algo, y al dia sigiente te disen que santaclos murio
44254,003,Ay Si,ay si yo no les tengo miedo tontos,ay si, yo no les tengo miedo tontos
44296,003,Ay Si,Ay si ay si Tan obvio,Ay si ay si, Tan obvio
44324,012,Willy Wonka,dime por que no has venido a las actividades Cecrea?,,dime por que no has venido a las actividades Cecrea?
44331,012,Willy Wonka,dime ¿por que no has venido a las actividades cecrea?,,dime ¿por que no has venido a las actividades cecrea?
44435,003,Ay Si,"Ay si, ay si una flaca se encuentra gorda y ahora todas son gordas",Ay si ay si, una flaca se encuentra gorda y ahora todas son gordas
44467,004,Bad Luck Brian,"Intento echarse un pedo, se caga encima",Intento echarse un pedo, se caga encima
44730,004,Bad Luck Brian,cuando se te rompe tu funda de polietileno,cuando, se te rompe tu funda de polietileno
44783,003,Ay Si,ay si beny tu tambien....,ay si, beny tu tambien....
44820,006,Filosoraptor,Si milo lockett es tan malo ¿por que vende tanto?,Si milo lockett es tan malo ,¿por que vende tanto?
44880,003,Ay Si,"ay si, la negra tiene la culpa por OBEDECERTE a la perfeccion",ay si, la negra tiene la culpa por OBEDECERTE a la perfeccion
45037,011,Problems,me dijo que no hariamos nada y me lo metio seco,me dijo que no hariamos nada, y me lo metio seco
45066,004,Bad Luck Brian,when how Te regalan un ferrari y tu hermano lo estrella,when how Te regalan un ferrari y tu hermano, lo estrella
45106,008,Matias Prats,ultima hora se comprueba que caracol esta mas vendido que el chocolate en San Valentin,ultima hora, se comprueba que caracol esta mas vendido que el chocolate en San Valentin
45116,007,Futurama Fry,no se si mis amigo son borrachos o yo soy muy sanono,no se si mis amigo son borrachos, o yo soy muy sanono
45126,007,Futurama Fry,no se si mis amigo son borrachos o yo soy muy sano,no se si mis amigo son borrachos, o yo soy muy sano
45200,004,Bad Luck Brian,Se prende a hacer el porfolio se le desprende la retina,Se prende a hacer el porfolio, se le desprende la retina
45224,012,Willy Wonka,asi que la amas.... y dime que se sintio caer en sus mentiras otra vez,asi que la amas.... y ,dime que se sintio caer en sus mentiras otra vez
45257,008,Matias Prats,ultimas noticias el fin del mundo se cansela por mal clima,ultimas noticias, el fin del mundo se cansela por mal clima
45278,012,Willy Wonka,asi que sanjo campeonaba?? dime que se siente perder,asi que sanjo campeonaba?? ,dime que se siente perder
45280,003,Ay Si,El fer cuando lo acusan de algo ay si,El fer cuando lo acusan de algo ay si,
45304,004,Bad Luck Brian,Quiere desayunar lo traen a la hora del almuerzo,Quiere desayunar, lo traen a la hora del almuerzo
45320,003,Ay Si,Ay si ay si Compro el aleman...,Ay si ay si, Compro el aleman...
45434,004,Bad Luck Brian,Dice que es timido Y cuenta que se squanchea en grupo,Dice que es timido Y cuenta que, se squanchea en grupo
45504,003,Ay Si,ay si ay si Ahora todos bailan zumba,ay si ay si, Ahora todos bailan zumba
45557,003,Ay Si,Ay si ay si Mañana no voy al gimnasio porque tengo dos parciales,Ay si ay si, Mañana no voy al gimnasio porque tengo dos parciales
45561,005,Disaster Girl,los que decian que cnco no cantaba bien decian,los que decian que cnco no cantaba bien ,decian
45589,003,Ay Si,"ay si, para la salud no hay plata pero se gastan 40.000 millones en la consulta liberal",ay si, para la salud no hay plata pero se gastan 40.000 millones en la consulta liberal
45628,012,Willy Wonka,asi que todos hablan de la paz?? dime que se siente que nadie te eduque en la escuela para ella?,asi que todos hablan de la paz?? ,dime que se siente que nadie te eduque en la escuela para ella?
45697,006,Filosoraptor,Si crei y gano en la fpf ¿por que no creer en que aprobare geometria?,Si crei y gano en la fpf ,¿por que no creer en que aprobare geometria?
45709,003,Ay Si,ay si ay si soy ingeniero y no puedo armar un toldo,ay si ay si, soy ingeniero y no puedo armar un toldo
45710,006,Filosoraptor,Si no quiere motes ¿Porque no para de ragear?,Si no quiere motes ,¿Porque no para de ragear?
45758,004,Bad Luck Brian,quiere el leñador no le sale ni el tronco,quiere el leñador no, le sale ni el tronco
45820,003,Ay Si,hay si soy edicion limitada,hay si, soy edicion limitada
45843,008,Matias Prats,Noticia de ultima hora En san antero y coveñas se agotaron los memos por causa del parcial de ricardo,Noticia de ultima hora, En san antero y coveñas se agotaron los memos por causa del parcial de ricardo
45861,007,Futurama Fry,no se si hoy es lunes o es martes,no se si hoy es lunes, o es martes
45880,012,Willy Wonka,tienes una novia celosa y loca dime que se siente  no poderle hablar a ninguna mujer porque ella piensa que es la otra ....,tienes una novia celosa y loca ,dime que se siente  no poderle hablar a ninguna mujer porque ella piensa que es la otra ....
45883,012,Willy Wonka,"tienes una novia loca dime que se siente, no poder hablarle  a ninguna mujer incluida tu mama  tu hermana",tienes una novia loca ,dime que se siente no poder hablarle  a ninguna mujer incluida tu mama  tu hermana
45938,003,Ay Si,Ay si Ay si Ya va ser mi baby shawer en predio cienegas y me creo mucho ay si ay si,Ay si Ay si Ya va ser mi baby shawer en predio cienegas y me creo mucho ay si ay si,
45942,003,Ay Si,Ay si ay si Hoy fue cumple de mi papa el descua y ni le felicite y me creo mucho ay si ay si,Ay si ay si Hoy fue cumple de mi papa el descua y ni le felicite y me creo mucho ay si ay si,
46002,011,Problems,As%C3%AD yo...cuando me dice que solo tomo un curso de 3 meses y ya es optometrista,As%C3%AD yo...cuando me dice que solo tomo un curso de 3 meses, y ya es optometrista
46004,011,Problems,As%C3%AD yo... cuando me dice solo tomo un curso de 3 meses y ya es optometrista,As%C3%AD yo... cuando me dice solo tomo un curso de 3 meses, y ya es optometrista
46088,004,Bad Luck Brian,juega minecraft lo mata un noob,juega minecraft, lo mata un noob
46232,006,Filosoraptor,¿y si pido un ELISA EN CONJUNTo a los demas examenes?,,¿y si pido un ELISA EN CONJUNTo a los demas examenes?
46562,007,Futurama Fry,esta preocupada de verdad o me esta troleando,esta preocupada de verdad, o me esta troleando
46593,011,Problems,GUEN te drogan en la discoteca y te violan,GUEN te drogan en la discoteca, y te violan
46606,008,Matias Prats,en ultimas noticias dynamics va a explotar,en ultimas noticias, dynamics va a explotar
46614,003,Ay Si,ay si ay si organiza brindis y solo asisten 5,ay si ay si, organiza brindis y solo asisten 5
46680,004,Bad Luck Brian,Se pinta la cara en la previa de coldplay se morfa 3 chaparrones y una granizada antes que empiece,Se pinta la cara en la previa de coldplay, se morfa 3 chaparrones y una granizada antes que empiece
46730,011,Problems,le dije que no y me lo quito,le dije que no, y me lo quito
46731,004,Bad Luck Brian,Se enamora La novia se va,Se enamora La novia, se va
46733,004,Bad Luck Brian,Se enamora La novia se va al socorro,Se enamora La novia, se va al socorro
46811,004,Bad Luck Brian,intenta ser perro por primera vez le descubren,intenta ser perro por primera vez, le descubren
46816,003,Ay Si,Ay si ay si! Ya casi es mi cumple!,Ay si ay si,! Ya casi es mi cumple!
46852,011,Problems,a veces quisiera dejar a mi esposo por que me estresa pero luego recuerdo que  te amo chu.. y se me pasa..,a veces quisiera dejar a mi esposo por que me estresa pero luego recuerdo que  te amo chu.., y se me pasa..
46876,004,Bad Luck Brian,Pides los horarios antes Te lo ponen el viernes tarde y no sales,Pides los horarios antes Te, lo ponen el viernes tarde y no sales
46879,004,Bad Luck Brian,Pide un dia a la varas No lo llaman mas,Pide un dia a la varas No, lo llaman mas
46906,003,Ay Si,Ay si ay si Dicen happy y piensa que es m%C3%BAsica para su perro,Ay si ay si, Dicen happy y piensa que es m%C3%BAsica para su perro
46907,003,Ay Si,Ay si ay si Nadie hace los pedidos pobre Ana,Ay si ay si, Nadie hace los pedidos pobre Ana
46912,003,Ay Si,"Uy si, uy si lee a LiNS RIBEIRO y ya cree que se puede safar de la conciencia practica",Uy si uy si, lee a LiNS RIBEIRO y ya cree que se puede safar de la conciencia practica
46920,003,Ay Si,ay si ay si que chiste!!,ay si ay si, que chiste!!
46955,003,Ay Si,Ay si! ay si! no tenes ninguna foto del toro!,Ay si! ay si,! no tenes ninguna foto del toro!
46975,007,Futurama Fry,No se si fue el temblor o tu me mueves el piso,No se si fue el temblor, o tu me mueves el piso
47043,003,Ay Si,Hay si Hay Si George como digas,Hay si, Hay Si George como digas
47080,007,Futurama Fry,"No se si fue el temblor o tu, que me mueves el piso",No se si fue el temblor, o tu que me mueves el piso
47124,011,Problems,Me dijo que veriamos series y me dio como a rata,Me dijo que veriamos series, y me dio como a rata
47140,006,Filosoraptor,¿Y si al cuchillo lo ataco un fulvio rossi?,,¿Y si al cuchillo lo ataco un fulvio rossi?
47150,011,Problems,como cuando mañana empieza american idol y no tengo mi celular para votar por mi favorito,como cuando mañana empieza american idol, y no tengo mi celular para votar por mi favorito
47181,011,Problems,le dije que me pagara con leche y me trajo 2 bolsas de parmalat,le dije que me pagara con leche, y me trajo 2 bolsas de parmalat
47228,003,Ay Si,Ay si ay si Como yo no puedo editar,Ay si ay si, Como yo no puedo editar
47344,011,Problems,Esta en linea y pareciera que yo le valiera Madre.i.,Esta en linea, y pareciera que yo le valiera Madre.i.
47408,004,Bad Luck Brian,tiene 10 en el aporte del mister Freddy le bajan un punto :''v,tiene 10 en el aporte del mister Freddy, le bajan un punto :''v
47435,003,Ay Si,Hay si Se cree mucho por que su celulas  tiene una manzana mordida,Hay si, Se cree mucho por que su celulas  tiene una manzana mordida
47438,003,Ay Si,ay si ay si... Me van hacer llorar por que no voy pa la feria,ay si ay si,... Me van hacer llorar por que no voy pa la feria
47450,004,Bad Luck Brian,voto por estudiantes que apoyaban a los docentes eventuales al resultar electos esos estudiantes lo clavan con mas tiempo en cada clase,voto por estudiantes que apoyaban a los docentes eventuales al resultar electos esos estudiantes, lo clavan con mas tiempo en cada clase
47459,003,Ay Si,Ay si       ay si Es de cristopher,Ay si       ay si, Es de cristopher
47505,004,Bad Luck Brian,voto por estudiantes que apoyaban a los docentes eventuales al mes de resultar electos le imponen mas tiempo por cada clase,voto por estudiantes que apoyaban a los docentes eventuales al mes de resultar electos, le imponen mas tiempo por cada clase
47508,004,Bad Luck Brian,voto por estudiantes que apoyaban a los docentes eventuales al mes de resultar electos le tratan de imponer mas tiempo por cada clase,voto por estudiantes que apoyaban a los docentes eventuales al mes de resultar electos, le tratan de imponer mas tiempo por cada clase
47523,006,Filosoraptor,"¿Por que la serie se llamaba ""Mision Imposible"", si ellos siempre conseguian realizar las misiones?",,"¿Por que la serie se llamaba ""Mision Imposible"" si ellos siempre conseguian realizar las misiones?"
47527,006,Filosoraptor,"¿Por que la serie se llamaba ""Mision Imposible"", si ellos siempre conseguian realizar las misiones?",,"¿Por que la serie se llamaba ""Mision Imposible"" si ellos siempre conseguian realizar las misiones?"
47554,003,Ay Si,Ay si ay si Ahora resulta que yo soy el borracho,Ay si ay si, Ahora resulta que yo soy el borracho
47605,008,Matias Prats,"Atencio noticia de ultima hora, cogimos a julio Mira en donde lo tenemos",Atencio noticia de ultima hora, cogimos a julio Mira en donde lo tenemos
47628,004,Bad Luck Brian,le amenaza a vre lo termina descuatizando,le amenaza a vre, lo termina descuatizando
47629,004,Bad Luck Brian,le amenaza a vre lo termina descuartizando,le amenaza a vre, lo termina descuartizando
47720,004,Bad Luck Brian,es amigo de facundo clavijo ni facundo lo quiere,es amigo de facundo clavijo ni facundo, lo quiere
47812,003,Ay Si,Ay si ay si TODOS COMPRAndo teles y nadie telescopios,Ay si ay si, TODOS COMPRAndo teles y nadie telescopios
47836,007,Futurama Fry,"algo pasa aqui...                  el demo estaran tomando,bailando o culiando",algo pasa aqui...                  el demo estaran tomandobailando, o culiando
47843,011,Problems,me dijo cariño bamos a la discoteca                el demo y ni salsa sabe bailar el hpta                                .,me dijo cariño bamos a la discoteca                el demo, y ni salsa sabe bailar el hpta                                .
47888,011,Problems,otro año que se acaba  y no SE HIZO  nada.,otro año que se acaba , y no SE HIZO  nada.
47890,003,Ay Si,ay si,ay si,
47928,004,Bad Luck Brian,Termina de Grabar los demos de ferti Se le muere la compu,Termina de Grabar los demos de ferti Se, le muere la compu
47953,003,Ay Si,Ay si ay si una nota define quien soy,Ay si ay si, una nota define quien soy
47965,004,Bad Luck Brian,Quiere comprar la camiseta de ABISMO El 15 de diciembre se van de vacaciones,Quiere comprar la camiseta de ABISMO El 15 de diciembre, se van de vacaciones
47979,004,Bad Luck Brian,"los profes repiten que hay libertad de expresion cuando dices lo que piensas es ""falta de respeto""",los profes repiten que hay libertad de expresion cuando dices," lo que piensas es ""falta de respeto"""
47980,003,Ay Si,ay si todos a la escuela como si yendo a la escuela ya estuvieras educado,ay si, todos a la escuela como si yendo a la escuela ya estuvieras educado
47988,007,Futurama Fry,¿quien gamo nosaladamsa o peru ',¿quien gamo nosaladamsa, o peru '
47994,003,Ay Si,"ay si, ay si si saco un 5 soy ""el mas"" y si saco 1 soy ""un pendejo""",ay si ay si," si saco un 5 soy ""el mas"" y si saco 1 soy ""un pendejo"""
48022,003,Ay Si,Hay si Tabrajo pal bank,Hay si, Tabrajo pal bank
48053,003,Ay Si,"ay si, ay si entro a rio san pedro por guero",ay si ay si, entro a rio san pedro por guero
48092,004,Bad Luck Brian,es el heroe de la ciudad lo azotan por tomar cerveza,es el heroe de la ciudad, lo azotan por tomar cerveza
48104,012,Willy Wonka,haci que tiene su fabrica de asesinos dime que se siente pelear en un campeonato mundial,haci que tiene su fabrica de asesinos ,dime que se siente pelear en un campeonato mundial
48113,012,Willy Wonka,Asi que estas a punto de egresar dime que se siente no encontrar trabajo aun...,Asi que estas a punto de egresar ,dime que se siente no encontrar trabajo aun...
48116,003,Ay Si,Ay si ay si Me tomo selfie pa' que vean que si trabajo,Ay si ay si, Me tomo selfie pa' que vean que si trabajo
48118,012,Willy Wonka,Asi que estas a punto de egresar... dime que se siente no encontrar trabajo aun,Asi que estas a punto de egresar... ,dime que se siente no encontrar trabajo aun
48130,003,Ay Si,ay si ay si me salio bien bonito!,ay si ay si, me salio bien bonito!
48134,011,Problems,Muchas compañeras contratadas y a mi ni a entrevistas me han llamado,Muchas compañeras contratadas, y a mi ni a entrevistas me han llamado
48155,003,Ay Si,"Ay si, ay si, no aguanto mis ingles",Ay si ay si, no aguanto mis ingles
48216,008,Matias Prats,"ultima hora"" chancrosa  se escapa del asilo  su alias la tata  la reyna del chancro",ultima hora,""" chancrosa  se escapa del asilo  su alias la tata  la reyna del chancro"
48236,004,Bad Luck Brian,Juega amigo secreto No le llevan su regalo,Juega amigo secreto No, le llevan su regalo
48260,003,Ay Si,Ay si ay si Que porque salio a vacasiones ya no le hablamos a nico,Ay si ay si, Que porque salio a vacasiones ya no le hablamos a nico
48292,003,Ay Si,"Uy si, uy si .............",Uy si uy si, .............
48382,003,Ay Si,Hay si Ya se sienten montañistas,Hay si, Ya se sienten montañistas
48523,003,Ay Si,"Ay si, ay si Sik y Min son bilingues ._.",Ay si ay si, Sik y Min son bilingues ._.
48528,004,Bad Luck Brian,este evento si me lo he currao,este evento si me, lo he currao
48565,011,Problems,CUAndo eres Arista y no dan agua,CUAndo eres Arista, y no dan agua
48642,003,Ay Si,Ay si ay si Hoy es mi cumple y vienen todas mis amiguitas a hacer pijin,Ay si ay si, Hoy es mi cumple y vienen todas mis amiguitas a hacer pijin
48648,007,Futurama Fry,No se si me gusta o no me gusta,No se si me gusta, o no me gusta
48650,006,Filosoraptor,si no pagamos las facturas que debia el abuelo ¿que hara el gobierno o quien sea?,si no pagamos las facturas que debia el abuelo ,¿que hara el gobierno o quien sea?
48685,012,Willy Wonka,"termina el año,llegan las fiestas,las vacaciones dime que se siente no tener un peso",termina el añollegan las fiestaslas vacaciones ,dime que se siente no tener un peso
48733,004,Bad Luck Brian,Se va de sanpa a rio a buscar la bija La bija se va de rio a SP,Se va de sanpa a rio a buscar la bija La bija, se va de rio a SP
48771,003,Ay Si,"ay si, ay si ahora todos quieren el iphone x",ay si ay si, ahora todos quieren el iphone x
48781,004,Bad Luck Brian,La novia por fin lo deja salir Hay ley seca,La novia por fin, lo deja salir Hay ley seca
48798,004,Bad Luck Brian,pide un ascenso lo despiden,pide un ascenso, lo despiden
48801,003,Ay Si,Ay si ay si Mi golosina favorita,Ay si ay si, Mi golosina favorita
48820,011,Problems,cuando haces la tarea y no la revisan,cuando haces la tarea, y no la revisan
48881,003,Ay Si,ay si !! te amo mi amor pero me peleas por respirar,ay si, !! te amo mi amor pero me peleas por respirar
48977,007,Futurama Fry,No se si es un pene o es la casa de los pitufos,No se si es un pene, o es la casa de los pitufos
48986,011,Problems,le dije la puntita y me lo metio hasta el pancrea,le dije la puntita, y me lo metio hasta el pancrea
49053,011,Problems,Le dje que implementara la fima digital y puso una imagen de la firma en el documento,Le dje que implementara la fima digital, y puso una imagen de la firma en el documento
49059,003,Ay Si,"Ay si, ay si los montro' en seguridad y no saben de firma digital",Ay si ay si, los montro' en seguridad y no saben de firma digital
49079,004,Bad Luck Brian,le suben 2 pesos el camion lo distraen con un oficio,le suben 2 pesos el camion, lo distraen con un oficio
49092,006,Filosoraptor,¿Que significan estos murales? #MURALSCHALLENGES,,¿Que significan estos murales? #MURALSCHALLENGES
49366,004,Bad Luck Brian,memoriza los valores se equivoca de columna,memoriza los valores, se equivoca de columna
49382,004,Bad Luck Brian,Su nombre es Fabiola Pero todo su salon le dice Pongo,Su nombre es Fabiola Pero todo su salon, le dice Pongo
49513,011,Problems,es domingo y ya estan  pidiendo de alrmorzar,es domingo, y ya estan  pidiendo de alrmorzar
49515,011,Problems,es domingo y ya estan  pidiendo de  almorzar,es domingo, y ya estan  pidiendo de  almorzar
49519,007,Futurama Fry,me quieres o nel,me quieres, o nel
49520,003,Ay Si,Ay si ay si Tengo fundita rosa,Ay si ay si, Tengo fundita rosa
49551,007,Futurama Fry,no se si estudio demasiado o los examenes son muy faciles,no se si estudio demasiado, o los examenes son muy faciles
49627,011,Problems,yo que queria chupar pitos pero me dijo que no y me la metieron seca,yo que queria chupar pitos pero me dijo que no, y me la metieron seca
49693,011,Problems,Cuando no pedis tu bandeja navideña con tiempo y te toca cocinar,Cuando no pedis tu bandeja navideña con tiempo, y te toca cocinar
49715,004,Bad Luck Brian,como se deletrea ERROR TU,como, se deletrea ERROR TU
49878,003,Ay Si,Hay si ahora ya todos saben que es por arriba Hace unas horas era por abajo!!!,Hay si, ahora ya todos saben que es por arriba Hace unas horas era por abajo!!!
49927,003,Ay Si,Ay si ay si Ademas de orejon chamboroso,Ay si ay si, Ademas de orejon chamboroso
50151,003,Ay Si,"Uy si uy si Niña angelical, niña buena",Uy si uy si, Niña angelical niña buena
50154,008,Matias Prats,ultimas noticias el rey de pop michel jackson reencarno en maria luz,ultimas noticias, el rey de pop michel jackson reencarno en maria luz
50196,012,Willy Wonka,"Ya diste tu primer pico eh dime, que se siente hacerlo por primera vez :'v",Ya diste tu primer pico eh ,dime que se siente hacerlo por primera vez :'v
50204,004,Bad Luck Brian,keko se achora por pasarme con 50 pts. but le gano por 115,keko se achora por pasarme con 50 pts. but, le gano por 115
50206,003,Ay Si,"Cuando hablas con una Amiga por WhatsApp y a tu novia le da igual Mucha confianzita, ay si, ay si, ay si",Cuando hablas con una Amiga por WhatsApp y a tu novia le da igual Mucha confianzita ay si ay si, ay si
50225,004,Bad Luck Brian,Organizan una cena para 20 personas y no lo invitan Solo asisten dos,Organizan una cena para 20 personas y no, lo invitan Solo asisten dos
50233,008,Matias Prats,Noticia de ultima hora Exitosa presentacion de AKKOREL,Noticia de ultima hora, Exitosa presentacion de AKKOREL
50236,006,Filosoraptor,Queremos una ley que acabe con los delicuentes ¿No seria mas facil no criarlos desde casa,Queremos una ley que acabe con los delicuentes ,¿No seria mas facil no criarlos desde casa
50239,006,Filosoraptor,Queremos una ley que acabe con los delincuentes ¿no seria mas facil no criarlos desde casa?,Queremos una ley que acabe con los delincuentes ,¿no seria mas facil no criarlos desde casa?
50243,006,Filosoraptor,Todos queremos una ley que acabe con los delincuentes ¿No seria mas facil no criarlos desde casa?,Todos queremos una ley que acabe con los delincuentes ,¿No seria mas facil no criarlos desde casa?
50244,011,Problems,A que hora Competiran mati y alejandro,A que hora Competiran mati, y alejandro
