,meme_id,plantilla,texto_no_tilde,text_1,text_2
55550,004,Bad Luck Brian,dicen que se van a ir a comer al moco loco se pelean dias antes de ir,None,None
55551,012,Willy Wonka,cuando una persona no madura,None,None
55558,012,Willy Wonka,cuando una todavia persona no madura,None,None
55564,001,Ancient Aliens,Ese es el problema No hay,None,None
55568,011,Problems,Por que nos haces esto? A nosotras!!!!,None,None
55569,006,Filosoraptor,Dana Eres una super bebe te quiero,None,None
55572,012,Willy Wonka,cuando una persona todavia no madura,None,None
55573,002,Annoying Gamer Kid,y si ale va a ser dama de honor quien tomara las fotos ? pues yo jaja,None,None
55588,003,Ay Si,no me gusta esa alabanza. menos mal hermano porque no es para ti,None,None
55589,003,Ay Si,UY SISI SI SOY MAESTRO POKEMON,None,None
55596,001,Ancient Aliens,LAS EMPANADAS DEL HORNITO DE MARTIN SON GRANDIOSAS,None,None
55597,007,Futurama Fry,dijo que se quedaba y se fue,None,None
55602,001,Ancient Aliens,Lo llame al Pr Miguel Un alien se lo llevo,None,None
55618,003,Ay Si,Ay si Abby quiere portabb,None,None
55619,007,Futurama Fry,me estsa disiendo que no hay carne asada,None,None
55621,001,Ancient Aliens,LA PLAGIA ES LA MADRE TODAS LAS MAS ALTAS NOTAS Y COMO MADRE QUE ES... HAY QUE RESPETARLA,None,None
55623,001,Ancient Aliens,"LA PLAGIA ES LA MADRE TODAS LAS MAS ALTAS NOTAS Y COMO MADRE QUE ES, HAY QUE RESPETARLA",None,None
55630,012,Willy Wonka,"Y DIME, QUE SE SIENTE QUE A TU NOVIA SE LE QUITE LO GUAPA POR LO NACA?",None,None
55643,003,Ay Si,Ah si tenia pelo haberlo apartado,None,None
55645,006,Filosoraptor,te saludante escriben y cuando se trata de cahuniar te descueran atte la que dice ser familia,None,None
55649,007,Futurama Fry,Eto lambone De 1roE,None,None
55651,006,Filosoraptor,te escriben te saludan y cuando se trata de cahuniar te masacran atte la que dice ser familia,None,None
55654,004,Bad Luck Brian,. .,None,None
55658,008,Matias Prats,Flash informativo Los TRIUNFADORES se llevan todos los premios!!!,None,None
55663,001,Ancient Aliens,es que los chicos fraquestay somo vueno para eso,None,None
55666,004,Bad Luck Brian,No pero La presidenta es la mala,None,None
55669,003,Ay Si,Cuando tecquedas sin igienico,None,None
55673,004,Bad Luck Brian,Nicky Queria probar el poquemon go Su celu es una caca,None,None
55676,011,Problems,Cuarentona No No,None,None
55682,006,Filosoraptor,Ya soy de la familia Sino cuarentona,None,None
55683,011,Problems,Edith cuando la pesca la lluvia Y se le corre el maquillaje,None,None
55687,012,Willy Wonka,aguss estas muy linda,None,None
55688,011,Problems,papa soy vane deme el celular,None,None
55693,004,Bad Luck Brian,IMAGINE A WORLD Without Guachiturros,None,None
55698,003,Ay Si,no yo no ise nada,None,None
55699,009,No me digas,brandon cuando mete gool,None,None
55708,003,Ay Si,Ay ay mira como estoy en contra de todo,None,None
55709,003,Ay Si,yo no ise nada,None,None
55717,003,Ay Si,ay bueno yo solo queria ayudar,None,None
55718,007,Futurama Fry,Te veo A la salida,None,None
55719,008,Matias Prats,el sol dice disolvente,None,None
55722,004,Bad Luck Brian,Pregunta si pokesniper funciona *lo kickean*,None,None
55725,001,Ancient Aliens,Mujeres!,None,None
55727,003,Ay Si,mario:si yo solo selo chupo a lo cabro,None,None
55730,008,Matias Prats,en otras noticias un granada cayo en un cementerio hubieron 20 muertos heridos,None,None
55746,005,Disaster Girl,decia que no queria #6CNEU,None,None
55747,001,Ancient Aliens,Ever ya entiende ! No se puede tan barato !,None,None
55757,003,Ay Si,Llamame que no tengo saldo como que a mi me pagan en las pasantias,None,None
55758,005,Disaster Girl,Asi quedara tu casa Gloria,None,None
55761,005,Disaster Girl,como cuando aelyn causa un desmadre,None,None
55762,010,Prepare Yourself,!la guerra la conceguiremos dialogando¡,None,None
55763,003,Ay Si,Ay si Ay si llamame que no tengo saldo. Como que a mi me pagaran las pasantias,None,None
55766,012,Willy Wonka,Asi que te ries del tarot? Bien que cuando las papas queman te haces leer,None,None
55774,006,Filosoraptor,cuando se trata de invertar huevadas la lengua funciona mas rapida que las neuronas atte el karma,None,None
55783,005,Disaster Girl,"when they have bad pronunciation and they say Hansome, beautifule",None,None
55784,012,Willy Wonka,Asi que te ries del tarot? Que se siente necesitar saber lo que pasara y que no te atienda?,None,None
55791,009,No me digas,no me digas se te ocurrio a ti solito?,None,None
55792,010,Prepare Yourself,#6CNEU is coming,None,None
55793,009,No me digas,Serio Te creo,None,None
55794,005,Disaster Girl,Habia un Dragonite No me dejo entrar,None,None
55795,009,No me digas,Serio Te creo mho,None,None
55796,005,Disaster Girl,Habia un Dragonite No me dejo entrar,None,None
55800,012,Willy Wonka,When you like YOU ARE THE MOST BEATIFUL GIRL in a clear and understandable way,None,None
55805,012,Willy Wonka,Asi q el Abogado q contrataste No tenia Tarjeta Profesional ?,None,None
55809,006,Filosoraptor,Si Harrinson Pantano se consigue una mujer de apellido Vargas Seria el Pantano de Vargas?,None,None
55810,012,Willy Wonka,when the guy you like tells YOU ARE THE MOST BEATIFUL GIRL in a clear and understandable way,None,None
55825,003,Ay Si,hay a mi ya atraparon !!!!!,None,None
55828,008,Matias Prats,hay un pikachu cerca se encontro un zubat,None,None
55832,003,Ay Si,YO NO SE NO TUVE NADA QUE VER,None,None
55836,013,Yao Wonka,se juran  Amor eterno y se andan bajando,None,None
55838,003,Ay Si,"Ahhh no , quiere que me coma Mis palabras",None,None
55841,011,Problems,y antes del masaje se unto vaporub en los pechitos,None,None
55842,013,Yao Wonka,feliz cumpleaños  bogota ? pero si eres de  soacha mosquera y  funza,None,None
55862,011,Problems,no puedo comprar nada no tengo plata,None,None
55864,003,Ay Si,Aveces uno no quiere pero cuando toca toca,None,None
55868,003,Ay Si,"hay si, hay si solo en este grupo tenemos unos enamorados",None,None
55890,006,Filosoraptor,Can a ufc fighter,None,None
55903,012,Willy Wonka,que onda¿¿¿??? sorete mal cagado,None,None
55908,011,Problems,¿Como supiste?,None,None
55913,013,Yao Wonka,si andar bolo fuera un deporte olimpico honduras estaria bañada en oro,None,None
55914,003,Ay Si,Bajale A tu pendejada,None,None
55916,008,Matias Prats,Nos enlazamos con chincha con la antesala de lo que sera el bautizo de Joaquin Adelante Chinchon,None,None
55918,012,Willy Wonka,Andrea sifuentes dices... Tusan aya voy!!!!,None,None
55930,006,Filosoraptor,Que estas Dita,None,None
55932,003,Ay Si,"Ay si, soy maduro Y lo digo con memes",None,None
55933,003,Ay Si,"Ay si, si, vengan a ksa los invito con cervezas y pizzas pero si me invitan a otro lado abortamos, guiño guiño",None,None
55938,002,Annoying Gamer Kid,Instinto agresivo,None,None
55939,007,Futurama Fry,Me llamo alfonso y me gusta la tula grande del Cristian alfaro,None,None
55944,007,Futurama Fry,Me llamo gonzalo y se la chupe al Jhonatan molina,None,None
55954,003,Ay Si,eche martin es tarruo y no digo naa,None,None
55961,012,Willy Wonka,El guily martinez....,None,None
55969,012,Willy Wonka,El hecho no diga nada no quiere decir que no me de cuenta de lo sucede,None,None
55974,007,Futurama Fry,Me llamo gonzalo y seme undio el ojo Y me gusto,None,None
55986,006,Filosoraptor,martin se vera tarruo por el pelo o es de por vida?,None,None
55987,003,Ay Si,huy huy me va reportar,None,None
55989,002,Annoying Gamer Kid,es meu  i nomes meu,None,None
55992,007,Futurama Fry,como cuando dilan ve a una mujer en traje de baño,None,None
56001,012,Willy Wonka,a mi no me engañas es la que el moy andaba vendiendo,None,None
56002,009,No me digas,y los demas no contestan amigo toñito,None,None
56008,004,Bad Luck Brian,Solo falta sacar plantillas error porque no deja elegir cifrador,None,None
56013,013,Yao Wonka,cuado tu amigo te habla de nacional,None,None
56014,007,Futurama Fry,cuando ves al que TE PIDIO Y NO TE PAGO,None,None
56018,012,Willy Wonka,"antes cruzaban a paraguay para comprar electronicos mas baratos ahora cruzan para comprar manteca, aceite, verduras, carne y nafta",None,None
56028,006,Filosoraptor,Quien sera Donald trup?,None,None
56033,004,Bad Luck Brian,Llego agosto no tiene coquitos,None,None
56041,007,Futurama Fry,Sufrir por ti? Ni que fueras mi bicicleta,None,None
56047,012,Willy Wonka,ey tu eres un mariquita sin cojones o que,None,None
56062,005,Disaster Girl,mañana reunion de testimonio,None,None
56075,011,Problems,Le pedi un mini estadio Me regalo el perfume de Espinosa paz,None,None
56078,007,Futurama Fry,"pokemon go?,todo arreglo con los chorros",None,None
56081,008,Matias Prats,dime giuseppe que se ciente ser flaco,None,None
56083,008,Matias Prats,hola hola reportaje de ultima noticia muchacha bailo garnastas con perro muy enano,None,None
56094,004,Bad Luck Brian,Estoy buscando a mi hermano mamuel sabe donde esta?,None,None
56095,003,Ay Si,como cuando Jorge ase una maldad y dice tono fuy,None,None
56105,004,Bad Luck Brian,wakala es la nueva moda sigue diciendo ayy,None,None
56107,005,Disaster Girl,MAMUEL DEVUELVEME MI ROMPEMUELAS O ESTO TE PASARA A LA NOCHE,None,None
56110,004,Bad Luck Brian,la chupa a gantz por el 1ª puesto del collar gantz queda segundo ericka babosa,None,None
56111,008,Matias Prats,permitame que wakala,None,None
56122,009,No me digas,me decias miguiel icaj,None,None
56140,007,Futurama Fry,mejor que jose no infle los globos del cumplaeños con esa uñas,None,None
56142,011,Problems,No hice las uts por chatear,None,None
56143,003,Ay Si,Cuado le tiras algo a tu amigo y te mira Yo no he sido,None,None
56144,008,Matias Prats,menuda cagada lo del aleman piromano,None,None
56149,007,Futurama Fry,lo lograre wendy,None,None
56150,007,Futurama Fry,Cuando tus amigos te dan un refresco i se rien Que le habran puesto,None,None
56153,013,Yao Wonka,que te enamoraste? que pena seria que ella no.,None,None
56165,005,Disaster Girl,"mi vecino odiaba a fernanfloo ""odiaba""",None,None
56168,011,Problems,Hay mijita no seas cabrona!! Como es que das frijol con gorgojo!!,None,None
56174,008,Matias Prats,Esta noche dormira A pierna suelta!,None,None
56178,004,Bad Luck Brian,Buenas noches Ojeda,None,None
56193,008,Matias Prats,Informamos que el mangaka nakaba a sido asesinado por un loco gritando: meliodas es escanor,None,None
56198,004,Bad Luck Brian,sE REPRODUCE POR MITOSIS LE DA SIDA,None,None
56200,012,Willy Wonka,como se siente creerse mucho y ser nada,None,None
56202,009,No me digas,hola mevas adar los dulces,None,None
56204,011,Problems,imajina que tan deprimida estoy que estoy ollendo regeton,None,None
56208,006,Filosoraptor,el que nace en mongolia es mongoloide?,None,None
56212,008,Matias Prats,mientras el aguacate sube LAS CERVEZAS 2X1 en alex pizza,None,None
56221,009,No me digas,y que me importa,None,None
56229,013,Yao Wonka,jajaja quien te dijo que los cheila bailan mas que big yoinerxitho,None,None
56233,004,Bad Luck Brian,estudio todo para la evaluacion de idiomas correspondia evaluacion de matematicas,None,None
56239,005,Disaster Girl,veronica escuchaba a bueno escuchaba,None,None
56240,004,Bad Luck Brian,Soy Gael Antonio Y Hodio Mi Bida,None,None
56246,006,Filosoraptor,Como cuando Jorge estaba trabajando en la pelicula de jurasi park,None,None
56247,006,Filosoraptor,Mariellos puede manejar carro Pero no puede manejar su vida.,None,None
56254,011,Problems,Hermana Para de sufrir!!!!,None,None
56257,009,No me digas,voy a leer la lectuta no me digas,None,None
56284,004,Bad Luck Brian,Quiere mudarse hasta el sabado... Empieza a llover!!,None,None
56287,011,Problems,El werito me decia que me queria Perp le decia lo miso a 20,None,None
56297,001,Ancient Aliens,a ver como te lo explico me re gustas,None,None
56298,009,No me digas,no se le vaya olvidar que ya mero es cumple de chendo y karola,None,None
56302,005,Disaster Girl,razones por la cuales no debes insultar a mahoma ya que para los islamicos en una ofensa,None,None
56303,009,No me digas,no se les vaya olvidar que ya merito es el cumple chendo y karo,None,None
56312,004,Bad Luck Brian,trabaja en el escuadron suicida llegua a casa del trabajo,None,None
56321,004,Bad Luck Brian,se hace el rico y va a la nieve a cagao pedna,None,None
56322,005,Disaster Girl,Yo se cocinar Mira como salio,None,None
56338,005,Disaster Girl,En la araucania Ahora regreso tranquila,None,None
56344,012,Willy Wonka,No contaban con Mi astucia,None,None
56345,004,Bad Luck Brian,Odia los moderadores Es un moderador,None,None
56348,007,Futurama Fry,Mmmmm Que sospech,None,None
56358,003,Ay Si,No yo no se nada,None,None
56360,004,Bad Luck Brian,Se compra una tostadora gracias a mm aumenta la manteca,None,None
56365,001,Ancient Aliens,al barsa se la han metido asinina de grande,None,None
56369,003,Ay Si,Siempre dice lo mismo,None,None
56378,003,Ay Si,Estabas en el baño cuando senti los pedos asombrado me imagine que era maluma que estaba sonando,None,None
56379,003,Ay Si,Yo no me eche el pedo Xd,None,None
56380,013,Yao Wonka,DECIAN JUEGA MAINKRA ESO NO ES ADICTODO DECIAN :v,None,None
56382,005,Disaster Girl,La vengansa Es muy dulce,None,None
56385,003,Ay Si,Ay si Ay si!!Cangrejada que delicia Asi mismo publicaran cuando comen arroz con huevo...,None,None
56389,008,Matias Prats,atencion mundo noticia importante hoy cumple la mujer mas linda de cartagena,None,None
56390,010,Prepare Yourself,Preparaos todos Se vienen las publicaciones sobre los Juegos Olimpicos,None,None
56392,010,Prepare Yourself,.                                         .,None,None
56397,006,Filosoraptor,si el perro es el mejor amigo del hombre... porque la perra es la peor enemiga de la mujer ?,None,None
56403,004,Bad Luck Brian,y dicen que te va bien en el dia de la foto,None,None
56405,012,Willy Wonka,Se boto a la basura Que se siente,None,None
56407,001,Ancient Aliens,La tenia moy larga,None,None
56411,005,Disaster Girl,No me quizo dar Lo q queria,None,None
56420,005,Disaster Girl,Cuando te enteras que Tu vecino es peruano:v,None,None
56426,005,Disaster Girl,Cuando te enteras que Tus vecinos son peruanos:v,None,None
56427,003,Ay Si,Como cuando Jorge se tira un pedo y lo niega,None,None
56429,004,Bad Luck Brian,sale pokemon go tiene windows phone,None,None
56432,005,Disaster Girl,Creian que no moriria nadie,None,None
56433,003,Ay Si,Huy huy k miedo me blokea,None,None
56438,012,Willy Wonka,"Que se siente tener 30 años de servicio, 2 magister, 1 diplomado Y ser tramo ACCESO?",None,None
56439,008,Matias Prats,Soy mas listo que tu Pero eso no es noticia,None,None
56442,012,Willy Wonka,ASI QUE SALES POR LA NOCHE A CAZAR POKEMON CUENTAME MAS SOBRE TU NUEVA VIDA HARDCORE,None,None
56444,004,Bad Luck Brian,Saco 10 en el axamen Y no estudie,None,None
56451,004,Bad Luck Brian,Pokemon go comes out Has a windows phone,None,None
56457,005,Disaster Girl,Le queme la casa a mickey mouse Era la casa de mickey mousr,None,None
56458,004,Bad Luck Brian,COLOMBIANO SE LLEVA LA PRIMERA MEDALLA DE ORO EN  LOS OLIMPICOS DE RIO LA POLICIA DE RIO YA VA TRAS DE EL,None,None
56459,003,Ay Si,perdon,None,None
56466,012,Willy Wonka,¿Y porque nadie mira mi peli¿,None,None
56469,001,Ancient Aliens,Tu tranquilo Yo nervioso,None,None
56478,005,Disaster Girl,pudiste evitarlo bajando la tapa,None,None
56485,011,Problems,Nadie dijo que valia 70 lukas,None,None
56500,007,Futurama Fry,Cela no lo encontro O se lo robo,None,None
56513,003,Ay Si,Ola soY FELIPE Y TE ENVITO A HACER EL DIABLO,None,None
56521,006,Filosoraptor,Le dije feliz cumple... A la natato???,None,None
56527,009,No me digas,Camilo estoy Embarazada,None,None
56537,005,Disaster Girl,"NAHID LE GUSTABA jos canela ""LE GUSTABA""",None,None
56549,007,Futurama Fry,pedaso de inutil esta atras tuyo,None,None
56562,003,Ay Si,no es mi culpa solo lo mate,None,None
56571,012,Willy Wonka,How interesting Tell me more,None,None
56579,008,Matias Prats,JUAN BERMUDEZ Por fin folla esta noche,None,None
56583,011,Problems,Reto a los admins No me paran,None,None
56585,003,Ay Si,Ay si Ay si Fui a Colombia de vacaciones y ahora todo es de alla,None,None
56590,003,Ay Si,Todo Xk es Ato & Mani el csmr,None,None
56595,003,Ay Si,Todo Xk es Alto & Mani el csmr,None,None
56603,008,Matias Prats,Noticia De Ultima Hora Quedan 3 Dias Pa Que La Juventus Juegue,None,None
56616,004,Bad Luck Brian,CUANDO VES A LA BARBI,None,None
56620,007,Futurama Fry,it's still HIGH NOON,None,None
56621,009,No me digas,esta es tu cara cuando alguien escribe el en chat usando correctamente los signos de puntuacion,None,None
56626,013,Yao Wonka,como cuando la mesera le dice joven a tu papa,None,None
56637,005,Disaster Girl,me dijo que no regaln dulces yo le dije que no regalo piedad,None,None
56638,011,Problems,"TENGO GANAS DE COJER, PERO ESTOY EN LA SIERRA, MUY LEJOS ITZAMARY(SOY DE NACORI CHICO)",None,None
56640,007,Futurama Fry,es mentira verdad gladis miranda,None,None
56642,001,Ancient Aliens,asi de grande eran los submarinos,None,None
56647,001,Ancient Aliens,Es una historia... Que acojona,None,None
56657,010,Prepare Yourself,Preparense momos sobre el gimnasta frances que se chingo la pierna se aproximan,None,None
56660,009,No me digas,Hola Te Encantan Mis Ojos soy Hmn De Horna,None,None
56670,012,Willy Wonka,hola mono,None,None
56672,010,Prepare Yourself,El semestre se acerca,None,None
56677,006,Filosoraptor,para que nos dicen que no botemos la comida si de todos modos los niños de africa van a morir,None,None
56681,012,Willy Wonka,Asi que eres costeña Dime que se siente ser tan hermosa,None,None
56689,006,Filosoraptor,si car es carro y nada es nada significa que la carnada es un carro que nada,None,None
56698,007,Futurama Fry,porque habra gente tan pendeja?,None,None
56702,005,Disaster Girl,JUSTIN BIEBER ESTABA ANDENTRO!,None,None
56711,009,No me digas,Sabias que.....kino es el padre de coyotito No mi digas,None,None
56729,006,Filosoraptor,si los arco iris son arcos que le paso a las flechas,None,None
56741,004,Bad Luck Brian,le dieron libre hay temporal,None,None
56743,004,Bad Luck Brian,caga feliz caga contento pero cagate adentro,None,None
56747,002,Annoying Gamer Kid,cuando juegas xbox,None,None
56751,005,Disaster Girl,cuando desde chica eres un desastre,None,None
56754,011,Problems,ooo dios por q lo extraño mucho cleiver amlrr,None,None
56756,008,Matias Prats,tengo una mala noticia dentro de un mes hay que volver a almi,None,None
56757,007,Futurama Fry,que te traes tu weii esa cara,None,None
56760,008,Matias Prats,CONFESIONES. SEXO. Y ALGO MAS.     BUENAS TARDES.      SAKEN LAS.  CHELAS.      OL@$   INVITO.  YOO.     tony. croos,None,None
56770,001,Ancient Aliens,Esta es la Cara de Stiven Cuando ve la Vergota de Anderson de este Tamaño,None,None
56773,011,Problems,estabamos hablando por telefono le dije no tranca tu y el me dijo no tu y yo le dije no tu y me tranco,None,None
56778,013,Yao Wonka,Tampoco hoy Lograron ganar,None,None
56780,013,Yao Wonka,Estos MedicosTampoco hoy Lograron ganar,None,None
56781,001,Ancient Aliens,Cara de Andres cuando Ve un Pene de este Grueso,None,None
56797,011,Problems,YO EN EL PASADO,None,None
56800,001,Ancient Aliens,Sabes lo que ahi en Jesse Mucho Descontrol y Mucho Alcohol y Totola Ovbio,None,None
56802,009,No me digas,"A si, cuentame m",None,None
56803,011,Problems,Luis alberto Noooooo!,None,None
56806,009,No me digas,"A si, cuentame Mas",None,None
56808,003,Ay Si,Ay no Ps Hablo MachoGay,None,None
56812,012,Willy Wonka,YO SE QUE CHINO LO TIENE MAS CHIQUITO QUE PABLITO,None,None
56814,009,No me digas,"Ah si, cuentame mas",None,None
56822,011,Problems,cuando colombia tenia que pedirle prestado de nuevo a estados unidos,None,None
56836,007,Futurama Fry,el congreso cuando un politico apoya el pueblo,None,None
56845,012,Willy Wonka,Me gusta esa oferta Lola Pero I Lo veo Ares.,None,None
56847,001,Ancient Aliens,Te encuentras un vaporeon Alienigenas,None,None
56850,012,Willy Wonka,Me gusta la oferta Lola Pero Ares me vuelve loco!!!,None,None
56855,006,Filosoraptor,30 millones por sentarse y hasta por dormirse,None,None
56861,008,Matias Prats,Con 20% TAE Prefiero Ares,None,None
56869,003,Ay Si,geeeyyy yo no dije nada jeje,None,None
56872,013,Yao Wonka,cuando te enteras que bo dallas fue elijido y slater no,None,None
56879,012,Willy Wonka,Como cuando ves A un tonto,None,None
56893,001,Ancient Aliens,tranquilos ya los aliens vienen por santos,None,None
56896,009,No me digas,Kuki esta cansado de decir en el grupo que el no compara jugadores de 2 años matando con jugadores que tienen 12 años matando Entonces ayer dijo que in jugador esta en su mejor momento de 18 a 25 años pero como diablos un jugador tiene 12 años matando sin cumplir 25 años,None,None
56912,009,No me digas,te dicen jkghjfgjhftyj como si fuera hola y tu con estacara de no te entiendo,None,None
56914,006,Filosoraptor,Kuki ta cansado de decir k el no compara jugadores con 2 años matando contra uno que tiene 12 años matando Pero ayer dijo que de 18 a 25 años de edad es que un jugador es mejor ahora yo pregunto que jugador dura 12 años matando sin cumplir 30 años de edad???,None,None
56917,012,Willy Wonka,Con que te gusta Jugar ETSBOTS,None,None
56930,009,No me digas,Esta lloviendo? Pero Doña Gloria tiene servicio a domicilio,None,None
56931,004,Bad Luck Brian,SALTA antes de tiempo y lo descalifican lo readmiten y queda en ultimo lugar,None,None
56937,004,Bad Luck Brian,como cuando crees ser un caballero medieval pero solo eres un simple hidalgo...,None,None
56940,012,Willy Wonka,asi que en este grupo estan los muruato mas borrachotes,None,None
56966,009,No me digas,"""Oye, Cristale es huerfana"" NO ME DIGAS",None,None
56974,004,Bad Luck Brian,Hace el sorteo de armas... Le toca un desatornillador,None,None
56990,004,Bad Luck Brian,que paso jony donde estas,None,None
56998,010,Prepare Yourself,MIS MUERTOS,None,None
56999,007,Futurama Fry,Idea mia O no cagas hace 3 dias?,None,None
57002,012,Willy Wonka,¿Encerio? Cuentame Mas,None,None
57007,008,Matias Prats,informacion de ultimo momento huicho le manda a tata un totopo totopotopototopotopoooo,None,None
57013,012,Willy Wonka,asi que quieres que cierren los zoologicos que se siente extinguir cientas de especies,None,None
57015,004,Bad Luck Brian,Juega bingo despues de 70 numeros no tiene ninguno,None,None
57021,003,Ay Si,yo no hise nada solo deje a venezuela en problemas y ya .......,None,None
57022,009,No me digas,Pero que descubrimiento Nadie lo sabe!,None,None
57025,004,Bad Luck Brian,Juega bingo solo pierde,None,None
57038,008,Matias Prats,"""ultimo momento...liliana etiqueto a tu escuela en una foto de bebe que te habias kgado encima""",None,None
57046,001,Ancient Aliens,Coca 2,None,None
57050,004,Bad Luck Brian,se tatua el nombre de sus padres es adoptado,None,None
57065,009,No me digas,no  te creo  jonathan que  yano tomas,None,None
57068,007,Futurama Fry,Todo sea Por la comida,None,None
57072,009,No me digas,Hola porque se conecta a estas horas carajo!,None,None
57074,012,Willy Wonka,"Interesante... Hola Betty,Juan y Victor",None,None
57087,008,Matias Prats,Primicia exclusiva Hernan con whatsapp,None,None
57090,009,No me digas,No para nada,None,None
57092,012,Willy Wonka,Ose Soy el gran veni ? Y que ? wee,None,None
57093,012,Willy Wonka,Osea Soy el gran veni ? Y que ? wee,None,None
57094,011,Problems,Corte solo las puntitas del cabello dije ...No se q entendieron?,None,None
57099,012,Willy Wonka,ves ... te dije que sufririas,None,None
57100,009,No me digas,enseri pajero no lo sabia,None,None
57102,002,Annoying Gamer Kid,Ivan quieres jugar conmigo?,None,None
57114,012,Willy Wonka,tienes un samsumg galaxy que se siente comprar algo mas listo que,None,None
57115,013,Yao Wonka,jajaja no me hagas REÍR cristian,None,None
57117,012,Willy Wonka,que te compraste un samsum galaxy que se siente comprar algo mas listo que tu,None,None
57118,001,Ancient Aliens,"Permitir que los homoxesuales adopten, para criar Es como ponerle un potro a una mula para que lo crie.",None,None
57121,001,Ancient Aliens,QUE LO PONGA A VIBRAR,None,None
57122,001,Ancient Aliens,Solo tiene una explicacion es un alien,None,None
57126,004,Bad Luck Brian,"DICEN HABER SIDO ""EL MEJOR GOBIERNO DE LA HISTORIA"" FUNDEN SU PROVINCIA NATAL",None,None
57129,011,Problems,asi me pongo cuando no me llevan al baile a guaymango,None,None
57132,004,Bad Luck Brian,Igual carro velho Bebendo muito e sem freio,None,None
57135,011,Problems,mientras en el fundidira america campeon,None,None
57142,002,Annoying Gamer Kid,cuando juegas minecraft,None,None
57145,009,No me digas,estoy hablando con joaquin no me digas,None,None
57151,006,Filosoraptor,si tomo alchol me vuelvo alcholico si tomo fanta me vuelvo fantastico,None,None
57152,005,Disaster Girl,yo cause esto,None,None
57155,001,Ancient Aliens,Que Pedo we,None,None
57161,001,Ancient Aliens,Angela tienes un Piojo muy impresionante,None,None
57162,006,Filosoraptor,SERA COMER? O SERA ESTUDIAR?,None,None
57166,011,Problems,Mentira prima Angela te quiero mucho,None,None
57174,007,Futurama Fry,Hola eli Busco a pierina,None,None
57184,009,No me digas,No me dijas Piedra Torres,None,None
57193,009,No me digas,En serio Piedra Torres?,None,None
57212,012,Willy Wonka,Suele suceder,None,None
57223,001,Ancient Aliens,buena historia te faltaron aliens pero buena historia,None,None
57225,003,Ay Si,NO LO DENUNCIEMOS QUEDEMONOS CALLADOS,None,None
57227,001,Ancient Aliens,buen canal les faltan mas aliens pero buen canal,None,None
57232,011,Problems,Me metio Las bolas con una cuchara,None,None
57237,007,Futurama Fry,si como no a saludar nomas,None,None
57239,013,Yao Wonka,PATITAS... Se me hace que esta noche te toca,None,None
57240,004,Bad Luck Brian,GUIONIZA UNA CONVERSACION HILARANTE NADIE LO SIGUE,None,None
57247,005,Disaster Girl,No Me quiso pasar vales,None,None
57250,005,Disaster Girl,te avisamos  no se comparte,None,None
57256,005,Disaster Girl,asesto les pasa a las que comparten,None,None
57273,009,No me digas,El flaqirrri En lo de.de . miadam viejo,None,None
57276,009,No me digas,Como siempre Nunca voy a ganar nunca voy a ganar,None,None
57279,005,Disaster Girl,no me quizo pagar mis 2 guardias,None,None
57281,005,Disaster Girl,La KIARA CUANDO TE DEJA EN VISTO :V,None,None
57284,008,Matias Prats,ultimo momento no leyo las reglas jajaja,None,None
57289,009,No me digas,serrrgio estas en Ohaio?,None,None
57292,009,No me digas,En serio No lo sabia,None,None
57306,004,Bad Luck Brian,la majo la tiene chiquita,None,None
57325,004,Bad Luck Brian,humilla a todos por que gano falsa alarma,None,None
57333,003,Ay Si,huy huy huy,None,None
57347,011,Problems,como comienzan las salidas con mis amigos: hagamos algo relajado Como terminan: Luisa bajese de esa mesa que esta haciendo el oso,None,None
57352,004,Bad Luck Brian,Se inscribe al coro para salir en el video de fsy No la enfoca la camara,None,None
57358,004,Bad Luck Brian,No la enfoca la camara,None,None
57360,004,Bad Luck Brian,gana 2 lugar muere,None,None
57368,009,No me digas,no me digas y me vas a violar?,None,None
57377,009,No me digas,& que hago? te aplaudo?,None,None
57378,001,Ancient Aliens,hay cosas inexplicables en el mundo y sobre todo el fenomeno de jesus gato en el puntal...todo el mundo dice que se parearece al higueras....increible,None,None
57382,001,Ancient Aliens,"ESE "" chulito esta' ,,, redondiiito,,,!!!",None,None
57390,004,Bad Luck Brian,juega al bingo ...,None,None
57391,004,Bad Luck Brian,hay que argumentar la obra,None,None
57394,001,Ancient Aliens,se cae una manzana aliens,None,None
57396,006,Filosoraptor,cuando te besaste con esa persona pero recuerdas que el era gay,None,None
57397,008,Matias Prats,NOTICION...jesus el gato le a pegado fuego a su casa sus vecinos estan que hechan humo,None,None
57403,010,Prepare Yourself,EL FINDE SE ACERCA Y YO SIN PLATA,None,None
57411,011,Problems,cuando eres la kim y te quitan support y todos los tanks mujeres,None,None
57414,012,Willy Wonka,Dime melvin Esa es de Colombia,None,None
57416,005,Disaster Girl,Si no mandan francos despues de la ceremonia Quemamos la ESCOME quien se une,None,None
57417,009,No me digas,soy roberto y me gusta la barracuda,None,None
57420,004,Bad Luck Brian,recibe un regalo maite era broma,None,None
57428,008,Matias Prats,ultimo minuto la u del chiste son todos geys,None,None
57429,006,Filosoraptor,¿porque el carlos dise ser vivo? ¿y a mantiene gratis a un desconicido?,None,None
57435,011,Problems,los moreira ya me tienen hasta la madre,None,None
57438,009,No me digas,Walter.. asi q se te llena la memoria del telefono con mis memes????,None,None
