,meme_id,plantilla,texto_no_tilde,text_1,text_2
8068,012,Willy Wonka,Asi que tu eres el famoso Carlos... Dime que se siente estar en PASCUA todo el año.,None,None
8070,012,Willy Wonka,Asi que tu eres carlos... Dime que se siente ser mocho y no de las manos.,None,None
8076,001,Ancient Aliens,Alumnos que no dejan para estudiar el ultimo dia ALIENS,None,None
8081,003,Ay Si,AY SI AY SI ES BATERISTA,None,None
8092,009,No me digas,PE+O PEO,None,None
8101,012,Willy Wonka,vos que anhelabas vivir en democracia ¿en que agujero te metes ahora?,None,None
8111,009,No me digas,asiiiii¡¡¡¡ no me digas,None,None
8112,011,Problems,por favor que deje de hablar,None,None
8116,008,Matias Prats,ultimo momento roman suarez comprando pelucas por los $8000 del subsidio,None,None
8132,004,Bad Luck Brian,encuentra una pagina para hacer memes no sabe que escribir,None,None
8133,005,Disaster Girl,ME ARISQUEABA LA COLA.... ...ME LA ARISQUEABA,None,None
8136,001,Ancient Aliens,joder!! el cabron la tiene asi,None,None
8151,004,Bad Luck Brian,"Publica que ""gracias a dios es viernes"" trabaja sabados",None,None
8156,001,Ancient Aliens,hoy es la reunion del 40 aniversario todos pueden asistir aunque no hayan confirmado,None,None
8157,007,Futurama Fry,Oe tu que me miras,None,None
8162,005,Disaster Girl,encontre las oficinas de la v3 digamos que ya no  estan ahi,None,None
8171,010,Prepare Yourself,"PREPÁRENSE¡ SE APROXIMA UNA TORMENTA DE DESPEDIDAS BARTAS y SIN SENTIDO PARA con el ""chavo""",None,None
8174,011,Problems,que barbaros estos chavalos de la 54 no se imaginan lo que se van a perder si no asisten,None,None
8175,001,Ancient Aliens,este tipo esta loco,None,None
8181,009,No me digas,fdfdfgd aasdqwer,None,None
8183,009,No me digas,no me digas sos la nena d miraflores,None,None
8194,003,Ay Si,no te debo nada dari,None,None
8195,006,Filosoraptor,oiga boba,None,None
8200,008,Matias Prats,noticia un gato atropello al tren!!!,None,None
8201,009,No me digas,hay mira q emocion,None,None
8202,004,Bad Luck Brian,Mira esa araña que fea,None,None
8208,006,Filosoraptor,a mi me parece la duquesa de mordor,None,None
8220,003,Ay Si,Se murio chespirito ¡Que gran perdida! por favor seamos serios.,None,None
8230,011,Problems,"le dije ""por el chicuelo no"" ahora no puedo ni caminar",None,None
8232,005,Disaster Girl,si no me dan algo les quemo la casa,None,None
8238,001,Ancient Aliens,esa burra no fue a la esuela,None,None
8243,003,Ay Si,AY SI AY AHORA TODOS LE HABLAN AL CHAVO,None,None
8248,004,Bad Luck Brian,arma un asado un dia de verano llueve,None,None
8251,004,Bad Luck Brian,INTENTA TOSER PARA DISIMULAR UN PEDO VOMITA Y SE CAGA ENCIMA,None,None
8264,008,Matias Prats,hoy los pantallasos tiene bomba sera una perdicion,None,None
8265,008,Matias Prats,hoy los pantallasos tienen bomba sera una perdicion,None,None
8268,013,Yao Wonka,elecciones para elegir al nuevo cdc? esta vez votare por la lista  sensacion # 2 cui,None,None
8282,011,Problems,tu comentario mato a hugo bolt,None,None
8283,001,Ancient Aliens,programacion la hicieron los Aliens,None,None
8284,001,Ancient Aliens,la que nos clavaron era asi de grande,None,None
8287,010,Prepare Yourself,examen de progra,None,None
8289,004,Bad Luck Brian,fumiga la habitacion para evitar enfermarse del chicunguya y amanece  intoxicado a la mañana siguiente,None,None
8292,004,Bad Luck Brian,tu comentario hizo q la u pase a primera jajaja,None,None
8294,012,Willy Wonka,Mis padres me enseñaron a ser vivooooooo por eso puedo sonreir... jeje,None,None
8299,011,Problems,tomas porque tan peludo ohhh,None,None
8323,012,Willy Wonka,provokrm ?? tu a mi??? mira bn st mujeron s una vrdadra leona...,None,None
8325,003,Ay Si,x se acaso yo no ise nada¡¡¡,None,None
8328,005,Disaster Girl,ellos querian amor yo les di amor,None,None
8329,012,Willy Wonka,Chinoku!! Vuelve?,None,None
8331,012,Willy Wonka,provocarm?? tu a mi?? miram bn soy un mujeron en to l sntido d la palabra,None,None
8362,005,Disaster Girl,amazon no queria activarme la cuenta.... yo les active el horno,None,None
8365,004,Bad Luck Brian,Se carpea una mujer es un fb falso,None,None
8366,013,Yao Wonka,tENÍAS PLANES? QUE SE SIENTE TENER QUE QUEDARTE RECUPERANDO CLASES UN SABADO POR LA TARDE?,None,None
8367,012,Willy Wonka,"¿Asi que este frio es ""anti",None,None
8368,003,Ay Si,fue sin querer queriendo,None,None
8380,010,Prepare Yourself,xk tanta envidia A JUSTIN??,None,None
8395,013,Yao Wonka,no me digas que te gusta el humaga,None,None
8402,008,Matias Prats,PROXIMAMENTE LA CULTA Y SUS AMIG@S JAJAJAJA...,None,None
8403,013,Yao Wonka,CAPITALISMO,None,None
8404,004,Bad Luck Brian,Juega taca,None,None
8410,001,Ancient Aliens,hice un bollo asi de grande,None,None
8411,011,Problems,Como tan penca me eche el ramo de la nebile,None,None
8425,004,Bad Luck Brian,Hace un post sobre los negativos para que le den negativos le dan positivos,None,None
8431,008,Matias Prats,murio el chapulin colorado descanse enpaz y ahora quien podra defendernos.  miguel andrade,None,None
8440,003,Ay Si,Ay si ay Si mi novia se llama anali y me exPrime,None,None
8441,012,Willy Wonka,Que se siente trabajar en la uVa,None,None
8443,012,Willy Wonka,"Cuentame, que se siente trabajar en la uVa",None,None
8446,003,Ay Si,Ay si ay Si Soy luis del Ayllu peRo cuando tomo me convierto en la mujer maravilla,None,None
8456,003,Ay Si,arestenme tengo las manos ariba mateme,None,None
8459,011,Problems,padre muestrame que tengo que hacer... ya no puedo mas! si sigo eliminando a todo el que me manda invitaciones de candy crush me voy a quedar sin amigos,None,None
8466,007,Futurama Fry,NO SE SI LOS 120 DEL CODENA  ERAN SOLO POR EL CERTIFICADO O POR QUE LO PASAN EN VIVO POR PLATAFORMA,None,None
8470,006,Filosoraptor,que rico que estaba el huanaco o noo,None,None
8471,005,Disaster Girl,a se esploto no los voy a ayudar por que soy primiun eso lo que pasa por molestar a tu hermano,None,None
8473,009,No me digas,grasias sapraa...,None,None
8486,006,Filosoraptor,SI MIS PADRES ME TUVIERON A MÍ SERÁN VIRGENES?,None,None
8498,001,Ancient Aliens,peruanos,None,None
8500,001,Ancient Aliens,esto solo tiene una explicacion... supera,None,None
8502,003,Ay Si,"hay si, hay si estoy con el rey leon",None,None
8505,003,Ay Si,que miedo me cage del susto,None,None
8508,011,Problems,equipo 2 dias IMPORTANTES A VENDER.... POR FAVOR,None,None
8511,013,Yao Wonka,sOI MUY MALO LOSE CHIQUITOO,None,None
8513,006,Filosoraptor,Mas bien parece la duquesa de mordor,None,None
8517,005,Disaster Girl,levante la mano lo que le gusta play stechon 3 sdsad locos,None,None
8547,008,Matias Prats,"martin lo intenta de nuevo y vuelve a fallar por 1000 gigawuatt, sigue el circo",None,None
8552,006,Filosoraptor,dE QUE LE SIRVIO,None,None
8555,006,Filosoraptor,dE QUE LE SIRVE SI YA SE MURIO...,None,None
8556,006,Filosoraptor,SI EL PROFE CARLOS DICE ¨OPTETIVOS  EN LUGAR DE OBJETIVOS¨ DIRÁ ¨SUPTETIVOS¨EN LUGAR DE SUBJETIVOS?,None,None
8575,009,No me digas,no savia,None,None
8580,005,Disaster Girl,eso es lo q pasa cuando no HAY INTERNET,None,None
8581,009,No me digas,NO ME DIGAS,None,None
8605,002,Annoying Gamer Kid,voy a usar matillo del olimpo en la rotonda  y les dire q son noobs,None,None
8611,011,Problems,descansa en paz chabito,None,None
8613,013,Yao Wonka,no no no.. que sentido del humor tiene este tipo.,None,None
8622,011,Problems,me dijo que si hacia el cubo me subia la nota de talleres me dejo  el 2.2,None,None
8631,007,Futurama Fry,me estas diciendo que soy un adivino,None,None
8635,008,Matias Prats,"NOTICIAS DE ULTIMO MINUTO SE BUSCA DNI DE BRAYAN SI ALGUIEN LO ENCUENTRA, LLEVARLO  A SU CASA",None,None
8641,002,Annoying Gamer Kid,niño rata,None,None
8645,004,Bad Luck Brian,organiza asado al aire libre llueve,None,None
8665,003,Ay Si,HAY SI HAY SI TU FUISTE QUE ME HIZO PECAR,None,None
8667,007,Futurama Fry,mejor shhhhhhhh,None,None
8669,003,Ay Si,muere chespirito todos agradecen por acerlos reir a jesus no le dan gracias por morir por nosotros,None,None
8674,006,Filosoraptor,que singnificara trabquila,None,None
8687,012,Willy Wonka,Dime que se siente vestirte con la ropa de tus amigas,None,None
8689,007,Futurama Fry,No se si es mas flaco el rodri O el mango de su guitarra,None,None
8691,005,Disaster Girl,"me dijo que baja el volumen de la musica en fin, dijo...",None,None
8698,007,Futurama Fry,la estupides es un premio,None,None
8700,008,Matias Prats,"en otras noticas, segunda vuelta pedro vogarin, Victor noriega y anibal quinteros.",None,None
8710,006,Filosoraptor,"si los fans de skrillex, se llaman skrilleros... como se llamarian los fans de hardwell?",None,None
8718,008,Matias Prats,Avance informativo muere el personaje ''chespirito'',None,None
8722,012,Willy Wonka,ASI QUE TU ERES DE LOS QUE CRITICAN AL CHAVO Y TE RIES DE VIDEOS VIRALES EN LA RED,None,None
8727,011,Problems,quiero jugar gotcha pero mis amigos son bien jotos,None,None
8732,011,Problems,no es que este loca solo que hablo llorando.,None,None
8736,012,Willy Wonka,Nestor Kirchner murio que se siente envidiar a los muertos?,None,None
8742,008,Matias Prats,ULTIMA HORA La Ropa De DICIEMBRE Esta embolatada,None,None
8750,005,Disaster Girl,josexa queria cantar queria...,None,None
8755,006,Filosoraptor,autosuicidarse,None,None
8757,008,Matias Prats,"y en otras noticias, ROSSY sigue molestando creyendo que asi le haran caso",None,None
8763,005,Disaster Girl,mueran perras,None,None
8764,006,Filosoraptor,cuando conectas un celular al carro se carga el celular o se carga el carro,None,None
8772,012,Willy Wonka,Pensaste que lo iba a cambiar ?,None,None
8775,012,Willy Wonka,Dime que se siente buscar memes en google,None,None
8777,005,Disaster Girl,Makoy carajo no me dejes en visto,None,None
8778,008,Matias Prats,cuando no se mide lo que se dice se hiere a matar,None,None
8780,009,No me digas,¿me das like?,None,None
8787,003,Ay Si,Ay Si AHORA TODOS SON HINCHAS DEL MUNI,None,None
8793,007,Futurama Fry,LA TIPICA DE QUE TE MIRAN CON LOS OJOS SEMIABIERTOS,None,None
8808,011,Problems,el dia que la ven con otro wey ahora si van a decir chin soy un pendejo todo lo que deje ir:c,None,None
8809,006,Filosoraptor,neymar + messi + ibrahimovic + ronaldo + pele = que carajo,None,None
8810,011,Problems,tengo clases a las 11 igual me levanto 5y15,None,None
8834,009,No me digas,aaaa NO mameees??,None,None
8852,006,Filosoraptor,"quien es ese tal ""noreply"" y por que me manda tantos correos",None,None
8859,006,Filosoraptor,si se llama marcela deberia ser enana ?,None,None
8868,001,Ancient Aliens,yo comento para volver a verla en minifalda,None,None
8873,006,Filosoraptor,¿ SI ayer fue black friday? ¿hoy es black sabbath?,None,None
8878,005,Disaster Girl,DECIAN QUE ERAN VECINOS TRANQUILOS... ESO DECIAN.................,None,None
8881,006,Filosoraptor,si ayrton esta celoso soy mas cool que el,None,None
8885,004,Bad Luck Brian,DESCANSA EL SABADO SE LE OLVIDA Y VIENE A TRABAJAR,None,None
8886,012,Willy Wonka,ASI QUE TE COGISTE UN NEG RO decime que se siente,None,None
8888,011,Problems,me dijo gorda,None,None
8892,012,Willy Wonka,DIME QUE SE SIENTE SABER QUE TU ROPA ESTA HECHA POR UN ESCLAVO DEL SIGLO XXI,None,None
8893,010,Prepare Yourself,Preparense se aproximan mas memes de kurumi,None,None
8898,004,Bad Luck Brian,esta de turno hay bendicion solemne y misa con el cardenal,None,None
8899,003,Ay Si,"AY SI, SEGURO AHORA SOMOS LIBRES ¿acaso no tienes un localizador llamado celular en el bolsillo?",None,None
8900,006,Filosoraptor,si el sospechoso de ebola no es sospechoso de  ebola porque se declara el protocolo para sospechos de ebola?,None,None
8911,001,Ancient Aliens,el amor que siento por marcela es haci de graaaande,None,None
8915,013,Yao Wonka,que estupido es este chamaco,None,None
8919,003,Ay Si,Hay si hay si se cree gato por lo gordo que es,None,None
8926,006,Filosoraptor,si la musica se reproduce porque no tiene hijos,None,None
8935,003,Ay Si,"¡Ay, ay, Ahora yo soy la culpable!",None,None
8936,005,Disaster Girl,"mama, juro que el leo cuidaba.... del chiche y la NENa",None,None
8942,001,Ancient Aliens,MAMAS QUE JODEN ALIENS,None,None
8945,003,Ay Si,y despues la gente se pregunta por que si era buena gente,None,None
8983,004,Bad Luck Brian,Sube de nivel pierde el juego,None,None
8999,001,Ancient Aliens,AL CHALO LE GUSTAN DE ESTE VOLAO,None,None
9003,006,Filosoraptor,no se si josexa es el mejor jugador o simplemente regala goles a los dos equipos,None,None
9012,001,Ancient Aliens,es la logica,None,None
9021,001,Ancient Aliens,entonces le dije el peronismo es de izquierda,None,None
9032,002,Annoying Gamer Kid,pfpfpfppf soy niño rata,None,None
9038,002,Annoying Gamer Kid,no mama el xbox no es un bisio,None,None
9040,010,Prepare Yourself,ohhhhhhhhh no puede ser,None,None
9053,003,Ay Si,ahy si gran baina k le brinde y frangel diga k no,None,None
9055,012,Willy Wonka,que se siente decir tantas pendejadas brandon? jaa jaa,None,None
9056,012,Willy Wonka,Con que te Crees power ranger... Que se siente matar moNstRous?,None,None
9075,012,Willy Wonka,Asi que todo esto Ahora es mio,None,None
9080,005,Disaster Girl,este imbecil esta dicido A arruinarnos la fiesta,None,None
9088,011,Problems,nO SOY INTENSA SOLO TE ENVIE MIL TWEETS,None,None
9100,005,Disaster Girl,hola soy bagoli y he matado a toda mi familia,None,None
9101,002,Annoying Gamer Kid,hola soy bagoli y soy jugador profesinal de minecraft,None,None
9104,002,Annoying Gamer Kid,Tu comentario me ha convertido en niño rata,None,None
9112,012,Willy Wonka,yo hago mas que caramelos baby ¿quieres probar uno?,None,None
9113,013,Yao Wonka,letricas azules jajaja,None,None
9124,010,Prepare Yourself,soy lordsonicxd aqui no pasa ni dios,None,None
9125,004,Bad Luck Brian,LE HACE LA PARADA A UN CAMION DE  CORONEO Y VA A LA CUEVA,None,None
9132,003,Ay Si,carlitos se aproxima a la lana,None,None
9133,012,Willy Wonka,sos lusho? que se siente ser la cosa mas hermosa de este mundo,None,None
9144,006,Filosoraptor,me gustaria que mi amiga fuera mas normal pero recuerdo que en un carrete por mi culpa se le cayo la cama de arriba de camarote,None,None
9161,006,Filosoraptor,me gustaria que mi amiga fuera mas normal pero recuerdo que en un carrete por mi culpa se le cae la cama de arriba de un camarote pero despues se me pasa,None,None
9164,009,No me digas,VAGOLI CUANDO SE LE BUGEA EL CUBO DE AGUA,None,None
9165,005,Disaster Girl,tenia unos amigos que no se acordaron de mi cumpleaños... tenia,None,None
9168,005,Disaster Girl,ai ai control!! fuegooo control!! que vengan los bomberos que me estoy quemandoo!!,None,None
9187,005,Disaster Girl,SI NO PONES LIKE MIRA LO Q LE PASARA A TU PAIZ,None,None
9207,001,Ancient Aliens,solo faltan ovejas,None,None
9209,005,Disaster Girl,heins despues de hacerse una penta,None,None
9211,006,Filosoraptor,chambeando de chafirete me sobra chupe y pachanga,None,None
9244,013,Yao Wonka,en este grupo hay un orejon y se llama jorge,None,None
9246,004,Bad Luck Brian,no se ven nunca cuando coordinan se viene el fin del mundo,None,None
9252,005,Disaster Girl,"profe, que te costaba repetirme el taller",None,None
9253,004,Bad Luck Brian,QUIERE PERPETUAR SU APELLLIDO PADRE DE SOLO MUJERES,None,None
9260,001,Ancient Aliens,no se pero su cara esta desorganizada,None,None
9266,011,Problems,tio yo no queria,None,None
9268,011,Problems,LES DIJE SU VIDA POR CORREO EL PADRE Y MARIA ESTER ME SUSPENDEN DEL CORO AHORA NO PODRE HACERLE COMPETENCIA A LUCHITO,None,None
9270,002,Annoying Gamer Kid,le gane a archives me creo el mas pro del mundo,None,None
9272,006,Filosoraptor,si  a sebastian le gusta  romeo julieta  se quedara  sola?,None,None
9280,010,Prepare Yourself,parece que este ano as patatas nun queren crecer,None,None
9284,007,Futurama Fry,ami no me engañas ati te violaron,None,None
9288,007,Futurama Fry,y uno abajo trabajando,None,None
9296,008,Matias Prats,NATALIA DUQUE DEBE SER EL CAMBIO QUE DESEA LA UNION,None,None
9297,005,Disaster Girl,pedia likes y comentarios en un grupo de katycats pedia he dicho........,None,None
9304,003,Ay Si,no no no si no kieres no,None,None
9319,004,Bad Luck Brian,hola patricio,None,None
9321,005,Disaster Girl,cualquier cosa fueron los salchichon,None,None
9328,005,Disaster Girl,Felipe SALAS......amenazas conmigo.. nO,None,None
9329,011,Problems,Como quisiera dejar de ser posibilidad Pero on,None,None
9332,005,Disaster Girl,Felipe SALAS......amenazas conmigo.....NO Atte Daniela,None,None
9333,005,Disaster Girl,ala mrda el rock like si el rap,None,None
9335,005,Disaster Girl,Felipe SALAS......amenazas conmigo.....NO Atte..........Daniela,None,None
9336,001,Ancient Aliens,JESSICA,None,None
9339,003,Ay Si,me imagino quien va a gastar,None,None
9357,001,Ancient Aliens,tu y tu familia xd,None,None
9358,012,Willy Wonka,Asi que no causo risa tu imagen que se siente parecer estupido haciendo imagenes,None,None
9365,007,Futurama Fry,jajaja erik sabater,None,None
9369,007,Futurama Fry,te seguire tonto,None,None
9374,011,Problems,tengo mucha hambre pero las cobijas estan muy calientitas,None,None
9378,013,Yao Wonka,que no te da verguenza? mas de 1 siglo y solo 8 estrellas?,None,None
9380,005,Disaster Girl,ami besina le gusta daddy yanque y le di gasolina,None,None
9397,007,Futurama Fry,idk if hes joking or he need professional help,None,None
9400,013,Yao Wonka,"mi papa confundio google con facebook y puso de estado ""porno casero"" ya lleva 103 likes",None,None
9418,005,Disaster Girl,LUCHO ESA ERA LA CASA DE FABIOLA ESO TE PASA POR NO PRESTARME ATENCION EN EL RECITAL,None,None
9421,002,Annoying Gamer Kid,agregueNme como amigo en mincraft soy bn pro,None,None
9423,007,Futurama Fry,me parece que pily hoy se chupa todo!,None,None
9434,002,Annoying Gamer Kid,si yo juego me muero por frki,None,None
9438,002,Annoying Gamer Kid,Que ME DEJE JUGAr juga a la play 4,None,None
9441,009,No me digas,¡Neta!,None,None
9446,009,No me digas,tipico.... te caes te das un golpe te partes la pierna y no falta en estupido ¿te dolio?,None,None
9456,013,Yao Wonka,Hey ya basta de bullying Que me meo jajajaja,None,None
9462,013,Yao Wonka,No soy gey tengo comezon en el fundip,None,None
9465,009,No me digas,Pero que me estas contando,None,None
9473,005,Disaster Girl,dijo que le gustaba justin biber y wan direction,None,None
9483,013,Yao Wonka,ptm q risa loko caiste,None,None
9507,009,No me digas,y soto taba lokoooo,None,None
9512,008,Matias Prats,noticia de ultimo minuto !! brayan chupa pinga sin jebe,None,None
9522,006,Filosoraptor,si el abel arrollo mira goku cren que tambien goku be abel arrollo,None,None
9527,012,Willy Wonka,que se siente tener MAS MascaRas  QUE UN CARNAVAL?,None,None
9529,010,Prepare Yourself,A que te hago spoiler,None,None
9536,012,Willy Wonka,hey aplauso te la comiste durisimo,None,None
9537,009,No me digas,la cara de oswaldo cuando mira un pene,None,None
9539,004,Bad Luck Brian,oe jose angel no mires guevadas,None,None
9540,004,Bad Luck Brian,niño simbolo metalero la cancion oficial es reggaeton,None,None
9554,003,Ay Si,cuidado con el malo que te gusta mis armas,None,None
9557,012,Willy Wonka,Q se siente tener 20 goles y q 6 sean de penal#penaldo,None,None
9564,004,Bad Luck Brian,Celebra su cuMpleaños Llueve,None,None
9571,008,Matias Prats,ultimo momento los hinchas de riber perdidos en 2012 aparecieron,None,None
9574,011,Problems,estas feliz por visitar a tu mama y hermanos y tu hermana te dice que no tienes nalgas :´(,None,None
9575,012,Willy Wonka,asi que te declaras fan de chespirito y nisiquiera tienes una temporada  en tu casa,None,None
9578,006,Filosoraptor,si le dices wason entonces te dicen lanbom?,None,None
9580,003,Ay Si,uy perdon einstein,None,None
9584,009,No me digas,nenaaaa pero que clase eh gajo,None,None
9587,004,Bad Luck Brian,SU mejor año Iguala a messi en su peor moento,None,None
9589,011,Problems,Marc DIJO QUE TODO ESTABA BIEN Y VUELVA A HACER RESET DE CUENTAS,None,None
9594,006,Filosoraptor,seguros que me llamo rosa y mi hijo zamora es gay,None,None
9601,006,Filosoraptor,si un jugador se quita la marca se enojan sus patrocinadores,None,None
9603,007,Futurama Fry,pues esta sobrada,None,None
9607,009,No me digas,soy de cuenca peru tlaxcala y abajo las pajara as del America,None,None
9613,011,Problems,LE PRESTE $50 A UN CIEGO Y ME DIJO CUANDO TE VEA TE PAGO,None,None
9615,001,Ancient Aliens,black veil brides is precfect,None,None
9617,011,Problems,"en solo pensar lo tierna que soy me da por llorar ,jajaj",None,None
9625,006,Filosoraptor,SI DECAPITAR ES CORTARLE LA CABEZA CAPITAR SERIA HACER UN TRANSPLANTE DE CABEZA,None,None
9628,002,Annoying Gamer Kid,nicole vamos a jugar a la play,None,None
9632,007,Futurama Fry,oye.keyla eres linda,None,None
9634,005,Disaster Girl,VENGANZA...,None,None
9648,004,Bad Luck Brian,Su mejor año iguala a messi en su peor momento,None,None
9650,003,Ay Si,"AY SI,AY SI USAN GORRAS PLANAS Y YA SON RAPEROS",None,None
9652,002,Annoying Gamer Kid,Te mata: te dice noob Lo matas: te dice hacker,None,None
9654,002,Annoying Gamer Kid,mati jugamos a play,None,None
9662,008,Matias Prats,EN LAS NOTICIAS LA RANA RENE VIO UNA CHICA GUAPA,None,None
9668,011,Problems,damela la direccion plis,None,None
9670,013,Yao Wonka,jajjajja  no me hagas reir q me hago pichirrun jjaj,None,None
9671,004,Bad Luck Brian,JAAAAA GAAAAAYYYY,None,None
9678,003,Ay Si,hay SI hAY si VAMOS A PATINAR,None,None
9679,005,Disaster Girl,Mis vecinos eran niños rata Eran...,None,None
9682,001,Ancient Aliens,¿mad10 no viene al evento y te deja tirado en el ts? Pussies en el ts,None,None
9691,003,Ay Si,hay si hay si los changuitos ya somos novios y nos creemos mucho!!!,None,None
9692,012,Willy Wonka,HOLA SOY REX Y DIGO ME VOY DE TOPY Y A LOS 30 SEGUNDOS VUELVO Y ME DAN RANGO.,None,None
9710,011,Problems,No te Vallas Chavo,None,None
9712,004,Bad Luck Brian,tu querido hermanito .i. jjaa xd,None,None
9724,008,Matias Prats,"señores, hoy mad10 no ha venido a una line battle podiendo venir se puede decir que se a vuelto mad",None,None
9726,012,Willy Wonka,Con que te falta 1 para la nuclear que harias ti te mataran?,None,None
9730,004,Bad Luck Brian,SAca 100 en kardex es its,None,None
9740,008,Matias Prats,noticion!!! messi deja tirao al barsa,None,None
9741,012,Willy Wonka,todo eso judith,None,None
9746,009,No me digas,yea why..??!,None,None
9762,013,Yao Wonka,xD si como no rosa llanos,None,None
9764,009,No me digas,yeah why..??,None,None
9765,010,Prepare Yourself,"prepararos señores, mad10 esta buscando novia han llegado los tiempos de buscar nosotros las lb'S",None,None
9772,009,No me digas,Tenia intenciones de chocar pero ese letrero me aviso,None,None
9778,001,Ancient Aliens,Series coreanas donde nadie pierde la memoria aliens,None,None
9780,012,Willy Wonka,asi ke kiere ir al banco que interesante!!,None,None
9785,001,Ancient Aliens,hay  que ser tan wueon,None,None
9792,004,Bad Luck Brian,Soy un homre con ropa de mujer,None,None
9805,003,Ay Si,es lo que te gusta a ti pendeja,None,None
9807,012,Willy Wonka,asi que te vas a colombia con novia ahi me dices que se siente tener los huevos hinchados todo el dia,None,None
9811,004,Bad Luck Brian,vera el final de la teleton en el estadio ...llueve y la susenden,None,None
9812,012,Willy Wonka,nordiN comes picante Que se siente al entrar para cagar,None,None
9820,001,Ancient Aliens,SITO,None,None
9823,003,Ay Si,ay si llega el sinchiri y ya se cree todo un macho ay si,None,None
9826,012,Willy Wonka,nordiN comes picante Que se siete a la hora de cagar,None,None
9827,007,Futurama Fry,se parese a la titi,None,None
9829,010,Prepare Yourself,chespirito... ha muerto?,None,None
9830,001,Ancient Aliens,quieres la mia no te hagas,None,None
9832,011,Problems,Yo era de lo mas macha vikinga Hasta que U,None,None
9836,009,No me digas,me la pelas idiota,None,None
9841,006,Filosoraptor,se dice el mas grande no puede ganarle ni con un empate,None,None
9851,003,Ay Si,asi q ago me rio,None,None
9854,012,Willy Wonka,ke se siente tener ke andar cagando estados ya ke al tuyo nadie le da like???,None,None
9855,004,Bad Luck Brian,piensa que le toca el parcial con guido le toca con miguel geliz,None,None
9878,006,Filosoraptor,si los animales no pueden estar en jaulas por que los presos si,None,None
9881,004,Bad Luck Brian,se cree bonita es peggy con extensiones,None,None
9882,007,Futurama Fry,me dejo en VISTO :C,None,None
9885,012,Willy Wonka,Asi QUe te dejaron bien loco? que se siente ser la burla?,None,None
9887,004,Bad Luck Brian,me gustan las mujeres pero no me pescan,None,None
9891,009,No me digas,JAJAJAJAJAJJAJAJA NO ENTENDI,None,None
9896,004,Bad Luck Brian,se cree bonita es peggy con extensiones...,None,None
9898,004,Bad Luck Brian,no te preocupes yo tambien mi amor,None,None
9901,002,Annoying Gamer Kid,admitelo has sido como ellos,None,None
9904,003,Ay Si,"hay si, hay si estoy a dieta para galanear en las secus",None,None
9905,004,Bad Luck Brian,Ivan quiere salir: empieza a llover,None,None
9924,007,Futurama Fry,debes pensar 2 veces lo que vas a hacer,None,None
9928,013,Yao Wonka,AHHH  CHABELO  VIO MORIR A CHESPIRITO,None,None
9929,007,Futurama Fry,soy un estupido que odia el desamor pero luchare por ti,None,None
9933,004,Bad Luck Brian,lo invitan a fiestas siempre rompe vasos,None,None
9942,004,Bad Luck Brian,Es satanica tiene nombre de virgen,None,None
9947,005,Disaster Girl,Me dijo que Daba ebola Ya no volvera a decir nunca mas...,None,None
9948,003,Ay Si,HAY SI HAY SI TUS INSULTOS DE MONGOLITO,None,None
9949,005,Disaster Girl,Me dijo que Daba ebola Ya no LO volvera a decir nunca mas...,None,None
9961,003,Ay Si,k linda tarea aissa,None,None
9962,008,Matias Prats,noticia de ultimo minuto cesar es mas cabro que lucho,None,None
9964,003,Ay Si,No pssss las mas trabajadorasjjjjj,None,None
9970,003,Ay Si,No pssss la mas trabajadorajjjjj,None,None
9974,009,No me digas,como esta usted tan bella cm,None,None
9989,012,Willy Wonka,Dime que se siente ir a clases con tu trabajo de investigacion a romperla ... tu profe abandona el modulo sin aviso,None,None
10007,003,Ay Si,AAAAAAIIIII FLORICIENTA,None,None
10018,012,Willy Wonka,PENSANDO EN YULI JAAJA,None,None
10027,001,Ancient Aliens,ruben,None,None
10037,005,Disaster Girl,ma casa quemandose foto pal´ face,None,None
10038,005,Disaster Girl,mi casa quemandose foto pal´ face,None,None
10045,001,Ancient Aliens,celebran 50 puntos y no 30 campeonatos... ... manudos,None,None
10050,003,Ay Si,Ay si aysi ahora todos publican la muerte de chespirito,None,None
10062,003,Ay Si,no  pues ahora todos  son  fan  de   chespirito,None,None
10063,008,Matias Prats,quiñones dimite y es fichado por clientes,None,None
10065,003,Ay Si,AY SI AY SI SOY MAESTRO EN EL ISRAEL Y MI NOMBRE ES FERNANDO MIRA MI BIGOTE,None,None
10068,003,Ay Si,no  pues ahora todos  son  fans  de   chespirito,None,None
10081,010,Prepare Yourself,se viene navidad PREPARENsen para las peliculas de mi pobre angelito,None,None
10089,001,Ancient Aliens,en efecto soy moren el grande,None,None
10095,004,Bad Luck Brian,hacen la teleton despues de 2 años llueve a finales de noviembre y suspenden la clausura en el nacional,None,None
10097,004,Bad Luck Brian,Intenta hacer que la vuelen en un concierto la tiran despues de avanzar dos filas,None,None
10112,008,Matias Prats,Maricela 1 madRe desesperada por que??? Sus Chiquillas perlita y valeria le hacen 1 tiradero de jugetes kieren que las castigen  si o no??,None,None
10131,001,Ancient Aliens,tukkis!!,None,None
10133,008,Matias Prats,internet explorer acaba de informar la muerte de chespirito,None,None
10139,010,Prepare Yourself,El final del semestre Ya llego,None,None
10142,006,Filosoraptor,te daria like pero tengo que ir al baño,None,None
10144,006,Filosoraptor,si facebook no existiera que estariamos haciendo ahora?,None,None
