,meme_id,plantilla,texto_no_tilde,text_1,text_2
16196,003,Ay Si,"ay si, ay si cuidado que es rudo",ay si ay si, cuidado que es rudo
16242,011,Problems,le dije hazme lo que quieras y me vistio,le dije hazme lo que quieras, y me vistio
16253,008,Matias Prats,noticia de ultima hora en todo el pais repito en todo el pais se les fue el internet a todos los noveleros del farcegay xq perdio su guevada,noticia de ultima hora, en todo el pais repito en todo el pais se les fue el internet a todos los noveleros del farcegay xq perdio su guevada
16262,010,Prepare Yourself,agarrense hay viene mi vieja al df,agarrense, hay viene mi vieja al df
16264,007,Futurama Fry,nose si es el moreno o es el superman lentejo,nose si es el moreno, o es el superman lentejo
16296,012,Willy Wonka,"dime, ¿que se siente que no te haga caso a tus babosadas?",,dime ¿que se siente que no te haga caso a tus babosadas?
16301,004,Bad Luck Brian,recorre miles de kilometros para ver a su novia no lo saca a pasear,recorre miles de kilometros para ver a su novia no, lo saca a pasear
16312,004,Bad Luck Brian,estudia edu fisica se rompe el brazo,estudia edu fisica, se rompe el brazo
16330,004,Bad Luck Brian,le dan 2000 se los roban,le dan 2000, se los roban
16359,013,Yao Wonka,asi q se creian los campeones con ganarle al invencible mush runa dime q se siente q te hallan violado en tu basurero novelero ctm eres y seras siendo el pavo n:1 del todo el ecuador guru guru jajajaja,asi q se creian los campeones con ganarle al invencible mush runa ,dime q se siente q te hallan violado en tu basurero novelero ctm eres y seras siendo el pavo n:1 del todo el ecuador guru guru jajajaja
16389,007,Futurama Fry,me parese ami o Juan va a venir volando,me parese ami, o Juan va a venir volando
16409,007,Futurama Fry,me parese o Juan vas a venir volando,me parese, o Juan vas a venir volando
16418,004,Bad Luck Brian,"puga: pasaba en mi auto, y se escuchaba... amateur, amateur, amateur!",puga: pasaba en mi auto y, se escuchaba... amateur amateur amateur!
16419,004,Bad Luck Brian,se acuesta temprano le da insomnio,se acuesta temprano, le da insomnio
16468,008,Matias Prats,noticia de ultima hora juan carlos se resintio x no estar en los favoritos de madrina letus,noticia de ultima hora, juan carlos se resintio x no estar en los favoritos de madrina letus
16493,008,Matias Prats,En las ultimas noticias empate tecnico entre carlitos y jonatnan por el limon de oro,En las ultimas noticias, empate tecnico entre carlitos y jonatnan por el limon de oro
16499,008,Matias Prats,En las ultimas noticias empate tecnico entre carlitos y jonathan por el limon de oro,En las ultimas noticias, empate tecnico entre carlitos y jonathan por el limon de oro
16510,008,Matias Prats,"y en ultimas noticias.. en matra costa rica el tenico mas destacado fue engel guerrero.. mas abajo le mostramos una foto , ADVERTIMOS las imajenes son muy fuertes..",y en ultimas noticias,.. en matra costa rica el tenico mas destacado fue engel guerrero.. mas abajo le mostramos una foto  ADVERTIMOS las imajenes son muy fuertes..
16521,004,Bad Luck Brian,Quiere ver mas anime no le gustan el ecchi y el hentai,Quiere ver mas anime no, le gustan el ecchi y el hentai
16572,003,Ay Si,ay si ay si la mirella es graciosa,ay si ay si, la mirella es graciosa
16573,003,Ay Si,ay si si la vaga me dijo que no hay que laburar!,ay si, si la vaga me dijo que no hay que laburar!
16623,011,Problems,tu cara cuando quieres seguir semana santa y te acuerdas se qye mañana es lunes,tu cara cuando quieres seguir semana santa, y te acuerdas se qye mañana es lunes
16630,011,Problems,tu cara cuando quieres seguir semana santa y te acuerdas se que mañana es lunes,tu cara cuando quieres seguir semana santa, y te acuerdas se que mañana es lunes
16664,012,Willy Wonka,"y dime, Que se siente jugar fnaf 1, 2 y 3?",y ,dime Que se siente jugar fnaf 1 2 y 3?
16682,004,Bad Luck Brian,la cara de ibar cuando no lo invitan,la cara de ibar cuando no, lo invitan
16718,003,Ay Si,ay ay si...k le tengo miedo rata?? deje de ser convencido hp....a nadie le tengo miedo,ay ay si,...k le tengo miedo rata?? deje de ser convencido hp....a nadie le tengo miedo
16765,004,Bad Luck Brian,Se golpea el dedo del pie no le gusta que franco se ria,Se golpea el dedo del pie no, le gusta que franco se ria
16804,006,Filosoraptor,¿y si este mundo es un sueño y al morir despertamos del sueño?,,¿y si este mundo es un sueño y al morir despertamos del sueño?
16815,004,Bad Luck Brian,lleva una semana de novios con zaira le da su contraseña de facebook :v,lleva una semana de novios con zaira, le da su contraseña de facebook :v
16831,004,Bad Luck Brian,muestra la polola se la roban,muestra la polola, se la roban
16838,012,Willy Wonka,dime que se siente ser la mas perra de tu cuadra,,dime que se siente ser la mas perra de tu cuadra
16855,012,Willy Wonka,cuentame que se siente tener vacaciones y que en tu casa te jodan para ir a ser todas las cosas,,cuentame que se siente tener vacaciones y que en tu casa te jodan para ir a ser todas las cosas
16857,004,Bad Luck Brian,Asi que que se siente morir Y quedarse sin XP?,Asi que que, se siente morir Y quedarse sin XP?
16858,004,Bad Luck Brian,agarraba un disco de vinilo por primera vez se cortaba,agarraba un disco de vinilo por primera vez, se cortaba
16897,004,Bad Luck Brian,Quiere hacer su pendejada rt lo bendice,Quiere hacer su pendejada rt, lo bendice
16903,003,Ay Si,ay si ay si tia la quiero mucho pero ni un msj me manda la jacquelin,ay si ay si, tia la quiero mucho pero ni un msj me manda la jacquelin
16912,012,Willy Wonka,asi que eres piloto!!! dime q se siente estar en las nubes?,asi que eres piloto!!! ,dime q se siente estar en las nubes?
16963,012,Willy Wonka,casi no termina semana santa ahora dime que se siente estar pelao hasta la quicena,casi no termina semana santa ahora ,dime que se siente estar pelao hasta la quicena
16978,012,Willy Wonka,asi q dueño de point !! dime q se siente hacer las pizzas mas ricas,asi q dueño de point !! ,dime q se siente hacer las pizzas mas ricas
16993,012,Willy Wonka,y cuentame goro... que se siente ser dominado,y ,cuentame goro... que se siente ser dominado
17057,003,Ay Si,"Ay si ay si, no le voy al ame ni al azul",Ay si ay si, no le voy al ame ni al azul
17059,012,Willy Wonka,asi que rockero !! dime q se siente tener cabello largo??,asi que rockero !! ,dime q se siente tener cabello largo??
17072,008,Matias Prats,en ultimas noticias pinol tiene novia rekomendamos.q vayan ala iglesia se acercan el apocalipsis,en ultimas noticias, pinol tiene novia rekomendamos.q vayan ala iglesia se acercan el apocalipsis
17085,011,Problems,fui a la point y ya estaba cerrado!!!,fui a la point, y ya estaba cerrado!!!
17095,012,Willy Wonka,irving cuentame que se siente.ser huele calzones,irving ,cuentame que se siente.ser huele calzones
17107,003,Ay Si,ay si tu nunca mientes,ay si, tu nunca mientes
17109,012,Willy Wonka,entonces dime que se siente ser la mama de los pollitos,entonces ,dime que se siente ser la mama de los pollitos
17114,003,Ay Si,ay si ay si la mama de los pollitos,ay si ay si, la mama de los pollitos
17196,011,Problems,German me dijiste que me ibas a explicar algebra y en vez de eso me la dejaste ir toda,German me dijiste que me ibas a explicar algebra, y en vez de eso me la dejaste ir toda
17198,012,Willy Wonka,asi que tu eres andrea paredes valer? cuentame que se siente ser tan hermosa?,asi que tu eres andrea paredes valer? ,cuentame que se siente ser tan hermosa?
17207,012,Willy Wonka,"y dime, naomi ¿que se siente ser feliz?",y ,dime naomi ¿que se siente ser feliz?
17209,012,Willy Wonka,dime que se siente no salir de casa por estar en facebook,,dime que se siente no salir de casa por estar en facebook
17223,004,Bad Luck Brian,Hackea a b4l por envidia B4L se vuelve mas popular,Hackea a b4l por envidia B4L, se vuelve mas popular
17235,012,Willy Wonka,"asi que querias bajarte a b4l? dime, que se siente que con eso la gente apoye mas a b4l?",asi que querias bajarte a b4l? ,dime que se siente que con eso la gente apoye mas a b4l?
17237,012,Willy Wonka,"asi que querias bajarte a b4l? dime, que se siente que con eso la gente Los apoye mas?",asi que querias bajarte a b4l? ,dime que se siente que con eso la gente Los apoye mas?
17248,003,Ay Si,ay ay si ya ando ebria y ya me quiero ir ami casa,ay ay si, ya ando ebria y ya me quiero ir ami casa
17257,012,Willy Wonka,dime capu k se siente estar muy feliz,,dime capu k se siente estar muy feliz
17260,003,Ay Si,"ay si ay si dice que ahorita no, pero bien que le responde a los de la carpeta de otros",ay si ay si, dice que ahorita no pero bien que le responde a los de la carpeta de otros
17266,003,Ay Si,uy si uy si mira lo asustado que estoy,uy si uy si, mira lo asustado que estoy
17311,007,Futurama Fry,nose si es pendejo o se esta haciendo,nose si es pendejo, o se esta haciendo
17352,004,Bad Luck Brian,es hacker y lo hackean,es hacker y, lo hackean
17383,003,Ay Si,ay si muy madrugador,ay si, muy madrugador
17389,003,Ay Si,ay si todo es Hector Chique,ay si, todo es Hector Chique
17436,003,Ay Si,:::ay si::: el de los colores pero me llevo la imagen,:::ay si,::: el de los colores pero me llevo la imagen
17446,007,Futurama Fry,No se si eres un bubilla o lo haces aposta,No se si eres un bubilla, o lo haces aposta
17447,007,Futurama Fry,No se si eres un bubillaxxx o lo haces aposta,No se si eres un bubillaxxx, o lo haces aposta
17486,003,Ay Si,ay si ahora todos contra walner por que no le gusta F&F 7 #victima,ay si, ahora todos contra walner por que no le gusta F&F 7 #victima
17511,003,Ay Si,ay si ay si soy de la presidencia y traigo navaja,ay si ay si, soy de la presidencia y traigo navaja
17513,003,Ay Si,ay si ay si tengo vacaciones y no tengo que ir a atlapexco,ay si ay si, tengo vacaciones y no tengo que ir a atlapexco
17554,003,Ay Si,"uy si! I read a lot blogs, tweets, post",uy si,! I read a lot blogs tweets post
17556,003,Ay Si,"uy si! I read a lot blogs, tweets, posts",uy si,! I read a lot blogs tweets posts
17562,004,Bad Luck Brian,Espera 2 años la salida de gta 5 la pc no se lo corre,Espera 2 años la salida de gta 5 la pc no, se lo corre
17567,004,Bad Luck Brian,intenta toser para disimular un pedo vomita y se caga ensima,intenta toser para disimular un pedo vomita y, se caga ensima
17594,012,Willy Wonka,con que te fuiste de vacaciones de semana santa dime que se siente que regreses y encuantres tus emoticons,con que te fuiste de vacaciones de semana santa ,dime que se siente que regreses y encuantres tus emoticons
17601,004,Bad Luck Brian,le pone codigo de desbloqueo se le olvida,le pone codigo de desbloqueo, se le olvida
17616,004,Bad Luck Brian,Pide un aumento le aumentan el trabajo,Pide un aumento, le aumentan el trabajo
17629,003,Ay Si,ay si ay si Vallarino robo y nadie lo toca,ay si ay si, Vallarino robo y nadie lo toca
17663,010,Prepare Yourself,preparense para escuchar gente quejandose del nuevo horario de verano,preparense, para escuchar gente quejandose del nuevo horario de verano
17778,007,Futurama Fry,no se si es en serio o es tacaño,no se si es en serio, o es tacaño
17784,004,Bad Luck Brian,Se compra moto No le gusta el cafe del Indian,Se compra moto No, le gusta el cafe del Indian
17801,003,Ay Si,ay si es lunes tengo sueño y estoy chiro,ay si, es lunes tengo sueño y estoy chiro
17815,004,Bad Luck Brian,va de visita a un asado lo dejan lavando la losa,va de visita a un asado, lo dejan lavando la losa
17821,004,Bad Luck Brian,va de visita a un asado lo dejan lavando la loza,va de visita a un asado, lo dejan lavando la loza
17837,003,Ay Si,ay ay si yo no le dije nada..,ay ay si, yo no le dije nada..
17861,008,Matias Prats,noticia de ultima hora Drako Escob...despues de larga ausencia regresa al Placer de los Sentidos ...Patricia Cordoba gracias,noticia de ultima hora, Drako Escob...despues de larga ausencia regresa al Placer de los Sentidos ...Patricia Cordoba gracias
17917,004,Bad Luck Brian,se queja de que el lugar es insalubre se va a empinar su bonche de gorditas de chileseco,se queja de que el lugar es insalubre, se va a empinar su bonche de gorditas de chileseco
17946,012,Willy Wonka,Asi que fdo ya no es el administrador... dime que se siente no ser un dictador,Asi que fdo ya no es el administrador... ,dime que se siente no ser un dictador
17976,004,Bad Luck Brian,"No es lo mismo, Bebes y mamas gratis que, Bebes y mamas gratis",No es, lo mismo Bebes y mamas gratis que Bebes y mamas gratis
17980,004,Bad Luck Brian,"Peruanos inventan que en  chile y mexico se comen perros,lo cual es mentira ellos comen gatos en la fiesta de santa efigenia",Peruanos inventan que en  chile y mexico, se comen perroslo cual es mentira ellos comen gatos en la fiesta de santa efigenia
17994,010,Prepare Yourself,preparense todavia quedan citas libres para la prueba practica,preparense, todavia quedan citas libres para la prueba practica
18007,012,Willy Wonka,"asi que estuviste de cumpleaños?? dime, que se siente soplar la vela toda la noche... XD",asi que estuviste de cumpleaños?? ,dime que se siente soplar la vela toda la noche... XD
18024,003,Ay Si,ay si ay si ya me creo bien malota,ay si ay si, ya me creo bien malota
18030,008,Matias Prats,ultimas noticias justin bieber se retira de la musica,ultimas noticias, justin bieber se retira de la musica
18056,007,Futurama Fry,no se si no comentan mis post por ser fome o solo porque  no soy mujer,no se si no comentan mis post por ser fome, o solo porque  no soy mujer
18065,003,Ay Si,Ay si ay si no le puedo hablar malandriao,Ay si ay si, no le puedo hablar malandriao
18112,004,Bad Luck Brian,presta la casa se llevan sus audifonos,presta la casa, se llevan sus audifonos
18115,008,Matias Prats,en ultimas noticias se supo que hincha del aberica esta confiado en que el equipo subir a la MÁXIMA CATEGORÍA ¡¡¡por favor no lo ilusionen mas!!!,en ultimas noticias, se supo que hincha del aberica esta confiado en que el equipo subir a la MÁXIMA CATEGORÍA ¡¡¡por favor no lo ilusionen mas!!!
18133,004,Bad Luck Brian,piensa que por llevarla a una finca se lo va a dar le sale lesbiana,piensa que por llevarla a una finca, se lo va a dar le sale lesbiana
18147,004,Bad Luck Brian,lleva a una mujer a la finca le sale lesviana,lleva a una mujer a la finca, le sale lesviana
18163,007,Futurama Fry,Estare drogado o el nano acepto ser el Primo?,Estare drogado, o el nano acepto ser el Primo?
18176,005,Disaster Girl,"los de mi grupo decian que no tocara en la cancion de ""tu esencia"" decian...","los de mi grupo decian que no tocara en la cancion de ""tu esencia"" ",decian...
18201,007,Futurama Fry,No se si es sarcasmo o de verdad te estas divirtiendo,No se si es sarcasmo, o de verdad te estas divirtiendo
18210,013,Yao Wonka,asique le compraste un terreno a davalos dime que se siente?,asique le compraste un terreno a davalos ,dime que se siente?
18216,006,Filosoraptor,Si la incapacidad va hasta el jueves ¿puedo beber el viernes?,Si la incapacidad va hasta el jueves ,¿puedo beber el viernes?
18217,013,Yao Wonka,asique le pediste un credito al banco penta dime que se siente que te cagen?,asique le pediste un credito al banco penta ,dime que se siente que te cagen?
18240,004,Bad Luck Brian,quiere colaborar con un chiste le putean,quiere colaborar con un chiste, le putean
18241,004,Bad Luck Brian,se cre una cuenta compra un auto se lo buguean y hace otra cuenta,se cre una cuenta compra un auto, se lo buguean y hace otra cuenta
18258,004,Bad Luck Brian,se rie de los #sd pasa un carro y lo atropella,se rie de los #sd pasa un carro y, lo atropella
18292,012,Willy Wonka,Y dime Que se siente tener la novia mas bonita,Y ,dime Que se siente tener la novia mas bonita
18294,012,Willy Wonka,asi que disfrutas no tener novia dime que se siente la soledad con mamuela,asi que disfrutas no tener novia ,dime que se siente la soledad con mamuela
18295,003,Ay Si,hay si hay  si que piensan que no la voy a aguantar,hay si, hay  si que piensan que no la voy a aguantar
18309,012,Willy Wonka,asi que disfrutas no tener novia dime que se siente la soledad con manuela,asi que disfrutas no tener novia ,dime que se siente la soledad con manuela
18323,004,Bad Luck Brian,le dice a los demas niño rata tiene 12 años y se cree pro,le dice a los demas niño rata tiene 12 años y, se cree pro
18324,004,Bad Luck Brian,le dice a los demas niño rata tiene 13 años y se cree pro,le dice a los demas niño rata tiene 13 años y, se cree pro
18347,007,Futurama Fry,No se si esta buena o tiene mucho instagram encima,No se si esta buena, o tiene mucho instagram encima
18351,012,Willy Wonka,katyusca estas de vaciones cuentame cuantas veces te llama jose en el dia,katyusca estas de vaciones ,cuentame cuantas veces te llama jose en el dia
18361,012,Willy Wonka,"¿Asi que fuiste a ver rapido y furioso 7? dime, ¿que se siente devolverse a casa en transmilenio?",¿Asi que fuiste a ver rapido y furioso 7? ,dime ¿que se siente devolverse a casa en transmilenio?
18367,011,Problems,yo queria seguir bebiendo y Jhon me mando a dormir,yo queria seguir bebiendo, y Jhon me mando a dormir
18377,004,Bad Luck Brian,"Hola soy Jose Antonio Alemany.. y no se de futbol, ¿me ayudas?",Hola soy Jose Antonio Alemany.. y no, se de futbol ¿me ayudas?
18381,006,Filosoraptor,¿NO TE GUSTAN LAS 446? A QUE TAMBIEN TE QUITO LOS CIVIAS,,¿NO TE GUSTAN LAS 446? A QUE TAMBIEN TE QUITO LOS CIVIAS
18389,012,Willy Wonka,Y cuentame que se siente pasar hambre Por culpa del celular que le diste a tu mama?,Y ,cuentame que se siente pasar hambre Por culpa del celular que le diste a tu mama?
18398,011,Problems,julio y la tia mey me chupan el pito!!,julio, y la tia mey me chupan el pito!!
18451,003,Ay Si,ay si me cheo mucho de que estoy en el gaoi de la 8/a pero cuando regrese a la unidad voy a andar valiedo pito,ay si, me cheo mucho de que estoy en el gaoi de la 8/a pero cuando regrese a la unidad voy a andar valiedo pito
18465,003,Ay Si,ay si aora resulta k ia no kieres Putu,ay si, aora resulta k ia no kieres Putu
18467,004,Bad Luck Brian,se compra un pez y se le muere ahogado,se compra un pez y, se le muere ahogado
18469,003,Ay Si,ay si ahora resulta que ya no quieres Putu,ay si, ahora resulta que ya no quieres Putu
18470,004,Bad Luck Brian,Va a una paella del benavides Y se queda sin comer,Va a una paella del benavides Y, se queda sin comer
18471,003,Ay Si,ay si soy famoso por hacer memes,ay si, soy famoso por hacer memes
18508,003,Ay Si,ay si le ago una tiradera ac,ay si, le ago una tiradera ac
18545,004,Bad Luck Brian,bastidas: quiere ser el papa de charlie la novia le esconde la raqueta,bastidas: quiere ser el papa de charlie la novia, le esconde la raqueta
18551,004,Bad Luck Brian,"practica tooa la semana su set... y a la hora de enseñarlo, le echa la culpa al copete XD!!!",practica tooa la semana su set... y a la hora de enseñarlo, le echa la culpa al copete XD!!!
18574,004,Bad Luck Brian,"practica toda la semana su set dj... y cuando lo va a enseñar, culpa al alcohol que no le sale!!!",practica toda la semana su set dj... y cuando, lo va a enseñar culpa al alcohol que no le sale!!!
18608,008,Matias Prats,"¡noticias de ultima hora!, la ley se vuelve mas hot por el",¡noticias de ultima hora,! la ley se vuelve mas hot por el
18610,007,Futurama Fry,No se si son las 3 o las 4,No se si son las 3, o las 4
18615,003,Ay Si,ay si se cree muy muy la de,ay si, se cree muy muy la de
18616,008,Matias Prats,¡noticias de ultima hora! la ley se vuelve mas hot,¡noticias de ultima hora,! la ley se vuelve mas hot
18620,008,Matias Prats,"¡noticias de ultima hora!, la ley se vuelve mas hot",¡noticias de ultima hora,! la ley se vuelve mas hot
18631,011,Problems,puntita le dije y entro hasta el cerebro,puntita le dije, y entro hasta el cerebro
18632,006,Filosoraptor,si el sexo oral es bueno ¿que tal sera el escrito?,si el sexo oral es bueno ,¿que tal sera el escrito?
18635,003,Ay Si,ay si ay si estoy en otras cosas,ay si ay si, estoy en otras cosas
18762,011,Problems,le dije de quedar... y se quedo jugando a los coches,le dije de quedar..., y se quedo jugando a los coches
18773,007,Futurama Fry,no se si...eres keren o el amor de mi vida,no se si...eres keren, o el amor de mi vida
18775,007,Futurama Fry,no se si eres keren o el amor de mi vida,no se si eres keren, o el amor de mi vida
18855,007,Futurama Fry,nose si era pila duracel o everredy,nose si era pila duracel, o everredy
18861,006,Filosoraptor,si car es auto y men es hombre entonces mi tia carmen ¿es un transforme?,si car es auto y men es hombre entonces mi tia carmen ,¿es un transforme?
18863,007,Futurama Fry,Mmmm... soy yo o es que tu eres muy hermosa alex,Mmmm... soy yo, o es que tu eres muy hermosa alex
18906,012,Willy Wonka,asi que tienes iphone? dime que se siente no poder activar las llamadas de whatsapp,asi que tienes iphone? ,dime que se siente no poder activar las llamadas de whatsapp
18937,003,Ay Si,ay si ay si soy june y no me gusta mi lugar,ay si ay si, soy june y no me gusta mi lugar
18939,003,Ay Si,ay si ay si somos muy malas amicui no nos dejamos de nadie,ay si ay si, somos muy malas amicui no nos dejamos de nadie
18945,012,Willy Wonka,asi q vos eres el macho alfa dime q se siente lavar y cocinar,asi q vos eres el macho alfa ,dime q se siente lavar y cocinar
18970,011,Problems,Tu cara cuando estas en la ducha y olvidas ponerle seguro a la puerta,Tu cara cuando estas en la ducha, y olvidas ponerle seguro a la puerta
18974,004,Bad Luck Brian,Intento Lavar Por Primera vez Y se corto,Intento Lavar Por Primera vez Y, se corto
19114,004,Bad Luck Brian,se quiere dar a la fuga de la policia mete primera y se le apaga,se quiere dar a la fuga de la policia mete primera y, se le apaga
19116,004,Bad Luck Brian,"OFRECE GUERRA, EN UN JUEGO DE GUERRA nadie le presta atencion",OFRECE GUERRA EN UN JUEGO DE GUERRA nadie, le presta atencion
19138,008,Matias Prats,noticia de ultima hora chema se enamoro de un angel,noticia de ultima hora, chema se enamoro de un angel
19167,011,Problems,me dijo que no hariamos nada y me la metio seca,me dijo que no hariamos nada, y me la metio seca
19215,004,Bad Luck Brian,iba a salir con sus amigos le llego el camion de la coca cola,iba a salir con sus amigos, le llego el camion de la coca cola
19222,004,Bad Luck Brian,tenia las heladeras llenas el peteco le compro 60 combos frios,tenia las heladeras llenas el peteco, le compro 60 combos frios
19247,003,Ay Si,"ay si ay si Le sacan foto a las armas y dicen ""mi bebe""",ay si ay si," Le sacan foto a las armas y dicen ""mi bebe"""
19248,012,Willy Wonka,asi q eres el galan de United dime q se siente tener a las azafatas loquitas x ti,asi q eres el galan de United ,dime q se siente tener a las azafatas loquitas x ti
19277,011,Problems,hay y yo por que le pegue a mi papa,hay, y yo por que le pegue a mi papa
19304,004,Bad Luck Brian,hace su muro de facebook se lo grafitean los vagos,hace su muro de facebook, se lo grafitean los vagos
19320,012,Willy Wonka,dime que se siente que no te bañes cuirchas,,dime que se siente que no te bañes cuirchas
19330,011,Problems,que tengo la culpa de tu cambio eso ni decirlo como e sido yo contigo k te e demostrado mi amor y mi confianza si cambias es tu problema,que tengo la culpa de tu cambio eso ni decirlo como e sido yo contigo k te e demostrado mi amor, y mi confianza si cambias es tu problema
19407,006,Filosoraptor,si dos zombies hombres se besan ¿zombien gays?,si dos zombies hombres se besan ,¿zombien gays?
19414,012,Willy Wonka,asi q dime q se siente llegar ala escuela y hacer limpieza despues de las vacaciones,asi q ,dime q se siente llegar ala escuela y hacer limpieza despues de las vacaciones
19425,012,Willy Wonka,asi que te crees muy guapo dime que se siente que todas tus amigas de manden a friendzone,asi que te crees muy guapo ,dime que se siente que todas tus amigas de manden a friendzone
19434,012,Willy Wonka,con que estas haciendo memes dime ¿que se siente que bryan te pida que hagas uno?,con que estas haciendo memes ,dime ¿que se siente que bryan te pida que hagas uno?
19438,011,Problems,Aveces quiero Q ya sea nuestro aniversario Pero luego m acuerdo q ya no m hablas y se m pasa,Aveces quiero Q ya sea nuestro aniversario Pero luego m acuerdo q ya no m hablas, y se m pasa
19449,012,Willy Wonka,con que tienes un ps4 dime que se siente tener la peor consola que existe,con que tienes un ps4 ,dime que se siente tener la peor consola que existe
19493,012,Willy Wonka,"asi que se lesiono vargas dime, quien no hara goles ahora?",asi que se lesiono vargas ,dime quien no hara goles ahora?
19520,004,Bad Luck Brian,usa zapatos de seguridad el caballo le muerde una oreja,usa zapatos de seguridad el caballo, le muerde una oreja
19555,006,Filosoraptor,si ningun tonto se queja de serlo ¿no les debe ir tan mal?,si ningun tonto se queja de serlo ,¿no les debe ir tan mal?
19619,003,Ay Si,ay si ay carlos no tiene que pagar plus y nosotros los de ps4 nos bajamos de bus comprando plus,ay si, ay carlos no tiene que pagar plus y nosotros los de ps4 nos bajamos de bus comprando plus
19638,011,Problems,nos dijo felices vacaciones y nos dejo mucha tarea,nos dijo felices vacaciones, y nos dejo mucha tarea
19645,003,Ay Si,Ay si ay si ahora nunk les welen los sobacos,Ay si ay si, ahora nunk les welen los sobacos
19674,008,Matias Prats,ultima hora karo llumipanta enloquecio a nivel recontra loca,ultima hora, karo llumipanta enloquecio a nivel recontra loca
19698,006,Filosoraptor,si ningun tonto se queja de serlo ¿no les debe ir tan mal?,si ningun tonto se queja de serlo ,¿no les debe ir tan mal?
19711,007,Futurama Fry,nose si el fox es idiota o no sabe leer,nose si el fox es idiota, o no sabe leer
19720,008,Matias Prats,ultimas noticias: johhan no sabe que hacer porque lo estamos jodiendo,ultimas noticias,: johhan no sabe que hacer porque lo estamos jodiendo
19724,003,Ay Si,Ay si ay si Y te cres,Ay si ay si, Y te cres
19729,004,Bad Luck Brian,llego a 1000 amigos se cree popular,llego a 1000 amigos, se cree popular
19770,007,Futurama Fry,TÍTULOS valores... son falacias o falacias de las falacias..,TÍTULOS valores... son falacias, o falacias de las falacias..
19777,011,Problems,jimy eres una cara de pene con chancro y lo sabes,jimy eres una cara de pene con chancro, y lo sabes
19803,007,Futurama Fry,no se si  eres un inepto retrasado mental o te haces pendejo,no se si  eres un inepto retrasado mental, o te haces pendejo
19805,012,Willy Wonka,dime que se siente enterarte que sharmilla tiene gil,,dime que se siente enterarte que sharmilla tiene gil
19824,003,Ay Si,Ay si  ay si Te copiotu apellido,Ay si  ay si, Te copiotu apellido
19856,004,Bad Luck Brian,crea secta lcd le dan ban kay :v,crea secta lcd, le dan ban kay :v
19885,004,Bad Luck Brian,"Le quiere mostrar algo al profe El profe le dice: ""agradece qe soy ateo o sino rezaria pa qe te una embolia""",Le quiere mostrar algo al profe El profe," le dice: ""agradece qe soy ateo o sino rezaria pa qe te una embolia"""
19898,006,Filosoraptor,Si weber es un pastor... ¿entonces hay que darle diezmo?,Si weber es un pastor... ,¿entonces hay que darle diezmo?
19967,012,Willy Wonka,interesante... cuentame menos,interesante... ,cuentame menos
19983,012,Willy Wonka,dime q se siente usar retrica biron,,dime q se siente usar retrica biron
20037,003,Ay Si,ay si ay si aora me ba a enseñar a escribir,ay si ay si, aora me ba a enseñar a escribir
20053,003,Ay Si,ay si as si aora soy pendejo,ay si, as si aora soy pendejo
20109,013,Yao Wonka,chiniz dime q se siente aser algo tan raro,chiniz ,dime q se siente aser algo tan raro
20123,003,Ay Si,huy siii que problemon,huy si,ii que problemon
20138,003,Ay Si,ay si ay si chiniz tu tambien palteas,ay si ay si, chiniz tu tambien palteas
20153,011,Problems,me dijo que revisaria las maquinas y me la metio toda,me dijo que revisaria las maquinas, y me la metio toda
20158,007,Futurama Fry,No se si Mario y Kche les gusta pelear Mucho o es que se quieren mucho ??,No se si Mario y Kche les gusta pelear Mucho, o es que se quieren mucho ??
20163,003,Ay Si,ay si ay si escucho a caifanes y los fines de semana perreo,ay si ay si, escucho a caifanes y los fines de semana perreo
20168,011,Problems,yo solo le dije la amo y me dijo que comience el juego,yo solo le dije la amo, y me dijo que comience el juego
20188,006,Filosoraptor,Esa Tal Susana Elizabeth ¿Comprara en Feria de las pulgas online?,Esa Tal Susana Elizabeth ,¿Comprara en Feria de las pulgas online?
20228,007,Futurama Fry,nose si es popilin o es benjamin button,nose si es popilin, o es benjamin button
20237,007,Futurama Fry,no se si se volvio a equivocar o si lo hace con intencion,no se si se volvio a equivocar, o si lo hace con intencion
20255,012,Willy Wonka,¿Que amas la adrenalina? cuentame que se siente tener a miles de personas frente a ti,¿Que amas la adrenalina? ,cuentame que se siente tener a miles de personas frente a ti
20256,003,Ay Si,ay si ay si quiere chongear le hace vomitar a la meli,ay si ay si, quiere chongear le hace vomitar a la meli
20297,004,Bad Luck Brian,entra al sena a maquinaria industrial lo sacan a los tres meses,entra al sena a maquinaria industrial, lo sacan a los tres meses
20309,004,Bad Luck Brian,le dicen pastor gaitan se jala clinica integral,le dicen pastor gaitan, se jala clinica integral
20320,004,Bad Luck Brian,desmantela su bioterio se lo vuelven a dar para farmaco,desmantela su bioterio, se lo vuelven a dar para farmaco
20326,004,Bad Luck Brian,comenta hola no le dan like,comenta hola no, le dan like
20374,005,Disaster Girl,el decia que le gustaba el play stations muy bien dicho decia,el decia que le gustaba el play stations muy bien dicho ,decia
20383,003,Ay Si,ay si Aysi todos van a ir a los globos de cantoya en CU,ay si, Aysi todos van a ir a los globos de cantoya en CU
20388,004,Bad Luck Brian,Presta la tabla para un rescate se la roban,Presta la tabla para un rescate, se la roban
