,meme_id,plantilla,texto_no_tilde,text_1,text_2
22985,007,Futurama Fry,VOY A ESTUDIAR INFORMÁTICA EN EL NACIO,None,None
22986,003,Ay Si,"si te dicen manos arriba recuerda, todo se puede comprar, menos tu vida",None,None
22993,003,Ay Si,Hay si hay si Ahora publico en ingles,None,None
23005,006,Filosoraptor,"Las barracudas Le diran ""joni"" a otras barracudas?",None,None
23018,001,Ancient Aliens,Barris,None,None
23028,001,Ancient Aliens,te gustan los penes de 2 cm,None,None
23033,008,Matias Prats,"en otras noticias de VC valkyrie kiss y fenrir howls pasaron de ser clientes de bar a mejores amigos, con juegos de azar y mujerzuelas",None,None
23039,005,Disaster Girl,me voy a vengar...,None,None
23043,004,Bad Luck Brian,paga 35000 la entrada al concierto las venden en taquilla a 2000,None,None
23052,005,Disaster Girl,jimena esa es la casa de tu tia la ñera la lupe,None,None
23056,002,Annoying Gamer Kid,esta es tu cara cuando encuentras un hack para tu juego favorito,None,None
23062,011,Problems,Estudia los objetivos decian... dE ESO VIENE EL EXAMEN DECÍAN...,None,None
23064,011,Problems,por que no me carga la pagina,None,None
23069,012,Willy Wonka,Que no tienes vida propia que andas por detras de ellas? .I.,None,None
23073,011,Problems,Estudia los objetivos decian... dE ESO VIENE EL EXÁMEN DECÍAN...,None,None
23074,005,Disaster Girl,Asi que usaste mi Snapchat sin pedirme permiso...,None,None
23087,009,No me digas,No sabia Gracias por la noticia,None,None
23093,001,Ancient Aliens,mi explicacion de porque existe el reguetoon,None,None
23098,011,Problems,Ay Dios ya quemo Mi ex hermanito,None,None
23108,007,Futurama Fry,deverdad quiere a miguel,None,None
23112,005,Disaster Girl,Eso te pasa Por no respetar a tu hermanita mayor,None,None
23117,011,Problems,hermana... quiero ir contigo. .,None,None
23122,010,Prepare Yourself,he esperado por mucho tiempo para que veas el reino de los macacos,None,None
23124,008,Matias Prats,en otras noticias pineda le vio las webas a lucero,None,None
23126,010,Prepare Yourself,estos estaran pendejos o se hacen,None,None
23137,003,Ay Si,Que miedo,None,None
23147,002,Annoying Gamer Kid,umm!!! cuando le cojo el celular ami hermana,None,None
23160,012,Willy Wonka,¿Asi que estas en IPC1? Dime que se siente ser tan engasado,None,None
23162,008,Matias Prats,ultimo minuto aun existen los pisados  ...,None,None
23164,011,Problems,le dije que queria aprender en el sexo ahora soy experta,None,None
23171,012,Willy Wonka,Que te gusta trabajar Con camas hospitalarias Chelopera.,None,None
23172,005,Disaster Girl,Viste lo de la Ande? sino te vas te puede pasar lo mismo,None,None
23178,005,Disaster Girl,Viste Ande? sino te vas Sara amohendipata,None,None
23181,011,Problems,le dije queria aprender ahora soy experta,None,None
23186,005,Disaster Girl,rapido.. una docena para llevar o te quemo el kiosko,None,None
23197,001,Ancient Aliens,LA TUYA,None,None
23215,013,Yao Wonka,Estar de vacaciones y no escuchar a raii No estas en nada,None,None
23218,008,Matias Prats,Tener una mama Que se burla no tiene precio,None,None
23223,012,Willy Wonka,CON QUE QUIERES DULCES... PUES COMPRA,None,None
23224,004,Bad Luck Brian,compra de revendedor golean a peru,None,None
23227,006,Filosoraptor,jose grabiel sera huesitos,None,None
23236,012,Willy Wonka,Te provoca POLLO?,None,None
23243,006,Filosoraptor,Mañana tendre Franco de nuevo,None,None
23245,008,Matias Prats,ULtimo minuto El miercoles 21 examen estudien niños aula 10,None,None
23252,003,Ay Si,Ay si hablo con mr. onions y no le digo nada,None,None
23253,003,Ay Si,Ay si hablo con mr. onions y no les digo nada,None,None
23255,013,Yao Wonka,JAJAJAJA SABES QUE SOY DJ KEVIN EL FAMOSO DE CAJOLA,None,None
23261,006,Filosoraptor,Mañana tendre Franco de nuevo?,None,None
23264,005,Disaster Girl,AHI VIENEN POR LOS DE COMPRAS,None,None
23265,005,Disaster Girl,Juanjo Estoy haciendo asado,None,None
23269,001,Ancient Aliens,marlon,None,None
23274,006,Filosoraptor,"JAIMITO LE DICE A LA MAESTRA ME ENOJARIA DE LO QUE NO HE HECHO NADA CLARO QUE NO JAIMITO, QUE BIEN POR QUE NO HICE LA TAREA",None,None
23280,012,Willy Wonka,este post reflejo la patologia sexopata obsesiva de much@s,None,None
23284,005,Disaster Girl,Le dije a mi hermana que me esperara Con sopaipillas,None,None
23287,012,Willy Wonka,y que le paso al señor don gato? sigue contandome..,None,None
23290,002,Annoying Gamer Kid,Soy un rata Vicio maikrah,None,None
23299,002,Annoying Gamer Kid,Soy una rata,None,None
23304,001,Ancient Aliens,LA PROFE MARILIENS,None,None
23317,004,Bad Luck Brian,Crea su propio imperio riko Lo banean,None,None
23321,001,Ancient Aliens,Una asi Te cabe Yoel,None,None
23322,001,Ancient Aliens,YEE,None,None
23329,013,Yao Wonka,es tan graciosos,None,None
23332,013,Yao Wonka,estudia informatica y no usa su cuenta gmail,None,None
23334,011,Problems,ser cristiano no es,None,None
23338,010,Prepare Yourself,Algun dia nos podremos ver algun dia...,None,None
23340,005,Disaster Girl,interrumpia la clase con preguntas tontas pero ya no mas,None,None
23345,003,Ay Si,Caga ediondo Culpa al desodorante,None,None
23346,011,Problems,If i was sexy i would have more sex,None,None
23355,007,Futurama Fry,a mi me parece que no me amas,None,None
23358,012,Willy Wonka,Aqui estoy esperando a ver A que horas publicas roberto,None,None
23359,007,Futurama Fry,si 1+1 es igual a 2 y 2+2 es igual a 3 y 3+1 es igual a 3 entonces cuanto da 4+pez?,None,None
23367,007,Futurama Fry,"si, eres gay",None,None
23369,001,Ancient Aliens,Lili estas bien buena Para darte como a rata,None,None
23372,005,Disaster Girl,como dejo ecuador a argentina en el partido descripcion grafica,None,None
23376,007,Futurama Fry,Tu cara cuando no sabes De  lo q te hablan,None,None
23383,005,Disaster Girl,Se me paso el aceite,None,None
23384,012,Willy Wonka,asi mira el profesor fernandez cuando contestas mal,None,None
23385,005,Disaster Girl,"mi vecina la fresa escuchaba one dirction, justin bieber y regaeton yo le di gasolina,le ostre my story of my life y ahora es el baby de el demonio",None,None
23387,012,Willy Wonka,tu eres gay,None,None
23390,006,Filosoraptor,si el uiverso fue creado por el big bang entonces quien creo the big bang theory?,None,None
23396,005,Disaster Girl,mi vecina decia q el rock es musica del diablo ahi la envie para q lo pregunte personalmente,None,None
23397,012,Willy Wonka,Asi que señor Arzate..... se siente usted muy jovencito!!!!,None,None
23398,001,Ancient Aliens,si ya eres y te gustan asi de grandes,None,None
23413,007,Futurama Fry,a guarin si le gusto el dedo,None,None
23416,011,Problems,señor que se valla riki,None,None
23417,011,Problems,//7*7/* /////,None,None
23432,012,Willy Wonka,Asi que ezta jovencito Sr. Arzate!! pues cuantos años tiene?...,None,None
23433,011,Problems,pone el precio misterio,None,None
23435,012,Willy Wonka,Asi que esta jovencito Sr. Arzate!! pues cuantos años tiene?...,None,None
23447,006,Filosoraptor,si a Laura le gusta el dulce entonces seria candy laura,None,None
23449,012,Willy Wonka,a si que vas a la casa de tu novio,None,None
23454,012,Willy Wonka,eres alex peque o olex pinillo??,None,None
23476,001,Ancient Aliens,Cuyabros leprosos,None,None
23484,006,Filosoraptor,ESTE LEONIDAS ESTA BIEN... LOCO,None,None
23487,001,Ancient Aliens,Asi de grande va a ser tu plato,None,None
23495,012,Willy Wonka,BORRACHO YO? NI QUE FUERA DE HUEJUNGLA,None,None
23501,001,Ancient Aliens,en la boca de juan carlos barria entra asi un pene,None,None
23506,002,Annoying Gamer Kid,asi son los niños rataXD,None,None
23507,012,Willy Wonka,en el fondo me quieres,None,None
23508,005,Disaster Girl,Los de apoyo tecnico Si te Arman un desmadre hee..,None,None
23513,012,Willy Wonka,yo se que me quieres un poquito,None,None
23517,006,Filosoraptor,rodolfo ????,None,None
23519,007,Futurama Fry,ESTAS BORRACHAS NO SE CANSAN,None,None
23524,001,Ancient Aliens,ASÍ de grande es mideuda,None,None
23526,002,Annoying Gamer Kid,nadie sabe que juego fifa solo en modo principiante je je,None,None
23534,007,Futurama Fry,Tu cara cuando el bacuilima No juega maincra,None,None
23538,012,Willy Wonka,yo en el examen de matematicas,None,None
23542,001,Ancient Aliens,ASÍ de grande es mi deuda,None,None
23547,005,Disaster Girl,decian que los hombres eran buenos para cosinar,None,None
23550,009,No me digas,noooooo si no me dices no me entero,None,None
23555,001,Ancient Aliens,Efecto compton,None,None
23565,004,Bad Luck Brian,Se caga a la polola deja embarazada a la mina,None,None
23566,001,Ancient Aliens,"ovnis,ovnis ovnis,ovnis",None,None
23588,001,Ancient Aliens,isauro si viera k rico coje su hija,None,None
23589,008,Matias Prats,pronostico del dia a eduar lo rechazaron,None,None
23598,012,Willy Wonka,ja !!! solo seras otaku en tus sueños,None,None
23601,013,Yao Wonka,Me das dos para llevar!! Jam Sharingan Eye,None,None
23608,001,Ancient Aliens,Me voy de este grupo Porque ya no es como antes Princesos,None,None
23616,001,Ancient Aliens,Este ingeniero es de la U del Mar. Yo soy el que mas sabe.,None,None
23624,012,Willy Wonka,NO ESTAMOS EN ESTADOS UNIDOS QUE ENFERMO ERES,None,None
23625,006,Filosoraptor,si esa es la botella que dejaste en el aula entonces cual esta en el aula?,None,None
23627,004,Bad Luck Brian,chino dice que juega basquet y no ve,None,None
23630,008,Matias Prats,Y en otras noticias mi mos me dice que este trankilo Pero eso no se puede,None,None
23631,005,Disaster Girl,El jefe controla nuestra colacion? Ya no,None,None
23633,012,Willy Wonka,Y que dijiste Checo me sordeo sus bolitas Ok tomalas hija,None,None
23635,012,Willy Wonka,"Asi que te llamas Bacuilima ¿no? Dime, que se siente que todos te digan niño rata",None,None
23638,012,Willy Wonka,Oye Checo de verdad venian 9 en el paquetito o nos quiere robar lissie? Ay Gus venian 15 esta se las ha de haber tragado!,None,None
23652,008,Matias Prats,y en otras noticias cristiano  y Harry de los onedirection se casaron,None,None
23654,011,Problems,Pregunto sobre tarea de Gestion Pero solo lo hizo por presumir,None,None
23665,001,Ancient Aliens,Esto tiene una explicacion Avatar,None,None
23679,005,Disaster Girl,por fin queme la casa del vesino q me ves pendejo!!!!!!!!,None,None
23684,009,No me digas,NO ME DIGAS,None,None
23695,001,Ancient Aliens,"sabias que, el usar hack es un pecado gamer",None,None
23704,008,Matias Prats,se busca a kamilo que no se reporta.. Donde lo tendran jajajaja,None,None
23705,001,Ancient Aliens,asi de grande es tu estupidez,None,None
23706,001,Ancient Aliens,de este tamaño es el refuerzo,None,None
23707,004,Bad Luck Brian,quiere ser perito y realizar dictamenes tiene la ortografia de un niño de 6 años,None,None
23709,001,Ancient Aliens,Solo hay una explicacion para esto Coño'e la madre,None,None
23712,009,No me digas,mayro cuentame mas...,None,None
23718,005,Disaster Girl,su casa del vesino se ve kaway asi quemada,None,None
23724,006,Filosoraptor,si no encuentro el norte ni el sur quiere decir que me PERDi?,None,None
23735,009,No me digas,Que...el viernes en la casa A quien chucha le pediste permiso Teten?,None,None
23736,009,No me digas,OTTMAR DESPUES DE VER ESTA FOTO,None,None
23745,011,Problems,"toma tus decisiones Que no te digan que debes hacer, toma tus propias decisiones",None,None
23748,001,Ancient Aliens,asiaticos,None,None
23750,009,No me digas,se te cayeron los alfajores,None,None
23754,011,Problems,TIENE UNA LATA DE NESCAFE la mezcla con ron,None,None
23756,011,Problems,me dijo que se hiba divorciar ahora en las fiestas de san juditas,None,None
23764,008,Matias Prats,y en otras noticias las chivas pierden de nuevo,None,None
23766,011,Problems,Snif,None,None
23770,011,Problems,Fijese que !! AUN NO TENGO MI PERIODO!!,None,None
23773,008,Matias Prats,y en otras noticias sandra torres la esta cagando,None,None
23779,013,Yao Wonka,Jaja si meten mucha bulla Los voy a echar cagando jajaja,None,None
23787,005,Disaster Girl,"GRACIAS POR SU ATENCION, SI TIENEN PREGUNTAS RECUERDEN QUE SABEMOS DONDE VIVEN",None,None
23789,008,Matias Prats,soy muy perfecto,None,None
23792,007,Futurama Fry,el que mucho habla...... poco hace.......,None,None
23793,011,Problems,Lo siento pero.. Part 2,None,None
23796,008,Matias Prats,Noticias de ultimo minuto un fuerte olor a humo rodea la galeria Nos confirman que es July que paso por alli,None,None
23805,011,Problems,jhonny por favor ya no me me abligues a bañarme,None,None
23806,011,Problems,el mauricio torres me dejo eembarazada,None,None
23813,004,Bad Luck Brian,PARTICIPA EN WGM QUEDA EN LISTA DE ESPERA,None,None
23814,001,Ancient Aliens,alma te vi..y estas.. mmmmm para mi nomas mmmm k delicia mmmmm,None,None
23817,001,Ancient Aliens,solo hay una explicacion para esto Valentina,None,None
23826,003,Ay Si,Ay si! Se autonombra Otaku por ver Dbz y Naruto,None,None
23838,003,Ay Si,ay si ay si voy a crapear siendo cristian cueva en foros peru hare reir a todos y sere popular ay si ay si,None,None
23840,007,Futurama Fry,cuando pide que le muestren el whatssap y le dicen que no,None,None
23852,008,Matias Prats,Y em otras noticias... Ingrid no tiene para cuando terminar.,None,None
23856,007,Futurama Fry,Asdfghjkl,None,None
23861,008,Matias Prats,Y en otras noticias... Ingrid no tiene para cuando terminar!!,None,None
23863,012,Willy Wonka,Asi que eres creyente Dime que se siente tener un amigo imaginario?,None,None
23867,001,Ancient Aliens,solo hay una explicacion para esto El farra,None,None
23871,013,Yao Wonka,cualquier duda preguntale al profesor,None,None
23872,001,Ancient Aliens,solo hay una explicacion para esto Mili,None,None
23874,006,Filosoraptor,Y ESO!! QUE NO VISTE TU CEREBRO,None,None
23878,006,Filosoraptor,y si aprende todos los dias,None,None
23884,002,Annoying Gamer Kid,ya se fue el profe saca la porqui edgardo,None,None
23887,001,Ancient Aliens,cuando se desnuda ese culito tan rico... ñiam,None,None
23888,001,Ancient Aliens,El chicles y el guasi ME LA PELAN,None,None
23891,007,Futurama Fry,cuando ves que el otro hizo la tarea,None,None
23898,003,Ay Si,llono fuy mirate,None,None
23900,004,Bad Luck Brian,Ganamos la guerra sobrado Cheo y jota no tienen botin,None,None
23904,001,Ancient Aliens,la betsi lo palanquea,None,None
23907,003,Ay Si,es que vocabulario de virgas no entiendo,None,None
23908,012,Willy Wonka,Me dicen Hector Cintron esta isterico Porque Arana no lo llamo,None,None
23911,001,Ancient Aliens,PARAGUAY,None,None
23912,011,Problems,Me dijo hola señorita Y solo me mando unas cuantas flores,None,None
23913,008,Matias Prats,Se busca angolino De 40 años y q estudio en la D,None,None
23916,001,Ancient Aliens,Nott,None,None
23918,006,Filosoraptor,mepregunto ? jaaaaaa,None,None
23922,007,Futurama Fry,mmmm desde aqui veo la celulitis,None,None
23929,008,Matias Prats,Se busca angolino caliente De 40 años q estudio en la D,None,None
23932,012,Willy Wonka,como quiera hablan,None,None
23942,005,Disaster Girl,Les dare un punto Decia,None,None
23957,012,Willy Wonka,"jdkkfkfkf ksksk,x",None,None
23958,001,Ancient Aliens,matt,None,None
23959,001,Ancient Aliens,Define conste,None,None
23969,012,Willy Wonka,odio alos que dicen ya acabaste y les dijo no pwnedeja solo me paro con mi cuadreno,None,None
23974,003,Ay Si,ay q mamada es canservero,None,None
23977,001,Ancient Aliens,Negros Envidiosos...,None,None
23986,011,Problems,"Le dije, el coche o yo Abraham,bam,bam,bam,bam",None,None
23991,008,Matias Prats,en otras noticias un miner le hizo nemesis a un dps,None,None
23997,001,Ancient Aliens,y miller dijo peor que pacheco no creo,None,None
24003,001,Ancient Aliens,Rito,None,None
24016,011,Problems,"Le dije, el coche o yo... ...se fue en segunda al corte",None,None
24027,009,No me digas,asi que no eres fara jaja mas fara que persona risitas,None,None
24028,012,Willy Wonka,la envidia es mejor despertarla que sentirla jajaja,None,None
24035,001,Ancient Aliens,Bo no entende na BO NO TENE TUITER,None,None
24055,009,No me digas,herramientas colaborativas,None,None
24063,001,Ancient Aliens,William bienvenido. Esta es tu familia mijo. Deja te explico. Es tu casa,None,None
24064,007,Futurama Fry,q pensara,None,None
24072,012,Willy Wonka,Jamy asi que le apagaste la vela a Rodrigo.. Y como te fue? Jajaja,None,None
24074,001,Ancient Aliens,A stiven le dejaron el jopo asi Pero el es feliz,None,None
24079,008,Matias Prats,Flash Informativo Exceso De Grillas En El Fortin,None,None
24081,006,Filosoraptor,por eso simpre se quieren ir juntos adrian y herctor por que son novios,None,None
24082,001,Ancient Aliens,es una sensacion,None,None
24086,012,Willy Wonka,Asi que te encanta el celular?? Dime que se siente que un dispositivo controle tu personalidad,None,None
24089,011,Problems,Le dije que me estaba bajando Y me dio X el chiquito,None,None
24091,012,Willy Wonka,asi que te te quejas por tener dos hijas... esperate a los dos mas que voy a hacerte,None,None
24096,009,No me digas,ah si? no me digas!,None,None
24102,007,Futurama Fry,eloiza te amo jijiji,None,None
24104,001,Ancient Aliens,SONORA,None,None
24106,011,Problems,Le dije el coche o yo Abraham bam bam bam,None,None
24108,011,Problems,tu aliento a perri me causa dolor  de cabeza,None,None
24110,012,Willy Wonka,asi que te quejas de que son tremendas tus dos hijas... espera a ver los otros dos que tengo planaeados,None,None
24113,007,Futurama Fry,No se si es la mama O la señora Betty,None,None
24119,011,Problems,Asi como cuando te Desepcionan bueno asi,None,None
24120,012,Willy Wonka,asi que te quejas de que julieta y diana son tremendas... espera a ver los otros dos que tengo planeados.,None,None
24123,004,Bad Luck Brian,Hola me llamo erick,None,None
24131,012,Willy Wonka,con que te quejas de que julieta y diana son tremendas... espera a ver los otros dos que tengo planeados.,None,None
24147,004,Bad Luck Brian,que peneco tio yoshi,None,None
24159,012,Willy Wonka,Asi que quieres ser...,None,None
24166,006,Filosoraptor,"No hay devaluacion? Si... Arrancamos con 3,5 y hoy esta 9.5",None,None
24169,003,Ay Si,ayy sii... mi perro no caga,None,None
24185,002,Annoying Gamer Kid,I am the Rat boy,None,None
24186,013,Yao Wonka,Tu esposa ama tanto a Dios Que para ti ya no queda nada,None,None
24188,002,Annoying Gamer Kid,OH SI A JUGAR MAICRA CON MIS AMIGOS,None,None
24190,007,Futurama Fry,Sera que no le dio Nadaaaaaa,None,None
24198,001,Ancient Aliens,"excelente publicacion, le falato el mejoramiento es todo pero excelente historia",None,None
24202,001,Ancient Aliens,"excelente publicacion, le falato el mejoramiento es todo pero excelente historia",None,None
24205,013,Yao Wonka,Jajajajajaja Alvaro tan chistoso se le olvido poner el teclado en español,None,None
24207,004,Bad Luck Brian,que bruto que gracioso,None,None
24213,007,Futurama Fry,creo que es viendo xxx,None,None
24215,001,Ancient Aliens,solo hay una explicacion para esto chicho,None,None
24216,001,Ancient Aliens,"excelente publicacion, le falato el mejoramiento es todo pero excelente publicacion",None,None
24217,007,Futurama Fry,parece que debarrio esta cayendo,None,None
24235,011,Problems,La sicologa Brega con la depresion de nosotros,None,None
24247,001,Ancient Aliens,cuando te duermes en el sofa y te despiertas en tu cama es culpa del coco,None,None
24251,004,Bad Luck Brian,ex hack no hace ni una muerte,None,None
24256,012,Willy Wonka,Y con que Maria se va,None,None
24257,004,Bad Luck Brian,COMPRA UN TELEFONO CARO SE LE CAE EN ARENA Y SE ROMPE LA PANTALLA,None,None
24262,004,Bad Luck Brian,zaivis hace un gol estaba fuera de juego,None,None
24263,009,No me digas,"te caiste? ""no es que el suelo y yo somos novios""",None,None
24265,012,Willy Wonka,Se que no vas a entender Bruno... Se que no lo vas a hacer,None,None
24268,012,Willy Wonka,Estabas cagando Cuando tomaste esa foto.!!!  Verdad,None,None
24269,008,Matias Prats,se confirma la noticia que el flaco que fumiga es caga,None,None
24270,007,Futurama Fry,yo llamarme jp,None,None
24282,009,No me digas,que van hacer una primas,None,None
24286,011,Problems,mi cara cuando se me escapa una llamada en whats,None,None
24290,004,Bad Luck Brian,le dice porro son malboros,None,None
24291,003,Ay Si,Como ya tengo demasiados Me pela echar uno,None,None
24293,009,No me digas,que van hacer un junta de primas de solo mujers,None,None
24299,006,Filosoraptor,si john cena batista desayuna?,None,None
24304,006,Filosoraptor,"si la ventaja de ser inteligente es que se puede fingir ser imbecil, entonces hay gente imbecil creyendose inteligente ?",None,None
24309,011,Problems,estaba a punto de guardar el archivo,None,None
24321,012,Willy Wonka,y dices que quieres una botella de torres 10?,None,None
24328,003,Ay Si,Shuan te las estas garchando a todas no es culpa mia,None,None
24333,008,Matias Prats,noticia de ultimo minuto el palet aparecio en la oficina de apoyo,None,None
24336,003,Ay Si,hay si hay si la q nunca a visto un par d feos antes d dormir,None,None
24339,006,Filosoraptor,cuando le preguntas a un dinoguayo el nombre de quien levanto su primera copa del mundo,None,None
24345,006,Filosoraptor,que toca mañana alisto a la champa,None,None
24354,012,Willy Wonka,"muchas gracias feliz congreso, a los que van",None,None
24359,001,Ancient Aliens,se te van los palet? aliens,None,None
24387,012,Willy Wonka,ASI QUE TE FOLLASTE A MI MADRE,None,None
24401,006,Filosoraptor,ahora que quinto tiene 2 copas que haran con ellos si dentro de poco se van del cole,None,None
24403,010,Prepare Yourself,gracias pero no seas barbero,None,None
24420,004,Bad Luck Brian,Se Presenta en whatsapp Sale Matoneado,None,None
24423,005,Disaster Girl,Me dejaron solo al cierre,None,None
24431,001,Ancient Aliens,Alex Todo quiere saber,None,None
24434,009,No me digas,Do you really think that the plutocracy will shred blood for the world ?,None,None
24435,003,Ay Si,"Hay si, Hay si, Like y te publico quiero ser popular",None,None
24436,001,Ancient Aliens,Quiero un ceviche carretillero de don lolo asi de enorme,None,None
24437,005,Disaster Girl,me dijo que no le gustaba lo que publicaba el hombre sin firma,None,None
24440,013,Yao Wonka,Of course Plutocracy won't shred blood for the world,None,None
24441,013,Yao Wonka,Of course Plutocracy won't shred blood for the world that's for the proletariat,None,None
24443,007,Futurama Fry,Es desespero O es solo impresion mia,None,None
24448,001,Ancient Aliens,no an visto a chai?? tiene una cabezota asi,None,None
24454,001,Ancient Aliens,no an visto a chai?? tiene una cabezota de este tamaño,None,None
24462,005,Disaster Girl,Le dije vienes mañana Y no quiso !!!!,None,None
24473,001,Ancient Aliens,primos me voy a cenar un pollito,None,None
24482,012,Willy Wonka,a mi no me chingas omar tu vas a jalarle el pezcuezin al ganzo,None,None
24494,003,Ay Si,Ay si!!! Como puedo llevar Medias y short a la vez,None,None
24495,005,Disaster Girl,Ups no era la casa De la de conta,None,None
24497,008,Matias Prats,ULTIMAS NOTICIAS MUJER INVITA Y PAGA LA CUENTA,None,None
24501,003,Ay Si,si quieres llegar tarde mañana ok pero duerme carajo,None,None
24503,011,Problems,!!que estupida soy me creo bien mujer en la calle.. pero en mi casa tengo un desmadre.,None,None
24509,007,Futurama Fry,mientras tanto galael quien de estos se quedo mi revista ya me ase falta,None,None
24516,005,Disaster Girl,Karim decia que era inmortal Decia..,None,None
24524,013,Yao Wonka,En Tuchin Los Malucos Somos Mas jajajajajaj puffff puffff Malucos Seran Ellos Por que Yo No,None,None
24531,013,Yao Wonka,En Tuchin Los Malucos Somos Mas jajajaj puffff Malucos Seran Ellos Por que Yo No,None,None
24534,001,Ancient Aliens,Hola chequeteta Hoy te toca,None,None
24536,003,Ay Si,Ay si Ay si Yo tengo los mejores hermanas y hermano,None,None
24545,011,Problems,"me dijeron: ""solo corre,  no te taclearan y anotaras"" me estrellaron contra el poste y quede a una yarda",None,None
24551,001,Ancient Aliens,flacos preñados,None,None
24557,006,Filosoraptor,se va uno se van los tres interesante,None,None
24559,007,Futurama Fry,despues de jugar 6 horas minecraft,None,None
24560,001,Ancient Aliens,mitrones,None,None
24585,001,Ancient Aliens,admitelo...!!!!!!! se te ace awitaaa...!!!!!,None,None
24592,009,No me digas,Asi que te vas a dormir No me digas.,None,None
24593,004,Bad Luck Brian,al despiertas minion...!!!!!!!,None,None
24602,005,Disaster Girl,No saldria mi nombre decian,None,None
24605,013,Yao Wonka,Dice ser ateo y le pone jesus a su hijo,None,None
24610,005,Disaster Girl,No iba a salir momo en Nylon decian,None,None
24613,006,Filosoraptor,si a carlos le dicen carlitos como le dicen a metemelpo?,None,None
24614,007,Futurama Fry,No se si es pendejo O es por que se llama Brayan,None,None
24617,011,Problems,dice que los memes son pedagogicos hubiera tomado acido folico,None,None
24619,013,Yao Wonka,ese guey¡¡,None,None
24625,011,Problems,por que no me dijo el tarot antes de cortarlo.que ganaria todas las demandas...,None,None
24633,004,Bad Luck Brian,Se cree guapo Es mas dientes que cara,None,None
24645,010,Prepare Yourself,haaa ni volviendo a nacer se te quita,None,None
24649,010,Prepare Yourself,LIBRE SOY LIBREE SOOY NO PUEDO OCULTARLO MAAS,None,None
24656,003,Ay Si,"AY SI, AY SI AHORA SON TODOS PETEROS, HASTA LOS PIBES",None,None
24660,012,Willy Wonka,QUE TE ASE PENSAR QUE SOS LINDO,None,None
24661,012,Willy Wonka,A TU MAMA,None,None
24663,012,Willy Wonka,A TU HERMANA,None,None
24664,003,Ay Si,Ay si aprendio ha hacer memes Y se emociono,None,None
24678,006,Filosoraptor,kiryco piensa hooooo,None,None
24679,004,Bad Luck Brian,"Se saca la foto de graduacion. aun debe historicos, cultura, cuantitativos, seminarios y politicas publicas.",None,None
24680,004,Bad Luck Brian,"Se saca la foto de graduacion. aun debe: historicos, cultura, cuantitativos, seminarios y politicas publicas.",None,None
24687,003,Ay Si,Te cres mucho Y no eres nada,None,None
24689,003,Ay Si,Hay si hay si Te crees  mucho,None,None
24692,003,Ay Si,Hay si hay si Te cres mucho juanelo,None,None
24693,003,Ay Si,Hay si hay si Ya ni hablas chata,None,None
24696,006,Filosoraptor,Se creen santas Y son mas vivoras,None,None
24709,003,Ay Si,hoy todo mundo publica que paso la paes sin problema,None,None
24711,001,Ancient Aliens,GALLEGOS,None,None
24714,003,Ay Si,hay no que barbaridad ya estoy cansado de tanta jente pisona ami alrevedor,None,None
24717,012,Willy Wonka,"¿Te sientes superior? Dime, ¿Que se siente que todo el Grupo te Trollee?",None,None
24718,003,Ay Si,Quien escribe demasiado con c ????,None,None
24721,003,Ay Si,Rogelio es gay !!,None,None
24726,003,Ay Si,no yola yo fui A mi ke me esculquen,None,None
24729,008,Matias Prats,en otras noticias... mental disorders se presentara en el temocfest este 17 de octubre como perte del masturbatour,None,None
24730,008,Matias Prats,"en otras noticias... mental disorders se presentara este 17 de octubre en xochimilco en el temocfest, como parte de masturbatour",None,None
24731,007,Futurama Fry,no se que tengo yo que a estas horas todo mundo me enseña tus partes intimas,None,None
24732,008,Matias Prats,En otras noticias... mental disorders se presentara este 17 de octubre en xochimilco en el temocfest como parte del masturbatour,None,None
24733,007,Futurama Fry,no se que se me hisieron toda la jente pisona q tengo de whatsapp sera que ya estan pisando y me dejaron solo,None,None
24735,007,Futurama Fry,no se que se me hisieron toda la jente pisona q tengo de whatsapp sera que ya estan pisando y me dejaron hablando solo,None,None
24742,008,Matias Prats,NOticias de ultimo momento hoy empezaremos con las entregas de entradas en el tercio de la facultad,None,None
24743,003,Ay Si,prueba meme,None,None
24746,002,Annoying Gamer Kid,niño rata,None,None
24747,003,Ay Si,Hay si hay si me llamo fabian Y me acuesto tempra,None,None
24756,009,No me digas,LOS AHUEVE CHARABANDA,None,None
24758,004,Bad Luck Brian,Prometes union...,None,None
24760,004,Bad Luck Brian,Promete union... sin embargo sus seguidores promueven otra cosa,None,None
24761,008,Matias Prats,"FER, permiteme que insista              . el 24 octubre de 2015",None,None
24762,001,Ancient Aliens,lourdes gallifa pollo remojao,None,None
24765,001,Ancient Aliens,a si? pos vete a Marina Dor,None,None
24773,006,Filosoraptor,si un gitano come brazo de gitano ¿no es canibalismo?¿o es supervivencia?,None,None
24780,003,Ay Si,"Ay si, todos los candidatos son malos...... Menos el tuyo,verdad?",None,None
24794,001,Ancient Aliens,¿quieres el informe esta mañana?,None,None
24802,006,Filosoraptor,vania y victor eeeh digan me que se siente ser tan discretos?,None,None
24806,006,Filosoraptor,si carlos papi javi mosca?,None,None
24812,012,Willy Wonka,"Te ESPERABAMOS CUENTANOS ALGO, NAGORE",None,None
24814,004,Bad Luck Brian,Perro,None,None
24819,008,Matias Prats,PERMITEME QUE INSISTA FALTAN 2 DIAS PARA LA TIMBALADA,None,None
