,meme_id,plantilla,texto_no_tilde,text_1,text_2
15569,008,Matias Prats,Atencion..! Dijo Santos: El premio nobel de la paz..se lo ganaron las victimas de las farc.. Entonces..cual debe ser el premio de Timochenko..?,None,None
15571,011,Problems,Pierdes la voz Y todos te quieren preguntar algo,None,None
15575,003,Ay Si,a,None,None
15576,009,No me digas,que hoy es tu cumple alvaro pues muchas felicidades y ya quitate la muela,None,None
15585,008,Matias Prats,ATENCION EN COLOMBIA NO CASTIGAN A LOS TERRORISTAS NI DELINCUENTES NUEVA LEY CREADA POR LOS TERRORISTAS,None,None
15591,001,Ancient Aliens,MI HERMANO CUANDO ME EXPLICA ALGO,None,None
15598,009,No me digas,Cuando te dicen ve a comprar Y yo como watafack?,None,None
15602,012,Willy Wonka,megustan los pitos grandes,None,None
15606,008,Matias Prats,les informo que hoy timochenko y santos recibieron nobel ahora si se armo la farcsanobel.,None,None
15607,007,Futurama Fry,Un grupo de hombres solos sin alcohol ni mujeres,None,None
15609,006,Filosoraptor,Defienden el capitalismo Pero si cobran el aguinaldo.,None,None
15618,003,Ay Si,AY SII HABLO AL Q LE AFECTO JALAR CON ASENCIO,None,None
15622,005,Disaster Girl,Mi mama Cuando mi papa se va con las puercas viejas,None,None
15625,007,Futurama Fry,...,None,None
15626,003,Ay Si,soy gay me Llamo Manuel,None,None
15629,010,Prepare Yourself,DIOS............... .....por que no naci en octubre como Montse,None,None
15631,003,Ay Si,soy gay me llamo Manuel 51 borjas,None,None
15642,003,Ay Si,soy el carechimba,None,None
15644,007,Futurama Fry,creo que no me contesta ho me quiere ver las huevas,None,None
15645,003,Ay Si,no se por que wilmer sera lloron,None,None
15648,007,Futurama Fry,No se si mandarle colocar tetas al fredy O meterle un buen culo,None,None
15651,003,Ay Si,Noce ustedes Yo voy a Imperio,None,None
15652,010,Prepare Yourself,"VERO LEVANTATE , TU SI TIENES DIGNIDAD",None,None
15653,006,Filosoraptor,Si 2+2 son 4 Entonces cuanto es 4+6,None,None
15678,003,Ay Si,Cuando te dicen que te van a llevar a ver los venados y no es cierto AsI ponen su carita de yo no fui,None,None
15680,001,Ancient Aliens,Mi hermano cuando me explica algo,None,None
15686,013,Yao Wonka,"Hombre atractivo,inteligente, soltero y Chef BUSCA.. NADA Que va a buscar si esta en la gloria",None,None
15699,012,Willy Wonka,tan contentos hoy ya saben que van a exponer manana?,None,None
15704,008,Matias Prats,en otras noticias... cayo una granada en el cementerio... 20 muertos resultaron heridos,None,None
15716,008,Matias Prats,esta noche en la jungla nos re chupamos,None,None
15720,008,Matias Prats,Faltan Oficios de la muerte,None,None
15721,008,Matias Prats,Falta Oficios de la muerte,None,None
15723,008,Matias Prats,No encuentro el movil Hazme una perdida...,None,None
15735,006,Filosoraptor,l,None,None
15736,006,Filosoraptor,Y si segun Santos la guerra empieza  el 31 de octubre... el devolveria el premio nobel de paz el 1 de noviembre?,None,None
15740,001,Ancient Aliens,¿recuerdas anoche? fue ASÍ de grande..,None,None
15751,001,Ancient Aliens,Aso tieen el abijero Santos,None,None
15754,001,Ancient Aliens,A si tiene el agujero Santos,None,None
15760,001,Ancient Aliens,Duranguenses,None,None
15762,005,Disaster Girl,ESTO ES LO QUE PASA CUANDO NO LE PONES 20 A JANITO,None,None
15773,011,Problems,DIos...este Domy me esta volviendo loca... Pero no se como decirle que yo tambien lo amo.....pero me da verguenza..,None,None
15774,001,Ancient Aliens,asi esta el camello inchadito!,None,None
15775,006,Filosoraptor,m,None,None
15776,008,Matias Prats,El 15% de las,None,None
15777,011,Problems,Poncho no  me quiero cambiar de oficina,None,None
15779,008,Matias Prats,El 15% de las EstadIsticas no sirven para nada,None,None
15781,001,Ancient Aliens,tu me agarras de maje otra vez.. y yo publicare tu VERDADERO sexo,None,None
15785,012,Willy Wonka,"So, you Tell me how doesit feel",None,None
15787,012,Willy Wonka,"So, you emulate films characters Tell me, how does it feel being so original",None,None
15790,001,Ancient Aliens,"genial, lo voy a anotar en la lista de las cosas que me chupan un huevo",None,None
15794,012,Willy Wonka,¿AsI que eres analista? Po'va a cobra 1000 pavitos,None,None
15802,011,Problems,como cuando ale termina con el novio,None,None
15845,007,Futurama Fry,MMMMMMM? QUIENES ME ESTARAN LEYENDO ??,None,None
15848,003,Ay Si,cuando el gonzalo se mada una embarra,None,None
15850,008,Matias Prats,manana es mi cumple y quiero memes felicitaciones,None,None
15852,008,Matias Prats,cumplo anos manana y quiero memes felicitaciones,None,None
15854,008,Matias Prats,en mi cumple quiero sus felicitaciones en un meme,None,None
15862,012,Willy Wonka,"MI BUEN AMIGO,ES UNO D LOS MUY POCOS AMIGOS,Q PODRIA RECOMENDAR AMPLIAMENTE PARA UNA DAMA,FELICIDADES PARA AMBOS.",None,None
15868,004,Bad Luck Brian,NO SE LE VE EN LA OFICINA SE CONVIRTIO EN EL DEPOSITADOR,None,None
15870,008,Matias Prats,"PERMÍTEME QUE INSISTAAA... ...el 11 de Noviembre tienes zenuky con ""MERIENDITAS""",None,None
15872,011,Problems,me dijo que la giftcard era de 20 lucas,None,None
15874,004,Bad Luck Brian,prepara su comida favorita pero sufre de ageusia..,None,None
15878,008,Matias Prats,"PERMÍTEME QUE INSISTAAA... ...el 11 del 11 tienes zenuky con ""MERIENDITAS""",None,None
15885,004,Bad Luck Brian,loca por ver al cabro no viene a c.r. por ver a otra,None,None
15886,011,Problems,no pesque el correo de titulados me perdI las 20 lucas.,None,None
15887,008,Matias Prats,Noticia del dIa Paola y Christophe no saben cocinar,None,None
15888,008,Matias Prats,"PermIteme que insistaaa... ... el 11 del 11 tienes zenuky con ""MERIENDITAS""",None,None
15889,004,Bad Luck Brian,no le gustan las raisings le regalan dos paquetes,None,None
15900,012,Willy Wonka,Jose vas a venir !!!!,None,None
15905,011,Problems,Mi Kaliman donde estas?,None,None
15914,007,Futurama Fry,ADMIN ... Pero que te cuesta ?,None,None
15917,007,Futurama Fry,SOLO UN LITRO??? no creo mucho,None,None
15922,008,Matias Prats,malas notisias manana es lunes,None,None
15925,011,Problems,me pidiero que disenara un trago invente el agua tibia con limon,None,None
15929,011,Problems,ERES MAS MALA QUE LA MARI CON UN SUDOKU,None,None
15931,011,Problems,ERES MAS MALA QUW QUE LA MARI DI ISDIN JUGANDO AL SUDOKU,None,None
15932,011,Problems,ERES MAS MALA QUE LA MARI DE ISDIN JUGANDO AL SUDOKU,None,None
15953,003,Ay Si,pero si yo NO HICE NADA con ella amor,None,None
15965,004,Bad Luck Brian,Va a la cancha el mismo dIa que el homenaje a Bianchi Era con entrada,None,None
15979,001,Ancient Aliens,entendiste erica,None,None
15988,005,Disaster Girl,cesar hoy no me hablo,None,None
15992,004,Bad Luck Brian,Entra por tercera vez al lavado Lo reganan,None,None
15996,003,Ay Si,Ay si Tan ordenado,None,None
15998,005,Disaster Girl,voy a tu casa !cesar!,None,None
16001,001,Ancient Aliens,¡¡ALIENS!!,None,None
16003,001,Ancient Aliens,VEGANOS,None,None
16005,004,Bad Luck Brian,pide un ascenso o trabajo con el xino,None,None
16010,003,Ay Si,mi cara cuando me preguntan si se lo mame a irving,None,None
16019,003,Ay Si,Ay si me voy para acasias para no ver a mi novio,None,None
16020,005,Disaster Girl,hay estaba la informacion de los proximos partidos del cocho,None,None
16021,007,Futurama Fry,No se si le gusto O es muy amable,None,None
16022,008,Matias Prats,hoy es cumple de clau thompson muchas felicidades!!,None,None
16039,004,Bad Luck Brian,ensena usando tecnologIa todos los alumnos huev* en facebook,None,None
16047,005,Disaster Girl,Cuando le dices a tu mama para salir afuera Y te dice no,None,None
16049,004,Bad Luck Brian,da 200 por voto para la planilla 2 votan por la planilla 1,None,None
16054,004,Bad Luck Brian,le doy el dinero al conductor y ni me subi pero me trole a mi mismo,None,None
16056,007,Futurama Fry,Mmmm.... A ver que hago Para gustarle a Johi,None,None
16059,012,Willy Wonka,Yo cada q te miro se activa mi Mente  perversa  amigucho,None,None
16060,003,Ay Si,AY SI. que macho! habla cuando te quiten la (e),None,None
16062,005,Disaster Girl,A la alejandra le gusta la gasolina asi que le di un poco  okno,None,None
16067,004,Bad Luck Brian,Una vez al ano no hace dano,None,None
16068,011,Problems,Cuando me entero que roseg No quiere pagar la bomba,None,None
16079,012,Willy Wonka,alexis mirando las pro fesoras,None,None
16084,011,Problems,era pra foldar apertei allin sem querer,None,None
16085,008,Matias Prats,Chiquito picoso Transmitiendo desde la 19,None,None
16091,011,Problems,CAUNDO LA GUARDIA EJECUTIVA PIDE 2 MIN ANTES DEL CAMBIO DEL TURNO,None,None
16096,001,Ancient Aliens,Ganamos con Coco jugando Partido alien,None,None
16100,001,Ancient Aliens,Quien soy ? estoy asi de cerca de que me responda la pared,None,None
16104,011,Problems,para que invitan al wueon del carlos,None,None
16109,009,No me digas,ya y yo te digo que eres alto,None,None
16113,013,Yao Wonka,¿Que siente creerse Artista Y no saber ni madre de arte?,None,None
16117,004,Bad Luck Brian,colorin de la suerte pierde chile,None,None
16118,002,Annoying Gamer Kid,cuando tu hermanA TE ENCUENTRA JUGANDO EN SU CELULAR,None,None
16128,013,Yao Wonka,votaste por la planilla 2 que se siente ser utilizado?,None,None
16133,011,Problems,para que llorar por una pendejo,None,None
16142,008,Matias Prats,ATENCION: Cuenta Regresiva de Robinson y Alejandra para cumplir su primer Ano!,None,None
16143,004,Bad Luck Brian,Le piden que ponga pina a la sopa Le pone pina hawaiana,None,None
16147,006,Filosoraptor,y  la cara pa cuando?,None,None
16149,009,No me digas,cuando estas distraido y te preguntan algo,None,None
16152,009,No me digas,QUE CRUZERIO B ES CAMPION DE CUADRAGULAR NO ES NADA POR Q LA DE LIGUILLA,None,None
16155,002,Annoying Gamer Kid,asi terminaras cesar jaja nino rata,None,None
16156,009,No me digas,ya vete y no vuelvas,None,None
16157,009,No me digas,QUE CRUZERIO B ES CAMPION DE CUADRAGULAR NO ES NADA POR VA DE LIGUILLA,None,None
16166,011,Problems,POR QUE ME DEJO SI YO LO AMABA,None,None
16179,001,Ancient Aliens,envidiosos omar lo tiene asi,None,None
16182,011,Problems,AsI sufriste Con el MINTUR,None,None
16189,013,Yao Wonka,porque tanta crueldad? jajajajajajaja,None,None
16191,004,Bad Luck Brian,Dice que va ser buen dIa Le salen problemas,None,None
16196,009,No me digas,"¿Donde? ¿domde hay un dirigente? necesito esa foto, sacame esa foto porfis",None,None
16202,001,Ancient Aliens,DEliana tiene un culo asI de grande,None,None
16205,004,Bad Luck Brian,"Se compra pociones, No las tiene en la hotkey",None,None
16217,013,Yao Wonka,¿Que hace un negro moviendo una caja en la calle? Mudarse,None,None
16226,004,Bad Luck Brian,Por fin me voy de vacaciones a miami Llega un Huracan,None,None
16233,006,Filosoraptor,2004 todos los mexicanos son iguales ante la SOCIEDAD pero... hoy en dia la desigualdad social sigue existiendo,None,None
16239,011,Problems,Cada vez que Daniela te pregunta por el cumpleanos de Belen...,None,None
16249,006,Filosoraptor,El esta enamorado Ooh,None,None
16251,004,Bad Luck Brian,LE PIDEN MAS MINIMALISMO CIERRA EL ILLUSTRATOR Y ABRE EL PAINT,None,None
16256,013,Yao Wonka,OOHH!! ME HIERES JAJAJAJ DIME COMO TE SIENTES POR DENTRO JAJAJA,None,None
16258,011,Problems,Solo queda UN DIA para el informe laboral,None,None
16260,013,Yao Wonka,Meison le tubo miedo a su mujer Y se fue antes de las 6:30,None,None
16270,007,Futurama Fry,busco novia ¡  reportense  por  favor                           !,None,None
16272,013,Yao Wonka,que se siente haber cargado tanto en maya y no haber cerrado los casos jajajajja,None,None
16274,009,No me digas,Cuando te dicen un chiste pero no le entendistes,None,None
16275,004,Bad Luck Brian,Asi te pones cuando Vez a tu ex saliendo del gimnasio,None,None
16281,008,Matias Prats,un saludo para paola   des   de santalucia,None,None
16284,003,Ay Si,HAY SI HAY SI EL REY DEL MEME,None,None
16291,012,Willy Wonka,QUIERES UN COCHOLOTE,None,None
16307,004,Bad Luck Brian,Te llama para saludarte Faltan mas de 10 dIas para mi cumpleanos,None,None
16309,011,Problems,me dijo ke le decian burro pero no creia ke por esa cosa,None,None
16310,012,Willy Wonka,LA  CLASICA DE UNA AMANTE ......EL ME ENBARAZO Y ME DEJO JAJAJAJAJAJ UBICATE,None,None
16311,010,Prepare Yourself,no hay una muerte inutil si no un suicidio facil 64º,None,None
16313,005,Disaster Girl,CUANDO EL PROFE GILBERTO NO TE SACA MAS DE 4.5 EN LA exposicion,None,None
16322,001,Ancient Aliens,jugar en equipo,None,None
16330,009,No me digas,Cuando te disen que batman existe NO ME DIGAS,None,None
16339,009,No me digas,Cuando te disen que existe batman NO ME DIGAS,None,None
16349,008,Matias Prats,Notisiero la tortera Con chuy gutierres ahora les tenemos el clima 100% de lluvia para la ciudad de aguascalientes soleado para la chona,None,None
16350,002,Annoying Gamer Kid,El marco cuando llega el fin de semana,None,None
16351,011,Problems,Ay Dios dormI una hora  no mas. Y encima hoy tengo doble turno.,None,None
16358,004,Bad Luck Brian,lansa una masterball falla,None,None
16362,012,Willy Wonka,QUE PENSASTE ..QUE EMBARAZANDOTE DE MI YO ME CASARIA CONTIGO UBICATE  SIEMPRE SERAS LA OTRA....JAJAJAJAJ,None,None
16366,009,No me digas,Cuando al juez de lo penal se lr presenta un caso novedoso Y se declara incompetente,None,None
16371,007,Futurama Fry,AquI esta pasando algo Y no me esta gustando la vaina,None,None
16376,012,Willy Wonka,mercurio que se siente ser el unico metal liquido en los enlaces matelicos,None,None
16383,009,No me digas,Cuando al juez de lo penal se le presenta un hecho novedoso Y se declara incompetente,None,None
16385,012,Willy Wonka,ASI QUE VOTASTE POR EL NO Dime que se siente saber que la campana fue un fraude,None,None
16386,004,Bad Luck Brian,sale a comprar copete esta todo cerrado,None,None
16397,012,Willy Wonka,TE EMBARAZE Y ELLA SE METIO ..UBICATE TU TE ME CRUSAZTE CUANDO  YO Y ELLA ERAMOS MUY FELICES..LAS COSAS CLARAS marginal jajajjjja,None,None
16398,003,Ay Si,Huy perdon no sabia q te molestara Q guardara mis cajas para el pancho,None,None
16400,004,Bad Luck Brian,traen a seth rollins al ripley dejan la caga en la tienda,None,None
16401,006,Filosoraptor,Si se quedan cinco en una habitacion Hacen un abaco de Reignier para decidir la favorabilidad del orden para usar el bano?,None,None
16402,004,Bad Luck Brian,traen a seth rollins a ripley dejan la caga en la tienda,None,None
16403,012,Willy Wonka,estabas embarazada y ella se metio......ubicate tu te me regalaste cuando yo y ella eramos muy felices  ahora lo tienes claro MARGINAL...JAJAJAJAJAJ,None,None
16405,001,Ancient Aliens,Y le trae un regalito AsI de grande.,None,None
16407,012,Willy Wonka,TU TE EMBARAZASTE Y ELLA SE METIO....JAJAJAJA UBICATE:TU TE REGALASTE CUANDO YO Y ELLA ERAMOS MUY FELICES ...AHORA SI LO TIENES CLARO.!!!,None,None
16411,013,Yao Wonka,Yo cuando visito lugares Pero es en el mapa xd,None,None
16414,004,Bad Luck Brian,para mi pata pinton,None,None
16423,002,Annoying Gamer Kid,yagui deja los juegos por polle,None,None
16427,011,Problems,le dije necesitamos presentarlo en folder manila nos bajaron puntos por presentarlo con un clip,None,None
16431,007,Futurama Fry,seguro son los mismo de insignia,None,None
16438,012,Willy Wonka,Asi que ya te puedes ir!!! Dime que se siente empezar tu modulo Lombardi,None,None
16443,004,Bad Luck Brian,FELICITAN A SU PADRE EN SU DIA ANTE UN CONSEJO LO OLVIDAN,None,None
16445,004,Bad Luck Brian,FELICITAN A SU PADRE EN SU DIA ANTE UN CONSEJO LO ODIAN Y  OLVIDAN,None,None
16453,003,Ay Si,sergito SUBO este canasto al 5to,None,None
16454,003,Ay Si,cuando estreyan el carro y disen  donde esta el carro y disen yo no fui,None,None
16467,005,Disaster Girl,cuando prendes la casa y pones la cara de yo no fui,None,None
16479,011,Problems,yo tambien quiero ser regia como CHARITO rios,None,None
16482,006,Filosoraptor,si soy asistente quien me aiuda a mi,None,None
16485,011,Problems,ME DIJO QUE YA NO HABIA NADA PARA PRESENTAR,None,None
16486,007,Futurama Fry,NO SE SI ESTA MUY KAWAI O MUY RIKOLINA cALLATE Y LLEVATE MI COLMILLO DE ACERO Y TODO,None,None
16487,012,Willy Wonka,ASI QUE CUENTAME QUE SE SIENTE NO TENER TELEFONO,None,None
16491,011,Problems,Dios xk Sere la quinta,None,None
16492,007,Futurama Fry,mucho silencio Aca estan tramando algo,None,None
16499,011,Problems,Terminando la tesis Del liceo jajajjajaja,None,None
16504,006,Filosoraptor,una pregunta robar internet es malo??,None,None
16520,011,Problems,me dejo la daniela,None,None
16528,003,Ay Si,Ay si disque no habia paseo Y si ve si hay,None,None
16531,013,Yao Wonka,Asi es que telepatia anoche? Malditas drogas,None,None
16534,008,Matias Prats,El gitato ahora tiene un chalet,None,None
16545,008,Matias Prats,Un afectuoso saludo para Andres Stevenson,None,None
16550,008,Matias Prats,EN CORONEL BUSCAN A SANDRO DESESPERADAMENTE,None,None
16554,006,Filosoraptor,Si mojito succiona la barometrica porque sigue siendo tan kaka,None,None
16555,006,Filosoraptor,Quien es un sonido No es la tIa super Nene,None,None
16567,009,No me digas,savi que el agua es umeda,None,None
16569,008,Matias Prats,En otras noticias Teber fue violado x dos drogaditos,None,None
16571,004,Bad Luck Brian,Quiere entrar al museo nacional Entra a la estacion de Transmilenio,None,None
16572,001,Ancient Aliens,La respuesta de 2x+10 es facil... ALIENS!,None,None
16581,003,Ay Si,Ay si ahy si Sino van todos los chicos no voy,None,None
16586,007,Futurama Fry,Cuando estas seguro que Obama traicionada al mundo,None,None
16589,006,Filosoraptor,Si 2 + 2 es 4 Por que el dinosaurio de la esquina no tiene paracaIdas?,None,None
16594,012,Willy Wonka,Cuando la Dra Claudia Esta reganando a alguien que no soy yo,None,None
16599,008,Matias Prats,ASEGURAN QUE PASA CARGADO DE POLVO MUY DENSO,None,None
16600,008,Matias Prats,"Noticia de ultimo momento!! Embargan a Eco Life!,. mas detalles en instantes...",None,None
16602,007,Futurama Fry,Ahora el 62% de me importa un culo el si y el no Salen a marchar por los acuerdos. Interesante!,None,None
16610,005,Disaster Girl,su babacoa fue un exito,None,None
16621,007,Futurama Fry,cuando Jessica te dice que no va a exponer mucho me esta mintiendo,None,None
16637,005,Disaster Girl,mami LO HICE BIEN? SIIII¡¡¡¡ MI SUEGRA ESTA MUERTA¡,None,None
16640,009,No me digas,No me importa,None,None
16643,001,Ancient Aliens,oiga maricio maricio,None,None
16650,006,Filosoraptor,Ignoracion o iccnoracion?,None,None
16659,001,Ancient Aliens,el papuh de los papus,None,None
16670,007,Futurama Fry,cuando vez a la puta del colegio,None,None
16684,001,Ancient Aliens,Si asi De grande,None,None
16693,001,Ancient Aliens,soy fito y quiero a yaca disen que la tiene asI,None,None
16694,007,Futurama Fry,Vendra esteban a jugar? O meteral el floro de siempre?,None,None
16701,001,Ancient Aliens,Esos melones Me los como solito,None,None
16703,004,Bad Luck Brian,cuando conociste a Marthiel,None,None
16708,001,Ancient Aliens,existen los aliens,None,None
16709,008,Matias Prats,reportaje de ultimo minuto pain y itachi mataron a todos de dragon ball z,None,None
16711,001,Ancient Aliens,me acuerdo cuando mandingo me acariciaba,None,None
16722,013,Yao Wonka,Daniela Tapese ese mono,None,None
16723,007,Futurama Fry,NO SE SI SEGUIR CON LA ESPERANZA DE ENAMORAR A YAZ O MATARME AKA NOMAS,None,None
16735,007,Futurama Fry,Espero se te trave La gnasher Paul y mueras,None,None
16738,007,Futurama Fry,Espero se te trave La gnasher y mueras Paul,None,None
16745,009,No me digas,la cara del calo cuando la chayo le dijo estoy embarazada,None,None
16747,013,Yao Wonka,tu nina buena xd,None,None
16748,011,Problems,mira como lloro Saul,None,None
16761,007,Futurama Fry,sa cala compA,None,None
16764,004,Bad Luck Brian,Tiene una noche libre al ano para beber Nadie sale esa noche,None,None
16765,005,Disaster Girl,si tu hermana no te presta el celu a darle candela a la casa,None,None
16791,009,No me digas,la comarca ofrece licor no me digas...,None,None
16808,009,No me digas,Enserio no me digas Si tu subistes la foto :v,None,None
16810,007,Futurama Fry,No todo el q te dice te quiere lo siente Y no todo el q lo siente lo dice,None,None
16826,001,Ancient Aliens,que vacile la nina del piano,None,None
16831,007,Futurama Fry,en serio,None,None
16857,001,Ancient Aliens,LAMBON,None,None
16862,010,Prepare Yourself,Me da mucha pena Que a la tortuga aya sido cojido por un indijente,None,None
16879,006,Filosoraptor,hola mi nombre es Riad,None,None
16883,001,Ancient Aliens,eso sera un evento inolvidable Para la historia messi y don a los machetazos,None,None
16884,008,Matias Prats,Adan es famosa Una equivocacion es lord roro,None,None
16887,004,Bad Luck Brian,G,None,None
16892,003,Ay Si,50$??? Ni empedo,None,None
16893,007,Futurama Fry,EMBARAZADA DANIELA SERA MIO O DEL LECHERO?,None,None
16923,013,Yao Wonka,Cuando te dicen algo y te mueres de la risa,None,None
16928,003,Ay Si,Ay si... Me pegaron los de tercera,None,None
16935,012,Willy Wonka,¿en serio? que macana che!!! ¿te acordas cuando yo te decIa que con este tipo por ahI te quedabas sin laburo?,None,None
16936,003,Ay Si,cuando dicen cosas ovias,None,None
16938,007,Futurama Fry,Como hacemos el chivo? Mmm...chivo????,None,None
16939,002,Annoying Gamer Kid,Topo estas re enviciado con esa mierda,None,None
16940,007,Futurama Fry,No estoy seguro si es un meme O marketing digital,None,None
16941,012,Willy Wonka,ronaldo jajaja bi a los pies le llega a messias,None,None
16945,001,Ancient Aliens,Haci de grande La tiene el Tio Maicol,None,None
16952,005,Disaster Girl,Aca se pudre Todo,None,None
16957,009,No me digas,cuando mi novio se le ocurre una gran idea ya se que diga amor,None,None
16968,011,Problems,me dijo que no iva pasar nada pero el ivan me metio toda,None,None
16978,009,No me digas,cuando te la meten a fondo y te gusto,None,None
16985,013,Yao Wonka,Andale  Joel Traite  una kaguama que  ando bien  crudo,None,None
16998,007,Futurama Fry,Estas Celosa ... Sharyk Nicol ?,None,None
17003,007,Futurama Fry,sharyk nicol castro valdes Con Quien Hablas ? ._.*,None,None
17006,009,No me digas,Una palabra cuatro letras JODA,None,None
17012,003,Ay Si,hhhh hhy,None,None
17013,002,Annoying Gamer Kid,ya pase el primer nivel y solo me costo 30 juegos,None,None
17014,007,Futurama Fry,no me Mientas ? ._.*,None,None
17018,001,Ancient Aliens,leandry es asi de gay,None,None
17019,007,Futurama Fry,no me Mientas?,None,None
17021,012,Willy Wonka,Dime que se siente que la IEPPO no te pague por el momento y mientras recibas apoyo cada semana del comite de la escuela y no aportes nada para mantener a tu hija Haaa pero la vez y casi te la quieres comer a besos jajajaja pobre a comprar panales y leche cabron que de eso no va a vivir jajaja,None,None
17024,004,Bad Luck Brian,Se enamora de goldfrapp ella vive del otro lado del mundo,None,None
17031,012,Willy Wonka,te canto otra...,None,None
17036,012,Willy Wonka,vos me decIas que habIa que darle tiempo Que te hayan echado del trabajo no cambia nada ¿o sI?,None,None
17042,003,Ay Si,CON EL CELULAR CON CLAVE CUALQUIERA ES FIEL,None,None
17056,002,Annoying Gamer Kid,el ivan jugando maicraft jajajajajajajajajaja,None,None
17069,001,Ancient Aliens,Mi peinado ALIENS,None,None
17074,012,Willy Wonka,ASI QUE TE LLAMAS JOSUE? DIME QUE SIENTE ESTAR TAN PENDEJO,None,None
17077,013,Yao Wonka,me das risa.,None,None
17080,009,No me digas,Hey Alexis salio en la tele no me digas,None,None
17086,001,Ancient Aliens,Honda bh1tal Aliens,None,None
17087,001,Ancient Aliens,Honda.  bh1tal Aliens,None,None
17090,001,Ancient Aliens,Honda   bh1tal Aliens,None,None
17091,010,Prepare Yourself,cuando te dice la alejandra que hoy no va con condon,None,None
17095,001,Ancient Aliens,Honda   bh1tal,None,None
17100,012,Willy Wonka,Dime que se siente que critiquen a tu rancho Y seas el mero mero y no hagas nada al respecto,None,None
17103,009,No me digas,Nahh En serio,None,None
17112,001,Ancient Aliens,Lag en el server [Gm]duquesa viendo porno,None,None
17127,008,Matias Prats,NOTICIA DE ULTIMA HORA HAY TRAMPOSOS HONESTOS QUE VENDEN UNA COSA POR OTRA PERO LES AVISAN A SUS CLIENTES,None,None
17132,002,Annoying Gamer Kid,ful diversion en el cole,None,None
17134,009,No me digas,cuando te cuentan de que tu amigo vive viviendo,None,None
17141,012,Willy Wonka,jaramillo Asi que te fuistes al caramba terminando el primer ciclo Dime que se siente salir de idat e ir a tu casa a jugar dota :v,None,None
17144,008,Matias Prats,NOTICIA DE ULTIMA HORA HAY TRAMPOSOS HONESTOS QUE VENDEN UNA COSA POR OTRA. Y LOS CLIENTES ACEPTAN,None,None
17147,011,Problems,asi  voy  a  quedar  despues  de perder amistades pero  solo se van  los  ojetes,None,None
17163,009,No me digas,cuando dicen que el cielo es azul,None,None
17165,009,No me digas,aaa si no me digas mami,None,None
17166,008,Matias Prats,"NOTICIA DE ULTIMA HORA HAY TRAMPOSOS HONESTOS QUE VENDEN UN CARRO, Y ENTREGAN UNA BICICLETA PERO LES AVISAN A SUS CLIENTES Y ELLOS ACEPTAN",None,None
17182,008,Matias Prats,Ultima noticia Se enojo el kinkong,None,None
17183,002,Annoying Gamer Kid,Cuando Brandon Se obsesiona por jugar Minecraft,None,None
17184,006,Filosoraptor,SERA LA BRENDA O SERA EL PERRO,None,None
17197,003,Ay Si,Hola soy William rincon. Y me gusta la poker,None,None
17201,005,Disaster Girl,ME DICEN QUE LA Dra MAYRA VENIA A CASA ASI QUE MEJOR LA QUEME,None,None
17205,006,Filosoraptor,Si dona pascuala es humilde y a la vez vulgar... Entonces ta,None,None
17210,006,Filosoraptor,Si dona pascuala es humilde y a la vez vulgar... Entonces su comida estara envenenada?,None,None
17215,006,Filosoraptor,Perico ? Pintadito ?,None,None
17217,009,No me digas,Pide tu promo sushi Japonesita +56959440956,None,None
17230,006,Filosoraptor,En q pienso O toy loco,None,None
17232,002,Annoying Gamer Kid,Le gane a Roy,None,None
17233,009,No me digas,lA CLARA YA VOLVIO CON SUS AMORES CO EL ALFERES DE INFANTERIA,None,None
17235,005,Disaster Girl,si como no ma vidas,None,None
17241,011,Problems,Me iso yorar nauel malo,None,None
17246,006,Filosoraptor,Luchito y la RUTH?,None,None
17248,012,Willy Wonka,Mi clave? Pa k Kieres saber eso jaja salu2,None,None
17250,012,Willy Wonka,Dime que se siente ser aureliano buendIa y te lleven muchachitas para enrazar,None,None
17259,011,Problems,Karenva por favor no te pases para la manana pls te lo pido pls Pls karenva pls pls no te paseessss te lo ruego......,None,None
17261,008,Matias Prats,BUENAS NOCHES UNA AMENZA PARA MIAMI INGRESARA EN LAS PROXIMAS HORAS SU NOMBRE ES MAYRA GRANADOS,None,None
17265,007,Futurama Fry,mmmmmm mmmmmm,None,None
17267,001,Ancient Aliens,No es posible Que seas el unico que no evoluciono,None,None
17288,002,Annoying Gamer Kid,jaja pase el nivel 1 soy el mejor,None,None
17308,003,Ay Si,Ay SI! Voy a llorar!!,None,None
17327,009,No me digas,Verdad? No me digas!,None,None
17333,004,Bad Luck Brian,Cuando por fIn es viernes pero no te llega la carta,None,None
17352,012,Willy Wonka,Y me iso Volar,None,None
17370,012,Willy Wonka,Cuando selene me acaba en la boca Y me queda gustando,None,None
17376,009,No me digas,cuando  ves un negro por primera vez,None,None
17386,012,Willy Wonka,Machuca que celio Saludes de celio,None,None
17388,005,Disaster Girl,Y Volo,None,None
17393,012,Willy Wonka,Machuca que saludes de Celio,None,None
17394,001,Ancient Aliens,eso es muy loco!!,None,None
17396,012,Willy Wonka,dany tiene su chika,None,None
17404,009,No me digas,Ahhhh Enserio,None,None
17407,008,Matias Prats,senores el dany lo tiene chikito,None,None
17414,007,Futurama Fry,algo me dice que tu lo viste,None,None
17421,005,Disaster Girl,Aqui Vivian mi mejor amigo asta Que me fallo,None,None
17422,007,Futurama Fry,no ecucho naaaa,None,None
