,meme_id,plantilla,texto_no_tilde,text_1,text_2
29558,007,Futurama Fry,Cuando me dicen que apesto,None,None
29581,004,Bad Luck Brian,Spends christmas working For 50$ a month,None,None
29582,008,Matias Prats,Interrumpimos chavito  dice FelizAno Nuevo y Prosperidad REPITO.,None,None
29585,004,Bad Luck Brian,Spends new year working For 50$ a month,None,None
29593,004,Bad Luck Brian,Cuando cris 1 ve sabroso a cris 2 7u7,None,None
29604,011,Problems,Herny!!!! X favor no tomes mas!!!,None,None
29607,002,Annoying Gamer Kid,maincraaaaa¡¡¡,None,None
29608,005,Disaster Girl,AquI casual Echando cuetes!!,None,None
29611,005,Disaster Girl,jajajajajajajaja se los dige no me provoquen,None,None
29614,002,Annoying Gamer Kid,Ranel estrenado Xbox one,None,None
29615,002,Annoying Gamer Kid,Ranel estrenado Xbox one,None,None
29623,011,Problems,CUANDO LUISANA EMPIEZA A PUBLICAR COSAS DE LA VIDA,None,None
29630,004,Bad Luck Brian,Paga un paquetr revelion de $6000 Se pide un red bull que no esta incluido,None,None
29632,008,Matias Prats,Ultimo minuto Familia se encuentra a fuera de una parcela en Buin,None,None
29633,013,Yao Wonka,"Ja, ja Que guapas",None,None
29634,008,Matias Prats,Ultimo minuto Familia se dirige en masa a una parcela Buin,None,None
29635,007,Futurama Fry,"Ya mero van a comenzar Con su ""feliz ano nuevo""",None,None
29638,007,Futurama Fry,pero que cagada estoy viendo uuuuu,None,None
29647,004,Bad Luck Brian,"Compra carro, sube la gasolina.",None,None
29649,012,Willy Wonka,AsI que son las 4 y Marga lleva 3 horas potando Espera que eche cuentas...,None,None
29658,002,Annoying Gamer Kid,ja no le puedo ganar a alex ahora se como jaja,None,None
29661,001,Ancient Aliens,ALIENS,None,None
29665,008,Matias Prats,Feliz ano 2017 A la familia Sanchez DomInguez,None,None
29672,005,Disaster Girl,cuando tu deseo era destruir el colegio y se cumplio,None,None
29676,009,No me digas,vida Nueva,None,None
29686,007,Futurama Fry,No se si se acaba 2016 O comienza 2017,None,None
29697,001,Ancient Aliens,"Quiero desearle un feliz ano nuevo A todos los que se acuerden de mi, y a los que no tambien..",None,None
29704,001,Ancient Aliens,"quiero desearles feliz ano nuevo A todos los que se acuerden de mi, y a los que no tambien...",None,None
29705,006,Filosoraptor,Si el cielo fuera rojo Maxwell seria falco,None,None
29708,013,Yao Wonka,Y mi hermano es del que prefiere estar el ano Nuevo con su novia que con su familia,None,None
29709,006,Filosoraptor,"Si ayer fue 2016, y hoy es 2017; Manana sera 2018??",None,None
29713,013,Yao Wonka,Y mi hermano es del que prefiere estar el ano nuevo con su novia que con su familia,None,None
29715,005,Disaster Girl,"Mama me dijo si no haces la tarea,no veras muy little pony Grabe error",None,None
29716,001,Ancient Aliens,Gris Extrano tus nalgotassssss,None,None
29718,011,Problems,Feliz ano Hijueputas,None,None
29719,005,Disaster Girl,Ninas un feliz ano Se les quiere,None,None
29723,006,Filosoraptor,vi un camion con oreja tenIa un numero 229 Es un camion orejon,None,None
29729,008,Matias Prats,Noticia del dia Llego ano nuevo,None,None
29730,004,Bad Luck Brian,jajaj wnwj,None,None
29732,012,Willy Wonka,Estos dos se la comen doblada,None,None
29736,004,Bad Luck Brian,TU CARA CUANDO TE COMPRAN CELU,None,None
29739,009,No me digas,Oye Macho Alfa Contesta y muestra tu macheza,None,None
29740,009,No me digas,julio que andas en xetulul,None,None
29742,009,No me digas,julio que andas en xetulul celebrando fin de ano,None,None
29763,003,Ay Si,olga acueste a anyi que esta borracha,None,None
29764,007,Futurama Fry,Es el Nazar O me cambiaron el marido,None,None
29765,006,Filosoraptor,ASÍ QUE AJEEL EH PUES SIGO SIN PILLARLO,None,None
29772,007,Futurama Fry,ah no cy,None,None
29775,001,Ancient Aliens,Atrito,None,None
29777,004,Bad Luck Brian,primer dia de clases matanza de columbine,None,None
29782,012,Willy Wonka,AsI que Gustado Cabello Es punto jaja,None,None
29784,004,Bad Luck Brian,se vuelve portero y recuerda a chapecoense,None,None
29793,001,Ancient Aliens,Feliz 2017 Super poderos !!,None,None
29799,005,Disaster Girl,AquI prendiendo El minigote,None,None
29801,005,Disaster Girl,AquI prendiendo El monigote,None,None
29804,007,Futurama Fry,Fuck Disco music,None,None
29809,009,No me digas,No me digas Yamilete,None,None
29816,002,Annoying Gamer Kid,es mio y solo mio,None,None
29817,001,Ancient Aliens,Asi d grandes Son las tetas,None,None
29822,008,Matias Prats,Flash informativo la Anali se deniega que no esta alegre por que le escribio el d eso debe de ser xq esta muy Loka,None,None
29831,004,Bad Luck Brian,Esperan la rumba de la 20 todo el ano Les llueve,None,None
29833,003,Ay Si,Guille Toma la Foto,None,None
29840,013,Yao Wonka,Feliz ano nuevo Mmvs,None,None
29847,006,Filosoraptor,Este se parece a mi negro compadre que me robo la bici Carl Johnson negro del GTA San Andreas compadre,None,None
29865,005,Disaster Girl,Gracias Satanas...,None,None
29866,005,Disaster Girl,Gradiad Datanad...,None,None
29867,005,Disaster Girl,Gradiad Satanad...,None,None
29870,012,Willy Wonka,Je je je profe le queda 9 dias,None,None
29872,012,Willy Wonka,Asi q te quieres ir a la chingada? Seria bueno,None,None
29877,005,Disaster Girl,CUANDO SE ENSIENDE TU COLEGIO Y OS TIPO,None,None
29878,011,Problems,Cada ves Cantan peor,None,None
29881,009,No me digas,nO ME DIGAS!,None,None
29882,006,Filosoraptor,Si se va la luz Seguiran cantando?,None,None
29893,007,Futurama Fry,eso puede ser eso es! aaa no solo era una rata,None,None
29895,012,Willy Wonka,Cuando leyri Ve a manuelito,None,None
29896,003,Ay Si,aH NOSE!,None,None
29899,004,Bad Luck Brian,Se fue La luz!!!!,None,None
29900,012,Willy Wonka,cuando leiry ve a manuelito,None,None
29901,011,Problems,Como cuando leyri se entera Que manuelito tiene novia,None,None
29907,009,No me digas,no medigas es 2017,None,None
29915,012,Willy Wonka,daniela cuando ve a damar,None,None
29918,012,Willy Wonka,daniela cuando ve a leo,None,None
29928,007,Futurama Fry,cuando el profe te deja sin recreo,None,None
29936,006,Filosoraptor,si robo wi fi de la iglesia dios me estara dando una senal,None,None
29947,002,Annoying Gamer Kid,cuando no puedes dejar de jugar,None,None
29948,001,Ancient Aliens,A te gusta!!!! asI de grueso!!!!,None,None
29958,003,Ay Si,"AH Y SI FELIZ AOO, MANDA LAS FRÍAS ES LO QUE DEBES HACER!!! .                  .",None,None
29962,003,Ay Si,y si le dan por atras yo no se nada,None,None
29968,006,Filosoraptor,SI EL SABADO ES 2016 Y EL DOMINGO 2017 ENTONCES EL LUNES ES 2018,None,None
29976,007,Futurama Fry,dice el nico que es facha es asi sander ?,None,None
29978,011,Problems,Alicia y miriam Despues de perder raiders y acereros y perder sus apuestas,None,None
29982,012,Willy Wonka,Wilson... Marica!!,None,None
29984,012,Willy Wonka,¿Y como vas Con esos tatuajes?,None,None
29986,004,Bad Luck Brian,estoy gordo y que,None,None
29988,005,Disaster Girl,"cae la noche y el nico se pone loca ,,,",None,None
29992,007,Futurama Fry,tu escondes algo an me acuerdo eres mapero,None,None
29994,001,Ancient Aliens,Borrachera,None,None
29995,012,Willy Wonka,Bienvenido 2017 para las chiquiiis...,None,None
29997,009,No me digas,Awebo Feliz san valentin,None,None
30003,012,Willy Wonka,"jajaja... dice ""yala"" y aun es virgen... xD",None,None
30016,009,No me digas,baia baia  ... QUE CHISTOSA ESTAS MIGUEL,None,None
30019,008,Matias Prats,La quince de RubI se quedara corta En comparacion con la perdida de rosca en casa de Pablo,None,None
30024,012,Willy Wonka,"¿AsI que tiras balazos en ano nuevo? Dime ¿Que se siente ser un retrasado mental, acomplejado, falto de atencion y sobre todo poner en riesgo la vida de los demas?",None,None
30026,008,Matias Prats,Ultima noticia la quince de RubI se quedara corta En comparacion con la partida de rosca en casa de Pablo,None,None
30028,012,Willy Wonka,Dime que se siente Tener un padresito junto a ti y no poder chupar!!,None,None
30029,004,Bad Luck Brian,COMO CUANDO TE QUEDAS SOLO EN  TU CASA EL 31 DE DICIEMBRE DE 2016,None,None
30031,013,Yao Wonka,tranki la saul ya te va a caer ...,None,None
30039,004,Bad Luck Brian,jajajaj  yo pense que si era una bruja  jaja,None,None
30042,004,Bad Luck Brian,jajaja yo pense que si era una bruja,None,None
30046,004,Bad Luck Brian,Cuando es tu cumple y te dicen no hay regalo,None,None
30047,011,Problems,pobre criatura no se mira el espejo,None,None
30051,003,Ay Si,"Ay si, Ay si Adios 2016",None,None
30058,009,No me digas,si aja ya se tirame boca,None,None
30062,005,Disaster Girl,Me pregunto si tenia que decirle algo antes de que termonara el ano No tenIa nada que decirle,None,None
30069,003,Ay Si,Ay si..! Desde hace un ano no hago memes :v,None,None
30072,009,No me digas,AYYYYYYYY ENCERIO NO ME CUENTES,None,None
30074,004,Bad Luck Brian,Soy Hola,None,None
30079,004,Bad Luck Brian,PIDE SER MOD EN BANDALICRAFT Le banean para ser popular,None,None
30081,012,Willy Wonka,"SI, sI, Feliz Ano Cargaron Gasolina?",None,None
30086,003,Ay Si,Ay si el jorge Se cree mucho,None,None
30088,001,Ancient Aliens,Mi cara Cuando mi vecina que esta buena viene a darme feliz ano y llama suegra a mi mama,None,None
30090,001,Ancient Aliens,"El dIa de las bodas son como ir a la tumba junto a alguien Eviten su muerte,jovenes",None,None
30091,011,Problems,Por que Mis papas no me compran lo que yo quiero,None,None
30112,003,Ay Si,Ay sI Soy Dj,None,None
30113,002,Annoying Gamer Kid,Como me divierto!!!,None,None
30115,012,Willy Wonka,PIENSA QUE CON LOQUENDO VA A GANAR DINERO,None,None
30116,012,Willy Wonka,PIENSA QUE CON LOQUEANDO VA A GANAR DINERO,None,None
30117,007,Futurama Fry,Me parece Que eres idiota,None,None
30123,009,No me digas,TE GUSTAN LOS MEMES?,None,None
30126,004,Bad Luck Brian,Descarga el juego de nino rata Le sale hackeado y con ban,None,None
30130,011,Problems,Nos dijeron que las listas salian en diciembre Y ya es enero,None,None
30132,007,Futurama Fry,No se si no han salido las listas O no me quede,None,None
30138,005,Disaster Girl,Dalmau Lo ha vuelto a hacer,None,None
30151,006,Filosoraptor,Si ayer fue 2016 y hoy Es 2017 manana sera 2018?,None,None
30154,006,Filosoraptor,Si ayer fue 2016 y hoy 2017 manana sera 2018?,None,None
30171,008,Matias Prats,les informo q Donald Trump es un puto culero,None,None
30176,004,Bad Luck Brian,cuando vas a graduarte y te dicen que tu no eras,None,None
30181,004,Bad Luck Brian,cuando vas a gaduarte y te dicen que tu no estas en la lista,None,None
30183,004,Bad Luck Brian,cuando vas a graduarte y te dicen que tu no estas en la lista,None,None
30195,007,Futurama Fry,cuando te reganan sin motivo,None,None
30197,007,Futurama Fry,not sure if i dont teleport or i just gonna be carried,None,None
30200,003,Ay Si,todos haciendo memes de la rana luego me acuerdo que yo sali primero y luego se me pasa,None,None
30201,009,No me digas,cuando german sube videos los viernes,None,None
30208,007,Futurama Fry,Cuando te dicen juhemos confianca Y tu no le crees,None,None
30210,007,Futurama Fry,Cuando te dicen que ganemos de confiansa Y tu no le crees,None,None
30214,007,Futurama Fry,Cuando te dicen que jefes confiansa Y tu no le crees,None,None
30221,008,Matias Prats,Consha Feliz Cumple de mi parte... Y de Juan Cesar.,None,None
30222,003,Ay Si,axda <sdgf,None,None
30224,011,Problems,Ane Zure konponezina da,None,None
30225,011,Problems,Ane zurea konponezina da,None,None
30243,012,Willy Wonka,Felicidades Manu,None,None
30250,003,Ay Si,"Uy sI, uy sI es peligrosIsimo",None,None
30251,009,No me digas,solo dos horas prometo traer muchas moneditas,None,None
30263,013,Yao Wonka,que se siente haber cargado tanto en maya y no haber cerrado los casos jajajajja,None,None
30264,012,Willy Wonka,ASI QUE NO SABES QUE ES HARRY POTTER QUE SE SIENTE AL SER MAS MUGGLE QUE LOS DURSLEY,None,None
30268,013,Yao Wonka,Recuerdo el 2016 como si hubiera sido ayer,None,None
30272,003,Ay Si,Hay si hay si ano nuevo Me propongo  cosas y no ago ni madre,None,None
30276,006,Filosoraptor,SI AYER FUE 2016 Y HOY ES 2017 MAOANA SERA 2018?,None,None
30281,013,Yao Wonka,Recuerdoel 2016 como si hubiera sido ayer,None,None
30287,003,Ay Si,Ay ay ay Que malota nuestra Gema,None,None
30296,003,Ay Si,ay si! ay si! ya me creo super heroe,None,None
30298,010,Prepare Yourself,1ro Enero 2017 El dia llego,None,None
30300,006,Filosoraptor,Si dormir es de franc Per que costa tant llevar,None,None
30301,008,Matias Prats,Nines guardaste mollejas Hiciste bien,None,None
30307,008,Matias Prats,Por tu cumpleanos El presidente santos.firmo  en piedra que el primero de enero es fiesta mundial...,None,None
30309,003,Ay Si,Ay si!! La Anto y la cata,None,None
30310,001,Ancient Aliens,Bidones,None,None
30311,003,Ay Si,el  ciberbulling es un buen metodo de ofensa,None,None
30315,003,Ay Si,AY  SI AY  SI  2017  SORPRENDEME CON  TU BENDICIONES,None,None
30316,003,Ay Si,AY  SI AY  SI  2017  SORPRENDEME CON  TUS  BENDICIONES  O  MAMADAS.,None,None
30317,011,Problems,MI MAMA CUANDO NO SACA LA QUINIELA,None,None
30321,004,Bad Luck Brian,Se va a estudiar a sevilla por su novia Le deja la novia,None,None
30329,004,Bad Luck Brian,Going on a diet Can't eat healthy f,None,None
30330,004,Bad Luck Brian,Going on a diet Can't eat healthy food,None,None
30342,013,Yao Wonka,Dicen que este ano van a madurar,None,None
30369,012,Willy Wonka,Maribel no hizo comida Sobro de anoche,None,None
30377,012,Willy Wonka,Como sabia  yo Que no sobraban,None,None
30381,013,Yao Wonka,No me  duchao Desde el 2016,None,None
30384,006,Filosoraptor,si ayer fue 2016 y ahora 2017 entonces manana sera 2018,None,None
30386,012,Willy Wonka,PRECIOSA LEYENDA Cuentame mas sobre como descubriste que el hilo invisible era rojo,None,None
30387,012,Willy Wonka,18 eh Yague,None,None
30396,009,No me digas,Feliz Ano 2017!!!,None,None
30397,006,Filosoraptor,Si Ayer fue 2016 y hoy es 2017... Manana sera 2018 ???,None,None
30411,006,Filosoraptor,"Los que deseaban ""Prospero Ano Nuevo "" en Navidad Hoy que desean? Felices Reyes?",None,None
30414,003,Ay Si,Ay si chamuyo,None,None
30422,012,Willy Wonka,Asi que no tenes pisto Pero para que sos burro de invitar a chupar a ese monton de coches en estas fiestas,None,None
30423,003,Ay Si,Ay si Ay si Solo porque viene a Coro,None,None
30432,011,Problems,cuando te das cuenta de que las vacaciones terminaron,None,None
30434,006,Filosoraptor,No se si peor es pisar mierda o pisar tierras chilenas,None,None
30440,005,Disaster Girl,MIS VECINOS ODIABAN A LORENA ODIABAN,None,None
30442,012,Willy Wonka,Bienvenido 2017 Sin 4G ilimitado,None,None
30444,012,Willy Wonka,Los veo muy contentos... Ya se pesaron ???,None,None
30447,006,Filosoraptor,si la FIFA castiga a nacional por comprar las dos libertadores se las daran automaticamente al junior de barranquilla?,None,None
30451,001,Ancient Aliens,Japoneses,None,None
30473,008,Matias Prats,noticia mvs alvendano por fin sale del closet...!,None,None
30490,008,Matias Prats,NOTICIA DE ULTIMO MINUTO HOY ES 1 DE ENERO,None,None
30492,001,Ancient Aliens,tengo una creatividad inusual debido a que tengo un pedo atorado en el cerebro,None,None
30495,012,Willy Wonka,AsI que cumples anos hoy? Felicidades Cumpa exitos y bendiciones,None,None
30497,012,Willy Wonka,AsI que cumples anos hoy... Felicidades Cumpa exitos y bendiciones,None,None
30518,011,Problems,Que goma Tan mierda...,None,None
30526,002,Annoying Gamer Kid,no soy nino rata soy vegetta,None,None
30533,004,Bad Luck Brian,subir a ver los juegos artificiales queda encerrado en el ascensor,None,None
30535,012,Willy Wonka,"AsI que piensan que somos una pareja,no? Bueno entonces solo les digo: vayanse a la m13rd4!!!!!!!!!!",None,None
30540,001,Ancient Aliens,Driver's,None,None
30547,002,Annoying Gamer Kid,like si eres asi,None,None
30554,005,Disaster Girl,"Humm, Edinson fumando El fuego y el alcohol no se unen",None,None
30555,005,Disaster Girl,"mis vecinas escuchabana ozuna... ""escuchaban""",None,None
30556,005,Disaster Girl,cuando explota la escuela yei,None,None
30557,007,Futurama Fry,yo se lo que estas haciendo con la manuela,None,None
30561,005,Disaster Girl,Los vecinos eran de racing ERAN,None,None
30565,009,No me digas,sino me desis no me entero hayhay,None,None
30570,004,Bad Luck Brian,creo k soy el mas popular por k solo 1 persona me ha saludado,None,None
30573,007,Futurama Fry,Cuando pinchas el medley de Grease y... puedes poner algo mas divertido?,None,None
30575,012,Willy Wonka,tengo ganas de ponerme fecha de vencimiento y echarme a perder hoy mismo,None,None
30576,009,No me digas,haii gran mierda lambosito,None,None
30579,006,Filosoraptor,huvo termino creado por :camilo 2017,None,None
30581,001,Ancient Aliens,vas a venir,None,None
30583,008,Matias Prats,de ultimo momento en uruguay y chile se aprobo el dIa 2 de enero como feriado ya que los diputados y senadores iban a pegarse el faltazo por tanta festichola,None,None
30587,004,Bad Luck Brian,te reto q escrbir la inicial de tu mascota en ingles,None,None
30590,004,Bad Luck Brian,hace una fiesta en su casa MUERE DE LOS PRIMEROS,None,None
30592,004,Bad Luck Brian,alexis tu cara es culo o culo de choco,None,None
30594,013,Yao Wonka,Todo recibiendo el 2017 en pareja Y yo! Bueno yo solo las veo,None,None
30595,013,Yao Wonka,Todos recibiendo el 2017 en pareja Y yo! Bueno yo solo las veo,None,None
30597,004,Bad Luck Brian,LLEGA A LOS 200 LIKES EN SU PAGINA DE MEMES LE BORRAN LA CUENTA,None,None
30599,004,Bad Luck Brian,Invita al amigo fotografo a la cena familiar de ano nuevo no lleva la camara,None,None
30600,005,Disaster Girl,y eso que solo queme un chiltepito,None,None
30601,001,Ancient Aliens,"jorge, esto viene de un planeta asI de grande",None,None
30602,009,No me digas,Como cuando tu amigo te dice que en youtube ves videos NO ME DIGAS,None,None
30604,008,Matias Prats,"marIa, este regalo te traera ""de cabeza""",None,None
30606,004,Bad Luck Brian,EDGAR SE VIENE LA LIQUIII,None,None
30608,007,Futurama Fry,"¿de verdad, crees, alejandro que cristiano usarIa algo negro?",None,None
30610,009,No me digas,Traime al Perro!!!!,None,None
30614,010,Prepare Yourself,"toni, por algo como esto estarIa dispuesto a perder la cabeza",None,None
30621,012,Willy Wonka,AsI que manana cumples anitos???,None,None
30622,012,Willy Wonka,aun no te has dado cuenta de la mujer que has perdido siempre a estado ahi haz algo antes de que sea tarde,None,None
30623,004,Bad Luck Brian,Jaky     la  enfermera Mas  hermosa,None,None
30625,012,Willy Wonka,aun no te has dado cuenta de la mujer que has perdido siempre h a estado ahi haz algo antes de que sea tarde,None,None
30627,012,Willy Wonka,Con que manana cumples anitos???,None,None
30628,005,Disaster Girl,ensendi la tv y se quemo la casa,None,None
30629,003,Ay Si,aayy si como no... ahora todos se van a maimara...,None,None
30631,006,Filosoraptor,si ayer fue 2016 y hoy es 2017 entonces manana sera 2018,None,None
30635,013,Yao Wonka,Todos con fotos recibiendo el 2017 en pareja Y yo! Bueno yo solo las veo,None,None
30642,011,Problems,en nochevieja ponte algo rojo... ...y yo te pongo los cuernos...me dijo,None,None
30644,009,No me digas,Mi amigo no quiere reincidir Pero colaborenn melas,None,None
30646,009,No me digas,Quan el Jaume parla,None,None
30649,007,Futurama Fry,Cuando eres el cerebrito Y reprueba con f,None,None
30652,012,Willy Wonka,tu te lo pierdes pero sepas que es la que mas te ha querido,None,None
30656,003,Ay Si,Ay Si Ay Si El proximo Domingo salgo,None,None
30659,009,No me digas,ves una libreria de libros :v,None,None
30665,006,Filosoraptor,Si todos los hombres son iguales Porque las mujeres eligen tanto,None,None
30666,003,Ay Si,ay no q asco,None,None
30670,003,Ay Si,Cuando Olvidaste dibujar el piso Oooooooh olvide dibujar el piso,None,None
30672,004,Bad Luck Brian,Se vuelve gerente de Cielito Querido Cierran la tienda,None,None
30674,006,Filosoraptor,si todos los hombres son iguales!! porque eligen tanto las mujeres?,None,None
30678,004,Bad Luck Brian,Mira esa arana que fea,None,None
30680,007,Futurama Fry,te ves sospechosa shelsy Navaffo,None,None
30691,011,Problems,QUIERO DESEO ANELO UN OSO STITCH QUIEROOOOO,None,None
30692,006,Filosoraptor,Por que sera Que me gustan los culos de hombres,None,None
30705,006,Filosoraptor,Si nos juntamos el ultimo dIa del ano Porque no nos juntamos el primero?,None,None
30708,002,Annoying Gamer Kid,noobbbbb!!! de mierda!!!! puto nino rataaaaa!!!!!,None,None
30716,004,Bad Luck Brian,Quiere tener una buena vida estudia derecho,None,None
30719,004,Bad Luck Brian,Va la rumba de la 20 Lo sacan a gases lacrimogenos,None,None
30720,006,Filosoraptor,Mmmm que Ago aquI...,None,None
30721,004,Bad Luck Brian,Se prepara para la rumba de la 20 todo el ano Lo sacan con gases lagrimogenos,None,None
30725,005,Disaster Girl,yolo time,None,None
30726,013,Yao Wonka,Jajaja no me diGas que los maGallanes son marico,None,None
30727,009,No me digas,Quiero bajarme Ahora,None,None
30729,002,Annoying Gamer Kid,este nino pro es Ian_adrian01,None,None
30743,006,Filosoraptor,"Si ayer fue 2016, y hoy es 2017 entonces manana es 2018",None,None
30746,011,Problems,Alguien a visto a LEO??,None,None
30753,011,Problems,LE DIJE SOLO LA PUNTITA Y ME LA METIO TODA,None,None
30756,005,Disaster Girl,ven mi amor te ensenare a cocinar,None,None
30760,010,Prepare Yourself,CUANDO ESPERAS A QUE TE DEN EL COMENTARIO QUE PREPARASTE,None,None
30762,011,Problems,COMIENZA 2017 MI MADRE ME HA RECOMENDADO QUE PRUEBE MEETIC,None,None
30766,004,Bad Luck Brian,Mira el video completo no va a pasar nada decIan,None,None
30775,012,Willy Wonka,hora de comentar su fondo de pantalla prros,None,None
30778,001,Ancient Aliens,Thenia unas tablas Asi de granfes,None,None
30779,001,Ancient Aliens,Tenia un kulo Asi de grande,None,None
30781,006,Filosoraptor,Si Ayer fue 2016 y hoy es 2017 Manana sera 2018??,None,None
30788,005,Disaster Girl,MMM MMM,None,None
30793,008,Matias Prats,debido a los gasto de estas fiestas manana empiezan a pedir fiado,None,None
30794,008,Matias Prats,debido a los gastos de estas fiestas manana empiezan a pedir fiado,None,None
30795,002,Annoying Gamer Kid,siempre pasa darle a tu hermanito menor darle el control sin pilas para que no moleste,None,None
30797,002,Annoying Gamer Kid,siempre pasa darle a tu hermanito menor  el control sin pilas para que no moleste,None,None
30802,006,Filosoraptor,Si Mariana es dientona Por que le da Lidia masticar,None,None
30814,004,Bad Luck Brian,Hola Jorge ¿Como estas?,None,None
30827,001,Ancient Aliens,des este tamano estava cuanto te penetraron?,None,None
30828,011,Problems,Ya los vi a todos En mi cama hasta el eslinki,None,None
30832,011,Problems,Y pensar que faltan las fiestas De Andalucia 19 al 22 de enero,None,None
30838,011,Problems,Cuando estas trasnochado Y llegan visitas,None,None
30839,004,Bad Luck Brian,Jajajaa Sos fesa ehh!!,None,None
30844,001,Ancient Aliens,Me contaron Que te gustan asi de grandes,None,None
30846,003,Ay Si,"¡Ay si, ya soy #ladychanclasypambazos!",None,None
30847,003,Ay Si,Ay si migue me enjacha Porque yo ni nadar se,None,None
30850,013,Yao Wonka,se varios trucos pero menos flip,None,None
30852,007,Futurama Fry,y a donde esta nicol que no la veo,None,None
30853,001,Ancient Aliens,AsI de grueso  fue lo que Le metieron a HORACIO por la cola,None,None
30858,012,Willy Wonka,Envidia yo de ti   jajaja si ni vida propia tienes,None,None
30860,009,No me digas,Recuerdo el 2016 Como si fuera ayer,None,None
30862,008,Matias Prats,ZORIONAK TXABALOTE,None,None
30864,012,Willy Wonka,Que se siente saber que eres el mas fuerte de todos y te mata el enemigo mas facil de Risk of rain,None,None
30870,006,Filosoraptor,Si ayer fue 2016...y hoy es 2017 Entonces manana es 2018???,None,None
30876,004,Bad Luck Brian,Estas jugado terraria tiene los mismo carfteos de maicra,None,None
30884,012,Willy Wonka,como cuando llego el 2017,None,None
30889,007,Futurama Fry,Todos dicen que soy ketxu... Pero No soy el pavo de futurama,None,None
30891,001,Ancient Aliens,van a ver las corridas de toros pero se la pasan gritando y tapando la cara cuando hay levantines gente pola,None,None
30893,011,Problems,Porque tiene que llegar visita Justo cuando pienso ir a perales,None,None
30900,012,Willy Wonka,asI que quieres desbloquearme? que se siente no saber la clave?,None,None
30904,002,Annoying Gamer Kid,a juga maica,None,None
30905,006,Filosoraptor,Si Horacio se besa con Hombres Y ellos lo clavan son pareja,None,None
30907,006,Filosoraptor,porque eres tan bella??????,None,None
30911,012,Willy Wonka,Q soretes resultaron y..... Se la dan de familia .Q vida de vacIo tienen.,None,None
30920,003,Ay Si,yo no insulto a nadie pero el apostado es y siempre sera marica,None,None
30923,003,Ay Si,"Estamos en manos de un psicopata lleno de lsd, viagra, anabolicos, vacuna para la rabia...",None,None
30925,007,Futurama Fry,cuando te dicen no te pasara nada,None,None
30929,007,Futurama Fry,Mmmm nadie quiere a Anthony por que sera?,None,None
30932,009,No me digas,enserio no sabia que yo soy un meme,None,None
30937,012,Willy Wonka,asI que no te pica el culo?... entonces te puedo rascar la teta?..,None,None
30943,007,Futurama Fry,asi que te crees bonito narizon de mierda,None,None
30951,001,Ancient Aliens,asI de grande es la teta de tu hermana asdfgasdfg tu hermana,None,None
30957,009,No me digas,Cuando te das cuenta que el Sabado juega el Celaya,None,None
30962,009,No me digas,No me digas,None,None
30972,008,Matias Prats,noticias de ultimo minuto :v ore presume tener novia pero nadie le para bola,None,None
30977,001,Ancient Aliens,YARICKS,None,None
30980,007,Futurama Fry,Cuando despiertas a pachon Y tiene una resaca de putamadre,None,None
30981,011,Problems,mi cara cuando me entero Que el sabado juega el Celaya,None,None
30986,013,Yao Wonka,quien chucha pidio tu opinion lapida,None,None
30994,004,Bad Luck Brian,vota a la derecha para que la izquierda no le suba impuestos tb la derecha le sube impuestos,None,None
30998,012,Willy Wonka,asI que escuchas musica... me con vidas un pedazo? xd xd,None,None
30999,011,Problems,Como me arrepiento Averme tragado tantos tamales,None,None
31002,006,Filosoraptor,Si odian tanto a roman reigns Porque hablan todo el dia de el,None,None
31005,012,Willy Wonka,Asi que te gusta aj styles? Dime que se siente hablar todo los dias del ano de roman reigns,None,None
31007,006,Filosoraptor,Melendez como te gusta los memes No,None,None
31008,013,Yao Wonka,"que se siente vivir con otro borrachin,albanil y drogadiacto... xd",None,None
31011,013,Yao Wonka,"que se siente vivir con otro borrachin,albanil y drogo... xd",None,None
31016,006,Filosoraptor,Piendo solo En cerveza,None,None
31017,012,Willy Wonka,asi que no eres cheff.. y solo eres un miserable alabanil que se siente ser uno mas__ que solo sirve para pagar las cuentas jajaja,None,None
31020,004,Bad Luck Brian,salen temprano para ver el partido... pierde la seleccion,None,None
31024,012,Willy Wonka,"baia baia _ Asi que no tienes nada, ni en que caerte muerto una vida mieserable, para no pasar se ser un albanil,borracho y drogo",None,None
31025,012,Willy Wonka,Celebremos el ano nuevo! ¿Ya se fijaron que manana trabajamos?,None,None
31028,012,Willy Wonka,Asi que ni la cama donde te echas cuando llegas  borracho es tuya que se siente solo terner boca para presumir lo que jamas has tenido,None,None
31030,002,Annoying Gamer Kid,como cuando tu amigo es vicioso a,None,None
31032,002,Annoying Gamer Kid,como cuando tu amigo es adicto a shadowgun,None,None
31034,008,Matias Prats,Abuelo Paco ya van 70. Muchas Felicidades.,None,None
31037,003,Ay Si,Yo no se no me dijeron Guardas los frijoles Angel,None,None
31038,005,Disaster Girl,Cuando  me vea con mis amigas,None,None
31040,003,Ay Si,Ay si keiber El q tambien hace memes,None,None
31043,006,Filosoraptor,"Camila se dejo de Manu Ah no,ya volvieron!",None,None
31044,001,Ancient Aliens,porque personas impocritas le dan like a tu feliz ano,None,None
31048,001,Ancient Aliens,Kristel,None,None
31053,012,Willy Wonka,"baia baia asi que no tienes ni en que caerte muerto tu vida a de ser muy miserable para estar siempre borrachoy presumiendo estudios, siendo un vil albanil",None,None
