,meme_id,plantilla,texto_no_tilde,text_1,text_2
71755,013,Yao Wonka,Y me dijo: Que era de piel,None,None
71756,005,Disaster Girl,Esa familia usaba chozas... USABA,None,None
71759,005,Disaster Girl,TenIa miedo a la oscuridad PrendI una vela,None,None
71762,003,Ay Si,soy Pablo y amooooo ha mi hermano Jose jujujuju y anos primas Yoselin y Yeni,None,None
71765,012,Willy Wonka,Cheddy Garcia en el Soberano Dime que se Siente hacer el peor soberano de todos,None,None
71766,009,No me digas,ALLA VIENE UN CANDIDATO CON SUS PROMESAS,None,None
71769,003,Ay Si,soy Pablo y amooooo ha mi hermano Jose jujujuju y amis primas Yoselin y Yeni,None,None
71771,001,Ancient Aliens,Hay Xd porque no eres normal,None,None
71772,001,Ancient Aliens,agu? La Nariz Como Un Tucan,None,None
71778,013,Yao Wonka,jajjajajjajja woo nito no aguanto la risaaaaaa,None,None
71781,008,Matias Prats,Se encuentran 2 travestis tirados en Temico con clara tortura anal Sus nombres Irving y Fernando,None,None
71791,006,Filosoraptor,"keiko luchara contra la delincuencia ? osea, luchara contra su familia ???",None,None
71793,012,Willy Wonka,¿que se siente hacer trampa ? usando bots,None,None
71794,013,Yao Wonka,Por fuera:Me alegro que te cases Por :Noooo mi amor :,None,None
71800,008,Matias Prats,Se encuentran 2 travestis a bordo de un Jetta en Temixco con juguetes introducidos analmente y huellas de tortura,None,None
71809,005,Disaster Girl,dijo que no le gustaba the walking dead,None,None
71812,007,Futurama Fry,No se sI este vato se Hace.? O De nacimiento es re pendejo!,None,None
71818,012,Willy Wonka,ASI QUE DICES QUE ERES UNA CHICA MUY SERIA??? DIME QUE SE SIENTE SABER QUE NO TE CREO???,None,None
71823,004,Bad Luck Brian,Tiene su tItulo de director tecnico profesional Es chalan de los profes de un equipo de cuarta division :v,None,None
71828,005,Disaster Girl,no me presto chupa el perro y mira que paso,None,None
71830,001,Ancient Aliens,Yuribias,None,None
71837,006,Filosoraptor,que putas esta diciendo este marico,None,None
71839,004,Bad Luck Brian,jodedores davtivadi,None,None
71840,004,Bad Luck Brian,Atrevido Abusadores,None,None
71845,009,No me digas,NOVA CUANDO QUIERE SUS MINUTOS DE FAMA,None,None
71849,004,Bad Luck Brian,JODEDORES,None,None
71851,007,Futurama Fry,tu cara cuando te dicen: asI que estudias japones: es como el chino ¿no?,None,None
71853,001,Ancient Aliens,yo la tengo asi y no digo nada,None,None
71855,007,Futurama Fry,Presiento que va a pasar algo malo,None,None
71858,013,Yao Wonka,xd,None,None
71859,008,Matias Prats,Noticia de ultimo momento sergio chupa bolas Fallecio de atragantamiento de bolas dicen qe xqe se las chupo al cordoba y al avila,None,None
71860,004,Bad Luck Brian,trabaja en cinepolis odia cinepolis,None,None
71865,008,Matias Prats,extra extra manana es miercoles,None,None
71867,004,Bad Luck Brian,Voludo mi prro c re kgo Xdxdxdxd,None,None
71868,009,No me digas,ES ENSERIOOO.... NO ME DIGAS....,None,None
71872,003,Ay Si,yo no fuy,None,None
71876,007,Futurama Fry,tu cara cuando te dicen: asI que estudias japones: es como el chino ¿no?,None,None
71890,004,Bad Luck Brian,"DICE: ""NO ESCUPAN AL CIELO"" Y JELIPE LE RESPONDE: ""CUIDADO MAISTRO PUEQUE CAIGA A TO OJO BUENO""",None,None
71891,013,Yao Wonka,ya barriste la sala q solo pasas en el face,None,None
71892,013,Yao Wonka,ya barriste la sala anahiza q solo pasas en el face,None,None
71893,004,Bad Luck Brian,"DICE: ""NO ESCUPAN AL CIELO"" Y JELIPE LE RESPONDE: ""CUIDADO MAISTRO PUEQUE CAIGA A TU OJO BUENO""",None,None
71897,004,Bad Luck Brian,"LA ""TUERTA"" : ""NO ESCUPAN AL CIELO"" Y JELIPE LE RESPONDE: ""CUIDADO MAISTRO PUEQUE CAIGA A TU OJO BUENO""",None,None
71902,007,Futurama Fry,tu cara cuando te preguntan asI que estudias japones:   ¿y eso tiene salida laboral?,None,None
71903,007,Futurama Fry,tu cara cuando te preguntan asI que estudias japones:   ¿y eso tiene  salida laboral?,None,None
71908,001,Ancient Aliens,Ai esta El Detalle Son cositas sencillas pero hay Que mejorarlas,None,None
71914,001,Ancient Aliens,Las tetas de andrew Son asI de grandes,None,None
71918,006,Filosoraptor,nacional compra todo entonces el pasto es una puta barat ?,None,None
71921,005,Disaster Girl,Mi vecina odiaba bianzalo Odiaba,None,None
71933,006,Filosoraptor,nacional lo ``compra todo``  dicen los hinchas del pasto entonces el pasto sera una puta barata ?,None,None
71949,009,No me digas,hay si hay si son cantantes???,None,None
71960,008,Matias Prats,En otras noticias Pomaina es maricon,None,None
71968,001,Ancient Aliens,Alejandras,None,None
71976,013,Yao Wonka,Pomaina es Feo,None,None
71977,008,Matias Prats,bienvenido al noticiarijkk omg,None,None
71980,007,Futurama Fry,A lo q nos lleva la crisis,None,None
71985,005,Disaster Girl,Me pusieron las historias faciles Ya no hay historias,None,None
71996,001,Ancient Aliens,Se dise en la profecia que apareceria un pendejo Y se cumplio y ese pendejo era diego,None,None
72001,001,Ancient Aliens,"esos de falun dafa si lo tuviera frente mio,mas a ese jorgito cara de chinoo",None,None
72010,010,Prepare Yourself,ultimo minuto el exito cierra desde el 12 de junio,None,None
72013,003,Ay Si,Ay ay Ya nadie se acuerda de mi...,None,None
72018,007,Futurama Fry,No se si estan a verga O siempre han sido asI de pendejos,None,None
72021,001,Ancient Aliens,Cuando quieres tocar Las tetas de marvin,None,None
72026,003,Ay Si,Ay si critico las offshore y ni siquiera se que significan,None,None
72048,008,Matias Prats,En otras noticias ...hay periodistas amarillistas que buscan rating con los panama papers,None,None
72056,003,Ay Si,Ay si te crees pro porque sabes jugar geometry dash,None,None
72059,009,No me digas,Cuando te dicen q 1 mas 1  es 1,None,None
72072,003,Ay Si,"Ay si, Ay sI, amo a mis clientas. Yarely Maciel ;",None,None
72080,013,Yao Wonka,"SALUDOS ERNESTO PASA CP , ANDRE YA  TU SABE",None,None
72083,013,Yao Wonka,con que eres gay William pablo? Ya todos lo sabiamos,None,None
72097,013,Yao Wonka,Feliz dia del nino Hoy te violan,None,None
72100,002,Annoying Gamer Kid,Me siento feliz Hoy me dan un dulce,None,None
72106,013,Yao Wonka,telosico,None,None
72108,001,Ancient Aliens,Sabe kil ....sus memes Me importan asI de mierda,None,None
72113,001,Ancient Aliens,desanguelado tienes el cerebro lo dice la ciencia,None,None
72114,004,Bad Luck Brian,Loguea para no comprar parcel Pierde 1kk,None,None
72117,003,Ay Si,Ay si! Ay si! Como ya No llueve alla me dejan sola,None,None
72118,003,Ay Si,cuando tu ex dice q no fue infiel lo juro por mi mama,None,None
72119,004,Bad Luck Brian,Conoce a su padre Lo matan de un trio en la frente,None,None
72121,004,Bad Luck Brian,Conoce a su padre Lo matan de un tiro en la frente,None,None
72129,001,Ancient Aliens,BOOKS,None,None
72136,003,Ay Si,Ay Esta bien pero no te enojes,None,None
72141,009,No me digas,Como cuando me Dicen algo que ya se,None,None
72148,003,Ay Si,las volcanaiitos aiii sii,None,None
72162,011,Problems,Me dijo parienta..... Pero resulte igual,None,None
72170,011,Problems,Deseguro ya empezaron Con sus peliculas de Checho :(,None,None
72171,001,Ancient Aliens,Yo conozco a una Vieja con una panochas de este vuelo,None,None
72177,009,No me digas,Oye QUIERES Pito,None,None
72178,013,Yao Wonka,Q ondas wei soi mexicanoo,None,None
72180,013,Yao Wonka,Bailo mui bien las rancheras,None,None
72182,013,Yao Wonka,Q onda weee si soi mexicano Bailo mui bien las rancheras,None,None
72187,009,No me digas,"marianaaa,te?gusto asi,verdad!nome,retes",None,None
72190,003,Ay Si,Ay si! Soy pura y casta,None,None
72194,011,Problems,Me dijiste que nunca me lo HarIas sin vaselina,None,None
72207,012,Willy Wonka,A mi no me enganas quieres que te mame la panocha,None,None
72211,010,Prepare Yourself,Ranita Fer te ama mas!!,None,None
72213,001,Ancient Aliens,que primo pepe del llano....que buen conductor que es....buenos dIas,None,None
72215,004,Bad Luck Brian,hola soy darwin bernal pava,None,None
72216,011,Problems,situacion economica: al borde de la prostitucion,None,None
72221,011,Problems,solo pedi,None,None
72222,006,Filosoraptor,Si hoy que es el dIa del nino se debera ir a celebrar donde las ninas ???,None,None
72223,004,Bad Luck Brian,buenos dIas.....vecina paulina....que madrugada eres,None,None
72224,012,Willy Wonka,Dime que se siente que este 5 de junio Te cache Keiko y no Poppy,None,None
72227,001,Ancient Aliens,TODAVIA NO ENCONTRAMOS RESTOS DE ESTRELLAS EN RODEO DEL MEDIO,None,None
72228,012,Willy Wonka,publicando pendejadas otra vez?,None,None
72230,007,Futurama Fry,una cosa que nunca volverias a hacer:,None,None
72231,007,Futurama Fry,Seguro miras Pornoo,None,None
72233,001,Ancient Aliens,Estan buscando alguna estrella en Rodeo Parece que se las llevo todas BELTRAN,None,None
72235,006,Filosoraptor,SI TE PERDES EN UNA ISLA PERO HAY FLORES ES ALGO BUENO O MALO?,None,None
72236,012,Willy Wonka,"Dime, que se siente que este 5 de junio te cache keiko y no popy",None,None
72242,012,Willy Wonka,"Dime, que se siente que este 5 de junio Te cache la pelona y no popy",None,None
72245,006,Filosoraptor,UNA COVADERA,None,None
72250,001,Ancient Aliens,Fresita rebelde,None,None
72252,004,Bad Luck Brian,Hacen una rifa y dan entradas para la final Se la meten en el culo por q perdieron en semi,None,None
72257,004,Bad Luck Brian,como cuando crees que hablas con fresita pero era soldierusa :'v,None,None
72258,008,Matias Prats,perdoneme que insista que me han desperatod para dar esta noticia,None,None
72259,006,Filosoraptor,El helado de manIa Es una semilla o un fruto seco?,None,None
72260,008,Matias Prats,ULTIMA NOTICIA VICTOR ES TONTO,None,None
72267,008,Matias Prats,hoy por primera vez en su vida eva ha cumplido sus xlix,None,None
72268,012,Willy Wonka,Que hombre tan guapo El sobrino chuchin,None,None
72269,008,Matias Prats,permitame que insista eva ha cumplido sus xlix,None,None
72272,008,Matias Prats,que pases un buen dia,None,None
72278,003,Ay Si,Ay si Torres es solo un amigo,None,None
72285,006,Filosoraptor,Le da pena buscarme para..... Sera que con torres seria igual,None,None
72287,003,Ay Si,"A mI, que me registren!!",None,None
72289,005,Disaster Girl,"a nadie se le ocurre, tomarme por tonta!!",None,None
72291,012,Willy Wonka,¿CUAL ES LA CANCION QUE MAS ESCUCHAS Y PORQUE?,None,None
72292,007,Futurama Fry,Cuando me dice que no tiene tiempo Y la veo chateando con torres,None,None
72297,012,Willy Wonka,¿CREES EN EL KARMA?,None,None
72298,001,Ancient Aliens,comete un pedazo de kaka de este tamano hector,None,None
72300,008,Matias Prats,"Explosion en un cementerio, no hubo heridos, todos muertos.",None,None
72302,007,Futurama Fry,Me Parece q en este grupo son maricas,None,None
72303,009,No me digas,Ahhhh si,None,None
72304,009,No me digas,Ahhhh si No Me Digas,None,None
72305,002,Annoying Gamer Kid,VAMO A jugar,None,None
72306,004,Bad Luck Brian,Te qedas a dormir en casa de un amigo por primera vez Su mama los sorprende viendo porno,None,None
72311,007,Futurama Fry,NOSE SI ERES MARICA O TE TRAICIONA EL CULO,None,None
72318,003,Ay Si,AY AY QUE MARICA,None,None
72319,006,Filosoraptor,son idotas o se hacen?,None,None
72322,007,Futurama Fry,sustituir ese CTA... por el de conversion al proceso?,None,None
72323,007,Futurama Fry,no estoy muy seguro de lo que tengo que hacer,None,None
72331,008,Matias Prats,Ultima hora Rosa tiene la ducha vacIa?,None,None
72334,012,Willy Wonka,ASI QUE ERES SAN MARQUINO ? DIME QUE SE SIENTE SER TERRUCO :V,None,None
72336,007,Futurama Fry,tu cara cuando dicen guapo,None,None
72345,013,Yao Wonka,como cuando vez que tu ex sigue siendo puta,None,None
72346,011,Problems,y me dijo que no le gustaban las morenas,None,None
72347,013,Yao Wonka,site duele lagargata tee miel  si te duele pansa tee delimon peri si te duele la kola re convencioeron,None,None
72348,013,Yao Wonka,site duele lagargata tee miel  si te duele pansa tee delimon peri si te duele la kola te convencioeron,None,None
72351,004,Bad Luck Brian,Mejor chupame La Verga,None,None
72352,011,Problems,No me quedo El vestido,None,None
72354,007,Futurama Fry,En lInea Y no me contesta!!,None,None
72361,001,Ancient Aliens,A Todos Ustedes Les Gusta Asii de grande,None,None
72363,001,Ancient Aliens,"Y Voz Una Vergota Asi Pa, q te rompan el orto Gay",None,None
72368,007,Futurama Fry,Me estoy alejando de alguien Por darme cuenta k en su vida valgo verga....,None,None
72370,009,No me digas,CUANDO PIDAS EL COCHE A TU PADRE,None,None
72383,012,Willy Wonka,"Loles, apuntalo en tu agenda de me importa una puta mierda",None,None
72390,007,Futurama Fry,storage memory,None,None
72392,004,Bad Luck Brian,MUjer incluso yo te mando a fregar,None,None
72394,006,Filosoraptor,Como se fue el sombreo?? Conteste nancy,None,None
72396,009,No me digas,ESTA SEMANA LO REVIENTO!!,None,None
72407,010,Prepare Yourself,regalo is coming,None,None
72419,001,Ancient Aliens,Aixo comença A ser interesant,None,None
72420,012,Willy Wonka,Que tal.... Si me Lo mamas...,None,None
72428,005,Disaster Girl,La historia O...,None,None
72430,006,Filosoraptor,Jo aniria... Contan la historia per seguretat,None,None
72437,008,Matias Prats,Ultima hora Rosa esta llorando para llenar la duc,None,None
72438,008,Matias Prats,Ultima hora Rosa llora para llenar la ducha tenia vacia,None,None
72440,004,Bad Luck Brian,me llamo tomas me gusta vegetta :),None,None
72442,012,Willy Wonka,soy brayan me gustan las vergas grandes xd,None,None
72452,010,Prepare Yourself,Brace yourselves E3 IS COMING,None,None
72453,001,Ancient Aliens,CARLOTA,None,None
72457,005,Disaster Girl,Tranquilo con Eriçk Amador Ni Te Metas Xk Asi Puede Dejar Tu Casa,None,None
72458,005,Disaster Girl,okupas decian...,None,None
72466,001,Ancient Aliens,RUSOS,None,None
72483,004,Bad Luck Brian,yo tambien sere timado Manana por epmd,None,None
72494,007,Futurama Fry,hola cunado esas en alemania y lloviendo,None,None
72496,005,Disaster Girl,Creo que necesitan a columbia,None,None
72497,012,Willy Wonka,"que interesante, cuanto hace janssen por la salud mental",None,None
72504,001,Ancient Aliens,Rusos,None,None
72518,011,Problems,No quiero trabajar porq tendre q ser  pobre,None,None
72519,004,Bad Luck Brian,mete un golazo ...es en propia,None,None
72521,008,Matias Prats,Noticia urgente!!! Zulema ARce no quiere ir a trabajar,None,None
72523,001,Ancient Aliens,poner una excusa en cada gol betico,None,None
72525,003,Ay Si,Ayi si ayi Feliz cumpleanos Ornelita,None,None
72526,001,Ancient Aliens,¡TURBOS!,None,None
72527,008,Matias Prats,y en 20 segundos los emails de mil numeros que manda el cfo de axel hotels,None,None
72530,004,Bad Luck Brian,"LA TUERTA DICE: ""CUIDADO CON LOS ESCUPITAZOS..."" JELIPE LE RESPONDE: ""CUIDADO MAISTRO PUEQUE TE CAIGA EN EL OJO BUENO"" JAJAJA",None,None
72532,011,Problems,DEJENME SI ESTOY LLORANDO,None,None
72534,008,Matias Prats,Seras la excepcion que confirma... la regla,None,None
72535,001,Ancient Aliens,ANIME,None,None
72536,004,Bad Luck Brian,SU EMPRESA ORGANIZA UN PARTIDO NO LO INVITAN,None,None
72545,004,Bad Luck Brian,SE saltA UN SEMAFORO EN ROJO CUANDO LA POLICÍA ESTA DETRAS SUYA,None,None
72553,012,Willy Wonka,Cuentame mas Matias,None,None
72561,001,Ancient Aliens,Te llega el aroma O solo el sonido,None,None
72566,001,Ancient Aliens,asI no llegamos a ningun lado,None,None
72567,012,Willy Wonka,Ahora es... Voy y no vuelvo!,None,None
72569,001,Ancient Aliens,asI no llegamos a ningun lado,None,None
72570,009,No me digas,no pueden esperar 6 mese por el equipo,None,None
72571,007,Futurama Fry,¿Nose si llevar Assist card O universal assistance?,None,None
72573,004,Bad Luck Brian,critica la manipulacion periodIstica comparte posts sin comprobae,None,None
72576,005,Disaster Girl,me dijo que se iba a dormir y se quedo 1hora en linea,None,None
72579,002,Annoying Gamer Kid,Felicidades subiste de nivel,None,None
72581,003,Ay Si,Ay siii  Ay siiii amaneci a toda madre Me vale un reverendo pito,None,None
72594,008,Matias Prats,Alba estuvo en el huerto de su madre Y ahora dice a la familia que esta colocada,None,None
72598,011,Problems,Dijo estar con la cuadrilla Y le pille con una guarrilla,None,None
72602,001,Ancient Aliens,Brasileros,None,None
72608,003,Ay Si,Y tu tienes un esposo BELLACOOOO,None,None
72610,004,Bad Luck Brian,se mete  al ejercito esquiva un balazo  se cae  y se desnuca,None,None
72611,013,Yao Wonka,salte Mayrim,None,None
72621,007,Futurama Fry,esta es tu cara cuando imitas al kaka,None,None
72625,001,Ancient Aliens,paco ERES UN PENDEJO,None,None
72628,012,Willy Wonka,AsI q esperabas que el marido se valla a jugar futbol para entrar a comerte a la mujer de el Te crees buen hombre ridIculo lo peor que tu mujer sabe todo,None,None
72630,009,No me digas,cuando pasa una chica y te dicen que disimules,None,None
72635,001,Ancient Aliens,NORMA,None,None
72638,001,Ancient Aliens,NORMA,None,None
72646,009,No me digas,pizarro y vargas no seran mas convocados,None,None
72649,001,Ancient Aliens,...y el ovni agarro a barone y se lo llevo de 678...,None,None
72650,012,Willy Wonka,sera que miguel es mk si definitivamente,None,None
72652,009,No me digas,y con ojitos!!!,None,None
72653,001,Ancient Aliens,japo ERES UN PENDEJO,None,None
72654,001,Ancient Aliens,uriel ERES UN PENDEJO,None,None
72656,001,Ancient Aliens,sonrics ERES UN PENDEJO,None,None
72686,007,Futurama Fry,Soy Eduardo con mi peinado nuevo,None,None
72694,008,Matias Prats,y en otras noticias la agus se fue a examen por pedir un 12,None,None
72708,001,Ancient Aliens,WU`s,None,None
72713,006,Filosoraptor,if a lawyer goes crazy he loses the trial?,None,None
72721,008,Matias Prats,necesitaba aclararse las ideas,None,None
72722,001,Ancient Aliens,ibrianis mariel me exita tu tu mmmm,None,None
72725,004,Bad Luck Brian,Hace un simulacro de incendio no llama a los Bomberos,None,None
72731,009,No me digas,esta lluviendo lluvia cuiao no esta lluviendo lagartijas,None,None
72732,001,Ancient Aliens,Definitivamente Reptiliano,None,None
72735,001,Ancient Aliens,tenia unas nalgotas,None,None
72736,009,No me digas,oooo pero que bubis,None,None
72739,001,Ancient Aliens,y entonces oscar vanegas los cojio los violo y no los dejo continuar con el fracking,None,None
72740,013,Yao Wonka,Pobre cree que no sabes la realidad.. Tienes que Medicate,None,None
72742,013,Yao Wonka,Pobre a quien engana. Todos conocemos su triste realidad.,None,None
72746,008,Matias Prats,Que hay homosexuales Buenos dias perros locos,None,None
72748,007,Futurama Fry,Me han pillado,None,None
72751,011,Problems,que cansina estoy hoy,None,None
72759,005,Disaster Girl,yo solamente queria un pack nicole y como no me lo dio le meti fuego asu casa >:v Alllahu akbar,None,None
72770,001,Ancient Aliens,Genio? Aliens...,None,None
72787,013,Yao Wonka,primero dame el culo de tu hermana,None,None
72789,005,Disaster Girl,Comporta't o sera ta casa Ja,None,None
72791,008,Matias Prats,aunque estemos lejor siempre estas presente en mi vida rafita,None,None
72792,008,Matias Prats,aunque estemos lejitos siempre estas presente en mi vida rafita,None,None
72794,006,Filosoraptor,Si el premio era trimestral por que lo dan en el mes 6?,None,None
72795,002,Annoying Gamer Kid,hola me parezco a willyre,None,None
72797,001,Ancient Aliens,Ayer vi una polla Asi de grande,None,None
72813,008,Matias Prats,solo quedan 21 dias para el campamento de verano C. d. stabia,None,None
72814,008,Matias Prats,En MAZ es mejor ser El,None,None
72820,002,Annoying Gamer Kid,Rap ratix cuando juega al maincraaaaa,None,None
72821,010,Prepare Yourself,Begona Los Uribe del sur no tenemos starbucks,None,None
72825,001,Ancient Aliens,Clientes,None,None
72828,001,Ancient Aliens,te cagaron otra vez,None,None
72832,001,Ancient Aliens,Sammy ayer toco una polla Asi de grande,None,None
72834,008,Matias Prats,Ultima noticia! El trasero de taquito esta lleno de mequetrefes Se sospecha que el autor es el bollillo,None,None
72835,008,Matias Prats,Por lo visto este comunicado no podian... contenerlo,None,None
72841,008,Matias Prats,Ultimos Momento Este grupo esta por eaplotar,None,None
72845,008,Matias Prats,El trasero de taquito esta lleno de Mequetrefes! Se sospecha que son del bolillo!,None,None
72847,008,Matias Prats,Atencion Nino fidez con problemas anales,None,None
72848,008,Matias Prats,Alerta Un nino lechero tomo mucha y se le inchobla boca,None,None
72854,001,Ancient Aliens,asi de grande te kave moko....,None,None
72856,009,No me digas,que si no me digas,None,None
72857,008,Matias Prats,HOLa que tal me llamo santi,None,None
72860,006,Filosoraptor,que extrano... 100% de dapi?,None,None
72863,008,Matias Prats,la competencia se va a llevar una multa... que te cagas,None,None
72864,005,Disaster Girl,esto pasa si.. no medas dulces,None,None
72865,005,Disaster Girl,esto pasa si.. no me das dulces,None,None
72866,013,Yao Wonka,"ECHALE dapi, dijo y se quedo tan ancha",None,None
72867,008,Matias Prats,permItame que insista... echale dapi,None,None
72868,001,Ancient Aliens,EXPO ASIGNATURAS... ALIENS,None,None
72871,008,Matias Prats,Permitame que insista echale dapi,None,None
72873,006,Filosoraptor,sera que la gente se vuele loca Y no avisa?,None,None
72878,004,Bad Luck Brian,se ven para planear el asado No deciden nada,None,None
72881,003,Ay Si,ay si..ay si...! ES EL DÍA DEL NIOO ME LLEVAN AL CENTRO COMERCIAL Y SOLO A MIRAR LAS COSAS..Y NO ME COMPRAN NADA,None,None
72884,005,Disaster Girl,hola soy vero y asI queme el cnic,None,None
72889,008,Matias Prats,la dinapen clausura la noche lacre la gente pide que debuelban el dinero de las entradas,None,None
72891,008,Matias Prats,ya han echado el producto.... se podria decir que... no queda bicho viviente,None,None
72893,005,Disaster Girl,Como no te portes bien Te rebiento...,None,None
72900,009,No me digas,Cuando te quedas mirando tu pene Y te das cuenvta que no tienes,None,None
72902,004,Bad Luck Brian,Con que arrasando En liberia?,None,None
72908,009,No me digas,streaming queries,None,None
72912,007,Futurama Fry,Mmmmm veo que viene Una pendejada,None,None
72922,001,Ancient Aliens,asi lo tenia de grande,None,None
72927,006,Filosoraptor,"La tia que cose, ¿tiene maquina de coser? ¿o cose a mano?",None,None
72935,001,Ancient Aliens,"DAC, conversores, drivers, cables, conectores... la verdad es otra: asio!",None,None
72936,001,Ancient Aliens,Porras total grande lo tienes,None,None
72937,003,Ay Si,Uuuuy Que malote,None,None
72938,003,Ay Si,hola soy Sergio y soy gay,None,None
72941,004,Bad Luck Brian,cuando estas con tus papas en el colegio,None,None
72944,001,Ancient Aliens,recursos humanos aliens,None,None
72945,007,Futurama Fry,quien se COMIO mi pollo! apuesto a que FuisteS tu verdad,None,None
72952,003,Ay Si,Sois tontos y os habeis comido el de 2013,None,None
72957,004,Bad Luck Brian,grita allahu akbar y no explota la bomba,None,None
72958,005,Disaster Girl,cuando hace algo malo y nadie piensa que eres tu,None,None
72962,003,Ay Si,"AY SI, HAY SI SOY SANTANDEREANO Y TODAS ME AMAN",None,None
72963,004,Bad Luck Brian,SE QUEJA Y ESPANTA DE LAS DIVISIONES EN SU MOVIMIENTO DESDE QUE SE FUNDO SU MOVIMIENTO HA DIVIDIDO LA IGLESIA EN QUIENES HABLAN LENGUAS Y QUIENES NO LAS HABLAN,None,None
72964,007,Futurama Fry,Nose si lo que dijo me chupa un huevo O los dos...,None,None
72968,008,Matias Prats,AHORA TODOS A PEDIR ASESORÍAS T.E.A ESTA DE VUELTA,None,None
72972,007,Futurama Fry,FELIZ DIA DEL IVA? O EL IVA DEJO DE SER NIOO? COMO ES QUE ERA?,None,None
72973,008,Matias Prats,El noticiaro nos reporta que estande moda las pistolas de fuego. vendo una quien la quiero solo a $7.890,None,None
72984,011,Problems,pone una repisa... se cree laburante,None,None
72990,003,Ay Si,Manana llego tempra Para ya no pagarles,None,None
72995,007,Futurama Fry,QUE RARO CUANDO ERAS NIOA NO OPINABAS LO MISMO,None,None
72996,003,Ay Si,"ay si,ay si ahora todos dice: junio sorprendeme,porque mayo no me sorprendio!!! pendejos",None,None
73001,012,Willy Wonka,que te parece... si te consiento con ke buena musica,None,None
73002,007,Futurama Fry,QUE RARO CUANDO ESTABAS CHIQUITA NO OPINABAS LO MISMO,None,None
73003,001,Ancient Aliens,aliens Autos,None,None
73004,004,Bad Luck Brian,va a comprar un batido quitaron el burguer king,None,None
73005,006,Filosoraptor,SI LOS SEBA SON RATAS YO SOR RATA,None,None
73008,006,Filosoraptor,"SI YO SOY UN VELOCIRAPTOR QUE ES EL, SEBA",None,None
73013,011,Problems,PUTA LA GUEA MI HIJO SE LLAMARA SEBA,None,None
73017,004,Bad Luck Brian,tiene que imprimir un proyecto quitan grafipronto,None,None
73019,003,Ay Si,hay se me sale,None,None
73020,003,Ay Si,Ay si ahora resulta Que estas flaca por mi culpa,None,None
73028,008,Matias Prats,I'M JUST HERE FOR THE PAELLA / FIDEUA,None,None
73029,003,Ay Si,ay si! ay si! soy del san jose,None,None
73033,011,Problems,Me dijo Kong que estaria chido Hubo madrasos hasta para llevar,None,None
73041,004,Bad Luck Brian,Besos a $100,None,None
73047,008,Matias Prats,Cuando te tomas una foto y no quieres sonreir,None,None
73048,004,Bad Luck Brian,soy igual a maurico,None,None
73055,008,Matias Prats,hola fabian yanez,None,None
73056,005,Disaster Girl,pobre companero no trajo masitas..,None,None
73057,008,Matias Prats,Perdonar que insista Manana camiseta blanca,None,None
73058,008,Matias Prats,ayer gano la democracia y la gente dijo no al narco estado,None,None
73059,001,Ancient Aliens,Retrasados,None,None
73061,012,Willy Wonka,ninos ¿quieren dulces?,None,None
73065,013,Yao Wonka,cres que tus zapatos son de contado,None,None
73067,008,Matias Prats,al fin llego junio mes que nacieron los mas lindos...,None,None
73071,005,Disaster Girl,asi que te gusta el reggeton intenta ponerlo nuevamente!!,None,None
73075,008,Matias Prats,vas a ser la mejor monitora del mundo y lo sabes,None,None
73076,012,Willy Wonka,"Los que critican al brayan acaso quieren que todo mundo se llame como ellos izel , lurdez , guadalupe",None,None
73079,008,Matias Prats,AL FIN LLEGO JUNIO MES QUE NACIERON LOS MAS LIND@S...,None,None
73083,013,Yao Wonka,piensas que se me hace gracioso meter 3000,None,None
73089,005,Disaster Girl,Asi q crees que el rock es musica satanica .\. ./.,None,None
73097,004,Bad Luck Brian,Exige matrimonio gay No o es natural,None,None
73099,011,Problems,HACES UN CALENDARIO DE EFEMERIDES BIEN BONITO NADIE LO VE,None,None
73113,004,Bad Luck Brian,Presenta su trabajo de investigacion con modelos econometricos Cursa introduccion a la economIa,None,None
73114,008,Matias Prats,hacia su trabajo enchufar... la manguera,None,None
73119,004,Bad Luck Brian,Se casa con el presidente de mexico Es gay,None,None
73124,001,Ancient Aliens,Medios,None,None
73126,001,Ancient Aliens,Objeto sexual no identificado OSNI,None,None
73129,001,Ancient Aliens,mangos,None,None
73137,005,Disaster Girl,dicen que Mauri es un excelente soldador,None,None
73140,001,Ancient Aliens,Asi la tengo Y bue... es lo que hay,None,None
73141,005,Disaster Girl,dicen que mauri es un excelente soldador...,None,None
73158,010,Prepare Yourself,Se acercan memes Sobre el viaje a Japon,None,None
73164,008,Matias Prats,Debemos informar KEIKO ESTA EMBARAZADA,None,None
73166,010,Prepare Yourself,el soberano es para : bladimir serrano como cantante de karaoke del ano,None,None
73171,011,Problems,jhonatan Flores sorry siii tqm manito,None,None
73173,008,Matias Prats,Ultima hora perdio el parcial,None,None
73177,004,Bad Luck Brian,PRIMER DIA DE TRABAJO NO LO DEJAN ENTRAR,None,None
73185,001,Ancient Aliens,MUSCLES,None,None
73186,012,Willy Wonka,Me se todas las preguntas de la prueba.... lo que no me se ..son las respuestas,None,None
73193,007,Futurama Fry,llegas tarde a la oficina y alsino tipo...,None,None
73194,012,Willy Wonka,Estudiaste? Y que esta esperando ...una invitacion?,None,None
73195,007,Futurama Fry,PUS YA QUE! PROVECHO MAYELITO!,None,None
73208,012,Willy Wonka,No sabes hacer memes por pagina Dime q se siente usar solo aplicaciones de pc,None,None
