,meme_id,plantilla,texto_no_tilde,text_1,text_2
50351,008,Matias Prats,ultimas noticias el torrejon me chupa el pico,ultimas noticias, el torrejon me chupa el pico
50385,012,Willy Wonka,asi que sacaras video? dime que se siente que no lo ayas visto ni tu,asi que sacaras video? ,dime que se siente que no lo ayas visto ni tu
50386,012,Willy Wonka,asi que sacaras video? dime que se siente que no lo ayas visto ni tu?,asi que sacaras video? ,dime que se siente que no lo ayas visto ni tu?
50395,003,Ay Si,ay si ay si me gusta criticar,ay si ay si, me gusta criticar
50419,007,Futurama Fry,"ummm no se, si es que estoy  crudo.. ...... o sigo ebrio.......",ummm no se si es que estoy  crudo.. ......, o sigo ebrio.......
50436,004,Bad Luck Brian,se pega un sake  lo hechan de le la disco,se pega un sake , lo hechan de le la disco
50461,003,Ay Si,Ay si ay si EL RETO DEL BALDE DE AGUA  Le quita el caNcer a todo munDo!! No sean majes  mejor doneN plata baYuncos,Ay si ay si, EL RETO DEL BALDE DE AGUA  Le quita el caNcer a todo munDo!! No sean majes  mejor doneN plata baYuncos
50468,004,Bad Luck Brian,"el nalgon se la pintea con la verdugo para no aguantarla  recibe iss , after school detention ,lo mueven hasta atras , va a ser su ayudante y suficiente tarea para 3 anos consecutivos",el nalgon se la pintea con la verdugo para no aguantarla  recibe iss  after school detention, lo mueven hasta atras  va a ser su ayudante y suficiente tarea para 3 anos consecutivos
50479,003,Ay Si,ay si ay si douglas jimenez tienen el culo peluo,ay si ay si, douglas jimenez tienen el culo peluo
50508,004,Bad Luck Brian,le dice que le gusta y no quiere nada serio,le dice que, le gusta y no quiere nada serio
50539,003,Ay Si,uy si uy si  de ahi te voy a ver llorando como un perro,uy si uy si,  de ahi te voy a ver llorando como un perro
50552,012,Willy Wonka,asi que eres heterosexual dime que se siente ojear bultos ajenos,asi que eres heterosexual ,dime que se siente ojear bultos ajenos
50562,003,Ay Si,ay si ay si  eres puta ta bien,ay si ay si,  eres puta ta bien
50568,004,Bad Luck Brian,tramita su dni para lost paradise se lo entregan el 1ero,tramita su dni para lost paradise, se lo entregan el 1ero
50575,003,Ay Si,hay si que malote,hay si, que malote
50585,007,Futurama Fry,no se si sea verdad o un buen engano,no se si sea verdad, o un buen engano
50594,004,Bad Luck Brian,estudia ingenieria y no le gusta hacer  ejercicio ... tiene laboratorio en la macarena A,estudia ingenieria y no, le gusta hacer  ejercicio ... tiene laboratorio en la macarena A
50599,004,Bad Luck Brian,vive en la 170 y no le gusta madrugar  tiene clase a las 6 am en la tecno,vive en la 170 y no, le gusta madrugar  tiene clase a las 6 am en la tecno
50611,003,Ay Si,"Ay si, ay si, para tener mi mamadera ahora las copias fieles no son importantes y mas aun de fuente dudosa como wikipedia",Ay si ay si, para tener mi mamadera ahora las copias fieles no son importantes y mas aun de fuente dudosa como wikipedia
50617,008,Matias Prats,de ultima hora han encontrado la causa de los temblores,de ultima hora, han encontrado la causa de los temblores
50634,003,Ay Si,ay si ay si mi iphone le gana a tu telefono pero me pides un cargador,ay si ay si, mi iphone le gana a tu telefono pero me pides un cargador
50643,003,Ay Si,ay si ay si mi iphone le gana a tu telefono pero prestame un cargador,ay si ay si, mi iphone le gana a tu telefono pero prestame un cargador
50654,003,Ay Si,Ay si ay si Fui a boyaca Y pasE por la casa de Nayro,Ay si ay si, Fui a boyaca Y pasE por la casa de Nayro
50672,004,Bad Luck Brian,Tienen A/a nuevo Se lo lleba el agua,Tienen A/a nuevo Se, lo lleba el agua
50682,012,Willy Wonka,asi QUE eres del real madrid dime QUe se siente ser culero,asi QUE eres del real madrid ,dime QUe se siente ser culero
50686,007,Futurama Fry,no se si soy muy afortunado o todos son muy exagerados,no se si soy muy afortunado, o todos son muy exagerados
50689,003,Ay Si,"ay si ay si me meto al face de ""bambi"" para darle like amis publicaciones",ay si ay si," me meto al face de ""bambi"" para darle like amis publicaciones"
50751,003,Ay Si,"Ay si ay si ""la cagadita""",Ay si ay si," ""la cagadita"""
50778,003,Ay Si,ay si ay si no te gusta  pero cuando lo ves te pones nerviosa,ay si ay si, no te gusta  pero cuando lo ves te pones nerviosa
50786,003,Ay Si,uy si uy si tengo mi cupo especial,uy si uy si, tengo mi cupo especial
50827,003,Ay Si,Ay si ay si se va a la joya y tienes hijitos,Ay si ay si, se va a la joya y tienes hijitos
50831,003,Ay Si,ay si ay si ya es mayor porque dice groserias,ay si ay si, ya es mayor porque dice groserias
50843,004,Bad Luck Brian,da la mejor idea lo mandan para el norte,da la mejor idea, lo mandan para el norte
50846,003,Ay Si,ay si yo salgo a las 22:30,ay si, yo salgo a las 22:30
50847,003,Ay Si,ay si yo salgo a las 22:30 Voy hacer todo lo posible para estar listo a las 23,ay si, yo salgo a las 22:30 Voy hacer todo lo posible para estar listo a las 23
50848,003,Ay Si,ay si yo salgo a las 22:30 pero voy hacer todo lo posible para estar listo a las 23,ay si, yo salgo a las 22:30 pero voy hacer todo lo posible para estar listo a las 23
50849,012,Willy Wonka,ASi que usas espumas dime que se siente tener una mas abajo que la otra,ASi que usas espumas ,dime que se siente tener una mas abajo que la otra
50852,012,Willy Wonka,AsI que eres una trance girl ¿dime que se siente ser la mujer perfecta?,AsI que eres una trance girl ¿,dime que se siente ser la mujer perfecta?
50862,003,Ay Si,Hay si ahora todos hacen dibujos que estan del asco y piden que los califiquen solo para hacerse populares,Hay si, ahora todos hacen dibujos que estan del asco y piden que los califiquen solo para hacerse populares
50863,011,Problems,q gachas!! uno les guarda las cosas x dias y pura m.... q vienen x ellas mujeres d poca palabra.....,q gachas!! uno les guarda las cosas x dias, y pura m.... q vienen x ellas mujeres d poca palabra.....
50870,007,Futurama Fry,no se si juan es boludo o muy muy boludo,no se si juan es boludo, o muy muy boludo
50881,004,Bad Luck Brian,Tiene xbox su amigo lo tiene de hijo,Tiene xbox su amigo, lo tiene de hijo
50885,004,Bad Luck Brian,tiene un iphone se certifica en android,tiene un iphone, se certifica en android
50889,011,Problems,me comi un helado y ahora tango tos COF COF COF,me comi un helado, y ahora tango tos COF COF COF
50903,004,Bad Luck Brian,"primer dia de clases en la escuela la hasen bullyng, se caga en una exposicion, la hasen la ley de hielo, en el bano 2 ratas se le metieron por el ano, empieza el apocalipsis zombie, cae un meteorito en su escuela, barney lo viola con pedobear y un ventilador le corta el pene. .",primer dia de clases en la escuela la hasen bullyng se caga en una exposicion la hasen la ley de hielo en el bano 2 ratas, se le metieron por el ano empieza el apocalipsis zombie cae un meteorito en su escuela barney lo viola con pedobear y un ventilador le corta el pene. .
50927,008,Matias Prats,ultimas noticias la puta madre de nico esta en la escina regalandose y da plata por negro,ultimas noticias, la puta madre de nico esta en la escina regalandose y da plata por negro
50982,003,Ay Si,ay si ay si  senos tiro los comentarios,ay si ay si,  senos tiro los comentarios
51001,003,Ay Si,ay si  un temblor lo publico en facebook,ay si,  un temblor lo publico en facebook
51030,004,Bad Luck Brian,Se decide a salir con sus amigas se encuentra a su mama en el mismo restaurant,Se decide a salir con sus amigas, se encuentra a su mama en el mismo restaurant
51035,003,Ay Si,ay si ay si nos vamos a zanzibar,ay si ay si, nos vamos a zanzibar
51041,003,Ay Si,ay si ay si me gusta ana belen,ay si ay si, me gusta ana belen
51046,003,Ay Si,ay si ay si me creo una gran cantante jaja ps pobree,ay si ay si, me creo una gran cantante jaja ps pobree
51054,003,Ay Si,ay si me compro  una mochila ultimo modelo para ser la envidia de la escuela,ay si, me compro  una mochila ultimo modelo para ser la envidia de la escuela
51068,007,Futurama Fry,No estoy seguro si el meme se pide o es algo que se gana de forma involuntaria,No estoy seguro si el meme se pide, o es algo que se gana de forma involuntaria
51088,003,Ay Si,"uy si, uy si ahora no te gusta marian",uy si uy si, ahora no te gusta marian
51130,008,Matias Prats,ultima hora neymar se estrello en la casa de justin biber ningun sobrbiviente,ultima hora, neymar se estrello en la casa de justin biber ningun sobrbiviente
51144,004,Bad Luck Brian,le regalan un cotorro se llama abi...,le regalan un cotorro, se llama abi...
51157,004,Bad Luck Brian,conoce a un veterinario le sale princeso,conoce a un veterinario, le sale princeso
51162,007,Futurama Fry,"cual   detodos sera el mas gay juan, meneses, frozen o danilo",cual   detodos sera el mas gay juan meneses frozen, o danilo
51185,004,Bad Luck Brian,Se hace socio de magallanes se van pa san bernardo,Se hace socio de magallanes, se van pa san bernardo
51189,012,Willy Wonka,asi que estas en un cuarto de hotel con alguien que te gusta dime que se siente andar en tus dias,asi que estas en un cuarto de hotel con alguien que te gusta ,dime que se siente andar en tus dias
51202,012,Willy Wonka,dime que se siente ofrecer los huevos y terminas batiendo tu mismo,,dime que se siente ofrecer los huevos y terminas batiendo tu mismo
51209,004,Bad Luck Brian,a chiqui  lo biolan,a chiqui , lo biolan
51222,013,Yao Wonka,asi que tu eres el que cada 8 dias presume de tocadas  pero dime si cobras vien,asi que tu eres el que cada 8 dias presume de tocadas  pero ,dime si cobras vien
51229,003,Ay Si,"ay si, ay si hoy se celebra el cumple de sara y todos nos vamos a embriagar",ay si ay si, hoy se celebra el cumple de sara y todos nos vamos a embriagar
51255,004,Bad Luck Brian,tan picada y se lava los dientes con jabon rey,tan picada y, se lava los dientes con jabon rey
51257,006,Filosoraptor,si entonces el regaeton trata a la mujer como objeto sexual ¿entonces el hentai no hace lo mismo?,si entonces el regaeton trata a la mujer como objeto sexual ,¿entonces el hentai no hace lo mismo?
51266,003,Ay Si,ay si ay si Ahora resulta que la piedra le gana al papel,ay si ay si, Ahora resulta que la piedra le gana al papel
51269,004,Bad Luck Brian,"te fallo la llamada y asotaste tu celular al suelo y le pasaste tres veces con el carro, en una de esas jala de nuevo",te fallo la llamada y asotaste tu celular al suelo y, le pasaste tres veces con el carro en una de esas jala de nuevo
51275,011,Problems,medijo que seria metalero x siempre y ahora es pelado,medijo que seria metalero x siempre, y ahora es pelado
51297,003,Ay Si,ay si ay si tiene enamorada,ay si ay si, tiene enamorada
51332,008,Matias Prats,noticia de ultima hora martha hernandes se cayo de la cama...terremoto en todo el pais..varios cuyes heridos,noticia de ultima hora, martha hernandes se cayo de la cama...terremoto en todo el pais..varios cuyes heridos
51333,013,Yao Wonka,a si que te gusta andar de chuquilloso...... dime q se siente holer mal,a si que te gusta andar de chuquilloso...... ,dime q se siente holer mal
51356,013,Yao Wonka,asi que eres inteligente  dime que se siente ser maco en las demas cosas,asi que eres inteligente  ,dime que se siente ser maco en las demas cosas
51359,011,Problems,solo entre a cambiarme y selo comio,solo entre a cambiarme, y selo comio
51365,004,Bad Luck Brian,se va a comprar tacones le dan zapatos de valet,se va a comprar tacones, le dan zapatos de valet
51372,003,Ay Si,ay si que por que hoy es sabado hoy no tomo,ay si, que por que hoy es sabado hoy no tomo
51391,012,Willy Wonka,a si que te gusta la chuquilla dime que se siente oler mal,a si que te gusta la chuquilla ,dime que se siente oler mal
51394,012,Willy Wonka,asi ke no te gusta pagar dime ke se siente ser trakalero,asi ke no te gusta pagar ,dime ke se siente ser trakalero
51411,004,Bad Luck Brian,tello va a la iglesia  no le dan ostia,tello va a la iglesia  no, le dan ostia
51418,011,Problems,solo fue una barbacoa y m kito al amor,solo fue una barbacoa, y m kito al amor
51445,004,Bad Luck Brian,Quiere terminar el proyecto le dejan un chingo de tareas,Quiere terminar el proyecto, le dejan un chingo de tareas
51462,003,Ay Si,uy si uy si no voy x el pero si le pido imagenes,uy si uy si, no voy x el pero si le pido imagenes
51466,012,Willy Wonka,dime que se siente ser mi sirviente,,dime que se siente ser mi sirviente
51469,004,Bad Luck Brian,Suena ser futbolista le gana los de la tarde,Suena ser futbolista, le gana los de la tarde
51538,012,Willy Wonka,que wen carrete dime que se siente quedarte jugando legos,que wen carrete ,dime que se siente quedarte jugando legos
51551,011,Problems,dijo que ÍBAMOS a  a ver una pelicula y me la metio toda,dijo que ÍBAMOS a  a ver una pelicula, y me la metio toda
51569,007,Futurama Fry,cual  sera mas homosexual joan o mameses...  q opinan,cual  sera mas homosexual joan, o mameses...  q opinan
51589,012,Willy Wonka,asique te llamas cristobal... dime que se siente no poder decir microscococo...,asique te llamas cristobal... ,dime que se siente no poder decir microscococo...
51597,004,Bad Luck Brian,"se une a una banda anime, jala a sus amigos lo botan",se une a una banda anime jala a sus amigos, lo botan
51602,007,Futurama Fry,No se si celebramos el 18 por la independencia o por la comida,No se si celebramos el 18 por la independencia, o por la comida
51626,013,Yao Wonka,kevin  dime k se siente persumir algo q no es tuyo,kevin  ,dime k se siente persumir algo q no es tuyo
51631,004,Bad Luck Brian,Hacen la instalacion 3 ingenieros se les cae la pantalla,Hacen la instalacion 3 ingenieros, se les cae la pantalla
51635,013,Yao Wonka,kevin  dime k se siente presumir algo q no es tuyo,kevin  ,dime k se siente presumir algo q no es tuyo
51638,004,Bad Luck Brian,da el pie le aGarran la pata,da el pie, le aGarran la pata
51694,004,Bad Luck Brian,se gana la loteria lo roban despues de reclamar el premio,se gana la loteria, lo roban despues de reclamar el premio
51696,004,Bad Luck Brian,es ladron le roban,es ladron, le roban
51703,004,Bad Luck Brian,abre su propio negocio lo despiden,abre su propio negocio, lo despiden
51704,006,Filosoraptor,¿Si los estudiantes no pueden participar por ser aves de paso porque si puede hacerlo un academico recien incorporado a la planta de la universidad?,,¿Si los estudiantes no pueden participar por ser aves de paso porque si puede hacerlo un academico recien incorporado a la planta de la universidad?
51714,004,Bad Luck Brian,le compran un celular TACTIL  le amputan las manos,le compran un celular TACTIL , le amputan las manos
51722,006,Filosoraptor,¿esta votacion a rector se definira  con una toma incitada por los profesores igual que el 2006? #vOTEMOSALRECTOR,,¿esta votacion a rector se definira  con una toma incitada por los profesores igual que el 2006? #vOTEMOSALRECTOR
51750,004,Bad Luck Brian,consigue un buen trabajo con buen sueldo  pero a la pobre yudany le toca irse con chiritos y todo para playa rica,consigue un buen trabajo con buen sueldo  pero a la pobre yudany, le toca irse con chiritos y todo para playa rica
51769,011,Problems,le dije solo la puntica y este hpta me dejo el culo rojo,le dije solo la puntica, y este hpta me dejo el culo rojo
51783,006,Filosoraptor,SI SE QUE PUEDO REUSAR UNA BOTELLA DE PLASTICO ¿ENTONCES PORQUE SACO VASOS DESECHABLES?,SI SE QUE PUEDO REUSAR UNA BOTELLA DE PLASTICO ,¿ENTONCES PORQUE SACO VASOS DESECHABLES?
51784,008,Matias Prats,nOTICIA de ultima hora imigracion agarra a boliviano en duitama boyaca,nOTICIA de ultima hora, imigracion agarra a boliviano en duitama boyaca
51795,006,Filosoraptor,SI CREO QUE A LOS PROFES LOS DEBERÍAN APOYAR MAS... ¿ENTONCES POR QUE NO LOS APAOO MAS EN LA U?,SI CREO QUE A LOS PROFES LOS DEBERÍAN APOYAR MAS... ,¿ENTONCES POR QUE NO LOS APAOO MAS EN LA U?
51842,003,Ay Si,hay si! ahora soy el malo!,hay si,! ahora soy el malo!
51852,004,Bad Luck Brian,se quiere suicidar lo matan,se quiere suicidar, lo matan
51890,004,Bad Luck Brian,quito se declara como destino turistico empiezan los sismos,quito, se declara como destino turistico empiezan los sismos
51898,004,Bad Luck Brian,lo invitan a tomar se quema,lo invitan a tomar, se quema
51918,012,Willy Wonka,Asi que dime que se siente ser fea,Asi que ,dime que se siente ser fea
51965,003,Ay Si,"ay si, ay si godinez ofendido aqui...",ay si ay si, godinez ofendido aqui...
52001,003,Ay Si,ay si el tiene movistar,ay si, el tiene movistar
52020,003,Ay Si,"Ay si! ay si! publico imagenes marianas, pero nunca voy a las solemnidades eucaristicas",Ay si! ay si,! publico imagenes marianas pero nunca voy a las solemnidades eucaristicas
52037,003,Ay Si,ay si yadira tu marido  el pinguino,ay si, yadira tu marido  el pinguino
52049,007,Futurama Fry,no se si este tipo tiene el celular modo estupido  o es naturalmente,no se si este tipo tiene el celular modo estupido , o es naturalmente
52063,012,Willy Wonka,y dime genaro  que Se siente ser gay?,y ,dime genaro  que Se siente ser gay?
52089,004,Bad Luck Brian,organizan una navegacion nocturna se olvidan de avisarle a marcelo Azorai,organizan una navegacion nocturna, se olvidan de avisarle a marcelo Azorai
52123,004,Bad Luck Brian,le entra transferencia  le preguntan como descargar una imagen,le entra transferencia , le preguntan como descargar una imagen
52151,007,Futurama Fry,Ya no se si es temblor o el vago de la esquina con su carro tunning,Ya no se si es temblor, o el vago de la esquina con su carro tunning
52198,004,Bad Luck Brian,Esta ilusionado con Ir a la primera fiesta con la novia La novia lo manda a FReir monos al aFrica,Esta ilusionado con Ir a la primera fiesta con la novia La novia, lo manda a FReir monos al aFrica
52204,013,Yao Wonka,asi q manana juega el defensor la bocana en sechura dime q se siente q a nadie le importe,asi q manana juega el defensor la bocana en sechura ,dime q se siente q a nadie le importe
52241,007,Futurama Fry,no se si se te ha ido el internet o estas pasando de mi directamente,no se si se te ha ido el internet, o estas pasando de mi directamente
52368,004,Bad Luck Brian,Lo hacen admin del server se bannea el solo,Lo hacen admin del server, se bannea el solo
52383,008,Matias Prats,"En ultimas noticias, el nuevo insulto  De los ninos rata es: Nostalgiafag nino rata",En ultimas noticias, el nuevo insulto  De los ninos rata es: Nostalgiafag nino rata
52462,012,Willy Wonka,con que eres hacker.. dime que se siente ser opacado por anonymous.,con que eres hacker.. ,dime que se siente ser opacado por anonymous.
52468,007,Futurama Fry,no se si quedarme en casa o no salir.,no se si quedarme en casa, o no salir.
52469,008,Matias Prats,ultima hora natalie acusa a pollo por acoso sexual desde sexto grado,ultima hora, natalie acusa a pollo por acoso sexual desde sexto grado
52471,007,Futurama Fry,no see si quedarme en casa o no salir.,no see si quedarme en casa, o no salir.
52472,003,Ay Si,"ay si ay si  todo mundo se fue al rock al park ahora todos  ya son  ""true""",ay si ay si,"  todo mundo se fue al rock al park ahora todos  ya son  ""true"""
52474,007,Futurama Fry,no se si quedarme en casa o no salir.,no se si quedarme en casa, o no salir.
52505,003,Ay Si,ay si ay si vemos la tele esperando a tito,ay si ay si, vemos la tele esperando a tito
52583,011,Problems,dijo que era una reunion y me abandono,dijo que era una reunion, y me abandono
52644,004,Bad Luck Brian,lleva casi un ano esperando al torneo de issd en insert coin bar justo ese dia le toca pega,lleva casi un ano esperando al torneo de issd en insert coin bar justo ese dia, le toca pega
52673,012,Willy Wonka,asi que te llamas dana dime que se siente llamarse asi,asi que te llamas dana ,dime que se siente llamarse asi
52686,004,Bad Luck Brian,publica un estado le hacen xxx,publica un estado, le hacen xxx
52704,012,Willy Wonka,asi que le vas al reeal madrid dime que se siente irle al mejor equipo del mundo,asi que le vas al reeal madrid ,dime que se siente irle al mejor equipo del mundo
52705,012,Willy Wonka,asI que me stalkeas por aqui...  cuentame que se siente estar pendiente de la ultima conexion?,asI que me stalkeas por aqui...  ,cuentame que se siente estar pendiente de la ultima conexion?
52707,004,Bad Luck Brian,tira una master ball se escapa,tira una master ball, se escapa
52715,003,Ay Si,"Ay SI, ay si AHORA todos publicando SUS acuarios",Ay SI ay si, AHORA todos publicando SUS acuarios
52726,003,Ay Si,ay si ay si me siento beatboxer  pero TODO SE LO COPIO AL  MANI,ay si ay si, me siento beatboxer  pero TODO SE LO COPIO AL  MANI
52734,011,Problems,me dijo te llevare a un lugar solos y me llevo al estadio omnilife,me dijo te llevare a un lugar solos, y me llevo al estadio omnilife
52738,003,Ay Si,Uy si uy si! tengo simbolo en Knight.. bloqueo mi privado,Uy si uy si,! tengo simbolo en Knight.. bloqueo mi privado
52777,011,Problems,manana es domingo... y tengo que trabajar!!!,manana es domingo..., y tengo que trabajar!!!
52834,008,Matias Prats,Noticia de ultima hora semana que viene to's palcarajo,Noticia de ultima hora, semana que viene to's palcarajo
52899,011,Problems,ME dijo que estudia agronomia y me mintio,ME dijo que estudia agronomia, y me mintio
52901,008,Matias Prats,Noticias de ultima hora solano cambio la foto de perfil,Noticias de ultima hora, solano cambio la foto de perfil
52978,013,Yao Wonka,jajajajajajaja cuentame mas,jajajajajajaja ,cuentame mas
52983,007,Futurama Fry,no se si es cabro o esta por su pedazo,no se si es cabro, o esta por su pedazo
52998,007,Futurama Fry,no se si genaro es mas puto o lo Es alexander,no se si genaro es mas puto, o lo Es alexander
53002,003,Ay Si,hay si  como no,hay si,  como no
53007,007,Futurama Fry,no se si tomar vodka o chanpagne,no se si tomar vodka, o chanpagne
53016,012,Willy Wonka,"y dime, te vas a quedar de cinepolito toda tu vida",y ,dime te vas a quedar de cinepolito toda tu vida
53025,004,Bad Luck Brian,Le arreglan el note despues de un mes se queda sin internet,Le arreglan el note despues de un mes, se queda sin internet
53027,004,Bad Luck Brian,estudia como nunca se suspende la prueba,estudia como nunca, se suspende la prueba
53034,007,Futurama Fry,nose si comprarlo porque esta barato o me estan estafando,nose si comprarlo porque esta barato, o me estan estafando
53040,008,Matias Prats,y en ultimas noticias miguel y bolivar se reconsiliaron,y en ultimas noticias, miguel y bolivar se reconsiliaron
53059,012,Willy Wonka,"y dime, que se siente  que tu equipo haya ganado",y ,dime que se siente  que tu equipo haya ganado
53068,004,Bad Luck Brian,Se compra una moto chopper le da miedo andar en bicicleta,Se compra una moto chopper, le da miedo andar en bicicleta
53081,008,Matias Prats,ultima hora jhon Navarrete tendria SIDA,ultima hora, jhon Navarrete tendria SIDA
53135,004,Bad Luck Brian,esta de cumpleanos se enferma queda en cama y no puede ir a bacilar,esta de cumpleanos, se enferma queda en cama y no puede ir a bacilar
53173,004,Bad Luck Brian,escaneando la hoja de vida se dana en escaner,escaneando la hoja de vida, se dana en escaner
53182,003,Ay Si,"ay si, ay si le puedo decir chismoso a quien sea y no me importa lastimar sus emociones soy malo(a)",ay si ay si, le puedo decir chismoso a quien sea y no me importa lastimar sus emociones soy malo(a)
53213,007,Futurama Fry,no se si es estupido o de plano es americanista,no se si es estupido, o de plano es americanista
53218,004,Bad Luck Brian,mujer bonita le hace 'ojitos' travesti,mujer bonita, le hace 'ojitos' travesti
53222,007,Futurama Fry,no se si es otro temblor  o solo es mi imaginacion,no se si es otro temblor , o solo es mi imaginacion
53225,003,Ay Si,ay si me emociono por q me respondio rapido xd,ay si, me emociono por q me respondio rapido xd
53233,003,Ay Si,"ay si, ay si se toma fotos con una cara coqueta!! awsss pero lo q mas le gusta es decir a las personas (chismosos)",ay si ay si, se toma fotos con una cara coqueta!! awsss pero lo q mas le gusta es decir a las personas (chismosos)
53247,011,Problems,Me invito a salir y me saco una empanada,Me invito a salir, y me saco una empanada
53254,012,Willy Wonka,¿asi que dices que soy noob es todos los videojuegos? dime que se siente tener tanta razon,¿asi que dices que soy noob es todos los videojuegos? ,dime que se siente tener tanta razon
53263,003,Ay Si,Hay si como no Maicol y alan se pisan a los negros  Ya savia que eran putos,Hay si, como no Maicol y alan se pisan a los negros  Ya savia que eran putos
53272,007,Futurama Fry,no se si estas rica o tengo buenos guustos!!,no se si estas rica, o tengo buenos guustos!!
53325,013,Yao Wonka,asi que vas en el cetis  dime que se siente ser un inepto,asi que vas en el cetis  ,dime que se siente ser un inepto
53349,007,Futurama Fry,no se si esta fue un culito de juan o es otra zamura amiga de grei,no se si esta fue un culito de juan, o es otra zamura amiga de grei
53351,004,Bad Luck Brian,juega minecraft por primera vez le sale exit code,juega minecraft por primera vez, le sale exit code
53386,004,Bad Luck Brian,Se hace lider se cae el server,Se hace lider, se cae el server
53402,007,Futurama Fry,nose si me cree o lo finge dome...,nose si me cree, o lo finge dome...
53418,007,Futurama Fry,no se si se ve  moe o kawaii,no se si se ve  moe, o kawaii
53466,013,Yao Wonka,dime que se siente querer estafar y no poder,,dime que se siente querer estafar y no poder
53488,003,Ay Si,ay si ACM1PT mejor,ay si, ACM1PT mejor
53489,004,Bad Luck Brian,Todo mundo se entera de que tiene novia terminan dos dias despues,Todo mundo, se entera de que tiene novia terminan dos dias despues
53498,007,Futurama Fry,no se si el juano esta conectado o dejo el face abierto que dices juano banano,no se si el juano esta conectado, o dejo el face abierto que dices juano banano
53513,007,Futurama Fry,no se si se cree graciosa o esta hablando en serio,no se si se cree graciosa, o esta hablando en serio
53568,012,Willy Wonka,enserio dime que se siente  que todos tengan la nariz normal menos tu,enserio ,dime que se siente  que todos tengan la nariz normal menos tu
53574,004,Bad Luck Brian,pregunta cuantas copas tengo  le pregunta a un aleman,pregunta cuantas copas tengo , le pregunta a un aleman
53580,007,Futurama Fry,no se si mi nariz encontro su codo  o su codo encontro mi nariz,no se si mi nariz encontro su codo , o su codo encontro mi nariz
53623,012,Willy Wonka,asi que tienes un samsung  galaxy  dime que se siente no saber capturar la pantalla,asi que tienes un samsung  galaxy  ,dime que se siente no saber capturar la pantalla
53626,013,Yao Wonka,"asi, que ya no eres nada con chigua cuentame que se siente enamorarlo de nuevo para regresar con el",asi que ya no eres nada con chigua ,cuentame que se siente enamorarlo de nuevo para regresar con el
53644,003,Ay Si,ay si ay si ahora todos se rien de los chistes boludos de demi,ay si ay si, ahora todos se rien de los chistes boludos de demi
53648,011,Problems,Me dijeron que ENTRARÍA tarde en esime y mi horario dice a las 2:30 pm,Me dijeron que ENTRARÍA tarde en esime, y mi horario dice a las 2:30 pm
53651,011,Problems,Me dijeron que era FACIL pasar lineal y el profesor me reprobo,Me dijeron que era FACIL pasar lineal, y el profesor me reprobo
53657,007,Futurama Fry,¿julian es tarado o tan solo practica?,¿julian es tarado, o tan solo practica?
53694,008,Matias Prats,ultimas noticias se reporta que tienes que ser gm para encontrar buenos lots,ultimas noticias, se reporta que tienes que ser gm para encontrar buenos lots
53702,012,Willy Wonka,asi que mexico era mejor que peru dime que se siente ser humillado en tu pais,asi que mexico era mejor que peru ,dime que se siente ser humillado en tu pais
53725,003,Ay Si,ay si te dice victar y piensa k es su mejor insulto,ay si, te dice victar y piensa k es su mejor insulto
53749,007,Futurama Fry,no se si esto es real o es q las drogas no la dejan dormir,no se si esto es real, o es q las drogas no la dejan dormir
53759,012,Willy Wonka,asi que eres un asesino dime que se siente solamente matar moscas,asi que eres un asesino ,dime que se siente solamente matar moscas
53765,004,Bad Luck Brian,pide una srta  le dan un joven ¬¬,pide una srta , le dan un joven ¬¬
53776,007,Futurama Fry,nose si es GNAR o es el enzo,nose si es GNAR, o es el enzo
53778,012,Willy Wonka,dime que se siente que te agredan por ser tan gorda y decir que estas buena,,dime que se siente que te agredan por ser tan gorda y decir que estas buena
53780,003,Ay Si,ay si ay si ahora todos quieren que me case,ay si ay si, ahora todos quieren que me case
53795,003,Ay Si,uy si uy si voy al gym toda la semana para quemar calorias pero los sabados voy a torty burgue por unas tortas,uy si uy si, voy al gym toda la semana para quemar calorias pero los sabados voy a torty burgue por unas tortas
53801,006,Filosoraptor,¿soy mexicano? entonces eso me hace mierda o gordo apestoso,,¿soy mexicano? entonces eso me hace mierda o gordo apestoso
53802,004,Bad Luck Brian,encuentran un nintendo lo queman con la basura,encuentran un nintendo, lo queman con la basura
53814,005,Disaster Girl,aca vivia un mexicano  vivia,aca vivia un mexicano  ,vivia
53819,004,Bad Luck Brian,"Pelusa, tiene el   guebo y no lo usa",Pelusa tiene el   guebo y no, lo usa
53828,007,Futurama Fry,no se ke es mas hermoso tu mirada o tu sonrisa,no se ke es mas hermoso tu mirada, o tu sonrisa
53832,004,Bad Luck Brian,le deja de ir a las chivas por malas y se cambia a los leones negros son mas malos,le deja de ir a las chivas por malas y, se cambia a los leones negros son mas malos
53837,004,Bad Luck Brian,kiere estar solo se enamora de tI :3,kiere estar solo, se enamora de tI :3
53843,011,Problems,le dije has cosas malas y se robo el telEvisor,le dije has cosas malas, y se robo el telEvisor
53848,004,Bad Luck Brian,el qlo esta durmiendo baja a plata 3 y sus amigos lo trolean,el qlo esta durmiendo baja a plata 3 y sus amigos, lo trolean
53851,004,Bad Luck Brian,lo atacan con falsotortazo se muere,lo atacan con falsotortazo, se muere
53859,003,Ay Si,"Ay si, ay si las aventuras de la ardilla radioactiva",Ay si ay si, las aventuras de la ardilla radioactiva
