,meme_id,plantilla,texto_no_tilde,text_1,text_2
32556,003,Ay Si,"Ay si ay si Tengo calentura , ah Me quiero ir para Mexico para salir con mi novia claudia",Ay si ay si, Tengo calentura  ah Me quiero ir para Mexico para salir con mi novia claudia
32584,011,Problems,me dijo q solo la puntita y la dejo ir sin compacion,me dijo q solo la puntita, y la dejo ir sin compacion
32606,006,Filosoraptor,¿si en este mundo vemos documentales de animales en zootopia VERAN documentales de humanos ?,,¿si en este mundo vemos documentales de animales en zootopia VERAN documentales de humanos ?
32607,004,Bad Luck Brian,andres se mama,andres, se mama
32608,004,Bad Luck Brian,me dice gay y yo le digo  su papa,me dice gay y yo, le digo  su papa
32643,006,Filosoraptor,¿Si tengo 3 churros me fumo 7 cuantas manzanas me quedan para los unicornios? :v,,¿Si tengo 3 churros me fumo 7 cuantas manzanas me quedan para los unicornios? :v
32675,008,Matias Prats,"En ultimas noticias Les informo que Marcos, Obed y Eduardo Son pendejos",En ultimas noticias, Les informo que Marcos Obed y Eduardo Son pendejos
32676,004,Bad Luck Brian,Hace un meme muy gracioso lo ignoran,Hace un meme muy gracioso, lo ignoran
32731,004,Bad Luck Brian,Se compra una energetica Se le cae,Se compra una energetica Se, le cae
32734,004,Bad Luck Brian,Tiene sueno y se compra una energetica Se le pierde,Tiene sueno y se compra una energetica Se, le pierde
32772,007,Futurama Fry,no se si yo soy muy inteligente o mis amigos son unos retrasados,no se si yo soy muy inteligente, o mis amigos son unos retrasados
32780,003,Ay Si,Ay si ay si es viernes Y salgo a celebrar Final de parciales,Ay si ay si, es viernes Y salgo a celebrar Final de parciales
32799,004,Bad Luck Brian,se le pierde,se, le pierde
32882,004,Bad Luck Brian,entra a elektra a ver las teles le ponen precio,entra a elektra a ver las teles, le ponen precio
32883,004,Bad Luck Brian,entra a elektra a ver las motos le ponen precio,entra a elektra a ver las motos, le ponen precio
32918,011,Problems,mi tia cuando le invanden el cuarto y n puede fornicar,mi tia cuando le invanden el cuarto, y n puede fornicar
32976,004,Bad Luck Brian,se cree el dueno del pedazo lo roban en la esquina de la casa,se cree el dueno del pedazo, lo roban en la esquina de la casa
32977,004,Bad Luck Brian,Pero no estas en ninguna foto que ella sube Eso no me lo esperaba,Pero no estas en ninguna foto que ella sube Eso no me, lo esperaba
32990,004,Bad Luck Brian,a lay le gusta marimachitas,a lay, le gusta marimachitas
32995,003,Ay Si,"Ay si, ay si Nunca deje de usar Firefox",Ay si ay si, Nunca deje de usar Firefox
33003,003,Ay Si,ay si ay si no isieron el examen ay si,ay si ay si, no isieron el examen ay si
33006,011,Problems,me dijo que nada ibamos a ver pelicula y me metio la monda hasta por la nariz,me dijo que nada ibamos a ver pelicula, y me metio la monda hasta por la nariz
33007,011,Problems,me dijo que nada mas ibamos a ver pelicula y me metio la monda hasta por la nariz,me dijo que nada mas ibamos a ver pelicula, y me metio la monda hasta por la nariz
33034,004,Bad Luck Brian,Hacen evaluacion con cuaderno no lo trae,Hacen evaluacion con cuaderno no, lo trae
33172,011,Problems,gamika hace un directo y no tengo cascos para oirles,gamika hace un directo, y no tengo cascos para oirles
33331,003,Ay Si,ay si ay si me creo muy gringo,ay si ay si, me creo muy gringo
33364,003,Ay Si,AY SI Que te pasaste pokemon sin chaeats ay si,AY SI Que te pasaste pokemon sin chaeats ay si,
33536,012,Willy Wonka,dime ¿que se siente tener buenas notas por que no pierdes el tiempo?,,dime ¿que se siente tener buenas notas por que no pierdes el tiempo?
33541,012,Willy Wonka,dime ¿que se siente tener buenas notas porque no pierdes el tiempo?,,dime ¿que se siente tener buenas notas porque no pierdes el tiempo?
33584,003,Ay Si,ay si ay si los del b son mas inteligentes,ay si ay si, los del b son mas inteligentes
33588,003,Ay Si,Ay si ay si el Ben Dice que estoy sensible,Ay si ay si, el Ben Dice que estoy sensible
33599,003,Ay Si,ay si ay si dike muy ocupado mucho trabajo pero siempre te veo metido en mis estados,ay si ay si, dike muy ocupado mucho trabajo pero siempre te veo metido en mis estados
33726,003,Ay Si,Hay si me dijeron que fuera a  apollar la reforma Y yo ya listo para banar,Hay si, me dijeron que fuera a  apollar la reforma Y yo ya listo para banar
33814,012,Willy Wonka,Violeta dime que se siente Ser la Maria Elsa del pueblo,Violeta ,dime que se siente Ser la Maria Elsa del pueblo
33818,003,Ay Si,Ay si ay si Las crespas son juiciosas,Ay si ay si, Las crespas son juiciosas
33822,003,Ay Si,Ay si ay si las dos canciones de Sinergia Estan sonando en radio manantial,Ay si ay si, las dos canciones de Sinergia Estan sonando en radio manantial
33866,012,Willy Wonka,asi que tienes un samsung galaxy... ... dime que se siente que tu telefono sea mas inteligente que tu ...,asi que tienes un samsung galaxy... ... ,dime que se siente que tu telefono sea mas inteligente que tu ...
33934,008,Matias Prats,ultimas noticias 2 ingenieros fca pierden empleo solo por irse pal norte,ultimas noticias, 2 ingenieros fca pierden empleo solo por irse pal norte
34141,013,Yao Wonka,"con que eres programador eh? dime, que tal te salen los trIpticos",con que eres programador eh? ,dime que tal te salen los trIpticos
34142,003,Ay Si,Ay si ay si Mis hijos cumplen 4 anos,Ay si ay si, Mis hijos cumplen 4 anos
34158,003,Ay Si,"ay si ay si... cuando queden embarazadas, tambien fuI yo",ay si ay si,... cuando queden embarazadas tambien fuI yo
34166,011,Problems,tenIa toda la recepcion de rpal separada y acaban de llegar de muelle a dejar mas palets,tenIa toda la recepcion de rpal separada, y acaban de llegar de muelle a dejar mas palets
34212,004,Bad Luck Brian,Habla mal de los calvinistas se reforma casi media ciudad,Habla mal de los calvinistas, se reforma casi media ciudad
34311,007,Futurama Fry,no se si angel es gay o ultra gay,no se si angel es gay, o ultra gay
34353,003,Ay Si,Ay si ay si Dantes Ahora te gusta ver el mundo arder,Ay si ay si, Dantes Ahora te gusta ver el mundo arder
34355,007,Futurama Fry,cuida la naturaleza o telas veras con migo,cuida la naturaleza, o telas veras con migo
34357,007,Futurama Fry,cuida la naturaleza o telas veras con migo!!!,cuida la naturaleza, o telas veras con migo!!!
34366,003,Ay Si,Ay si ay si ahora como no veo a mi chivis Me la paso con Manun la,Ay si ay si, ahora como no veo a mi chivis Me la paso con Manun la
34369,003,Ay Si,Ay si ay si ahora como no veo a mi chivis Me la paso con Manuela,Ay si ay si, ahora como no veo a mi chivis Me la paso con Manuela
34409,003,Ay Si,"Ay si ay si Ahora que E.U.A ATACO SIRIA, soy spetsnaz",Ay si ay si, Ahora que E.U.A ATACO SIRIA soy spetsnaz
34432,003,Ay Si,hay me llamo garcia y llego tarde a trabajar por  estar tomando ay si ay sy,hay me llamo garcia y llego tarde a trabajar por  estar tomando ay si, ay sy
34508,003,Ay Si,uy si,uy si,
34546,012,Willy Wonka,"Asi que tienes q fingir q la pasas bien con ella? dime que se siente salir con alguien  que solo chinga por el celular y no te gusta su manera de ser,  solo por salir un ratito de casa",Asi que tienes q fingir q la pasas bien con ella? ,dime que se siente salir con alguien  que solo chinga por el celular y no te gusta su manera de ser  solo por salir un ratito de casa
34619,003,Ay Si,ay si ay si ya se hacer memes estoy impaciente¡¡,ay si ay si, ya se hacer memes estoy impaciente¡¡
34628,004,Bad Luck Brian,va al bano se lo traga el water,va al bano, se lo traga el water
34644,012,Willy Wonka,asi que solo se la pasa chingandote en el celula y odias su manera de ser?? dime que se siente tener que fingir todas esas vcs q parece estas agusto con ella,asi que solo se la pasa chingandote en el celula y odias su manera de ser?? ,dime que se siente tener que fingir todas esas vcs q parece estas agusto con ella
34655,003,Ay Si,cuand te dice que te ama ay si,cuand te dice que te ama ay si,
34770,007,Futurama Fry,unnn SOY YO o es mi mente q soy fry,unnn SOY YO, o es mi mente q soy fry
34811,006,Filosoraptor,si dicen que el agua es vida ¿Por que nos ahogamos?,si dicen que el agua es vida ,¿Por que nos ahogamos?
34814,012,Willy Wonka,AsI que dime que se siente Que te gusten los cd9 sin talento,AsI que ,dime que se siente Que te gusten los cd9 sin talento
34856,003,Ay Si,ay si la calors,ay si, la calors
34880,007,Futurama Fry,nose si es o se ase la pendeja,nose si es, o se ase la pendeja
34916,008,Matias Prats,Noticias de ultima hora El grupo se desintegro,Noticias de ultima hora, El grupo se desintegro
34926,003,Ay Si,Ay si ay si me creyeron INCONSCIENTE por que lei sobre psicoanalisis,Ay si ay si, me creyeron INCONSCIENTE por que lei sobre psicoanalisis
34947,008,Matias Prats,ultimas noticias..Lobos desciende el tibu..¡¡no se va!!,ultimas noticias,..Lobos desciende el tibu..¡¡no se va!!
34949,008,Matias Prats,ultimas noticias vota por la lista b,ultimas noticias, vota por la lista b
34954,003,Ay Si,"Ay si, ay si Tengo talento solo falte que me apoyen",Ay si ay si, Tengo talento solo falte que me apoyen
35022,012,Willy Wonka,AsI que en colombia toda propuesta de reforma a la constitucion es prcedida por un dialogo dime que se siente que en la reforma de derecho de autor no haya tenido en cuenta la diversidad linguIstica del paIs,AsI que en colombia toda propuesta de reforma a la constitucion es prcedida por un dialogo ,dime que se siente que en la reforma de derecho de autor no haya tenido en cuenta la diversidad linguIstica del paIs
35029,012,Willy Wonka,"quieres quitar a piggi pero dime, que se siente usarlo para tus regargas no",quieres quitar a piggi pero ,dime que se siente usarlo para tus regargas no
35032,012,Willy Wonka,asI que en colombia toda reforma a la constitucion es precedida por un dialogo dime que se siente que no hayan tenido en cuenta la diversidad linguIstica del paIs,asI que en colombia toda reforma a la constitucion es precedida por un dialogo ,dime que se siente que no hayan tenido en cuenta la diversidad linguIstica del paIs
35039,003,Ay Si,Hay si mi compite Nora,Hay si, mi compite Nora
35040,003,Ay Si,Hay si mi compi Nora,Hay si, mi compi Nora
35109,003,Ay Si,Ay si ay si Me gustan los gringos poto blanco,Ay si ay si, Me gustan los gringos poto blanco
35111,003,Ay Si,Ay si ay si Me enamoro en el metropolitano cada 5 minutos,Ay si ay si, Me enamoro en el metropolitano cada 5 minutos
35254,012,Willy Wonka,CON QUE TE COMPRASE EL NUEVO IPHONE 8 PLUS dime que se siente saber que el brayan te lo va arobar,CON QUE TE COMPRASE EL NUEVO IPHONE 8 PLUS ,dime que se siente saber que el brayan te lo va arobar
35348,008,Matias Prats,noticia de ultima hora Dainer se suicida por el amor de una mujer.  Nayluz destruyo su corazon.,noticia de ultima hora, Dainer se suicida por el amor de una mujer.  Nayluz destruyo su corazon.
35564,003,Ay Si,Ay si ay si Un seguidor menos,Ay si ay si, Un seguidor menos
35606,004,Bad Luck Brian,Jose Angel Estarian jugando al ajedrez no se dice que tipo de competicion era,Jose Angel Estarian jugando al ajedrez no, se dice que tipo de competicion era
35608,004,Bad Luck Brian,Jose Angel Estarian compitiendo al ajedrez no se esecifica el tipo de competicion,Jose Angel Estarian compitiendo al ajedrez no, se esecifica el tipo de competicion
35610,004,Bad Luck Brian,Jose Angel Estaban compitiendo en un deporte intelectual al ajedrez ya que no se especifica el tipo de competicion,Jose Angel Estaban compitiendo en un deporte intelectual al ajedrez ya que no, se especifica el tipo de competicion
35614,004,Bad Luck Brian,"Busca que se aplique ""disciplina"" Lo botan del grupo",Busca que," se aplique ""disciplina"" Lo botan del grupo"
35644,006,Filosoraptor,"Mi abuelo murio con 94. tomaba carne y leche, y no hacIa running ¿a que tanta tonterIa?",Mi abuelo murio con 94. tomaba carne y leche y no hacIa running ,¿a que tanta tonterIa?
35705,004,Bad Luck Brian,Pregunta como curar el cancer en el consultorio le dicen que se mate a pajas xdddddd,Pregunta como curar el cancer en el consultorio, le dicen que se mate a pajas xdddddd
35707,006,Filosoraptor,Si los chicos no deben ver tetas ¿Como hicieron para amamantarse?,Si los chicos no deben ver tetas ,¿Como hicieron para amamantarse?
35738,008,Matias Prats,De ultima hora!!!! Se inaugura el restaurante PERLA GRILL.,De ultima hora,!!!! Se inaugura el restaurante PERLA GRILL.
35798,008,Matias Prats,De ultima hora!!! Se inaugura la parrillada perla grill,De ultima hora,!!! Se inaugura la parrillada perla grill
35814,008,Matias Prats,ultima hora SEGUN un estudio se ha descubierto que los hombres fieles estan en cali,ultima hora, SEGUN un estudio se ha descubierto que los hombres fieles estan en cali
35834,003,Ay Si,ay si ay si me bloqueaste,ay si ay si, me bloqueaste
36102,010,Prepare Yourself,preparense se vienen los estados de lluvia,preparense, se vienen los estados de lluvia
36159,004,Bad Luck Brian,Franco compra limpiador de monitor se queda sin computadora,Franco compra limpiador de monitor, se queda sin computadora
36173,008,Matias Prats,en ultimas noticias brian mas galactico que nunca,en ultimas noticias, brian mas galactico que nunca
36239,004,Bad Luck Brian,dice que ya es salvo haga lo que haga la biblia dice que no todo el que diga senor senor entrara en el reino de os cielos,dice que ya es salvo haga, lo que haga la biblia dice que no todo el que diga senor senor entrara en el reino de os cielos
36249,006,Filosoraptor,Si diosito hizo al Mario la persona mas cula del planeta ¿Significa que el Mario es el culo del mundo?,Si diosito hizo al Mario la persona mas cula del planeta ,¿Significa que el Mario es el culo del mundo?
36261,007,Futurama Fry,¿quien mato el paiz? ¿maduros o los opositores?,¿quien mato el paiz? ¿maduros, o los opositores?
36272,004,Bad Luck Brian,pide el diezmo conforme a la ley judia no se ha circuncidado conforme a la ley judia,pide el diezmo conforme a la ley judia no, se ha circuncidado conforme a la ley judia
36280,004,Bad Luck Brian,pide el diezmo conforme a la ley judia No se ha CIRCUNCIDADO CONFORMe a la ley judia para poder pedirlo,pide el diezmo conforme a la ley judia No, se ha CIRCUNCIDADO CONFORMe a la ley judia para poder pedirlo
36306,004,Bad Luck Brian,gana las 10 placement lo dejan bronce v,gana las 10 placement, lo dejan bronce v
36367,007,Futurama Fry,no se si es leptospirosis o hepatitis viral,no se si es leptospirosis, o hepatitis viral
36436,003,Ay Si,ay si ay si ahora todo intercambian a sus hijos,ay si ay si, ahora todo intercambian a sus hijos
36440,003,Ay Si,ay si ay si ahora todos intercambian a sus hijos,ay si ay si, ahora todos intercambian a sus hijos
36472,011,Problems,Oscar dijo que ponia el transporte en V/par y nada ¡,Oscar dijo que ponia el transporte en V/par, y nada ¡
36513,003,Ay Si,Ay si ay si Hoy los laisas son americanistas,Ay si ay si, Hoy los laisas son americanistas
36621,003,Ay Si,Ay si ay si Soy la vicha y no contesto,Ay si ay si, Soy la vicha y no contesto
36782,003,Ay Si,Ay si ay si Ahora se creen los ganadores,Ay si ay si, Ahora se creen los ganadores
36786,006,Filosoraptor,si hay un modelo de negocios ¿hay un modelo de ocios?,si hay un modelo de negocios ,¿hay un modelo de ocios?
36820,006,Filosoraptor,"¿todos los que nacieron en marzo... son ""marzupiales""?",,"¿todos los que nacieron en marzo... son ""marzupiales""?"
36859,003,Ay Si,hay si te mocho las manos,hay si, te mocho las manos
36862,011,Problems,Pinche Anaya habla y babla Y no dice nada,Pinche Anaya habla, y babla Y no dice nada
36905,003,Ay Si,Ay si ay si Ahora todos votaron a Marito,Ay si ay si, Ahora todos votaron a Marito
36991,007,Futurama Fry,no se si femicidio es una palabra o solo les sonaba feo  las palabra homicidio a las mujeres,no se si femicidio es una palabra, o solo les sonaba feo  las palabra homicidio a las mujeres
36995,007,Futurama Fry,no se si femicidio es una palabra o solo les sonaba feo  la palabra homicidio a las mujeres,no se si femicidio es una palabra, o solo les sonaba feo  la palabra homicidio a las mujeres
37019,012,Willy Wonka,"A ver, cuentame... ¿Que se siente que te nieguen mas que Pedro a Cristo?",A ver ,cuentame... ¿Que se siente que te nieguen mas que Pedro a Cristo?
37021,012,Willy Wonka,ASÍ que te gusta idealizar a tu pareja dime que se siente que no sea lo que crees,ASÍ que te gusta idealizar a tu pareja ,dime que se siente que no sea lo que crees
37096,011,Problems,Rosita haci te dejo mi tio luis despues de ver el partido de saprisa y la liga,Rosita haci te dejo mi tio luis despues de ver el partido de saprisa, y la liga
37097,003,Ay Si,ay si ay si ahora nadie saco las fotocopias de semiotica,ay si ay si, ahora nadie saco las fotocopias de semiotica
37142,003,Ay Si,hay si primero solo CATOLICOS y despues solo protestantes,hay si, primero solo CATOLICOS y despues solo protestantes
37355,004,Bad Luck Brian,empiesa a eskuchar a lil peep se da kuenta questa muerto,empiesa a eskuchar a lil peep, se da kuenta questa muerto
37364,004,Bad Luck Brian,cree que tiene una contrasena segura se le olvida,cree que tiene una contrasena segura, se le olvida
37377,004,Bad Luck Brian,Compra el tdt para ver caracol Solo le sirve para ver RCN,Compra el tdt para ver caracol Solo, le sirve para ver RCN
37593,003,Ay Si,"ay si, ay si disculpame mister chorizo",ay si ay si, disculpame mister chorizo
37638,003,Ay Si,ay si !!! me llevo bien con mi ex Cuantas veces te l@ tiras?,ay si, !!! me llevo bien con mi ex Cuantas veces te l@ tiras?
37761,012,Willy Wonka,dime que siente ser la mujer mas linda,,dime que siente ser la mujer mas linda
37769,011,Problems,te quier casar conmigo no para enganarme y hacer me que yo toy ilusionando,te quier casar conmigo no para enganarme, y hacer me que yo toy ilusionando
37781,003,Ay Si,"ay si, ay si lo compre en mexico",ay si ay si, lo compre en mexico
37813,013,Yao Wonka,y cuentame ambar QUE SE SIENTE Q TU HERMANA PLANEE SALIDAS AL CINE CON OTRAS PERSONAS COMO SINO TUVIERA HERMANA MENOR?,y ,cuentame ambar QUE SE SIENTE Q TU HERMANA PLANEE SALIDAS AL CINE CON OTRAS PERSONAS COMO SINO TUVIERA HERMANA MENOR?
37900,007,Futurama Fry,no se que es mejor si ella o la de ella,no se que es mejor si ella, o la de ella
37921,013,Yao Wonka,dime que se siente ser panista y ver que tui candidato es el mas ignorante,,dime que se siente ser panista y ver que tui candidato es el mas ignorante
37922,006,Filosoraptor,elegir a callejas como candidato ¿es con el fin de que pierda arena en la proximas elecciones?,elegir a callejas como candidato ,¿es con el fin de que pierda arena en la proximas elecciones?
37924,013,Yao Wonka,dime que se siente ser panista y ver que tu candidato es el mas ignorante,,dime que se siente ser panista y ver que tu candidato es el mas ignorante
38009,012,Willy Wonka,agregando a cualquiera en facebook dime que se siente,agregando a cualquiera en facebook ,dime que se siente
38284,005,Disaster Girl,decian que el real madrid era el mejor equipo ...decian,decian que el real madrid era el mejor equipo ...,decian
38320,003,Ay Si,Hay si soy Gerardo Y me la esta metiendo Charly,Hay si, soy Gerardo Y me la esta metiendo Charly
38345,011,Problems,Me dijo que me amaba Yo me robe el dinero del grupo para invitarlo a comer y ponerle gasolina a su carro,Me dijo que me amaba Yo me robe el dinero del grupo para invitarlo a comer, y ponerle gasolina a su carro
38526,004,Bad Luck Brian,Le roba su virginidad El Bronco le corta el chile,Le roba su virginidad El Bronco, le corta el chile
38547,004,Bad Luck Brian,"Crea grupo de Whatsapp,hace adm a todos Y se hace sacar por joder a su grupo",Crea grupo de Whatsapphace adm a todos Y, se hace sacar por joder a su grupo
38561,004,Bad Luck Brian,Dejan assesorios Ya se cerro el piercing,Dejan assesorios Ya, se cerro el piercing
38609,010,Prepare Yourself,preparense se acerca cierre de mes y harry poter lo sabe,preparense, se acerca cierre de mes y harry poter lo sabe
38612,004,Bad Luck Brian,termina con sofia y le va bien xd,termina con sofia y, le va bien xd
38613,004,Bad Luck Brian,la caga a sofia y le va bien xd,la caga a sofia y, le va bien xd
38678,004,Bad Luck Brian,pide un caso le dan uno deteriorado,pide un caso, le dan uno deteriorado
38744,011,Problems,me INSCRIBÍ a la convocatoria de furia de dc y no me responden tranqui!!!!! daremos respuesta a finales de mayo,me INSCRIBÍ a la convocatoria de furia de dc, y no me responden tranqui!!!!! daremos respuesta a finales de mayo
38757,006,Filosoraptor,si soy judio y estudio en un colejio catolico ¿que soy?,si soy judio y estudio en un colejio catolico ,¿que soy?
38865,003,Ay Si,Ay si... ay si van a ir a la quiebra,Ay si... ay si, van a ir a la quiebra
38952,012,Willy Wonka,dime que se siente que seas el unico de tus amigo en tener clase manana,,dime que se siente que seas el unico de tus amigo en tener clase manana
38955,012,Willy Wonka,dime que se siente que seas el unico de tus amigos en tener clase manana,,dime que se siente que seas el unico de tus amigos en tener clase manana
38983,008,Matias Prats,Noticia ultima hora un socio  prohibe q hable con los amigos,Noticia ultima hora, un socio  prohibe q hable con los amigos
38995,006,Filosoraptor,Tengo una duda ¿Quisieras ser mi novia?,Tengo una duda ,¿Quisieras ser mi novia?
38999,006,Filosoraptor,!!si no responde el.mensage¡ ¿es tambien un mensage?,!!si no responde el.mensage¡ ,¿es tambien un mensage?
39003,006,Filosoraptor,!!si no responde el mensage¡ ¿es tambien un mensage?,!!si no responde el mensage¡ ,¿es tambien un mensage?
39019,003,Ay Si,ay si ay si dona gorda,ay si ay si, dona gorda
39114,004,Bad Luck Brian,La llama para que salga y se vean Pasa de largo y no la ve,La llama para que salga y, se vean Pasa de largo y no la ve
39123,011,Problems,El wn sale de su casa y encuentra plata Chinos culiaos no se acuerdan de mI,El wn sale de su casa, y encuentra plata Chinos culiaos no se acuerdan de mI
39133,003,Ay Si,Ay si ay si me creo mucho Porque soy CUC,Ay si ay si, me creo mucho Porque soy CUC
39142,003,Ay Si,huy si que miedo creador: (kevin echeverria),huy si, que miedo creador: (kevin echeverria)
39162,004,Bad Luck Brian,organiza la salida a cine se queda sin entradas,organiza la salida a cine, se queda sin entradas
39185,004,Bad Luck Brian,Esta de saliente.. Y la monse se enamora,Esta de saliente.. Y la monse, se enamora
39186,003,Ay Si,Ay si ay si Feminazis CSI,Ay si ay si, Feminazis CSI
39260,003,Ay Si,Uy si uy si Po qe me retaron,Uy si uy si, Po qe me retaron
39266,012,Willy Wonka,cuentame mas que no me lo creo,,cuentame mas que no me lo creo
39297,003,Ay Si,"Ay si, ay si, le tumbaron los dientes de leche Al nino q dizque toma como hombre",Ay si ay si, le tumbaron los dientes de leche Al nino q dizque toma como hombre
39321,004,Bad Luck Brian,Como se llama La pelIcula blanca,Como, se llama La pelIcula blanca
39327,006,Filosoraptor,¿Que puede saber un sacerdote sobre los hijos si no ha tenido ninguno?,,¿Que puede saber un sacerdote sobre los hijos si no ha tenido ninguno?
39485,012,Willy Wonka,"cuentame, que llevas 4 anos en ej? y como es la oracion?",,cuentame que llevas 4 anos en ej? y como es la oracion?
39489,004,Bad Luck Brian,lleva 6 fines de semana siendo monitor ningun hijo le dice papa aun,lleva 6 fines de semana siendo monitor ningun hijo, le dice papa aun
39493,004,Bad Luck Brian,esta feliz porque se estrena de papa el domingo solo le va un hijo,esta feliz porque se estrena de papa el domingo solo, le va un hijo
39502,004,Bad Luck Brian,esta feliz porque es logistica interna en el fds le ponen de asignacion lavar los banos,esta feliz porque es logistica interna en el fds, le ponen de asignacion lavar los banos
39581,006,Filosoraptor,"¿Le hago pc, ps, edd, edp, rss O unas lentejas?",,¿Le hago pc ps edd edp rss O unas lentejas?
39624,006,Filosoraptor,"si el cienpies tiene 100 pies ¿el piojo tiene 3,141592 ojos?",si el cienpies tiene 100 pies ,¿el piojo tiene 3141592 ojos?
39720,006,Filosoraptor,¿eS ESTE UN MEME DE MEME?,,¿eS ESTE UN MEME DE MEME?
39781,007,Futurama Fry,No se si estar feliz o asustado ya que cumplio 18 anos,No se si estar feliz, o asustado ya que cumplio 18 anos
39795,003,Ay Si,"""Ay si, ay si"", Yo no me estreso has de ser extraterrestre","""Ay si ay si",""" Yo no me estreso has de ser extraterrestre"
39809,012,Willy Wonka,"AsI que eres pobre pero quieres votar por Ivan Duque... ...dime, que se siente tener que trabajar 10 horas por el mismo miserable salario mInimo?",AsI que eres pobre pero quieres votar por Ivan Duque... ...,dime que se siente tener que trabajar 10 horas por el mismo miserable salario mInimo?
39814,012,Willy Wonka,"AsI que eres pobre pero quieres votar por Duque... ...dime, que te gusta de su experiencia como gobernante? Dime siquiera: lo conocIas antes que Uribe te dijera que votaras por el?",AsI que eres pobre pero quieres votar por Duque... ...,dime que te gusta de su experiencia como gobernante? Dime siquiera: lo conocIas antes que Uribe te dijera que votaras por el?
39823,012,Willy Wonka,"AsI que eres pobre, pero quieres votar por Ivan Duque para sentirte menos pobre... ...dime, que se siente saber que el te volvera aun mas pobre?",AsI que eres pobre pero quieres votar por Ivan Duque para sentirte menos pobre... ...,dime que se siente saber que el te volvera aun mas pobre?
39859,012,Willy Wonka,¿asi que te casaste con una modelo? dime como se siente no tener pito,¿asi que te casaste con una modelo? ,dime como se siente no tener pito
39884,012,Willy Wonka,se termina el mes dime que se siente haber perdido todas tus chacras...,se termina el mes ,dime que se siente haber perdido todas tus chacras...
39901,003,Ay Si,ay si como no ese  tipo  yo lo habia atendido ya...,ay si, como no ese  tipo  yo lo habia atendido ya...
39912,004,Bad Luck Brian,Le conceden derechos luego de 4 anos le invalidan el acto,Le conceden derechos luego de 4 anos, le invalidan el acto
39948,012,Willy Wonka,¿que entregaste tu vida a cristo? dime que se siente saber que tienes todas las batallas ganadas sin haberlas peleado...,¿que entregaste tu vida a cristo? ,dime que se siente saber que tienes todas las batallas ganadas sin haberlas peleado...
39971,003,Ay Si,hay si yo no querIa setener mister asI dijo un amigo,hay si, yo no querIa setener mister asI dijo un amigo
39972,003,Ay Si,hay si yo no querIa ser mister asI dijo un amigo,hay si, yo no querIa ser mister asI dijo un amigo
39985,003,Ay Si,Ay si ay si me creo mucho Porque estoy bien hermosa y traigo a Heriberto babeando por mi,Ay si ay si, me creo mucho Porque estoy bien hermosa y traigo a Heriberto babeando por mi
39987,003,Ay Si,"ay si, ay si, que me mochen las manos por que anoche me robe tu corazon",ay si ay si, que me mochen las manos por que anoche me robe tu corazon
39988,004,Bad Luck Brian,"pide cajita feliz le trae juguete de nina :,v",pide cajita feliz, le trae juguete de nina :v
40003,004,Bad Luck Brian,por fin le dan cuenta de usuario cancelan el proyecto,por fin, le dan cuenta de usuario cancelan el proyecto
40004,013,Yao Wonka,Asi que eres un estudiante exitoso dime que se siente no tener vida,Asi que eres un estudiante exitoso ,dime que se siente no tener vida
40017,011,Problems,No se que es la costura y me llevaron al programa de los costureros de la 1,No se que es la costura, y me llevaron al programa de los costureros de la 1
40080,008,Matias Prats,ultima hora entradas ya a la venta,ultima hora, entradas ya a la venta
40086,006,Filosoraptor,si ya es abril ¿Por que no tengo ya mi entrada?,si ya es abril ,¿Por que no tengo ya mi entrada?
40088,012,Willy Wonka,asi que te gusta doctor pachanga dime que se siente tener buen gusto,asi que te gusta doctor pachanga ,dime que se siente tener buen gusto
40179,011,Problems,cuando recuerdas que hay prueba de ultilizacion contable y no haz estudiado nada,cuando recuerdas que hay prueba de ultilizacion contable, y no haz estudiado nada
40223,007,Futurama Fry,No se si es original o solo es plagio,No se si es original, o solo es plagio
40366,011,Problems,No doy mas con ROCKY y NEGRITA!! Estos perritos me cansan....,No doy mas con ROCKY, y NEGRITA!! Estos perritos me cansan....
40381,007,Futurama Fry,"no se, si el pastor me salvo o soy yo muy imbecil, en seguir creyendo que me salvo",no se si el pastor me salvo, o soy yo muy imbecil en seguir creyendo que me salvo
40402,004,Bad Luck Brian,Se compra un protector de pantalla Se cae y se rompe,Se compra un protector de pantalla Se cae y, se rompe
40406,011,Problems,"No doy mas!! leiva me tiene cansada,franco es un pesado, nilda insoportable y maxi se me mete en mi caja!! el unico como la gente es Norberto..",No doy mas!! leiva me tiene cansadafranco es un pesado nilda insoportable, y maxi se me mete en mi caja!! el unico como la gente es Norberto..
40415,003,Ay Si,ay si ay si soy multitask,ay si ay si, soy multitask
40444,003,Ay Si,"Ay si, ay si Gracias a ambas",Ay si ay si, Gracias a ambas
40518,008,Matias Prats,ultimas noticias el mundo a colapsado las lilys estan gobernando al mundo,ultimas noticias, el mundo a colapsado las lilys estan gobernando al mundo
40532,011,Problems,MI FAMILIA ME TRAICIONO y no puedo confiar en ellos SE COMIERON MIS TOSTA RICA,MI FAMILIA ME TRAICIONO, y no puedo confiar en ellos SE COMIERON MIS TOSTA RICA
40534,011,Problems,hoy es mi santo y nadie me felicita :(,hoy es mi santo, y nadie me felicita :(
