,meme_id,plantilla,texto_no_tilde,text_1,text_2
50559,011,Problems,Odio los diminutivos y a Pablo Alboran le he empezado a coger una manIa,Odio los diminutivos, y a Pablo Alboran le he empezado a coger una manIa
50580,011,Problems,solo descuide un poco el cel y me leyo todos mis chat,solo descuide un poco el cel, y me leyo todos mis chat
50581,006,Filosoraptor,si el aborto es asesinato usar forros ¿es una toma de rehenes?,si el aborto es asesinato usar forros ,¿es una toma de rehenes?
50636,012,Willy Wonka,"asI que manana es tu cumpleanos... dime, ¿Que se siente hacerse mas vieja?",asI que manana es tu cumpleanos... ,dime ¿Que se siente hacerse mas vieja?
50651,011,Problems,me dijo que era a la cuenta de 3 y me la puso en el 1,me dijo que era a la cuenta de 3, y me la puso en el 1
50679,003,Ay Si,"ay si, ay si no me bano y huelo a berrinche",ay si ay si, no me bano y huelo a berrinche
50685,003,Ay Si,Ay si ay si Tu crees que yo soy como tu de casona,Ay si ay si, Tu crees que yo soy como tu de casona
50744,004,Bad Luck Brian,se va al aeropuerto mas lejos de la oficina lo atrapa la policia,se va al aeropuerto mas lejos de la oficina, lo atrapa la policia
50752,004,Bad Luck Brian,quiere tomar un pantallazo le toma una foto,quiere tomar un pantallazo, le toma una foto
50798,003,Ay Si,ay si ay si todos diciendo que ..ay que desgracia y luego bien que les gusta escuchar su musica..,ay si ay si, todos diciendo que ..ay que desgracia y luego bien que les gusta escuchar su musica..
50832,004,Bad Luck Brian,compra UNA epica en 1000 de oro y 60 gemas le sale en el siguiente cofre,compra UNA epica en 1000 de oro y 60 gemas, le sale en el siguiente cofre
50859,008,Matias Prats,Y en ultimas noticias El famoso luchador pasion kristal esta de regreso,Y en ultimas noticias, El famoso luchador pasion kristal esta de regreso
50890,003,Ay Si,ay si ay si voy para la bienal,ay si ay si, voy para la bienal
50937,003,Ay Si,ay si ay si yo deje todo en almacen,ay si ay si, yo deje todo en almacen
50954,011,Problems,se acerca el 30 y noc como pagar el auto,se acerca el 30, y noc como pagar el auto
50995,008,Matias Prats,Noticia de ultima hora Hoy juega la Legion de Admi senores.,Noticia de ultima hora, Hoy juega la Legion de Admi senores.
51041,004,Bad Luck Brian,se ahorra la matricula le cobran dos anos de gym,se ahorra la matricula, le cobran dos anos de gym
51057,004,Bad Luck Brian,"Hoy juegan la final de la liga mx A nadie le importa, todo mexico hablando de la hazana del America vs cruz azul",Hoy juegan la final de la liga mx A nadie, le importa todo mexico hablando de la hazana del America vs cruz azul
51080,011,Problems,le pedi hagamos cosas chancha y se cago en la cama,le pedi hagamos cosas chancha, y se cago en la cama
51099,004,Bad Luck Brian,Andy se cree reciving No lo dejan firmar invoices,Andy se cree reciving No, lo dejan firmar invoices
51109,007,Futurama Fry,no si trabajas o estas drogado,no si trabajas, o estas drogado
51189,012,Willy Wonka,asI que te prometieron a la sonora dinamita dime que se siente que no haya aparecido,asI que te prometieron a la sonora dinamita ,dime que se siente que no haya aparecido
51240,003,Ay Si,"Hay si, y resulto por alla SIN PENSARLO",Hay si, y resulto por alla SIN PENSARLO
51242,004,Bad Luck Brian,"La Sandra es distinta!! La Sandra, La Sandra se tira pedos",La Sandra es distinta!! La Sandra La Sandra, se tira pedos
51261,004,Bad Luck Brian,porfin consigue azucar se le acaba el cafe,porfin consigue azucar, se le acaba el cafe
51264,004,Bad Luck Brian,hace un pedido a sushi rock se come el wasabi pensando que es palta,hace un pedido a sushi rock, se come el wasabi pensando que es palta
51344,011,Problems,no soy del Barrio del Hospital como el paco y la Sonia,no soy del Barrio del Hospital como el paco, y la Sonia
51422,004,Bad Luck Brian,"Espera dos anos para ver al real Madrid en otra final de Champions. le toca hacer el examen el SABADO, A LAS 2 PM JAJAJA",Espera dos anos para ver al real Madrid en otra final de Champions., le toca hacer el examen el SABADO A LAS 2 PM JAJAJA
51435,004,Bad Luck Brian,Compra 20 piezas de sushi para su polola El se come 19,Compra 20 piezas de sushi para su polola El, se come 19
51494,003,Ay Si,ay si ya ni un me me se puede equivocar,ay si, ya ni un me me se puede equivocar
51538,003,Ay Si,ay ay si ahora todos somos locutores,ay ay si, ahora todos somos locutores
51789,003,Ay Si,uy si a la ericka no le vale la camara por primera vez,uy si, a la ericka no le vale la camara por primera vez
51860,008,Matias Prats,Noticia de ultima hora Brenda y Tadeo ya tienen casa propia,Noticia de ultima hora, Brenda y Tadeo ya tienen casa propia
51914,003,Ay Si,ay si mira que miedo,ay si, mira que miedo
51940,003,Ay Si,hay si estoy lavando,hay si, estoy lavando
52005,004,Bad Luck Brian,chanchullea para traer el olympia amateur lo sancionan de toda actividad IFBB,chanchullea para traer el olympia amateur, lo sancionan de toda actividad IFBB
52034,003,Ay Si,Ay si ay si. Tengo a venon Y hoy lo llevo a 3/30 tengo 15 4*,Ay si ay si,. Tengo a venon Y hoy lo llevo a 3/30 tengo 15 4*
52071,007,Futurama Fry,no se si son idiotas por ver esto o yo por publicarlo,no se si son idiotas por ver esto, o yo por publicarlo
52074,008,Matias Prats,ultimas noticias runner se queda sin carnet,ultimas noticias, runner se queda sin carnet
52077,008,Matias Prats,ultimas noticias le quitan el carnet a un runner,ultimas noticias, le quitan el carnet a un runner
52172,003,Ay Si,Ay si ay si me bloqueo hahaha me da igual .l.),Ay si ay si, me bloqueo hahaha me da igual .l.)
52209,007,Futurama Fry,Esta noche no se si dormir en boxer o en caso calzoncillos,Esta noche no se si dormir en boxer, o en caso calzoncillos
52215,007,Futurama Fry,Esta noche no se si dormir en boxer o en calzoncillos,Esta noche no se si dormir en boxer, o en calzoncillos
52221,007,Futurama Fry,Esta noche no se si dormir en boxer o en calzoncillos,Esta noche no se si dormir en boxer, o en calzoncillos
52229,003,Ay Si,ay si ay si a marina por la cotufa,ay si ay si, a marina por la cotufa
52231,003,Ay Si,"ay si, dejemonos de culeradas que yo la soco!!!!!!!!!!!!!!!",ay si, dejemonos de culeradas que yo la soco!!!!!!!!!!!!!!!
52234,012,Willy Wonka,tienes novio musico dime que se siente que te cambien las salidas por ensayos,tienes novio musico ,dime que se siente que te cambien las salidas por ensayos
52237,003,Ay Si,"Ay si ay si.!!! Ahora le voy al Monterrey, mamaste!",Ay si ay si,.!!! Ahora le voy al Monterrey mamaste!
52239,003,Ay Si,Ay si ay si Ahora nadie es capitalista,Ay si ay si, Ahora nadie es capitalista
52244,012,Willy Wonka,asi que arrasaron tu aldea dime que se siente ser follado?,asi que arrasaron tu aldea ,dime que se siente ser follado?
52388,008,Matias Prats,En las ultimas noticias Osvaldo ho'a de su moto,En las ultimas noticias, Osvaldo ho'a de su moto
52393,012,Willy Wonka,asi que tienes 9 anos... dime que se siente no tener telefono celular?,asi que tienes 9 anos... ,dime que se siente no tener telefono celular?
52455,004,Bad Luck Brian,La infraestructura en rackspace medio funciona se cambian a AWS y nada funciona,La infraestructura en rackspace medio funciona, se cambian a AWS y nada funciona
52457,004,Bad Luck Brian,"es viernes, hora de salir con tus amigos lo mandan a dormir",es viernes hora de salir con tus amigos, lo mandan a dormir
52461,004,Bad Luck Brian,"Rackspace sale muy caro se cambia a AWS, les sale al doble",Rackspace sale muy caro, se cambia a AWS les sale al doble
52464,004,Bad Luck Brian,"Rackspace sale muy caro se cambiana a Aws, les cuesta el doble",Rackspace sale muy caro, se cambiana a Aws les cuesta el doble
52467,004,Bad Luck Brian,descarga fidili app se le queda el celular,descarga fidili app, se le queda el celular
52471,007,Futurama Fry,te animarias a tener una cita con un amigo de facebook si o no,te animarias a tener una cita con un amigo de facebook si, o no
52486,004,Bad Luck Brian,Se llama Evelyn le gusta el markos rj,Se llama Evelyn, le gusta el markos rj
52542,012,Willy Wonka,asi que te llamas matias dime que se siente ser un idiota,asi que te llamas matias ,dime que se siente ser un idiota
52570,007,Futurama Fry,nose si es idiota o un imbecil!,nose si es idiota, o un imbecil!
52588,012,Willy Wonka,asi que estas con david portilla dime que se siente aguantar depresiones,asi que estas con david portilla ,dime que se siente aguantar depresiones
52615,006,Filosoraptor,¿Que Yo Soy Chirrete?,,¿Que Yo Soy Chirrete?
52666,012,Willy Wonka,asi que piensas que todo es sobre ti dime que se siente centirse el centro de atencion,asi que piensas que todo es sobre ti ,dime que se siente centirse el centro de atencion
52735,003,Ay Si,mampo sos vos verga ay si,mampo sos vos verga ay si,
52753,011,Problems,Todo es cris ya nada es igual como ayer tu eres mi motivo pero Solo quiero ser la misma dejar de pensar en ti y no poder tenerte,Todo es cris ya nada es igual como ayer tu eres mi motivo pero Solo quiero ser la misma dejar de pensar en ti, y no poder tenerte
52836,004,Bad Luck Brian,"El Brayan Hace el trabajo de metodos, no se anota en la caratula",El Brayan Hace el trabajo de metodos no, se anota en la caratula
52900,006,Filosoraptor,si en un meme de consumismo todos hablan de iphone 6 ¿el objeto de consumo es el iphone  o  el meme?,si en un meme de consumismo todos hablan de iphone 6 ,¿el objeto de consumo es el iphone  o  el meme?
52925,004,Bad Luck Brian,Su primer atraco Lo casca y lo empelota una vieja,Su primer atraco Lo casca y, lo empelota una vieja
53035,003,Ay Si,ay si que donald va aser presidente,ay si, que donald va aser presidente
53049,003,Ay Si,ay si ay si le aplico el visto a bruno para que vea que estoy bien encabronada con el :v,ay si ay si, le aplico el visto a bruno para que vea que estoy bien encabronada con el :v
53070,003,Ay Si,ay si ay si ya se molesto,ay si ay si, ya se molesto
53088,003,Ay Si,Ay si ay si no puedo abrazarte por que no quiero,Ay si ay si, no puedo abrazarte por que no quiero
53100,003,Ay Si,ay si ay si dicen soy experto en matmatica y se sacan 5 en las demas materias,ay si ay si, dicen soy experto en matmatica y se sacan 5 en las demas materias
53109,003,Ay Si,ay si ay si cuadra la raid y se va...,ay si ay si, cuadra la raid y se va...
53118,004,Bad Luck Brian,quiere ser presidente no lo conocen en su casa,quiere ser presidente no, lo conocen en su casa
53126,004,Bad Luck Brian,quiere ser presidente no lo conocen ni en su casa,quiere ser presidente no, lo conocen ni en su casa
53152,004,Bad Luck Brian,Se le queda el paraguas en la sala del profe Llueve a chuzos,Se, le queda el paraguas en la sala del profe Llueve a chuzos
53156,003,Ay Si,ay si ay si voy a llorar maricon,ay si ay si, voy a llorar maricon
53196,004,Bad Luck Brian,Cuando al matixas lo violan :v,Cuando al matixas, lo violan :v
53222,006,Filosoraptor,Si votar por Keiko me hace bruto.. ¿Votar por PPK me hara inteligente?,Si votar por Keiko me hace bruto.. ,¿Votar por PPK me hara inteligente?
53290,003,Ay Si,ay si te crees cholo  gangster y compras cigarros sueltos,ay si, te crees cholo  gangster y compras cigarros sueltos
53343,007,Futurama Fry,No se si elvis nacio mula o Marshall se lo pego,No se si elvis nacio mula, o Marshall se lo pego
53450,012,Willy Wonka,dime que se siente no faltar nunca a clases & ser un alumno ejemplar,,dime que se siente no faltar nunca a clases & ser un alumno ejemplar
53580,004,Bad Luck Brian,. se compro un ax100,., se compro un ax100
53645,010,Prepare Yourself,el fin de semestre se acerca preparense para la lloradera en el cbtis,el fin de semestre se acerca preparense, para la lloradera en el cbtis
53695,012,Willy Wonka,oye dime tu que se siente ser tan fulero,oye ,dime tu que se siente ser tan fulero
53709,004,Bad Luck Brian,tiene que ir a lo de un amigo en moto camina 20 cuadras porque no cargo nafta,tiene que ir a, lo de un amigo en moto camina 20 cuadras porque no cargo nafta
53721,008,Matias Prats,Noticia de ultima hora Quiero despellejar a luis,Noticia de ultima hora, Quiero despellejar a luis
53734,003,Ay Si,ay si ya no contesto estoy echando pata,ay si, ya no contesto estoy echando pata
53754,004,Bad Luck Brian,cuando ensayamos temas nuevos y se tocan siempre los mismos,cuando ensayamos temas nuevos y, se tocan siempre los mismos
53768,003,Ay Si,Uy si uy si!! se creee pegador xd !!,Uy si uy si,!! se creee pegador xd !!
53770,004,Bad Luck Brian,se hace el chistoso en el examen lo ponen a hacer 100 veces de in_mstr,se hace el chistoso en el examen, lo ponen a hacer 100 veces de in_mstr
53787,006,Filosoraptor,"quiero intervenir pero, ¿por donde comienzo?",quiero intervenir pero ,¿por donde comienzo?
53807,004,Bad Luck Brian,No come para no vomitar se desmaya,No come para no vomitar, se desmaya
53823,007,Futurama Fry,si robo a un politico en un robo o un rembolso,si robo a un politico en un robo, o un rembolso
53900,004,Bad Luck Brian,juega una epica campana de cthulhu lo mata un delfIn,juega una epica campana de cthulhu, lo mata un delfIn
53902,004,Bad Luck Brian,interpreta a un temible vikingo se hace de una ong,interpreta a un temible vikingo, se hace de una ong
53909,006,Filosoraptor,Si en venezuela detienen a dos titiriteros ¿A albert rivera le saldra un pantallazo azul en los ojos?,Si en venezuela detienen a dos titiriteros ,¿A albert rivera le saldra un pantallazo azul en los ojos?
54014,003,Ay Si,ay si soy admi,ay si, soy admi
54015,003,Ay Si,ay si soy admi,ay si, soy admi
54021,004,Bad Luck Brian,Mete dos goles le tiran mierda,Mete dos goles, le tiran mierda
54055,011,Problems,nano:xurxo y poli vais a peor...,nano:xurxo, y poli vais a peor...
54071,004,Bad Luck Brian,LE GUSTA LA justicia poetica mata a todos los jugadores al final de la campana y le sobrevive el mas fullero,LE GUSTA LA justicia poetica mata a todos los jugadores al final de la campana y, le sobrevive el mas fullero
54094,003,Ay Si,estos franquiciaditos de midas hay siii! estan muy tensos,estos franquiciaditos de midas hay si,ii! estan muy tensos
54132,011,Problems,Todo empezo con un 'tocamiento'..... y termine con #ElPItodemancera en la boca,Todo empezo con un 'tocamiento'....., y termine con #ElPItodemancera en la boca
54174,004,Bad Luck Brian,Miriam eres bollera y te gusta mi novia y me lo has confesado,Miriam eres bollera y te gusta mi novia y me, lo has confesado
54247,008,Matias Prats,ultima hora: a Miriam  Ramos no le gusta  que el carallin la vacile pero carallin le dice: jodete y aguanta,ultima hora,: a Miriam  Ramos no le gusta  que el carallin la vacile pero carallin le dice: jodete y aguanta
54292,006,Filosoraptor,Si el toro ni sufre ni siente dolor ¿POR QUE MUERE?,Si el toro ni sufre ni siente dolor ,¿POR QUE MUERE?
54326,004,Bad Luck Brian,se declara lo dejan en la  friendzone,se declara, lo dejan en la  friendzone
54334,012,Willy Wonka,"Y dime, que se siente al ser del Barcelona y tener que apoyar al Atleti en la Champions",Y ,dime que se siente al ser del Barcelona y tener que apoyar al Atleti en la Champions
54387,006,Filosoraptor,Cuando un chileno habla correcto Que clase de flaite es este¿,Cuando un chileno habla correcto Que clase de flaite es este,¿
54447,012,Willy Wonka,dime que significa poner en tus pies de fotos #TBT SIN SABER SU VERDADERO SIGNIFICADO,,dime que significa poner en tus pies de fotos #TBT SIN SABER SU VERDADERO SIGNIFICADO
54462,012,Willy Wonka,dime que se siente aprobar el curso de latin sin haber aprendido latin,,dime que se siente aprobar el curso de latin sin haber aprendido latin
54471,003,Ay Si,Huy huy si soy Tigre apollo a papi pachuca,Huy huy si, soy Tigre apollo a papi pachuca
54490,011,Problems,Querido tigres ensename a asimilar la derotas y el fracaso como tu Amenu,Querido tigres ensename a asimilar la derotas, y el fracaso como tu Amenu
54504,004,Bad Luck Brian,"El America le paga a los arbitros para ganar En el partido de vuelta contra Monterrey, Lo americanean",El America, le paga a los arbitros para ganar En el partido de vuelta contra Monterrey Lo americanean
54516,011,Problems,"uNA semana para la boda, soy dama de honor y el vestido es de dos piezas!!",uNA semana para la boda soy dama de honor, y el vestido es de dos piezas!!
54653,003,Ay Si,"Ay si, ay si Mis bambus!!!",Ay si ay si, Mis bambus!!!
54741,011,Problems,pedi un aumento me pagaron con otra beca y un diplomado,pedi un aumento me pagaron con otra beca, y un diplomado
54760,012,Willy Wonka,umm tamara asi q te gusta comer concha dime q se sente ser 4x4,umm tamara asi q te gusta comer concha ,dime q se sente ser 4x4
54775,004,Bad Luck Brian,en esos momentos que aprobaste el examen pero la maestra se a cuenta que te copiaste,en esos momentos que aprobaste el examen pero la maestra, se a cuenta que te copiaste
54867,007,Futurama Fry,No se si tengo que probar o esperar a que lo arregle,No se si tengo que probar, o esperar a que lo arregle
54919,011,Problems,Me dijo: no en la otra app y de todas maneras no tira,Me dijo: no en la otra app, y de todas maneras no tira
54936,011,Problems,"me dijeron ""comparte"" por una beca gratis y yo no comparti!!","me dijeron ""comparte"" por una beca gratis", y yo no comparti!!
54946,003,Ay Si,Ay si ay si Me reganan y me salgo,Ay si ay si, Me reganan y me salgo
55147,004,Bad Luck Brian,Tiene una entrevista de trabajo le cortan el agua... #ENLaInmunda,Tiene una entrevista de trabajo, le cortan el agua... #ENLaInmunda
55290,006,Filosoraptor,¿si el 85% del pagafantas son juristas entonces puede decirse que es un equipo de pleno derecho?,,¿si el 85% del pagafantas son juristas entonces puede decirse que es un equipo de pleno derecho?
55432,003,Ay Si,Ay si ay si me creo porque tengo compu y mulfuncional nueva de oficce que me pago el cto,Ay si ay si, me creo porque tengo compu y mulfuncional nueva de oficce que me pago el cto
55470,004,Bad Luck Brian,Renueva el pase se le pierde!,Renueva el pase, se le pierde!
55507,004,Bad Luck Brian,Se compra un perro de 10 lucas Se le muere a los 15 dias,Se compra un perro de 10 lucas Se, le muere a los 15 dias
55510,003,Ay Si,shakira ay si ay si nunca ha chupado,shakira ay si ay si, nunca ha chupado
55529,008,Matias Prats,noticia de ultima hora shakira nunca ha chupado verga,noticia de ultima hora, shakira nunca ha chupado verga
55531,008,Matias Prats,noticia de ultima hora escorcia vota pura materia,noticia de ultima hora, escorcia vota pura materia
55581,012,Willy Wonka,Eres jennifer ramos y dime Que se siente tener un novio con paquetote?,Eres jennifer ramos y ,dime Que se siente tener un novio con paquetote?
55751,004,Bad Luck Brian,quiere pegar en la rodilla de erika se da en la esquina de la mesa,quiere pegar en la rodilla de erika, se da en la esquina de la mesa
55795,005,Disaster Girl,aqui vivia liyer .........vivia.........,aqui vivia liyer .........,vivia.........
56046,011,Problems,por que sera que que zelaya y Edgar no se armaron,por que sera que que zelaya, y Edgar no se armaron
56064,003,Ay Si,Ay sI ay si Yo no sabia que era un monda morcilluda,Ay sI ay si, Yo no sabia que era un monda morcilluda
56089,011,Problems,Le di otra oportunidad Y la PENDEJA Copio y pego la primera pagina de Google,Le di otra oportunidad Y la PENDEJA Copio, y pego la primera pagina de Google
56106,008,Matias Prats,ultimas noticias JOSE LUIS QUIERE CONSEGUIRSE A AMELIA,ultimas noticias, JOSE LUIS QUIERE CONSEGUIRSE A AMELIA
56173,013,Yao Wonka,entonces dime k se siente ser chafa?,entonces ,dime k se siente ser chafa?
56175,003,Ay Si,ay si yo no peleo a mi hermano,ay si, yo no peleo a mi hermano
56215,004,Bad Luck Brian,No puede pronuncia la R y se llama armando rodrIguez romero,No puede pronuncia la R y, se llama armando rodrIguez romero
56218,004,Bad Luck Brian,Tu cara Despues de que le levanta la falda a tu amiga,Tu cara Despues de que, le levanta la falda a tu amiga
56233,004,Bad Luck Brian,Carga la  plata lo llaman dos lucas,Carga la  plata, lo llaman dos lucas
56269,004,Bad Luck Brian,jajajajaa lo lokearon al cabro jajaa mas jil,jajajajaa, lo lokearon al cabro jajaa mas jil
56484,006,Filosoraptor,si juani chamuyo una chica ¿sera nina rata?,si juani chamuyo una chica ,¿sera nina rata?
56625,003,Ay Si,Ay si Ay si Hoy todos van con la H  ay si ay si,Ay si Ay si Hoy todos van con la H  ay si ay si,
56627,003,Ay Si,Ay si Ay si Hoy todos van con la   H  ay si ay si,Ay si Ay si Hoy todos van con la   H  ay si ay si,
56631,003,Ay Si,Ay si ay si oy cumplo anos Mejor vete por el.carton,Ay si ay si, oy cumplo anos Mejor vete por el.carton
56632,004,Bad Luck Brian,Por fin se pone al dia con las guias Se vuelve a ir el sistema,Por fin, se pone al dia con las guias Se vuelve a ir el sistema
56637,003,Ay Si,Ay si Ay si Hoy se van de parranda Kim. Coco y Elizabeth.  Ay si ay si,Ay si Ay si Hoy se van de parranda Kim. Coco y Elizabeth.  Ay si ay si,
56648,003,Ay Si,ay si no como porque no me ablas si como no,ay si, no como porque no me ablas si como no
56656,008,Matias Prats,"De ultima hora Memes argumentum es un descontrol, son mas que dardos con objetivos al azar",De ultima hora, Memes argumentum es un descontrol son mas que dardos con objetivos al azar
56678,011,Problems,antes era chaka y ahora kiero ser rockan lover me di cuenta que eso es naquisimo aceptenm vanda,antes era chaka, y ahora kiero ser rockan lover me di cuenta que eso es naquisimo aceptenm vanda
56688,003,Ay Si,Ay si ay si Hoy te kedas en la chamba... ay si ay si ....o te vas o querer te arme un vergueo,Ay si ay si Hoy te kedas en la chamba... ay si ay si, ....o te vas o querer te arme un vergueo
56700,004,Bad Luck Brian,"limpia, formatea e instala todo de nuevo diego diaz se caga en los pibes",limpia formatea e instala todo de nuevo diego diaz, se caga en los pibes
56718,003,Ay Si,Ay si ay si el que graba en la calle sin miedo al que lo pegue un tuki,Ay si ay si, el que graba en la calle sin miedo al que lo pegue un tuki
56745,008,Matias Prats,ultima hora el millonarios es el peor equipo del mundo,ultima hora, el millonarios es el peor equipo del mundo
56859,008,Matias Prats,ultima hora nelyert es hermafrodita,ultima hora, nelyert es hermafrodita
56886,006,Filosoraptor,si escucho musica ¿me ponen reporte?,si escucho musica ,¿me ponen reporte?
56930,007,Futurama Fry,estas hamburguesas se comeran con envase o sin envase,estas hamburguesas se comeran con envase, o sin envase
56951,007,Futurama Fry,las hamburguesas se comeran con envase o sin envase,las hamburguesas se comeran con envase, o sin envase
56992,008,Matias Prats,noticia de ultima hora los vecinos de Gabo estan evacuando el edificio por los pedos atomicos que se tira el mal vecino. Llamen los bomberos y a la policia. Piden los vecinos,noticia de ultima hora, los vecinos de Gabo estan evacuando el edificio por los pedos atomicos que se tira el mal vecino. Llamen los bomberos y a la policia. Piden los vecinos
57000,005,Disaster Girl,"pilar decia que creaba mejores memes, eso decia",pilar decia que creaba mejores memes eso ,decia
57062,004,Bad Luck Brian,intenta vender cuenta de blizzard le banean permanentemente,intenta vender cuenta de blizzard, le banean permanentemente
57070,004,Bad Luck Brian,intenta vender cuenta de blizzard en los foros de lol le banean permanentemente,intenta vender cuenta de blizzard en los foros de lol, le banean permanentemente
57072,011,Problems,te doy un queque dijo y todavIa nada,te doy un queque dijo, y todavIa nada
57126,003,Ay Si,ay si entro en virus sr y ya me creo malote,ay si, entro en virus sr y ya me creo malote
57132,003,Ay Si,Hay si hasi le voy al america Y noce el nombre delos jugadores,Hay si, hasi le voy al america Y noce el nombre delos jugadores
57202,006,Filosoraptor,con ese 8 ahora hay 7 ¿no?,con ese 8 ahora hay 7 ,¿no?
57229,011,Problems,Resultados y analisis,Resultados, y analisis
57234,008,Matias Prats,!!informacion de ultima hora !! :V tendran que ir al parque merino a las 2:00pm para luego ir a la piscina,!!informacion de ultima hora, !! :V tendran que ir al parque merino a las 2:00pm para luego ir a la piscina
57246,003,Ay Si,!!uy si uy si!! me olvide de poner domingo :V!!,!!uy si uy si,!! me olvide de poner domingo :V!!
57268,007,Futurama Fry,No se si omar es el pendejo o los que se rIen de sus pendejadas,No se si omar es el pendejo, o los que se rIen de sus pendejadas
57281,007,Futurama Fry,No se si omar es el pendejo o los que se rIen de sus pendejadas.,No se si omar es el pendejo, o los que se rIen de sus pendejadas.
57308,003,Ay Si,"Ay si, ay si No te juntas con el hoy y manana si",Ay si ay si, No te juntas con el hoy y manana si
57333,003,Ay Si,Ay si Hernan quiere a paola ay si jajajjaa,Ay si Hernan quiere a paola ay si, jajajjaa
57335,003,Ay Si,uy si pool mira cuanto miedo te tengo,uy si, pool mira cuanto miedo te tengo
57368,003,Ay Si,ay si ahora quire que la llame la vecina de 49 madam,ay si, ahora quire que la llame la vecina de 49 madam
57370,003,Ay Si,Ay si Ay si Mi mujer me gobierna y eso me encanta... ay si,Ay si Ay si Mi mujer me gobierna y eso me encanta... ay si,
57378,003,Ay Si,Ay si Ay si Me comI el pedo y sin tortillas...ay si,Ay si Ay si Me comI el pedo y sin tortillas...ay si,
57402,008,Matias Prats,ultimas noticias al cojo le roban la chola,ultimas noticias, al cojo le roban la chola
57416,003,Ay Si,"ay si, hay soy jorge chacon y soy maricon",ay si, hay soy jorge chacon y soy maricon
57429,007,Futurama Fry,no se si estamos pedos o somos bien chingones,no se si estamos pedos, o somos bien chingones
57434,007,Futurama Fry,No se si en guate se alargo el verano o se atraso el invierno,No se si en guate se alargo el verano, o se atraso el invierno
57515,003,Ay Si,Ay si ay si Estan viejitas x 11 meses que me llevan...,Ay si ay si, Estan viejitas x 11 meses que me llevan...
57535,004,Bad Luck Brian,Cuando a nadie le gustas Y tu mama te dice guapo,Cuando a nadie, le gustas Y tu mama te dice guapo
57661,006,Filosoraptor,¿Sera que le acepto la solicitud?,,¿Sera que le acepto la solicitud?
57669,011,Problems,Vine hacer master en el seven y no se q metio gaby a los quemadores de cortesIa buu,Vine hacer master en el seven, y no se q metio gaby a los quemadores de cortesIa buu
57765,003,Ay Si,Ay si ay si Tengo carro Del ano Pero vivo puro puerco No mames de que sirve viviendo en un cochinero,Ay si ay si, Tengo carro Del ano Pero vivo puro puerco No mames de que sirve viviendo en un cochinero
57788,004,Bad Luck Brian,juega un tutorial lo pierde,juega un tutorial, lo pierde
57827,003,Ay Si,Hay si...q es muy chico Me lo como igual,Hay si,...q es muy chico Me lo como igual
57833,004,Bad Luck Brian,le presta la bici a su amigo se la roba,le presta la bici a su amigo, se la roba
57842,003,Ay Si,ay si ay si el madrid ganara la decima primera champions,ay si ay si, el madrid ganara la decima primera champions
57866,003,Ay Si,Ay si ay si El hno fermin y yo somos los mejpres de la Clase,Ay si ay si, El hno fermin y yo somos los mejpres de la Clase
57869,003,Ay Si,Ay si ay si El hno fermin y yo somos los mejores de la Clase,Ay si ay si, El hno fermin y yo somos los mejores de la Clase
57871,004,Bad Luck Brian,se gana el baloto se le pierde el billete,se gana el baloto, se le pierde el billete
57895,004,Bad Luck Brian,un dios le dice que lo va a meter en un juego le envia a darks souls,un dios le dice que, lo va a meter en un juego le envia a darks souls
57948,004,Bad Luck Brian,Invierte dinero en un CULO Viene el mejor amigo y se lo COME,Invierte dinero en un CULO Viene el mejor amigo y, se lo COME
57958,011,Problems,la marilin cuando viene de visita y no lo ve al seba oyola,la marilin cuando viene de visita, y no lo ve al seba oyola
57967,003,Ay Si,"ay si ay si!!! cumpleanos de flor, gran cosa no mentira, feliz cumpleanos promo que dios te bendiga.",ay si ay si,!!! cumpleanos de flor gran cosa no mentira feliz cumpleanos promo que dios te bendiga.
57976,012,Willy Wonka,"asI que votaras por pt ,prd o mc. dime.. ¿ que se siente dividir el voto para que gane el pri ?",asI que votaras por pt prd o mc. ,dime.. ¿ que se siente dividir el voto para que gane el pri ?
58110,006,Filosoraptor,¿te vienes?,,¿te vienes?
58158,006,Filosoraptor,si sony retrasa todos sus juegos ¿significa que su retraso es total?,si sony retrasa todos sus juegos ,¿significa que su retraso es total?
58207,004,Bad Luck Brian,no jueges con lo senti miento de nadies pork al final tu tambien saldra erida un hombre selepasatodo mas rapido,no jueges con, lo senti miento de nadies pork al final tu tambien saldra erida un hombre selepasatodo mas rapido
58245,004,Bad Luck Brian,Te despierta con un mensaje Cuando le respondes se desconecta,Te despierta con un mensaje Cuando, le respondes se desconecta
58272,008,Matias Prats,ultima hora hoy es el cumpleanos de paqui y le deseamos lo mejor en este dia,ultima hora, hoy es el cumpleanos de paqui y le deseamos lo mejor en este dia
58282,003,Ay Si,hay si sergio el cumpleanero,hay si, sergio el cumpleanero
58292,003,Ay Si,Hay si que estoy tramuda por su existencia jajaja Traumada tu que contestas mis publicaciones si estas segura de lo que tienes ignorame,Hay si, que estoy tramuda por su existencia jajaja Traumada tu que contestas mis publicaciones si estas segura de lo que tienes ignorame
58344,012,Willy Wonka,Asique me mandas indirectas con tus amiguit@s dime que se siente pertenecer al club de los piojos resucitados,Asique me mandas indirectas con tus amiguit@s ,dime que se siente pertenecer al club de los piojos resucitados
