,meme_id,plantilla,texto_no_tilde,text_1,text_2
29638,009,No me digas,guadalupe soy tu conciencia,None,None
29645,003,Ay Si,HAY SI TE CREES POR K ERES PERUANA,None,None
29657,006,Filosoraptor,si todos tiene un lado amable del otro lado por q no se voltean??,None,None
29658,012,Willy Wonka,Asique ofreciendole un trio a mi polol@ tan inconforme te tiene el tuyo?,None,None
29662,011,Problems,¡que horror! Y apenas es el primer tiempo,None,None
29669,012,Willy Wonka,asi que sos de riber? que se siente quedar afuera de la copa?,None,None
29671,012,Willy Wonka,Asi que te burlabas de mexico Dime como se siente la violada que te esta dando,None,None
29674,005,Disaster Girl,I see you got everything under control,None,None
29686,009,No me digas,tome maricon penal y expulcion anoche,None,None
29691,012,Willy Wonka,Que se siente tener oidos y no escuchar...,None,None
29700,007,Futurama Fry,en la  conferncia general,None,None
29709,012,Willy Wonka,¿algo mas que agregar gm?,None,None
29711,012,Willy Wonka,duele mucho ????? si las primeras 5 veces verdad ?,None,None
29730,004,Bad Luck Brian,lo dejan solo en casa con una chica llegan los testigos de jehova,None,None
29739,003,Ay Si,Hay si hay si ya vi matar a una vaca,None,None
29744,002,Annoying Gamer Kid,me llamo alejandro y voy a pk a los de reborn,None,None
29745,003,Ay Si,la mas bella si Princesa en tu suenos,None,None
29746,003,Ay Si,AY SI CUANDO ESTE WEY VIENE ME ESCONDO ENTRE LA ESTUFA Y EL REFRI,None,None
29754,008,Matias Prats,en otras noticias el america esta en otra final,None,None
29757,001,Ancient Aliens,mira ya no publiques amamas,None,None
29758,010,Prepare Yourself,"foro , tema a tratar edipo rey lugar divino maestro 5to a , fecha  09/04/2015 , hora 7.20",None,None
29763,003,Ay Si,Yo no me Fume nada,None,None
29765,005,Disaster Girl,No les gustaba frozen Les di lo contrario,None,None
29766,013,Yao Wonka,adrian sin hd,None,None
29775,005,Disaster Girl,"No les gustaba ""frozen"" Les di lo contrario",None,None
29776,007,Futurama Fry,¡BUSCO NOVIA! Requisito: Que no tenga cuenta facebook,None,None
29777,008,Matias Prats,"la frase de hoy ""ha bueno"" presentada a ustedes en mas de 100 veces en la clase de obligaciones!",None,None
29778,003,Ay Si,"Anibal Hay,, Hay.. quien como tu que duermes  a toda hora jajaj",None,None
29794,001,Ancient Aliens,gente que no dice oksi gente alien,None,None
29797,006,Filosoraptor,si me robo el wi,None,None
29799,007,Futurama Fry,!BUSCO NOVIA¡ requisito: que no tenga cuenta facebook,None,None
29804,004,Bad Luck Brian,voy a estudiar decia,None,None
29805,009,No me digas,verdad que si!!,None,None
29813,011,Problems,TE ESTAS JORGEANDO......,None,None
29814,004,Bad Luck Brian,me compre una pantalla nueva para el celular Se me rompio poniendola,None,None
29815,012,Willy Wonka,"ASI QUE CREES QUE LOS SANTOS NO INTERCEDEN NI ACTUAN Y ESTAN ""DORMIDOS""??? SE NOTA QUE NO HAS LEIDO SIRACIDAS 48,14",None,None
29821,012,Willy Wonka,BALU ASI QUE TIENES EL CULO PELUDO MMM,None,None
29823,008,Matias Prats,"la frase del dia ""a bueno"""" presentada a ustedes mas de 100 veces en la exposicion civil obligaciones!",None,None
29835,001,Ancient Aliens,sarita te recuerdo estudiar,None,None
29841,003,Ay Si,YO NO SE DE QUE HABLAN ESTAS MUJERES,None,None
29849,001,Ancient Aliens,flep,None,None
29861,011,Problems,me dijo que la pasarIamos bien se puso a armar un cubo,None,None
29889,009,No me digas,claro peru es cuba como noo!!!,None,None
29908,011,Problems,"Ya por favor,6",None,None
29915,012,Willy Wonka,Dayana jujujju duerma,None,None
29918,006,Filosoraptor,Van a dar las 11 Dejeme mandarlo a la verga antes de que acabe el dia,None,None
29921,013,Yao Wonka,ESE HIJO ES DE SANTOS YO SOY SU PADRINO,None,None
29923,011,Problems,y Tuvo que llegar El colado,None,None
29931,013,Yao Wonka,que se siente ivan ser tan,None,None
29932,013,Yao Wonka,que se siente ivan ser tan pendejo,None,None
29935,006,Filosoraptor,y a ken le importe xhuxhetumare,None,None
29936,001,Ancient Aliens,mejor comete una verga de este tamano,None,None
29937,004,Bad Luck Brian,moises jimenez la mamas ola chupas,None,None
29940,004,Bad Luck Brian,Mierda como mamas Hija,None,None
29943,012,Willy Wonka,Asi que terminaste la prueba Dime ¿que se siente empezar mal el semestre?,None,None
29945,012,Willy Wonka,Interesante Mejor me fumo un cigarrillo,None,None
29948,004,Bad Luck Brian,ferney todo fides,None,None
29954,005,Disaster Girl,Asi ya no tendre que hacer quehacer en mi casa,None,None
29975,005,Disaster Girl,casas raras pasan cuando melestan a Ethel,None,None
29977,001,Ancient Aliens,¡Murcia!,None,None
29981,001,Ancient Aliens,es eso el poder de la mujer,None,None
29982,010,Prepare Yourself,Preparense Vienen los claims,None,None
29984,005,Disaster Girl,fgfd dgdg,None,None
29990,005,Disaster Girl,Cuando leonardo Acuda a esa sana sana,None,None
29992,008,Matias Prats,En noticias del clima: Ya se acerca el invierno y con ello los problemas en su hogar. Por eso no espere mas y llame a Remodelaciones Blanco,None,None
29993,003,Ay Si,Ay sI! Ay sI Ya llegue de Vancouver y a trabajar,None,None
29996,007,Futurama Fry,no deberias comentar cuando estas volando,None,None
30000,007,Futurama Fry,no se si son feos!!! ohh ay q verlos con paciencia...??,None,None
30011,009,No me digas,mi cara cuando dicen very hot sauce,None,None
30013,005,Disaster Girl,la china a su cumple no me llamo y las velitas su casa quemaron,None,None
30015,001,Ancient Aliens,Y DIJERON QUE SAPRISSA HIZO EL RIDICULO HEREDIANOS,None,None
30023,009,No me digas,pa eso fumas hierba,None,None
30029,007,Futurama Fry,Pide pe',None,None
30035,009,No me digas,no manches!!! y luego???,None,None
30040,008,Matias Prats,en otras noticias Veo A Danilo como rabon hoy,None,None
30048,012,Willy Wonka,de modo que le uvas al heridano ...pues que pena me da tu caso fracasado,None,None
30049,010,Prepare Yourself,Agarrence se aproxima la titan  del poder,None,None
30060,009,No me digas,"Cancion: El novio de mi ex , ¿De que trata? de sandias",None,None
30063,011,Problems,pero Que esta vez tu estes caliente,None,None
30066,001,Ancient Aliens,Solo falta algo Mujeres,None,None
30073,012,Willy Wonka,de una vez veamos la parrillada,None,None
30079,001,Ancient Aliens,abel tu cabeza es tan grande que solo tiene una explicacion aliens,None,None
30082,009,No me digas,como que se va marcos pena a la mierda de cofradia puta que verga de noticia,None,None
30084,011,Problems,tu cuando te quedas sin internet,None,None
30086,008,Matias Prats,en otras noticias chinandega es declarada patrimonio gay de la humanadad felicidades,None,None
30088,011,Problems,Porque existe El regueton,None,None
30089,012,Willy Wonka,Que buena estas condena,None,None
30090,001,Ancient Aliens,CAMPIUN ES DEMASIADO PRO QUE HP NO ES DIGNO PARA EL,None,None
30091,001,Ancient Aliens,CAMPIUN ES DEMASIADO PRO TANTO ASÍ QUE HP NO ES DIGNO PARA EL,None,None
30098,009,No me digas,"no, solo que hay muchos memes con en nombre de Ethel",None,None
30101,005,Disaster Girl,sigue chingando,None,None
30119,012,Willy Wonka,estas muy linda mon ik,None,None
30120,008,Matias Prats,les informamos que la mierda de marcos pena se va ha la mierda de cofradia felices todos en cofradia era el sapo mayor de finsol,None,None
30121,008,Matias Prats,se viene el primer gran integracion de la familia como es eso???,None,None
30122,006,Filosoraptor,Si a saprissa le hicieron 5 en dos partidos y a heredia 5 en un tiempo saprissa es el menos malo?,None,None
30132,012,Willy Wonka,"ASI QUE NO CONOCES DRAGON BALL DIME, ¿QUe SE SIENTE CRITICAR SIN SABER?",None,None
30137,013,Yao Wonka,si la mierda es asi hay que dejarla,None,None
30139,001,Ancient Aliens,Hao:Solo hay una explicacion para esto stok,None,None
30154,011,Problems,mE DIJO QUE ERAN 10/2 ME SALIO 7/2,None,None
30160,003,Ay Si,"AY SI, AY SI YA SE CREE POPULAR",None,None
30162,012,Willy Wonka,que se siente que el perro a la  plancha de mexicali sea mejor que el de tijuana...,None,None
30168,009,No me digas,¿enserio? ntc,None,None
30170,003,Ay Si,"Ay ay, carlos EL CHICOC MALO",None,None
30171,003,Ay Si,"Ay ay, carlos EL CHICO MALO",None,None
30179,001,Ancient Aliens,ariel la tiene asI de grande...,None,None
30183,003,Ay Si,aY si porq es mas hermosa la critica,None,None
30185,003,Ay Si,Panajotos virgen a las 90,None,None
30187,011,Problems,ESTOY PENSANDO PARA MI CUMPLE AOOS COMIDA CHINA PERO NO SE DONDE ENCONTRAR PERRITOS JUGOSOS,None,None
30190,001,Ancient Aliens,Esta siendo abducido por extraterrestres,None,None
30206,008,Matias Prats,"Alerta proximamente en la ancha se viene un bochince, yo soy paz",None,None
30207,009,No me digas,Eddy no me digas,None,None
30211,006,Filosoraptor,"Nunca tendre un dinosaurio pero, tengo buenos amigos",None,None
30213,004,Bad Luck Brian,Quiere crear a la banda de rock mas INNOVADORA de mexico tiene influencias de ska y electro,None,None
30230,009,No me digas,No me digas! Por mamon te largas isin cenar,None,None
30231,007,Futurama Fry,que  siiiiiiiiii dijeeeeeee,None,None
30234,006,Filosoraptor,aveces pienso porque no eres normal,None,None
30235,009,No me digas,No me digas! Por mamon te largas sin cenar,None,None
30256,005,Disaster Girl,el cunado metio la cushara pa que no la llevaran al baile,None,None
30264,008,Matias Prats,Mala noticia para rafael correa emelec perdio y no habra sabatina,None,None
30276,003,Ay Si,hay si hay si se cree malota solo porque escucha a yostin bibergas :v,None,None
30290,008,Matias Prats,"se pronostica una cuaresma de locos ponganse chingones los de ""el palmar""",None,None
30304,009,No me digas,"a mire, llega tarde y le urge irse temprano no chingue",None,None
30311,005,Disaster Girl,le dije calmate y ve lo que le hice a su casa,None,None
30321,012,Willy Wonka,Decime no te duele ser Hueco y serote a la misma vez,None,None
30332,006,Filosoraptor,para mi cumpleanos quiero cosas para mi bici,None,None
30333,004,Bad Luck Brian,mucha  emocion por el juego vs. river plate ...,None,None
30334,007,Futurama Fry,se les habra olvidado que el America tambien los vergueo?,None,None
30336,004,Bad Luck Brian,la considera su amiga ella no,None,None
30339,001,Ancient Aliens,cristian comenzo que culpa tengo yo?,None,None
30341,008,Matias Prats,NOTICIA DE ULTIMA HORA GANADOR DE #JUEVESPREHISPANICO OBTENDRA RECORRIDO GRATIS,None,None
30342,007,Futurama Fry,que pesimo chisme mi amorcito,None,None
30348,005,Disaster Girl,"me dijo que venian los parciales ""venian""",None,None
30349,009,No me digas,no ti krio cholito¡¡¿,None,None
30363,007,Futurama Fry,si  mejor  vendo   a  mis  amigos...para  ir  al  concierto de   anabanta   y       maria    escarlata.,None,None
30388,011,Problems,eske nosee pprke me kedo dormido jaja,None,None
30391,011,Problems,quiero hacer quesadillas pero no ay queso,None,None
30399,004,Bad Luck Brian,SUBE FOTOS DE LA BANDA Y REPORTA EN LAS QUE LO ETIQUETAN,None,None
30402,003,Ay Si,"Ay sI, ahora ninguno ha visto star wars",None,None
30405,004,Bad Luck Brian,Presumen marcar 3 Goles les marcan 6,None,None
30406,006,Filosoraptor,Si brayan mata muchos en Halo 4 significa que es el mejor jugador ?,None,None
30407,007,Futurama Fry,tu pulikacion mato a lila,None,None
30410,004,Bad Luck Brian,lo recluta a hadez para hacer xp LE QUITA LA NOVIA,None,None
30414,005,Disaster Girl,Y si no lo envian a tiempo mejor piensenlo................,None,None
30422,005,Disaster Girl,"ASI QUE, NO TE GUSTA ENVIAR LA INFORMACION A TIEMPO. Pues, el tuyo acabo",None,None
30424,004,Bad Luck Brian,CREA TT LA ALARMA CLAREA,None,None
30426,011,Problems,Ya los tenIamos 3,None,None
30434,001,Ancient Aliens,cerebro de pajaro,None,None
30436,010,Prepare Yourself,AGARRENSE QUE AHI LLEGAN LOS GELES,None,None
30439,005,Disaster Girl,se han acabado las clases nos vamos a escalar ya ??,None,None
30440,011,Problems,chales le pego al prieto,None,None
30442,012,Willy Wonka,tu putisima madre,None,None
30450,011,Problems,Ya no puedo Con tu Carrilla,None,None
30461,003,Ay Si,ay ay ay ya se enojo la puta de alex,None,None
30470,012,Willy Wonka,jajaja ese wey huele a culo,None,None
30474,001,Ancient Aliens,oh siii quiero agarra tus chichillas de perra,None,None
30486,008,Matias Prats,Noticia de ultimo momento Danny Castillo ya casi esta en Costa Rica,None,None
30489,012,Willy Wonka,asI que tu eres pepe y dices que eres portero pero si te las meten todas,None,None
30508,011,Problems,Me dijo que hicieramos un trio double penetatrion,None,None
30522,005,Disaster Girl,Bachelet Mejor te vas.....,None,None
30523,007,Futurama Fry,mmm con que fumando mota cabron!!!!,None,None
30547,012,Willy Wonka,asi que no le ruegas amor a nadie ?,None,None
30550,009,No me digas,yy crees que me importa,None,None
30554,008,Matias Prats,perdoname que insista,None,None
30556,003,Ay Si,Ya vi RAPIDO Y FURIO 7!!!!,None,None
30562,011,Problems,shingadamadre con ustedes,None,None
30566,009,No me digas,porque eres un pedaso de mierda eee?,None,None
30572,011,Problems,pobre michelle... dejenla gobernar tranquila...,None,None
30576,001,Ancient Aliens,imagina... 6.500 millones,None,None
30580,003,Ay Si,"Hay si, hay si Soy todo un malote",None,None
30584,003,Ay Si,"Ay sI se creen amadores de la naturaleza y no siguen a Mas Verde, Menos Gris",None,None
30586,012,Willy Wonka,No se que me pasa pero.. Creo que me esta pasando. Auch jeje,None,None
30588,001,Ancient Aliens,Fueron los aliens,None,None
30590,001,Ancient Aliens,chinos,None,None
30596,012,Willy Wonka,DUERME EN UNA CAMA CON DOS MUJERES SON LESBIANAS,None,None
30599,004,Bad Luck Brian,DUERME EN UNA CAMA CON DOS MUJERES SON LESBIANAS,None,None
30605,003,Ay Si,"hay si , hay si esta bolado xk gano el america",None,None
30606,001,Ancient Aliens,Harem,None,None
30609,003,Ay Si,"hay si , hay si el chyti esta bolado xk gano el america",None,None
30612,003,Ay Si,"hay si ,hay si el chity esta bolado xk gano el america",None,None
30628,011,Problems,Ya llego alguien a arruinar la publicacion,None,None
30636,008,Matias Prats,fasdfasf cobraran menos por la mision ahora la mision se la comen dada,None,None
30637,008,Matias Prats,le cortan un testiculo por una apuesta le ha costado un huevo,None,None
30643,008,Matias Prats,Los militares cobraran menos por mision ahora la mision se la comen dada,None,None
30645,003,Ay Si,Cuidado no vayas que daniel te puede pegar,None,None
30649,006,Filosoraptor,y por eso es que mujeres como ella se extinguen :D,None,None
30654,003,Ay Si,Yo llegue a las 6:30 la culpa es del sonidista,None,None
30662,010,Prepare Yourself,prepare your despensa and refri,None,None
30663,010,Prepare Yourself,prepare your despensa la pelu is comming,None,None
30665,004,Bad Luck Brian,le prestan un xbox no tiene controles,None,None
30670,004,Bad Luck Brian,Se llama guillermo es feo,None,None
30673,001,Ancient Aliens,ariana,None,None
30674,008,Matias Prats,Militares ya desplegados cobraran menos por mision ahora la mision se la tienen que comen dada,None,None
30676,003,Ay Si,gana el bvb en penales me creo la verga,None,None
30677,008,Matias Prats,Los militares ya desplegados cobraran menos por su mision ahora la mision se la tienen q comer dada,None,None
30678,008,Matias Prats,Militares ya desplegados cobraran menos por mision se puede decir q ahora la mision se la comen dada,None,None
30681,008,Matias Prats,ahora bajan las tasas y dicen q estan por los suelos,None,None
30682,008,Matias Prats,bajo a bajo o subo arriba,None,None
30685,008,Matias Prats,dicen q no hay mal q por bien no venga ....,None,None
30689,001,Ancient Aliens,IDIOMS,None,None
30691,007,Futurama Fry,end times & 9ª edicion WHFB...,None,None
30702,009,No me digas,se acaba el ano me da miedo,None,None
30705,004,Bad Luck Brian,le cae su primera venta del dia EMD,None,None
30707,008,Matias Prats,Un estudio dice Que Guillermo gil es tonto,None,None
30708,011,Problems,le pedi mas libertad me amplio la cocina,None,None
30712,008,Matias Prats,Un estudio dice Que Guillermo gil es guapo,None,None
30713,007,Futurama Fry,NO SE SI ERES MUY ECUMENICO O MUY PROTESTANTE,None,None
30715,007,Futurama Fry,Aveces pienso en ser dark Luego me acuerdo que la sabra se quema y se me pasa,None,None
30732,004,Bad Luck Brian,Siempre tengo #ganasdediversion,None,None
30733,010,Prepare Yourself,"preparaos usuarios TEORIAS DEL G4, APARTE DE LA GOMA LIQUIDA  SE ACERCAN",None,None
30738,003,Ay Si,AY SI .NORMA .COLARO SI VIVIAS EN PAN DE AZUCAR . Y FANGO  PAREJO CUANDO LLOVIA,None,None
30741,012,Willy Wonka,estos cabrones siguen durmiendo voy a empezar a chingarlos,None,None
30743,006,Filosoraptor,kita la bella rosa o Rosa la Bellakita??,None,None
30748,013,Yao Wonka,que maricada marcha por la paz y la guerrilla tirando plomo,None,None
30755,001,Ancient Aliens,moros,None,None
30758,013,Yao Wonka,cuamtas marchas no an echo por la paz y estas gonorreas hp matando policias y secuestran,None,None
30759,006,Filosoraptor,"si ayer se escribe sin ""h"" porque hoy siiii",None,None
30763,001,Ancient Aliens,"Bonita historia bro le falto algo de aliens, pero bonita historia",None,None
30782,012,Willy Wonka,tienes el a2 de catala? Cuentameeee masssssss,None,None
30784,003,Ay Si,ay ya haganle caso el nino quiere atenncion un aplauso para el soba mazeta este,None,None
30786,001,Ancient Aliens,DIOSES,None,None
30791,005,Disaster Girl,SHE SAID NO YARD DERBY Kappa,None,None
30799,011,Problems,ummm seguire llorando is que maradona marchando por la paz no en cuentran a quien invitar,None,None
30803,011,Problems,umm seguire llorando maradona isque maradona marchando por la paz tienen un desespero que no en cuentran a quien invitar dios mio,None,None
30816,008,Matias Prats,baja a bajo y sube a riba,None,None
30819,009,No me digas,Badolion? Que mierda es eso?,None,None
30820,009,No me digas,Bandolion? que mierda es eso?,None,None
30825,001,Ancient Aliens,TEBA,None,None
30835,005,Disaster Girl,esto pasa cuando estoy solo en casa,None,None
30841,012,Willy Wonka,piden producir... no contestan el,None,None
30845,012,Willy Wonka,piden producir no,None,None
30848,012,Willy Wonka,AsI que hoy entras tarde... Dime que se siente saber que yo sigo de vacaciones.,None,None
30856,004,Bad Luck Brian,Gracias! Esta noche hacemos pasitos locos!,None,None
30859,001,Ancient Aliens,Monos,None,None
30860,005,Disaster Girl,JennY ON the next day,None,None
30864,011,Problems,Naoky ya se va a ir,None,None
30865,005,Disaster Girl,mi vecino dijo que no iba a votar lista a,None,None
30866,001,Ancient Aliens,Postes,None,None
30867,012,Willy Wonka,chavales Quedamos luego?,None,None
30869,008,Matias Prats,Noticia importante la suegrita dijo si!,None,None
30870,001,Ancient Aliens,SOLO UNA EXPLICACION... POBRES,None,None
30871,009,No me digas,¿tu crees? ¿tu crees albert?,None,None
30872,009,No me digas,¿tu crees ALBERT? ¿tu crees?,None,None
30876,007,Futurama Fry,gama estas chistoso No entiendo pendejo,None,None
30877,011,Problems,me dijo que solo eran 10 sobres me trajo 700,None,None
30878,001,Ancient Aliens,ODA,None,None
30879,004,Bad Luck Brian,ofrece huevos y no tiene,None,None
30883,008,Matias Prats,NOTICIA DE ULTIMA HORA EMELEC LE PIDE PERDON A BARCELONA,None,None
30910,007,Futurama Fry,.,None,None
30929,008,Matias Prats,ENTRE LAS ULTIMAS NOTICIAS A AMADO LE QUEDA YETZA,None,None
30930,004,Bad Luck Brian,Is dutch loses at darts to an african,None,None
30942,001,Ancient Aliens,me gustan las tetas asi de grandes,None,None
30950,008,Matias Prats,Ultimas noticias El granada Le saca la pasta a pistolillo,None,None
30954,007,Futurama Fry,que nena tan celosa,None,None
30956,011,Problems,"SR, YA LLEVATE A ESTE, PENDEJO hijo de SU BOMBA PUTA MADRE",None,None
30972,005,Disaster Girl,asi te va a pasar si sigues publicando tus putas pendejadas,None,None
30974,008,Matias Prats,ultima noticia estefa creo todos los memes que le envio a kathe,None,None
30983,007,Futurama Fry,MMMMMMM PIENSO QUE LUKE SKYWALKER ES TERRIBLE MARIKA EN STARWARS 5,None,None
30987,001,Ancient Aliens,alarmas,None,None
30988,001,Ancient Aliens,El HP Clusters Feanco No quiere reconocer los Discos,None,None
30994,013,Yao Wonka,"y entonces les dijE: ""vengan a pasar una noche conmigo si quieren recibirse de abogadas""",None,None
31000,009,No me digas,te cojio,None,None
31006,012,Willy Wonka,que se siente tener gatos idiotas?,None,None
31007,003,Ay Si,ayyy siii ud me va a dar jujuju,None,None
31011,005,Disaster Girl,mi vecino dijo que no iba a votar por la lista a,None,None
31012,012,Willy Wonka,asI que estudiaste derecho... ¿que se siente al ver subnormales como jueces y fiscales?,None,None
31019,004,Bad Luck Brian,QUIERE QUE LEGALICEN LA MARIHUANA LA MAMA NO LO DEJA FUMAR,None,None
31022,011,Problems,que trizte esto solo pasa en casanre,None,None
31024,006,Filosoraptor,Antes nunca iba... ahora pasa en a.vespucio,None,None
31026,006,Filosoraptor,si le dicen gusana a ruth sera por q es haso?,None,None
31028,001,Ancient Aliens,Previas previas por todos lados,None,None
31033,003,Ay Si,Ay si se pone la 10 de James Se cree mucho,None,None
31042,001,Ancient Aliens,pero si asI tiene la cintura,None,None
31045,003,Ay Si,asi que eres cristian dime que se siente ser gay asi que  eres cristian dime que se siente ser gay,None,None
31046,004,Bad Luck Brian,k loco k sos jonathan,None,None
31049,004,Bad Luck Brian,Va al azteca con ventaja de 3 goles pierde 6,None,None
31058,003,Ay Si,a no se ni idea..,None,None
31066,003,Ay Si,ayy si fara yo de donde ud si la rompe de regia,None,None
31073,011,Problems,No me dieron mas licencia,None,None
31075,004,Bad Luck Brian,wow que horror....horrible horrible,None,None
31077,003,Ay Si,Ay sa! Para antaja cantego!,None,None
31083,003,Ay Si,"Ay si, no se ha incrementado en 12 anos y el servicio no se ha mejorado nunca.",None,None
31089,001,Ancient Aliens,Asi Sus nalguitas,None,None
31091,003,Ay Si,no she jovencito,None,None
31093,001,Ancient Aliens,Kiwis kiwis everywhere,None,None
31096,011,Problems,..................... ay milo ya vas a salir del closet,None,None
31097,004,Bad Luck Brian,hola k ase esta bobiando o k ase,None,None
31101,001,Ancient Aliens,y te levanten a mondaaaaaaaaaaaaaaaaa,None,None
31102,011,Problems,Lic. no logre la meta del enfriador,None,None
31103,004,Bad Luck Brian,Gana 6,None,None
31115,003,Ay Si,"uy, efra que fino",None,None
31120,001,Ancient Aliens,personas que no les gusta el sexo ALIENS!!!,None,None
31121,011,Problems,..........      AY MILITO YA VAS A SALIR DEL CLOSET,None,None
31125,001,Ancient Aliens,Kage,None,None
31129,003,Ay Si,si te mandan a lacresta tu dile te amo,None,None
31136,005,Disaster Girl,CHIKITO SOLO EN CASO DE EMERGENCIA,None,None
31138,003,Ay Si,cuidado chicos estamos delante de una chica mala!,None,None
31139,011,Problems,te va gustar decia.. pediras mas decia... me partio el culo el csm,None,None
31147,007,Futurama Fry,se te nota la malicia a millas jjajaj,None,None
31149,004,Bad Luck Brian,ME GUSTA MUCHO TRABAJAR EN SECRETARÍA,None,None
31153,005,Disaster Girl,AQUI VIVIA EL ARBITRO QUE LE PUSO PENAL A MEXICO SI VIVIA,None,None
31158,001,Ancient Aliens,me costo convercerle porque lA tiene ...,None,None
31159,011,Problems,el sihotel necesita un ajuste nada mas despues de 6 meses me dice que le faltan 3 meses mas de ajustes,None,None
31178,006,Filosoraptor,Cara de los programadores del sihotel cuando se dan cuenta que 2 + 2 = 4 y no,None,None
31179,013,Yao Wonka,"je je je je nunca reenvio cadenas.. no me he muerto, ningunos dias de ma la suerte ni nada... basta de bobadas..",None,None
31186,011,Problems,Andres ya no toca a paloma,None,None
31189,005,Disaster Girl,asi que te quieres ir al medio dia mira como va quedar tu sitio si no me cubres a las 2pm,None,None
31190,007,Futurama Fry,Campium es... demasiado gay para todo,None,None
31194,005,Disaster Girl,mi pana era de la ligay pero ya no lo es,None,None
31195,006,Filosoraptor,nose si el juanpy ve mucho porno ose pajea xd..?,None,None
31204,007,Futurama Fry,pA´ESO PAGAS VIVIAN!,None,None
31209,010,Prepare Yourself,Brace yourself el paro is comming (April 13),None,None
31216,006,Filosoraptor,tu cara en clases de matematicas,None,None
31220,001,Ancient Aliens,Dark souls,None,None
31223,011,Problems,que el licen Luna te baje puntos por poner mal la fecha,None,None
31255,001,Ancient Aliens,el ano de maldonado,None,None
31258,013,Yao Wonka,¡ LA ESPALDA no!,None,None
31260,013,Yao Wonka,¡LA ESPALDA no!,None,None
31262,005,Disaster Girl,esto les paso a los que no aplaudieron,None,None
31277,001,Ancient Aliens,"TIos, los tengo asI",None,None
31280,003,Ay Si,"Huyyy si ya llegue todo bronceadito Y ustedes ni salieron a la esquina,",None,None
31282,011,Problems,puto xavi,None,None
31289,001,Ancient Aliens,La clave de una buena presentacion son las slices,None,None
31302,001,Ancient Aliens,conventions,None,None
31307,011,Problems,"reunion de primas dijeron, nada de alcohol dijeron donde esta mi chompa",None,None
31317,005,Disaster Girl,Jorge has matado a todos,None,None
31328,011,Problems,Miguel xq  me la metiste seca,None,None
31330,012,Willy Wonka,k ladilla,None,None
31337,011,Problems,ya saquensela,None,None
31346,006,Filosoraptor,DOS DÍAS AHI PUES,None,None
31349,001,Ancient Aliens,me estas diciendo que parezco chango???,None,None
31353,011,Problems,¿Por que naiara esta hoy tan borde?,None,None
31362,001,Ancient Aliens,yo pienso que callada te defiendes mas,None,None
31369,008,Matias Prats,Noticia Diego coje con la boca,None,None
31371,008,Matias Prats,"VAMOS A TENER ESTA AUDIO, COMO SEA Y LO SABES",None,None
31376,003,Ay Si,Ahy ya subi una foto Y se pusieron chismosos,None,None
31377,004,Bad Luck Brian,hace una fiesta de disfraces por su cumpleanos solo van encapuchados con armas,None,None
31379,008,Matias Prats,TRANSEXUAL JORGE TORRES SECUESTRA GAY FUGADO,None,None
31381,009,No me digas,asi es que es,None,None
31384,001,Ancient Aliens,dejame explicarte tu novio sigue siendo un nino,None,None
31387,001,Ancient Aliens,dejame explicarte tu novio aun sigue siendo un nino,None,None
31401,013,Yao Wonka,Y PARA QUE LA TRAJERON?,None,None
31411,011,Problems,deja   ya  de  comentar estupideces,None,None
31413,005,Disaster Girl,Pidio un cafe se lo dieron frio,None,None
31430,012,Willy Wonka,como se siente tener 800 menos de mmr que system?,None,None
31442,006,Filosoraptor,un disco duro es un disco de piedra ?,None,None
31443,003,Ay Si,AY SI CAROLINA SOLIDARIA,None,None
31445,004,Bad Luck Brian,HOY ES MI CUMPLE MES SEPAN ENTENDER,None,None
31446,001,Ancient Aliens,kim si sabe,None,None
31448,010,Prepare Yourself,la once ha muerto,None,None
31449,013,Yao Wonka,Se creen que baneando el phoenix Pueden neutralizarme,None,None
31450,009,No me digas,ooooh..!!! te ves malooota..!!!,None,None
31453,006,Filosoraptor,porque en facebook hay amigos que comentan pero no dan like,None,None
31455,008,Matias Prats,alde vuelve de china dicen que allI solo comio rata al horno,None,None
31456,010,Prepare Yourself,mono tayson eres un hecon comportate como si k fueras hombre,None,None
31463,005,Disaster Girl,me dijieron que el diablo estaba en la casa le prendi fuego y ahora estan sacando a mi suegra quemada,None,None
31466,007,Futurama Fry,tu ser mucho malote,None,None
31480,011,Problems,el chuky ya no quiere trabajar conmigo,None,None
31483,008,Matias Prats,les informamos que este 18 de abril no habra fiesta :3,None,None
31487,003,Ay Si,Ay si eres la tufi de la sierra,None,None
31495,003,Ay Si,ya pamelaaaaa tranquilizate,None,None
31504,001,Ancient Aliens,tu eres mas tuca....,None,None
31507,004,Bad Luck Brian,Es fan de alejandro sanz pierde con una pregunta de el en preguntados,None,None
31519,006,Filosoraptor,Dudu?....o Didi???,None,None
31530,008,Matias Prats,y aunque usted no lo crea si llego el juan,None,None
31532,006,Filosoraptor,Teresitas o aparcamientos,None,None
31533,003,Ay Si,"hay si, hay si... pierdo y ni me aparezco pero gano y... no me sacan del fb......""americanistas""",None,None
31534,008,Matias Prats,Ultima Noticia Mataron al Moreno,None,None
31535,010,Prepare Yourself,haga oficio xd,None,None
31536,008,Matias Prats,Ultimo minuto terremoto grado 20 en Antofa. Corre Weonnnnn!!,None,None
31541,008,Matias Prats,Al gordo,None,None
31546,005,Disaster Girl,trankila luz.. ¡¡,None,None
