,meme_id,plantilla,texto_no_tilde,text_1,text_2
53966,012,Willy Wonka,rrrr rrrrr,None,None
53968,005,Disaster Girl,me dijo q jugar  dark orbit era para pks,None,None
53970,005,Disaster Girl,ESTO PASA POR VER MENSAJES Y PUBLICACIONES DE.. BRAYAN Y GRANJERO,None,None
53978,009,No me digas,Este No es el ano de cristiano ESte es el ano de.... Codina,None,None
53982,013,Yao Wonka,jair anda banate  que apestas a chivo,None,None
53983,006,Filosoraptor,"Es mas, y si ayer no pUso nada a la venta... ...quiere decir q maOana le van a sacar otro 1.5 millones??",None,None
53984,006,Filosoraptor,Si ne llamo tono y soy parvo Quiere deCir q soy tontoelculo??,None,None
53985,011,Problems,andrea callate que tu historia la hace llorar,None,None
53986,013,Yao Wonka,jajjajajajaj aron esta dormido en el suelo y se cree malote,None,None
53987,011,Problems,TENIENDO GANAS DE IRTE A DORMIR Y SABER QUE AUN NO ACABAS LA TAREA,None,None
53991,012,Willy Wonka,hos gusta el mananeo y lo sabeis,None,None
53993,012,Willy Wonka,os gusta el mananeo y lo sabeis,None,None
53996,011,Problems,dios.. felipeee es una puta,None,None
54002,010,Prepare Yourself,Preparate  la warry is coming,None,None
54003,001,Ancient Aliens,samuel tiene una polla asiii,None,None
54014,001,Ancient Aliens,solo ahi una explicacion para esto protoss,None,None
54022,004,Bad Luck Brian,Tiene examen un domingo a las 8,None,None
54025,011,Problems,dijo noche de accion puso naruto,None,None
54026,007,Futurama Fry,cara de alzamora viendo a rins celebrando su cagada,None,None
54040,009,No me digas,ehhhh??? ¿has visto toda la carne que he comprao? ehhhhh?,None,None
54042,005,Disaster Girl,Let it.. BURN!!,None,None
54047,009,No me digas,ehhhhh??? ¿has visto lo apanao que e er Grego?? ehhhhhh??,None,None
54049,013,Yao Wonka,Tu cara en un simulacro ante una pregunta  de una asugnatura que aun no has estudiado,None,None
54057,006,Filosoraptor,Tots quedem a lluis estasen... pero si la judith ens porta a la mediterrania?,None,None
54058,006,Filosoraptor,si els gps van tan be... com es que lluis estasen esta a la mediterrania?,None,None
54059,007,Futurama Fry,els gots de l'albert son de festa... significa que tiraran canyes als refugis?,None,None
54063,012,Willy Wonka,transicions... ...ja veureu el que es que les cames tinguin vida propia,None,None
54064,003,Ay Si,Ai si! jo tambe dure cales #Novullserultim,None,None
54065,005,Disaster Girl,em va dir que no faria la tri... ara ja ha de començar amb l'aigua,None,None
54082,004,Bad Luck Brian,bet ON ALL GAMES SO FAR WINS LESS THAN HALF,None,None
54083,004,Bad Luck Brian,ola k ase yo me llamo kekomundo,None,None
54084,008,Matias Prats,nuevas noticias:daniela lo espera en el cuarto pero orosco no hace ni mrd,None,None
54086,001,Ancient Aliens,cogio el retrovisor entre sus manos asI... y tiro para bajo,None,None
54090,001,Ancient Aliens,matame porfavor,None,None
54095,001,Ancient Aliens,"FEDE, aprovecha la manana es cuando mas crece",None,None
54101,009,No me digas,tu crees?,None,None
54104,013,Yao Wonka,jaja tu crees?,None,None
54122,010,Prepare Yourself,"BRACE YOURSELF SUMMER IS ENDING, DEADLINES ARE COMING",None,None
54123,005,Disaster Girl,ESTO LES PASA A LOS QUE SE METEN CON LTV JAJA,None,None
54124,002,Annoying Gamer Kid,Me pongo el t71 Hago scout pasivo en a1,None,None
54127,005,Disaster Girl,QUERIAN SABER QUE PASABA SI ME ATACABAN? LTV LOS ANIQUILABA JAJA,None,None
54132,001,Ancient Aliens,ya no  somos  calidosos  ximena   ahora  somos  ¡  amorosos   !,None,None
54136,007,Futurama Fry,nO SE  PERO NO TE CREO   NADITA DE LO  QUE DICES,None,None
54140,008,Matias Prats,de parte la comision de festejos de cubia Muchas gracias a todos!!!!!!,None,None
54141,012,Willy Wonka,En serio eres al capone pues traeme una pizza a domicilio,None,None
54145,012,Willy Wonka,"VEGETTA777 SI NO LO VISTE, NO TUVISTE INFANCIA",None,None
54151,002,Annoying Gamer Kid,oye care falo ya aprendI,None,None
54166,003,Ay Si,Ay gran mierda  que un muchacho le dio paleta,None,None
54172,001,Ancient Aliens,Yuri said te lo dejada ir Recio y duro,None,None
54175,005,Disaster Girl,asI queme el Audi de alcaraz y lo sabeis...,None,None
54184,012,Willy Wonka,ASÍ QUE YA NO ESTAS EN GRUPO 5 QUE TAL LLEVAS TUS TIKITAKAS?,None,None
54186,001,Ancient Aliens,HA!!!! Soy el mas wow de los wow ;),None,None
54189,006,Filosoraptor,"ENTOCES EL SARCASMO ES LA EXPRESION MAS BAJA DE LA INTELIGENCIA HUMANA? ahhh, ya lo entendI todo!",None,None
54197,013,Yao Wonka,y me dijo q fui el ultimo en coger el megane no hubieras firmado la papeleta sin novedad,None,None
54198,008,Matias Prats,noticia de ultimo minuto a maeugenia munayco se la acabaron las vaciones .,None,None
54200,009,No me digas,MRD   MILET FIGUEROA,None,None
54205,009,No me digas,"No, en el grupo de pixel gun solo jugamos vuorcraft",None,None
54221,012,Willy Wonka,yA VISTE DEMENTAL? Y QUE TAL?,None,None
54223,012,Willy Wonka,ahy adrian siempre desconfiando de los demas,None,None
54224,003,Ay Si,cuando el profe  te miran y te pilla infraganti,None,None
54227,001,Ancient Aliens,"""CHEMICALS"" GRISES",None,None
54228,001,Ancient Aliens,"""CHEMICALS""  200% ACTIVO",None,None
54229,006,Filosoraptor,sera paint! o no sera,None,None
54231,009,No me digas,asi esta tu cara porque el lunes es festivo,None,None
54232,006,Filosoraptor,Mapu cuentame  por que eres tan hermosa,None,None
54238,001,Ancient Aliens,IMAGÍNATE  tu en talento py,None,None
54239,005,Disaster Girl,y esto fue lo que paso  a la casa de ese gatito,None,None
54240,004,Bad Luck Brian,"Va al GP de Brno ""dema a pel record!"" marquez no fa ni podi",None,None
54244,004,Bad Luck Brian,Pide un punto extra Lo reprueban!,None,None
54245,004,Bad Luck Brian,HACE VALE TODO HACE 7 AOOS TE VIENE A APURAR DE A 4,None,None
54264,004,Bad Luck Brian,la verdadad rocha  si es muy feo,None,None
54265,005,Disaster Girl,"LA CASA DE DELGADO PACHECO... DESPUES DEL ""TIERRA 2DO AOO""",None,None
54266,005,Disaster Girl,"La casa de delgado Pacheco... despues del ""tierra 2do ano",None,None
54273,003,Ay Si,¿yo? yo que!!,None,None
54279,008,Matias Prats,muere leo messi tras correr en un partido se ve que no le gustaba probar cosas nuevas,None,None
54281,004,Bad Luck Brian,QUE GRACIOSO  Jajajajajajaja no.,None,None
54282,003,Ay Si,UIUI relaja la fresa,None,None
54292,009,No me digas,no me digas daaaaaaaaaa,None,None
54296,007,Futurama Fry,mataste al senor banano yo lo se,None,None
54306,013,Yao Wonka,Eaaaa  esa lo k tiene es sagnaa!!!,None,None
54310,009,No me digas,Noooo no me digas!,None,None
54311,009,No me digas,nooo no sabIa!!,None,None
54320,009,No me digas,Que al mayo xR le gusta q le metan el dedo No me digas,None,None
54327,009,No me digas,Que Luis Felipe es el portero de la coYotera? No me digas,None,None
54332,013,Yao Wonka,queeeee Pikinaaa!!!!!!,None,None
54334,012,Willy Wonka,AsI que te gusta dibujar pijotas Dime que se siente no tener una propia,None,None
54342,005,Disaster Girl,ELLA TIRO MIS JUEGOS DE ZELDA YO LA TIRE AL FUEGO MIENTRAS ENCENDIA SU CASA,None,None
54365,003,Ay Si,Ay si si si solo xk uso pantalonetas cortas y tengo las piernas peludas,None,None
54366,004,Bad Luck Brian,SUBE LAS COSAS PARA HACER BODY AL AUTO SE LE OLVIDA LA TABLA Y SE LA ROBAN!,None,None
54371,005,Disaster Girl,pal facebook,None,None
54372,003,Ay Si,Ay si si  Ahora todos son soldados del guetto,None,None
54381,004,Bad Luck Brian,si comes alimentos y cagas mierda  come mierda a ver si cagas alimento o algo asi,None,None
54383,011,Problems,yo estuve llorando por ti,None,None
54384,005,Disaster Girl,terminar  de limpiar la cas,None,None
54386,012,Willy Wonka,me importa... 7 mierdas,None,None
54390,004,Bad Luck Brian,estudias durante 14 anos en el conservatorio te pregunta que carrera has hecho,None,None
54394,001,Ancient Aliens,Un tremendo aplauso para las persona que entran a mi perfil ven todas las foto y le dan like y no nos siguen,None,None
54395,005,Disaster Girl,listo casa limpia,None,None
54396,011,Problems,me dijo que era de podemos ...no pudimos,None,None
54397,001,Ancient Aliens,Esto no son 20cm Pero acepto el duelo,None,None
54399,011,Problems,monta un negocio de cervezas se las toma porqur no las vendio,None,None
54400,007,Futurama Fry,la karin camus no es floja debe estar ahorrando energia para la vejez,None,None
54402,011,Problems,porfavor te amo ya no quiero llorar solo  amarte,None,None
54406,006,Filosoraptor,los  reto  a crear un cuento en conjunto y que el primero que comente tiene que decir hacia una vez,None,None
54411,008,Matias Prats,"en otras noticias, iker casillas y cr7 fueron asesinados en un tiroteo",None,None
54414,007,Futurama Fry,"karin camus, floja? debe estar ahorrando energia para la vejez",None,None
54417,008,Matias Prats,la noticia es no hay harina,None,None
54419,010,Prepare Yourself,Selfies de gente con pintura de colores is coming prepare your twitter,None,None
54428,011,Problems,DIOS MIO QUE HIZE PARA MERECER ESTO :(,None,None
54434,007,Futurama Fry,cual  tarea,None,None
54443,006,Filosoraptor,Me pregunto... que quiere decirme,None,None
54454,013,Yao Wonka,SI TE PRESTAS PARA ESO QUIEN COOO VA A CREER ?,None,None
54457,013,Yao Wonka,SI TE PRESTAS PARA ESO QUIEN COOO te VA A CREER ?,None,None
54459,011,Problems,"comadre la vida no puede ser , nada mas de llanto..",None,None
54466,008,Matias Prats,ultima  noticia sofia oliveri acaba de afeitarse los bigotes y las axilas,None,None
54472,013,Yao Wonka,Dime que se siente matar una pobre banana,None,None
54473,007,Futurama Fry,¿sera que me terminaron  Y yo no me di cuenta?,None,None
54478,008,Matias Prats,ultima  noticia mariela polezzeli confirma su nacionalidad: boliviana,None,None
54479,006,Filosoraptor,si los camellos tienen joroba  xq los humanos tambien,None,None
54484,008,Matias Prats,entre otras noticias paola zublasoli rompe el record de la nariz mas grande del mundo,None,None
54486,011,Problems,NO MANCHES! PINCHES SHATS!,None,None
54499,004,Bad Luck Brian,SE LLAMA UTILANO SUFRE ESTREOIMIENTO,None,None
54501,008,Matias Prats,las noticias de hoy marcelo es guapo jajajajajaja mentira,None,None
54503,010,Prepare Yourself,falta 1 dIa para el  regreso a clases,None,None
54520,013,Yao Wonka,mira!: una prostituta en mi negocio!,None,None
54521,008,Matias Prats,ultimo momento franco oliveri rompe el record de la ceja mas grande del mundo,None,None
54524,011,Problems,me dijo que hibamos a pasar la mejor noche de nuestra vida era polvo de gallo,None,None
54525,011,Problems,es tan hermoso... creo que voy a llorarsh !,None,None
54527,001,Ancient Aliens,lo que realmente importa en toda discusion es siempre ser quien dice la ultima palabra teniendo o no la razon,None,None
54530,007,Futurama Fry,"javier, flojo? debe estar ahorrando energia para la vejez",None,None
54535,012,Willy Wonka,Asi que vas al color run? Dime que se siente ser un sedentario que paga por algo que puede hacer gratis todos los dias?,None,None
54537,012,Willy Wonka,usted es wn??? o llega atrasado a la pega todos los dias???,None,None
54555,010,Prepare Yourself,prepars your anus  3er guerra mundial se aproxima,None,None
54561,004,Bad Luck Brian,Va al Color run Termina con silicosis por la pintura toxica,None,None
54570,001,Ancient Aliens,agarrar tus cenos maldita ursurpadora de ambar,None,None
54571,012,Willy Wonka,¿le vas a cruz azul? que se siente que dorlan pabon les meta 3 goles,None,None
54576,008,Matias Prats,en otras noticias  los del v,None,None
54580,004,Bad Luck Brian,ofrecen plazas nuevas  pretenden patear propuestas sindicales y plazas de base,None,None
54585,006,Filosoraptor,si la pereza es un pecado capital pero en mi barrio tiene un dia conmemorativo... eso nos hace del diablo?,None,None
54595,001,Ancient Aliens,Ustedes Son Asi De Hermozas y Demasiado Tiernas,None,None
54596,007,Futurama Fry,No se si tengo sed O ANdo bien crudo,None,None
54612,005,Disaster Girl,tu no me enganas mary oseguera  mediocre,None,None
54641,004,Bad Luck Brian,'                                ' c¡ert0,None,None
54649,006,Filosoraptor,el sol es un sol xd,None,None
54655,001,Ancient Aliens,como coshesponde,None,None
54656,001,Ancient Aliens,no comiste ergo... no sos vuela mas  q el viento,None,None
54665,008,Matias Prats,NOTICIA DE ULTIMO MOMENTO  TE AMO JESSI <3,None,None
54671,004,Bad Luck Brian,me llamo josue... y me como la japi xD,None,None
54672,003,Ay Si,Ay Si Aysi ya le eche otros 20 pesos de saldo,None,None
54673,008,Matias Prats,ultima noticia !!! la bebida del momento el !chapo!,None,None
54678,004,Bad Luck Brian,Rompi record 15.10 fuck yeaaaa!!,None,None
54679,003,Ay Si,kjhkjh ssd,None,None
54693,012,Willy Wonka,CARAJO MUCHA HUEVADAS YA,None,None
54698,004,Bad Luck Brian,quiere que su luchador favorito sea WWE WHC es fan de cm punk,None,None
54700,010,Prepare Yourself,el lunes  is coming,None,None
54701,013,Yao Wonka,17  de agosto fecha para  no  olvidar,None,None
54702,012,Willy Wonka,asi que este es tu novio decime que se siente tener un novio que se la lastre,None,None
54718,004,Bad Luck Brian,me dice cojudin pero... es mas coju.... que yo xD (by: jimena ),None,None
54724,011,Problems,dios! q raton. por culpa de mi tia.quiero comerme un consome,None,None
54730,013,Yao Wonka,TANTO KARAOKES QUEDAMOS RONCOS,None,None
54733,013,Yao Wonka,helenzhita checho fuma pedo nomas xd,None,None
54737,003,Ay Si,yo no ise nada  por que me miran,None,None
54738,003,Ay Si,ay Si  Piratero ctv,None,None
54739,004,Bad Luck Brian,SU PRIMER TRABAJO ARREGLANDO CASAS LA RUSA,None,None
54741,013,Yao Wonka,y le dije lisa me vale verga tu comentario,None,None
54743,001,Ancient Aliens,SOLO HAY UNA EXPLICACION PARA ESTO FUTUCHUP,None,None
54752,003,Ay Si,uy ahora vas a hacer muchos memes que malote,None,None
54759,005,Disaster Girl,dijeron que odiaban a jeff the killer ahora yo odio su casa en llamas,None,None
54764,004,Bad Luck Brian,me dice gay y no nunca tuvo novia..,None,None
54770,003,Ay Si,"AY SÍ, AY SÍ ESTOY EN AVANZADO Y LLEVO EL LIBRO EN LA MANO PARA QUE ME VEAN",None,None
54772,006,Filosoraptor,luco dondeestas,None,None
54773,005,Disaster Girl,El lunes hay clases Ya no...,None,None
54774,004,Bad Luck Brian,juega lol NO CARGA LA PARTIDA Y PIERDE,None,None
54777,004,Bad Luck Brian,'                                ' eso es c¡erto mam¡,None,None
54783,005,Disaster Girl,mis vecinos eran del mill8nari8s eran,None,None
54786,013,Yao Wonka,asi que eres De tototlan  no posta cabron,None,None
54797,011,Problems,si solo hubiera amado al virgo que me comentaba canciones tiernas en mis estados,None,None
54805,009,No me digas,jjajajajja ni el pendejo de tu amigo carlos  podra soportar tanta sarquestidadad se volvera loco en 5 minutos,None,None
54808,003,Ay Si,HAY SI HAY SI  A FER LE ENCANTA IR A LA ESCUELA,None,None
54810,003,Ay Si,hay si hay si se la tiran q u q ah los igualados,None,None
54813,010,Prepare Yourself,preparate... tu regalo va al final del video,None,None
54817,003,Ay Si,AY SI AY SI  YA todos son custom shop de algo,None,None
54818,003,Ay Si,uy si...uy si me gusta que le molesten a la barbon@...pero estoy que me derrito por dentro....,None,None
54825,001,Ancient Aliens,QUE LOS SACARON DE LA DISCO?? PAULO....,None,None
54828,009,No me digas,el cereal  vargas,None,None
54833,001,Ancient Aliens,el profee se creee por que  es el profe de fisica peeee jajajaja,None,None
54841,005,Disaster Girl,y pensar que sera un reventon  el 23,None,None
54853,003,Ay Si,CASA POR CARCEL  HOY Y MAOANA !NORMAL!,None,None
54866,013,Yao Wonka,jajaja no puede hablar es que no termina de lavarse,None,None
54877,004,Bad Luck Brian,ve un video de hola soy german  muere virgen,None,None
54881,004,Bad Luck Brian,mauro critica a diego torres va a ver a manuel carrasco,None,None
54883,002,Annoying Gamer Kid,jijiji  he matado a uno 10 niveles mas bajo soy un malote,None,None
54886,003,Ay Si,hola soy botman  usa buts(traseros),None,None
54888,013,Yao Wonka,Jajaja que no puede hablarblar ah! ya entendI tas lavando!!,None,None
54895,006,Filosoraptor,y si robin williams se suicido para que aron ramsey anotara,None,None
54899,013,Yao Wonka,Jajaja que no puedes hablar ah!! ya entendI tas lavando,None,None
54903,005,Disaster Girl,Hoy vas a venir a jam no???... digo... vos fijate...,None,None
54905,002,Annoying Gamer Kid,te reto a ... escribir tu jego favorito letra por letra,None,None
54909,007,Futurama Fry,"aqui parece  que va haber pleito mejor me voy a la m,,,,,,,",None,None
54914,012,Willy Wonka,que regrese contigo porque te extrane? que se siente saber que extrane mas el wi fi.,None,None
54922,001,Ancient Aliens,Siy Fome,None,None
54929,008,Matias Prats,ultima noticia se encontro cabezon  feo llamado edilio,None,None
54935,008,Matias Prats,ultima noticia se descubrio que   edilio es gey,None,None
54941,007,Futurama Fry,Kiere pelea desimelo suave,None,None
54943,006,Filosoraptor,si las campanas politicas son financiadas por privados entonces los polIticos son sus empleados?,None,None
54948,006,Filosoraptor,contaminacion ambiental,None,None
54949,001,Ancient Aliens,me voy a comer un bocadillico asi de amplio ekisde loo mas grande de la siri bocadil of jamon,None,None
54950,007,Futurama Fry,me doy cuenta que esta hueva  no  tengo que dejar las crogas,None,None
54951,003,Ay Si,AY SI AY SI SE CRE BEATBOXER Y SACA LOS INSTRUMENTALES DE CEPILLIN,None,None
54956,008,Matias Prats,Ultima noticia nina campesina Imita a skrillex (s. O. S),None,None
54959,006,Filosoraptor,si da risa raja q fueron al mundial de clubes entonces porque no le ganaron al esteli,None,None
54961,001,Ancient Aliens,es ke yo le dige a bryan dejame alzarte y se lo mire y se lo cogi,None,None
54963,003,Ay Si,aysi aysi gerrita de imagenes pz yo le entro aysi aysi,None,None
54964,008,Matias Prats,como ultima noticia... siguen llegando culeros...!!!,None,None
54965,012,Willy Wonka,cojala  gonorrea  ..i..,None,None
54968,008,Matias Prats,ultima noticia... han llegado mas culeros...!!!,None,None
54970,008,Matias Prats,ultima noticia... han llegado unos culeros...!!!,None,None
54977,012,Willy Wonka,con q' quieren star  con mi hnito  diganme k se siente k  io voi a ser su cunada :D muajaja me siento malota,None,None
54978,001,Ancient Aliens,recuerda mis palabras el mundo sera dominADO POR IDIOTAS,None,None
54980,011,Problems,Solo Nooooo,None,None
54982,011,Problems,DIOSITO PROTEGEMEM   DE LOS HOMBRES Q CREEN Q SOY UN OBJETO SEXUAL AMEN.,None,None
54984,011,Problems,"DIOSITO PROTEGEME   DE LOS HOMBRES Q CREEN Q SOY UN OBJETO SEXUAL ""AMEN"".",None,None
54987,011,Problems,POR FAVOR  VASTA,None,None
54989,010,Prepare Yourself,PREPARE YOURSELF BARCE FEST IS COMING,None,None
54991,004,Bad Luck Brian,soy tan malo que en la clase  de ingles hablo espanol,None,None
54995,011,Problems,tiiiiiii burnham,None,None
55001,001,Ancient Aliens,profe Delicioso el chivito,None,None
55002,011,Problems,ai dios mio como chinga  esta nina,None,None
55010,001,Ancient Aliens,l EL LOQUENDERO,None,None
55014,012,Willy Wonka,que  nivel,None,None
55018,008,Matias Prats,El abuelo baja a bilbao Las txosnak piden mas cerveza,None,None
55019,005,Disaster Girl,asi que paola no quiere contestar el fono soy la vane...,None,None
55020,006,Filosoraptor,si voy a comprar un cuarto de pinones... !!necesitare como 5 negros cargadores!!...,None,None
55023,001,Ancient Aliens,cosa de los  circulos,None,None
55024,013,Yao Wonka,chiqui no se  bana,None,None
55028,001,Ancient Aliens,"FUE OBRA DE UNA FUERZA E.T.  LLAMADA ""EL POTRO""",None,None
55030,001,Ancient Aliens,ESTO FUE OBRA DE UN ENTE LLAMADA.. EL POTROO!!!,None,None
55037,003,Ay Si,uyy sii soy  como el ave fenix,None,None
55040,001,Ancient Aliens,En teco hay Extraterrestres,None,None
55042,001,Ancient Aliens,Debates Everywhere,None,None
55044,013,Yao Wonka,jajaja que feo,None,None
55047,012,Willy Wonka,que se siente no tener vida propia  bryan marcelo diaz piscoya,None,None
55048,013,Yao Wonka,jajaja me cago  de risa cabrones,None,None
55054,013,Yao Wonka,jajajajaja chupame un huevo mununa,None,None
55055,006,Filosoraptor,Si el es tu hijo y ronca... entonces la mama tambien ronca?,None,None
55058,001,Ancient Aliens,cuando se juntan el punki y el dreyk se desvanecen misteriosamente. aliens,None,None
55066,007,Futurama Fry,comenta tu pais quien tede like lo agregas,None,None
55068,001,Ancient Aliens,En teco hay extraterrestres o bien esta lleno de gente que se hacen los pelotudos,None,None
55074,001,Ancient Aliens,"son aliens y sus bromas, no se asusten",None,None
55079,001,Ancient Aliens,solo hay explicacion para esto david,None,None
55082,001,Ancient Aliens,solo son aliens no se alarmen,None,None
55084,012,Willy Wonka,luis miguel cobra mas caro en palenque que en auditorio osea que se cree??,None,None
55086,006,Filosoraptor,Que pregunta boluda... si aca nadie ve ni sabe nada,None,None
55094,006,Filosoraptor,no se si calcas los dibujos  o dibujas el calcado,None,None
55095,012,Willy Wonka,que no tienes vida propia  bryan marcelio diaz piscoya,None,None
55098,007,Futurama Fry,brayan te voy acusar con tu mama  messi es un asco :D,None,None
55099,001,Ancient Aliens,son solo aliens no se asusten,None,None
55101,001,Ancient Aliens,existe una clara explicacion para esto david,None,None
55104,004,Bad Luck Brian,Lo van haber jugar a la pelota  Lo expulsan,None,None
55114,012,Willy Wonka,"Be called Marta Martinez is like  be called Willy Wonka, but sexiest",None,None
55121,007,Futurama Fry,de que ruido se queja ?¿ ni q escuchara nuestras voces,None,None
55123,012,Willy Wonka,asi que me quieres culpar de algo que tu haces....jajjaja,None,None
55125,009,No me digas,"SI NO TE GUSTA NO COMENTES, NADIE PIDIO TU OPINION",None,None
55133,003,Ay Si,"hay hay, ando crudo ayer cumpli anos",None,None
55142,012,Willy Wonka,que no tienes vida propia ? bryan marcelo diaz piscoya!!,None,None
55147,013,Yao Wonka,este pendejo  solo dice adios puto me cago de risa,None,None
55159,007,Futurama Fry,Not sure if he's ignoring my emails or he's out of office,None,None
55165,012,Willy Wonka,NO QUERÍAN A BACHELET Y A LA CONCERTACION AHORA AGUANTEN,None,None
55168,005,Disaster Girl,la venganza es muy divertida,None,None
55181,012,Willy Wonka,DIME MELISSA QUE SE SIENTE SER TAN BONITA,None,None
55183,009,No me digas,dices q piensas en mi apocoooo,None,None
55184,005,Disaster Girl,mira que hicistes,None,None
55195,004,Bad Luck Brian,Tiene la mejor planilla el entrenador no sabe  nada de futbol,None,None
55196,005,Disaster Girl,Dijo el kpop es una mierda dijo....,None,None
55206,008,Matias Prats,la noticia es no hay harina,None,None
55208,004,Bad Luck Brian,Le quiere ganar al real madrid pierde con racing,None,None
55209,005,Disaster Girl,ME GUSTA EL PICO Y POR ESO LE QUEME LA CASA A LA VIEJA HIJA DE PUTA DE LA ESQUINA QE ME VIO CULIANDO CON MI TIO EL OTRO DIA Y ME ACUSO A MI MAMA QUE ME PEGO Y YO LE CHUPE UNA TETA WTF WTF WTF WTF WF WTF,None,None
55226,005,Disaster Girl,Habia una arana... Pero ya La espantE,None,None
55232,005,Disaster Girl,Me saco un suspenso la suspendi a ella para siempre,None,None
55243,009,No me digas,Habia que reirse mena? Bien fome tu wea,None,None
55246,009,No me digas,Daniela no me jodas ella es la que caga espuma,None,None
55247,013,Yao Wonka,Me estas diciendo que rondrigo vinoes esta sobrio a esta hora? jajajajja,None,None
55257,007,Futurama Fry,No se si kiara me esta ignorand O esta viendo pOrno,None,None
55260,012,Willy Wonka,Que interesante La marisol Donde quedo?,None,None
55261,012,Willy Wonka,sisisi lesli sisis eres una perver,None,None
55265,011,Problems,claudia no cages infancias,None,None
55266,004,Bad Luck Brian,QUIERE GANARLE AL REAL MADRID PIERDE CON RACING,None,None
55267,012,Willy Wonka,Alvaro  Que se siente ser no popular?,None,None
55268,004,Bad Luck Brian,Ofrece la casa saca la tremenda empanada xd,None,None
55270,005,Disaster Girl,Fuegos artificIales Por tu cumple Chef!,None,None
55274,012,Willy Wonka,cuando te hacen una foto para el coi metes la barriga y lo sabes,None,None
55276,009,No me digas,me gusta ..  blur... te jode...!!!!,None,None
55281,001,Ancient Aliens,aun sigo creyendo que pudieran ser aliens,None,None
55282,001,Ancient Aliens,eres un gran estupido,None,None
55283,012,Willy Wonka,yo era un nino inicente hasta que conocI al alex,None,None
55284,013,Yao Wonka,tu novio es racing que se siente que el le dedique mas tiempo al carro que ati,None,None
55287,008,Matias Prats,"En otras noticias la profe jamaica tiene ipad Y no lo quiere soltar, hasta para dormir lo abraza",None,None
55288,004,Bad Luck Brian,Estudia IBT Es cajera en la comer,None,None
55306,001,Ancient Aliens,la teorIa es que los alienIgenas conviven entre los humanos,None,None
55307,011,Problems,Dios ya deten al alan La volvio aplicar!!!,None,None
55309,011,Problems,AYudalos dios!! La volvio hacer el alan,None,None
55312,008,Matias Prats,el martes la supercopa de espana real madrid vs atletico de  madrid,None,None
55315,001,Ancient Aliens,SEGUN LA TEORIA  MI HERMANO JHON ES CAGON,None,None
55321,009,No me digas,momento quien le pregunto,None,None
55327,009,No me digas,no le robes a josu la carol ¿ok?,None,None
55333,009,No me digas,y q hago  me rio,None,None
55336,009,No me digas,que no sabes que es  Bullying parcero,None,None
55344,001,Ancient Aliens,LO INTERESANTE DEL SUDADO DE GATO ES CUANDO ESTAN CHIQUITOS SON JUGOSOS,None,None
55346,001,Ancient Aliens,no lo encontre  lo cree pues vero,None,None
55347,011,Problems,queria estar en la sala... cecilia me quita mi lugar grrrr,None,None
55348,011,Problems,para que fui a  ese maldito caski,None,None
55360,013,Yao Wonka,ASI QUE TIENES 4 GATITOS  PERO DIME SERA QUE ALCANSE PARA ASER CHAULAFAN,None,None
55362,003,Ay Si,uy uy  uy uy,None,None
55367,001,Ancient Aliens,jeje se meantojo una torta,None,None
55375,002,Annoying Gamer Kid,SOY UN  ADIPTO AL JUEGO,None,None
55378,011,Problems,amor hoy no... estoy ovulando,None,None
55384,012,Willy Wonka,ERES UNA MALDITA BASURA,None,None
55396,008,Matias Prats,Pakito y el jefe dandolo todo  Y no aparentan mas de 45,None,None
55398,011,Problems,O no Vino sebsatian,None,None
55410,006,Filosoraptor,como lo sabes???!!!,None,None
55412,004,Bad Luck Brian,se compra una nueva pc  y no sube videos,None,None
55413,005,Disaster Girl,en mi casa no kiern a itachi pork llego y les hizo el katon a mis vecinos,None,None
55414,001,Ancient Aliens,su homosexualidad es sorprendente,None,None
55415,011,Problems,te odio elvis me haces llorar pero igual te jodere,None,None
55419,009,No me digas,NO  WEEEEES,None,None
55422,012,Willy Wonka,QUE SE SIENTE HABER TOMADO 1ML DE BALEYS y haber tenido cruda al dia siguiente!!,None,None
55426,008,Matias Prats,Chatis no te asustes pero... Pero voy a recoger la mesa,None,None
55428,013,Yao Wonka,a  mi no me enganas galatic  eres gay.!!,None,None
55432,010,Prepare Yourself,BRace yourselves Pachirrisu memes are coming,None,None
55435,002,Annoying Gamer Kid,me llamo david  y soy jotolon,None,None
55436,004,Bad Luck Brian,Quieren que crash vuelva con naughty dog no tiene ps3,None,None
55466,008,Matias Prats,Ha comenzado La operacion fistr,None,None
55479,004,Bad Luck Brian,VA POR UN BUZZARD PARA MATAR A todos LO MATAN AL PRIMER tiro DE sniper,None,None
55480,007,Futurama Fry,uuusshhh mas creida,None,None
55481,007,Futurama Fry,parece que no sabes  que es un meme?,None,None
55487,013,Yao Wonka,a poco si y ademas cruda que tragon,None,None
55488,008,Matias Prats,comienza la Operacion fi,None,None
55490,001,Ancient Aliens,Madrilistas Ganan Un Partido Y Se Creen Campeones Pff,None,None
55494,012,Willy Wonka,asi que sales linda en las fotos...  CUENTAME CUANTOS FILTROS utilizas AL MOMENTO DE EDITARLA.,None,None
55506,011,Problems,porque existira gente idiota,None,None
55511,013,Yao Wonka,jajaja cree rodrigo  q voy a exponer,None,None
55515,011,Problems,si el me dice mentiras  terminaria con el,None,None
55521,008,Matias Prats,en otras notcias no sabes trolear,None,None
