,meme_id,plantilla,texto_no_tilde,text_1,text_2
39226,003,Ay Si,ay ay si no me toca un buen nivel no juego bien,ay ay si, no me toca un buen nivel no juego bien
39291,013,Yao Wonka,"dime dicaprio, que se siente actuar pero actuar para sobrevivir",,dime dicaprio que se siente actuar pero actuar para sobrevivir
39297,003,Ay Si,uy si muy naca ella,uy si, muy naca ella
39318,004,Bad Luck Brian,Juega al counter strike lo matan tirandole la c4,Juega al counter strike, lo matan tirandole la c4
39361,003,Ay Si,"ay si, ay si !!! se visten como malandros y ya creen que lo son",ay si ay si, !!! se visten como malandros y ya creen que lo son
39377,003,Ay Si,"ay si, ay si!! ahora en estos sagrados tiempos todos son guerrilleros y mas antes porque no decian lo mismo....! !""·$%&//",ay si ay si,"!! ahora en estos sagrados tiempos todos son guerrilleros y mas antes porque no decian lo mismo....! !""·$%&//"
39397,012,Willy Wonka,asi que le vas al cruz azul? dime que se siente no haber sido campeon en 17 anos,asi que le vas al cruz azul? ,dime que se siente no haber sido campeon en 17 anos
39440,004,Bad Luck Brian,invoca a satanas se le aparece abaddon,invoca a satanas, se le aparece abaddon
39446,004,Bad Luck Brian,prepara su clase de apocalipsis en la iglesia le preguntan que quien es abaddon,prepara su clase de apocalipsis en la iglesia, le preguntan que quien es abaddon
39473,004,Bad Luck Brian,come un hot dog y no se da cuenta que tenia goma de mascar,come un hot dog y no, se da cuenta que tenia goma de mascar
39527,003,Ay Si,"ay si, ay si hecha la gringa",ay si ay si, hecha la gringa
39556,004,Bad Luck Brian,se compra un perro un pajaro y un gato el gato se come a el pajaro el perro al gato y el perro muere,se compra un perro un pajaro y un gato el gato, se come a el pajaro el perro al gato y el perro muere
39562,003,Ay Si,ay si ay si tengo neflix,ay si ay si, tengo neflix
39563,012,Willy Wonka,con que estudias en la esca dime que se siente ser priista... de closet?,con que estudias en la esca ,dime que se siente ser priista... de closet?
39565,003,Ay Si,ay si ay tengo netflix,ay si, ay tengo netflix
39571,003,Ay Si,!ay si como si fueran los mejores¡,!ay si, como si fueran los mejores¡
39572,003,Ay Si,ay si ay si tengo netflix,ay si ay si, tengo netflix
39591,003,Ay Si,"ay si ,ay si que no sintio el temblor dice tefy fuentes ...paja ombe",ay si ay si, que no sintio el temblor dice tefy fuentes ...paja ombe
39606,003,Ay Si,ay si ay si yo solo escucho electronica,ay si ay si, yo solo escucho electronica
39607,006,Filosoraptor,"Si los negros son cafes Entonces, ¿Por que les dicen negros?",Si los negros son cafes Entonces ,¿Por que les dicen negros?
39610,003,Ay Si,ay si ay si que mala  eres luz,ay si ay si, que mala  eres luz
39629,012,Willy Wonka,asi que te querias ir a z 4 a pelartela dime que se siente que peter te lo frustre,asi que te querias ir a z 4 a pelartela ,dime que se siente que peter te lo frustre
39634,003,Ay Si,"ay si, ay si, me creo mucho porque toco en alabanza pero no se ni tocar el triangulo",ay si ay si, me creo mucho porque toco en alabanza pero no se ni tocar el triangulo
39656,003,Ay Si,hay si soy la chica poderosa porque tengo enamorado,hay si, soy la chica poderosa porque tengo enamorado
39670,003,Ay Si,hay si se creen magallaneros y no saben ni que es el beisbol,hay si, se creen magallaneros y no saben ni que es el beisbol
39682,003,Ay Si,ay si asy si fredy te enojaste,ay si, asy si fredy te enojaste
39686,003,Ay Si,"ay si, ay si LOS PASTELES EMMANUEL SON LOS MEJORES DE LINARES.",ay si ay si, LOS PASTELES EMMANUEL SON LOS MEJORES DE LINARES.
39688,010,Prepare Yourself,preparense Tenorio esta llamando a la policIa,preparense, Tenorio esta llamando a la policIa
39696,003,Ay Si,ay si ay si ahora cualquiera se cree sicaria,ay si ay si, ahora cualquiera se cree sicaria
39700,003,Ay Si,ay si ay si Porque soy guapo me creo que puedo dejar en R y D,ay si ay si, Porque soy guapo me creo que puedo dejar en R y D
39703,003,Ay Si,ay si ay si se acaban las fiestas patronales de huejucar y se acuerdan que tienen novia,ay si ay si, se acaban las fiestas patronales de huejucar y se acuerdan que tienen novia
39722,003,Ay Si,!!!ay si !!! ()soy un gay me gusta el los cabros!!!,!!!ay si, !!! ()soy un gay me gusta el los cabros!!!
39751,003,Ay Si,"Ay SI ,ay si traje pastel de la emmanuel",Ay SI ay si, traje pastel de la emmanuel
39767,003,Ay Si,"Ay si, ay si !!! Me creo mucho, porque soy de las chicas de r.h.",Ay si ay si, !!! Me creo mucho porque soy de las chicas de r.h.
39772,003,Ay Si,ay si ahora todos comentan con stickers,ay si, ahora todos comentan con stickers
39789,003,Ay Si,"Ay si, ay si !!! Me creo mucho, porque soy de las chicas guapas de r.h.",Ay si ay si, !!! Me creo mucho porque soy de las chicas guapas de r.h.
39802,003,Ay Si,ay si ay si soy joha y hago crossfit,ay si ay si, soy joha y hago crossfit
39813,007,Futurama Fry,no se que pasara primero chivas desciende o me pagan mi apuesta,no se que pasara primero chivas desciende, o me pagan mi apuesta
39833,011,Problems,le dije qe no por atras y ahora no puedo ni cagar,le dije qe no por atras, y ahora no puedo ni cagar
39839,003,Ay Si,ay si! como no! juliancito y yo somos mejores amigos! bff's quoi!,ay si,! como no! juliancito y yo somos mejores amigos! bff's quoi!
39876,003,Ay Si,no ps ay si no me meto                     . cada quien es tan onda o profunda  como quiera ser,no ps ay si, no me meto                     . cada quien es tan onda o profunda  como quiera ser
39892,004,Bad Luck Brian,quiere tocar la guitarra se le rompe una cuerda,quiere tocar la guitarra, se le rompe una cuerda
39898,007,Futurama Fry,"No se si es andrea molina, Marilyn Monroe o el flaco de Open English",No se si es andrea molina Marilyn Monroe, o el flaco de Open English
39943,003,Ay Si,Uy si uy si ahora echale la culpa al lap,Uy si uy si, ahora echale la culpa al lap
39969,013,Yao Wonka,asi k tu eres alcides no dime k se siente ser topo,asi k tu eres alcides no ,dime k se siente ser topo
40014,004,Bad Luck Brian,no tiene dinero se le buguea el dft en el suelo,no tiene dinero, se le buguea el dft en el suelo
40028,004,Bad Luck Brian,pide pastel de la emmanuel para su fiesta... no lo invitan.,pide pastel de la emmanuel para su fiesta... no, lo invitan.
40051,003,Ay Si,ay si te creo steven,ay si, te creo steven
40053,004,Bad Luck Brian,contrata un avion para burlarse le meten la pelota en la raja,contrata un avion para burlarse, le meten la pelota en la raja
40117,006,Filosoraptor,si un granjero trabaja con paja ¿es pajero?,si un granjero trabaja con paja ,¿es pajero?
40126,010,Prepare Yourself,preparense las pendejadas se acercan,preparense, las pendejadas se acercan
40136,003,Ay Si,ay si el enemigo real es el estado espanol,ay si, el enemigo real es el estado espanol
40140,003,Ay Si,hay sii q no la kieres pero la jodes por todo,hay si,i q no la kieres pero la jodes por todo
40174,003,Ay Si,ay si ay si como vienes de la redoma no quieres jugar counter,ay si ay si, como vienes de la redoma no quieres jugar counter
40189,008,Matias Prats,ultimas noticias yeferson esta cagao y no quiere jugar cs con ali,ultimas noticias, yeferson esta cagao y no quiere jugar cs con ali
40243,003,Ay Si,Hay si hay Quiere ser futbolista pero le pEga su mujer,Hay si, hay Quiere ser futbolista pero le pEga su mujer
40259,003,Ay Si,ay si ay si me cubro la cara de una madre azul,ay si ay si, me cubro la cara de una madre azul
40263,003,Ay Si,"ay si, ay si, yo siempre escucho la emisora pero nunca gano en el #pareoreja cuando llamo",ay si ay si, yo siempre escucho la emisora pero nunca gano en el #pareoreja cuando llamo
40266,003,Ay Si,"ay si, ay si, yo siempre escucho vibra pero nunca gano en el #pareoreja cuando llamo",ay si ay si, yo siempre escucho vibra pero nunca gano en el #pareoreja cuando llamo
40270,003,Ay Si,"ay si si, me dijieron pelao y me siento mas joven!",ay si, si me dijieron pelao y me siento mas joven!
40275,003,Ay Si,"ay si, ay si, yo siempre escucho vibra pero nunca gano cuando llamo al #pareoreja",ay si ay si, yo siempre escucho vibra pero nunca gano cuando llamo al #pareoreja
40280,003,Ay Si,ay si ay si tengo mi banda y no quiero q otra la opaque,ay si ay si, tengo mi banda y no quiero q otra la opaque
40349,003,Ay Si,Ay si ay si me siento frances y estoy bien nopal,Ay si ay si, me siento frances y estoy bien nopal
40354,003,Ay Si,ay si ay si ay si tiene farinjitis y no viene a clases,ay si ay si, ay si tiene farinjitis y no viene a clases
40376,003,Ay Si,ay si! Ay Si! DEFIENDO A LA NANCY DE REPENTE me suelta,ay si,! Ay Si! DEFIENDO A LA NANCY DE REPENTE me suelta
40385,003,Ay Si,hay si somos politicos y nos tomamos muchas fotos,hay si, somos politicos y nos tomamos muchas fotos
40426,003,Ay Si,ay si ahora todos tomandose fotos con la camiseta de colombia,ay si, ahora todos tomandose fotos con la camiseta de colombia
40431,012,Willy Wonka,que ganaste una canaste de cerveza? dime que se siente saber que el trabajo es para hoy,que ganaste una canaste de cerveza? ,dime que se siente saber que el trabajo es para hoy
40548,008,Matias Prats,ultimas noticias jennifer fue loquiada en una y se corrio,ultimas noticias, jennifer fue loquiada en una y se corrio
40574,011,Problems,aveces quisiera comprarme un pastel de LA pasteleria emmanuel despues recuerdo que ni dinero tengo y se me pasa,aveces quisiera comprarme un pastel de LA pasteleria emmanuel despues recuerdo que ni dinero tengo, y se me pasa
40580,011,Problems,A veces quisiera hacer 3 juegos de bano para diciembre.. pero me acuerdo que soy muy lenta como tortuga y se me pasa.,A veces quisiera hacer 3 juegos de bano para diciembre.. pero me acuerdo que soy muy lenta como tortuga, y se me pasa.
40629,004,Bad Luck Brian,Repara el microfono se rompen los audifonos,Repara el microfono, se rompen los audifonos
40704,004,Bad Luck Brian,Tiene que presentar tesis.. se le malogra la computadora,Tiene que presentar tesis.., se le malogra la computadora
40708,007,Futurama Fry,no se si pady es gay o ultra gay,no se si pady es gay, o ultra gay
40727,004,Bad Luck Brian,"le dan ganas de trabajar le ""da un ataque al colon""",le dan ganas de trabajar," le ""da un ataque al colon"""
40750,003,Ay Si,Ay si ay si publico La Cancion para caPtar la atencion,Ay si ay si, publico La Cancion para caPtar la atencion
40755,004,Bad Luck Brian,le ponen andres se quita la s,le ponen andres, se quita la s
40772,004,Bad Luck Brian,se compra un jordan se lo roban los pacos,se compra un jordan, se lo roban los pacos
40778,006,Filosoraptor,"si tarija es mejor que sucre, y sucre la partio la madre a cajamarca ¿puede cajamrca estar mejor que tarija?",si tarija es mejor que sucre y sucre la partio la madre a cajamarca ,¿puede cajamrca estar mejor que tarija?
40808,003,Ay Si,ay si ay si yo soy la afortunada,ay si ay si, yo soy la afortunada
40829,003,Ay Si,ay si ay si tengo manos,ay si ay si, tengo manos
40834,006,Filosoraptor,"si tarija es mejor que sucre, y sucre le partio la madre a cajamarca ¿puede cajamrca estar mejor que tarija?",si tarija es mejor que sucre y sucre le partio la madre a cajamarca ,¿puede cajamrca estar mejor que tarija?
40844,007,Futurama Fry,con los post de diego no se si estoy en el 2004 o en el 2014,con los post de diego no se si estoy en el 2004, o en el 2014
40846,011,Problems,me dijo que me llevaria a nicanor y comimos en linos,me dijo que me llevaria a nicanor, y comimos en linos
40850,003,Ay Si,ay si ay si como ya se ven las caritas de chat ya en los comentarios ya todos las publican,ay si ay si, como ya se ven las caritas de chat ya en los comentarios ya todos las publican
40857,003,Ay Si,ay si ay si como ya se ven las caritas del chat en los comentarios ya todos las publican,ay si ay si, como ya se ven las caritas del chat en los comentarios ya todos las publican
40894,012,Willy Wonka,Asi que quieres cambiar tu paIs dime que se siente quejarte y no aportar nada constructivo !!,Asi que quieres cambiar tu paIs ,dime que se siente quejarte y no aportar nada constructivo !!
40939,008,Matias Prats,ultimas noticias: jose manuel salcedo chavarria es el chupa vergas en la prision,ultimas noticias,: jose manuel salcedo chavarria es el chupa vergas en la prision
40951,012,Willy Wonka,eres bandero? dime que se siente ser lo mejor del mundo,eres bandero? ,dime que se siente ser lo mejor del mundo
40956,007,Futurama Fry,no se si es sarcasmo o fue un mal chiste,no se si es sarcasmo, o fue un mal chiste
40966,004,Bad Luck Brian,abren italiano iv lo ponen con marquez,abren italiano iv, lo ponen con marquez
41024,011,Problems,solo queria un beso y me dieron por donde no queria,solo queria un beso, y me dieron por donde no queria
41026,003,Ay Si,hay si tu diario con las mismas fotos by:kevin,hay si, tu diario con las mismas fotos by:kevin
41048,004,Bad Luck Brian,InvitA a Una mina a la playa No le d a Ni un beso,InvitA a Una mina a la playa No, le d a Ni un beso
41116,003,Ay Si,"Ay si, ay si! mi corto fue elegido",Ay si ay si,! mi corto fue elegido
41117,004,Bad Luck Brian,conoce al amor de su vida en urgencias y le pregunta como se llama tu amigo,conoce al amor de su vida en urgencias y, le pregunta como se llama tu amigo
41120,003,Ay Si,ay si ay si soy taxista y trabajo en elite,ay si ay si, soy taxista y trabajo en elite
41129,003,Ay Si,ay si seguro me tienes miedo,ay si, seguro me tienes miedo
41168,003,Ay Si,ay si NO ME ECHEN CERVEZA,ay si, NO ME ECHEN CERVEZA
41175,011,Problems,solo le pedi las talla de mis zapatos y en la noche me clavo el aparato hasta el fondo,solo le pedi las talla de mis zapatos, y en la noche me clavo el aparato hasta el fondo
41179,004,Bad Luck Brian,quiere tomarle foto al chavo guapo se le acaba el rollo en el iphone,quiere tomarle foto al chavo guapo, se le acaba el rollo en el iphone
41187,011,Problems,solo le pedi mi talla de zapatos y en la noche me clavo el aparato hasta el fondoo hasta el fondo,solo le pedi mi talla de zapatos, y en la noche me clavo el aparato hasta el fondoo hasta el fondo
41196,011,Problems,solo le pedi mi talla de zapatos y en la noche me clavo el aparato hasta el fondo,solo le pedi mi talla de zapatos, y en la noche me clavo el aparato hasta el fondo
41210,012,Willy Wonka,asI que quieres terminar tu servicio social en una hora eh? dime que se siente ser un flojo?,asI que quieres terminar tu servicio social en una hora eh? ,dime que se siente ser un flojo?
41232,008,Matias Prats,interrumpimos este programa para darles una noticia de ultima hora nos acaban de informar que a shaa le gusta chibi,interrumpimos este programa para darles una noticia de ultima hora, nos acaban de informar que a shaa le gusta chibi
41241,003,Ay Si,"ay si, ay si soy un alburero de lo peor",ay si ay si, soy un alburero de lo peor
41268,003,Ay Si,Ay si ay si Se jalonea la corronga y diCe que esta cojieNdo,Ay si ay si, Se jalonea la corronga y diCe que esta cojieNdo
41304,011,Problems,me dijo que me amaba y se fue con Alejandra!!!,me dijo que me amaba, y se fue con Alejandra!!!
41369,011,Problems,me dijo que su abuelo trabaja en la pgr y no Evisto nada del abuelo,me dijo que su abuelo trabaja en la pgr, y no Evisto nada del abuelo
41420,005,Disaster Girl,haz enojar a los ayotzinapos decian no quemaran al gobierno decia,haz enojar a los ayotzinapos decian no quemaran al gobierno ,decia
41421,012,Willy Wonka,joaquin asi que estas enamorado aver dime que se siente saber que solo es un sentimiento pasajero,joaquin asi que estas enamorado aver ,dime que se siente saber que solo es un sentimiento pasajero
41444,012,Willy Wonka,asi que eres magallanero dime que se siente ser la burla del besibol,asi que eres magallanero ,dime que se siente ser la burla del besibol
41483,003,Ay Si,Ay si ay si Ya  van 1200 like en la fan page de audio zone,Ay si ay si, Ya  van 1200 like en la fan page de audio zone
41511,003,Ay Si,Hay si ... El coche Esta impecable,Hay si, ... El coche Esta impecable
41526,003,Ay Si,ay si ay  si  me creo vegeta y no puedo hacer un debil galick ho,ay si, ay  si  me creo vegeta y no puedo hacer un debil galick ho
41543,011,Problems,hay dios por que creaste a los pendejos y para a abarla de chingar ubaldo lleva la bandera,hay dios por que creaste a los pendejos, y para a abarla de chingar ubaldo lleva la bandera
41548,011,Problems,hay dios por que creaste a los pendejos y para acabarla de chingar uvaldo lleva la bandera,hay dios por que creaste a los pendejos, y para acabarla de chingar uvaldo lleva la bandera
41555,011,Problems,Por dios esta mas foca y muere,Por dios esta mas foca, y muere
41605,003,Ay Si,AY si ay si Me dicen juana,AY si ay si, Me dicen juana
41635,011,Problems,me dijo que era su primera ves y me hizo todas las poses de camasutra,me dijo que era su primera ves, y me hizo todas las poses de camasutra
41636,003,Ay Si,"Ay si, ay si yo no uso hilo vOs sos una lepera",Ay si ay si, yo no uso hilo vOs sos una lepera
41645,003,Ay Si,ay si aysi esta alegre por que esta con maykol,ay si, aysi esta alegre por que esta con maykol
41653,003,Ay Si,ay si ay si todos mis amigos son narcos pero yo soy una blanca paloma,ay si ay si, todos mis amigos son narcos pero yo soy una blanca paloma
41659,003,Ay Si,ay si ay sandra se cree regia pero soy picona,ay si, ay sandra se cree regia pero soy picona
41679,004,Bad Luck Brian,la di mayor sube 20 eqiuipos america se queda,la di mayor sube 20 eqiuipos america, se queda
41697,004,Bad Luck Brian,juega fifa le marcan mano,juega fifa, le marcan mano
41807,003,Ay Si,"ay si ay si ahora todas las mensas se estan nombrando ""decime la tufitos"" en fb, solo pendejadas se inventan,,de todos modos son feas mucha",ay si ay si," ahora todas las mensas se estan nombrando ""decime la tufitos"" en fb solo pendejadas se inventande todos modos son feas mucha"
41850,004,Bad Luck Brian,el pidio un ascenso lo mandaron de companero con el samii,el pidio un ascenso, lo mandaron de companero con el samii
41878,003,Ay Si,ay si ay si pongo fotos de chiquito por q de grande soy tremendo putaso,ay si ay si, pongo fotos de chiquito por q de grande soy tremendo putaso
41885,003,Ay Si,ay si bien gorda,ay si, bien gorda
41930,004,Bad Luck Brian,le compran un celular inteligente le sale con sindrome de down,le compran un celular inteligente, le sale con sindrome de down
41944,003,Ay Si,ay si el richard sale la mas rica,ay si, el richard sale la mas rica
41946,013,Yao Wonka,Con que eres magallanera dime que se siente ser tan hermosa,Con que eres magallanera ,dime que se siente ser tan hermosa
41979,012,Willy Wonka,dime que se siente no tener memegenerator,,dime que se siente no tener memegenerator
42001,003,Ay Si,hay si si todo por que no fue de un arbo,hay si, si todo por que no fue de un arbo
42021,003,Ay Si,ay si soy gonteck y me creo mucho,ay si, soy gonteck y me creo mucho
42034,007,Futurama Fry,No se si esta jugando medel o el pepe rojas,No se si esta jugando medel, o el pepe rojas
42036,011,Problems,estaba tranquila en facebook y me dijo que hiciera la tarea,estaba tranquila en facebook, y me dijo que hiciera la tarea
42101,013,Yao Wonka,asI que le quieres echar mentiras?? dime que se siente que ella ya sepa todo..! pero se hace pendeja!,asI que le quieres echar mentiras?? ,dime que se siente que ella ya sepa todo..! pero se hace pendeja!
42181,012,Willy Wonka,dime que se siente ser mujer con cara de travesti,,dime que se siente ser mujer con cara de travesti
42199,005,Disaster Girl,decian que eran real mandril decian....,decian que eran real mandril ,decian....
42250,007,Futurama Fry,no se si bolivia esta jugando bien o chile esta jugando como el pico,no se si bolivia esta jugando bien, o chile esta jugando como el pico
42280,012,Willy Wonka,dime sury que se siente tener un blackberry,,dime sury que se siente tener un blackberry
42282,003,Ay Si,ay si que feo eso del sexo,ay si, que feo eso del sexo
42284,003,Ay Si,ay si ay si piensa que los likes son buenos y le van a cambiar la vida,ay si ay si, piensa que los likes son buenos y le van a cambiar la vida
42318,007,Futurama Fry,no se que es peor... que le de besos en el HOCICO... o que lo vista como mariconcito,no se que es peor... que le de besos en el HOCICO..., o que lo vista como mariconcito
42329,007,Futurama Fry,nose si quedarme a hablar contigo  toda la noche o irme a mi casa,nose si quedarme a hablar contigo  toda la noche, o irme a mi casa
42335,004,Bad Luck Brian,ABre una lista free para su cumpleanos se olvida el dni,ABre una lista free para su cumpleanos, se olvida el dni
42341,008,Matias Prats,noticia de ultima hora chivas esta a punto del descenso,noticia de ultima hora, chivas esta a punto del descenso
42342,005,Disaster Girl,decian que [GK] es mierda... decian...,decian que [GK] es mierda... ,decian...
42346,012,Willy Wonka,dime que se siente recibir regalos,,dime que se siente recibir regalos
42353,012,Willy Wonka,que se chingan uno al otro y dime que se siente ser igual de mandilones,que se chingan uno al otro y ,dime que se siente ser igual de mandilones
42397,003,Ay Si,ay si tus estados dicen que eres feliz pero detras de la pantalla eres infeliz,ay si, tus estados dicen que eres feliz pero detras de la pantalla eres infeliz
42401,003,Ay Si,"ay si, ay si y despues porque paso todo",ay si ay si, y despues porque paso todo
42417,013,Yao Wonka,asI que manana no hay paro dime que se siente no haber hecho tarea,asI que manana no hay paro ,dime que se siente no haber hecho tarea
42445,006,Filosoraptor,¿O sea que por ser el mes de los brujitos la reforma a la ley 30 se  disfrazo de acuerdo 2034?,,¿O sea que por ser el mes de los brujitos la reforma a la ley 30 se  disfrazo de acuerdo 2034?
42446,007,Futurama Fry,no se que es peor... que le de besitos en el hocico... o que lo vista como mariconcito,no se que es peor... que le de besitos en el hocico..., o que lo vista como mariconcito
42451,007,Futurama Fry,no se que es peor que le de besitos en el hocico... o que lo vista como mariconcito,no se que es peor que le de besitos en el hocico..., o que lo vista como mariconcito
42455,008,Matias Prats,ultimas noticias arlan es un pendejo ¡,ultimas noticias, arlan es un pendejo ¡
42472,008,Matias Prats,"En ultimas noticias una bomba cayo sobre un cementerio, 20 muertos resultaron heridos",En ultimas noticias, una bomba cayo sobre un cementerio 20 muertos resultaron heridos
42493,003,Ay Si,Ay si ay si ahora todos comentan con stickers,Ay si ay si, ahora todos comentan con stickers
42523,003,Ay Si,ay si ay si vamo a ver un video andale,ay si ay si, vamo a ver un video andale
42544,003,Ay Si,Uy si uy si Mi novio es damian el gay,Uy si uy si, Mi novio es damian el gay
42581,004,Bad Luck Brian,disena un uniforme no se lo compran,disena un uniforme no, se lo compran
42601,004,Bad Luck Brian,actualiza su estado y lo cagan con memes de la u y alianza,actualiza su estado y, lo cagan con memes de la u y alianza
42612,004,Bad Luck Brian,se toma un jugo de tamarindo con leche le da estrenimiento,se toma un jugo de tamarindo con leche, le da estrenimiento
42614,003,Ay Si,ay si ay si karina te crees mucho porque tu peluche habla en ingles y ni sabes que dice,ay si ay si, karina te crees mucho porque tu peluche habla en ingles y ni sabes que dice
42678,003,Ay Si,ay si ay si  va a llorar y de seguro va a hacer q se inunde managua,ay si ay si,  va a llorar y de seguro va a hacer q se inunde managua
42688,008,Matias Prats,ultimas noticias apaza stalkea a la gente y se agarra la foto para hacer un meme,ultimas noticias, apaza stalkea a la gente y se agarra la foto para hacer un meme
42738,007,Futurama Fry,No se si  muy macho habla mucha mierda o tiene el culo en la boca,No se si  muy macho habla mucha mierda, o tiene el culo en la boca
42753,007,Futurama Fry,no se si diego es gay o es lesbiana,no se si diego es gay, o es lesbiana
42793,012,Willy Wonka,dime que se siente tenerle  bronca a angie,,dime que se siente tenerle  bronca a angie
42808,007,Futurama Fry,no se si me gusta por enfermera o porque es muy linda,no se si me gusta por enfermera, o porque es muy linda
42813,003,Ay Si,Ay si ay si Lets use spread Fuk off blue,Ay si ay si, Lets use spread Fuk off blue
42849,006,Filosoraptor,si el marxismo dice ser materialista ¿por que no se materializa su teorIa?,si el marxismo dice ser materialista ,¿por que no se materializa su teorIa?
42873,007,Futurama Fry,no se si hablas en serio o solo estas siendo sarcastico,no se si hablas en serio, o solo estas siendo sarcastico
42882,007,Futurama Fry,no se si correr o seguir con la lucha,no se si correr, o seguir con la lucha
42897,011,Problems,se lo pedi a ruben garcia y lo tenia chiquito,se lo pedi a ruben garcia, y lo tenia chiquito
42907,004,Bad Luck Brian,Consigue trabAJO alan lo mandan a la verga el mismo dia,Consigue trabAJO alan, lo mandan a la verga el mismo dia
42929,008,Matias Prats,noticia de ultima hora jaqueline sera la suegra!!,noticia de ultima hora, jaqueline sera la suegra!!
42976,006,Filosoraptor,si nietzsche creo al superhombre ¿por que murio de apoplejia?,si nietzsche creo al superhombre ,¿por que murio de apoplejia?
42981,007,Futurama Fry,no se si reirme o trolearte,no se si reirme, o trolearte
42983,006,Filosoraptor,SI NIETZSCHE CREO AL SUPERHOMBRE ¿POR QUE TERMINO CON APOPLEJÍA?,SI NIETZSCHE CREO AL SUPERHOMBRE ,¿POR QUE TERMINO CON APOPLEJÍA?
43002,006,Filosoraptor,si 2+2 es igual a pez ¿celeste+zuleima daria igual a pendejismo total?,si 2+2 es igual a pez ,¿celeste+zuleima daria igual a pendejismo total?
43023,012,Willy Wonka,dime que se siente ser un payaso,,dime que se siente ser un payaso
43049,008,Matias Prats,Noticia de ultima hora tinito espinoza ama a su hermana josselyn,Noticia de ultima hora, tinito espinoza ama a su hermana josselyn
43051,004,Bad Luck Brian,No le toca imAGinaria Es un toloza,No, le toca imAGinaria Es un toloza
43087,012,Willy Wonka,asi que tu eres cristofer dime que se siente tener otra cuenta,asi que tu eres cristofer ,dime que se siente tener otra cuenta
43101,003,Ay Si,ay si ay si y yo me chupo el dedo,ay si ay si, y yo me chupo el dedo
43103,003,Ay Si,ay si mi pedagogia,ay si, mi pedagogia
43152,004,Bad Luck Brian,Llega a gdl a las 9 am se queda esperando en el aeropuerto hasta las 6 pm,Llega a gdl a las 9 am, se queda esperando en el aeropuerto hasta las 6 pm
43155,007,Futurama Fry,No se si es un friki o es un puto genio,No se si es un friki, o es un puto genio
43166,003,Ay Si,ay si ay si me creo mucho con lucrecia,ay si ay si, me creo mucho con lucrecia
43209,004,Bad Luck Brian,comamos en lo de ramiro. quien es ramiro...,comamos en, lo de ramiro. quien es ramiro...
43229,003,Ay Si,"Ay si, ay si, me la atoran en redes Me Voy",Ay si ay si, me la atoran en redes Me Voy
43230,004,Bad Luck Brian,va a gurdar su arma con poca vida lo mata un verde,va a gurdar su arma con poca vida, lo mata un verde
43236,003,Ay Si,ay si ay si soy arenosa y no me gusta el cp,ay si ay si, soy arenosa y no me gusta el cp
43238,007,Futurama Fry,no se si hay manana paro en la unam o solo no quiero ir a exponer,no se si hay manana paro en la unam, o solo no quiero ir a exponer
43242,004,Bad Luck Brian,Cambia la foto de perfil 1000 veces le llega a los 200 likes,Cambia la foto de perfil 1000 veces, le llega a los 200 likes
43244,007,Futurama Fry,no se si manana hay paro en la unam o solo no quiero ir a exponer,no se si manana hay paro en la unam, o solo no quiero ir a exponer
43247,004,Bad Luck Brian,se le acerca  a un perro la muerde,se, le acerca  a un perro la muerde
43248,007,Futurama Fry,no se si es tonta o tiene problemas me,no se si es tonta, o tiene problemas me
43250,004,Bad Luck Brian,saca su arma del baul lo ve un policia,saca su arma del baul, lo ve un policia
43266,004,Bad Luck Brian,esta en comabte con un policia lo esposa,esta en comabte con un policia, lo esposa
43268,004,Bad Luck Brian,esta en combate con un policia lo esposa,esta en combate con un policia, lo esposa
43271,003,Ay Si,Ay si ay si es nuebo y se la da de biejo,Ay si ay si, es nuebo y se la da de biejo
43272,007,Futurama Fry,no se si es tonta o tiene problemas mentales,no se si es tonta, o tiene problemas mentales
43284,008,Matias Prats,ultimas noticias a ulises le gustan los pitos,ultimas noticias, a ulises le gustan los pitos
43291,007,Futurama Fry,nose si fue mucho o todavia quedan memes,nose si fue mucho, o todavia quedan memes
43301,003,Ay Si,ay si ay si es un sapo,ay si ay si, es un sapo
43309,012,Willy Wonka,asi que te gusta la navidad ... dime que se siente saber que no te daran ni mierda,asi que te gusta la navidad ... ,dime que se siente saber que no te daran ni mierda
43316,004,Bad Luck Brian,se trata de hacer el gracioso lo pendejean en facebook,se trata de hacer el gracioso, lo pendejean en facebook
43385,012,Willy Wonka,"Asi que eres muy fan del tomorrowland,dime... cuantos stages tiene?",Asi que eres muy fan del tomorrowland,dime... cuantos stages tiene?
43386,004,Bad Luck Brian,hace un meme con su propia imagen lo demandan por copyright,hace un meme con su propia imagen, lo demandan por copyright
43391,012,Willy Wonka,¿Que te mandaron a hacer una investigacion en timbuktu? dime que se siente tener que hacer una investigacion de campo santo,¿Que te mandaron a hacer una investigacion en timbuktu? ,dime que se siente tener que hacer una investigacion de campo santo
43418,003,Ay Si,ay si ay si me da miedo samuel,ay si ay si, me da miedo samuel
43435,003,Ay Si,ay si ay si ya te crees porque tienes maraton el 18 de octubre,ay si ay si, ya te crees porque tienes maraton el 18 de octubre
43441,004,Bad Luck Brian,apaga la alarma del reloj se queda sin turnos :S,apaga la alarma del reloj, se queda sin turnos :S
43450,003,Ay Si,ay si ay si vienen 40 delegados a la sur,ay si ay si, vienen 40 delegados a la sur
