,meme_id,plantilla,texto_no_tilde,text_1,text_2
67310,003,Ay Si,uy mierda,None,None
67312,003,Ay Si,Ay Si   Ay Si Me cantaban el tatatunga y me creia mucho,None,None
67323,002,Annoying Gamer Kid,amo los videos,None,None
67333,011,Problems,por favor... deja de subir mamadas,None,None
67335,004,Bad Luck Brian,HAS MAL USO DE MEMES ANTIGUOS DECIAN NO PASARA NADA DECIAN,None,None
67336,008,Matias Prats,En ptras noticas juancho De declaro mariconc,None,None
67340,011,Problems,se mojo la ropa,None,None
67342,008,Matias Prats,nOS ACABAN DE INFORMAR QUE LA POLICIA  DE MEMES DETUVO 58.000 INFRACTORES  EN LAS ULTIMAS 24 HS,None,None
67359,001,Ancient Aliens,VA A COMER CAMARONES..... SE ECHA UNOS PEDOS ASI DE GRANDES....,None,None
67362,001,Ancient Aliens,VA A COMER CAMARONES....SE SE ECHA UNOS PEDOTES ASI DE GRANDES.....,None,None
67386,013,Yao Wonka,Ayy se siente defendido por El marica de el primo,None,None
67388,001,Ancient Aliens,la carrasco,None,None
67389,005,Disaster Girl,me dejo en visto no lo volvera a hacer,None,None
67390,009,No me digas,annncheeeee,None,None
67403,011,Problems,GALAN: MAOANA SE SUICIDAN VARIAS,None,None
67404,006,Filosoraptor,y los memes del topo donde estan ??,None,None
67405,013,Yao Wonka,ASTA QUIERA TE ESPERO POBRE HIJUEPUTA,None,None
67408,001,Ancient Aliens,No digo que sea andy pero... andy,None,None
67416,003,Ay Si,Ay si Ay si Me chupara el ojo,None,None
67421,006,Filosoraptor,si tone es feliz chupando que no las la chupe a todos para que sea mas grande su felicidad,None,None
67430,012,Willy Wonka,"AsI que te metiste a las calpulli? Cuentame, que se siente que la de las multiples eran las buenas",None,None
67434,012,Willy Wonka,Dime que se siente Que se te raje el celular,None,None
67439,013,Yao Wonka,pero ayer gabriel bien pilas,None,None
67446,011,Problems,Me dijeron que estudiara todas las guIas No venia nada en el examen,None,None
67467,011,Problems,Me dijo que me daba el dinero el domingo Y me elimino de facebook,None,None
67468,006,Filosoraptor,estoy pensando como partirte tu madre,None,None
67471,001,Ancient Aliens,oTAKUS OTAKUS EVERYWHERE,None,None
67479,007,Futurama Fry,mm sera q pijama roja,None,None
67483,012,Willy Wonka,Y pensar ke... La valeska se la come toda,None,None
67484,005,Disaster Girl,Aca vivIa mi companero tag team VivIa....,None,None
67488,012,Willy Wonka,Mmmm Ya mero sale el pollo,None,None
67505,011,Problems,Sale a reclamar por la ley de herencias por que Ya no le queda plata para arreglarce su careta de chasqui !!,None,None
67507,013,Yao Wonka,a ese negro nadie lo kiere por gorron lo dejan cuidando la casa como al perro,None,None
67508,006,Filosoraptor,nombre de lineas mi sol si re fa nombre de espacios fa la do mi,None,None
67521,003,Ay Si,ver komo mi suegro baila metete tete q te metas tete!! esos son los mejores recuerdos! q tengo!!,None,None
67524,012,Willy Wonka,ademas de pendejo ahora se cree tutorial,None,None
67531,012,Willy Wonka,asi q quieres eliminarme q se siente tener q verme manana en clases?,None,None
67534,001,Ancient Aliens,hola soy eliter ami me gusta de este tamano,None,None
67537,006,Filosoraptor,empienzo a penzar que tu no vales verga,None,None
67549,004,Bad Luck Brian,WEBEA TODO UN TIEMPO PARA QUE LO PONGAN LO EXPULSAN A LOS 15 MINUTOS,None,None
67552,001,Ancient Aliens,. zamoranos,None,None
67560,001,Ancient Aliens,Es kkkkkkkkkk,None,None
67566,012,Willy Wonka,Mmmmmmmmmm,None,None
67572,001,Ancient Aliens,osea como q no me entendes mira Frany al Suave ok,None,None
67576,005,Disaster Girl,A k si???,None,None
67580,003,Ay Si,aja si aja si senorita alina dice que no tomas cerveza jajja me haces reir recuerda q en toda party tu eres la primerita q te acabas la java jajja,None,None
67585,001,Ancient Aliens,CHINOS,None,None
67586,008,Matias Prats,Buenas noches a todos Se les invita a la champi,None,None
67588,003,Ay Si,jajja senorita alina usted dice q no toma ME HACES REIR RECUERDA Q EN TODA PARTY TU ERES LA PRIMERITA Q TE ACABAS LA JAVA JAJJA,None,None
67593,006,Filosoraptor,Que le digo,None,None
67599,001,Ancient Aliens,"Excelente historia le falto mas refraccion interna total, pero excelente historia",None,None
67601,012,Willy Wonka,ah orale chido tu cotorreo,None,None
67602,007,Futurama Fry,creo que manana me integrare en una comision,None,None
67604,007,Futurama Fry,creo que manana me integrare en alguna comision,None,None
67605,008,Matias Prats,buenos aires esta de rumba san Pedro,None,None
67606,004,Bad Luck Brian,Quiere jugar con los mismos equipos Pone finalizar partido,None,None
67609,001,Ancient Aliens,Mmm solo me tiro el pelo,None,None
67610,001,Ancient Aliens,ves lo que pasa cuando te burlas de mi frente,None,None
67617,009,No me digas,Otra vez?????????,None,None
67618,001,Ancient Aliens,pico,None,None
67628,011,Problems,no tenes porque quien quiere que sea reproductor?,None,None
67631,011,Problems,hayy! amor se nos inundo la casa,None,None
67633,011,Problems,hayy! se nos inundo la casa,None,None
67640,012,Willy Wonka,Haci Q No Sabes Q Desir Mejor Vete A Dormir,None,None
67648,006,Filosoraptor,Deja pensarlo cristy mmmm,None,None
67649,007,Futurama Fry,NOSE SI HACER LA TAREA AHORA O EL LUNES EN LA MAOANA,None,None
67650,006,Filosoraptor,Deja me pensarlo cristy mmmmm La verdad NOO,None,None
67651,011,Problems,Inscribe logica decian ESO TE SUBIRA EL PAPA DECIAN,None,None
67653,005,Disaster Girl,ME LLEGO AL PINCHO LA TAREA Y QUEME LA SENATI,None,None
67657,008,Matias Prats,nos informan que.... tu comentario es una mierda,None,None
67658,012,Willy Wonka,AsI que te juegas futbol Dime ¿que se siente ser mejor futbolista de todo el mundo?,None,None
67664,009,No me digas,Enserio Cuentame Mas,None,None
67665,012,Willy Wonka,AsI que te juegas futbol Dime ¿que se siente ser la mejor futbolista de todo el mundo?,None,None
67666,009,No me digas,sI...,None,None
67676,008,Matias Prats,En otras noticias en mal paso trabajador de la coca cola Anda de violIn,None,None
67684,008,Matias Prats,El reporte de la semana Calibre 50 en Me pongo de pie,None,None
67686,012,Willy Wonka,AsI que te llamas Brenda Sandoval Dime ¿que se siente ser la mejor futbolista de todo el mundo?,None,None
67704,012,Willy Wonka,te creere o no te creere en fin corazon de piedra luis garcia nunez,None,None
67705,011,Problems,Que termine ciclo ya diosito :(,None,None
67708,012,Willy Wonka,Asi q eres cachureco Que se siente q le Digan a Tu presidente fuera JOH,None,None
67709,012,Willy Wonka,"¿Asi que tienes muchas amigas ""bonitas""? Dime, ¿Que se siente ser friendzoneado por todas ellas?",None,None
67722,008,Matias Prats,ultima noticia me han podido confirmar que el partido de Colombia fue solo un ensayo,None,None
67735,012,Willy Wonka,con que te vas a estados unidso seria una lastima que tus companeros entregaran fasores,None,None
67737,011,Problems,Hoy no es un buen dIa Para mi,None,None
67746,005,Disaster Girl,Jejeje si supieran Que fui yo,None,None
67748,003,Ay Si,uyy son las 12 disculpeme debe estar ocupadisina,None,None
67757,006,Filosoraptor,si el cesar es de grecia porque vive en cane?,None,None
67761,001,Ancient Aliens,asI era el tambeachon del periquito,None,None
67766,005,Disaster Girl,JOVEN LA CASA DE BOCANEGRA SE INCENDIO,None,None
67777,001,Ancient Aliens,cherokeeros,None,None
67784,001,Ancient Aliens,tiene unas pompas perfectas como ella canon,None,None
67787,008,Matias Prats,algun dia sere un chico de la tv,None,None
67799,003,Ay Si,.,None,None
67802,009,No me digas,ya he dejado Las drogas,None,None
67803,007,Futurama Fry,como es que se llama eso que quiero tanto que amo tanto que es lo mas bello del mundo ? aaaaa si es mafe escalate xD,None,None
67804,001,Ancient Aliens,spidey,None,None
67810,004,Bad Luck Brian,yo no soy menso tengo lag para aprender,None,None
67811,008,Matias Prats,Entre otras noticias la pelicula mas takillera de todos los tiempos LAS AVERTURAS DE helber galarga,None,None
67812,004,Bad Luck Brian,ron,None,None
67813,004,Bad Luck Brian,experto en pendejadas,None,None
67814,010,Prepare Yourself,The leap second is comming...,None,None
67816,010,Prepare Yourself,The leap second is coming...,None,None
67819,004,Bad Luck Brian,p,None,None
67820,007,Futurama Fry,Veo a una persona que hoy va a aprobar,None,None
67824,007,Futurama Fry,Veo una persona que hoy APRUEBA,None,None
67847,012,Willy Wonka,mira nada mas !!! los volks night club regresan...!!,None,None
67852,001,Ancient Aliens,Monos,None,None
67854,003,Ay Si,"Ay si, uso biblioinova y todos conocen mi biblioteca",None,None
67855,009,No me digas,No me digas jiji  por ke todo se te ba en risa,None,None
67861,003,Ay Si,at si,None,None
67864,009,No me digas,Biblioinova te lleno la biblioteca no me digas,None,None
67868,012,Willy Wonka,Asi que es tu cumpleanos Dime que se seinte tener que comer dulces de leche y no un pastel,None,None
67870,004,Bad Luck Brian,"Agradece a dios cumplir anos, y llegar vivo a casa muere por combustion espontanea",None,None
67872,012,Willy Wonka,Carlos asi que es tu cumpleanos Dime que se siente tener que comer dulces de leche y no un pastel,None,None
67876,004,Bad Luck Brian,EN OTRAS NOTICIAS A HONDURAS YA SE LES HISO COSTUMBRES LOS REPECHAJES PRIMERO PARA PODER IR ALA COPA ORO. Y AHORA PARA IR AL MUNDIAL SUB 20. N.Z.2015,None,None
67880,004,Bad Luck Brian,esta en un grupo de hacks quiere cambiar una cuenta legalmente,None,None
67883,008,Matias Prats,"NOTICIA DE ULTIMO MINUTO LOS QUE QUIERAN DARLE SU CARRO AL KEVIN PARA QUE LE DE UNA VUELTA PUEDEN HACERLO, MANEJA DE LA PTM",None,None
67888,005,Disaster Girl,decia que los ojos de springtrap eran blancos DECIA,None,None
67894,003,Ay Si,A mi me invitaron fue a ver... al cantante de la ranchera vallenata!,None,None
67896,007,Futurama Fry,¿dE QE ANIME ES EL NUMERO 8?,None,None
67901,012,Willy Wonka,Diganle a su mama que le de de comer a Dilan,None,None
67907,008,Matias Prats,"Tuviste un accidente?.Te dieron 15 puntos? Pues,¡¡perdona que insista!!",None,None
67908,011,Problems,Necesito un poquito de tu amor para no estar triste Te amo Diego,None,None
67914,007,Futurama Fry,le dije que es prohibido grabar,None,None
67917,012,Willy Wonka,como dijo sancocho Que va a tomar pa'q me de!,None,None
67918,001,Ancient Aliens,los cientificos dicen que dormir a las 3:00 hace que vayas al cole mas temprano,None,None
67920,002,Annoying Gamer Kid,A las 11:00h En sala fonoll Planta,None,None
67925,008,Matias Prats,A un cartero se le incendio el bolso. No hubo ningun sobre viviente,None,None
67927,004,Bad Luck Brian,el man si salio... y como quedo adriano?,None,None
67928,012,Willy Wonka,"ENTONCES,",None,None
67929,008,Matias Prats,noticia de ultimo minuto se ha encontrado ala chica mas sexi,None,None
67931,010,Prepare Yourself,victoria stark from winterfell,None,None
67934,012,Willy Wonka,verdad que si,None,None
67935,012,Willy Wonka,tomas cada semana que se siente ser robery,None,None
67939,004,Bad Luck Brian,sube bug critico... a la imagen...,None,None
67941,007,Futurama Fry,No se sI es sarcasmo O hablas enserio,None,None
67943,009,No me digas,"Oh, ¿En serio? No me digas",None,None
67944,011,Problems,DIOS MIO SIGO ESPERANO,None,None
67946,013,Yao Wonka,"Vaya grupo, solo dos!!!!",None,None
67948,011,Problems,Manana alber cumple 45 Y en este grupo somos muy de rimas,None,None
67951,008,Matias Prats,noticia de ultimo minuto hay dos chicas bonitas en facebook,None,None
67952,005,Disaster Girl,gracias por su atencion no agan pregunta o que mo su casa,None,None
67955,008,Matias Prats,goodmorning,None,None
67967,004,Bad Luck Brian,Se levanta temprano para ir al trabajo Le cortan el agua,None,None
67973,013,Yao Wonka,acepta que eres un pendejo no te hagas wey,None,None
67975,008,Matias Prats,¿Tienes cachorritos adoptables? entonces te estoy buscando,None,None
67976,008,Matias Prats,euskadi lanza su propia pipboy europa se queja del uso de chapas como nueva moneda,None,None
67977,004,Bad Luck Brian,;';\ k'[,None,None
67978,008,Matias Prats,me donaron mil kilos de pienso... pienso que teneis que donar mas,None,None
67988,003,Ay Si,"Hay si, hay si gano mi equipo Cuando tu equipo ni fue invitado!",None,None
67992,003,Ay Si,"Ay si, Ay si gano mi equipo Cuando tu equipo ni fue invitado!",None,None
67998,009,No me digas,Felicidades Crespo!!!!,None,None
68001,012,Willy Wonka,AsI que ganaste una entrada? Dime que se siente saber que no te dejaran salir,None,None
68004,012,Willy Wonka,Asi q gano la vinotinto... q se siente... tu q decias q perdia x goleada...,None,None
68013,002,Annoying Gamer Kid,When your sister karla Plays xbox live with braulio all night.,None,None
68025,001,Ancient Aliens,the history was good but it needed more liams,None,None
68034,003,Ay Si,gracias por su ATENCION preguntas al profesor,None,None
68042,008,Matias Prats,Gato en lo alto de un arbol se debe tratar de un persa canario,None,None
68043,005,Disaster Girl,FAE EN PRODUCCION,None,None
68044,004,Bad Luck Brian,me dicen tutin y me gustan las gorditas,None,None
68047,011,Problems,"Hijos de puta, me hicieron alegrar pendando que ganarian Debo resignarme, este equipo no vale no mierda, me lleeenan de tristeza !!!",None,None
68048,001,Ancient Aliens,yo probe el metodo carretilla anoche y mirad como me quede...,None,None
68053,002,Annoying Gamer Kid,Wuajaja voy atrasada Pero no avisare,None,None
68069,012,Willy Wonka,El viernes... ...lo acabamos,None,None
68072,012,Willy Wonka,"Como se siente al saber que, estas perdiento tiempo de tu vida leyendo esto?",None,None
68073,008,Matias Prats,Vista en La Canonja La vieja del visillo,None,None
68075,001,Ancient Aliens,Incest problems,None,None
68076,009,No me digas,¿EN SERIO... ...TE DIJO ESO?,None,None
68081,003,Ay Si,Ay! Disque poniendo la excusa de otra cosa que no hace sentido pero es para q vean q le regalaron unas timbelan falsificadas,None,None
68084,008,Matias Prats,"noticia de ultimo minuto... oscar lobos alias ""la loba"", se encuentra bien a pija donde la minga, ahi los esta esperando, buenas noches!!",None,None
68092,003,Ay Si,Ay si claro todos sabemos que bruno no tiene cerebro,None,None
68098,006,Filosoraptor,y si diagnostico web s toma 400 segundos consultando un numero entonces que tiempo de inactividad en el sistema tendre?,None,None
68099,006,Filosoraptor,y si diagnostico web se toma 400 segundos consultando un numero entonces que tiempo de inactividad en el sistema tendre?,None,None
68110,012,Willy Wonka,asi que te andas quejando por lasnotas del otro curso decime que se siente no tener vida,None,None
68112,012,Willy Wonka,Que graciosooo... ensuciando un hilo bueno,None,None
68113,012,Willy Wonka,Que graciosooo el rei... ensuciando un hilo bueno,None,None
68116,008,Matias Prats,Los numeros de la loto q emely se saco fueron.. 27 07 98 08 12 15 y el loto mas 05,None,None
68118,005,Disaster Girl,Hay ombe tan buena gente que era antes de tirarme,None,None
68124,007,Futurama Fry,El de arriba es solo mio mi Guapo panameno,None,None
68127,006,Filosoraptor,Imagina como seria... se gremio fosse campeao?,None,None
68132,002,Annoying Gamer Kid,DOndiegotoal948 ... es un malo en el fifa15,None,None
68137,009,No me digas,Jo tambe he vist En jordi pares del reves,None,None
68141,011,Problems,abran la tarea.. Por favor!!,None,None
68149,010,Prepare Yourself,PREPARE YOURSSELF wn del norte diciendo en parenas esta nevando are coming,None,None
68151,001,Ancient Aliens,Dolphin Attack? it was aliens,None,None
68155,001,Ancient Aliens,bmwazteca,None,None
68156,013,Yao Wonka,hoy es lunes por que ayer fue domingo!!! feliz inicio de semana!!!!,None,None
68165,012,Willy Wonka,"chute, crees que hoy llegaras pronto al trabajo? Pues creo que hoy se va a retrasar asier relancio",None,None
68166,012,Willy Wonka,asi q tomando cristal 0º? y quieres q te creamos???,None,None
68167,012,Willy Wonka,Hey individuo.... que se siente tener  la flaca pensando en ti...,None,None
68168,012,Willy Wonka,asi q tomando cristal 0º? y quieres que te creamos???,None,None
68174,007,Futurama Fry,Mis derechos son lo mas importante,None,None
68175,007,Futurama Fry,Yo no si es Guebon O mil millones de veces Guebon,None,None
68189,003,Ay Si,¡AY YA! La mas que sabe de SNAPCHAT,None,None
68190,012,Willy Wonka,Twitterweek de @llyc? Cuentame mas,None,None
68191,007,Futurama Fry,una,None,None
68199,005,Disaster Girl,RR MARTIN hay de ti sino reviven a jhon!,None,None
68207,013,Yao Wonka,Y dise el Rafa... Que no tiene nariz?,None,None
68210,003,Ay Si,COMO ME DEJARON IR AHORA CHINGO A TODOS,None,None
68216,007,Futurama Fry,Don't know if i have to use But or however,None,None
68219,005,Disaster Girl,Hicieron pizzas y no invitaron No invitaron,None,None
68221,005,Disaster Girl,Hicieron pizzas y no invitaron Hicieron,None,None
68227,003,Ay Si,Que nooo?? Aaahh tu te lo pierdes,None,None
68237,011,Problems,Puro Chile es tu cielo azulado Puras Brisas te cruzan tambien,None,None
68238,012,Willy Wonka,AsI que pagas una clases de toreo... ¿que se siente al saber que retiran las subvenciones?,None,None
68239,001,Ancient Aliens,Explicacion Logica.... Anthony Hilton,None,None
68258,008,Matias Prats,10 millones de recompensa quien de con los ladrones de los calzoncillo de jhonfredi,None,None
68268,003,Ay Si,hay Dique cesar es la Para Aqui Gran Baina Esa,None,None
68275,004,Bad Luck Brian,.,None,None
68278,008,Matias Prats,hoy juega latri vamos a ganar,None,None
68279,011,Problems,hay quincena pero no hay tori,None,None
68284,003,Ay Si,diqe Leudy es la para del grupo Gran Baina Esa MmG,None,None
68290,011,Problems,NO TE TOCA HIJUE  PUTA!!!!!!,None,None
68291,003,Ay Si,yo no se no e dicho eso pero recluta si eres q culpa tengo yo,None,None
68296,011,Problems,Cesar Me DiJo Que No Hariamos Nada perO Me Lo Metio Y Me Lo Saco Entero,None,None
68301,007,Futurama Fry,"Veo mucha gente posteando de superacion, talante y juicio... luego los ves que no estudian, no se esfuerzan, y viven a costa de los papas",None,None
68303,005,Disaster Girl,buen momento para la selfie,None,None
68307,012,Willy Wonka,¿que quieres hacer?,None,None
68312,004,Bad Luck Brian,le predican sobre la sal es hipertenzo,None,None
68314,013,Yao Wonka,Leyton unico en Guatemala como no!!! jajaja,None,None
68332,013,Yao Wonka,NO MAMES QUE BUEN CHISTORIN!!!!!!,None,None
68334,004,Bad Luck Brian,Anuncian un nuevo METROID LO DESARROLLA EL TEAM NINJA,None,None
68338,012,Willy Wonka,ahorita te corto la nalga mierda,None,None
68340,010,Prepare Yourself,. .,None,None
68346,009,No me digas,me estas diciendo q YO TE AGREGUE,None,None
68349,009,No me digas,me estas diciendo q YO TE AGREGUe,None,None
68350,007,Futurama Fry,Me gusta y es sabinera Seguro le gusta el whisky sin soda,None,None
68369,003,Ay Si,Ay si los mas fanaticos de Golden State ahora Cuentame que se siente que LeBron este en la final otra vez y tu equipo no...,None,None
68371,004,Bad Luck Brian,eL VIERNES PERDIMOS EL REINADO EL DOMINGO PERDIO COLOMBIA,None,None
68374,007,Futurama Fry,"Las recepcionistas de la clInica daM me miran mal Anular 20 citas ,creo k no esta bien...",None,None
68375,004,Bad Luck Brian,La vinotinto gana ahora si la apoyan,None,None
68379,013,Yao Wonka,ya sabemos q es cardozo!!!,None,None
68382,004,Bad Luck Brian,Es hincha de penarol Perdiste roberto,None,None
68385,005,Disaster Girl,que comience el de vergue quien dijo yo cabrones,None,None
68389,004,Bad Luck Brian,ODIA LOS LUNES SU CUMPLEAOOS CAE EN LUNES,None,None
68390,001,Ancient Aliens,BACHELET TE VOY A METER ASI UN PICO,None,None
68401,003,Ay Si,AY SI En la posta nadie trabaja,None,None
68404,004,Bad Luck Brian,la Miriam es una santa pero... cuando esta en la escuela es bien...,None,None
68444,001,Ancient Aliens,Cochinas,None,None
68450,012,Willy Wonka,Asi que querIas invitarla a salir Dime que se siente que te bateen,None,None
68456,012,Willy Wonka,asi que ya hay un nuevo integrante en el grupo? paga el piso y calla ctm,None,None
68457,011,Problems,pense que 2m1p no saldrIa mas al aire,None,None
68461,004,Bad Luck Brian,george viene a trabajar... tenia dia libre!!,None,None
68468,004,Bad Luck Brian,practican el baile pierden el partido,None,None
68469,013,Yao Wonka,cree que con haciendo loquendo va ha ganar dinero,None,None
68470,012,Willy Wonka,a con que estudias en world design que se siente tener un futuro asegurado,None,None
68472,004,Bad Luck Brian,Se hace llamar partido del trabajo Nadie trabaja por el,None,None
68474,008,Matias Prats,Perdona que insiste Pero es importante,None,None
68480,003,Ay Si,Que jartera tener que ponerme corbata negra para la transmision de mando Luego recuerdo que somos el mejor Club del Distrito y se me pasa,None,None
68492,007,Futurama Fry,ja te descubri con k chateando con javier,None,None
68493,003,Ay Si,Hay si... hay si joaco como ya tengo novia ya soy yo el de la edad de la punzada,None,None
68497,003,Ay Si,oh yes oh yes my name it's too short for lazlolsdabomb,None,None
68504,008,Matias Prats,ultima noticia estudiante de world design genera mejores ingreso que sus profesores,None,None
68505,001,Ancient Aliens,hay 3 palabras q t digo por mi esta bien jodidaaa!!,None,None
68507,013,Yao Wonka,que las daviders se fueron a los abrahamers ? jaja abraham es gey :3,None,None
68510,012,Willy Wonka,Asi que no te importa no ser tetona Dime que se siente no tener culo tambien,None,None
68522,008,Matias Prats,Ultimas noticias Me voy ala chingada por que ya me aburrI,None,None
68523,012,Willy Wonka,Asi que le hicieron un gol a Colombia y ganaron Que se siente solo ganarle por un gol y nunca poder ir a un Mundial,None,None
68526,005,Disaster Girl,Esto pasa con LAS CASAS DE LOS GRACIOSOS GRACIOSOS CON PENES SALVADORES,None,None
68533,003,Ay Si,ay  que troll,None,None
68534,009,No me digas,Deja de preguntar,None,None
68538,012,Willy Wonka,Dime que se siente ser Fiscal... Y tener como querellante a Santelices,None,None
68542,003,Ay Si,HAY SI.. YO NO VI NADA!!!!,None,None
68544,007,Futurama Fry,No se que parte del no Fue que no entendiste,None,None
68545,001,Ancient Aliens,Marcelita tiene el culo asi de grande!!!,None,None
68549,011,Problems,iluminalo  diosito,None,None
68552,003,Ay Si,cuidado chicos ya se enojo la la nena,None,None
68554,008,Matias Prats,y en otras noticias... todos mandan a chingar a su madre a adalberto,None,None
68564,001,Ancient Aliens,mundo tu no eres un allien eres gay!,None,None
68577,003,Ay Si,Ay  si hay que fijarse Que tipo de persona fue el que citamos,None,None
68579,001,Ancient Aliens,borrachos,None,None
68581,003,Ay Si,"Ay si, Ay si Lo dejamos solo en visto triyo de pendejos",None,None
68582,009,No me digas,pauperrimo !!,None,None
68584,008,Matias Prats,Y EN OTRAS NOTICIAS ... <3 AKABAN DE ENCONTRAR A LA CHIKA MAS LINDA DEL MUNDO,None,None
68593,003,Ay Si,uy solo verga el chocoyo ya no bebe guaro,None,None
68596,001,Ancient Aliens,boracho asta la muerte,None,None
68601,001,Ancient Aliens,"Si ves que compartI un chiste malo No fui yo, fueron los aliens!",None,None
68606,013,Yao Wonka,AsI que tu amiga Guadalupe te deja plantada Dime que se siente?,None,None
68607,005,Disaster Girl,theyounger haciendo una casa,None,None
68608,004,Bad Luck Brian,va para playa No sale el sol,None,None
68613,012,Willy Wonka,...sabes que Pablin? sos un puuutoooo!!!,None,None
68619,003,Ay Si,AY SI AY SI PONGO EN EL SAMETIME QUE ESTOY EN HONDURAS,None,None
68620,003,Ay Si,uyyy que estudiosa mercenaria,None,None
68625,001,Ancient Aliens,MEXICANS,None,None
68637,001,Ancient Aliens,Solo hay una explicacion para esto david,None,None
68638,006,Filosoraptor,me pregunto q sera rimember,None,None
68639,013,Yao Wonka,tan picados y.  todos esos productos son de contrabando,None,None
68643,010,Prepare Yourself,que mierda acabo de ver,None,None
68645,010,Prepare Yourself,Brace yourselves 2 vuelta is coming,None,None
68647,006,Filosoraptor,y que sera cosa del demonio,None,None
68648,011,Problems,yo estaba dormida y cuando me deperte solo llegaron 6 enanos y el otro dizque se enlisto,None,None
68652,003,Ay Si,uy que malota sahori,None,None
68657,003,Ay Si,por que continua la violencia por favor paren,None,None
68664,012,Willy Wonka,Tovar aceptalo Eres gay,None,None
68672,001,Ancient Aliens,Orientales,None,None
68673,010,Prepare Yourself,Aun recuerdo cuando Los desbloqueos salIan en 5 min.,None,None
68684,009,No me digas,Etiqueta a tu amigo Mas salido,None,None
68688,004,Bad Luck Brian,QUIERE SER POTENCIA ECONOMICA LO GOBIERNA PEOA NIETO,None,None
68693,009,No me digas,Etiqueta  a  los Boderline,None,None
68694,012,Willy Wonka,HAI UN COMPUTER MEGLIO DEL MIO? SPIEGAMI PERCHe SEI SU FACEBOOK COL CELLULARE,None,None
68696,004,Bad Luck Brian,ES ADJUNTO DE IMAZ No es alumno de imaz,None,None
68700,012,Willy Wonka,ASI QUE VARIOS DE 6º DEPENDEN DE LA CALIFICACION COMPARTIDA PARA PASAR QUE SE SIENTE QUE EL PROFE ISRAEL TODAVIA NO LAS CAPTURE,None,None
68703,009,No me digas,no me digas XD,None,None
68705,004,Bad Luck Brian,insulta il computer degli altri non ha il computer,None,None
68708,001,Ancient Aliens,En verdad la dinamita si me la chupa,None,None
68713,010,Prepare Yourself,oyes amiga eres un angel tan hermoso,None,None
68714,012,Willy Wonka,Dime te afecta que estamos Tan bueno,None,None
68720,004,Bad Luck Brian,tiene camioneta naftera carga euro diesel,None,None
68724,012,Willy Wonka,¿que se siente que te pidan auditar las buenas practicas de fabricacion y no saber?,None,None
68728,004,Bad Luck Brian,CREA FACEBOOK VENDE LA IDEA TERMINA AHORCADO CON UNA NOTA DE MUERTE,None,None
68731,003,Ay Si,hay si hay si me llamo platano y me apellido pelenme jajaja,None,None
68736,004,Bad Luck Brian,"gasto excesivo en campana, ya festejaba... pierde",None,None
68738,009,No me digas,mucho audi y las pautas negras,None,None
68739,004,Bad Luck Brian,quiere jugar futbol como el 10 termina rotos los huesos en el futbol americano,None,None
68740,004,Bad Luck Brian,se folla la hija de chicharito termina no siendo virgen la muy puta,None,None
68742,009,No me digas,mucho audi y las putas negras,None,None
68757,004,Bad Luck Brian,DEJA LA U PARA TENER TIEMPO PARA TRABAJAR SU CARRERA SE VA A PARO INDEFINIDO,None,None
68764,003,Ay Si,Y estas si son las ultimas modificaciones,None,None
68765,003,Ay Si,"Ay SI, Ay SI ahora todos pueden ser polIticos en mexico",None,None
68767,004,Bad Luck Brian,vamos a la playa no comemos mariscos,None,None
68769,009,No me digas,EN SERIO,None,None
68777,006,Filosoraptor,si stephen hawking no puede caminar? como hace para vestirse?.lo hace la maquina?,None,None
68794,010,Prepare Yourself,the winter is coming... y el personal leaving!!!,None,None
68813,007,Futurama Fry,O son muy coditos... O se gastaron la plata en guaro (como forever),None,None
68820,012,Willy Wonka,Si tu lo dices Paty,None,None
68826,009,No me digas,el nelson mira porno,None,None
68827,012,Willy Wonka,"cUANDO EL QUE HABLA PAJA DE MI, SE QUEJA PORQUE YO HABLO DE EL cUENTAME, qUE SE SIENTE SER TAN CARA E' TABLA?",None,None
68830,003,Ay Si,ggfffgghj jhhhhhj,None,None
68834,013,Yao Wonka,DeberIas de llamarte Lunes! Porq Javico no te quiere.,None,None
68839,001,Ancient Aliens,Samuel,None,None
68842,001,Ancient Aliens,tengo un poti,None,None
68848,001,Ancient Aliens,menudo poti,None,None
68849,001,Ancient Aliens,la mejor asignatura es recrigion,None,None
68851,001,Ancient Aliens,piedad tu si que vales... fuiste abducida por aliens,None,None
68852,001,Ancient Aliens,piedad tu si que vales... pero fuiste abducida por aliens,None,None
68854,004,Bad Luck Brian,Lanza dominio de las dagas Pega con hacha,None,None
68858,001,Ancient Aliens,solo hay una explicacion penso que era navidad y compro estreno,None,None
68860,009,No me digas,Por que no te callas Mamilo,None,None
68867,004,Bad Luck Brian,"xbox 1,  ds3  es el mejor juego de su presentacion es multi consola",None,None
68869,012,Willy Wonka,MMMMMMMMMMMMMMMMMMMMMMM SE VEN DELICIOSOS,None,None
68877,013,Yao Wonka,jajaj pero q idiota ni que fuera maricon,None,None
68878,012,Willy Wonka,¿ Que se siente que tu nombre este en una  lata de coca cola ? pero no en las listas de la uaemEX,None,None
68882,011,Problems,SOLO ACABE DE TRAPEAR MI CUARTO Y COMENTE EN FACE PRA SER FAMOSA!!!,None,None
68883,012,Willy Wonka,ASÍ QUE ESTAN ROMPIENDO TU DEPTO CUENTAMELO TODO,None,None
