,meme_id,plantilla,texto_no_tilde,text_1,text_2
42584,003,Ay Si,¡¡ AY SI AY SI TENGO FRIO  PERO CON LAS .... DE FUERA !!,None,None
42586,003,Ay Si,Yo era el que estaba  cuando se robaron el radio,None,None
42588,012,Willy Wonka,SI AJA ALGO MAS,None,None
42596,008,Matias Prats,Algo mas,None,None
42599,004,Bad Luck Brian,"SE CREE "" GRONCH "" CREE QUE "" WHERE DID YOU SLEEP LAST NIGHT "" ES UN TEMA PROPIO DE NIRVANA",None,None
42606,004,Bad Luck Brian,"SE CREE "" GRONCH "" PIENSA QUE "" THE MAN WHO SOLD THE WORLD "" ES UN TEMA PROPIO DE NIRVANA",None,None
42607,007,Futurama Fry,siempre has sido un pervertido pero me caes bien puto,None,None
42610,001,Ancient Aliens,uruguayos especie en extincion...,None,None
42611,012,Willy Wonka,eres increiblemente  fome,None,None
42616,005,Disaster Girl,Pronuciaba mal mi apellido  pronunciaba,None,None
42618,011,Problems,PUBLICO QUE ME SIENTO SOLA  MIS PRIMOS ME HACEN BULLYING,None,None
42619,005,Disaster Girl,dijo tomatelo con calma.. dijo..,None,None
42620,004,Bad Luck Brian,"SE CREE "" GRONCH "" PIENSA QUE KURT COBAIN LO CREO",None,None
42626,005,Disaster Girl,TE DIJE QUE NO  ME ENGAOARAS CABRON,None,None
42629,004,Bad Luck Brian,"SE CREE "" GRONCH "" ESTA JUNTANDO PLATA PARA IR A UN CONCIERTO DE "" NIRVANA """,None,None
42635,004,Bad Luck Brian,SE COMPRA UN CD DE NIRVANA LE VIENE CON EL COVER DE MILEY CYRUS,None,None
42646,006,Filosoraptor,SERA QUE LILY YA SE ENOJO  O SE FUE A DORMIR,None,None
42649,002,Annoying Gamer Kid,el zucaro salvo mi vida Ahora me dedico a los videojuegos,None,None
42650,011,Problems,la serbia no existe,None,None
42651,012,Willy Wonka,te fellicitan en el dia del nino jajaja... permiteme reime  .....muchhhhacho,None,None
42652,007,Futurama Fry,NO ESTOY SEGURO SI EN VERDAD ES UN REGALO O SOLO PAPELES,None,None
42653,009,No me digas,y entonces que hago te hecho porras o que,None,None
42655,007,Futurama Fry,No se si es intelectual.. O solo tiene lentes..,None,None
42668,008,Matias Prats,Y en otras noticias el pedro aprendio,None,None
42674,006,Filosoraptor,COMO CONSEJERO DE ESTUDIANTES HARE MAS FIESTAS PARA MIS AMIGOS,None,None
42676,004,Bad Luck Brian,saca white en guardian es inc,None,None
42678,003,Ay Si,ay ay ponen puras mamadas si bien que las estan biendO,None,None
42682,003,Ay Si,ay ay ponen puras mamadas si bien que las estan ViendO,None,None
42686,004,Bad Luck Brian,Hace su primera pagina de facebook es su dia,None,None
42696,007,Futurama Fry,EL ISRA SIEMPRE ME ETIQUETA PARA INVITARME  A  SU CASA O A PONER MEMES  SIEMPRE SE DUERME PRIMERO,None,None
42698,001,Ancient Aliens,aquellos momentos en el cine center cuando haciamos mierda los banos,None,None
42701,001,Ancient Aliens,.... Aliens...,None,None
42703,001,Ancient Aliens,fueron los alienigenas,None,None
42706,007,Futurama Fry,nicole  es fea,None,None
42710,011,Problems,"Me dijo "" te hare sentir el mejor placer de tu vida "" se puso a pogear conmigo",None,None
42719,001,Ancient Aliens,Le falla mano de expiacion 3 veces Dobleritmo,None,None
42723,013,Yao Wonka,quique te vez mejor  jugando munecas q jugando futbol,None,None
42728,004,Bad Luck Brian,"TODOS CREAN BANNERS Y BARRITAS NUEVAS TARINGA! DECIDE VOLVER AL PROTOCOLO ANTERIOR, DEJANDO LAS DESCARGAS",None,None
42730,007,Futurama Fry,creo que no te creo,None,None
42732,001,Ancient Aliens,"solo hay una explicacion para esto salma, se las sabe todas!",None,None
42743,008,Matias Prats,Ultimas noticias se la meto hasta que teso sea hombre,None,None
42745,001,Ancient Aliens,la tengo asi de gorda,None,None
42748,007,Futurama Fry,not sure if pedo or puto,None,None
42749,001,Ancient Aliens,Y todo este tiempo el betito era galatzia,None,None
42756,001,Ancient Aliens,entonces le dije pero vos estas arre,None,None
42763,012,Willy Wonka,ASI QUE AMAS A TU ESPOSO? QUE SE SIENTE PLATICAR CON TU EX,None,None
42764,008,Matias Prats,NOTICIA DE ULTIMA HORA LA HONGITOS SE AUTO DENUNCIA,None,None
42766,012,Willy Wonka,ASI QUE AMAS A TU ESPOSO? PERO TE GUSTA QUE TU EX TE DIGA COSAS LINDAS,None,None
42770,013,Yao Wonka,jaja va ala tropi y  CULEA A UNA FEA,None,None
42774,003,Ay Si,hay si hay si!!  me llamo bladimir y soy Pasiva,None,None
42779,006,Filosoraptor,Si mi pinguina se fue por un vaso de agua quiere decir que se tomo una pastilla de chiquitolina?,None,None
42782,004,Bad Luck Brian,Quiere bailar sobre el cuerpo de un campeon enemigo usa flash,None,None
42794,009,No me digas,es para  prenar a un dragon,None,None
42798,003,Ay Si,asi y asi nos criticavas  y a hora no sales de la tropicana,None,None
42804,004,Bad Luck Brian,se autodenuncia nadie la apoya,None,None
42807,001,Ancient Aliens,chulo traste :3,None,None
42809,001,Ancient Aliens,Soy padre de rene? solo ahi una explicacion posible Aliens!!!,None,None
42811,001,Ancient Aliens,¿Soy padre de rene? solo hay una explicacion posible ALIENS!!!,None,None
42814,012,Willy Wonka,Con que eres uriarte CuEntame que es creerTe hecho a mano,None,None
42825,008,Matias Prats,NOTICIAS DE ULTIMA HORA... LAS CHICAS DE NUEVO FUTURO MARGINAN A LOS CHICOS,None,None
42827,003,Ay Si,Ay sI Ay si  Me cAe gOrda Miley CyruS y No dejo de cantaR WReCking ball,None,None
42828,007,Futurama Fry,USTEDES NOME JODAN OLES AGO MEMES MERCENARIOS,None,None
42829,004,Bad Luck Brian,PIDE A GRITOS VER LA PELICULA DE DECADE SE HECHA A DORMIR AL INICIO DE ESTA,None,None
42830,004,Bad Luck Brian,DICE AMAR KAMEN RIDER DECADE SE QUEDA DORMIDO EN EL CAPITULO 1,None,None
42836,004,Bad Luck Brian,Ha quedao precioso,None,None
42837,001,Ancient Aliens,Cindy Munoz Tiene.. Cachetes Asi De Grande,None,None
42839,013,Yao Wonka,EL DE ARRIVA  ES EL MAS GAY E LA 20 D ENERO,None,None
42842,006,Filosoraptor,CON QUE PARTE DEL CULO PENSARA JUSTIN BIEBER,None,None
42845,012,Willy Wonka,beto :) chupamela si oke,None,None
42847,012,Willy Wonka,CAMARADA QUE SE SIENTE QUE TE HAYAN DEVALUADO EL SUELDITO CUATRO VECES EN MENOS DE UN A~O!!!!,None,None
42848,013,Yao Wonka,Topo sos un discapacitado,None,None
42849,002,Annoying Gamer Kid,vamo juga,None,None
42874,008,Matias Prats,pABLITO SE ESTA VOLVIENDO PUTO,None,None
42875,001,Ancient Aliens,todas putas,None,None
42876,004,Bad Luck Brian,roba un cel y pide 500 de recompenza es un iphone 5,None,None
42879,010,Prepare Yourself,PREPARENSE  ay vienen las ferias,None,None
42891,010,Prepare Yourself,un toque  y me la pelaria el pinche frio!,None,None
42892,012,Willy Wonka,CUMPLE VERDEJO!!! AMB LA CARA HO DIC TOT,None,None
42893,012,Willy Wonka,Dime que se siente  organizar un tokin de rock,None,None
42895,004,Bad Luck Brian,todos me MIRARON como enfermito igual me cage AL pelao culiao,None,None
42924,001,Ancient Aliens,no pude dormir imaginandome eso asi,None,None
42925,010,Prepare Yourself,Change everything Kimia is coming,None,None
42932,001,Ancient Aliens,smr   stubs,None,None
42935,012,Willy Wonka,Ay si  Le dije que no me gusta besar...,None,None
42938,004,Bad Luck Brian,Se compra una bateria SE LESIONA DEL BRAZO,None,None
42941,004,Bad Luck Brian,MAOANA ME OPERAN DE DIERNA QUE ES TENER MAS RABO QUE PIERNA,None,None
42943,012,Willy Wonka,uuuyy las liguistas  son las mas guapas de costa rica,None,None
42944,004,Bad Luck Brian,Asi que se creian buenos pal counter? A ver cuentenme que se sintio la violada de ayer,None,None
42946,004,Bad Luck Brian,Empiezan ganando 30,None,None
42947,009,No me digas,"eres escualido y te gusta el $ a 6, 3",None,None
42949,003,Ay Si,ay si! ay si! comparto una frase de reflexion y me creo filosofa,None,None
42953,001,Ancient Aliens,pere se la pela,None,None
42954,001,Ancient Aliens,me encanta inventar conceptos,None,None
42955,001,Ancient Aliens,¿USAR conceptos adecuadamente? ¿para que?,None,None
42958,001,Ancient Aliens,entonces queres decir que asi  es d grande mi guevonitis. esperando viernes,None,None
42959,004,Bad Luck Brian,duerme duerme,None,None
42967,004,Bad Luck Brian,ve el pau ve el pau,None,None
42968,004,Bad Luck Brian,uuuuuuuu claroooooooo,None,None
42973,004,Bad Luck Brian,ME LLAMO CRISTIAN jORGE QUIERES SALIR CON MIGO?,None,None
42982,001,Ancient Aliens,LENS SIN COLETA SIMPLEMENTE LENS SIN COLETA,None,None
42992,008,Matias Prats,ULTIMA HORA SONIA SE VA A CAGAR,None,None
42993,013,Yao Wonka,HEY ERES MODERNO  O K ASE JOSEVICTOR,None,None
42996,004,Bad Luck Brian,AA CONQUE RODRIGO MORALES QUE SE SIENTE CHUPARSELA AL ALBARITO,None,None
42997,007,Futurama Fry,NO SE SI ES PROGRAMACION O UN TIO QUE HABLA MUCHO,None,None
43000,003,Ay Si,llego a la hora que quiero... porque soy rebelde!!!,None,None
43002,005,Disaster Girl,Asi que habia  que entregar todo para junio....,None,None
43006,004,Bad Luck Brian,que cagon resultastes jose luis,None,None
43008,009,No me digas,Que listo eres  jairo,None,None
43012,004,Bad Luck Brian,compra blue a 13 levantan el cepo,None,None
43015,009,No me digas,"NO jodas, en serio??",None,None
43016,011,Problems,OH NO JODER ME VA PEGAR EL VIRUS,None,None
43018,011,Problems,OH NO SIFY ME VA PEGAR EL VIRUS,None,None
43023,012,Willy Wonka,Que se siente  ser la chica mas sexi de todo facebook,None,None
43031,006,Filosoraptor,Me pica la barba,None,None
43033,008,Matias Prats,"la gc investiga  el caso ""camisetas""",None,None
43036,004,Bad Luck Brian,"trasnocha pera escoger los mejores horarios ""Service Unavailable  The server is temporarily unable to service your request due to maintenance downtime or capacity problems. Please try again later"".",None,None
43041,001,Ancient Aliens,Pene 8====D,None,None
43042,006,Filosoraptor,si lo que tiene es un mes de embarazo... por que tiene una barriga de 5?,None,None
43049,012,Willy Wonka,MUERETE FEO  CMR,None,None
43050,012,Willy Wonka,asi que tiene un galaxy note 3 que se siente que tu celular sea mas inteligente que tu?,None,None
43055,012,Willy Wonka,"asi que le gustaba el mtb, bboard y la pesca que se siente ser un weon que no la apana?",None,None
43062,011,Problems,CALLATE OE QUE ABURRES CON TUS IMAGENES,None,None
43063,004,Bad Luck Brian,Hay olor  a porro,None,None
43064,011,Problems,OE ABURRES CON TUS IMAGENES,None,None
43066,008,Matias Prats,eres tan bonita k me dejas sin palabras,None,None
43069,001,Ancient Aliens,los marcianos  raptaron al juan!!!!!!!!!!!!!1,None,None
43076,012,Willy Wonka,Dime que se siente Estar 10.000 puntos abajo,None,None
43077,004,Bad Luck Brian,eXAMEN EN LA fAREM Lo VIOLAN ..XD,None,None
43078,001,Ancient Aliens,Solo hay una explicacion loigica para esto taquenses,None,None
43082,001,Ancient Aliens,Solo hay una explicacion logica para esto taquenses,None,None
43085,004,Bad Luck Brian,TERMINA DE SUBIR A PRODUCCION SALCHICHA,None,None
43087,001,Ancient Aliens,es algo extrano hacer los carteles .. los hacen los aliens,None,None
43089,004,Bad Luck Brian,AL FIN LOGRO MANTENERSE A SI MISMO VENDIENDO EN MERCAODLIBRE LA AFIP LE PROHIBE COMPRAR MERCADERIA,None,None
43090,001,Ancient Aliens,solo hay una explicacion para esto: UC,None,None
43091,004,Bad Luck Brian,AL FIN LOGRO MANTENERSE A SI MISMO VENDIENDO EN MERCADOLIBRE LA AFIP LE PROHIBE COMPRAR MERCADERIA,None,None
43093,001,Ancient Aliens,solo hay un explicacion para esto yaoi,None,None
43096,004,Bad Luck Brian,es peruano... es peruano,None,None
43097,004,Bad Luck Brian,Le termina la pileta OLA polar,None,None
43098,004,Bad Luck Brian,Le terminan la pileta OLA polar,None,None
43099,009,No me digas,ha si??? no me digas,None,None
43100,004,Bad Luck Brian,terminan la pileta OLA polar,None,None
43101,006,Filosoraptor,examenes  son peores que la diarerea,None,None
43108,012,Willy Wonka,asi que cadivi activo el cupo que haras con $300?,None,None
43111,007,Futurama Fry,mmm..que buena frase de seguro esta orando mas que yo...,None,None
43114,002,Annoying Gamer Kid,jua jua jua jua pero si es igual,None,None
43120,010,Prepare Yourself,prepare yourself Raya is comming,None,None
43123,008,Matias Prats,ultimo momento internan a laura munoz en un siquiatrico,None,None
43126,002,Annoying Gamer Kid,jeje se cree mas pendejo ke yo tonto,None,None
43133,007,Futurama Fry,estas linda  chikita,None,None
43140,006,Filosoraptor,estoy pensando en algo  si ya se una idea,None,None
43149,004,Bad Luck Brian,no estudio soy de la calle,None,None
43151,013,Yao Wonka,pero si sos un borracho de mierda,None,None
43153,004,Bad Luck Brian,quiere quemar guzman guzman la quema,None,None
43174,011,Problems,Me dijeron que iban a jugar suavecito Y nos metieron la pelota en la raja,None,None
43177,004,Bad Luck Brian,trata de salvarla le da un pase a jose munoz y le hace un gol de taco,None,None
43184,010,Prepare Yourself,Preparense Manana es el ultimo dIa de palmares,None,None
43185,010,Prepare Yourself,Preparense Manana Volvemos a palmares,None,None
43186,011,Problems,esto sera lo ultimo q mi res,None,None
43207,010,Prepare Yourself,bRACE YOURSELF QUEDARME SOLO Y ATENDER MEDIO MUNDO ARE COMING,None,None
43208,004,Bad Luck Brian,. SE LESIONA,None,None
43217,001,Ancient Aliens,LO DIGO YO LOS ENMASCARADOS SON LO MEJOR,None,None
43218,004,Bad Luck Brian,solicitan votacion y arman sindicato tiene inmunidad diplomatica,None,None
43221,009,No me digas,¿Que hago? ¿me rio?,None,None
43223,007,Futurama Fry,esta bien esta bien seriedad,None,None
43224,004,Bad Luck Brian,Sale a las 13:30 los viernes llega a su casa a las 20:00 en transantiago,None,None
43235,002,Annoying Gamer Kid,me parezco a roman munizaga,None,None
43238,009,No me digas,SII? EN SERIO??,None,None
43241,001,Ancient Aliens,Asi de grande estaba el verRugon Q te salio,None,None
43246,012,Willy Wonka,"QUE SE SIENTE HABER VIAJADO CON MARCELO?? AHORA, CONTAME QUE NO TE DUELE ??",None,None
43267,004,Bad Luck Brian,hola feo,None,None
43271,011,Problems,penso que era negrito del qATIYINLLA se dio cuenta que tiene cara de quichcamacho,None,None
43272,003,Ay Si,Ay sI ay si ya tengo luminoso En mi farma y no lo vi ay si,None,None
43274,006,Filosoraptor,Si yo soy FILOSORAPTOR entonces brenda que viene siendo?,None,None
43276,004,Bad Luck Brian,TIENE QUE INSCRIBIR EN CONDOR TIENE QUE INSCRIBIR EN CONDOR,None,None
43280,012,Willy Wonka,leo deberias prestarme tu vita,None,None
43283,012,Willy Wonka,jhona asi que te gusta aser calla ala gente  noooooooooooo..!!!,None,None
43285,005,Disaster Girl,MIS VECINOS dijeron  q violetta era fea y  les di una  leccion,None,None
43289,007,Futurama Fry,esto me deja una gran leccion,None,None
43295,003,Ay Si,"SOY MARIANA  Y ME VOY A CASAR, PARA QUE AMIGOS",None,None
43298,013,Yao Wonka,!!!!Con que querias estar de flojo en tu casa heee Que se siente que el padre lalo te consiga clases hee,None,None
43301,004,Bad Luck Brian,le publican una vineta en mmd nadie la comenta,None,None
43303,003,Ay Si,"AY SI, AY SI UN POCO DE LLUVIA y sale guiso de lentejas",None,None
43304,003,Ay Si,AY SI SOY MARIANA  Y ME VOY A CASAR. PARA QUE AMIGOS,None,None
43306,005,Disaster Girl,Que miras? ya se donde vivis... pedazo de sorete! ^_^,None,None
43309,012,Willy Wonka,DIME QUE SE SIENTE QUERER VER MI PERFIL Y TE SALGA PRIVADO.?,None,None
43318,003,Ay Si,justin  no biene hasta el 2015,None,None
43321,011,Problems,solo la puntita decia me la metio toda entera,None,None
43322,006,Filosoraptor,donde esTARA MI DS Y MI PLAY 3,None,None
43329,005,Disaster Girl,LADUX ASI SE OLVIDA,None,None
43335,003,Ay Si,AY SI SOY JUAN CARLOS VILLANUEVA  Y TENGO MUCHOS PROPIEDADES,None,None
43336,003,Ay Si,ja..ja..ja ja..ja..ja,None,None
43339,004,Bad Luck Brian,El PUede locaLizar cientos de vehiculos... ...no puede lOCalizar su Celular!,None,None
43340,003,Ay Si,AY SI SOY YENIT  Y ESTOY BUENA,None,None
43343,009,No me digas,y que quieres ¿que te aplauda?,None,None
43344,008,Matias Prats,Ultimas notIcias Elogui y cj dIrecto epico,None,None
43346,006,Filosoraptor,LA MUSICA ELECTRONICA  SERA  LA EVOLUCION DE LA MUSICA CLASICA,None,None
43351,003,Ay Si,AY SOY YENIT  y me veo linda,None,None
43353,007,Futurama Fry,vengo por su dosis diaria  DE BULLYING,None,None
43356,006,Filosoraptor,LA MUSICA ELECTRONICA sera LA EVOLUCION DE LA MUSICA CLASICA,None,None
43376,010,Prepare Yourself,TE ESPERO EN LA FNAC Y LO SABES...,None,None
43377,012,Willy Wonka,ASI QUE COMPRASTE TUS ZAPATOS ESCOLARES EN LEONELA DIME QUE SE SIENTE SER ATENDIDO COMO UN REY ....,None,None
43382,005,Disaster Girl,porta es una mierda dijieron es mejor escuchar a justin dijieron,None,None
43384,012,Willy Wonka,que no tienes vida propia? que se siente meterse en la de los demas,None,None
43385,001,Ancient Aliens,CAMPO DISMORFICO? DEBEN SER ALIENS!,None,None
43387,001,Ancient Aliens,ME VIOLARON!! LOS ALIENS!!,None,None
43388,004,Bad Luck Brian,Su primera cita con una chava despues de un ano los lleva su mama,None,None
43392,012,Willy Wonka,que quieres un track list para pasarlo a tu pata david no !!,None,None
43394,007,Futurama Fry,NO SE SI ES FASTIDIOSO O SE LE GUSTO LLAMAR LA ATENCION DE UNA FORMA RARA,None,None
43397,004,Bad Luck Brian,quiere descargar un juego y ve los tutoriales de estipidos ninis,None,None
43399,006,Filosoraptor,Si te pisas el cordOncillo del tampaX Te estampax?,None,None
43401,012,Willy Wonka,asi que quieres un repuesto donde esta la orden,None,None
43413,004,Bad Luck Brian,SE COMPRA EL SILENT HILL 2 MARIA LO MATA,None,None
43416,005,Disaster Girl,Insultaban a retro ... ¡insultaban!,None,None
43418,002,Annoying Gamer Kid,Concurso Puras amenazas!!,None,None
43422,001,Ancient Aliens,ser borracho  es una cosa seria,None,None
43427,001,Ancient Aliens,una explicacion para esta mierda dross,None,None
43428,003,Ay Si,"UY SI, UY SI se comer con palitos chinos",None,None
43429,003,Ay Si,"AY SI, AY SI  ADMINISTRO UNA PAGINA Y YA  ME CREO UNA DICTADORA",None,None
43434,003,Ay Si,AY SÍ YO JAMAS procrastino,None,None
43441,013,Yao Wonka,JAJAJA QUE BUENA !!,None,None
43443,013,Yao Wonka,JAJAJA QUE BUENA PK !!,None,None
43445,010,Prepare Yourself,Preparense Viene el Ultimo sabado de palmares,None,None
43446,004,Bad Luck Brian,PONE UNA CITA BIBLIA EN FACEBOOK LE COMENTAN: SATANA SE SABE LA BIBLIA AL DERECHO Y AL REVEZ,None,None
43449,012,Willy Wonka,Conque tarado e? que se siente tener la misma foto de perfil  y nunca cambiarla?,None,None
43451,002,Annoying Gamer Kid,Se pasa los tutoriales... luego no sabe una mierda,None,None
43458,006,Filosoraptor,YO TENIA BS100 ESO QUIERE DECIR QUE TENGO BS50?,None,None
43463,005,Disaster Girl,uni... mira lo que pasara si no me dejas ingresar...,None,None
43466,004,Bad Luck Brian,le dan tarjeta de credito DEValuan y bajan el cupo $$$,None,None
43471,012,Willy Wonka,QUE SE SIENTE SER DE LOS 3 PRIMEROS LUGARES DEL RANK?,None,None
43472,013,Yao Wonka,jajaja  que buena !!,None,None
43480,008,Matias Prats,A QUI EN ESTUPIDOS Y ASOCIADOS LES TRAEMOS UNA ESTRELLA DEL PROGRAMA JUAN JONES,None,None
43488,001,Ancient Aliens,Frienzone? ¿Donde?,None,None
43491,005,Disaster Girl,q ya no hay cupo con luis ramirez,None,None
43494,010,Prepare Yourself,Preparense colocho enojado se acerca,None,None
43498,004,Bad Luck Brian,LE APRUEBAN LA TARJETA DE CREDITO REDUCEN LOS CUPOS CADIVI,None,None
43499,006,Filosoraptor,Por que los ascensores se llaman asI si tambien descienden?,None,None
43500,010,Prepare Yourself,Preparense todos colocho enojado se acerca,None,None
43504,004,Bad Luck Brian,Yo era del vip y me salI,None,None
43508,011,Problems,Le dije q no le iba a recibir el billete de 5bs. deteriorado SE CACO UNO DE 10BS. DE SU TETA SUDADA,None,None
43512,012,Willy Wonka,MMM... QUE TAL...,None,None
43514,010,Prepare Yourself,El frente frIo #30 se acerca,None,None
43517,004,Bad Luck Brian,se embaraza de quinn igual la deja por blay,None,None
43521,009,No me digas,no me digas!,None,None
43522,011,Problems,Dije que estarIa a dieta me comI cinco panes,None,None
43531,013,Yao Wonka,muy engasados jajajaja,None,None
43539,004,Bad Luck Brian,Chavista ahorra para viajar devaluan el bolivar y aumentan pasajes,None,None
43541,003,Ay Si,ay si hay si me gustan los pantalones alicrados  porque me veo divino,None,None
43543,005,Disaster Girl,el nino insulto a dragon ball z ahora bienes tu justin biber,None,None
43544,003,Ay Si,UY SI...  AHORA TODOS VUELAN A ILOPANGO,None,None
43545,005,Disaster Girl,esta fue la ultima vez que performance no dijo que se les fue el internet,None,None
43548,001,Ancient Aliens,Solo hay un explicacion para esto emos,None,None
43571,001,Ancient Aliens,y luego un alien me secuestro .... a la tierra llege violado,None,None
43572,001,Ancient Aliens,. peruanos,None,None
43573,004,Bad Luck Brian,"SE CREE "" GRONCH "" CREE Q AUDIOSLAVE "" CAMBIO SU NOMBRE "" A SOUNDGARDEN",None,None
43575,001,Ancient Aliens,si hablamos de orejones  hablemos de :manuel el hasta bracketstiene,None,None
43581,008,Matias Prats,cacas de estuco delatan QUe ya esta EN Espana,None,None
43583,012,Willy Wonka,Yo siempre apuesto A mis numeros,None,None
43585,001,Ancient Aliens,"si hablamos de,orejones  hablemos de manuel el hasta brackets tiene",None,None
43593,003,Ay Si,el que no vende  es porque no trabaja,None,None
43596,007,Futurama Fry,Me dijeron que era la eriza... pero solo veo gente muy ciega...,None,None
43598,004,Bad Luck Brian,Chavista sufre crisis socio,None,None
43601,001,Ancient Aliens,exelente historia deberia estar en la rosa de guadalupe,None,None
43603,006,Filosoraptor,rafa sera pendejo o asi es,None,None
43604,008,Matias Prats,y en otras noticia  sofiia beleen se parte,None,None
43609,013,Yao Wonka,y me dijeron  jose saca el auto,None,None
43612,004,Bad Luck Brian,eSTABILIZA SUS FINANZAS SE CONVIERTE Y LE COBRAN EL DIEZMO,None,None
43620,005,Disaster Girl,me pidio pollitos bailando jajajaja,None,None
43622,011,Problems,dios mio porque  ni para un sarten royal prestige me alcanza porqe,None,None
43629,006,Filosoraptor,si franco es un dios en este grupo  entonces seremos nosotros tus disipulos o angeles,None,None
43636,004,Bad Luck Brian,mi primer mundial tengo 27 anos  me lesiono,None,None
43643,012,Willy Wonka,que vos no sos de derecha ni izquierda lamento decirte que eso se llama ideologIa conservadora,None,None
43644,004,Bad Luck Brian,Reta a un gamer a un duelo pierde hasta en el tutorial,None,None
43645,007,Futurama Fry,"mmm, no se, si en esta final  escogido y licey  son los mismo",None,None
43646,009,No me digas,NO ME DIGAS CARAY,None,None
43648,003,Ay Si,hay si! hay si!,None,None
43651,009,No me digas,tu que crees  care chimba,None,None
43652,006,Filosoraptor,Si ya me copio lo de los vinilos y me copio lo de star wars  ENTONCES LO SIGUIENTE ES QUE ME COPIE LO DE HACER MEMES ... ENTONCES LE LLAMAMOS MEMA ?,None,None
43654,004,Bad Luck Brian,ayer: compra dolares a $13 en una cueva hoy: liberan el cepo al dolar de $8,None,None
43656,006,Filosoraptor,alex sera pendejo o asi es alex sera pendejo o asi es,None,None
43659,006,Filosoraptor,Si ya me copio lo de los vinilos y me copiO lo de star wars  ENTONCES LO SIGUIENTE ES QUE ME COPIE LO DE HACER MEMES ... ENTONCES LE LLAMAMOS MEMA ?,None,None
43663,001,Ancient Aliens,Solo hay una explicacion para esto filippini,None,None
43667,002,Annoying Gamer Kid,el preshosho,None,None
43670,013,Yao Wonka,que navos son los de este Chat,None,None
43672,004,Bad Luck Brian,yo pinto caro yo pinto rico,None,None
43681,008,Matias Prats,NOTICIAS DE HOY NICO BELLIC SE CREO UNA NUEVA CUENTA DE FACE xD,None,None
43682,011,Problems,sI 400 eran pocos ahora 300...,None,None
43684,002,Annoying Gamer Kid,daniel quieres jugar the las of us que lastima por que los compre todos,None,None
43689,001,Ancient Aliens,QUE CULO  ¡¡¡  °                       alienigenas,None,None
43690,004,Bad Luck Brian,se va de viaje ...........,None,None
43693,007,Futurama Fry,mis huevos tambien conocieron los pies de lourdes,None,None
43698,004,Bad Luck Brian,instale el aire acondicionado hace frio,None,None
43699,004,Bad Luck Brian,Se va a bailar cumbia  es locombiana,None,None
43700,004,Bad Luck Brian,falta al partido los cauros ganan,None,None
43702,004,Bad Luck Brian,es jefe de soporte en transtecnia,None,None
43703,006,Filosoraptor,Si autorizaron la compra de u$s Si habIa cepo?,None,None
43718,013,Yao Wonka,esta muy bonito putoooo,None,None
43734,004,Bad Luck Brian,COMPRA EN EL MERCADO NEGRO el gobierno autoriza la compra,None,None
43739,012,Willy Wonka,"asi con que.. ""HUMANO ESTUPIDO"" Dime, que se siente ser un animal???",None,None
43746,013,Yao Wonka,QUE RISA JAJAJAAJ,None,None
43748,004,Bad Luck Brian,cesar te respeta!! pero... Daniel mamate un guevooi,None,None
43749,004,Bad Luck Brian,DEVALUACION NO AFECTA A CHAVISTA YA NO SE PUEDE VESTIR NI COMER,None,None
43759,004,Bad Luck Brian,trata de hacer bullying  termina siendo el bulleado,None,None
43765,001,Ancient Aliens,te voy a tener que hacer un estudio,None,None
43768,002,Annoying Gamer Kid,me dejan trabajar por favor..,None,None
43772,004,Bad Luck Brian,dicen que no hay cepo liberan la compra de dolares,None,None
43773,004,Bad Luck Brian,Este idiota me llega al Cojote com su (j Chaves) Dejate De Mamadas pw  (atorrente),None,None
43774,007,Futurama Fry,me gustarIa  pegarte pinia,None,None
43778,004,Bad Luck Brian,Este idiota me llega al Cojote com su (j Chaves) Dejate De Mamadas pw  (atorrante),None,None
43781,004,Bad Luck Brian,HOY ES VIERNES  PERO ME QUEDARE ESTUDIANDO,None,None
43782,012,Willy Wonka,"¿AsI que ya no te da verguenza estar en la gehenna? CUENTAME, ¿QUE SE SIENTE QUE YA NADA PUEDA CAMBIAR TUS HABITOS MEDIOCRES?",None,None
43788,011,Problems,el me dijo que me amaba resulto ser gay,None,None
43790,009,No me digas,no me digas pinia,None,None
43793,009,No me digas,noo me digas...? pinia,None,None
43802,005,Disaster Girl,cornare cree que vamos a dejar hacer la micro central.,None,None
43804,006,Filosoraptor,si la vida no es facil entonces no es puta!!.,None,None
43807,002,Annoying Gamer Kid,bueno... ya cagamos  mucho este estado,None,None
43809,008,Matias Prats,ultima noticia...!!! te iras al aplazado xq ni con susti pasas...!!!,None,None
43813,008,Matias Prats,cambiando de tema           tu notienes vida social,None,None
43817,004,Bad Luck Brian,avisa q se retira de la empresa se arrepiente,None,None
43827,008,Matias Prats,y en otras noticias  miren el lider marilin,None,None
43831,011,Problems,aayy noo!!! ya no tengo solucion,None,None
43833,008,Matias Prats,y en otras noticias miren a marilin en el lider,None,None
43842,004,Bad Luck Brian,SE GANA EL PANDERO AL DIA SIGUIENTE VUELVEN LOS INTIS,None,None
43847,003,Ay Si,hay nose  eso lo iso el,None,None
43849,013,Yao Wonka,JAJAJAJAJ eiiiiiii,None,None
43851,004,Bad Luck Brian,dice que su escuela es mejro que todas estudia en el ipn,None,None
43853,005,Disaster Girl,Se nota que aqui paso!!! La deskonTrolada!!!,None,None
43854,011,Problems,MHARCKHOZ! ERES UN INSENSIBLE,None,None
