id ,plantilla,texto
 31259133, Personalizado," No te rindas, agÃ¡rrate de donde puedas.  "
 31259134, Personalizado, amor veni pa casa leticia 
 31259135, Yo Dawg, yo se lo que te gusta  
 31259136, Personalizado, Alguien encrico el abrevadero  
 31259137, Desk Flip Rage Guy, creaste nuevo server si 
 31259138, Personalizado, aqui comiendo aqui comiendo carne de pana y vo de la maraka vegano hijo del pico kalskasl kiee 
 31259139, Personalizado,  veni pa casa leticia te voy a dar algo 
 31259140, Personalizado, VENI PA CASA camila TE VOY A DAR ALGO  
 31259141, I'm sexy and I know it, Solo las mÃ¡s guapas nacen en enero Feliz cumple Raque 
 31259143, Julio Iglesias, K J 
 31259145, Julio Iglesias, Este grupo deberÃ­a llamarse Natashan y sus chachis Y lo sabes 
 31259146, Personalizado, no te voy a dar una milanesa Â¿es porque soy negro? 
 31259147, Problems, Admirar esos novios Asi esten cansado buscan la forma de versen 
 31259150, Julio Iglesias, Vas ir A tope Y lo sabes... 
 31259151, Personalizado,  Fodopadapolla 
 31259154, Ancient Aliens," estudios dicen que si comes pollo, cagas mierda y que si comes mierda, no cagas pollo "
 31259155, Personalizado,  piensa con el cerebro no con las viceras.........pinche perra hija de la chingada 
 31259156, Overly Attached Girlfriend, QUE JUEgO ES ESTE? 
 31259161, Personalizado,"  !NO DE LO VAS A CREER, PERO HACE TREINTA SEGUNDOS YO ERA MARICON! "
 31259165, Personalizado, Jajaja CÃ³mo me rÃ­o jojojo Jajaja Jajaja CÃ³mo me rÃ­o jojojo Jajaja 
 31259166, Troll, Eres Lindo Pero No Me Gustas 
 31259169, Ancient Aliens," estudios dicen que si comes pollo, cagas mierda y si comes mierda, no cagas pollo "
 31259175, Personalizado, Mire doc aqui dice que las metas pyme en banorte estaban mas altas que en el 2002 Hay que regresar al futuro marty 
 31259178, Personalizado, SAle en un video de green day pero la canciÃ³n es una copia 
 31259180, Personalizado,  HERMANO NO TE CREO ESA WEA NO ERA HONGO EN CONSERVA 
 31259184, Personalizado, AquÃ­ trabajando En el hospitalito 
 31259185, Personalizado,  Â¿BAILRIAS CONMIGO? 
 31259186, Personalizado,  CUANDO TU CEREBELO FALLA BUT TU NOVIA TIENE SUPER FUERZA 
 31259187, Personalizado,"  Oe, al Percy no me lo tocan si a "
 31259188, Personalizado,  Oe al Percy no me lo tocan ziiii 
 31259190, Personalizado, tira las castaÃ±uelas baby 
 31259179, Personalizado, Mire doc aqui dice que las metas pyme en banorte estaban mas altas en el 2002 Mejor nos regresamos a 2020 marty 
 31259199, Personalizado,  Callate o te ato al arbol y te bajo el pantalon 
 31259202, Personalizado,"  Oe Percy, te las day de cuico ahora "
 31259203, Personalizado, Â¿ El 21 van a hacer otra vez marchas? Vayan hacerlas en la casa de su abuela 
 31259204, Personalizado,  ESTA ES LA MOTIVACION DE HOY: YA LEVANTENSE FLOJONAZOS YA AMANECIÃ“ 
 31259206, I'm sexy and I know it," No serÃ© Vallejo, no serÃ© Neruda... Pero tÃº me la pones bien dura "
 31259189, Personalizado,  Â¿BAILARIAS CONMIGO? 
 31259207, Personalizado, Hagan sus marchas En la casa de su abuela 
 31259208, Personalizado,  Oe Percy eri entero desclasado 
 31259209, Troll,"  Oe Percy, eri entero desclasado "
 31259210, Personalizado,"  Oe Percy, eri entero desclasado "
 31259213, Bad Luck Brian, Se mete al gym El Ministerio de Salud lo cierra 
 31259215, Personalizado, YO SE POCO DE CELULARES PERO.. CONOSCO A UN EXPERTO cIBER PUNTO COM.. 
 31259217, Personalizado,  Hay olor a normativa 
 31259218, Batman slaps Robin, Mejor viejo conocido que nuevo por conoc... Â¡salÃ­ a votar! 
 31259222, Willy Wonka, Entonces seguÃ­s creyendo en polÃ­ticos tradicionales. Â¿QuÃ© se siente? 
 31259220, Personalizado,  ESTA ES LA MOTIVACION DEL VALEDOR: LEVANTENSE FLOJONAZOS YA AMANECIÃ“ 
 31259211, Batman slaps Robin, TÃº no eres roofero Solo sabes hacer parches 
 31259230, Skeptical 3rd World Kid, TENEMOS TREINTA AÃ‘OS DE EXPERIENCIA EN LA MUNICIPALIDAD fijo en los prÃ³ximos cuatro lo logramos 
 31259241, Sheldon Cooper, treinta aÃ±os sin cambiar Â¿pueden cuatro mÃ¡s la diferencia? 
 31259242, Sparta, this is san josÃ© salgamos a votar 
 31259243, Personalizado, Hagan sus marchas en la casa de su abuela  
 31259244, Personalizado, ay mijo porque heres tan guey 
 31259246, Disapproving Batman, a mi no me culpen por la seguridad eso le toca a su alcalde 
 31259250, Ay Si, imagina que ademas de bigote unas pinzas 
 31259251, Personalizado,  No se agan los sonsos haber los serenitos donde andan 
 31259255, Personalizado, sepulcro el viajecazafantasmas? viaje a Chile Oh JajaOh 
 31259258, Advice Dog, Los colombianos Somos nÃºmero uno En corrupciÃ³n 
 31259260, No me digas, Cuando te cae agua te mojas No me diga 
 31259261, Personalizado,  QUE BONITAS PIERNAS...Â¿A QUE HORA ABREN? 
 31259263, Personalizado, Alofoke eres una Basura 
 31259265, Yao Ming 2, el alarido fue mio 
 31259266, Yao Ming 2, Me Dijo Amor Hagamos Cosas Raras Y Le Heche Picante En El Ojo 
 31259267, Problems, me dejo por ser tan mierdosa 
 31259270, Jackie Chan, porque cuando hases  haaaaa sale caliente y cuando ases fuuuu sale frio 
 31259273, Yao Ming 2, Ese debiÃ³ ser un buen chiste Lastima que no se leer 
 31259277, Personalizado, cuando mi navia la caliente se aserca  
 31259279, Batman slaps Robin, Cuando Pregunto Por Mi Cargador Y Nadie Me Responde Mi Prima ??  Pense Que No Servia Y Yo Le Arranque El Cable 
 31259285, Personalizado, CUANDO ESTA ARDIENDO EN FIEBRE  
 31259286, Personalizado,  Opaj se on aew ase 
 31259290, Disaster Girl, me quito el play 4 le queme el chante 
 31259289, Personalizado,"  Ya dejen de maltratar a los caballitos , no sean crueles por favor !!! "
 31259294, Personalizado, YO HE CHUPAO CUALQUIER POTO 
 31259297, Yo Dawg, pensaste que paul te pasarÃ­a las fotos el mismo dÃ­a que te las sacÃ³..? 
 31259298, Overly Attached Girlfriend, me parece a mi o alguien estÃ¡ necesitando azotes por aqui? 
 31259299, Willy Wonka, con que te gusta 50 sombras de grey eh.. quÃ© se siente en la vida real  que te dejen el culo como un semÃ¡foro?... 
 31259300, Gangnam Style, Cuando vas a las tortillas Y se te caen!!! 
 31259302, Personalizado, Â¡estÃºpido comunista. no seas tan vago! 
 31259303, Personalizado, .. Bajemos .... ...el precio del Mango 
 31259305, Bear Grylls, que dicha creo que por aqui no pasara la procesion 
 31259306, fat chinese kid, cuando tu mama te llama y te dice ahorita q llegues a la casa vas a ver 
 31259309, Personalizado, seÃ±oras y seÃ±oras ike main promedio 
 31259311, Personalizado, Tu cara cuando estudias derivadas y limites  
 31259312, Personalizado,  Chicaaa!! 
 31259313, Willy Wonka, oye dime como se siente que te traten como a un culo 
 31259314, Personalizado, tu cara cuando escuchas al profe hablar de derivadas  
 31259315, Personalizado,  realmente estoy luchando contra la necesidad de hacerte de este dia la mujer mas feliz del mundo 
 31259317, Personalizado, Pero haces calculos como un dios al remachar en el volley  
 31259318, Personalizado, ay mijo porque heres tan gay 
 31259321, Por favor, Por quÃ© Eres tan fea dalma 
 31259322, Personalizado, Eladio papi Te ando buscando 
 31259323, Personalizado,  A ver Martinez: Â¿Cara de Semilla? 
 31259325, Personalizado,  Eladio Papi Te ando buscando 
 31259327, Troll,  Â¿Cara de Semilla? 
 31259328, Grumpy Cat, Por favor un cafe con dos terrones de vete al diablo 
 31259329, Personalizado,  Â¿Cara de Semilla? 
 31259331, Personalizado, El casco nos ProtegerÃ¡ para que no nos mura mura moro?  
 31259332, Personalizado,  Eladio tu fruta favorita ðŸ¤£ðŸ¤£ 
 31259330, Personalizado," JosÃ© Manuel Albares, vas a ser el nuevo embajador en ParÃ­s. Gracias Pi Bon. "
 31259333, Personalizado,  Eladio tu fruta favorita 
 31259335, Personalizado,  Danny Perez posando paâ€™el papa 
 31259336, Por favor, Hola cÃ³mo estÃ¡n  
 31259338, Willy Wonka, Andrea Linda 
 31259341, Personalizado, chingada madre creo que la grua esta trabajando 
 31259345, Fuck Yea, loaysa expugnando lo inexpugnable... 
 31259347, Personalizado, Cuando creen que por decirme diva me van a ofender  
 31259348, Personalizado, chingada madre me siento como una caca 
 31259352, Personalizado,  chingada madre 
 31259354, Personalizado, Ala verga Perro 
 31259355, Personalizado,"  ay lopez de que eres pendejo, eres pendejo; mejor renuncia. "
 31259357, Personalizado,  Eladio soy el negro que te hace morder la almohada 
 31259360, Personalizado, Otro dÃ­a de mala espalda Pero ya estÃ¡s acostumbrado 
 31259361, Willy Wonka, el pueblo no es tonto pueblo vas apoya el mas humilde no es encuesta que gana el dia del voto 
 31259363, Batman slaps Robin, Cuando crees que tener un pitbull te hace ver rudo Pero sabemos que no tienes las huevas para educar esta gran raza 
 31259364, Personalizado,"  SEÃ‘ORITA, SI YA PERDIO SU VIRGINIDAD Â¿ME PODRIA REGALAR LA CAJITA EN QUE VENIA? "
 31259365, Batman slaps Robin, toma esto verga 
 31259369, Personalizado, Que vida de Perro 
 31259370, Personalizado, JUEN ORTEZ CHOPA LA QUI CULGA... 
 31259371, Troll, hola soy verga 
 31259372, Personalizado, Que tengan Buenas noches 
 31259376, Personalizado, No quiero Notificarme 
 31259378, Personalizado, Â¡Â¡Callese carajo!! 
 31259379, Personalizado,  ...me gustan las cosas simples de la vida 
 31259380, Personalizado, callese carajo 
 31259381, Personalizado,"  Â¿Tonâ€™s que, va a querer el â€œcollector of truthsâ€, o Lo agarro a chingazos? "
 31259384, Problems, por que lloras no me callo el bono 
 31259386, Personalizado,"  Â¿Tonâ€™s que, vas a querer el â€œcollector of truthsâ€, o te pego una madriza? "
 31259388, Ay Si, atencion..es solo un proyecto teorico.. aun no se probo en practica..se avisara.. 
 31259390, Skeptical 3rd World Kid, el lunes vas al colegio 
 31259391, Personalizado,"  Â¿Tonâ€™s quÃ©, vas a querer el â€œCollector of truthsâ€ o te pego una madriza? "
 31259395, Personalizado, Nos dejarÃ³n Salir temprano 
 31259397, Personalizado, Tu cara cuando se te caÃ¨ el cartÃ³n del carrito y/o te lo tumba un cliente  
 31259398, Friki, genial ya se fue la grua y no la vi trabajar 
 31259399, Personalizado, Cantor saliendo Temprano 
 31259400, Personalizado, Aqui dando La PHuasoU 
 31259402, Mr Bean, Cuando ves a chicas En biquini 
 31259406, Yao Ming 2, Cuando de hoyos Cree que va a ganar 
 31259408, Personalizado, NO TE OBSESIONES CON EL DINERO OBSESIONATE CON LA LIBERTAD 
 31259410, Matias Prats," Entre otras noticias hoy es cumpleaÃ±os de Diana, muchas felicidades "
 31259414, Ay Si, Tus dopes no son mios  
 31259413, Matias Prats," La noticia de hoy, es que la Lic Liliana cumple aÃ±os Muchas felicidades "
 31259419, Personalizado,  Karowski deja algo 
 31259418, Willy Wonka, Te estoy viendo No te hagas el invisible 
 31259420, Bad Luck Brian, Por bobo y no Cerrar la boca 
 31259421, Personalizado, Simio EstÃºpido!!! 
 31259424, Personalizado, KAROWSKI dejanos algo 
 31259426, Personalizado,  Ay zapata lo que ati te hace falta es una metida de reata 
 31259428, Futurama Fry, Cuando decido que esta es la Ultima vez que me pasa 
 31259429, Personalizado," halo si, gruas tico mandenme una de 200 toneladas porfa gracias "
 31259431, Boromir," Wenaso el Vinito,,!! "
 31259433, Personalizado,  A cojer de pendejos a los nuestros 
 31259434, Willy Wonka, Cuando ves una Chica linda 
 31259435, Personalizado, paco con alas paco con alas 
 31259436, Personalizado, Jaja que imbecil Eres mijael 
 31259439, Ay Si, Ay si si Anchetas gratis 
 31259438, Bear Grylls, chingada madre creo que la procesion viene para aca 
 31259444, Personalizado,  Acuerdense que las donaciones son para nosotros y el pueblo lo que sobre 
 31259449, crying peter parker, Cuando se desconecta El computador en pleno  juego 
 31259450, Personalizado, Y recuerden... MaÃ±ana todos de blanco.. 
 31259452, Bebe Exitoso, Nuca lo tienes Hasta que lo pierdes 
 31259455, Personalizado, Â¿Por quÃ© escribes vidal en tus cuadernos?  
 31259461, Personalizado, Ay que aburrimiento Â¿y si eliminamos a Joonhy? 
 31259462, Personalizado, Estaba ilusionado con mi primer dia de politologo solo encontre un toro mecanico 
 31259464, fat chinese kid," Halo, juano pipito Â¿Â¿Que  no numero equivocado "
 31259466, fat chinese kid," Halo, juano pipito Â¿Â¿Queno numero equivocado "
 31259467, Bear Grylls, entrando el baÃ±o despuÃ©s de jara TendrÃ© que sobrevivir este situaciÃ³n peligroso 
 31259469, Troll, Es la contraseÃ±a:v  
 31259470, Feel Like A Sir, sÃ© tanto de amputaciones  
 31259473, Por favor, Yo acÃ¡ esperando que me contestes Y tÃº allÃ¡ en el grupo de calzÃ³n flojo 
 31259475, Troll,  hola compadre miher... 
 31259476, Bad Luck Brian, richard faby vero nora norma Mari que onda  maÃ±ana es viernes  y saveu 
 31259479, Personalizado,  Fish 
 31259484, Personalizado,  Quien se lo Vaaaaagh 
 31259487, Personalizado,  Quien se lo Vaaaag 
 31259489, Me Gusta, Bolivianos Mientras que los contactas 
 31259493, crying peter parker, ese es mari  
 31259494, Rage FU, De hoyos cuando no le muestras El color de tÃº comodin 
 31259497, Personalizado,  puro roca mi rey 
 31259498, Personalizado,  q creisi 
 31259501, Drunk Baby, encontr%C3%A9 una foto de mari cuando era bebe  
 31259502, Troll, Te extraÃ±o ximena DevuÃ©lveme a mi hijo 
 31259506, Drunk Baby, encontr%C3%A9 foto de mari cundo era bebe  
 31259507, Por favor, A quien se le acaban Las vacaciones a quien a quien? 
 31259509, Personalizado, como estan  
 31259510, Personalizado,"  LA  FLOR  Y  LA MUJER  SON  TAN  DELICADAS  Y  HERMOSAS,  QUE  SI  NO  LAS  SABES  CUIDAR,  NO  VUELVEN  A  RETOÃ‘AR. MAG "
 31259512, Skeptical 3rd World Kid, Todavia sigo pensando Si es mi hijo ðŸ¤” 
 31259513, Personalizado,  me encanta la verga cabezona 
 31259515, Personalizado,  pura roca mi rey 
 31259516, Yao Ming 2, hola  
 31259519, Personalizado, YO ESTUBE EL DIA QUE SE FRENÃ³ EL PLATO 
 31259520, Personalizado, por fin un hombre con buenos sentimientos que me respeta y me ama dos tacitas mas de cafÃ©  y ... 
 31259522, Personalizado, YO ESTUBE EL DIA QUE SE clavÃ³ EL PLATO 
 31259523, Perro Racista, Tu cara cuando te dicen que hacer Quien es el supervisor? 
 31259527, Disaster Girl, jugar en xbox? cuando te disen planeas 
 31259530, Batman slaps Robin, Cuando voy al parque No recojo las popos de mis perros 
 31259534, Y U No, Por que no levantan Las cacas de sus perros 
 31259536, Personalizado, Atentamente fiscalia General de la naci%C3%B3n  
 31259548, Trologirl,  mucha  bendiciendo 
 31259559, Boromir, la derivada de una constante es cero 
 31259564, Challenge Accepted," loaysa: ""challenge accepted"" "
 31259565, Ancient Aliens, Jorge Se corta solo con los asados 
 31259574, Personalizado, Mira culiao yo Yo he chupao cualquier poto 
 31259577, Correction Guy, Rechazar a los compaÃ±eros de trabajo que les molesta tus exitos.  
 31259578, Personalizado, Quien es la tÃ­a de ese muÃ±eco?? Obvio yo obvio yo 
 31259581, Bad Luck Brian, Manuel Caviedes Salud 
 31259582, Bad Luck Brian, Manuel+Caviedes+ Salud 
 31259583, Personalizado, Hola Cintya Que tengas un bonito descanzo 
 31259585, Personalizado, SRTA DEME EL PLATILLO DEL DIA CON HUEVOS NO CARTON POR FAVOR VOY TARDE A LA TERMO ELECTRICA 
 31259590, Personalizado, Hola cinthya Que tengas un bonito descanzo esta noche 
 31259591, Personalizado, Cuando el raza lleva 1 minuto sin preguntar.. Por las mujeres solteras o las que nunca han visto un pilin 
 31259595, Personalizado, Cuando el yansin lleva 5 minuto sin poner.. El que no salta es paco 
 31259597, Personalizado, Cuando al liam no le he he dado comida 
 31259598, Personalizado, Cuando el yansin lleva 5 minutos sin poner El que no salta es paco ðŸŽµ 
 31259605, Personalizado, CUANDO AL LIAM NO LE HE DADO COMIDA 
 31259608, Personalizado, Krisia hermana BÃºscame maje 
 31259609, Personalizado, CUANDO LLEGA EL SIMON Y NO HE HECHO ASEO 
 31259607, Julio Iglesias, Cunyi rascame el huevo 
 31259610, Personalizado, Yo amo... Mi sobrino 
 31259612, Personalizado, Los estudiantes de la UTC intentando salvar el semestre Ahh pero en el pregon de los 25 aÃ±os institicionales 
 31259613, Drunk Baby, mari cundo era bebe  
 31259614, Personalizado, Feliz cumpleaÃ±os te Desea: Toretto 
 31259616, Personalizado,  Yo amo a mi sobrino MatÃ­as ðŸ˜˜ 
 31259615, Personalizado, Los estudiantes de la UTC intentando salvar el semestre Ahh pero en el pregon de los 25 aÃ±os institucionales 
 31259619, Troll, Jj  
 31259620, Yao Ming 2, Mijo usted que sabe de sistemas Le ayuda al hijo del vecino a una tarea del sistema solar? 
 31259622, Personalizado, pobre imbecil sacowea 
 31259626, Personalizado, Jamas hubiera Funcionado lo nuestro 
 31259631, Personalizado," alguien para ir al ""calcol""  "
 31259632, Personalizado, LAS MADRES REGAÃ‘AN A SUS HIJOS POR JUGAR FORNITE O FREE FIRE Y NADIE DICE NADA KAROL G LE RETA A LOS HOMBRES QUE JUEGAN GRAN TURISMO SOBRETODO A ANUEL AA Y TODO EL MUNDO PIERDE LA CABEZA 
 31259643, Yoda, Si hacer patria quieres pisotear a un camba debÃ©s 
 31259646, Personalizado,  Porque mi pastora no me mencionarÃ­a 
 31259647, Personalizado, Mantener la calma Y amar a los animales . Excelente 
 31259648, Insanity Wolf," Si no sabes de polÃ­tica, no hables huevadas Â¡Camba de mierda! "
 31259656, Personalizado, Just Chillin 
 31259657, Personalizado,  A mulege dijo max.. 
 31259659, Personalizado, El profe  isra Dijo fuga a san juanico. 
 31259660, Personalizado, Al playon.. Con el profe isra 
 31259662, Personalizado,  Fiona       Miona 
 31259664, Most interesting man, Si eres de los que ya no cree en las mujeres Felicidades... tendrÃ¡s muchos problemas menos en la vida quedÃ¡ndote soltero 
 31259668, Personalizado, SÃ­ganme para mÃ¡s recetas Jaja salu2 
 31259669, Personalizado, Ayudeme por favor Estoy resentidooo 
 31259672, Personalizado,  Vete puta 
 31259673, Personalizado, Presio y Detalles 
 31259674, Willy Wonka, Es momento de confirmar la asistencia a la boda  
 31259676, Personalizado, en que andas? Mentira ya se 
 31259678, Personalizado, Toma alan. MÃ¡ndale a guardar Banca que llamÃ³ un remis asÃ­ me voy a la mierda 
 31259681, Personalizado, Gane una apuesta Por primera vez en mi vida 
 31259685, Personalizado," Cuando es guapo, huele rico, es trabajador, pero tiene ""mucho tiempo solo porque estÃ¡ esperando a la indicada""  "
 31259683, Problems," Virgen, Virgen, ya no me queda virginidad No lo puedo creer!!! "
 31259686, Personalizado," Cuando es guapo, huele rico, es trabajador, pero tiene ""mucho tiempo solo porque estÃ¡ esperando a la indicada"" No "
 31259687, Personalizado, Alan mandamela Banca que llamÃ³ un remis asÃ­ me voy a la mierda 
 31259688, Personalizado," En la privacidad, se esconden la traicion y la mentira Y se disfrazan de indignaciÃ³n cuando se ponen a la luz del dÃ­a "
 31259689, Personalizado, AAAyyyy Me pica el culo 
 31259690, Personalizado, Aitaemga        Cada estrella Es un beso y un te amo 
 31259692, Batman slaps Robin, No puedo invertir porque no tengo dinero Por eso mismo idiota es que tienes que invertir 
 31259693, Personalizado,  Te la rifaste nose cuanto 
 31259694, Personalizado, todo el que sepa inglÃ©s puede irse al exterior yo 
 31259695, crying peter parker, When le dices que te gusta Y pone una carita triste 
 31259697, crying peter parker, Yo no fui!  
 31259700, Personalizado," Cuando es guapo, trabajador, atento y ""tiene mucho tiempo solo porque estÃ¡ esperando a la indicada""  "
 31259702, Personalizado, efecto tusa..  
 31259704, Willy Wonka, Siiiii no me digasssss  
 31259705, Personalizado," Si quieres que las personas confÃ­en en ti procura que tus palabras coincidan con tus acciones, de otra manera la perderÃ¡s "
 31259706, Personalizado," Cuando es guapo, trabajador, atento, pero ""tiene mucho tiempo solo, porque ni el polvo le cae"" AquÃ­ huele a labia "
 31259707, Personalizado,  y luego quieren aumento de sueldo........ 
 31259709, Personalizado, cock  
 31259713, Personalizado,  Â¿Alguien ha visto a los del cbtis 26? 
 31259716, Sergio Ramos, NOOOO LUS QUE DECIS 
 31259717, Me Gusta, MemesForever Dale like ala pagina 
 31259720, Personalizado, Como q ya me dieron ganas de estudiar.              Â¿Y porque precisamente en el cbtis 26? 
 31259722, Personalizado, Te gustaria Aser un rico trio %2C invita a una amiga 
 31259723, Personalizado, Te gustaria un rico trio Invita a una amiga 
 31259724, Batman slaps Robin, 
 31259725, Personalizado, mira esa wea tomate 
 31259726, Personalizado, Soy un iluminado Hazte vegan 
 31259728, Yao Ming 2, Y si vamos a La Cantinita Herradura Por unas chelas!! 
 31259729, Personalizado, Mira el Veganismo 
 31259730, Yao Ming 2, Y si vamos a La Cantinita Herradura Por unas cheles!! 
 31259731, Batman slaps Robin," ""El miedo no es la forma"" ""ser jÃ³ven no es delito"" Callate imbecil "
 31259732, Personalizado, Cacha esa wea po perrin 
 31259733, Batman slaps Robin, Cheles no tronco.. Cheves cheeeves. 
 31259734, Ancient Aliens,  Buenas 
 31259736, Yoda, Si andar en bici quieres Ver culos no debes 
 31259741, Personalizado,  Nos vemos en el sueÃ±o de siempre ! 
 31259744, Personalizado, YA DUERMETE GEMa 
 31259745, Personalizado, nous avons faim  
 31259747, Personalizado, moi aussi  
 31259748, Filosoraptor, when do you remember if you finished homework yestarday 
 31259753, Personalizado, JE N'aI pas mangÃ© depuis UNE SEMAINE  
 31259754, Personalizado,  cuando me preguntan de como aprendÃ­ a hacer un buen oral 
 31259755, Troll, Mi verga es muy feliz siempre hago sexo Porque soy gay 
 31259756, Personalizado,  nous n'avons pas mangÃ© depuis un mois 
 31259757, Willy Wonka, Â¿6%? quÃ© se siente que nadie te quiera arrogante ctm? 
 31259759, Personalizado,  Y si me rasco los huevos otra semana 
 31259760, Personalizado,  Ã§a fait longtemps!! 
 31259762, Personalizado,  vous pouvez me manger si vous voulez 
 31259764, Personalizado,  OHHH MERCI!!! 
 31259766, Personalizado, Por quÃ© te emocionas?  
 31259767, Personalizado,"  Ce lapin est trÃ¨s gÃ©nÃ©reux, il mÃ©rite d'Ãªtre sur la lune "
 31259769, Personalizado,"  Ce lapin Ã©tait trÃ¨s gÃ©nÃ©reux, il mÃ©rite qu'on se souvienne de lui sur la lune "
 31259772, Personalizado,  FIN 
 31259775, Personalizado,"  bibi, porque chingados no eres una niÃ±a normal?!?! "
 31259781, Personalizado, Cuando Se Va La Luz Todo El DÃ­a Pero Avisan A Ãšltimo Momento  
 31259783, Personalizado, Cuando la suegra sale a comer Y es invitada x el yerno!! 
 31259789, Personalizado, When ernesto SUBIÃ“ VÃDEO!! :V 
 31259791, Personalizado, dice mi mama que no encontraron el mapa 
 31259793, Personalizado, dice mi mama que no encontraron el mapa 
 31259797, fat chinese kid," Alguna tÃ³xica que me quiera enamorar, ilusionar y dejarme deprimido sin ganas de comer ? Necesito perder 10 kilos... "
 31259799, Sparta, Y toro este llanto por nara Ahora soy una chica mala 
 31259801, Troll, Aldo Osnaya:Que por ser priÃ­sta me quieren destituir? Jajaja mi prima es la primera dama 
 31259805, Annoying Facebook Girl," Mi cara de pendejota por mi error en la historia de MÃ©xico jajaja Una maÃ±ana triste para mi, asÃ­ mil gracias por las carcajadas "
 31259806, Annoying Facebook Girl," Mi cara de pendejota por mi error en la historia de MÃ©xico jajaja Una maÃ±ana triste para mi, asÃ­ que mil gracias por las carcajadas "
 31259808, Y U No, Cuando te enteras que Aldo osnaya es priista Pero es primo de la primera dama NR 
 31259810, Willy Wonka," Aldo Osnaya, que eres primo de la esposa de navarrete? A ver CuÃ©ntame mÃ¡s "
 31259813, Personalizado," Tu no piensas , seguro eres .                                               . Veneko "
 31259826, Personalizado, Viernes ... Y Beto y sus amigos ya arrancaron !!!  
 31259835, Personalizado, Pinche puta Marrana aguada 
 31259836, Julio Iglesias, Hoy es San AntÃ³n ! Y lo sabÃ©is ! Felicidades Antonio y AntoÃ±ito !!!  
 31259838, Personalizado, Feliz dia del coleccionista de VHS 4 aÃ±os de VHS ARGENTINA 
 31259842, Personalizado, Feliz dia del coleccionista de VHS 4 aÃ±os de VHS ARGENTINA (2016
 31259848, Personalizado, BLACKBAS SENTAO DE PANA BLACKBAS SENTAO DE PANA 
 31259851, Personalizado, OTRA VEZ LA CANTO Y GANARON LOS YAQUIS 
 31259858, Personalizado,  SOY GUARO 
 31259862, Personalizado, Fuiste al mercado y se te olvidaron??? Abarrotes spr 
 31259863, Personalizado, Fuiste al mercado y se te olvidaron???  
 31259864, Julio Iglesias, Vas a Miami por mi Y lo sabes 
 31259865, Personalizado," Marleny, perdonalo El no sabe lo que "
 31259868, Julio Iglesias, Lo vamos a hacer de puta madre ...y lo sabes      ILUSION DE FUTURO 
 31259869, Julio Iglesias, Lo vamos a hacer de puta madre ...y lo sabes      ILUSION DE FUTURO      Tu candidatura al GE 
 31259870, Julio Iglesias, Lo vamos a hacer de puta madre ...y lo sabes      ILUSION DE FUTURO               Tu candidatura al GE 
 31259875, Friki, MRPC Lab MRPC Lab 
 31259885, Personalizado," VIERNES CON ""V"" DE VOY A REIR, VOY A BAILAR, VOY A PIMPLAR...  "
 31259891, Bebe Exitoso, No me dejastes hacer nada Este es el principio de nosotros dos. La pasaremos bien creeme. 
 31259895, Troll,  Feliz cumpleaÃ±os johny 
 31259896, Personalizado, la  verdad que... la verdad que laverdad que 
 31259897, Personalizado, Feliz cumpleaÃ±os johny 
 31259902, Julio Iglesias, hoy eres ya cuarentona Ana y lo sabes 
 31259904, Jackie Chan, ufff 40 tacos ya que vieja eres Ana belen 
 31259917, Julio Iglesias, SOMOS (Y ESTAMOS) MUY BUENOS!! Y LO SABEMOS 
 31259921, Julio Iglesias, mi gori cumple 46 y esta hecho un pibÃ“n... y lo sabes 
 31259930, Personalizado,  PUTOS YAYOS 
 31259931, Correction Guy," SÃ“N LES 10:03 ARA SÃ: MOLTES FELICITATS,MARIONA! "
 31259934, Futurama Fry, cuandomiras a tu profe CON CARA DE QUE LO VAS A MATAR 
 31259936, Personalizado,  Ya te cayo la palabra divina 
 31259937, Personalizado,  I Punch You 
 31259940, Personalizado,  No Debi tomar Las medicinas de la abuela 
 31259941, Desk Flip Rage Guy, Â¿Ya es viernes? Â¡A tomar por culo los cupones! 
 31259942, Julio Iglesias, Felicidades Cristina y Laura 
 31259946, Personalizado, la mama la mama dota la mama dota la mama dota la mamadota 
 31259950, Personalizado,  EL VALEDOR NO LLEGARÃ A 20 PUBLICACIONES EN EL 2020 NO PODRÃ 
 31259951, Personalizado,  EL VALEDOR NO LLEGARÃ A 20 PUBLICACIONES EN EL 2020 JAJAJA 
 31259952, Personalizado,  EL VALEDOR NO LLEGARÃ A 20 PUBLICACIONES EN EL 2020 
 31259961, Julio Iglesias, Miguel eres un comodÃ³n Y lo sabes 
 31259962, Futurama Fry, biogeografia filogenetica con cladogramas ? o panbiogeografia con lineas que conectan areas  en un mapa ? 
 31259964, Personalizado, San AntÃ³n... ...habrÃ¡ que ir a misa 
 31259965, Julio Iglesias, ERES MI TUERTO FAVORITO ... Y LO SABES 
 31259973, Personalizado,  Q vida 
 31259977, Julio Iglesias, Carmen el tuyo otro dia Y lo sabes 
 31259980, Personalizado,  Me ha dicho que hay una tal Xelo que coge el aviÃ³n para ir a un concierto 
 31259981, Julio Iglesias, No eres digno Y lo sabes 
 31259967, Troll, Feliz San AntÃ³n A todos 
 31259988, Koala," I believe you, siblings. "
 31259991, Personalizado, el mismisimo ctm 
 31259978, Personalizado, PERUCHO !!! Voy a Melo por un trÃ¡mite!! 
