id ,plantilla,texto
 495104, Pulp Fiction, hermano de kelly fuera de aqui! 
 495105, Cereal Guy, si tengo verguenza pero me la aguanto 
 495112, Y U No, SHEYLA AHHHH COMO CHNGAS 
 495106, Advice Dog, ME regalas un like ? por favor? 
 495107, Jackie Chan, esta es tu cara cuando no haces las tareas 
 495108, Personalizado,  to heaven 
 495109, Personalizado, highway to heaven 
 495110, Personalizado, me ey chopado pal' face 
 495111, Ay Si," LOpez!!! te sentis unica,con el tipo cn el apellido mas  comun! "
 495113, Willy Wonka, dime qe se siente besarme aunqe tengas novia? 
 495119, Cereal Guy, porque hugo si esta guapo y yo no 
 495117, Bad Luck Brian, primer dÃ­a de escuela le dan ganas de cagar  
 495120, Bad Luck Brian, tiene un futuro prometedor en el mundo del futbol ficha por el real madrid castilla 
 495118, Bad Luck Brian, TIENE RELACIONES SEXUALES QUEDA EMBARAZADO 
 495115, Disaster Girl, Ainhoa me utilizo en su montaje Ahora que sople jijiji 
 495114, Disaster Girl, They like guetta is the least i can do 
 495116, Troll, recuerda que maÃ±ana  te tienes que levantar temprano 
 495121, Willy Wonka, Asi que eres fajardo? dime que se siente estar en la mejor familia del mundo 
 495122, Cereal Guy, No me inporta lo que pienses tu me encantas y ya! 
 495123, Bad Luck Brian, Va a bucar a CANCHA'Z y se lolleva la tomberia..! 
 495124, Futurama Fry, le dije a renzo que no lo compartiera le creo o no 
 495125, Bad Luck Brian, Va a bucar a CANCHA'Z y se lo lleva la tomberia..! 
 495126, Ay Si, ay si ay si soy e amapolas y ago una rola llamada free stile amapoleÃ±o 
 495127, Personalizado, lucho... te juro que esta wea venia mala 
 495128, Matias Prats," FINAL DE 1 DIA PESADO PERO LOS MEDICOS ATENDEMOS CON BUENA GANA HASTA QUE ESCUCHAMOS POR ENESIMA VEZ EL ""DR(A), TENGO FIEBRE INTERNA"" "
 495129, Boromir, parcero vamos a pegar un porro 
 495130, Bad Luck Brian, Va a buscar a CANCHA'Z y se lo lleva la tomberia..! 
 495131, Bad Luck Brian, Ainhoa guapa Echamos Un pintxito?? 
 495133, Bear Grylls, prefiero caminar antes  de sky o tur bus 
 495132, Personalizado, lucho... la wea venia mala 
 495134, Cereal Guy, no me importa lo que pienses tu me encantas y yaa!  
 495135, Bebe furioso, me comi un moco  ESTABA muy rico  
 495136, Mr Bean, jm pallda  llo se que tobia me quieres  
 495137, Forever Alone, El tiempo sin ti es empo 
 495138, Bad Luck Brian, SU ARTISTA FAVORITO HACE TWITTCAM A LAS 4 AM 
 495139, Ay Si, cuando estabamos en el colegio ni me hablabas   y ahora e extraÃ±as 
 495141, Personalizado," en que se parece el beto al ramon? bahia de kino, porque el noe se hecho a una gorda "
 495140, I Hate, esta es tu cara cuando no tienes chiquitingo con manuel 
 495142, Filosoraptor, si jeny esta escuchando godwana con georgie estaran fumando marijuana? 
 495145, Yo Dawg, y dije: jaulegui quielo velo en mi oficina y que se caga 
 495143, Okay Guy, Tener que esperar a fin de aÃ±o para saber si pasaste okay 
 495144, Friki, me violaron you mont 
 495146, Ay Si, AY SI PASA TEMBLOR  Y LO PUBLICA EN EL FACEBOOK 
 495147, Ay Si, Ay si Ay si Me dicen malote que malotas 
 495148, Desk Flip Rage Guy, Adios! me largo a dormir 
 495149, Personalizado, oooh placentera chaqueta que me hize  
 495150, Ay Si, te lo juro  no estoy comprometido soy solo tuyo 
 495151, Personalizado, AL FIN COMPRE EL BARSPIN PARA PODER HACER BIELAS 
 495152, Cereal Guy, x q goku tubo q morir todavia le falta dragon ball zf 
 495153, Por favor, Amarillita de mi corazÃ³n Â¿Me harÃ­as otra vez dreadlocks? 
 495154, Filosoraptor, Si el hombre araÃ±a... la mujer rasguÃ±a? 
 495155, Bad Luck Brian, JUNTA MUCHO DINERO PARA EL BELIEVE TOUR JUSTIN LO CANCELA  
 495156, Joseph Ducreux,  jajajaja se ke stas ardida por que te cambie pero aun me amas 
 495157, Troll, Ke No se te Olvide maÃ±ana entras a clases 
 495158, Problems, medejaste  michael 
 495159, Problems, me dijo nadie lo vera  lo compartieron mas de 100 veces 
 495160, Bad Luck Brian, va al cine a ver batman le disparan  
 495161, Troll, pon @a y el primero  que salga te deve un viaje de tu casa a la isla 
 495162, Ay Si, oye te lo juro por Dios estoy soltero 
 495163, Por favor, te sales de mi cabesitaa? 
 495164, Forever Alone, si claro verdad  ya te crees porque tienes amigos 
 495165, Bad Luck Brian, SE GANA EL BALOTO... LLEGA EL FIN DEL MUNDO 
 495166, Yao Ming 2," el hombre es como el oso, mientras mas feo mas hermoso soy un feo de mierda "
 495167, Personalizado, agustin lienlaf dime que se siente cagarte a todos vendiendo cuchufli a $150 
 495168, Por favor, oye...tu! me gustas.... 
 495170, Bad Luck Brian, Era local fue visitante 
 495169, Bad Luck Brian, BIEBER LE CANTA AL OIDO *LATIN GIRL* ES GRINGA 
 495171, Willy Wonka, con que eres fan de green day dime que se siente ser tan sexy  
 495172, Bad Luck Brian, besa por primera vez  er su mama 
 495173, Mr Bean, HOLA ANGELICA!!!.... SE QUE SOY TU  ADMIRADOR # 1    I TU TAMBIEN!... BABY! 
 495174, Bad Luck Brian, Se va al arenal se deja el abono en casa 
 495175, Bad Luck Brian, va a ser papÃ¡   
 495176, Personalizado, soy pequeÃ‘a... por que me pesa la ternura 
 495177, Willy Wonka, con que quieres hacerme un broma buenaza dime que se siente no tener ideas 
 495178, Matias Prats, noticia del dia muere una seÃ±ora por un peo atorado 
 495179, Bad Luck Brian, va a ser papÃ¡  Y se entera que es esteril 
 495180, Yao Ming 2, comenta desde que estas conectado 
 495181, Pulp Fiction, dame un beso o mato a tu oso de peluche 
 495183, Bad Luck Brian," ES ATEO, SUFRE FUERTE ACCIDENTE LO SALVA UN MILAGRO "
 495182, Sergio Ramos, yo no me preocuparia por esta derrota aun nos queda otro partido 
 495184, Personalizado, ... marco tenemos que ir a almorzar 
 495185, Annoying Facebook Girl,   ` fomingo 
 495186, Personalizado, tia y sobrino con el chupon 
 495187, Yao Ming 2, sheyla hace la tarea por primera vez  ..no la revisan  
 495188, Pulp Fiction, Ahora Si Que me decias por fb? 
 495189, Personalizado, le da cancer se pone peluca 
 495190, Personalizado, le da cancer se pone peluca 
 495191, I Hate, porque herbalife... no deja comer grasa :) 
 495192, Personalizado, Y ENTONCES ME DIJO PIRIPITIFLAUTICA 
 495193, Bad Luck Brian, se va al desierto  cae en arenas movedizas  
 495194, No me digas, esta es tu cara cuando  te dejan aser algo que pensaste que no te dejaban aser 
 495195, Ancient Aliens, se tiÃ±en el pelo con agua oxigenada paisas 
 495196, Mr Bean, CON QUE GABRIEL TE ARRECHA NO ? dime que se siente enterarse que ni .... tiene ? 
 495197, Pulp Fiction, donde coÃ±o esta renzo para meterle un balazo en la culisuelta 
 495198, Homer, PONGO LECHE EN UN TAZÃ“N DE CEREAL... LO PRENDO FUEGO 
 495199, Troll, si no te escondiste de los hermanos no tuviste infancia!. 
 495200, Anxiety Cat,  cansado de ver gatas  qe tiempos mas tarde se vuelven perras  
 495201, Trologirl, nb mjhj 
 495202, Disaster Girl, mis vecinos decian que la ganjah era mala eso es lo que decian 
 495203, Whyyy," YO ,SI YOO SOY ANIMADORA INFANTIL "
 495206, Personalizado, gata o gatita 
 495209, Ancient Aliens, a diego rivero  le gusta asi de grande  
 495204, Fuck Yea, si te etiqueto es por que eres sexy!.. 
 495205, Desk Flip Rage Guy, siempre que me conecto se desconecta el  
 495211, Problems, hiban a hacer un estadio... sÃ³lo pusieron la primera piedra 
 495208, Willy Wonka, que se siente que te confundan con un amixer 
 495207, Problems, Me dijeron que hiban a hacer un estadio... sÃ³lo pusieron la primera piedra 
 495210, Problems, esta es tu cara cuando escuchas canciones y te acuerdas de mi 
 495212, Joseph Ducreux, hABITaba en una anana comosus en las profundidades de los arrecifes marinos localizados exactamente en el golfo de mexico roberto porÃ­fera perteneciente al grupo de las demospongiae bombachas cuadrilaterales 
 495213, Jealous Girl, ilucionar hombres dejarlos embarazados y correr ! 
 495214, Cereal Guy, Amigos con derecho despues de engaÃ±arme?  Jajajaja ni que fuera tan facil 
 495215, Por favor, solo kiero alguien ke  me kiera!!!!! 
 495216, Yao Wonka, ASI QUE ERES NUEVO ADMI Y TE PRESENTAS DIME Q SE SIENTE DURAR MENOS DE 5 MINUTOS  
 495218, Bad Luck Brian, Es local no va nadie 
 495217, Personalizado, no patricio el metal  ni el rock son musica =) 
 495219, Y U No, porque diablos me dio varicela en mi cumpleaÃ±os?? 
 495220, Willy Wonka, Asi que iras a la tocada? dime que se siente estar en la discoteca ese mismo dia  
 495221, Willy Wonka, Asi que iras a la tocada? dime que se siente estar en la discoteca ese mismo dia  
 495222, Personalizado, * bien ctm ya no soy esclavo!!! 
 495223, Bad Luck Brian,  se compra un espejo se rompe 
 495224, Personalizado," Yo estuve en la ""parada militar"" huevonaaaaaa "
 495226, Disaster Girl, mi amiga no me queria dar cobija despoes de esto me da toda la cobija 
 495225, Personalizado, cansado de ver gatas que despues se vuelvan perras 
 495227, Yao Wonka, ASI QUE HACES WHIP?  PSS YO NO 
 495228, Joseph Ducreux," sean ustedes bienvenidos a tijuana... proveemos de un licor destilado originario de tequila, acto sexual deliberado  y de dicha planta productora de efectos alucinÃ³genos  reitero, bienvenidos a tijuana, en compaÃ±ia de el Canis latrans no existe ni la mas mÃ­nima presencia de AdministraciÃ³n encargada de cobrar las tasas impuestas a las mercancÃ­as importadas o exportadas. "
 495229, Por favor, please pc... enciende un ratito si. 
 495232, Bad Luck Brian, contrata internet hogar se lo dan 2 meses despues 
 495231, Bad Luck Brian, Se muere y dios y el diablo se pelean para que se lo quede el otro! 
 495230, Okay Guy, se despide  y sigue conectado  okay 
 495233, Bebe Exitoso, no son celos pero hablale bonito otra vez y te parto la cara 
 495234, Mr Bean, etiketa tu amigo mas feo 
 495235, Bad Luck Brian, sale por primera vez en tv 1000 maneras de morir 
 495236, Filosoraptor, si nosotros tenemos tripas... Dios tambiÃ©n tendrÃ¡? 
 495237, Troll, tarado tarado 
 495238, Trologirl, si es bayern  es bueno 
 495239, Matias Prats, ULTIMO MOMENTO SE ACABARON LOS VASITOSORIGINALES DE STARBUCKS 
 495240, Yao Wonka, JAJAJA... A SI QUE ES DIA DE MARTITA ANAYA!!! FELICIDADES!... UN PRETESTO MAS PARA SEGUIR EN LA FIESTA!!! 
 495241, Bebe furioso, no mames si mamo 
 495242, Bad Luck Brian, Levanta los brazos le da su energia a freezer 
 495243, Y U No, no sÃ© porquÃ© mierda siempre miro el papel higiÃ©nico luego de limpiarme 
 495244, I Hate, NO ENTIENDE QUE LA AMO 
 495245, Yo Dawg, vete a la merda renzo porque soy brasileÃ±o bitch please 
 495246, Yao Wonka, ASI QUE ERES NUEVO ADMI Y TE PRESENTAS DIME Q SE SIENTE SER ADMI 5 MINUTOS  
 495248, Y U No, por que chucha amas a gabriel   si el es 3 cursos mas que tu  
 495247, Yao Ming 2, luis hernandez es gay...Yeah! 
 495249, Cereal Guy, guapo y adivino no se puede todo en la vida 
 495250, Matias Prats, EN OTRAS NOTICIAS SE ACABARON LOS VASITOS ORIGINALES DE STARBUCKS 
 495251, Tyler Durden, Estudiar ???? No La Chimba Eso es pa Vagos   
 495252, Bad Luck Brian, LE DA LIKE A OTRA FOTO QUE NO SEA LA DE ITZIA GANA ITZIA 
 495253, Personalizado, va a Buscar a Cancha'z y lo levanta la tomberia..!!! 
 495254, Willy Wonka, asi que estas enamorada de mi cuentame que se siente tener  buen gusto 
 495255, Cereal Guy, Eres Una Perra  Aceptalo 
 495256, Y U No, NiÃ±os de 12 aÃ±os que escriben ''Me tienes envidia''. Â¿Envidia de quÃ©? Â¿De que tÃº puedes entrar en la zona de juegos de McDonald's y yo no? 
 495258, Forever Alone, dime con quien estas y te dire quien eres 
 495257, Forever Alone, cuando hacen una fiesta  y no ten invitan okay 
 495260, Friki, la gente piensa que justin es lido pero lindo soy yo 
 495261, Y U No, porque me pones 1 a mi el tambiÃ©n lo estaba haciendo 
 495259, Challenge Accepted, si medas toques  yo tambien te los doy 
 495262, Yao Ming 2, Si la vida te da la espalda Dale una palmada 
 495263, Mr Bean, rty rty 
 495264, Personalizado, mira we nomas te pones los dedos en los oidos we y te picas asi bien muchas veces we 
 495266, Mr Bean, SE HACE EL MAS FIEL Y TIENE UN ZOOLOGICO EN SU FACEBOOK. GATERO. 
 495265, Me Gusta, hola ah todos  
 495267, Mr Bean, Anni  esta es tu cara cuando vez aÃºn chico 
 495268, No me digas, no me digasÂ¡Â¡ entonces por que aseptaste ser amigos con derecho cuando ya tienes novio 
 495269, Bad Luck Brian, NUNCA LE HA GUSTADO EL FOOT BALL ESTA VEZ APOYABA A ESPAÃ‘A 
 495270, Troll, si lees esto SOS JUSTIN BIEBER 
 495271, Bad Luck Brian, se hace el muerto se muere 
 495272, Personalizado, EL DULCE SUEÃ‘O... QUE ALQUIEN SIEMPRE LA TIENE QUE REGAR 
 495273, Willy Wonka, asi q tueres alexita dime q se siente haberlo dejado a davizhito cn muchas ganas jaja 
 495274, Willy Wonka, Eres maton k se siente ser es mas jodido en el kole 
 495275, Troll, SI tu das la vida a tu amigo eres un idiota 
 495276, Willy Wonka, asi q tu eres alexita dime q se siente haberlo dejado a davizhito cn muchas ganas jaja 
 495277, Personalizado,   
 495278, Problems, lE DIJE DALE LIKE A MI FOTO LE DIO A LA MIA Y A OTRAS PUTAS MAS 
 495279, Friki, soy una leyenda del rock viva retame en guitar hero haber si me ganas 
 495280, Friki, soy una leyenda del rock viva retame en guitar hero haber si me ganas 
 495281, Personalizado, hola soy felicia love 
 495282, Ay Si, aY SI EL NUNCA SALE Y LO MANDAN AL FRENTE LOS AMIGOS QUE SALIO.  
 495283, Willy Wonka, asi que te llamas carlos arturo? que se siente ser tan gordo? 
 495284, Personalizado, las donas se comen ya no tenia rimen 
 495285, Bad Luck Brian, compra hierbabuena le sale mala 
 495286, Prepare Yourself,    
 495287, Boromir, simplemente  solo los estupidos de mierda ven y les gusta combate 
 495288, Forever Alone, lo dejan solo en su kasa se da cuenta k vive solo 
 495289, Perro Racista, Â¿por que los negros no pueden comer chocolate? porque se morderian los dedos 
 495290, Bad Luck Brian, llega a su casa se tomaron su caldo de gallina 
 495291, Bad Luck Brian, tiene nuevo auto ................. 
 495292, Willy Wonka, asi q tu eres gabiziita dime q se siente haberlo dejado a davizhito cn muchas ganas jaja 
 495293, Disaster Girl, Dijeron te vamos a dejar sola Y por eso nunca nadie me deja sola 
 495299, Matias Prats, en otras noticias  edgar declaro a daynishka  como diablilla 
 495300, Personalizado," dicen que soy ""renaca"" y ""naca seguire"" "
 495294, Chuck Norris, yo soy nivardo rosales 
 495295, Koala, nooooo!!! me descubrieron la marihuana 
 495296, Personalizado, me pinto para verme mas bella  y nunca me di cuenta de que soy horrenda  
 495297, Willy Wonka, Asi que le distes like a la foto de itzia dime que se siente ser tan inteligente 
 495298, Disaster Girl, MI CUÃ‘ADA JAQUI ERA DE RIVER ERAA.. 
 495301, Troll, presiona Ctrl mas f4 problem? 
 495302, Forever Alone, Su mejor amigo de un naufrago El coo 
 495303, First World Problems, Suerte O truco decian.... Bienvenido a tu cruz decian... 
 495304, Bebe Exitoso, bien ctm  la isi le termino a joako 
 495306, Disaster Girl, esto te pasara si me entero  que eres hincha de la u 
 495305, Por favor," Oye aleja! Happy Birthday, te quierooo amiga! "
 495308, Desk Flip Rage Guy, estudia dijeron hay un examen dijeron 
 495307, Matias Prats, por otro lado el martes ana .VS. jefer 
 495309, Sparta, Mama!!! confor !! 
 495310, Troll, sabes que dia es maÃ±ana? y que empiesa maÃ±ana? 
 495311, Bebe Exitoso, bien ctm  la isi le va a  terminar  a joako 
 495314, Bad Luck Brian, le saca la vuelta a su novia se queda solo 
 495313, Personalizado,   
 495312, Problems, Rain now i have to wash the car 
 495316, Personalizado, Que soy mujeriego? PosÂ´ tu querias pelaoÂ´guapo 
 495315, Jackie Chan, viendo toy story? pu~eta no te cansas? 
 495317, Personalizado, Estoi en  concierto foto pal Facebook 
 495318, Desk Flip Rage Guy, me carga la madre Â¡Â¡Â¡ un domingo sin cerveza Â¡Â¡Â¡Â¡ 
 495319, Challenge Accepted, lEER un libro y hacer  un trabajo practico en 2 horas challenge accepted 
 495320, Futurama Fry, no se si soy feo  o soy tan guapo que las mujeres no se molestan en hablarme 
 495322, Matias Prats, ojalas k gane jefer  por k el pelea bien 
 495321, Bebe furioso, que no entiendes que te quiero fuuuu 
 495323, Chuck Norris, vieja rangel cuidate ire por ti 
 495324, Personalizado,   
 495325, Ancient Aliens, CON TODO ESO TE DUERMES ... 
 495326, Bad Luck Brian, Su primer partido le da alergia el pasto y se lesiona 
 495327, Personalizado, Se cree guapo.... y su hermano es Perico'z 
 495328, Futurama Fry, Nose si el barcelona y el real madrid son muy poderosos o el resto de los equipos de la liga son una verga 
 495329, Troll, escribe @c el primero que salga te debe un favor 
 495330, Willy Wonka, asi que te gusta slipknot? dime que se siente escuchar a los dioses? 
 495331, Personalizado, ahhh no mames 
 495332, Whyyy, por que demonios eres tan amixerr fuaaaaaa 
 495333, Troll, recuerda  maÃ±ana es lunes 
 495334, Por favor," Oye aleja feliz cumpleaÃ±os, te quiero mucho amiga:3 "
 495335, Personalizado, peto hamster 
 495336, Por favor, Â¡MuchÃ­simas gracias! Amarillita de mi corazÃ³n 
 495337, Business Cat, â€”Â¡HIJO! Â¿Por quÃ© te tatuaste? madre tu tienes tatuajes en las piernas no me digas nada
 495338, Cereal Guy, siempre dicen  david fue  
 495339, Disaster Girl, A CON QUE ...  TE GUSTA JUSTIN BIBER 
 495340, Por favor, SI ME AMAS POR QUE SOLO LO DICES EN VES DE LUCHAS POR MI 
 495341, Y U No, porque mierda me mandas besos por chat porque no mejor bienes aca y me violas 
 495342, Troll, pon CALLHIM EN GOOGLE AL PRIMERO LE DAS CLICK PROBLEM ?  
 495343, Perro Racista, los negros no tienen sentimientos 
 495344, Personalizado, intenta disimular un pedo TOSIENDO  vomita y ademas se caga encima :D 
 495345, Troll, admitelo siempre has kerido sentir a k sabe una kangreburger 
 495346, Personalizado, bienvenidos a la tierra de tomy y daly  donde nada puede malir sal 
 495347, Disaster Girl, eso les pasa a quellos que se menten conmigo  asi que cuidado 
 495350, Friki, LA FOTO DE PERFIL DEL FRIKI 
 495348, No me digas, esta congelado el helado  
 495351, Willy Wonka, asi que te llamas carlos arturo? que se siente tener esa peste encima? 
 495352, Personalizado, VIVE EN UNA PIÃ‘A DEBAJO DEL MAR ZORRO NO TE LO LLEVES 
 495353, Willy Wonka, asÃ­ que publicas las cosas interesantes que haces en tu vida dime que se siente ser tan soberbia y NECESITADA de afecto 
 495354, Friki, LA PORTADA DEL FRIKI 
 495355, Bebe furioso, porque se acabaron tan rapido mis vacaciones NOOOOÂ¡Â¡Â¡ 
 495356, Disaster Girl, la vecina me habÃ­a sacado la pelota habÃ­a.. 
 495357, Matias Prats, lo nuevo de 2012 fallecio michael jackson  
 495358, Mr Bean, PROFECION PROSTITUTA Y SE MUERE VIRGEN 
 495359, Personalizado," ay sÃ­, ay sÃ­ yo sÃ­ tengo guatsap "
 495360, Ay Si, ay si ay si una niÃ±a juega FÃšTBOL que raro  
 495361, Y U No, porqe monserrat y edgar son tan hermosos? 
 495362, Chuck Norris, me pase mario bros sin saltar una sola vez 
 495363, Por favor, kiero  novia 
 495364, Ay Si, ay ay si te destierro de mi familia voy a pasar las vacaciones en tu casa 
 495365, Personalizado, HONDURAS CENICIENTA?? solo falta que los postes sean las 3 hadas madrinas 
 495366, Personalizado," ' en la vida real, el que no se rinde es todo un valiente. "
 495367, Perro Racista, que es una negra embarazada de un blanco? un Kinder sorpesa 
 495368, Ay Si, ay si  ay si  la isi va a estar soltera 
 495369, Problems, diana  esta es tu cara cuando vez a sotelo LOL 
 495370, Por favor, toy triste 
 495371, Willy Wonka, TIENE AUTO NUEVO  
 495372, Problems, diana  esta es tu cara cuando vez a sotelo LOL 
 495373, Personalizado, bienvenidos a la tierra de tomy y daly               donde nada puede malir sal 
 495374, Willy Wonka, TIENE AUTO NUEVO Le cae un Nokia encima 
 495375, House, felicidades por autosuperarte en tu nivel de SOBERBIA  
 495376, Bad Luck Brian, TIENE AUTO NUEVO Le cae un Nokia encima 
 495382, Bad Luck Brian, lo corren de la familia pasan las vacaciones en su casa 
 495377, Anxiety Cat, yyyya es domingoooo  
 495378, Ay Si, Ay si ay si soy karly & estoy bien guapa 
 495380, Willy Wonka, asii ke tuers el calbason 
 495379, Personalizado," Â¿que fue primero ? el huevo o la oveja el perro , por que los unicornios  no le gusta usar pantalon "
 495381, Jackie Chan, que javier se copio de mi moda japonesa? que hijuee puuuuu 
 495383, Bad Luck Brian, andan dos minas detrÃ¡s de el ... 
 495384, Por favor, Me dejas violarte? Por favor 
 495388, Bad Luck Brian, pierde la virginidad la encuentra 
 495386, Personalizado,   
 495389, Rage FU, alvaro ah!! como chingas 
 495390, Personalizado, THIS IS COLOMBIA COLOMBIANBITCHES.COM 
 495385, Bad Luck Brian, crea su propio negocio y lo despiden 
 495387, Forever Alone,                          FOREVER ALONE â†‘ _ 
 495391, Bad Luck Brian, SU PRIMERA CITA ESTRENO DE BATMAN 
 495392, Jackie Chan, mierda maÃ±ana  es lunes :( 
 495393, Mr Bean, JUEGAN EN EL SALON CON UNAS PELOTAS Y LA PROFE DICE DE ME SUS PELOTAS IF YOU KNOK WHAT I MEAN                          
 495394, Personalizado, el error de espaÃ±a fue caer en el embudo que el hizo honduras 
 495395, Personalizado, eso es... caminen imbÃ©ciles directo hacia mi trampa 
 495396, Fuck Yea, LA MÃS SEXY ES KARLY CEDILLO CRUZ 
 495398, Annoying Facebook Girl, sale horrible en una foto la sube 
 495397, Forever Alone, meta : 10.000 fANS                            _ 
 495399, Personalizado, asÃ­ que eres el coppon dime quÃ© se siente que besos de chocolate te asuste un millÃ³n de veces de los mil diablos 
 495400, Yoda, TE KIERO SIN AZUCAR 
 495401, Willy Wonka, Asi que eres fujimorista que siente saber tu lider esta pudriendose en prision 
 495402, Willy Wonka, ASI Q ERES DE LA FIME DIME Q SE SIENTE SER XALON 
 495405, Personalizado, cacha isi  ME TOY PAJEANDO  
 495403, Personalizado, tuya  
 495404, Cereal Guy, PORQUE ME dicenel chico del cereal?  y si es sopa?. 
 495406, Disaster Girl, mis vecinos ablaron mal de justin bieber ya no lo van a kerer hacer 
 495407, Por favor, Por favor Luiizo ama a karly 
 495408, Personalizado, ire al karaoke para divertime dijeron no bailare solo dijeron 
 495409, Personalizado, troncoso.. el guaton del bombo <3 
 495410, Por favor, y si...... te despides de mi 
 495411, Homer, anda la osa !!! 
 495412, Yo Dawg, MIJAEL CABEZA DE PICHULA 
 495413, Cereal Guy, PORQUE ME dicen el chico del cereal?  y si es sopa?. 
 495414, Personalizado, linda quisiera saber porque sudas tanto? 
 495415, Troll, busca coprofilia  en google 
 495416, Y U No, porke tengo ke estar tan guapo 
 495417, Personalizado, Expectativa                                                                                                   realidad  
 495418, Cereal Guy, a mi me vale madreÂ¡Â¡ los vampiros no envejecemos 
 495419, Cereal Guy, a mi me vale madreÂ¡Â¡ los vampiros no envejecemos 
 495420, Personalizado, soy un angel por eso soy tan bello 
 495421, Y U No, si no quieres que te digan puta entonces porque mierda te bistes como ella 
 495422, Forever Alone, mi juego favorito ? solitario 
 495423, Forever Alone, mi juego favorito ? solitario 
 495424, Personalizado, nace un campeon 
 495425, Jackie Chan, se me olvido la tarea mielda 
 495426, Fuck Yea, pide tu cancion publico las que tengan mas likes 
 495427, Forever Alone, que solo me siento ni movistar me manda mensajes 
 495428, Yo Dawg, tarea? me vale verga 
 495429, Personalizado, EL ERROR DE ESPAÃ‘A... FUE CAER EN EL EMBUDO HONDUREÃ‘O 
 495431, Forever Alone,         FOREVER ALONE ___â†‘                  . 
 495430, Bad Luck Brian, HACE LA TAREA POR PRIMERA VEZ NO LA REVISAN 
 495432, Bad Luck Brian, Se vuelve un polÃ­tico honesto lo matan 
 495433, Cereal Guy, a mi me vale madre los vampiros no envejecemos 
 495434, Me Gusta, dale me gusta y me gustas 
 495435, Personalizado, no permito que nadie me diga blando  porque si lo haces te matare  
 495436, Homer, wdwd wdwd 
 495437, Forever Alone, FOREVER ALONE____â†‘ . 
 495438, Bad Luck Brian, Se asusta con un punkERO en reALIDAD ES UN ACTOR 
 495439, Troll,   
 495441, Personalizado, rebeca mucho 
 495440, Forever Alone, Si Tienes NOvia Comenta Si Estas Alone Dale Like 
 495442, Keanu Reeves,   
 495443, Personalizado, Que me cambiaste por alguien mas guapo jajaja no mames!!! 
 495444, Willy Wonka, Asi que te gusta; TÃ­pico: Entras a tu closet y no sabes si ir a Narnia o a Monster's INC. dime... Â¿quÃ© se siente ser tan sexy? 
 495445, Forever Alone, FOREVER ALONE_____â†‘ . 
 495446, Troll, te apuesto $1000000000 a k no contast el dinero 
 495447, Willy Wonka," asi qe eres satanico? dime qe se siente ser como edgar,monse y iridian? "
 495448, Personalizado, sol  
 495449, Cereal Guy, deja tu comentario! 
 495450, Personalizado, nace un... campeon 
 495451, Perro Racista, Que se demora mÃ¡s que sacar la libreta militar? dapper viniendo desde su casa 
 495452, Por favor," Would you like to give me a kiss, and let me bother you? "
 495453, Personalizado, ire al karaoke a divertirme dijeron no bailare solo dijeron 
 495454, Anxiety Cat, para todos lo que bailan marinera esta es su cara cuando esperan que digan su numero en la final 
 495456, Por favor, te kiero mucho sinahy <3 :$ 
 495455, Keanu Reeves, Soy visualmente atractivo tanto fisica como sexualmente y tengo conocimiento de ello 
 495457, I Hate, ai clases maÃ±ana fuck 
 495458, Personalizado, preparate joako ya te voy a terminar  
 495459, Greg, SOY MIJAEL  CABEZA DE PENE 
 495460, Challenge Accepted, QUIERES SEGUIR COMPLETANDO FRASES  DALE ME GUSTA 
 495461, Forever Alone, FOREVER ALONE___â†‘ . 
 495462, Troll, ESCRIBE @M EL PRIMERO QUE SALGA TE DEBE UN BESO 
 495463, Bad Luck Brian, colo:va ganando 1 a o lo empatan en descuento 
 495464, Troll, SACA BREVETE DIJERON TE COMPRAREMOS CARRO DIJERON 
 495465, Troll, me dicen que pico el ojo !! es que si hablan ;) 
 495466, Troll, me dicen que pico el ojo !! es que si hablan ;) 
 495467, Y U No, â€” Eres como una moneda 
 495468, Por favor, Taemin llevame a corea contigo 
 495469, Yao Ming, osea que me necesitas ami me vale verga  
 495470, Trologirl, se compra un carro 4x4 y se roban en un 2x3 
 495471, Willy Wonka, Con que te gusta; Te darÃ­a un like pero me los gastÃ© en putas :B dime.. Â¿quÃ© se siente ser tan sexy? 
 495473, I Hate, Â¡Â¡Â¡ ODIO EL INTERNET  L E N T O Â¡Â¡ 
 495472, Personalizado, hazte una puesssss 
 495474, Matias Prats," muy buenas tardes                les aviso que todos sevan a morir hoy , ala mrd                "
 495475, Koala, que?? estas embarazada?? 
 495476, Bad Luck Brian," se compra un  nokia 1100 se le rompe, es to fue hecho por valentin sampaoli "
 495478, Mr Bean, Apuesto a que tengo mas likes  que justin gayber 
 495480, Willy Wonka, asi que te gusto como se siente tener buenos gustos 
 495481, Homer, LEANDRO  se que estas ai y soy tu ehrmano reconoceme HDPT 
 495486, Personalizado, dios me hizo a su imagen y semejanza 
 495483, Cereal Guy, tu que sabes de justin bieber el es el mas guapo 
 495482, Ay Si," AY SI, AY SI ESTUVE EN EL ESTRENO DE LA PELICULA DE BATMAN Y POR POCO ME MATAN "
 495484, Yao Ming 2, Like si tampoco cumples aÃ±os hoy 
 495485, No me digas, de cada 10 personas que ven television 5 es la mitad 
 495487, Ay Si, ay si ay si tu cuÃ±ada te destierra y pasa las vacaciones en tu casa 
 495488, Yo Dawg, jugar mw3 decian. decian que era divertido 
